GeographyCode,KS204NI0001,KS204NI0002,KS204NI0003,KS204NI0004,KS204NI0005,KS204NI0006,KS204NI0007,KS204NI0008,KS204NI0009,KS204NI0010,KS204NI0011,KS204NI0012,KS204NI0013,KS204NI0014,KS204NI0015,KS204NI0016,KS204NI0017
N00000042,410,389,7,0,0,13,0,0,1,94.88,1.71,0,0,3.17,0,0,0.24
N00000043,1245,1145,42,3,3,15,9,13,15,91.97,3.37,0.24,0.24,1.20,0.72,1.04,1.20
N00000044,312,293,10,4,0,0,1,1,3,93.91,3.21,1.28,0,0,0.32,0.32,0.96
N00000045,515,487,12,3,0,6,1,2,4,94.56,2.33,0.58,0,1.17,0.19,0.39,0.78
N00000046,394,375,12,2,0,0,1,2,2,95.18,3.05,0.51,0,0,0.25,0.51,0.51
N00000047,374,337,17,9,0,5,2,1,3,90.11,4.55,2.41,0,1.34,0.53,0.27,0.80
N00000048,304,266,10,1,0,1,1,22,3,87.50,3.29,0.33,0,0.33,0.33,7.24,0.99
N00000049,254,220,13,4,0,1,2,12,2,86.61,5.12,1.57,0,0.39,0.79,4.72,0.79
N00000050,299,271,13,2,1,2,4,2,4,90.64,4.35,0.67,0.33,0.67,1.34,0.67,1.34
N00000051,313,267,21,1,1,4,1,6,12,85.30,6.71,0.32,0.32,1.28,0.32,1.92,3.83
N00000052,309,264,13,6,1,6,3,14,2,85.44,4.21,1.94,0.32,1.94,0.97,4.53,0.65
N00000053,261,208,10,5,0,2,3,26,7,79.69,3.83,1.92,0,0.77,1.15,9.96,2.68
N00000054,266,238,18,3,0,2,0,3,2,89.47,6.77,1.13,0,0.75,0,1.13,0.75
N00000055,266,241,11,5,0,2,2,2,3,90.60,4.14,1.88,0,0.75,0.75,0.75,1.13
N00000056,283,247,15,5,0,3,1,10,2,87.28,5.30,1.77,0,1.06,0.35,3.53,0.71
N00000057,279,244,10,4,0,3,2,14,2,87.46,3.58,1.43,0,1.08,0.72,5.02,0.72
N00000058,266,221,12,0,0,1,1,17,14,83.08,4.51,0,0,0.38,0.38,6.39,5.26
N00000059,226,184,18,3,1,6,0,5,9,81.42,7.96,1.33,0.44,2.65,0,2.21,3.98
N00000060,394,337,14,3,1,5,2,15,17,85.53,3.55,0.76,0.25,1.27,0.51,3.81,4.31
N00000061,273,233,9,0,0,12,0,7,12,85.35,3.30,0,0,4.40,0,2.56,4.40
N00000062,351,309,13,8,0,6,2,5,8,88.03,3.70,2.28,0,1.71,0.57,1.42,2.28
N00000063,431,370,25,6,0,4,2,5,19,85.85,5.80,1.39,0,0.93,0.46,1.16,4.41
N00000064,279,235,18,2,0,4,2,10,8,84.23,6.45,0.72,0,1.43,0.72,3.58,2.87
N00000065,389,332,31,7,1,4,2,6,6,85.35,7.97,1.80,0.26,1.03,0.51,1.54,1.54
N00000066,264,241,6,0,1,4,0,2,10,91.29,2.27,0,0.38,1.52,0,0.76,3.79
N00000067,316,283,14,2,0,4,0,12,1,89.56,4.43,0.63,0,1.27,0,3.80,0.32
N00000068,371,324,13,2,1,5,1,13,12,87.33,3.50,0.54,0.27,1.35,0.27,3.50,3.23
N00000069,334,306,19,3,1,3,1,0,1,91.62,5.69,0.90,0.30,0.90,0.30,0,0.30
N00000070,243,208,12,8,0,7,6,0,2,85.60,4.94,3.29,0,2.88,2.47,0,0.82
N00000071,283,248,13,2,0,4,3,6,7,87.63,4.59,0.71,0,1.41,1.06,2.12,2.47
N00000072,1753,1469,74,28,4,15,16,112,35,83.80,4.22,1.60,0.23,0.86,0.91,6.39,2.00
N00000073,521,419,15,4,0,8,1,59,15,80.42,2.88,0.77,0,1.54,0.19,11.32,2.88
N00000074,1047,875,50,8,3,5,7,38,61,83.57,4.78,0.76,0.29,0.48,0.67,3.63,5.83
N00000075,410,276,82,14,3,8,5,15,7,67.32,20.00,3.41,0.73,1.95,1.22,3.66,1.71
N00000076,344,301,11,9,1,2,0,11,9,87.50,3.20,2.62,0.29,0.58,0,3.20,2.62
N00000077,275,242,17,1,0,4,1,9,1,88.00,6.18,0.36,0,1.45,0.36,3.27,0.36
N00000078,488,400,34,6,0,5,3,13,27,81.97,6.97,1.23,0,1.02,0.61,2.66,5.53
N00000079,564,518,30,2,2,7,1,0,4,91.84,5.32,0.35,0.35,1.24,0.18,0,0.71
N00000080,424,398,17,1,0,3,1,0,4,93.87,4.01,0.24,0,0.71,0.24,0,0.94
N00000081,339,312,11,3,0,5,3,1,4,92.04,3.24,0.88,0,1.47,0.88,0.29,1.18
N00000082,342,319,8,2,0,8,1,1,3,93.27,2.34,0.58,0,2.34,0.29,0.29,0.88
N00000083,650,600,29,3,2,6,4,0,6,92.31,4.46,0.46,0.31,0.92,0.62,0,0.92
N00000084,456,435,10,1,2,4,1,0,3,95.39,2.19,0.22,0.44,0.88,0.22,0,0.66
N00000085,437,366,18,9,1,0,2,34,7,83.75,4.12,2.06,0.23,0,0.46,7.78,1.60
N00000086,395,328,19,3,0,7,6,26,6,83.04,4.81,0.76,0,1.77,1.52,6.58,1.52
N00000087,913,818,41,5,0,18,3,22,6,89.59,4.49,0.55,0,1.97,0.33,2.41,0.66
N00000088,216,190,10,1,0,3,5,4,3,87.96,4.63,0.46,0,1.39,2.31,1.85,1.39
N00000089,478,432,15,5,0,5,0,14,7,90.38,3.14,1.05,0,1.05,0,2.93,1.46
N00000090,392,335,18,6,2,7,11,9,4,85.46,4.59,1.53,0.51,1.79,2.81,2.30,1.02
N00000091,476,426,6,0,1,8,0,27,8,89.50,1.26,0,0.21,1.68,0,5.67,1.68
N00000092,504,474,19,2,1,3,1,0,4,94.05,3.77,0.40,0.20,0.60,0.20,0,0.79
N00000093,421,385,16,10,0,4,2,0,4,91.45,3.80,2.38,0,0.95,0.48,0,0.95
N00000094,492,464,12,3,1,5,0,0,7,94.31,2.44,0.61,0.20,1.02,0,0,1.42
N00000095,468,443,13,2,0,2,1,3,4,94.66,2.78,0.43,0,0.43,0.21,0.64,0.85
N00000096,464,419,23,5,0,9,0,0,8,90.30,4.96,1.08,0,1.94,0,0,1.72
N00000097,850,707,49,8,0,5,7,46,28,83.18,5.76,0.94,0,0.59,0.82,5.41,3.29
N00000098,1192,884,55,11,3,13,4,109,113,74.16,4.61,0.92,0.25,1.09,0.34,9.14,9.48
N00000099,258,225,11,5,1,3,5,2,6,87.21,4.26,1.94,0.39,1.16,1.94,0.78,2.33
N00000100,341,280,10,6,0,4,1,28,12,82.11,2.93,1.76,0,1.17,0.29,8.21,3.52
N00000101,282,210,22,1,1,2,4,29,13,74.47,7.80,0.35,0.35,0.71,1.42,10.28,4.61
N00000102,318,273,10,2,1,5,2,12,13,85.85,3.14,0.63,0.31,1.57,0.63,3.77,4.09
N00000103,623,506,37,8,3,3,10,40,16,81.22,5.94,1.28,0.48,0.48,1.61,6.42,2.57
N00000104,322,243,16,3,1,1,7,24,27,75.47,4.97,0.93,0.31,0.31,2.17,7.45,8.39
N00000105,327,268,13,5,1,3,2,24,11,81.96,3.98,1.53,0.31,0.92,0.61,7.34,3.36
N00000106,198,176,6,2,0,0,2,6,6,88.89,3.03,1.01,0,0,1.01,3.03,3.03
N00000107,269,239,16,1,1,5,1,5,1,88.85,5.95,0.37,0.37,1.86,0.37,1.86,0.37
N00000108,243,198,13,8,1,3,2,13,5,81.48,5.35,3.29,0.41,1.23,0.82,5.35,2.06
N00000109,512,411,21,12,1,3,2,52,10,80.27,4.10,2.34,0.20,0.59,0.39,10.16,1.95
N00000110,258,198,23,3,1,2,3,23,5,76.74,8.91,1.16,0.39,0.78,1.16,8.91,1.94
N00000111,356,315,19,2,0,5,0,8,7,88.48,5.34,0.56,0,1.40,0,2.25,1.97
N00000112,402,354,25,1,1,4,2,12,3,88.06,6.22,0.25,0.25,1.00,0.50,2.99,0.75
N00000113,309,261,21,5,0,1,2,10,9,84.47,6.80,1.62,0,0.32,0.65,3.24,2.91
N00000114,318,277,12,5,0,3,2,7,12,87.11,3.77,1.57,0,0.94,0.63,2.20,3.77
N00000115,302,263,10,2,0,10,5,5,7,87.09,3.31,0.66,0,3.31,1.66,1.66,2.32
N00000116,287,249,15,5,0,1,4,9,4,86.76,5.23,1.74,0,0.35,1.39,3.14,1.39
N00000117,168,138,12,1,1,4,4,7,1,82.14,7.14,0.60,0.60,2.38,2.38,4.17,0.60
N00000118,333,288,9,5,0,6,1,4,20,86.49,2.70,1.50,0,1.80,0.30,1.20,6.01
N00000119,289,266,15,3,0,1,0,1,3,92.04,5.19,1.04,0,0.35,0,0.35,1.04
N00000120,323,296,11,3,0,3,2,2,6,91.64,3.41,0.93,0,0.93,0.62,0.62,1.86
N00000121,293,270,6,2,1,2,0,3,9,92.15,2.05,0.68,0.34,0.68,0,1.02,3.07
N00000122,481,418,19,7,0,12,4,4,17,86.90,3.95,1.46,0,2.49,0.83,0.83,3.53
N00000123,351,329,8,2,0,4,2,1,5,93.73,2.28,0.57,0,1.14,0.57,0.28,1.42
N00000124,369,334,17,1,0,9,1,2,5,90.51,4.61,0.27,0,2.44,0.27,0.54,1.36
N00000125,464,450,6,0,0,4,2,1,1,96.98,1.29,0,0,0.86,0.43,0.22,0.22
N00000126,481,458,5,3,0,15,0,0,0,95.22,1.04,0.62,0,3.12,0,0,0
N00000127,405,382,8,2,0,2,0,9,2,94.32,1.98,0.49,0,0.49,0,2.22,0.49
N00000128,991,936,15,4,0,7,1,12,16,94.45,1.51,0.40,0,0.71,0.10,1.21,1.61
N00000129,346,325,4,3,0,6,0,0,8,93.93,1.16,0.87,0,1.73,0,0,2.31
N00000130,498,472,7,4,0,1,2,3,9,94.78,1.41,0.80,0,0.20,0.40,0.60,1.81
N00000131,388,360,16,4,0,1,1,0,6,92.78,4.12,1.03,0,0.26,0.26,0,1.55
N00000132,366,350,7,1,0,5,0,0,3,95.63,1.91,0.27,0,1.37,0,0,0.82
N00000133,322,299,9,2,0,10,1,0,1,92.86,2.80,0.62,0,3.11,0.31,0,0.31
N00000134,437,395,16,12,2,2,0,3,7,90.39,3.66,2.75,0.46,0.46,0,0.69,1.60
N00000135,312,299,3,9,0,0,1,0,0,95.83,0.96,2.88,0,0,0.32,0,0
N00000136,507,463,25,2,0,3,3,2,9,91.32,4.93,0.39,0,0.59,0.59,0.39,1.78
N00000137,315,299,10,1,0,1,2,0,2,94.92,3.17,0.32,0,0.32,0.63,0,0.63
N00000138,464,447,5,4,1,1,2,0,4,96.34,1.08,0.86,0.22,0.22,0.43,0,0.86
N00000139,301,264,11,3,2,9,2,8,2,87.71,3.65,1.00,0.66,2.99,0.66,2.66,0.66
N00000140,333,300,12,3,3,3,3,5,4,90.09,3.60,0.90,0.90,0.90,0.90,1.50,1.20
N00000141,443,414,12,5,0,1,2,4,5,93.45,2.71,1.13,0,0.23,0.45,0.90,1.13
N00000142,205,184,10,2,1,6,2,0,0,89.76,4.88,0.98,0.49,2.93,0.98,0,0
N00000143,215,200,5,4,0,1,0,2,3,93.02,2.33,1.86,0,0.47,0,0.93,1.40
N00000144,228,203,7,3,2,4,3,3,3,89.04,3.07,1.32,0.88,1.75,1.32,1.32,1.32
N00000145,124,119,2,1,0,1,0,0,1,95.97,1.61,0.81,0,0.81,0,0,0.81
N00000146,271,231,9,0,1,14,1,13,2,85.24,3.32,0,0.37,5.17,0.37,4.80,0.74
N00000147,227,207,6,3,0,1,0,1,9,91.19,2.64,1.32,0,0.44,0,0.44,3.96
N00000148,676,595,43,13,2,2,6,3,12,88.02,6.36,1.92,0.30,0.30,0.89,0.44,1.78
N00000149,432,387,28,7,0,6,2,0,2,89.58,6.48,1.62,0,1.39,0.46,0,0.46
N00000150,365,335,20,5,1,0,0,0,4,91.78,5.48,1.37,0.27,0,0,0,1.10
N00000151,283,249,14,5,0,2,1,9,3,87.99,4.95,1.77,0,0.71,0.35,3.18,1.06
N00000152,270,249,13,2,1,1,2,2,0,92.22,4.81,0.74,0.37,0.37,0.74,0.74,0
N00000153,250,218,13,7,2,1,3,0,6,87.20,5.20,2.80,0.80,0.40,1.20,0,2.40
N00000154,259,232,14,4,2,3,3,0,1,89.58,5.41,1.54,0.77,1.16,1.16,0,0.39
N00000155,337,310,19,1,0,2,2,0,3,91.99,5.64,0.30,0,0.59,0.59,0,0.89
N00000156,301,273,14,5,1,5,0,0,3,90.70,4.65,1.66,0.33,1.66,0,0,1.00
N00000157,368,328,18,5,1,10,4,0,2,89.13,4.89,1.36,0.27,2.72,1.09,0,0.54
N00000158,678,608,43,10,1,6,3,1,6,89.68,6.34,1.47,0.15,0.88,0.44,0.15,0.88
N00000159,221,200,7,3,1,0,5,3,2,90.50,3.17,1.36,0.45,0,2.26,1.36,0.90
N00000160,322,284,22,2,0,3,0,2,9,88.20,6.83,0.62,0,0.93,0,0.62,2.80
N00000161,342,314,13,0,1,5,1,0,8,91.81,3.80,0,0.29,1.46,0.29,0,2.34
N00000162,242,221,8,0,0,4,1,4,4,91.32,3.31,0,0,1.65,0.41,1.65,1.65
N00000163,311,287,16,1,1,1,2,3,0,92.28,5.14,0.32,0.32,0.32,0.64,0.96,0
N00000164,288,255,17,5,0,9,0,0,2,88.54,5.90,1.74,0,3.13,0,0,0.69
N00000165,325,293,16,2,1,7,1,2,3,90.15,4.92,0.62,0.31,2.15,0.31,0.62,0.92
N00000166,273,249,10,2,1,3,1,2,5,91.21,3.66,0.73,0.37,1.10,0.37,0.73,1.83
N00000167,379,350,14,3,0,7,0,1,4,92.35,3.69,0.79,0,1.85,0,0.26,1.06
N00000168,345,324,6,3,0,0,4,0,8,93.91,1.74,0.87,0,0,1.16,0,2.32
N00000169,704,638,26,5,0,24,1,1,9,90.63,3.69,0.71,0,3.41,0.14,0.14,1.28
N00000170,370,336,20,4,0,3,1,0,6,90.81,5.41,1.08,0,0.81,0.27,0,1.62
N00000171,416,386,12,2,0,7,1,0,8,92.79,2.88,0.48,0,1.68,0.24,0,1.92
N00000172,772,703,41,4,2,3,3,3,13,91.06,5.31,0.52,0.26,0.39,0.39,0.39,1.68
N00000173,373,354,8,2,0,2,1,0,6,94.91,2.14,0.54,0,0.54,0.27,0,1.61
N00000174,393,341,30,5,3,2,4,0,8,86.77,7.63,1.27,0.76,0.51,1.02,0,2.04
N00000175,373,345,11,3,0,4,2,1,7,92.49,2.95,0.80,0,1.07,0.54,0.27,1.88
N00000176,474,429,13,7,0,3,1,10,11,90.51,2.74,1.48,0,0.63,0.21,2.11,2.32
N00000177,323,282,13,4,0,5,1,3,15,87.31,4.02,1.24,0,1.55,0.31,0.93,4.64
N00000178,667,599,24,4,1,5,9,12,13,89.81,3.60,0.60,0.15,0.75,1.35,1.80,1.95
N00000179,852,755,32,9,0,6,6,24,20,88.62,3.76,1.06,0,0.70,0.70,2.82,2.35
N00000180,280,271,6,2,0,1,0,0,0,96.79,2.14,0.71,0,0.36,0,0,0
N00000181,274,228,13,0,2,3,2,9,17,83.21,4.74,0,0.73,1.09,0.73,3.28,6.20
N00000182,228,214,5,1,1,2,1,3,1,93.86,2.19,0.44,0.44,0.88,0.44,1.32,0.44
N00000183,293,245,8,3,1,3,2,10,21,83.62,2.73,1.02,0.34,1.02,0.68,3.41,7.17
N00000184,372,314,17,5,1,7,2,17,9,84.41,4.57,1.34,0.27,1.88,0.54,4.57,2.42
N00000185,211,201,4,2,0,3,0,0,1,95.26,1.90,0.95,0,1.42,0,0,0.47
N00000186,299,266,13,3,1,3,2,5,6,88.96,4.35,1.00,0.33,1.00,0.67,1.67,2.01
N00000187,255,232,8,6,0,5,1,2,1,90.98,3.14,2.35,0,1.96,0.39,0.78,0.39
N00000188,347,323,13,1,0,5,0,4,1,93.08,3.75,0.29,0,1.44,0,1.15,0.29
N00000189,341,321,13,3,0,1,0,0,3,94.13,3.81,0.88,0,0.29,0,0,0.88
N00000190,304,278,10,4,2,2,1,0,7,91.45,3.29,1.32,0.66,0.66,0.33,0,2.30
N00000191,303,287,9,2,1,2,0,0,2,94.72,2.97,0.66,0.33,0.66,0,0,0.66
N00000192,302,280,7,2,1,4,1,5,2,92.72,2.32,0.66,0.33,1.32,0.33,1.66,0.66
N00000193,291,264,11,2,0,2,1,0,11,90.72,3.78,0.69,0,0.69,0.34,0,3.78
N00000194,255,241,7,2,0,1,0,2,2,94.51,2.75,0.78,0,0.39,0,0.78,0.78
N00000195,246,232,6,1,0,4,2,0,1,94.31,2.44,0.41,0,1.63,0.81,0,0.41
N00000196,237,219,5,3,0,0,0,4,6,92.41,2.11,1.27,0,0,0,1.69,2.53
N00000197,326,289,11,7,0,4,2,11,2,88.65,3.37,2.15,0,1.23,0.61,3.37,0.61
N00000198,287,259,13,4,0,3,2,3,3,90.24,4.53,1.39,0,1.05,0.70,1.05,1.05
N00000199,350,330,10,2,0,3,0,3,2,94.29,2.86,0.57,0,0.86,0,0.86,0.57
N00000200,331,304,13,3,0,0,2,0,9,91.84,3.93,0.91,0,0,0.60,0,2.72
N00000201,294,270,3,6,0,7,0,0,8,91.84,1.02,2.04,0,2.38,0,0,2.72
N00000202,304,278,19,2,0,3,1,0,1,91.45,6.25,0.66,0,0.99,0.33,0,0.33
N00000203,334,288,9,6,2,8,2,10,9,86.23,2.69,1.80,0.60,2.40,0.60,2.99,2.69
N00000204,393,355,14,2,0,3,2,4,13,90.33,3.56,0.51,0,0.76,0.51,1.02,3.31
N00000205,303,281,6,2,2,2,3,5,2,92.74,1.98,0.66,0.66,0.66,0.99,1.65,0.66
N00000206,390,348,18,8,2,1,3,3,7,89.23,4.62,2.05,0.51,0.26,0.77,0.77,1.79
N00000207,253,223,10,4,0,2,1,7,6,88.14,3.95,1.58,0,0.79,0.40,2.77,2.37
N00000208,316,296,14,2,0,2,0,0,2,93.67,4.43,0.63,0,0.63,0,0,0.63
N00000209,356,341,7,1,0,1,1,2,3,95.79,1.97,0.28,0,0.28,0.28,0.56,0.84
N00000210,383,323,28,9,0,4,1,3,15,84.33,7.31,2.35,0,1.04,0.26,0.78,3.92
N00000211,528,459,34,3,1,5,1,0,25,86.93,6.44,0.57,0.19,0.95,0.19,0,4.73
N00000212,175,150,7,6,0,1,0,5,6,85.71,4.00,3.43,0,0.57,0,2.86,3.43
N00000213,281,242,12,8,2,3,1,1,12,86.12,4.27,2.85,0.71,1.07,0.36,0.36,4.27
N00000214,323,251,29,9,3,9,1,1,20,77.71,8.98,2.79,0.93,2.79,0.31,0.31,6.19
N00000215,400,361,27,1,0,6,2,0,3,90.25,6.75,0.25,0,1.50,0.50,0,0.75
N00000216,397,371,11,3,0,8,1,0,3,93.45,2.77,0.76,0,2.02,0.25,0,0.76
N00000217,479,420,22,7,8,14,3,1,4,87.68,4.59,1.46,1.67,2.92,0.63,0.21,0.84
N00000218,361,321,28,4,1,3,1,0,3,88.92,7.76,1.11,0.28,0.83,0.28,0,0.83
N00000219,245,218,13,3,1,0,2,0,8,88.98,5.31,1.22,0.41,0,0.82,0,3.27
N00000220,284,262,13,3,0,0,2,0,4,92.25,4.58,1.06,0,0,0.70,0,1.41
N00000221,262,247,13,0,0,0,1,1,0,94.27,4.96,0,0,0,0.38,0.38,0
N00000222,298,268,20,3,1,1,1,2,2,89.93,6.71,1.01,0.34,0.34,0.34,0.67,0.67
N00000223,319,294,10,5,2,6,1,0,1,92.16,3.13,1.57,0.63,1.88,0.31,0,0.31
N00000224,243,210,14,5,1,5,0,0,8,86.42,5.76,2.06,0.41,2.06,0,0,3.29
N00000225,147,118,17,1,1,6,0,0,4,80.27,11.56,0.68,0.68,4.08,0,0,2.72
N00000226,261,236,13,3,0,4,0,4,1,90.42,4.98,1.15,0,1.53,0,1.53,0.38
N00000227,195,175,6,7,1,4,0,0,2,89.74,3.08,3.59,0.51,2.05,0,0,1.03
N00000228,306,285,9,3,0,6,0,2,1,93.14,2.94,0.98,0,1.96,0,0.65,0.33
N00000229,395,351,16,1,2,4,4,1,16,88.86,4.05,0.25,0.51,1.01,1.01,0.25,4.05
N00000230,293,275,9,3,0,0,1,0,5,93.86,3.07,1.02,0,0,0.34,0,1.71
N00000231,324,304,6,6,1,0,1,0,6,93.83,1.85,1.85,0.31,0,0.31,0,1.85
N00000232,309,268,14,1,0,2,3,13,8,86.73,4.53,0.32,0,0.65,0.97,4.21,2.59
N00000233,258,234,8,3,0,3,3,1,6,90.70,3.10,1.16,0,1.16,1.16,0.39,2.33
N00000234,256,219,14,2,1,0,1,6,13,85.55,5.47,0.78,0.39,0,0.39,2.34,5.08
N00000235,323,299,6,3,1,3,2,5,4,92.57,1.86,0.93,0.31,0.93,0.62,1.55,1.24
N00000236,291,270,7,1,3,5,1,0,4,92.78,2.41,0.34,1.03,1.72,0.34,0,1.37
N00000237,416,368,25,3,4,6,1,0,9,88.46,6.01,0.72,0.96,1.44,0.24,0,2.16
N00000238,306,269,21,4,1,6,1,0,4,87.91,6.86,1.31,0.33,1.96,0.33,0,1.31
N00000239,254,215,21,7,2,0,2,6,1,84.65,8.27,2.76,0.79,0,0.79,2.36,0.39
N00000240,354,312,23,7,3,0,5,1,3,88.14,6.50,1.98,0.85,0,1.41,0.28,0.85
N00000241,424,395,11,2,0,6,2,3,5,93.16,2.59,0.47,0,1.42,0.47,0.71,1.18
N00000242,360,340,10,3,0,3,3,0,1,94.44,2.78,0.83,0,0.83,0.83,0,0.28
N00000243,265,247,8,3,0,0,1,4,2,93.21,3.02,1.13,0,0,0.38,1.51,0.75
N00000244,275,256,6,2,0,1,3,4,3,93.09,2.18,0.73,0,0.36,1.09,1.45,1.09
N00000245,314,288,10,2,0,1,4,3,6,91.72,3.18,0.64,0,0.32,1.27,0.96,1.91
N00000246,309,296,9,0,0,0,3,0,1,95.79,2.91,0,0,0,0.97,0,0.32
N00000247,309,282,13,0,1,1,0,7,5,91.26,4.21,0,0.32,0.32,0,2.27,1.62
N00000248,337,308,21,0,1,3,2,0,2,91.39,6.23,0,0.30,0.89,0.59,0,0.59
N00000249,386,357,10,2,1,4,3,1,8,92.49,2.59,0.52,0.26,1.04,0.78,0.26,2.07
N00000250,401,357,19,5,3,4,4,3,6,89.03,4.74,1.25,0.75,1.00,1.00,0.75,1.50
N00000251,456,422,11,9,1,3,1,4,5,92.54,2.41,1.97,0.22,0.66,0.22,0.88,1.10
N00000252,345,291,22,6,1,4,3,9,9,84.35,6.38,1.74,0.29,1.16,0.87,2.61,2.61
N00000253,499,474,12,0,1,5,3,2,2,94.99,2.40,0,0.20,1.00,0.60,0.40,0.40
N00000254,315,290,17,1,1,2,0,0,4,92.06,5.40,0.32,0.32,0.63,0,0,1.27
N00000255,351,322,15,3,0,3,1,2,5,91.74,4.27,0.85,0,0.85,0.28,0.57,1.42
N00000256,780,658,54,15,2,16,0,24,11,84.36,6.92,1.92,0.26,2.05,0,3.08,1.41
N00000257,447,399,15,9,0,7,0,9,8,89.26,3.36,2.01,0,1.57,0,2.01,1.79
N00000258,379,322,34,5,0,4,4,1,9,84.96,8.97,1.32,0,1.06,1.06,0.26,2.37
N00000259,465,436,13,3,0,3,2,0,8,93.76,2.80,0.65,0,0.65,0.43,0,1.72
N00000260,560,507,21,4,1,7,4,10,6,90.54,3.75,0.71,0.18,1.25,0.71,1.79,1.07
N00000261,561,529,18,3,0,5,0,0,6,94.30,3.21,0.53,0,0.89,0,0,1.07
