GeographyCode,KS613NI0001,KS613NI0002,KS613NI0003,KS613NI0004,KS613NI0005,KS613NI0006,KS613NI0007,KS613NI0008,KS613NI0009,KS613NI0010,KS613NI0011,KS613NI0012,KS613NI0013,KS613NI0014,KS613NI0015,KS613NI0016,KS613NI0017,KS613NI0018,KS613NI0019,KS613NI0020,KS613NI0021,KS613NI0022,KS613NI0023
N00001225,100,0,2,12,13,2,6,20,20,11,2,12,0,2.00,12.00,13.00,2.00,6.00,20.00,20.00,11.00,2.00,12.00
N00001226,83,0,2,5,18,0,4,22,21,3,4,4,0,2.41,6.02,21.69,0,4.82,26.51,25.30,3.61,4.82,4.82
N00001227,95,1,0,8,11,1,2,27,27,11,3,4,1.05,0,8.42,11.58,1.05,2.11,28.42,28.42,11.58,3.16,4.21
N00001228,64,1,1,2,7,0,2,15,18,10,1,7,1.56,1.56,3.13,10.94,0,3.13,23.44,28.13,15.63,1.56,10.94
N00001229,91,0,1,12,17,0,5,25,15,10,0,6,0,1.10,13.19,18.68,0,5.49,27.47,16.48,10.99,0,6.59
N00001230,134,0,3,27,30,0,2,26,21,8,1,16,0,2.24,20.15,22.39,0,1.49,19.40,15.67,5.97,0.75,11.94
N00001231,147,1,4,21,24,4,3,30,21,26,4,9,0.68,2.72,14.29,16.33,2.72,2.04,20.41,14.29,17.69,2.72,6.12
N00001232,134,1,2,34,29,6,5,18,9,5,2,23,0.75,1.49,25.37,21.64,4.48,3.73,13.43,6.72,3.73,1.49,17.16
N00001233,149,1,5,31,26,6,6,29,14,5,4,22,0.67,3.36,20.81,17.45,4.03,4.03,19.46,9.40,3.36,2.68,14.77
N00001234,134,1,3,32,34,3,7,17,12,7,0,18,0.75,2.24,23.88,25.37,2.24,5.22,12.69,8.96,5.22,0,13.43
N00001235,381,1,3,44,80,8,10,67,55,48,6,59,0.26,0.79,11.55,21.00,2.10,2.62,17.59,14.44,12.60,1.57,15.49
N00001236,138,2,5,19,18,1,7,31,16,12,5,22,1.45,3.62,13.77,13.04,0.72,5.07,22.46,11.59,8.70,3.62,15.94
N00001237,108,0,1,15,15,3,3,29,21,11,1,9,0,0.93,13.89,13.89,2.78,2.78,26.85,19.44,10.19,0.93,8.33
N00001238,118,0,2,18,22,3,5,26,22,10,0,10,0,1.69,15.25,18.64,2.54,4.24,22.03,18.64,8.47,0,8.47
N00001239,114,0,3,28,24,0,3,22,11,4,2,17,0,2.63,24.56,21.05,0,2.63,19.30,9.65,3.51,1.75,14.91
N00001240,367,0,11,52,81,5,10,69,64,30,9,36,0,3.00,14.17,22.07,1.36,2.72,18.80,17.44,8.17,2.45,9.81
N00001241,145,0,2,9,21,4,6,37,25,16,3,22,0,1.38,6.21,14.48,2.76,4.14,25.52,17.24,11.03,2.07,15.17
N00001242,124,1,2,15,21,4,3,28,27,11,1,11,0.81,1.61,12.10,16.94,3.23,2.42,22.58,21.77,8.87,0.81,8.87
N00001243,112,1,2,13,17,1,7,26,18,11,6,10,0.89,1.79,11.61,15.18,0.89,6.25,23.21,16.07,9.82,5.36,8.93
N00001244,108,0,1,10,19,1,1,31,24,12,2,7,0,0.93,9.26,17.59,0.93,0.93,28.70,22.22,11.11,1.85,6.48
N00001245,128,0,2,13,19,4,4,24,24,21,2,15,0,1.56,10.16,14.84,3.13,3.13,18.75,18.75,16.41,1.56,11.72
N00001246,213,3,9,33,60,2,8,52,22,8,4,12,1.41,4.23,15.49,28.17,0.94,3.76,24.41,10.33,3.76,1.88,5.63
N00001247,103,0,0,8,17,3,6,24,31,6,1,7,0,0,7.77,16.50,2.91,5.83,23.30,30.10,5.83,0.97,6.80
N00001248,154,2,4,32,31,2,4,50,13,6,1,9,1.30,2.60,20.78,20.13,1.30,2.60,32.47,8.44,3.90,0.65,5.84
N00001249,135,1,3,24,28,1,6,44,13,5,0,10,0.74,2.22,17.78,20.74,0.74,4.44,32.59,9.63,3.70,0,7.41
N00001250,172,0,2,30,48,7,7,41,17,5,2,13,0,1.16,17.44,27.91,4.07,4.07,23.84,9.88,2.91,1.16,7.56
N00001251,129,0,2,13,22,2,8,30,28,13,1,10,0,1.55,10.08,17.05,1.55,6.20,23.26,21.71,10.08,0.78,7.75
N00001252,110,1,3,20,29,2,2,13,16,3,7,14,0.91,2.73,18.18,26.36,1.82,1.82,11.82,14.55,2.73,6.36,12.73
N00001253,93,0,2,5,17,2,3,26,24,3,3,8,0,2.15,5.38,18.28,2.15,3.23,27.96,25.81,3.23,3.23,8.60
N00001254,119,0,0,22,24,2,6,36,13,3,1,12,0,0,18.49,20.17,1.68,5.04,30.25,10.92,2.52,0.84,10.08
N00001255,108,0,1,20,22,3,4,26,20,3,2,7,0,0.93,18.52,20.37,2.78,3.70,24.07,18.52,2.78,1.85,6.48
N00001256,100,0,6,17,27,2,7,23,8,2,2,6,0,6.00,17.00,27.00,2.00,7.00,23.00,8.00,2.00,2.00,6.00
N00001257,93,0,0,15,15,0,6,17,21,8,5,6,0,0,16.13,16.13,0,6.45,18.28,22.58,8.60,5.38,6.45
N00001258,97,1,1,7,13,0,8,27,23,8,1,8,1.03,1.03,7.22,13.40,0,8.25,27.84,23.71,8.25,1.03,8.25
N00001259,105,0,0,9,7,0,4,30,29,13,4,9,0,0,8.57,6.67,0,3.81,28.57,27.62,12.38,3.81,8.57
N00001260,138,0,0,10,17,2,10,36,29,12,4,18,0,0,7.25,12.32,1.45,7.25,26.09,21.01,8.70,2.90,13.04
N00001261,103,1,0,8,4,1,4,20,37,11,5,12,0.97,0,7.77,3.88,0.97,3.88,19.42,35.92,10.68,4.85,11.65
N00001262,152,3,2,24,26,1,11,47,22,9,1,6,1.97,1.32,15.79,17.11,0.66,7.24,30.92,14.47,5.92,0.66,3.95
N00001263,116,1,3,26,20,4,8,26,14,6,1,7,0.86,2.59,22.41,17.24,3.45,6.90,22.41,12.07,5.17,0.86,6.03
N00001264,81,1,3,12,14,2,3,22,14,8,0,2,1.23,3.70,14.81,17.28,2.47,3.70,27.16,17.28,9.88,0,2.47
N00001265,339,3,35,59,45,4,17,55,43,50,5,23,0.88,10.32,17.40,13.27,1.18,5.01,16.22,12.68,14.75,1.47,6.78
N00001266,64,0,0,2,8,0,2,22,17,10,1,2,0,0,3.13,12.50,0,3.13,34.38,26.56,15.63,1.56,3.13
N00001267,127,0,0,14,15,1,6,27,40,7,4,13,0,0,11.02,11.81,0.79,4.72,21.26,31.50,5.51,3.15,10.24
N00001268,110,2,1,9,10,1,8,28,24,18,1,8,1.82,0.91,8.18,9.09,0.91,7.27,25.45,21.82,16.36,0.91,7.27
N00001269,219,6,14,40,42,2,11,47,27,11,3,16,2.74,6.39,18.26,19.18,0.91,5.02,21.46,12.33,5.02,1.37,7.31
N00001270,117,0,5,20,22,2,0,33,22,10,1,2,0,4.27,17.09,18.80,1.71,0,28.21,18.80,8.55,0.85,1.71
N00001271,576,5,40,142,90,16,29,125,59,30,4,36,0.87,6.94,24.65,15.63,2.78,5.03,21.70,10.24,5.21,0.69,6.25
N00001272,85,1,2,22,15,2,4,20,14,3,0,2,1.18,2.35,25.88,17.65,2.35,4.71,23.53,16.47,3.53,0,2.35
N00001273,95,2,2,22,15,1,6,23,13,7,0,4,2.11,2.11,23.16,15.79,1.05,6.32,24.21,13.68,7.37,0,4.21
N00001274,87,1,3,10,20,1,4,26,10,3,2,7,1.15,3.45,11.49,22.99,1.15,4.60,29.89,11.49,3.45,2.30,8.05
N00001275,78,0,2,3,18,0,2,24,19,8,0,2,0,2.56,3.85,23.08,0,2.56,30.77,24.36,10.26,0,2.56
N00001276,76,1,2,6,15,4,3,17,13,2,2,11,1.32,2.63,7.89,19.74,5.26,3.95,22.37,17.11,2.63,2.63,14.47
N00001277,96,4,8,32,15,7,1,12,4,2,1,10,4.17,8.33,33.33,15.63,7.29,1.04,12.50,4.17,2.08,1.04,10.42
N00001278,109,1,14,34,23,6,5,10,4,4,0,8,0.92,12.84,31.19,21.10,5.50,4.59,9.17,3.67,3.67,0,7.34
N00001279,55,0,0,11,5,3,2,16,8,3,3,4,0,0,20.00,9.09,5.45,3.64,29.09,14.55,5.45,5.45,7.27
N00001280,77,0,0,7,12,3,3,25,19,3,1,4,0,0,9.09,15.58,3.90,3.90,32.47,24.68,3.90,1.30,5.19
N00001281,110,2,11,43,15,7,2,6,4,2,1,17,1.82,10.00,39.09,13.64,6.36,1.82,5.45,3.64,1.82,0.91,15.45
N00001282,129,4,13,40,26,7,4,9,4,3,1,18,3.10,10.08,31.01,20.16,5.43,3.10,6.98,3.10,2.33,0.78,13.95
N00001283,124,8,10,45,28,1,1,13,2,3,1,12,6.45,8.06,36.29,22.58,0.81,0.81,10.48,1.61,2.42,0.81,9.68
N00001284,142,4,9,40,26,6,4,20,9,5,1,18,2.82,6.34,28.17,18.31,4.23,2.82,14.08,6.34,3.52,0.70,12.68
N00001285,129,3,4,40,39,4,4,17,8,3,0,7,2.33,3.10,31.01,30.23,3.10,3.10,13.18,6.20,2.33,0,5.43
N00001286,134,1,5,20,42,4,2,30,14,5,0,11,0.75,3.73,14.93,31.34,2.99,1.49,22.39,10.45,3.73,0,8.21
N00001287,103,1,12,21,23,7,4,18,10,2,0,5,0.97,11.65,20.39,22.33,6.80,3.88,17.48,9.71,1.94,0,4.85
N00001288,122,2,6,24,37,1,2,24,10,1,0,15,1.64,4.92,19.67,30.33,0.82,1.64,19.67,8.20,0.82,0,12.30
N00001289,112,1,4,30,23,4,3,28,8,3,0,8,0.89,3.57,26.79,20.54,3.57,2.68,25.00,7.14,2.68,0,7.14
N00001290,131,0,2,34,40,2,5,22,11,0,0,15,0,1.53,25.95,30.53,1.53,3.82,16.79,8.40,0,0,11.45
N00001291,149,1,10,29,37,1,5,23,19,3,2,19,0.67,6.71,19.46,24.83,0.67,3.36,15.44,12.75,2.01,1.34,12.75
N00001292,345,3,21,92,78,12,12,42,15,14,4,52,0.87,6.09,26.67,22.61,3.48,3.48,12.17,4.35,4.06,1.16,15.07
N00001293,159,2,5,39,35,3,4,27,18,0,0,26,1.26,3.14,24.53,22.01,1.89,2.52,16.98,11.32,0,0,16.35
N00001294,129,0,4,18,33,5,5,22,18,5,3,16,0,3.10,13.95,25.58,3.88,3.88,17.05,13.95,3.88,2.33,12.40
N00001295,133,1,2,27,33,2,6,32,12,3,1,14,0.75,1.50,20.30,24.81,1.50,4.51,24.06,9.02,2.26,0.75,10.53
N00001296,107,1,3,19,17,5,10,25,10,9,2,6,0.93,2.80,17.76,15.89,4.67,9.35,23.36,9.35,8.41,1.87,5.61
N00001297,151,2,5,34,27,1,2,34,16,8,2,20,1.32,3.31,22.52,17.88,0.66,1.32,22.52,10.60,5.30,1.32,13.25
N00001298,139,1,3,21,16,3,10,34,26,12,4,9,0.72,2.16,15.11,11.51,2.16,7.19,24.46,18.71,8.63,2.88,6.47
N00001299,122,0,4,17,25,3,4,26,24,3,3,13,0,3.28,13.93,20.49,2.46,3.28,21.31,19.67,2.46,2.46,10.66
N00001300,124,0,1,27,24,5,6,23,16,7,2,13,0,0.81,21.77,19.35,4.03,4.84,18.55,12.90,5.65,1.61,10.48
N00001301,159,2,7,31,32,2,5,32,16,11,1,20,1.26,4.40,19.50,20.13,1.26,3.14,20.13,10.06,6.92,0.63,12.58
N00001302,285,2,3,31,32,4,13,69,49,40,10,32,0.70,1.05,10.88,11.23,1.40,4.56,24.21,17.19,14.04,3.51,11.23
N00001303,129,1,0,19,21,1,5,28,21,15,2,16,0.78,0,14.73,16.28,0.78,3.88,21.71,16.28,11.63,1.55,12.40
N00001304,121,2,2,24,24,2,11,19,16,7,1,13,1.65,1.65,19.83,19.83,1.65,9.09,15.70,13.22,5.79,0.83,10.74
N00001305,121,1,1,19,33,2,2,18,17,9,1,18,0.83,0.83,15.70,27.27,1.65,1.65,14.88,14.05,7.44,0.83,14.88
N00001306,68,2,1,8,16,0,2,15,7,10,1,6,2.94,1.47,11.76,23.53,0,2.94,22.06,10.29,14.71,1.47,8.82
N00001307,126,1,1,12,24,2,3,29,18,14,6,16,0.79,0.79,9.52,19.05,1.59,2.38,23.02,14.29,11.11,4.76,12.70
N00001308,175,1,4,30,38,2,5,38,30,12,1,14,0.57,2.29,17.14,21.71,1.14,2.86,21.71,17.14,6.86,0.57,8.00
N00001309,139,1,1,19,19,1,5,35,20,21,6,11,0.72,0.72,13.67,13.67,0.72,3.60,25.18,14.39,15.11,4.32,7.91
N00001310,353,3,9,56,70,8,22,83,38,18,6,40,0.85,2.55,15.86,19.83,2.27,6.23,23.51,10.76,5.10,1.70,11.33
N00001311,126,0,1,9,14,3,7,32,20,20,4,16,0,0.79,7.14,11.11,2.38,5.56,25.40,15.87,15.87,3.17,12.70
N00001312,249,1,5,29,31,5,10,63,41,27,6,31,0.40,2.01,11.65,12.45,2.01,4.02,25.30,16.47,10.84,2.41,12.45
N00001313,141,1,6,38,25,1,4,24,21,10,5,6,0.71,4.26,26.95,17.73,0.71,2.84,17.02,14.89,7.09,3.55,4.26
N00001314,139,2,3,24,24,2,4,33,15,19,4,9,1.44,2.16,17.27,17.27,1.44,2.88,23.74,10.79,13.67,2.88,6.47
N00001315,102,1,4,13,17,1,4,27,22,6,0,7,0.98,3.92,12.75,16.67,0.98,3.92,26.47,21.57,5.88,0,6.86
N00001316,122,0,2,15,24,4,9,27,24,9,5,3,0,1.64,12.30,19.67,3.28,7.38,22.13,19.67,7.38,4.10,2.46
N00001317,108,0,0,10,19,1,5,31,29,4,1,8,0,0,9.26,17.59,0.93,4.63,28.70,26.85,3.70,0.93,7.41
N00001318,111,2,7,14,29,2,3,20,17,9,0,8,1.80,6.31,12.61,26.13,1.80,2.70,18.02,15.32,8.11,0,7.21
N00001319,101,2,3,15,32,4,3,18,10,2,3,9,1.98,2.97,14.85,31.68,3.96,2.97,17.82,9.90,1.98,2.97,8.91
N00001320,98,3,2,13,23,3,3,29,7,2,0,13,3.06,2.04,13.27,23.47,3.06,3.06,29.59,7.14,2.04,0,13.27
N00001321,109,0,2,15,30,4,1,20,18,1,2,16,0,1.83,13.76,27.52,3.67,0.92,18.35,16.51,0.92,1.83,14.68
N00001322,105,2,1,18,15,2,7,21,14,16,2,7,1.90,0.95,17.14,14.29,1.90,6.67,20.00,13.33,15.24,1.90,6.67
N00001323,107,2,2,20,14,4,2,20,24,13,1,5,1.87,1.87,18.69,13.08,3.74,1.87,18.69,22.43,12.15,0.93,4.67
N00001324,89,1,5,26,17,2,6,14,9,5,1,3,1.12,5.62,29.21,19.10,2.25,6.74,15.73,10.11,5.62,1.12,3.37
N00001325,486,15,92,176,65,25,2,27,13,5,1,65,3.09,18.93,36.21,13.37,5.14,0.41,5.56,2.67,1.03,0.21,13.37
N00001326,136,1,38,47,20,3,2,8,1,1,1,14,0.74,27.94,34.56,14.71,2.21,1.47,5.88,0.74,0.74,0.74,10.29
N00001327,117,1,26,41,17,8,2,3,3,4,0,12,0.85,22.22,35.04,14.53,6.84,1.71,2.56,2.56,3.42,0,10.26
N00001328,352,8,76,132,38,23,3,15,5,8,1,43,2.27,21.59,37.50,10.80,6.53,0.85,4.26,1.42,2.27,0.28,12.22
N00001329,110,2,15,34,16,8,2,9,6,1,1,16,1.82,13.64,30.91,14.55,7.27,1.82,8.18,5.45,0.91,0.91,14.55
N00001330,114,1,24,39,10,13,1,6,1,3,2,14,0.88,21.05,34.21,8.77,11.40,0.88,5.26,0.88,2.63,1.75,12.28
N00001331,100,2,21,36,7,6,1,9,3,3,1,11,2.00,21.00,36.00,7.00,6.00,1.00,9.00,3.00,3.00,1.00,11.00
N00001332,81,1,13,24,7,0,4,15,4,3,1,9,1.23,16.05,29.63,8.64,0,4.94,18.52,4.94,3.70,1.23,11.11
N00001333,117,5,28,51,13,4,5,1,1,0,0,9,4.27,23.93,43.59,11.11,3.42,4.27,0.85,0.85,0,0,7.69
N00001334,132,2,26,32,22,4,2,5,8,1,4,26,1.52,19.70,24.24,16.67,3.03,1.52,3.79,6.06,0.76,3.03,19.70
N00001335,94,1,21,33,11,4,3,9,2,1,4,5,1.06,22.34,35.11,11.70,4.26,3.19,9.57,2.13,1.06,4.26,5.32
N00001336,106,3,25,39,13,2,1,5,1,2,2,13,2.83,23.58,36.79,12.26,1.89,0.94,4.72,0.94,1.89,1.89,12.26
N00001337,126,2,34,36,18,8,1,4,2,0,3,18,1.59,26.98,28.57,14.29,6.35,0.79,3.17,1.59,0,2.38,14.29
N00001338,122,0,8,30,20,2,2,18,21,7,0,14,0,6.56,24.59,16.39,1.64,1.64,14.75,17.21,5.74,0,11.48
N00001339,140,0,3,25,29,2,9,26,26,13,1,6,0,2.14,17.86,20.71,1.43,6.43,18.57,18.57,9.29,0.71,4.29
N00001340,279,2,17,59,59,9,8,56,36,8,8,17,0.72,6.09,21.15,21.15,3.23,2.87,20.07,12.90,2.87,2.87,6.09
N00001341,128,2,3,28,34,2,2,19,13,5,2,18,1.56,2.34,21.88,26.56,1.56,1.56,14.84,10.16,3.91,1.56,14.06
N00001342,157,3,11,38,37,3,6,19,8,6,0,26,1.91,7.01,24.20,23.57,1.91,3.82,12.10,5.10,3.82,0,16.56
N00001343,121,0,2,41,31,5,6,13,7,2,0,14,0,1.65,33.88,25.62,4.13,4.96,10.74,5.79,1.65,0,11.57
N00001344,134,3,7,34,30,0,4,20,9,3,4,20,2.24,5.22,25.37,22.39,0,2.99,14.93,6.72,2.24,2.99,14.93
N00001345,100,0,4,29,33,1,5,11,8,2,1,6,0,4.00,29.00,33.00,1.00,5.00,11.00,8.00,2.00,1.00,6.00
N00001346,310,4,48,115,48,9,6,31,10,2,1,36,1.29,15.48,37.10,15.48,2.90,1.94,10.00,3.23,0.65,0.32,11.61
N00001347,196,2,18,65,46,8,6,21,10,0,2,18,1.02,9.18,33.16,23.47,4.08,3.06,10.71,5.10,0,1.02,9.18
N00001348,119,4,15,40,19,8,4,11,2,4,1,11,3.36,12.61,33.61,15.97,6.72,3.36,9.24,1.68,3.36,0.84,9.24
N00001349,82,2,12,20,19,3,2,10,3,2,0,9,2.44,14.63,24.39,23.17,3.66,2.44,12.20,3.66,2.44,0,10.98
N00001350,347,3,3,32,32,6,13,62,81,73,12,30,0.86,0.86,9.22,9.22,1.73,3.75,17.87,23.34,21.04,3.46,8.65
N00001351,140,0,0,10,21,3,3,28,29,23,3,20,0,0,7.14,15.00,2.14,2.14,20.00,20.71,16.43,2.14,14.29
N00001352,123,1,5,13,22,1,8,29,24,12,1,7,0.81,4.07,10.57,17.89,0.81,6.50,23.58,19.51,9.76,0.81,5.69
N00001353,106,0,2,8,18,1,5,18,21,19,2,12,0,1.89,7.55,16.98,0.94,4.72,16.98,19.81,17.92,1.89,11.32
N00001354,264,2,2,28,45,1,11,45,57,54,3,16,0.76,0.76,10.61,17.05,0.38,4.17,17.05,21.59,20.45,1.14,6.06
N00001355,123,1,1,10,20,0,5,25,23,25,4,9,0.81,0.81,8.13,16.26,0,4.07,20.33,18.70,20.33,3.25,7.32
N00001356,118,0,2,10,12,4,6,21,25,23,2,13,0,1.69,8.47,10.17,3.39,5.08,17.80,21.19,19.49,1.69,11.02
N00001357,51,0,0,6,5,2,2,9,10,15,1,1,0,0,11.76,9.80,3.92,3.92,17.65,19.61,29.41,1.96,1.96
N00001358,120,0,1,16,18,3,5,33,12,24,4,4,0,0.83,13.33,15.00,2.50,4.17,27.50,10.00,20.00,3.33,3.33
N00001359,130,4,3,17,14,3,8,26,20,22,2,11,3.08,2.31,13.08,10.77,2.31,6.15,20.00,15.38,16.92,1.54,8.46
N00001360,106,0,2,9,12,3,3,24,15,28,1,9,0,1.89,8.49,11.32,2.83,2.83,22.64,14.15,26.42,0.94,8.49
N00001361,101,1,0,12,10,2,6,23,11,22,4,10,0.99,0,11.88,9.90,1.98,5.94,22.77,10.89,21.78,3.96,9.90
N00001362,110,0,2,6,11,2,9,18,27,26,1,8,0,1.82,5.45,10.00,1.82,8.18,16.36,24.55,23.64,0.91,7.27
N00001363,96,3,5,17,26,2,6,20,7,4,2,4,3.13,5.21,17.71,27.08,2.08,6.25,20.83,7.29,4.17,2.08,4.17
N00001364,203,1,19,53,37,12,7,36,21,5,1,11,0.49,9.36,26.11,18.23,5.91,3.45,17.73,10.34,2.46,0.49,5.42
N00001365,143,8,12,38,26,6,11,18,12,1,1,10,5.59,8.39,26.57,18.18,4.20,7.69,12.59,8.39,0.70,0.70,6.99
N00001366,97,0,9,32,21,3,2,15,10,0,0,5,0,9.28,32.99,21.65,3.09,2.06,15.46,10.31,0,0,5.15
N00001367,135,1,9,22,16,3,5,31,23,12,2,11,0.74,6.67,16.30,11.85,2.22,3.70,22.96,17.04,8.89,1.48,8.15
N00001368,103,1,10,34,15,2,5,16,11,0,1,8,0.97,9.71,33.01,14.56,1.94,4.85,15.53,10.68,0,0.97,7.77
N00001369,136,0,12,32,31,5,5,30,11,4,0,6,0,8.82,23.53,22.79,3.68,3.68,22.06,8.09,2.94,0,4.41
N00001370,128,1,12,41,22,5,6,20,8,2,3,8,0.78,9.38,32.03,17.19,3.91,4.69,15.63,6.25,1.56,2.34,6.25
N00001371,118,0,10,36,30,4,5,11,9,2,0,11,0,8.47,30.51,25.42,3.39,4.24,9.32,7.63,1.69,0,9.32
N00001372,218,3,17,56,55,12,11,31,18,1,0,14,1.38,7.80,25.69,25.23,5.50,5.05,14.22,8.26,0.46,0,6.42
N00001373,114,1,8,30,26,4,4,21,9,2,2,7,0.88,7.02,26.32,22.81,3.51,3.51,18.42,7.89,1.75,1.75,6.14
N00001374,101,2,4,25,28,6,3,17,8,0,0,8,1.98,3.96,24.75,27.72,5.94,2.97,16.83,7.92,0,0,7.92
N00001375,132,2,6,25,28,3,10,27,18,2,3,8,1.52,4.55,18.94,21.21,2.27,7.58,20.45,13.64,1.52,2.27,6.06
N00001376,79,0,1,17,21,2,5,11,13,3,2,4,0,1.27,21.52,26.58,2.53,6.33,13.92,16.46,3.80,2.53,5.06
N00001377,102,1,7,29,25,7,1,16,6,1,0,9,0.98,6.86,28.43,24.51,6.86,0.98,15.69,5.88,0.98,0,8.82
N00001378,95,2,8,26,20,4,4,18,6,3,0,4,2.11,8.42,27.37,21.05,4.21,4.21,18.95,6.32,3.16,0,4.21
N00001379,99,2,5,18,23,4,3,19,13,5,0,7,2.02,5.05,18.18,23.23,4.04,3.03,19.19,13.13,5.05,0,7.07
N00001380,142,4,31,42,15,3,1,13,3,9,1,20,2.82,21.83,29.58,10.56,2.11,0.70,9.15,2.11,6.34,0.70,14.08
N00001381,160,3,40,48,24,7,5,12,10,3,1,7,1.88,25.00,30.00,15.00,4.38,3.13,7.50,6.25,1.88,0.63,4.38
N00001382,123,3,20,50,19,1,2,10,1,0,0,17,2.44,16.26,40.65,15.45,0.81,1.63,8.13,0.81,0,0,13.82
N00001383,115,2,19,42,14,6,2,9,2,1,1,17,1.74,16.52,36.52,12.17,5.22,1.74,7.83,1.74,0.87,0.87,14.78
N00001384,104,6,6,38,13,7,4,13,6,1,1,9,5.77,5.77,36.54,12.50,6.73,3.85,12.50,5.77,0.96,0.96,8.65
N00001385,135,5,28,45,16,6,5,9,3,1,2,15,3.70,20.74,33.33,11.85,4.44,3.70,6.67,2.22,0.74,1.48,11.11
N00001386,226,1,33,66,42,3,5,33,13,9,4,17,0.44,14.60,29.20,18.58,1.33,2.21,14.60,5.75,3.98,1.77,7.52
N00001387,113,0,14,29,12,4,5,21,12,5,1,10,0,12.39,25.66,10.62,3.54,4.42,18.58,10.62,4.42,0.88,8.85
N00001388,97,1,7,19,25,3,6,16,9,2,1,8,1.03,7.22,19.59,25.77,3.09,6.19,16.49,9.28,2.06,1.03,8.25
N00001389,84,2,3,27,20,1,4,11,7,8,0,1,2.38,3.57,32.14,23.81,1.19,4.76,13.10,8.33,9.52,0,1.19
N00001390,104,2,13,31,22,4,5,10,6,2,0,9,1.92,12.50,29.81,21.15,3.85,4.81,9.62,5.77,1.92,0,8.65
N00001391,123,4,12,41,28,4,3,15,4,2,0,10,3.25,9.76,33.33,22.76,3.25,2.44,12.20,3.25,1.63,0,8.13
N00001392,109,0,20,23,12,1,8,12,16,6,4,7,0,18.35,21.10,11.01,0.92,7.34,11.01,14.68,5.50,3.67,6.42
N00001393,121,4,21,46,19,2,4,9,8,1,1,6,3.31,17.36,38.02,15.70,1.65,3.31,7.44,6.61,0.83,0.83,4.96
N00001394,116,3,16,37,20,3,4,15,6,2,2,8,2.59,13.79,31.90,17.24,2.59,3.45,12.93,5.17,1.72,1.72,6.90
N00001395,100,3,13,26,20,3,4,16,8,1,1,5,3.00,13.00,26.00,20.00,3.00,4.00,16.00,8.00,1.00,1.00,5.00
N00001396,246,3,54,68,40,10,8,25,17,5,2,14,1.22,21.95,27.64,16.26,4.07,3.25,10.16,6.91,2.03,0.81,5.69
N00001397,73,1,7,22,12,4,3,12,9,0,0,3,1.37,9.59,30.14,16.44,5.48,4.11,16.44,12.33,0,0,4.11
N00001398,100,1,11,38,17,3,3,12,9,4,1,1,1.00,11.00,38.00,17.00,3.00,3.00,12.00,9.00,4.00,1.00,1.00
N00001399,321,8,84,105,42,14,1,19,5,14,5,24,2.49,26.17,32.71,13.08,4.36,0.31,5.92,1.56,4.36,1.56,7.48
N00001400,119,4,26,40,14,8,5,8,3,2,0,9,3.36,21.85,33.61,11.76,6.72,4.20,6.72,2.52,1.68,0,7.56
N00001401,367,2,84,98,50,16,10,33,23,10,6,35,0.54,22.89,26.70,13.62,4.36,2.72,8.99,6.27,2.72,1.63,9.54
N00001402,282,5,71,81,36,4,8,30,8,1,3,35,1.77,25.18,28.72,12.77,1.42,2.84,10.64,2.84,0.35,1.06,12.41
N00001403,163,6,22,48,20,8,6,10,11,7,2,23,3.68,13.50,29.45,12.27,4.91,3.68,6.13,6.75,4.29,1.23,14.11
N00001404,256,10,46,81,34,10,2,22,7,21,3,20,3.91,17.97,31.64,13.28,3.91,0.78,8.59,2.73,8.20,1.17,7.81
N00001405,91,1,8,14,16,0,11,16,14,4,0,7,1.10,8.79,15.38,17.58,0,12.09,17.58,15.38,4.40,0,7.69
N00001406,86,0,9,24,13,3,4,22,6,2,2,1,0,10.47,27.91,15.12,3.49,4.65,25.58,6.98,2.33,2.33,1.16
N00001407,120,1,20,33,16,1,7,10,12,8,1,11,0.83,16.67,27.50,13.33,0.83,5.83,8.33,10.00,6.67,0.83,9.17
N00001408,206,5,53,77,39,4,1,4,2,3,0,18,2.43,25.73,37.38,18.93,1.94,0.49,1.94,0.97,1.46,0,8.74
N00001409,102,2,22,41,10,4,2,11,3,0,1,6,1.96,21.57,40.20,9.80,3.92,1.96,10.78,2.94,0,0.98,5.88
N00001410,118,2,18,45,17,1,2,14,4,3,2,10,1.69,15.25,38.14,14.41,0.85,1.69,11.86,3.39,2.54,1.69,8.47
N00001411,119,1,21,42,15,4,5,19,3,3,0,6,0.84,17.65,35.29,12.61,3.36,4.20,15.97,2.52,2.52,0,5.04
N00001412,55,1,6,16,12,2,1,9,3,1,0,4,1.82,10.91,29.09,21.82,3.64,1.82,16.36,5.45,1.82,0,7.27
N00001413,101,1,15,34,20,4,1,8,2,1,1,14,0.99,14.85,33.66,19.80,3.96,0.99,7.92,1.98,0.99,0.99,13.86
N00001414,105,3,18,38,16,0,1,12,2,2,2,11,2.86,17.14,36.19,15.24,0,0.95,11.43,1.90,1.90,1.90,10.48
N00001415,111,0,1,6,11,1,3,19,25,26,1,18,0,0.90,5.41,9.91,0.90,2.70,17.12,22.52,23.42,0.90,16.22
N00001416,326,1,51,68,54,6,11,35,29,39,8,24,0.31,15.64,20.86,16.56,1.84,3.37,10.74,8.90,11.96,2.45,7.36
N00001417,100,0,1,5,7,1,5,22,26,24,2,7,0,1.00,5.00,7.00,1.00,5.00,22.00,26.00,24.00,2.00,7.00
