GeographyCode,KS105NI0001,KS105NI0002,KS105NI0003,KS105NI0004,KS105NI0005,KS105NI0006,KS105NI0007,KS105NI0008,KS105NI0009,KS105NI0010,KS105NI0011,KS105NI0012,KS105NI0013,KS105NI0014,KS105NI0015,KS105NI0016,KS105NI0017,KS105NI0018,KS105NI0019,KS105NI0020,KS105NI0021,KS105NI0022,KS105NI0023,KS105NI0024,KS105NI0025,KS105NI0026,KS105NI0027,KS105NI0028,KS105NI0029,KS105NI0030,KS105NI0031
N00000013,136,32,35,6,12,12,11,5,2,0,10,6,3,0,0,2,23.53,25.74,4.41,8.82,8.82,8.09,3.68,1.47,0,7.35,4.41,2.21,0,0,1.47
N00000014,205,18,42,11,30,21,18,11,10,0,23,5,4,0,1,11,8.78,20.49,5.37,14.63,10.24,8.78,5.37,4.88,0,11.22,2.44,1.95,0,0.49,5.37
N00000015,119,31,25,10,11,11,6,3,2,2,6,8,2,0,0,2,26.05,21.01,8.40,9.24,9.24,5.04,2.52,1.68,1.68,5.04,6.72,1.68,0,0,1.68
N00000016,122,22,40,4,8,8,7,7,2,1,11,9,0,0,0,3,18.03,32.79,3.28,6.56,6.56,5.74,5.74,1.64,0.82,9.02,7.38,0,0,0,2.46
N00000017,144,19,34,5,14,26,5,5,2,0,21,5,5,0,0,3,13.19,23.61,3.47,9.72,18.06,3.47,3.47,1.39,0,14.58,3.47,3.47,0,0,2.08
N00000018,94,8,15,9,12,17,4,5,5,0,8,5,2,0,0,4,8.51,15.96,9.57,12.77,18.09,4.26,5.32,5.32,0,8.51,5.32,2.13,0,0,4.26
N00000019,116,13,26,10,9,11,12,4,4,0,13,9,0,0,0,5,11.21,22.41,8.62,7.76,9.48,10.34,3.45,3.45,0,11.21,7.76,0,0,0,4.31
N00000020,122,16,37,5,6,6,4,5,5,0,25,5,2,0,1,5,13.11,30.33,4.10,4.92,4.92,3.28,4.10,4.10,0,20.49,4.10,1.64,0,0.82,4.10
N00000021,128,16,38,6,10,16,7,8,3,0,11,8,2,0,0,3,12.50,29.69,4.69,7.81,12.50,5.47,6.25,2.34,0,8.59,6.25,1.56,0,0,2.34
N00000022,126,26,27,9,7,13,7,1,3,1,15,11,2,0,0,4,20.63,21.43,7.14,5.56,10.32,5.56,0.79,2.38,0.79,11.90,8.73,1.59,0,0,3.17
N00000023,115,25,23,10,11,9,3,3,4,0,10,12,2,0,0,3,21.74,20.00,8.70,9.57,7.83,2.61,2.61,3.48,0,8.70,10.43,1.74,0,0,2.61
N00000024,174,10,12,13,25,62,22,5,5,0,4,6,6,0,0,4,5.75,6.90,7.47,14.37,35.63,12.64,2.87,2.87,0,2.30,3.45,3.45,0,0,2.30
N00000025,159,11,18,14,30,39,16,1,2,2,2,0,14,1,2,7,6.92,11.32,8.81,18.87,24.53,10.06,0.63,1.26,1.26,1.26,0,8.81,0.63,1.26,4.40
N00000026,151,12,11,9,18,41,25,0,2,1,5,8,11,0,0,8,7.95,7.28,5.96,11.92,27.15,16.56,0,1.32,0.66,3.31,5.30,7.28,0,0,5.30
N00000027,178,12,25,10,21,54,17,4,8,0,7,5,7,0,1,7,6.74,14.04,5.62,11.80,30.34,9.55,2.25,4.49,0,3.93,2.81,3.93,0,0.56,3.93
N00000028,85,6,13,3,10,23,6,1,4,1,4,8,2,0,0,4,7.06,15.29,3.53,11.76,27.06,7.06,1.18,4.71,1.18,4.71,9.41,2.35,0,0,4.71
N00000029,136,12,7,14,18,41,23,3,2,0,4,6,3,0,0,3,8.82,5.15,10.29,13.24,30.15,16.91,2.21,1.47,0,2.94,4.41,2.21,0,0,2.21
N00000030,131,10,12,14,19,27,20,4,2,0,5,7,4,0,1,6,7.63,9.16,10.69,14.50,20.61,15.27,3.05,1.53,0,3.82,5.34,3.05,0,0.76,4.58
N00000031,201,12,13,10,18,68,35,2,2,2,9,9,17,0,1,3,5.97,6.47,4.98,8.96,33.83,17.41,1.00,1.00,1.00,4.48,4.48,8.46,0,0.50,1.49
N00000032,133,19,11,15,12,43,14,3,1,1,8,2,2,0,1,1,14.29,8.27,11.28,9.02,32.33,10.53,2.26,0.75,0.75,6.02,1.50,1.50,0,0.75,0.75
N00000033,166,14,13,14,17,53,26,3,3,0,4,7,2,0,2,8,8.43,7.83,8.43,10.24,31.93,15.66,1.81,1.81,0,2.41,4.22,1.20,0,1.20,4.82
N00000034,158,15,14,14,20,41,22,5,5,1,11,5,3,0,0,2,9.49,8.86,8.86,12.66,25.95,13.92,3.16,3.16,0.63,6.96,3.16,1.90,0,0,1.27
N00000035,128,12,36,8,9,18,11,1,6,1,14,6,2,0,0,4,9.38,28.13,6.25,7.03,14.06,8.59,0.78,4.69,0.78,10.94,4.69,1.56,0,0,3.13
N00000036,134,16,17,8,15,29,17,3,3,2,11,8,2,0,0,3,11.94,12.69,5.97,11.19,21.64,12.69,2.24,2.24,1.49,8.21,5.97,1.49,0,0,2.24
N00000037,124,21,23,11,12,14,12,0,6,1,7,9,4,0,0,4,16.94,18.55,8.87,9.68,11.29,9.68,0,4.84,0.81,5.65,7.26,3.23,0,0,3.23
N00000038,138,13,11,15,19,33,13,3,1,0,14,1,10,0,1,4,9.42,7.97,10.87,13.77,23.91,9.42,2.17,0.72,0,10.14,0.72,7.25,0,0.72,2.90
N00000039,448,56,63,18,33,131,29,11,20,2,54,15,11,0,0,5,12.50,14.06,4.02,7.37,29.24,6.47,2.46,4.46,0.45,12.05,3.35,2.46,0,0,1.12
N00000040,114,20,23,3,6,17,13,4,2,0,17,5,3,0,0,1,17.54,20.18,2.63,5.26,14.91,11.40,3.51,1.75,0,14.91,4.39,2.63,0,0,0.88
N00000041,144,5,15,5,14,57,10,5,7,0,14,2,5,0,0,5,3.47,10.42,3.47,9.72,39.58,6.94,3.47,4.86,0,9.72,1.39,3.47,0,0,3.47
N00000042,126,7,11,6,14,43,16,3,1,0,9,6,6,0,0,4,5.56,8.73,4.76,11.11,34.13,12.70,2.38,0.79,0,7.14,4.76,4.76,0,0,3.17
N00000043,368,25,34,9,35,153,21,8,7,0,43,11,16,0,0,6,6.79,9.24,2.45,9.51,41.58,5.71,2.17,1.90,0,11.68,2.99,4.35,0,0,1.63
N00000044,108,12,17,6,9,20,8,2,3,1,19,3,2,0,2,4,11.11,15.74,5.56,8.33,18.52,7.41,1.85,2.78,0.93,17.59,2.78,1.85,0,1.85,3.70
N00000045,170,11,10,12,23,56,21,8,4,0,8,3,10,0,0,4,6.47,5.88,7.06,13.53,32.94,12.35,4.71,2.35,0,4.71,1.76,5.88,0,0,2.35
N00000046,129,12,9,15,15,31,21,4,3,0,4,4,3,0,2,6,9.30,6.98,11.63,11.63,24.03,16.28,3.10,2.33,0,3.10,3.10,2.33,0,1.55,4.65
N00000047,138,10,17,14,25,26,16,2,2,1,5,8,4,0,4,4,7.25,12.32,10.14,18.12,18.84,11.59,1.45,1.45,0.72,3.62,5.80,2.90,0,2.90,2.90
N00000048,125,11,24,9,14,14,11,5,8,0,19,5,2,0,1,2,8.80,19.20,7.20,11.20,11.20,8.80,4.00,6.40,0,15.20,4.00,1.60,0,0.80,1.60
N00000049,123,10,42,5,11,11,8,3,5,1,13,10,2,0,0,2,8.13,34.15,4.07,8.94,8.94,6.50,2.44,4.07,0.81,10.57,8.13,1.63,0,0,1.63
N00000050,135,19,26,14,20,21,12,2,3,0,7,7,3,0,0,1,14.07,19.26,10.37,14.81,15.56,8.89,1.48,2.22,0,5.19,5.19,2.22,0,0,0.74
N00000051,124,11,24,3,5,11,14,4,6,0,25,12,4,0,1,4,8.87,19.35,2.42,4.03,8.87,11.29,3.23,4.84,0,20.16,9.68,3.23,0,0.81,3.23
N00000052,120,9,27,12,10,12,13,2,5,0,17,2,6,0,0,5,7.50,22.50,10.00,8.33,10.00,10.83,1.67,4.17,0,14.17,1.67,5.00,0,0,4.17
N00000053,108,7,29,3,5,15,6,3,4,0,16,8,6,0,0,6,6.48,26.85,2.78,4.63,13.89,5.56,2.78,3.70,0,14.81,7.41,5.56,0,0,5.56
N00000054,111,6,24,6,7,13,9,3,5,0,26,8,0,0,0,4,5.41,21.62,5.41,6.31,11.71,8.11,2.70,4.50,0,23.42,7.21,0,0,0,3.60
N00000055,117,19,23,14,8,13,12,2,5,2,5,7,2,0,1,4,16.24,19.66,11.97,6.84,11.11,10.26,1.71,4.27,1.71,4.27,5.98,1.71,0,0.85,3.42
N00000056,119,15,21,10,15,11,10,4,3,3,11,11,3,0,0,2,12.61,17.65,8.40,12.61,9.24,8.40,3.36,2.52,2.52,9.24,9.24,2.52,0,0,1.68
N00000057,118,9,34,2,7,9,7,4,9,2,23,3,6,0,0,3,7.63,28.81,1.69,5.93,7.63,5.93,3.39,7.63,1.69,19.49,2.54,5.08,0,0,2.54
N00000058,121,8,38,2,6,18,6,1,3,1,26,9,0,0,0,3,6.61,31.40,1.65,4.96,14.88,4.96,0.83,2.48,0.83,21.49,7.44,0,0,0,2.48
N00000059,110,11,31,2,10,8,2,6,6,0,17,10,4,0,0,3,10.00,28.18,1.82,9.09,7.27,1.82,5.45,5.45,0,15.45,9.09,3.64,0,0,2.73
N00000060,180,17,48,6,16,14,11,5,5,2,32,11,5,0,1,7,9.44,26.67,3.33,8.89,7.78,6.11,2.78,2.78,1.11,17.78,6.11,2.78,0,0.56,3.89
N00000061,129,22,23,21,17,19,12,5,1,0,2,5,1,0,0,1,17.05,17.83,16.28,13.18,14.73,9.30,3.88,0.78,0,1.55,3.88,0.78,0,0,0.78
N00000062,130,6,13,21,19,26,24,1,1,2,4,5,3,0,1,4,4.62,10.00,16.15,14.62,20.00,18.46,0.77,0.77,1.54,3.08,3.85,2.31,0,0.77,3.08
N00000063,155,14,33,4,21,18,9,7,6,1,27,2,4,0,1,8,9.03,21.29,2.58,13.55,11.61,5.81,4.52,3.87,0.65,17.42,1.29,2.58,0,0.65,5.16
N00000064,133,16,44,4,7,12,4,5,5,2,15,10,3,0,0,6,12.03,33.08,3.01,5.26,9.02,3.01,3.76,3.76,1.50,11.28,7.52,2.26,0,0,4.51
N00000065,146,9,10,20,29,25,17,4,1,1,7,12,7,0,0,4,6.16,6.85,13.70,19.86,17.12,11.64,2.74,0.68,0.68,4.79,8.22,4.79,0,0,2.74
N00000066,110,10,9,17,20,14,19,1,2,0,6,8,3,0,1,0,9.09,8.18,15.45,18.18,12.73,17.27,0.91,1.82,0,5.45,7.27,2.73,0,0.91,0
N00000067,134,10,26,6,13,15,8,3,5,1,27,10,3,0,2,5,7.46,19.40,4.48,9.70,11.19,5.97,2.24,3.73,0.75,20.15,7.46,2.24,0,1.49,3.73
N00000068,124,6,9,16,17,38,16,2,6,0,5,3,4,0,0,2,4.84,7.26,12.90,13.71,30.65,12.90,1.61,4.84,0,4.03,2.42,3.23,0,0,1.61
N00000069,145,13,37,6,8,9,5,2,6,1,34,13,8,0,0,3,8.97,25.52,4.14,5.52,6.21,3.45,1.38,4.14,0.69,23.45,8.97,5.52,0,0,2.07
N00000070,104,16,9,21,17,11,14,3,0,1,4,2,3,0,0,3,15.38,8.65,20.19,16.35,10.58,13.46,2.88,0,0.96,3.85,1.92,2.88,0,0,2.88
N00000071,136,26,36,11,16,9,11,5,4,0,5,7,2,0,1,3,19.12,26.47,8.09,11.76,6.62,8.09,3.68,2.94,0,3.68,5.15,1.47,0,0.74,2.21
N00000072,634,27,94,26,82,192,28,32,29,5,50,18,21,0,1,29,4.26,14.83,4.10,12.93,30.28,4.42,5.05,4.57,0.79,7.89,2.84,3.31,0,0.16,4.57
N00000073,249,46,76,10,25,12,7,12,8,0,17,13,6,0,1,16,18.47,30.52,4.02,10.04,4.82,2.81,4.82,3.21,0,6.83,5.22,2.41,0,0.40,6.43
N00000074,386,9,70,8,68,130,20,18,8,1,21,6,15,0,0,12,2.33,18.13,2.07,17.62,33.68,5.18,4.66,2.07,0.26,5.44,1.55,3.89,0,0,3.11
N00000075,111,13,12,11,14,20,10,3,2,1,13,5,4,1,0,2,11.71,10.81,9.91,12.61,18.02,9.01,2.70,1.80,0.90,11.71,4.50,3.60,0.90,0,1.80
N00000076,114,10,3,13,8,44,14,3,5,0,4,2,5,0,0,3,8.77,2.63,11.40,7.02,38.60,12.28,2.63,4.39,0,3.51,1.75,4.39,0,0,2.63
N00000077,98,6,9,8,15,24,10,1,5,0,3,7,3,0,1,6,6.12,9.18,8.16,15.31,24.49,10.20,1.02,5.10,0,3.06,7.14,3.06,0,1.02,6.12
N00000078,161,6,19,8,18,69,8,7,5,0,11,1,5,0,0,4,3.73,11.80,4.97,11.18,42.86,4.97,4.35,3.11,0,6.83,0.62,3.11,0,0,2.48
N00000079,192,18,21,13,19,77,8,6,3,1,9,4,5,0,1,7,9.38,10.94,6.77,9.90,40.10,4.17,3.13,1.56,0.52,4.69,2.08,2.60,0,0.52,3.65
N00000080,146,9,13,8,24,52,15,6,2,1,7,5,2,0,1,1,6.16,8.90,5.48,16.44,35.62,10.27,4.11,1.37,0.68,4.79,3.42,1.37,0,0.68,0.68
N00000081,140,28,18,8,23,35,9,4,3,0,2,1,3,0,2,4,20.00,12.86,5.71,16.43,25.00,6.43,2.86,2.14,0,1.43,0.71,2.14,0,1.43,2.86
N00000082,132,17,15,10,21,30,17,1,0,0,7,6,3,0,1,4,12.88,11.36,7.58,15.91,22.73,12.88,0.76,0,0,5.30,4.55,2.27,0,0.76,3.03
N00000083,208,10,12,10,40,77,22,6,3,0,3,7,10,0,0,8,4.81,5.77,4.81,19.23,37.02,10.58,2.88,1.44,0,1.44,3.37,4.81,0,0,3.85
N00000084,153,10,9,16,27,51,21,1,3,1,5,3,4,0,0,2,6.54,5.88,10.46,17.65,33.33,13.73,0.65,1.96,0.65,3.27,1.96,2.61,0,0,1.31
N00000085,180,26,47,9,13,20,10,5,9,1,17,12,6,0,1,4,14.44,26.11,5.00,7.22,11.11,5.56,2.78,5.00,0.56,9.44,6.67,3.33,0,0.56,2.22
N00000086,142,8,22,5,13,26,14,1,10,0,23,8,5,0,0,7,5.63,15.49,3.52,9.15,18.31,9.86,0.70,7.04,0,16.20,5.63,3.52,0,0,4.93
N00000087,303,13,35,19,41,94,38,3,10,1,23,11,3,0,0,12,4.29,11.55,6.27,13.53,31.02,12.54,0.99,3.30,0.33,7.59,3.63,0.99,0,0,3.96
N00000088,136,55,26,11,5,4,6,6,1,2,10,7,2,0,0,1,40.44,19.12,8.09,3.68,2.94,4.41,4.41,0.74,1.47,7.35,5.15,1.47,0,0,0.74
N00000089,164,9,20,7,23,52,11,3,8,1,15,8,3,0,1,3,5.49,12.20,4.27,14.02,31.71,6.71,1.83,4.88,0.61,9.15,4.88,1.83,0,0.61,1.83
N00000090,138,8,21,8,15,36,12,6,6,0,9,7,4,0,0,6,5.80,15.22,5.80,10.87,26.09,8.70,4.35,4.35,0,6.52,5.07,2.90,0,0,4.35
N00000091,176,6,30,13,19,39,12,7,7,0,21,3,7,0,2,10,3.41,17.05,7.39,10.80,22.16,6.82,3.98,3.98,0,11.93,1.70,3.98,0,1.14,5.68
N00000092,168,21,4,11,29,51,22,2,0,0,8,7,6,0,1,6,12.50,2.38,6.55,17.26,30.36,13.10,1.19,0,0,4.76,4.17,3.57,0,0.60,3.57
N00000093,140,24,11,13,20,34,12,2,1,1,5,7,8,0,0,2,17.14,7.86,9.29,14.29,24.29,8.57,1.43,0.71,0.71,3.57,5.00,5.71,0,0,1.43
N00000094,161,13,5,14,30,52,19,3,1,0,6,7,5,0,3,3,8.07,3.11,8.70,18.63,32.30,11.80,1.86,0.62,0,3.73,4.35,3.11,0,1.86,1.86
N00000095,152,10,20,7,17,46,24,2,1,0,10,6,3,0,2,4,6.58,13.16,4.61,11.18,30.26,15.79,1.32,0.66,0,6.58,3.95,1.97,0,1.32,2.63
N00000096,158,12,10,13,39,34,25,1,4,1,1,8,3,0,1,6,7.59,6.33,8.23,24.68,21.52,15.82,0.63,2.53,0.63,0.63,5.06,1.90,0,0.63,3.80
N00000097,296,4,39,6,40,95,23,17,18,0,30,9,5,0,0,10,1.35,13.18,2.03,13.51,32.09,7.77,5.74,6.08,0,10.14,3.04,1.69,0,0,3.38
N00000098,446,12,69,20,72,112,29,28,17,1,38,12,11,0,0,25,2.69,15.47,4.48,16.14,25.11,6.50,6.28,3.81,0.22,8.52,2.69,2.47,0,0,5.61
N00000099,107,11,17,6,16,16,6,3,3,0,15,10,2,0,0,2,10.28,15.89,5.61,14.95,14.95,5.61,2.80,2.80,0,14.02,9.35,1.87,0,0,1.87
N00000100,164,23,48,7,12,17,11,5,5,0,17,10,3,0,0,6,14.02,29.27,4.27,7.32,10.37,6.71,3.05,3.05,0,10.37,6.10,1.83,0,0,3.66
N00000101,122,6,38,1,3,12,3,1,9,1,33,6,7,0,0,2,4.92,31.15,0.82,2.46,9.84,2.46,0.82,7.38,0.82,27.05,4.92,5.74,0,0,1.64
N00000102,125,9,27,6,14,25,11,5,2,0,12,6,6,0,1,1,7.20,21.60,4.80,11.20,20.00,8.80,4.00,1.60,0,9.60,4.80,4.80,0,0.80,0.80
N00000103,205,9,42,3,26,37,9,9,8,2,35,6,8,0,0,11,4.39,20.49,1.46,12.68,18.05,4.39,4.39,3.90,0.98,17.07,2.93,3.90,0,0,5.37
N00000104,130,4,37,1,10,30,5,8,7,0,13,6,3,0,0,6,3.08,28.46,0.77,7.69,23.08,3.85,6.15,5.38,0,10.00,4.62,2.31,0,0,4.62
N00000105,148,21,40,9,14,17,9,3,3,0,9,10,5,0,0,8,14.19,27.03,6.08,9.46,11.49,6.08,2.03,2.03,0,6.08,6.76,3.38,0,0,5.41
N00000106,103,11,44,5,9,7,0,4,1,0,14,3,2,0,0,3,10.68,42.72,4.85,8.74,6.80,0,3.88,0.97,0,13.59,2.91,1.94,0,0,2.91
N00000107,120,9,32,7,9,15,5,3,7,0,22,6,1,0,0,4,7.50,26.67,5.83,7.50,12.50,4.17,2.50,5.83,0,18.33,5.00,0.83,0,0,3.33
N00000108,110,19,18,16,15,17,8,2,2,1,2,6,1,0,1,2,17.27,16.36,14.55,13.64,15.45,7.27,1.82,1.82,0.91,1.82,5.45,0.91,0,0.91,1.82
N00000109,229,15,62,14,16,40,13,10,12,0,19,13,4,0,0,11,6.55,27.07,6.11,6.99,17.47,5.68,4.37,5.24,0,8.30,5.68,1.75,0,0,4.80
N00000110,122,16,31,7,9,15,6,8,4,2,11,6,1,0,0,6,13.11,25.41,5.74,7.38,12.30,4.92,6.56,3.28,1.64,9.02,4.92,0.82,0,0,4.92
N00000111,136,16,16,15,20,31,18,1,5,1,7,2,1,0,0,3,11.76,11.76,11.03,14.71,22.79,13.24,0.74,3.68,0.74,5.15,1.47,0.74,0,0,2.21
N00000112,143,4,27,4,18,30,11,3,9,0,19,7,7,0,0,4,2.80,18.88,2.80,12.59,20.98,7.69,2.10,6.29,0,13.29,4.90,4.90,0,0,2.80
N00000113,122,9,22,4,19,18,12,0,6,2,11,8,8,0,0,3,7.38,18.03,3.28,15.57,14.75,9.84,0,4.92,1.64,9.02,6.56,6.56,0,0,2.46
N00000114,121,9,11,10,18,20,19,6,5,1,10,8,0,0,0,4,7.44,9.09,8.26,14.88,16.53,15.70,4.96,4.13,0.83,8.26,6.61,0,0,0,3.31
N00000115,128,14,24,7,12,16,7,5,4,0,20,11,4,1,0,3,10.94,18.75,5.47,9.38,12.50,5.47,3.91,3.13,0,15.63,8.59,3.13,0.78,0,2.34
N00000116,119,9,30,3,8,12,13,5,3,0,23,7,5,0,0,1,7.56,25.21,2.52,6.72,10.08,10.92,4.20,2.52,0,19.33,5.88,4.20,0,0,0.84
N00000117,86,10,36,1,1,4,3,1,4,1,16,6,2,0,0,1,11.63,41.86,1.16,1.16,4.65,3.49,1.16,4.65,1.16,18.60,6.98,2.33,0,0,1.16
N00000118,143,17,30,18,22,18,11,5,2,0,7,4,1,1,0,7,11.89,20.98,12.59,15.38,12.59,7.69,3.50,1.40,0,4.90,2.80,0.70,0.70,0,4.90
N00000119,125,20,9,24,30,16,11,1,2,0,4,3,3,0,0,2,16.00,7.20,19.20,24.00,12.80,8.80,0.80,1.60,0,3.20,2.40,2.40,0,0,1.60
N00000120,127,21,8,20,22,21,15,1,2,0,6,4,2,0,1,4,16.54,6.30,15.75,17.32,16.54,11.81,0.79,1.57,0,4.72,3.15,1.57,0,0.79,3.15
N00000121,124,11,20,18,11,13,11,6,5,0,11,7,4,0,1,6,8.87,16.13,14.52,8.87,10.48,8.87,4.84,4.03,0,8.87,5.65,3.23,0,0.81,4.84
N00000122,199,17,36,21,39,39,13,7,5,1,8,2,5,0,0,6,8.54,18.09,10.55,19.60,19.60,6.53,3.52,2.51,0.50,4.02,1.01,2.51,0,0,3.02
N00000123,143,16,17,27,23,35,10,1,0,0,5,5,2,0,0,2,11.19,11.89,18.88,16.08,24.48,6.99,0.70,0,0,3.50,3.50,1.40,0,0,1.40
N00000124,143,19,16,17,27,24,15,12,2,0,1,3,2,1,1,3,13.29,11.19,11.89,18.88,16.78,10.49,8.39,1.40,0,0.70,2.10,1.40,0.70,0.70,2.10
N00000125,148,12,17,6,12,49,12,1,1,0,11,12,8,0,3,4,8.11,11.49,4.05,8.11,33.11,8.11,0.68,0.68,0,7.43,8.11,5.41,0,2.03,2.70
N00000126,134,12,8,8,5,52,20,0,1,0,10,7,7,0,1,3,8.96,5.97,5.97,3.73,38.81,14.93,0,0.75,0,7.46,5.22,5.22,0,0.75,2.24
N00000127,130,17,12,6,8,41,11,2,2,0,8,7,9,0,1,6,13.08,9.23,4.62,6.15,31.54,8.46,1.54,1.54,0,6.15,5.38,6.92,0,0.77,4.62
N00000128,282,16,24,16,20,107,46,4,3,0,12,18,8,0,1,7,5.67,8.51,5.67,7.09,37.94,16.31,1.42,1.06,0,4.26,6.38,2.84,0,0.35,2.48
N00000129,138,9,30,4,15,22,7,2,1,0,29,14,3,0,0,2,6.52,21.74,2.90,10.87,15.94,5.07,1.45,0.72,0,21.01,10.14,2.17,0,0,1.45
N00000130,152,1,10,6,14,76,13,4,2,2,14,1,4,0,0,5,0.66,6.58,3.95,9.21,50.00,8.55,2.63,1.32,1.32,9.21,0.66,2.63,0,0,3.29
N00000131,136,6,16,12,24,34,20,1,1,1,5,5,3,0,1,7,4.41,11.76,8.82,17.65,25.00,14.71,0.74,0.74,0.74,3.68,3.68,2.21,0,0.74,5.15
N00000132,121,19,5,9,13,31,19,2,1,2,5,3,5,0,2,5,15.70,4.13,7.44,10.74,25.62,15.70,1.65,0.83,1.65,4.13,2.48,4.13,0,1.65,4.13
N00000133,139,25,23,14,20,17,9,2,3,1,5,9,3,0,0,8,17.99,16.55,10.07,14.39,12.23,6.47,1.44,2.16,0.72,3.60,6.47,2.16,0,0,5.76
N00000134,177,19,32,13,21,41,13,7,5,4,11,2,3,0,0,6,10.73,18.08,7.34,11.86,23.16,7.34,3.95,2.82,2.26,6.21,1.13,1.69,0,0,3.39
N00000135,119,15,16,9,11,17,13,3,6,3,14,9,0,0,0,3,12.61,13.45,7.56,9.24,14.29,10.92,2.52,5.04,2.52,11.76,7.56,0,0,0,2.52
N00000136,188,6,25,14,31,54,20,8,4,0,9,10,4,0,0,3,3.19,13.30,7.45,16.49,28.72,10.64,4.26,2.13,0,4.79,5.32,2.13,0,0,1.60
N00000137,120,11,19,14,13,37,14,0,2,0,4,2,1,0,0,3,9.17,15.83,11.67,10.83,30.83,11.67,0,1.67,0,3.33,1.67,0.83,0,0,2.50
N00000138,155,5,17,7,29,60,17,1,3,1,11,1,3,0,0,0,3.23,10.97,4.52,18.71,38.71,10.97,0.65,1.94,0.65,7.10,0.65,1.94,0,0,0
N00000139,133,13,26,20,26,15,8,7,1,0,4,7,1,0,2,3,9.77,19.55,15.04,19.55,11.28,6.02,5.26,0.75,0,3.01,5.26,0.75,0,1.50,2.26
N00000140,158,16,37,19,19,15,15,4,4,1,7,11,1,0,1,8,10.13,23.42,12.03,12.03,9.49,9.49,2.53,2.53,0.63,4.43,6.96,0.63,0,0.63,5.06
N00000141,220,58,39,23,12,24,10,5,3,0,18,13,8,0,0,7,26.36,17.73,10.45,5.45,10.91,4.55,2.27,1.36,0,8.18,5.91,3.64,0,0,3.18
N00000142,96,14,13,7,14,8,2,2,3,1,15,14,0,0,0,3,14.58,13.54,7.29,14.58,8.33,2.08,2.08,3.13,1.04,15.63,14.58,0,0,0,3.13
N00000143,123,27,42,8,4,12,2,5,0,0,12,5,0,0,1,5,21.95,34.15,6.50,3.25,9.76,1.63,4.07,0,0,9.76,4.07,0,0,0.81,4.07
N00000144,110,12,29,4,9,10,8,5,6,0,10,8,2,0,0,7,10.91,26.36,3.64,8.18,9.09,7.27,4.55,5.45,0,9.09,7.27,1.82,0,0,6.36
N00000145,75,39,9,3,4,4,1,0,3,0,4,7,0,0,0,1,52.00,12.00,4.00,5.33,5.33,1.33,0,4.00,0,5.33,9.33,0,0,0,1.33
N00000146,105,11,12,17,12,20,9,4,1,0,2,8,2,0,1,6,10.48,11.43,16.19,11.43,19.05,8.57,3.81,0.95,0,1.90,7.62,1.90,0,0.95,5.71
