GeographyCode,KS609NI0001,KS609NI0002,KS609NI0003,KS609NI0004,KS609NI0005,KS609NI0006,KS609NI0007,KS609NI0008,KS609NI0009,KS609NI0010,KS609NI0011,KS609NI0012,KS609NI0013,KS609NI0014,KS609NI0015,KS609NI0016,KS609NI0017,KS609NI0018,KS609NI0019
N00000553,66,1,2,4,0,20,1,7,26,5,1.52,3.03,6.06,0,30.30,1.52,10.61,39.39,7.58
N00000554,50,2,1,1,1,14,2,6,18,5,4.00,2.00,2.00,2.00,28.00,4.00,12.00,36.00,10.00
N00000555,48,5,3,0,1,15,1,3,10,10,10.42,6.25,0,2.08,31.25,2.08,6.25,20.83,20.83
N00000556,57,7,2,7,5,11,2,5,11,7,12.28,3.51,12.28,8.77,19.30,3.51,8.77,19.30,12.28
N00000557,149,21,21,10,6,53,1,11,18,8,14.09,14.09,6.71,4.03,35.57,0.67,7.38,12.08,5.37
N00000558,130,17,22,8,3,39,1,6,20,14,13.08,16.92,6.15,2.31,30.00,0.77,4.62,15.38,10.77
N00000559,93,10,12,6,8,32,0,10,9,6,10.75,12.90,6.45,8.60,34.41,0,10.75,9.68,6.45
N00000560,126,7,11,11,8,53,1,4,26,5,5.56,8.73,8.73,6.35,42.06,0.79,3.17,20.63,3.97
N00000561,135,9,18,4,5,70,0,2,12,15,6.67,13.33,2.96,3.70,51.85,0,1.48,8.89,11.11
N00000562,105,5,13,7,4,43,0,5,20,8,4.76,12.38,6.67,3.81,40.95,0,4.76,19.05,7.62
N00000563,192,11,20,12,14,45,8,8,45,29,5.73,10.42,6.25,7.29,23.44,4.17,4.17,23.44,15.10
N00000564,79,3,12,8,2,13,4,4,19,14,3.80,15.19,10.13,2.53,16.46,5.06,5.06,24.05,17.72
N00000565,50,4,6,6,8,11,0,2,8,5,8.00,12.00,12.00,16.00,22.00,0,4.00,16.00,10.00
N00000566,66,7,11,6,4,13,3,2,13,7,10.61,16.67,9.09,6.06,19.70,4.55,3.03,19.70,10.61
N00000567,129,15,19,14,11,32,5,7,17,9,11.63,14.73,10.85,8.53,24.81,3.88,5.43,13.18,6.98
N00000568,93,9,5,6,7,29,1,5,19,12,9.68,5.38,6.45,7.53,31.18,1.08,5.38,20.43,12.90
N00000569,77,4,6,7,2,25,1,2,20,10,5.19,7.79,9.09,2.60,32.47,1.30,2.60,25.97,12.99
N00000570,91,14,14,14,9,20,4,6,8,2,15.38,15.38,15.38,9.89,21.98,4.40,6.59,8.79,2.20
N00000571,95,18,21,5,5,19,1,6,11,9,18.95,22.11,5.26,5.26,20.00,1.05,6.32,11.58,9.47
N00000572,151,26,25,19,14,27,2,14,15,9,17.22,16.56,12.58,9.27,17.88,1.32,9.27,9.93,5.96
N00000573,97,30,25,12,8,10,2,1,5,4,30.93,25.77,12.37,8.25,10.31,2.06,1.03,5.15,4.12
N00000574,114,28,23,14,5,14,1,9,14,6,24.56,20.18,12.28,4.39,12.28,0.88,7.89,12.28,5.26
N00000575,141,14,13,7,7,60,1,8,20,11,9.93,9.22,4.96,4.96,42.55,0.71,5.67,14.18,7.80
N00000576,87,11,10,7,10,26,5,3,10,5,12.64,11.49,8.05,11.49,29.89,5.75,3.45,11.49,5.75
N00000577,115,7,15,9,4,45,4,4,16,11,6.09,13.04,7.83,3.48,39.13,3.48,3.48,13.91,9.57
N00000578,166,15,33,8,9,56,1,9,23,12,9.04,19.88,4.82,5.42,33.73,0.60,5.42,13.86,7.23
N00000579,112,10,24,6,7,28,0,7,16,14,8.93,21.43,5.36,6.25,25.00,0,6.25,14.29,12.50
N00000580,134,12,12,9,8,57,0,2,24,10,8.96,8.96,6.72,5.97,42.54,0,1.49,17.91,7.46
N00000581,165,24,20,11,6,63,2,8,21,10,14.55,12.12,6.67,3.64,38.18,1.21,4.85,12.73,6.06
N00000582,114,15,13,11,3,43,1,5,16,7,13.16,11.40,9.65,2.63,37.72,0.88,4.39,14.04,6.14
N00000583,80,11,10,7,2,21,5,4,19,1,13.75,12.50,8.75,2.50,26.25,6.25,5.00,23.75,1.25
N00000584,123,19,20,7,8,37,2,4,18,8,15.45,16.26,5.69,6.50,30.08,1.63,3.25,14.63,6.50
N00000585,140,14,9,10,8,53,2,8,22,14,10.00,6.43,7.14,5.71,37.86,1.43,5.71,15.71,10.00
N00000586,142,10,16,15,6,62,3,4,17,9,7.04,11.27,10.56,4.23,43.66,2.11,2.82,11.97,6.34
N00000587,145,18,25,4,7,50,1,11,22,7,12.41,17.24,2.76,4.83,34.48,0.69,7.59,15.17,4.83
N00000588,111,9,23,8,6,33,1,4,21,6,8.11,20.72,7.21,5.41,29.73,0.90,3.60,18.92,5.41
N00000589,156,13,17,5,3,90,2,2,18,6,8.33,10.90,3.21,1.92,57.69,1.28,1.28,11.54,3.85
N00000590,113,6,15,8,4,49,3,3,18,7,5.31,13.27,7.08,3.54,43.36,2.65,2.65,15.93,6.19
N00000591,118,8,12,11,4,47,2,7,18,9,6.78,10.17,9.32,3.39,39.83,1.69,5.93,15.25,7.63
N00000592,123,11,19,12,7,41,0,3,14,16,8.94,15.45,9.76,5.69,33.33,0,2.44,11.38,13.01
N00000593,164,18,29,11,10,65,2,3,12,14,10.98,17.68,6.71,6.10,39.63,1.22,1.83,7.32,8.54
N00000594,106,14,14,13,1,30,1,6,15,12,13.21,13.21,12.26,0.94,28.30,0.94,5.66,14.15,11.32
N00000595,140,21,21,11,6,44,2,7,12,16,15.00,15.00,7.86,4.29,31.43,1.43,5.00,8.57,11.43
N00000596,68,7,9,7,0,14,5,4,15,7,10.29,13.24,10.29,0,20.59,7.35,5.88,22.06,10.29
N00000597,46,4,2,3,1,7,0,7,17,5,8.70,4.35,6.52,2.17,15.22,0,15.22,36.96,10.87
N00000598,80,4,4,5,5,9,3,7,26,17,5.00,5.00,6.25,6.25,11.25,3.75,8.75,32.50,21.25
N00000599,49,0,3,3,3,12,3,4,7,14,0,6.12,6.12,6.12,24.49,6.12,8.16,14.29,28.57
N00000600,67,7,7,9,3,15,4,8,7,7,10.45,10.45,13.43,4.48,22.39,5.97,11.94,10.45,10.45
N00000601,68,4,10,4,8,16,3,3,8,12,5.88,14.71,5.88,11.76,23.53,4.41,4.41,11.76,17.65
N00000602,43,5,5,1,7,9,1,4,5,6,11.63,11.63,2.33,16.28,20.93,2.33,9.30,11.63,13.95
N00000603,86,11,9,7,6,21,1,6,21,4,12.79,10.47,8.14,6.98,24.42,1.16,6.98,24.42,4.65
N00000604,83,3,11,7,7,20,2,6,13,14,3.61,13.25,8.43,8.43,24.10,2.41,7.23,15.66,16.87
N00000605,114,11,16,12,2,25,6,10,21,11,9.65,14.04,10.53,1.75,21.93,5.26,8.77,18.42,9.65
N00000606,96,14,4,13,5,21,2,7,14,16,14.58,4.17,13.54,5.21,21.88,2.08,7.29,14.58,16.67
N00000607,64,2,2,4,4,14,2,5,16,15,3.13,3.13,6.25,6.25,21.88,3.13,7.81,25.00,23.44
N00000608,104,21,10,5,6,35,1,3,12,11,20.19,9.62,4.81,5.77,33.65,0.96,2.88,11.54,10.58
N00000609,98,11,14,14,2,24,2,6,20,5,11.22,14.29,14.29,2.04,24.49,2.04,6.12,20.41,5.10
N00000610,115,11,18,8,9,27,2,6,21,13,9.57,15.65,6.96,7.83,23.48,1.74,5.22,18.26,11.30
N00000611,73,9,4,9,7,19,3,1,12,9,12.33,5.48,12.33,9.59,26.03,4.11,1.37,16.44,12.33
N00000612,114,2,7,6,6,23,2,6,29,33,1.75,6.14,5.26,5.26,20.18,1.75,5.26,25.44,28.95
N00000613,48,2,0,2,3,12,1,3,14,11,4.17,0,4.17,6.25,25.00,2.08,6.25,29.17,22.92
N00000614,40,1,1,2,1,10,4,2,11,8,2.50,2.50,5.00,2.50,25.00,10.00,5.00,27.50,20.00
N00000615,19,1,2,1,3,1,0,1,8,2,5.26,10.53,5.26,15.79,5.26,0,5.26,42.11,10.53
N00000616,55,1,2,4,0,13,1,4,17,13,1.82,3.64,7.27,0,23.64,1.82,7.27,30.91,23.64
N00000617,66,3,1,2,2,17,2,7,18,14,4.55,1.52,3.03,3.03,25.76,3.03,10.61,27.27,21.21
N00000618,144,11,7,11,8,32,6,6,33,30,7.64,4.86,7.64,5.56,22.22,4.17,4.17,22.92,20.83
N00000619,90,13,14,14,2,10,2,6,19,10,14.44,15.56,15.56,2.22,11.11,2.22,6.67,21.11,11.11
N00000620,101,8,12,11,6,28,0,13,12,11,7.92,11.88,10.89,5.94,27.72,0,12.87,11.88,10.89
N00000621,97,10,14,10,3,18,4,6,22,10,10.31,14.43,10.31,3.09,18.56,4.12,6.19,22.68,10.31
N00000622,98,6,6,8,7,26,2,10,21,12,6.12,6.12,8.16,7.14,26.53,2.04,10.20,21.43,12.24
N00000623,85,5,18,0,0,36,0,8,9,9,5.88,21.18,0,0,42.35,0,9.41,10.59,10.59
N00000624,129,18,10,11,4,48,1,7,20,10,13.95,7.75,8.53,3.10,37.21,0.78,5.43,15.50,7.75
N00000625,62,7,7,2,5,18,0,3,10,10,11.29,11.29,3.23,8.06,29.03,0,4.84,16.13,16.13
N00000626,124,10,21,12,7,43,5,7,8,11,8.06,16.94,9.68,5.65,34.68,4.03,5.65,6.45,8.87
N00000627,127,14,11,8,5,59,2,5,13,10,11.02,8.66,6.30,3.94,46.46,1.57,3.94,10.24,7.87
N00000628,105,4,13,7,3,37,2,9,12,18,3.81,12.38,6.67,2.86,35.24,1.90,8.57,11.43,17.14
N00000629,113,13,12,5,5,37,1,8,17,15,11.50,10.62,4.42,4.42,32.74,0.88,7.08,15.04,13.27
N00000630,50,6,5,7,1,11,2,3,8,7,12.00,10.00,14.00,2.00,22.00,4.00,6.00,16.00,14.00
N00000631,114,10,7,12,2,49,1,3,22,8,8.77,6.14,10.53,1.75,42.98,0.88,2.63,19.30,7.02
N00000632,137,12,22,11,9,55,1,4,19,4,8.76,16.06,8.03,6.57,40.15,0.73,2.92,13.87,2.92
N00000633,89,15,9,10,3,31,3,5,8,5,16.85,10.11,11.24,3.37,34.83,3.37,5.62,8.99,5.62
N00000634,148,14,22,13,4,49,3,10,20,13,9.46,14.86,8.78,2.70,33.11,2.03,6.76,13.51,8.78
N00000635,126,9,11,12,3,61,0,4,17,9,7.14,8.73,9.52,2.38,48.41,0,3.17,13.49,7.14
N00000636,125,5,13,6,1,53,1,11,24,11,4.00,10.40,4.80,0.80,42.40,0.80,8.80,19.20,8.80
N00000637,196,18,23,23,14,43,1,15,36,23,9.18,11.73,11.73,7.14,21.94,0.51,7.65,18.37,11.73
N00000638,104,5,10,6,8,25,3,11,24,12,4.81,9.62,5.77,7.69,24.04,2.88,10.58,23.08,11.54
N00000639,104,14,15,5,11,26,4,5,16,8,13.46,14.42,4.81,10.58,25.00,3.85,4.81,15.38,7.69
N00000640,96,8,6,7,6,33,1,3,19,13,8.33,6.25,7.29,6.25,34.38,1.04,3.13,19.79,13.54
N00000641,88,16,19,11,6,17,1,3,12,3,18.18,21.59,12.50,6.82,19.32,1.14,3.41,13.64,3.41
N00000642,101,4,9,12,7,20,2,8,28,11,3.96,8.91,11.88,6.93,19.80,1.98,7.92,27.72,10.89
N00000643,103,8,11,6,5,56,1,2,7,7,7.77,10.68,5.83,4.85,54.37,0.97,1.94,6.80,6.80
N00000644,123,7,11,7,6,66,0,6,15,5,5.69,8.94,5.69,4.88,53.66,0,4.88,12.20,4.07
N00000645,115,8,7,6,6,52,3,6,21,6,6.96,6.09,5.22,5.22,45.22,2.61,5.22,18.26,5.22
N00000646,85,10,4,3,5,38,1,1,20,3,11.76,4.71,3.53,5.88,44.71,1.18,1.18,23.53,3.53
N00000647,149,6,20,8,7,41,4,8,32,23,4.03,13.42,5.37,4.70,27.52,2.68,5.37,21.48,15.44
N00000648,91,6,6,8,4,38,0,4,15,10,6.59,6.59,8.79,4.40,41.76,0,4.40,16.48,10.99
N00000649,110,10,11,7,6,39,3,3,22,9,9.09,10.00,6.36,5.45,35.45,2.73,2.73,20.00,8.18
N00000650,158,19,19,16,12,44,4,8,21,15,12.03,12.03,10.13,7.59,27.85,2.53,5.06,13.29,9.49
N00000651,37,0,1,3,0,14,3,2,11,3,0,2.70,8.11,0,37.84,8.11,5.41,29.73,8.11
N00000652,136,14,14,23,13,31,2,7,19,13,10.29,10.29,16.91,9.56,22.79,1.47,5.15,13.97,9.56
N00000653,79,9,9,7,7,18,3,7,13,6,11.39,11.39,8.86,8.86,22.78,3.80,8.86,16.46,7.59
N00000654,48,7,2,2,4,8,1,3,12,9,14.58,4.17,4.17,8.33,16.67,2.08,6.25,25.00,18.75
N00000655,77,10,12,5,5,21,2,4,9,9,12.99,15.58,6.49,6.49,27.27,2.60,5.19,11.69,11.69
N00000656,44,3,3,10,3,7,2,6,5,5,6.82,6.82,22.73,6.82,15.91,4.55,13.64,11.36,11.36
N00000657,186,22,12,14,9,59,7,8,42,13,11.83,6.45,7.53,4.84,31.72,3.76,4.30,22.58,6.99
N00000658,99,10,13,5,4,36,3,3,13,12,10.10,13.13,5.05,4.04,36.36,3.03,3.03,13.13,12.12
N00000659,95,8,9,4,9,39,1,3,12,10,8.42,9.47,4.21,9.47,41.05,1.05,3.16,12.63,10.53
N00000660,80,9,4,7,4,21,0,4,17,14,11.25,5.00,8.75,5.00,26.25,0,5.00,21.25,17.50
N00000661,101,5,22,7,5,33,2,4,14,9,4.95,21.78,6.93,4.95,32.67,1.98,3.96,13.86,8.91
N00000662,78,2,3,11,4,25,2,2,18,11,2.56,3.85,14.10,5.13,32.05,2.56,2.56,23.08,14.10
N00000663,114,13,13,8,6,44,2,4,20,4,11.40,11.40,7.02,5.26,38.60,1.75,3.51,17.54,3.51
N00000664,90,5,9,5,5,36,2,5,15,8,5.56,10.00,5.56,5.56,40.00,2.22,5.56,16.67,8.89
N00000665,98,11,9,6,3,35,1,4,17,12,11.22,9.18,6.12,3.06,35.71,1.02,4.08,17.35,12.24
N00000666,113,9,2,6,4,55,0,5,19,13,7.96,1.77,5.31,3.54,48.67,0,4.42,16.81,11.50
N00000667,129,13,12,11,2,63,2,5,13,8,10.08,9.30,8.53,1.55,48.84,1.55,3.88,10.08,6.20
N00000668,63,4,1,2,1,33,1,1,9,11,6.35,1.59,3.17,1.59,52.38,1.59,1.59,14.29,17.46
N00000669,110,9,13,7,4,47,1,4,18,7,8.18,11.82,6.36,3.64,42.73,0.91,3.64,16.36,6.36
N00000670,52,4,7,3,1,14,1,2,12,8,7.69,13.46,5.77,1.92,26.92,1.92,3.85,23.08,15.38
N00000671,44,2,2,2,2,14,3,3,6,10,4.55,4.55,4.55,4.55,31.82,6.82,6.82,13.64,22.73
N00000672,57,1,5,3,9,17,1,1,13,7,1.75,8.77,5.26,15.79,29.82,1.75,1.75,22.81,12.28
N00000673,197,12,13,18,10,58,6,10,43,27,6.09,6.60,9.14,5.08,29.44,3.05,5.08,21.83,13.71
N00000674,67,6,7,11,9,14,1,6,7,6,8.96,10.45,16.42,13.43,20.90,1.49,8.96,10.45,8.96
N00000675,87,15,22,10,8,12,3,5,9,3,17.24,25.29,11.49,9.20,13.79,3.45,5.75,10.34,3.45
N00000676,157,15,20,17,12,35,2,16,22,18,9.55,12.74,10.83,7.64,22.29,1.27,10.19,14.01,11.46
N00000677,59,2,10,2,5,15,6,3,9,7,3.39,16.95,3.39,8.47,25.42,10.17,5.08,15.25,11.86
N00000678,133,9,15,10,2,57,3,6,20,11,6.77,11.28,7.52,1.50,42.86,2.26,4.51,15.04,8.27
N00000679,148,12,18,12,6,58,4,8,18,12,8.11,12.16,8.11,4.05,39.19,2.70,5.41,12.16,8.11
N00000680,109,8,4,5,3,55,3,3,16,12,7.34,3.67,4.59,2.75,50.46,2.75,2.75,14.68,11.01
N00000681,95,6,12,8,4,33,3,2,13,14,6.32,12.63,8.42,4.21,34.74,3.16,2.11,13.68,14.74
N00000682,140,15,19,8,2,49,0,9,24,14,10.71,13.57,5.71,1.43,35.00,0,6.43,17.14,10.00
N00000683,102,8,5,7,2,48,1,6,15,10,7.84,4.90,6.86,1.96,47.06,0.98,5.88,14.71,9.80
N00000684,147,17,9,8,5,61,2,5,29,11,11.56,6.12,5.44,3.40,41.50,1.36,3.40,19.73,7.48
N00000685,63,3,4,2,0,24,5,2,16,7,4.76,6.35,3.17,0,38.10,7.94,3.17,25.40,11.11
N00000686,130,16,8,5,4,63,1,7,19,7,12.31,6.15,3.85,3.08,48.46,0.77,5.38,14.62,5.38
N00000687,91,4,6,3,2,34,1,5,24,12,4.40,6.59,3.30,2.20,37.36,1.10,5.49,26.37,13.19
N00000688,112,6,17,5,4,52,0,4,15,9,5.36,15.18,4.46,3.57,46.43,0,3.57,13.39,8.04
N00000689,110,11,6,7,6,46,1,3,17,13,10.00,5.45,6.36,5.45,41.82,0.91,2.73,15.45,11.82
N00000690,57,7,4,9,8,7,3,3,9,7,12.28,7.02,15.79,14.04,12.28,5.26,5.26,15.79,12.28
N00000691,54,2,4,1,4,16,1,0,10,16,3.70,7.41,1.85,7.41,29.63,1.85,0,18.52,29.63
N00000692,37,6,1,3,2,9,1,0,6,9,16.22,2.70,8.11,5.41,24.32,2.70,0,16.22,24.32
N00000693,55,1,7,3,4,15,2,6,13,4,1.82,12.73,5.45,7.27,27.27,3.64,10.91,23.64,7.27
N00000694,178,20,24,20,10,49,3,7,27,18,11.24,13.48,11.24,5.62,27.53,1.69,3.93,15.17,10.11
N00000695,121,10,7,13,5,27,2,13,33,11,8.26,5.79,10.74,4.13,22.31,1.65,10.74,27.27,9.09
N00000696,29,1,3,5,1,8,1,4,4,2,3.45,10.34,17.24,3.45,27.59,3.45,13.79,13.79,6.90
N00000697,80,15,19,11,6,12,4,6,5,2,18.75,23.75,13.75,7.50,15.00,5.00,7.50,6.25,2.50
N00000698,91,17,15,12,4,13,0,6,18,6,18.68,16.48,13.19,4.40,14.29,0,6.59,19.78,6.59
N00000699,40,2,2,8,2,7,3,1,4,11,5.00,5.00,20.00,5.00,17.50,7.50,2.50,10.00,27.50
N00000700,60,2,0,5,8,14,1,12,6,12,3.33,0,8.33,13.33,23.33,1.67,20.00,10.00,20.00
N00000701,35,2,3,0,2,13,2,2,4,7,5.71,8.57,0,5.71,37.14,5.71,5.71,11.43,20.00
N00000702,190,19,25,21,12,48,1,14,31,19,10.00,13.16,11.05,6.32,25.26,0.53,7.37,16.32,10.00
N00000703,75,8,5,11,2,21,4,4,10,10,10.67,6.67,14.67,2.67,28.00,5.33,5.33,13.33,13.33
N00000704,154,20,18,8,14,40,8,7,21,18,12.99,11.69,5.19,9.09,25.97,5.19,4.55,13.64,11.69
N00000705,162,19,30,10,12,34,3,7,25,22,11.73,18.52,6.17,7.41,20.99,1.85,4.32,15.43,13.58
N00000706,94,5,4,3,6,34,0,7,22,13,5.32,4.26,3.19,6.38,36.17,0,7.45,23.40,13.83
N00000707,83,9,6,8,3,29,1,6,11,10,10.84,7.23,9.64,3.61,34.94,1.20,7.23,13.25,12.05
N00000708,137,8,9,10,6,70,0,2,23,9,5.84,6.57,7.30,4.38,51.09,0,1.46,16.79,6.57
N00000709,124,13,11,10,6,51,1,3,18,11,10.48,8.87,8.06,4.84,41.13,0.81,2.42,14.52,8.87
N00000710,82,13,5,6,2,27,1,3,16,9,15.85,6.10,7.32,2.44,32.93,1.22,3.66,19.51,10.98
N00000711,126,9,21,10,8,30,3,9,15,21,7.14,16.67,7.94,6.35,23.81,2.38,7.14,11.90,16.67
N00000712,85,5,7,6,4,43,0,2,11,7,5.88,8.24,7.06,4.71,50.59,0,2.35,12.94,8.24
N00000713,111,8,10,5,5,52,1,4,15,11,7.21,9.01,4.50,4.50,46.85,0.90,3.60,13.51,9.91
N00000714,100,9,8,6,3,46,3,4,15,6,9.00,8.00,6.00,3.00,46.00,3.00,4.00,15.00,6.00
N00000715,181,14,13,29,22,35,8,19,21,20,7.73,7.18,16.02,12.15,19.34,4.42,10.50,11.60,11.05
N00000716,236,34,40,23,28,36,4,13,33,25,14.41,16.95,9.75,11.86,15.25,1.69,5.51,13.98,10.59
N00000717,134,17,23,23,15,22,1,7,17,9,12.69,17.16,17.16,11.19,16.42,0.75,5.22,12.69,6.72
N00000718,496,64,105,60,62,83,7,28,45,42,12.90,21.17,12.10,12.50,16.73,1.41,5.65,9.07,8.47
N00000719,73,8,22,10,8,13,1,4,4,3,10.96,30.14,13.70,10.96,17.81,1.37,5.48,5.48,4.11
N00000720,142,17,33,16,24,16,4,10,11,11,11.97,23.24,11.27,16.90,11.27,2.82,7.04,7.75,7.75
N00000721,131,16,16,9,3,60,1,6,12,8,12.21,12.21,6.87,2.29,45.80,0.76,4.58,9.16,6.11
N00000722,122,11,4,10,3,51,1,6,24,12,9.02,3.28,8.20,2.46,41.80,0.82,4.92,19.67,9.84
N00000723,107,8,10,4,2,64,2,3,9,5,7.48,9.35,3.74,1.87,59.81,1.87,2.80,8.41,4.67
N00000724,126,8,16,5,7,60,4,7,15,4,6.35,12.70,3.97,5.56,47.62,3.17,5.56,11.90,3.17
N00000725,115,8,11,6,4,58,0,5,15,8,6.96,9.57,5.22,3.48,50.43,0,4.35,13.04,6.96
N00000726,129,8,10,7,3,74,4,3,18,2,6.20,7.75,5.43,2.33,57.36,3.10,2.33,13.95,1.55
N00000727,53,2,8,6,5,8,2,2,10,10,3.77,15.09,11.32,9.43,15.09,3.77,3.77,18.87,18.87
N00000728,133,11,15,20,20,23,2,10,22,10,8.27,11.28,15.04,15.04,17.29,1.50,7.52,16.54,7.52
N00000729,102,11,4,11,10,19,4,10,17,16,10.78,3.92,10.78,9.80,18.63,3.92,9.80,16.67,15.69
N00000730,91,4,8,11,8,24,1,8,19,8,4.40,8.79,12.09,8.79,26.37,1.10,8.79,20.88,8.79
N00000731,42,3,3,3,2,8,3,3,11,6,7.14,7.14,7.14,4.76,19.05,7.14,7.14,26.19,14.29
N00000732,148,7,18,17,18,28,4,11,32,13,4.73,12.16,11.49,12.16,18.92,2.70,7.43,21.62,8.78
N00000733,79,7,6,12,5,15,3,5,15,11,8.86,7.59,15.19,6.33,18.99,3.80,6.33,18.99,13.92
N00000734,101,7,3,14,12,21,3,10,16,15,6.93,2.97,13.86,11.88,20.79,2.97,9.90,15.84,14.85
N00000735,112,17,17,7,6,33,1,5,16,10,15.18,15.18,6.25,5.36,29.46,0.89,4.46,14.29,8.93
N00000736,78,9,7,0,6,33,2,2,14,5,11.54,8.97,0,7.69,42.31,2.56,2.56,17.95,6.41
N00000737,114,19,8,9,3,43,0,7,14,11,16.67,7.02,7.89,2.63,37.72,0,6.14,12.28,9.65
N00000738,106,14,9,8,5,39,1,9,14,7,13.21,8.49,7.55,4.72,36.79,0.94,8.49,13.21,6.60
N00000739,132,12,15,3,2,71,1,4,14,10,9.09,11.36,2.27,1.52,53.79,0.76,3.03,10.61,7.58
N00000740,144,17,18,6,12,54,1,4,20,12,11.81,12.50,4.17,8.33,37.50,0.69,2.78,13.89,8.33
N00000741,86,17,13,12,8,17,0,7,5,7,19.77,15.12,13.95,9.30,19.77,0,8.14,5.81,8.14
N00000742,66,3,11,8,5,11,4,5,7,12,4.55,16.67,12.12,7.58,16.67,6.06,7.58,10.61,18.18
N00000743,47,5,2,7,1,10,0,3,13,6,10.64,4.26,14.89,2.13,21.28,0,6.38,27.66,12.77
N00000744,65,8,9,5,5,19,0,4,8,7,12.31,13.85,7.69,7.69,29.23,0,6.15,12.31,10.77
N00000745,128,22,21,14,7,26,5,10,10,13,17.19,16.41,10.94,5.47,20.31,3.91,7.81,7.81,10.16
N00000746,87,11,10,5,4,17,2,2,17,19,12.64,11.49,5.75,4.60,19.54,2.30,2.30,19.54,21.84
N00000747,99,13,15,14,8,18,1,4,19,7,13.13,15.15,14.14,8.08,18.18,1.01,4.04,19.19,7.07
N00000748,120,12,21,25,10,19,3,6,17,7,10.00,17.50,20.83,8.33,15.83,2.50,5.00,14.17,5.83
N00000749,85,11,7,8,5,18,1,8,16,11,12.94,8.24,9.41,5.88,21.18,1.18,9.41,18.82,12.94
N00000750,77,10,9,9,4,19,0,6,11,9,12.99,11.69,11.69,5.19,24.68,0,7.79,14.29,11.69
N00000751,118,10,23,13,18,18,2,4,16,14,8.47,19.49,11.02,15.25,15.25,1.69,3.39,13.56,11.86
N00000752,109,14,14,16,11,19,5,4,12,14,12.84,12.84,14.68,10.09,17.43,4.59,3.67,11.01,12.84
N00000753,126,15,24,14,6,32,3,6,13,13,11.90,19.05,11.11,4.76,25.40,2.38,4.76,10.32,10.32
N00000754,131,10,20,17,13,25,1,11,20,14,7.63,15.27,12.98,9.92,19.08,0.76,8.40,15.27,10.69
N00000755,91,14,16,11,12,17,0,11,4,6,15.38,17.58,12.09,13.19,18.68,0,12.09,4.40,6.59
N00000756,87,13,7,15,6,23,1,4,11,7,14.94,8.05,17.24,6.90,26.44,1.15,4.60,12.64,8.05
N00000757,119,22,10,14,16,27,0,7,12,11,18.49,8.40,11.76,13.45,22.69,0,5.88,10.08,9.24
N00000758,72,6,5,9,6,25,3,4,4,10,8.33,6.94,12.50,8.33,34.72,4.17,5.56,5.56,13.89
N00000759,73,11,11,9,5,14,2,5,11,5,15.07,15.07,12.33,6.85,19.18,2.74,6.85,15.07,6.85
N00000760,43,1,3,1,2,13,1,4,10,8,2.33,6.98,2.33,4.65,30.23,2.33,9.30,23.26,18.60
N00000761,94,12,6,7,5,29,3,1,13,18,12.77,6.38,7.45,5.32,30.85,3.19,1.06,13.83,19.15
N00000762,32,3,1,2,3,8,1,3,7,4,9.38,3.13,6.25,9.38,25.00,3.13,9.38,21.88,12.50
N00000763,79,7,6,12,6,17,2,3,13,13,8.86,7.59,15.19,7.59,21.52,2.53,3.80,16.46,16.46
N00000764,65,5,6,5,10,18,1,3,16,1,7.69,9.23,7.69,15.38,27.69,1.54,4.62,24.62,1.54
N00000765,71,1,4,4,7,16,3,5,19,12,1.41,5.63,5.63,9.86,22.54,4.23,7.04,26.76,16.90
N00000766,135,5,15,14,7,36,5,11,24,18,3.70,11.11,10.37,5.19,26.67,3.70,8.15,17.78,13.33
N00000767,75,8,11,6,13,19,1,7,3,7,10.67,14.67,8.00,17.33,25.33,1.33,9.33,4.00,9.33
N00000768,52,5,3,5,5,15,2,6,5,6,9.62,5.77,9.62,9.62,28.85,3.85,11.54,9.62,11.54
N00000769,100,19,16,13,9,16,1,8,6,12,19.00,16.00,13.00,9.00,16.00,1.00,8.00,6.00,12.00
N00000770,100,11,20,10,15,16,4,5,15,4,11.00,20.00,10.00,15.00,16.00,4.00,5.00,15.00,4.00
N00000771,45,2,3,2,4,12,3,0,12,7,4.44,6.67,4.44,8.89,26.67,6.67,0,26.67,15.56
N00000772,107,8,14,4,10,37,0,3,19,12,7.48,13.08,3.74,9.35,34.58,0,2.80,17.76,11.21
N00000773,98,6,13,13,7,23,4,6,18,8,6.12,13.27,13.27,7.14,23.47,4.08,6.12,18.37,8.16
N00000774,226,17,20,26,8,49,7,8,55,36,7.52,8.85,11.50,3.54,21.68,3.10,3.54,24.34,15.93
N00000775,85,9,11,5,7,22,1,4,15,11,10.59,12.94,5.88,8.24,25.88,1.18,4.71,17.65,12.94
N00000776,55,3,1,2,3,11,2,3,15,15,5.45,1.82,3.64,5.45,20.00,3.64,5.45,27.27,27.27
N00000777,238,25,37,22,19,64,5,11,35,20,10.50,15.55,9.24,7.98,26.89,2.10,4.62,14.71,8.40
N00000778,107,6,16,8,3,52,1,4,10,7,5.61,14.95,7.48,2.80,48.60,0.93,3.74,9.35,6.54
N00000779,150,14,16,10,10,55,4,5,24,12,9.33,10.67,6.67,6.67,36.67,2.67,3.33,16.00,8.00
N00000780,142,17,29,9,13,42,1,9,16,6,11.97,20.42,6.34,9.15,29.58,0.70,6.34,11.27,4.23
