GeographyCode,KS211NI0001,KS211NI0002,KS211NI0003,KS211NI0004,KS211NI0005,KS211NI0006,KS211NI0007,KS211NI0008,KS211NI0009,KS211NI0010,KS211NI0011,KS211NI0012,KS211NI0013,KS211NI0014,KS211NI0015,KS211NI0016,KS211NI0017
N00001286,348,13,70,67,63,58,8,43,26,3.74,20.11,19.25,18.10,16.67,2.30,12.36,7.47
N00001287,295,10,66,54,39,53,0,59,14,3.39,22.37,18.31,13.22,17.97,0,20.00,4.75
N00001288,289,4,71,51,53,40,2,57,11,1.38,24.57,17.65,18.34,13.84,0.69,19.72,3.81
N00001289,288,8,76,45,46,31,7,41,34,2.78,26.39,15.63,15.97,10.76,2.43,14.24,11.81
N00001290,318,3,93,53,61,40,2,55,11,0.94,29.25,16.67,19.18,12.58,0.63,17.30,3.46
N00001291,344,299,0,2,0,0,0,6,37,86.92,0,0.58,0,0,0,1.74,10.76
N00001292,878,756,3,8,2,17,4,27,61,86.10,0.34,0.91,0.23,1.94,0.46,3.08,6.95
N00001293,358,325,1,0,0,0,0,14,18,90.78,0.28,0,0,0,0,3.91,5.03
N00001294,335,296,0,0,0,0,4,15,20,88.36,0,0,0,0,1.19,4.48,5.97
N00001295,312,270,2,0,2,2,0,16,20,86.54,0.64,0,0.64,0.64,0,5.13,6.41
N00001296,273,122,20,52,10,3,0,28,38,44.69,7.33,19.05,3.66,1.10,0,10.26,13.92
N00001297,384,339,2,0,1,3,3,17,19,88.28,0.52,0,0.26,0.78,0.78,4.43,4.95
N00001298,394,44,52,111,28,27,15,78,39,11.17,13.20,28.17,7.11,6.85,3.81,19.80,9.90
N00001299,319,159,28,51,10,5,1,29,36,49.84,8.78,15.99,3.13,1.57,0.31,9.09,11.29
N00001300,287,265,0,2,0,2,1,5,12,92.33,0,0.70,0,0.70,0.35,1.74,4.18
N00001301,375,330,0,0,0,0,0,27,18,88.00,0,0,0,0,0,7.20,4.80
N00001302,745,609,3,3,0,1,2,24,103,81.74,0.40,0.40,0,0.13,0.27,3.22,13.83
N00001303,333,263,2,2,0,1,3,10,52,78.98,0.60,0.60,0,0.30,0.90,3.00,15.62
N00001304,322,291,1,2,1,1,0,6,20,90.37,0.31,0.62,0.31,0.31,0,1.86,6.21
N00001305,325,284,0,0,1,3,0,4,33,87.38,0,0,0.31,0.92,0,1.23,10.15
N00001306,214,96,8,35,5,8,3,26,33,44.86,3.74,16.36,2.34,3.74,1.40,12.15,15.42
N00001307,321,278,3,0,0,1,1,8,30,86.60,0.93,0,0,0.31,0.31,2.49,9.35
N00001308,486,81,105,113,32,44,4,56,51,16.67,21.60,23.25,6.58,9.05,0.82,11.52,10.49
N00001309,368,260,13,16,6,7,3,19,44,70.65,3.53,4.35,1.63,1.90,0.82,5.16,11.96
N00001310,981,765,15,31,11,21,3,62,73,77.98,1.53,3.16,1.12,2.14,0.31,6.32,7.44
N00001311,326,275,2,1,2,7,3,13,23,84.36,0.61,0.31,0.61,2.15,0.92,3.99,7.06
N00001312,654,492,7,16,2,8,5,40,84,75.23,1.07,2.45,0.31,1.22,0.76,6.12,12.84
N00001313,417,204,59,26,9,21,11,56,31,48.92,14.15,6.24,2.16,5.04,2.64,13.43,7.43
N00001314,401,163,63,42,5,28,2,21,77,40.65,15.71,10.47,1.25,6.98,0.50,5.24,19.20
N00001315,246,3,96,69,13,17,2,32,14,1.22,39.02,28.05,5.28,6.91,0.81,13.01,5.69
N00001316,352,23,116,92,14,32,2,39,34,6.53,32.95,26.14,3.98,9.09,0.57,11.08,9.66
N00001317,267,8,87,94,14,32,0,20,12,3.00,32.58,35.21,5.24,11.99,0,7.49,4.49
N00001318,287,5,82,78,14,30,4,49,25,1.74,28.57,27.18,4.88,10.45,1.39,17.07,8.71
N00001319,285,113,48,46,9,11,1,37,20,39.65,16.84,16.14,3.16,3.86,0.35,12.98,7.02
N00001320,253,36,91,69,16,9,1,21,10,14.23,35.97,27.27,6.32,3.56,0.40,8.30,3.95
N00001321,274,198,19,21,2,6,1,12,15,72.26,6.93,7.66,0.73,2.19,0.36,4.38,5.47
N00001322,274,8,70,70,13,23,1,57,32,2.92,25.55,25.55,4.74,8.39,0.36,20.80,11.68
N00001323,295,46,68,82,16,24,1,35,23,15.59,23.05,27.80,5.42,8.14,0.34,11.86,7.80
N00001324,243,42,91,35,11,20,4,26,14,17.28,37.45,14.40,4.53,8.23,1.65,10.70,5.76
N00001325,1263,844,109,63,5,25,18,124,75,66.83,8.63,4.99,0.40,1.98,1.43,9.82,5.94
N00001326,360,187,58,43,4,12,6,39,11,51.94,16.11,11.94,1.11,3.33,1.67,10.83,3.06
N00001327,328,207,51,28,0,3,0,32,7,63.11,15.55,8.54,0,0.91,0,9.76,2.13
N00001328,1036,549,116,109,16,22,23,153,48,52.99,11.20,10.52,1.54,2.12,2.22,14.77,4.63
N00001329,281,176,33,21,1,10,6,23,11,62.63,11.74,7.47,0.36,3.56,2.14,8.19,3.91
N00001330,322,202,42,18,2,6,3,40,9,62.73,13.04,5.59,0.62,1.86,0.93,12.42,2.80
N00001331,274,107,39,45,4,7,8,31,33,39.05,14.23,16.42,1.46,2.55,2.92,11.31,12.04
N00001332,186,77,14,4,6,9,6,48,22,41.40,7.53,2.15,3.23,4.84,3.23,25.81,11.83
N00001333,337,153,33,40,6,11,2,76,16,45.40,9.79,11.87,1.78,3.26,0.59,22.55,4.75
N00001334,354,148,39,29,5,7,10,98,18,41.81,11.02,8.19,1.41,1.98,2.82,27.68,5.08
N00001335,194,75,17,4,4,5,8,58,23,38.66,8.76,2.06,2.06,2.58,4.12,29.90,11.86
N00001336,318,176,32,33,7,6,8,43,13,55.35,10.06,10.38,2.20,1.89,2.52,13.52,4.09
N00001337,302,149,34,27,5,13,11,52,11,49.34,11.26,8.94,1.66,4.30,3.64,17.22,3.64
N00001338,303,61,72,57,20,19,11,52,11,20.13,23.76,18.81,6.60,6.27,3.63,17.16,3.63
N00001339,370,50,81,89,56,27,8,35,24,13.51,21.89,24.05,15.14,7.30,2.16,9.46,6.49
N00001340,779,107,169,158,57,93,27,100,68,13.74,21.69,20.28,7.32,11.94,3.47,12.84,8.73
N00001341,329,303,2,1,0,2,0,13,8,92.10,0.61,0.30,0,0.61,0,3.95,2.43
N00001342,388,347,4,3,0,3,2,15,14,89.43,1.03,0.77,0,0.77,0.52,3.87,3.61
N00001343,293,255,1,4,1,1,6,15,10,87.03,0.34,1.37,0.34,0.34,2.05,5.12,3.41
N00001344,330,295,3,2,2,3,4,9,12,89.39,0.91,0.61,0.61,0.91,1.21,2.73,3.64
N00001345,250,232,2,2,0,1,0,12,1,92.80,0.80,0.80,0,0.40,0,4.80,0.40
N00001346,820,343,93,90,66,36,6,145,41,41.83,11.34,10.98,8.05,4.39,0.73,17.68,5.00
N00001347,513,349,23,11,6,8,6,59,51,68.03,4.48,2.14,1.17,1.56,1.17,11.50,9.94
N00001348,304,207,18,21,2,8,3,22,23,68.09,5.92,6.91,0.66,2.63,0.99,7.24,7.57
N00001349,248,163,6,3,7,15,3,33,18,65.73,2.42,1.21,2.82,6.05,1.21,13.31,7.26
N00001350,919,742,11,16,1,3,1,15,130,80.74,1.20,1.74,0.11,0.33,0.11,1.63,14.15
N00001351,390,315,0,8,0,0,1,15,51,80.77,0,2.05,0,0,0.26,3.85,13.08
N00001352,303,202,4,5,1,2,6,35,48,66.67,1.32,1.65,0.33,0.66,1.98,11.55,15.84
N00001353,358,228,16,6,5,1,1,5,96,63.69,4.47,1.68,1.40,0.28,0.28,1.40,26.82
N00001354,756,618,0,1,0,6,6,11,114,81.75,0,0.13,0,0.79,0.79,1.46,15.08
N00001355,287,227,1,2,0,1,2,9,45,79.09,0.35,0.70,0,0.35,0.70,3.14,15.68
N00001356,280,229,3,5,0,0,1,4,38,81.79,1.07,1.79,0,0,0.36,1.43,13.57
N00001357,155,124,3,0,0,1,0,8,19,80.00,1.94,0,0,0.65,0,5.16,12.26
N00001358,344,255,2,1,0,1,5,19,61,74.13,0.58,0.29,0,0.29,1.45,5.52,17.73
N00001359,294,226,2,2,0,1,1,6,56,76.87,0.68,0.68,0,0.34,0.34,2.04,19.05
N00001360,276,201,1,3,0,0,7,7,57,72.83,0.36,1.09,0,0,2.54,2.54,20.65
N00001361,295,239,1,0,3,6,6,3,37,81.02,0.34,0,1.02,2.03,2.03,1.02,12.54
N00001362,293,237,1,1,1,1,1,6,45,80.89,0.34,0.34,0.34,0.34,0.34,2.05,15.36
N00001363,263,7,74,44,30,18,4,68,18,2.66,28.14,16.73,11.41,6.84,1.52,25.86,6.84
N00001364,539,83,114,64,56,39,8,128,47,15.40,21.15,11.87,10.39,7.24,1.48,23.75,8.72
N00001365,387,56,104,60,31,34,6,73,23,14.47,26.87,15.50,8.01,8.79,1.55,18.86,5.94
N00001366,252,30,46,44,27,14,1,66,24,11.90,18.25,17.46,10.71,5.56,0.40,26.19,9.52
N00001367,353,19,102,51,29,24,3,83,42,5.38,28.90,14.45,8.22,6.80,0.85,23.51,11.90
N00001368,295,22,105,53,13,38,4,48,12,7.46,35.59,17.97,4.41,12.88,1.36,16.27,4.07
N00001369,365,29,115,66,31,30,3,65,26,7.95,31.51,18.08,8.49,8.22,0.82,17.81,7.12
N00001370,369,22,101,54,31,50,7,81,23,5.96,27.37,14.63,8.40,13.55,1.90,21.95,6.23
N00001371,313,32,121,35,14,29,0,75,7,10.22,38.66,11.18,4.47,9.27,0,23.96,2.24
N00001372,584,39,187,120,45,67,9,111,6,6.68,32.02,20.55,7.71,11.47,1.54,19.01,1.03
N00001373,293,20,86,51,14,37,6,71,8,6.83,29.35,17.41,4.78,12.63,2.05,24.23,2.73
N00001374,297,5,88,66,27,33,1,70,7,1.68,29.63,22.22,9.09,11.11,0.34,23.57,2.36
N00001375,338,18,89,61,33,51,7,55,24,5.33,26.33,18.05,9.76,15.09,2.07,16.27,7.10
N00001376,191,15,43,32,18,30,4,43,6,7.85,22.51,16.75,9.42,15.71,2.09,22.51,3.14
N00001377,276,10,112,34,24,27,1,53,15,3.62,40.58,12.32,8.70,9.78,0.36,19.20,5.43
N00001378,258,26,77,35,12,35,4,59,10,10.08,29.84,13.57,4.65,13.57,1.55,22.87,3.88
N00001379,246,28,68,41,23,33,1,45,7,11.38,27.64,16.67,9.35,13.41,0.41,18.29,2.85
N00001380,381,170,26,16,9,6,6,95,53,44.62,6.82,4.20,2.36,1.57,1.57,24.93,13.91
N00001381,395,160,38,16,9,26,9,113,24,40.51,9.62,4.05,2.28,6.58,2.28,28.61,6.08
N00001382,316,148,37,30,22,7,0,63,9,46.84,11.71,9.49,6.96,2.22,0,19.94,2.85
N00001383,344,157,52,46,3,9,5,64,8,45.64,15.12,13.37,0.87,2.62,1.45,18.60,2.33
N00001384,287,64,37,55,13,29,0,77,12,22.30,12.89,19.16,4.53,10.10,0,26.83,4.18
N00001385,359,204,29,32,3,8,3,57,23,56.82,8.08,8.91,0.84,2.23,0.84,15.88,6.41
N00001386,532,105,97,41,19,43,7,144,76,19.74,18.23,7.71,3.57,8.08,1.32,27.07,14.29
N00001387,263,71,29,23,26,18,8,80,8,27.00,11.03,8.75,9.89,6.84,3.04,30.42,3.04
N00001388,270,21,71,46,22,33,6,47,24,7.78,26.30,17.04,8.15,12.22,2.22,17.41,8.89
N00001389,188,47,17,24,10,8,5,56,21,25.00,9.04,12.77,5.32,4.26,2.66,29.79,11.17
N00001390,287,67,50,30,27,21,5,68,19,23.34,17.42,10.45,9.41,7.32,1.74,23.69,6.62
N00001391,286,56,47,43,35,21,9,52,23,19.58,16.43,15.03,12.24,7.34,3.15,18.18,8.04
N00001392,263,82,57,36,8,11,6,43,20,31.18,21.67,13.69,3.04,4.18,2.28,16.35,7.60
N00001393,269,124,23,19,6,9,8,64,16,46.10,8.55,7.06,2.23,3.35,2.97,23.79,5.95
N00001394,284,74,27,46,17,15,3,85,17,26.06,9.51,16.20,5.99,5.28,1.06,29.93,5.99
N00001395,277,52,59,29,18,29,6,76,8,18.77,21.30,10.47,6.50,10.47,2.17,27.44,2.89
N00001396,607,242,65,52,17,19,14,153,45,39.87,10.71,8.57,2.80,3.13,2.31,25.21,7.41
N00001397,183,31,33,28,19,17,3,38,14,16.94,18.03,15.30,10.38,9.29,1.64,20.77,7.65
N00001398,250,59,29,41,24,15,6,69,7,23.60,11.60,16.40,9.60,6.00,2.40,27.60,2.80
N00001399,889,488,85,66,16,35,12,135,52,54.89,9.56,7.42,1.80,3.94,1.35,15.19,5.85
N00001400,330,157,32,33,12,17,5,59,15,47.58,9.70,10.00,3.64,5.15,1.52,17.88,4.55
N00001401,851,270,109,84,29,52,30,225,52,31.73,12.81,9.87,3.41,6.11,3.53,26.44,6.11
N00001402,652,365,36,51,9,26,22,92,51,55.98,5.52,7.82,1.38,3.99,3.37,14.11,7.82
N00001403,377,218,18,9,6,7,8,101,10,57.82,4.77,2.39,1.59,1.86,2.12,26.79,2.65
N00001404,706,396,57,36,6,39,15,115,42,56.09,8.07,5.10,0.85,5.52,2.12,16.29,5.95
N00001405,235,41,38,67,18,15,1,37,18,17.45,16.17,28.51,7.66,6.38,0.43,15.74,7.66
N00001406,216,52,30,49,10,12,9,33,21,24.07,13.89,22.69,4.63,5.56,4.17,15.28,9.72
N00001407,256,146,12,7,2,5,2,63,19,57.03,4.69,2.73,0.78,1.95,0.78,24.61,7.42
N00001408,467,249,39,29,10,10,4,96,30,53.32,8.35,6.21,2.14,2.14,0.86,20.56,6.42
N00001409,292,187,14,9,0,9,2,65,6,64.04,4.79,3.08,0,3.08,0.68,22.26,2.05
N00001410,294,204,27,11,4,4,0,35,9,69.39,9.18,3.74,1.36,1.36,0,11.90,3.06
N00001411,280,192,25,13,6,0,3,35,6,68.57,8.93,4.64,2.14,0,1.07,12.50,2.14
N00001412,164,80,18,8,7,5,2,29,15,48.78,10.98,4.88,4.27,3.05,1.22,17.68,9.15
N00001413,277,157,16,10,14,9,5,48,18,56.68,5.78,3.61,5.05,3.25,1.81,17.33,6.50
N00001414,278,175,21,22,10,7,2,36,5,62.95,7.55,7.91,3.60,2.52,0.72,12.95,1.80
N00001415,275,246,1,1,0,0,0,6,21,89.45,0.36,0.36,0,0,0,2.18,7.64
N00001416,947,385,20,29,8,34,222,159,90,40.65,2.11,3.06,0.84,3.59,23.44,16.79,9.50
N00001417,277,28,47,92,41,9,2,29,29,10.11,16.97,33.21,14.80,3.25,0.72,10.47,10.47
N00001418,662,376,29,17,1,15,46,90,88,56.80,4.38,2.57,0.15,2.27,6.95,13.60,13.29
N00001419,248,149,11,11,1,2,10,28,36,60.08,4.44,4.44,0.40,0.81,4.03,11.29,14.52
N00001420,243,21,52,51,13,14,7,48,37,8.64,21.40,20.99,5.35,5.76,2.88,19.75,15.23
N00001421,1333,321,200,140,55,74,42,346,155,24.08,15.00,10.50,4.13,5.55,3.15,25.96,11.63
N00001422,200,16,33,68,5,12,6,44,16,8.00,16.50,34.00,2.50,6.00,3.00,22.00,8.00
N00001423,445,312,9,0,2,8,1,58,55,70.11,2.02,0,0.45,1.80,0.22,13.03,12.36
N00001424,223,26,47,58,6,12,6,44,24,11.66,21.08,26.01,2.69,5.38,2.69,19.73,10.76
N00001425,267,14,57,92,11,21,0,49,23,5.24,21.35,34.46,4.12,7.87,0,18.35,8.61
N00001426,229,5,50,75,24,6,3,36,30,2.18,21.83,32.75,10.48,2.62,1.31,15.72,13.10
N00001427,251,2,42,94,29,8,0,31,45,0.80,16.73,37.45,11.55,3.19,0,12.35,17.93
N00001428,279,15,85,88,30,18,0,32,11,5.38,30.47,31.54,10.75,6.45,0,11.47,3.94
N00001429,1073,137,190,171,64,84,81,197,149,12.77,17.71,15.94,5.96,7.83,7.55,18.36,13.89
N00001430,262,5,62,67,36,9,1,18,64,1.91,23.66,25.57,13.74,3.44,0.38,6.87,24.43
N00001431,326,1,93,120,31,22,0,28,31,0.31,28.53,36.81,9.51,6.75,0,8.59,9.51
N00001432,281,1,103,72,12,16,0,25,52,0.36,36.65,25.62,4.27,5.69,0,8.90,18.51
N00001433,254,5,60,76,31,14,2,35,31,1.97,23.62,29.92,12.20,5.51,0.79,13.78,12.20
N00001434,302,10,107,102,32,13,4,10,24,3.31,35.43,33.77,10.60,4.30,1.32,3.31,7.95
N00001435,233,3,88,79,13,9,0,7,34,1.29,37.77,33.91,5.58,3.86,0,3.00,14.59
N00001436,301,58,73,89,10,12,3,19,37,19.27,24.25,29.57,3.32,3.99,1.00,6.31,12.29
N00001437,201,2,57,42,6,11,0,38,45,1.00,28.36,20.90,2.99,5.47,0,18.91,22.39
N00001438,291,11,87,81,25,17,0,28,42,3.78,29.90,27.84,8.59,5.84,0,9.62,14.43
N00001439,270,38,57,90,10,9,3,37,26,14.07,21.11,33.33,3.70,3.33,1.11,13.70,9.63
N00001440,251,5,76,107,10,12,0,23,18,1.99,30.28,42.63,3.98,4.78,0,9.16,7.17
N00001441,282,11,82,80,6,20,1,32,50,3.90,29.08,28.37,2.13,7.09,0.35,11.35,17.73
N00001442,347,33,96,111,10,23,4,26,44,9.51,27.67,31.99,2.88,6.63,1.15,7.49,12.68
N00001443,209,5,62,69,5,18,1,17,32,2.39,29.67,33.01,2.39,8.61,0.48,8.13,15.31
N00001444,268,0,92,77,8,22,1,20,48,0,34.33,28.73,2.99,8.21,0.37,7.46,17.91
N00001445,371,16,137,82,24,27,1,78,6,4.31,36.93,22.10,6.47,7.28,0.27,21.02,1.62
N00001446,304,17,117,45,17,28,2,54,24,5.59,38.49,14.80,5.59,9.21,0.66,17.76,7.89
N00001447,315,12,116,81,21,29,3,41,12,3.81,36.83,25.71,6.67,9.21,0.95,13.02,3.81
N00001448,350,35,132,58,22,33,4,47,19,10.00,37.71,16.57,6.29,9.43,1.14,13.43,5.43
N00001449,323,31,120,54,10,27,1,70,10,9.60,37.15,16.72,3.10,8.36,0.31,21.67,3.10
N00001450,263,16,94,48,24,25,3,47,6,6.08,35.74,18.25,9.13,9.51,1.14,17.87,2.28
N00001451,248,43,80,45,8,16,12,33,11,17.34,32.26,18.15,3.23,6.45,4.84,13.31,4.44
N00001452,324,33,106,61,19,13,0,72,20,10.19,32.72,18.83,5.86,4.01,0,22.22,6.17
N00001453,372,31,146,71,22,31,0,57,14,8.33,39.25,19.09,5.91,8.33,0,15.32,3.76
N00001454,319,17,113,56,17,29,3,65,19,5.33,35.42,17.55,5.33,9.09,0.94,20.38,5.96
N00001455,261,28,53,46,11,20,6,67,30,10.73,20.31,17.62,4.21,7.66,2.30,25.67,11.49
N00001456,334,26,125,54,22,20,1,74,12,7.78,37.43,16.17,6.59,5.99,0.30,22.16,3.59
N00001457,318,33,116,54,21,23,1,47,23,10.38,36.48,16.98,6.60,7.23,0.31,14.78,7.23
N00001458,376,44,92,55,20,28,3,112,22,11.70,24.47,14.63,5.32,7.45,0.80,29.79,5.85
N00001459,471,72,122,81,24,25,8,114,25,15.29,25.90,17.20,5.10,5.31,1.70,24.20,5.31
N00001460,599,87,131,89,30,56,10,165,31,14.52,21.87,14.86,5.01,9.35,1.67,27.55,5.18
N00001461,317,135,36,28,12,16,7,54,29,42.59,11.36,8.83,3.79,5.05,2.21,17.03,9.15
N00001462,357,152,58,28,3,22,6,78,10,42.58,16.25,7.84,0.84,6.16,1.68,21.85,2.80
N00001463,385,197,59,47,8,9,4,49,12,51.17,15.32,12.21,2.08,2.34,1.04,12.73,3.12
N00001464,345,128,48,29,4,17,9,90,20,37.10,13.91,8.41,1.16,4.93,2.61,26.09,5.80
N00001465,422,219,59,37,11,20,15,50,11,51.90,13.98,8.77,2.61,4.74,3.55,11.85,2.61
N00001466,280,109,29,28,11,21,9,53,20,38.93,10.36,10.00,3.93,7.50,3.21,18.93,7.14
N00001467,1504,671,189,114,32,93,65,314,26,44.61,12.57,7.58,2.13,6.18,4.32,20.88,1.73
N00001468,283,107,37,24,5,16,1,74,19,37.81,13.07,8.48,1.77,5.65,0.35,26.15,6.71
N00001469,246,92,34,30,6,6,8,64,6,37.40,13.82,12.20,2.44,2.44,3.25,26.02,2.44
N00001470,348,137,45,36,0,19,1,93,17,39.37,12.93,10.34,0,5.46,0.29,26.72,4.89
N00001471,493,179,64,45,6,26,7,138,28,36.31,12.98,9.13,1.22,5.27,1.42,27.99,5.68
N00001472,891,336,151,131,25,80,16,122,30,37.71,16.95,14.70,2.81,8.98,1.80,13.69,3.37
N00001473,426,143,42,36,6,25,21,129,24,33.57,9.86,8.45,1.41,5.87,4.93,30.28,5.63
N00001474,347,152,48,39,3,13,12,62,18,43.80,13.83,11.24,0.86,3.75,3.46,17.87,5.19
N00001475,302,116,37,34,13,13,11,65,13,38.41,12.25,11.26,4.30,4.30,3.64,21.52,4.30
N00001476,277,115,34,25,5,8,12,56,22,41.52,12.27,9.03,1.81,2.89,4.33,20.22,7.94
N00001477,271,99,35,39,6,18,7,53,14,36.53,12.92,14.39,2.21,6.64,2.58,19.56,5.17
N00001478,301,127,37,33,4,9,6,70,15,42.19,12.29,10.96,1.33,2.99,1.99,23.26,4.98
N00001479,344,150,33,32,13,10,4,66,36,43.60,9.59,9.30,3.78,2.91,1.16,19.19,10.47
N00001480,477,18,111,113,43,42,8,108,34,3.77,23.27,23.69,9.01,8.81,1.68,22.64,7.13
N00001481,229,7,37,61,44,20,6,36,18,3.06,16.16,26.64,19.21,8.73,2.62,15.72,7.86
N00001482,307,20,70,74,34,34,3,57,15,6.51,22.80,24.10,11.07,11.07,0.98,18.57,4.89
N00001483,254,27,48,40,25,28,13,51,22,10.63,18.90,15.75,9.84,11.02,5.12,20.08,8.66
N00001484,213,17,54,33,12,18,3,43,33,7.98,25.35,15.49,5.63,8.45,1.41,20.19,15.49
N00001485,248,28,39,34,31,23,4,64,25,11.29,15.73,13.71,12.50,9.27,1.61,25.81,10.08
N00001486,358,18,81,68,54,36,6,82,13,5.03,22.63,18.99,15.08,10.06,1.68,22.91,3.63
N00001487,298,15,66,89,45,15,5,58,5,5.03,22.15,29.87,15.10,5.03,1.68,19.46,1.68
N00001488,277,18,74,54,27,31,4,49,20,6.50,26.71,19.49,9.75,11.19,1.44,17.69,7.22
N00001489,293,11,71,82,41,12,3,61,12,3.75,24.23,27.99,13.99,4.10,1.02,20.82,4.10
N00001490,196,12,53,39,21,19,4,37,11,6.12,27.04,19.90,10.71,9.69,2.04,18.88,5.61
N00001491,250,12,60,48,18,31,2,53,26,4.80,24.00,19.20,7.20,12.40,0.80,21.20,10.40
N00001492,226,7,55,58,19,7,1,44,35,3.10,24.34,25.66,8.41,3.10,0.44,19.47,15.49
N00001493,260,17,55,50,16,33,2,62,25,6.54,21.15,19.23,6.15,12.69,0.77,23.85,9.62
N00001494,198,26,52,34,3,30,1,40,12,13.13,26.26,17.17,1.52,15.15,0.51,20.20,6.06
N00001495,288,22,59,46,30,29,12,67,23,7.64,20.49,15.97,10.42,10.07,4.17,23.26,7.99
N00001496,266,21,63,32,20,31,4,71,24,7.89,23.68,12.03,7.52,11.65,1.50,26.69,9.02
N00001497,236,30,63,33,12,24,2,45,27,12.71,26.69,13.98,5.08,10.17,0.85,19.07,11.44
N00001498,460,67,112,60,15,39,7,99,61,14.57,24.35,13.04,3.26,8.48,1.52,21.52,13.26
N00001499,335,28,96,48,8,24,2,92,37,8.36,28.66,14.33,2.39,7.16,0.60,27.46,11.04
N00001500,214,27,38,28,8,9,6,63,35,12.62,17.76,13.08,3.74,4.21,2.80,29.44,16.36
N00001501,497,29,140,96,28,35,9,89,71,5.84,28.17,19.32,5.63,7.04,1.81,17.91,14.29
N00001502,409,40,118,73,18,47,3,63,47,9.78,28.85,17.85,4.40,11.49,0.73,15.40,11.49
N00001503,204,7,79,38,11,12,2,31,24,3.43,38.73,18.63,5.39,5.88,0.98,15.20,11.76
N00001504,272,13,102,68,10,14,0,37,28,4.78,37.50,25.00,3.68,5.15,0,13.60,10.29
N00001505,473,93,95,67,12,27,6,111,62,19.66,20.08,14.16,2.54,5.71,1.27,23.47,13.11
N00001506,239,19,69,41,16,16,4,42,32,7.95,28.87,17.15,6.69,6.69,1.67,17.57,13.39
N00001507,254,1,67,52,13,34,3,51,33,0.39,26.38,20.47,5.12,13.39,1.18,20.08,12.99
N00001508,466,55,71,75,8,58,7,103,89,11.80,15.24,16.09,1.72,12.45,1.50,22.10,19.10
N00001509,385,41,123,88,17,16,5,59,36,10.65,31.95,22.86,4.42,4.16,1.30,15.32,9.35
N00001510,215,19,46,41,9,15,3,53,29,8.84,21.40,19.07,4.19,6.98,1.40,24.65,13.49
N00001511,638,103,166,95,40,56,2,106,70,16.14,26.02,14.89,6.27,8.78,0.31,16.61,10.97
N00001512,294,39,49,24,9,20,2,99,52,13.27,16.67,8.16,3.06,6.80,0.68,33.67,17.69
N00001513,236,22,63,12,21,17,2,56,43,9.32,26.69,5.08,8.90,7.20,0.85,23.73,18.22
N00001514,249,43,58,54,7,13,3,49,22,17.27,23.29,21.69,2.81,5.22,1.20,19.68,8.84
N00001515,351,153,101,32,5,8,13,30,9,43.59,28.77,9.12,1.42,2.28,3.70,8.55,2.56
N00001516,275,76,82,48,7,9,3,39,11,27.64,29.82,17.45,2.55,3.27,1.09,14.18,4.00
N00001517,359,179,73,29,9,8,9,39,13,49.86,20.33,8.08,2.51,2.23,2.51,10.86,3.62
N00001518,436,223,54,34,11,10,35,35,34,51.15,12.39,7.80,2.52,2.29,8.03,8.03,7.80
N00001519,298,36,71,83,15,24,0,45,24,12.08,23.83,27.85,5.03,8.05,0,15.10,8.05
N00001520,265,4,109,62,9,15,2,38,26,1.51,41.13,23.40,3.40,5.66,0.75,14.34,9.81
N00001521,249,18,84,63,16,10,0,31,27,7.23,33.73,25.30,6.43,4.02,0,12.45,10.84
N00001522,278,22,68,57,26,26,0,62,17,7.91,24.46,20.50,9.35,9.35,0,22.30,6.12
N00001523,211,12,51,58,19,10,5,34,22,5.69,24.17,27.49,9.00,4.74,2.37,16.11,10.43
N00001524,253,10,70,88,15,8,6,36,20,3.95,27.67,34.78,5.93,3.16,2.37,14.23,7.91
N00001525,239,12,43,52,35,24,7,40,26,5.02,17.99,21.76,14.64,10.04,2.93,16.74,10.88
N00001526,219,13,76,60,12,7,1,37,13,5.94,34.70,27.40,5.48,3.20,0.46,16.89,5.94
N00001527,243,85,52,42,4,14,3,31,12,34.98,21.40,17.28,1.65,5.76,1.23,12.76,4.94
N00001528,244,102,30,31,2,15,7,39,18,41.80,12.30,12.70,0.82,6.15,2.87,15.98,7.38
N00001529,286,59,64,58,21,5,8,53,18,20.63,22.38,20.28,7.34,1.75,2.80,18.53,6.29
N00001530,386,171,49,30,14,20,15,70,17,44.30,12.69,7.77,3.63,5.18,3.89,18.13,4.40
N00001531,320,250,0,1,0,0,0,6,63,78.13,0,0.31,0,0,0,1.88,19.69
N00001532,435,380,0,5,0,1,1,8,40,87.36,0,1.15,0,0.23,0.23,1.84,9.20
N00001533,636,541,1,0,0,4,0,13,77,85.06,0.16,0,0,0.63,0,2.04,12.11
N00001534,321,273,1,0,1,0,0,11,35,85.05,0.31,0,0.31,0,0,3.43,10.90
N00001535,385,307,6,9,4,3,9,15,32,79.74,1.56,2.34,1.04,0.78,2.34,3.90,8.31
N00001536,401,337,2,2,0,2,1,23,34,84.04,0.50,0.50,0,0.50,0.25,5.74,8.48
N00001537,356,323,1,0,0,9,0,6,17,90.73,0.28,0,0,2.53,0,1.69,4.78
N00001538,386,359,0,2,0,0,0,9,16,93.01,0,0.52,0,0,0,2.33,4.15
N00001539,346,304,4,1,0,1,0,3,33,87.86,1.16,0.29,0,0.29,0,0.87,9.54
N00001540,408,321,5,5,0,1,2,17,57,78.68,1.23,1.23,0,0.25,0.49,4.17,13.97
