ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
"KS404NI0001","Count","HOUSEHOLDS","All households"
"KS404NI0002","Count","HOUSEHOLDS","Households: No central heating"
"KS404NI0003","Count","HOUSEHOLDS","Households: Gas central heating"
"KS404NI0004","Count","HOUSEHOLDS","Households: Electric (including storage heaters) central heating"
"KS404NI0005","Count","HOUSEHOLDS","Households: Oil central heating"
"KS404NI0006","Count","HOUSEHOLDS","Households: Solid fuel (for example wood, coal) central heating"
"KS404NI0007","Count","HOUSEHOLDS","Households: Other"
"KS404NI0008","Count","HOUSEHOLDS","Households: Two or more types of central heating"
"KS404NI0009","Percentage","HOUSEHOLDS","Households: No central heating"
"KS404NI0010","Percentage","HOUSEHOLDS","Households: Gas central heating"
"KS404NI0011","Percentage","HOUSEHOLDS","Households: Electric (including storage heaters) central heating"
"KS404NI0012","Percentage","HOUSEHOLDS","Households: Oil central heating"
"KS404NI0013","Percentage","HOUSEHOLDS","Households: Solid fuel (for example wood, coal) central heating"
"KS404NI0014","Percentage","HOUSEHOLDS","Households: Other"
"KS404NI0015","Percentage","HOUSEHOLDS","Households: Two or more types of central heating"
