GeographyCode,KS406NI0001,KS406NI0002,KS406NI0003,KS406NI0004,KS406NI0005,KS406NI0006,KS406NI0007,KS406NI0008,KS406NI0009,KS406NI0010,KS406NI0011,KS406NI0012,KS406NI0013
N00000074,386,42,14,0,1,1,334,10.88,3.63,0,0.26,0.26,86.53
N00000075,111,6,8,0,0,0,100,5.41,7.21,0,0,0,90.09
N00000076,114,0,3,0,0,0,111,0,2.63,0,0,0,97.37
N00000077,98,2,6,0,0,0,91,2.04,6.12,0,0,0,92.86
N00000078,161,4,3,0,0,0,154,2.48,1.86,0,0,0,95.65
N00000079,192,37,6,0,1,0,152,19.27,3.13,0,0.52,0,79.17
N00000080,146,8,4,0,0,0,135,5.48,2.74,0,0,0,92.47
N00000081,140,7,14,0,0,0,120,5.00,10.00,0,0,0,85.71
N00000082,132,11,3,0,1,0,119,8.33,2.27,0,0.76,0,90.15
N00000083,208,34,8,1,1,1,171,16.35,3.85,0.48,0.48,0.48,82.21
N00000084,153,19,3,0,1,0,133,12.42,1.96,0,0.65,0,86.93
N00000085,180,10,16,1,2,1,156,5.56,8.89,0.56,1.11,0.56,86.67
N00000086,142,5,5,0,0,0,134,3.52,3.52,0,0,0,94.37
N00000087,303,18,4,0,0,0,281,5.94,1.32,0,0,0,92.74
N00000088,136,21,27,2,1,2,95,15.44,19.85,1.47,0.74,1.47,69.85
N00000089,164,8,4,0,0,0,153,4.88,2.44,0,0,0,93.29
N00000090,138,2,4,0,0,0,132,1.45,2.90,0,0,0,95.65
N00000091,176,8,5,1,0,0,167,4.55,2.84,0.57,0,0,94.89
N00000092,168,22,15,0,0,0,136,13.10,8.93,0,0,0,80.95
N00000093,140,10,8,0,1,2,121,7.14,5.71,0,0.71,1.43,86.43
N00000094,161,15,10,0,1,0,139,9.32,6.21,0,0.62,0,86.34
N00000095,152,21,14,0,1,0,121,13.82,9.21,0,0.66,0,79.61
N00000096,158,24,8,1,0,1,128,15.19,5.06,0.63,0,0.63,81.01
N00000097,296,53,17,1,0,0,233,17.91,5.74,0.34,0,0,78.72
N00000098,446,52,22,0,0,0,381,11.66,4.93,0,0,0,85.43
N00000099,107,8,13,0,3,0,86,7.48,12.15,0,2.80,0,80.37
N00000100,164,11,15,0,0,0,139,6.71,9.15,0,0,0,84.76
N00000101,122,6,7,0,0,0,112,4.92,5.74,0,0,0,91.80
N00000102,125,2,12,0,0,0,112,1.60,9.60,0,0,0,89.60
N00000103,205,8,11,0,0,0,187,3.90,5.37,0,0,0,91.22
N00000104,130,4,9,1,0,0,118,3.08,6.92,0.77,0,0,90.77
N00000105,148,4,14,0,2,0,129,2.70,9.46,0,1.35,0,87.16
N00000106,103,12,12,1,1,1,81,11.65,11.65,0.97,0.97,0.97,78.64
N00000107,120,2,7,0,0,0,112,1.67,5.83,0,0,0,93.33
N00000108,110,6,11,1,1,0,94,5.45,10.00,0.91,0.91,0,85.45
N00000109,229,9,15,1,1,0,207,3.93,6.55,0.44,0.44,0,90.39
N00000110,122,4,13,0,0,0,106,3.28,10.66,0,0,0,86.89
N00000111,136,1,5,1,1,0,130,0.74,3.68,0.74,0.74,0,95.59
N00000112,143,3,6,0,0,0,134,2.10,4.20,0,0,0,93.71
N00000113,122,4,8,0,0,0,112,3.28,6.56,0,0,0,91.80
N00000114,121,4,4,0,1,0,114,3.31,3.31,0,0.83,0,94.21
N00000115,128,3,12,0,1,0,114,2.34,9.38,0,0.78,0,89.06
N00000116,119,1,6,0,1,0,111,0.84,5.04,0,0.84,0,93.28
N00000117,86,6,18,2,1,3,62,6.98,20.93,2.33,1.16,3.49,72.09
N00000118,143,8,9,0,1,0,126,5.59,6.29,0,0.70,0,88.11
N00000119,125,1,4,0,0,0,120,0.80,3.20,0,0,0,96.00
N00000120,127,2,4,1,0,0,122,1.57,3.15,0.79,0,0,96.06
N00000121,124,4,7,0,1,1,112,3.23,5.65,0,0.81,0.81,90.32
N00000122,199,11,10,0,0,0,181,5.53,5.03,0,0,0,90.95
N00000123,143,4,8,0,2,0,130,2.80,5.59,0,1.40,0,90.91
N00000124,143,10,2,0,1,0,130,6.99,1.40,0,0.70,0,90.91
N00000125,148,17,7,1,0,0,126,11.49,4.73,0.68,0,0,85.14
N00000126,134,19,9,0,0,0,108,14.18,6.72,0,0,0,80.60
N00000127,130,5,6,0,0,0,120,3.85,4.62,0,0,0,92.31
N00000128,282,28,16,0,2,1,244,9.93,5.67,0,0.71,0.35,86.52
N00000129,138,12,10,1,2,0,119,8.70,7.25,0.72,1.45,0,86.23
N00000130,152,5,4,0,0,0,143,3.29,2.63,0,0,0,94.08
N00000131,136,3,3,0,0,1,129,2.21,2.21,0,0,0.74,94.85
N00000132,121,5,8,1,1,0,109,4.13,6.61,0.83,0.83,0,90.08
N00000133,139,6,16,1,1,1,118,4.32,11.51,0.72,0.72,0.72,84.89
N00000134,177,5,8,0,1,0,165,2.82,4.52,0,0.56,0,93.22
N00000135,119,6,12,0,0,1,103,5.04,10.08,0,0,0.84,86.55
N00000136,188,2,4,1,0,0,181,1.06,2.13,0.53,0,0,96.28
N00000137,120,4,6,0,0,0,114,3.33,5.00,0,0,0,95.00
N00000138,155,3,4,0,1,0,149,1.94,2.58,0,0.65,0,96.13
N00000139,133,4,8,0,1,0,122,3.01,6.02,0,0.75,0,91.73
N00000140,158,7,11,0,2,0,141,4.43,6.96,0,1.27,0,89.24
N00000141,220,26,35,1,2,5,165,11.82,15.91,0.45,0.91,2.27,75.00
N00000142,96,8,17,1,0,0,77,8.33,17.71,1.04,0,0,80.21
N00000143,123,1,10,0,0,1,111,0.81,8.13,0,0,0.81,90.24
N00000144,110,5,5,0,1,0,99,4.55,4.55,0,0.91,0,90.00
N00000145,75,25,24,3,2,2,36,33.33,32.00,4.00,2.67,2.67,48.00
N00000146,105,7,5,0,1,0,95,6.67,4.76,0,0.95,0,90.48
N00000147,106,3,5,0,0,0,99,2.83,4.72,0,0,0,93.40
N00000148,279,33,11,2,2,0,240,11.83,3.94,0.72,0.72,0,86.02
N00000149,187,33,14,3,1,2,143,17.65,7.49,1.60,0.53,1.07,76.47
N00000150,149,5,7,0,0,1,138,3.36,4.70,0,0,0.67,92.62
N00000151,131,9,12,1,1,1,113,6.87,9.16,0.76,0.76,0.76,86.26
N00000152,131,11,12,1,0,0,110,8.40,9.16,0.76,0,0,83.97
N00000153,111,2,8,0,2,0,101,1.80,7.21,0,1.80,0,90.99
N00000154,108,4,8,0,1,0,97,3.70,7.41,0,0.93,0,89.81
N00000155,128,11,8,0,0,0,113,8.59,6.25,0,0,0,88.28
N00000156,127,2,6,1,0,0,120,1.57,4.72,0.79,0,0,94.49
N00000157,139,13,13,1,0,0,116,9.35,9.35,0.72,0,0,83.45
N00000158,286,31,9,0,0,0,250,10.84,3.15,0,0,0,87.41
N00000159,116,5,14,0,1,0,99,4.31,12.07,0,0.86,0,85.34
N00000160,124,10,14,2,0,1,99,8.06,11.29,1.61,0,0.81,79.84
N00000161,128,4,2,1,1,0,122,3.13,1.56,0.78,0.78,0,95.31
N00000162,115,1,6,0,0,0,108,0.87,5.22,0,0,0,93.91
N00000163,155,27,17,0,0,4,118,17.42,10.97,0,0,2.58,76.13
N00000164,118,4,5,0,1,1,108,3.39,4.24,0,0.85,0.85,91.53
N00000165,135,8,10,0,0,0,120,5.93,7.41,0,0,0,88.89
N00000166,122,3,6,0,0,0,114,2.46,4.92,0,0,0,93.44
N00000167,149,9,3,0,0,0,137,6.04,2.01,0,0,0,91.95
N00000168,145,4,2,0,0,0,139,2.76,1.38,0,0,0,95.86
N00000169,279,22,16,1,1,0,243,7.89,5.73,0.36,0.36,0,87.10
N00000170,139,18,5,1,0,0,118,12.95,3.60,0.72,0,0,84.89
N00000171,146,20,10,0,0,0,120,13.70,6.85,0,0,0,82.19
N00000172,307,32,12,0,0,0,268,10.42,3.91,0,0,0,87.30
N00000173,144,11,9,0,0,0,125,7.64,6.25,0,0,0,86.81
N00000174,163,16,14,0,0,0,134,9.82,8.59,0,0,0,82.21
N00000175,140,8,9,0,1,1,123,5.71,6.43,0,0.71,0.71,87.86
N00000176,205,8,24,0,1,0,175,3.90,11.71,0,0.49,0,85.37
N00000177,167,13,10,0,1,0,148,7.78,5.99,0,0.60,0,88.62
N00000178,355,30,36,0,2,3,292,8.45,10.14,0,0.56,0.85,82.25
N00000179,492,30,60,2,1,1,413,6.10,12.20,0.41,0.20,0.20,83.94
N00000180,131,3,16,0,0,0,112,2.29,12.21,0,0,0,85.50
N00000181,168,13,17,2,4,0,142,7.74,10.12,1.19,2.38,0,84.52
N00000182,105,2,8,0,1,0,95,1.90,7.62,0,0.95,0,90.48
N00000183,146,3,4,0,0,1,139,2.05,2.74,0,0,0.68,95.21
N00000184,184,9,14,0,2,1,163,4.89,7.61,0,1.09,0.54,88.59
N00000185,121,23,20,1,2,1,85,19.01,16.53,0.83,1.65,0.83,70.25
N00000186,137,39,18,0,0,0,92,28.47,13.14,0,0,0,67.15
N00000187,126,26,14,1,1,0,93,20.63,11.11,0.79,0.79,0,73.81
N00000188,128,6,9,0,0,0,116,4.69,7.03,0,0,0,90.63
N00000189,125,2,4,0,1,0,118,1.60,3.20,0,0.80,0,94.40
N00000190,119,2,2,0,2,0,113,1.68,1.68,0,1.68,0,94.96
N00000191,124,3,5,0,0,0,118,2.42,4.03,0,0,0,95.16
N00000192,120,7,2,0,0,0,112,5.83,1.67,0,0,0,93.33
N00000193,111,7,11,0,1,0,93,6.31,9.91,0,0.90,0,83.78
N00000194,119,10,13,0,1,1,100,8.40,10.92,0,0.84,0.84,84.03
N00000195,123,17,12,0,1,1,95,13.82,9.76,0,0.81,0.81,77.24
N00000196,116,20,24,0,0,1,78,17.24,20.69,0,0,0.86,67.24
N00000197,115,0,5,0,0,0,110,0,4.35,0,0,0,95.65
N00000198,110,2,3,0,1,0,104,1.82,2.73,0,0.91,0,94.55
N00000199,130,3,1,0,0,0,126,2.31,0.77,0,0,0,96.92
N00000200,124,3,5,1,0,0,118,2.42,4.03,0.81,0,0,95.16
N00000201,143,11,14,0,0,0,123,7.69,9.79,0,0,0,86.01
N00000202,132,6,4,1,1,0,122,4.55,3.03,0.76,0.76,0,92.42
N00000203,134,9,4,0,1,0,120,6.72,2.99,0,0.75,0,89.55
N00000204,152,1,3,0,0,0,148,0.66,1.97,0,0,0,97.37
N00000205,118,2,4,0,0,0,112,1.69,3.39,0,0,0,94.92
N00000206,212,15,7,0,2,0,190,7.08,3.30,0,0.94,0,89.62
N00000207,119,3,4,0,0,1,111,2.52,3.36,0,0,0.84,93.28
N00000208,121,2,4,0,0,0,115,1.65,3.31,0,0,0,95.04
N00000209,122,1,1,0,0,0,120,0.82,0.82,0,0,0,98.36
N00000210,219,13,19,1,0,0,190,5.94,8.68,0.46,0,0,86.76
N00000211,269,24,33,4,4,2,214,8.92,12.27,1.49,1.49,0.74,79.55
N00000212,85,4,7,0,0,0,76,4.71,8.24,0,0,0,89.41
N00000213,150,4,17,1,0,0,129,2.67,11.33,0.67,0,0,86.00
N00000214,151,8,9,1,0,0,136,5.30,5.96,0.66,0,0,90.07
N00000215,151,18,9,0,0,0,126,11.92,5.96,0,0,0,83.44
N00000216,161,8,4,0,2,0,147,4.97,2.48,0,1.24,0,91.30
N00000217,175,15,4,0,0,0,158,8.57,2.29,0,0,0,90.29
N00000218,148,6,6,0,0,0,138,4.05,4.05,0,0,0,93.24
N00000219,123,7,14,1,0,1,102,5.69,11.38,0.81,0,0.81,82.93
N00000220,125,4,8,0,0,0,113,3.20,6.40,0,0,0,90.40
N00000221,115,14,17,0,0,0,92,12.17,14.78,0,0,0,80.00
N00000222,130,0,5,0,0,0,125,0,3.85,0,0,0,96.15
N00000223,128,7,11,1,1,0,113,5.47,8.59,0.78,0.78,0,88.28
N00000224,118,3,11,0,1,0,105,2.54,9.32,0,0.85,0,88.98
N00000225,90,3,10,0,0,3,74,3.33,11.11,0,0,3.33,82.22
N00000226,111,3,12,0,2,0,98,2.70,10.81,0,1.80,0,88.29
N00000227,121,4,10,0,0,0,108,3.31,8.26,0,0,0,89.26
N00000228,127,3,7,0,0,0,117,2.36,5.51,0,0,0,92.13
N00000229,150,19,14,0,1,0,123,12.67,9.33,0,0.67,0,82.00
N00000230,116,1,9,1,0,0,107,0.86,7.76,0.86,0,0,92.24
N00000231,122,6,13,0,0,0,107,4.92,10.66,0,0,0,87.70
N00000232,136,1,11,0,2,1,125,0.74,8.09,0,1.47,0.74,91.91
N00000233,128,5,11,1,1,0,111,3.91,8.59,0.78,0.78,0,86.72
N00000234,124,4,8,0,1,0,112,3.23,6.45,0,0.81,0,90.32
N00000235,128,4,2,0,0,0,123,3.13,1.56,0,0,0,96.09
N00000236,108,5,8,0,2,0,94,4.63,7.41,0,1.85,0,87.04
N00000237,147,9,4,0,0,0,136,6.12,2.72,0,0,0,92.52
N00000238,121,8,6,0,0,2,107,6.61,4.96,0,0,1.65,88.43
N00000239,118,16,19,0,1,0,86,13.56,16.10,0,0.85,0,72.88
N00000240,132,6,11,0,0,0,119,4.55,8.33,0,0,0,90.15
N00000241,138,2,2,0,0,0,134,1.45,1.45,0,0,0,97.10
N00000242,120,1,3,1,0,0,115,0.83,2.50,0.83,0,0,95.83
N00000243,110,3,14,1,1,0,95,2.73,12.73,0.91,0.91,0,86.36
N00000244,118,4,14,0,3,0,100,3.39,11.86,0,2.54,0,84.75
N00000245,126,2,5,0,0,2,119,1.59,3.97,0,0,1.59,94.44
N00000246,127,10,18,2,2,0,103,7.87,14.17,1.57,1.57,0,81.10
N00000247,122,3,5,0,1,0,114,2.46,4.10,0,0.82,0,93.44
N00000248,124,1,3,0,0,0,120,0.81,2.42,0,0,0,96.77
N00000249,131,4,0,1,1,0,125,3.05,0,0.76,0.76,0,95.42
N00000250,166,3,7,0,1,0,156,1.81,4.22,0,0.60,0,93.98
N00000251,155,2,3,1,1,0,151,1.29,1.94,0.65,0.65,0,97.42
N00000252,132,14,4,0,0,0,116,10.61,3.03,0,0,0,87.88
N00000253,175,18,6,0,0,0,154,10.29,3.43,0,0,0,88.00
N00000254,117,8,1,0,0,0,109,6.84,0.85,0,0,0,93.16
N00000255,127,9,6,0,0,0,114,7.09,4.72,0,0,0,89.76
N00000256,308,21,11,0,1,0,280,6.82,3.57,0,0.32,0,90.91
N00000257,173,8,10,1,1,0,156,4.62,5.78,0.58,0.58,0,90.17
N00000258,140,5,5,0,1,0,132,3.57,3.57,0,0.71,0,94.29
N00000259,161,27,5,1,0,0,132,16.77,3.11,0.62,0,0,81.99
N00000260,210,32,13,0,0,0,169,15.24,6.19,0,0,0,80.48
N00000261,179,37,7,0,1,0,138,20.67,3.91,0,0.56,0,77.09
N00000262,156,13,3,0,1,0,140,8.33,1.92,0,0.64,0,89.74
N00000263,110,7,8,0,0,0,96,6.36,7.27,0,0,0,87.27
N00000264,196,29,9,1,0,0,160,14.80,4.59,0.51,0,0,81.63
N00000265,149,9,12,0,1,1,132,6.04,8.05,0,0.67,0.67,88.59
N00000266,126,6,9,0,1,0,113,4.76,7.14,0,0.79,0,89.68
N00000267,152,2,6,0,0,1,144,1.32,3.95,0,0,0.66,94.74
N00000268,142,7,5,0,0,0,133,4.93,3.52,0,0,0,93.66
N00000269,135,11,5,0,0,0,122,8.15,3.70,0,0,0,90.37
N00000270,133,17,5,0,0,0,112,12.78,3.76,0,0,0,84.21
N00000271,142,12,5,0,0,1,125,8.45,3.52,0,0,0.70,88.03
N00000272,133,5,3,0,0,0,125,3.76,2.26,0,0,0,93.98
N00000273,163,5,5,0,0,0,155,3.07,3.07,0,0,0,95.09
N00000274,176,20,5,0,1,0,152,11.36,2.84,0,0.57,0,86.36
N00000275,126,1,9,0,2,0,117,0.79,7.14,0,1.59,0,92.86
N00000276,126,3,6,0,1,0,117,2.38,4.76,0,0.79,0,92.86
N00000277,117,0,4,0,0,0,113,0,3.42,0,0,0,96.58
N00000278,121,1,2,0,0,0,118,0.83,1.65,0,0,0,97.52
N00000279,83,0,1,0,0,0,82,0,1.20,0,0,0,98.80
N00000280,154,8,14,0,0,3,133,5.19,9.09,0,0,1.95,86.36
N00000281,117,8,6,0,0,0,106,6.84,5.13,0,0,0,90.60
N00000282,132,4,10,0,0,0,119,3.03,7.58,0,0,0,90.15
N00000283,142,3,7,1,0,0,133,2.11,4.93,0.70,0,0,93.66
N00000284,157,5,20,2,0,0,133,3.18,12.74,1.27,0,0,84.71
N00000285,124,7,15,1,1,1,104,5.65,12.10,0.81,0.81,0.81,83.87
N00000286,126,8,17,0,1,1,101,6.35,13.49,0,0.79,0.79,80.16
N00000287,137,9,14,0,1,1,114,6.57,10.22,0,0.73,0.73,83.21
N00000288,138,12,4,0,0,1,123,8.70,2.90,0,0,0.72,89.13
N00000289,197,20,13,0,0,0,168,10.15,6.60,0,0,0,85.28
N00000290,128,13,11,4,0,0,103,10.16,8.59,3.13,0,0,80.47
N00000291,204,23,13,1,1,0,168,11.27,6.37,0.49,0.49,0,82.35
N00000292,262,25,10,0,2,0,227,9.54,3.82,0,0.76,0,86.64
N00000293,162,8,4,0,0,0,151,4.94,2.47,0,0,0,93.21
N00000294,140,16,5,0,0,0,122,11.43,3.57,0,0,0,87.14
N00000295,144,8,3,1,0,0,133,5.56,2.08,0.69,0,0,92.36
N00000296,114,2,4,1,0,0,108,1.75,3.51,0.88,0,0,94.74
N00000297,128,1,10,0,1,1,115,0.78,7.81,0,0.78,0.78,89.84
N00000298,119,1,6,0,0,0,113,0.84,5.04,0,0,0,94.96
N00000299,147,5,7,0,3,0,132,3.40,4.76,0,2.04,0,89.80
N00000300,133,3,11,0,1,0,118,2.26,8.27,0,0.75,0,88.72
N00000301,124,1,2,0,0,0,122,0.81,1.61,0,0,0,98.39
N00000302,127,3,5,0,0,0,120,2.36,3.94,0,0,0,94.49
N00000303,110,2,3,1,0,0,104,1.82,2.73,0.91,0,0,94.55
N00000304,117,0,1,0,0,0,116,0,0.85,0,0,0,99.15
N00000305,121,1,5,0,0,0,116,0.83,4.13,0,0,0,95.87
N00000306,128,3,5,0,0,0,122,2.34,3.91,0,0,0,95.31
N00000307,122,0,3,1,0,0,118,0,2.46,0.82,0,0,96.72
N00000308,110,1,4,0,0,0,105,0.91,3.64,0,0,0,95.45
N00000309,124,0,3,0,0,0,121,0,2.42,0,0,0,97.58
N00000310,149,11,8,0,0,0,131,7.38,5.37,0,0,0,87.92
N00000311,160,4,6,1,1,1,148,2.50,3.75,0.63,0.63,0.63,92.50
N00000312,175,26,11,0,1,0,143,14.86,6.29,0,0.57,0,81.71
N00000313,193,22,8,0,0,0,165,11.40,4.15,0,0,0,85.49
N00000314,137,5,12,0,0,0,121,3.65,8.76,0,0,0,88.32
N00000315,133,14,9,1,0,0,111,10.53,6.77,0.75,0,0,83.46
N00000316,130,5,8,0,1,0,118,3.85,6.15,0,0.77,0,90.77
N00000317,213,30,25,1,0,2,158,14.08,11.74,0.47,0,0.94,74.18
N00000318,129,6,9,1,2,0,116,4.65,6.98,0.78,1.55,0,89.92
N00000319,310,25,16,1,0,0,276,8.06,5.16,0.32,0,0,89.03
N00000320,128,12,9,0,1,0,108,9.38,7.03,0,0.78,0,84.38
N00000321,211,29,13,0,1,1,170,13.74,6.16,0,0.47,0.47,80.57
N00000322,154,8,15,0,0,1,133,5.19,9.74,0,0,0.65,86.36
N00000323,163,22,7,0,1,0,140,13.50,4.29,0,0.61,0,85.89
N00000324,151,10,2,0,0,0,139,6.62,1.32,0,0,0,92.05
N00000325,198,17,7,1,0,0,177,8.59,3.54,0.51,0,0,89.39
N00000326,377,40,25,0,0,0,321,10.61,6.63,0,0,0,85.15
N00000327,130,3,4,0,0,0,123,2.31,3.08,0,0,0,94.62
N00000328,126,4,5,0,0,0,117,3.17,3.97,0,0,0,92.86
N00000329,137,7,9,0,0,0,121,5.11,6.57,0,0,0,88.32
N00000330,203,12,6,0,0,1,186,5.91,2.96,0,0,0.49,91.63
N00000331,233,14,28,2,2,1,199,6.01,12.02,0.86,0.86,0.43,85.41
N00000332,124,5,8,0,0,0,113,4.03,6.45,0,0,0,91.13
N00000333,125,11,15,0,0,0,106,8.80,12.00,0,0,0,84.80
N00000334,116,4,5,1,0,0,107,3.45,4.31,0.86,0,0,92.24
N00000335,136,4,3,0,0,0,129,2.94,2.21,0,0,0,94.85
N00000336,131,1,7,0,0,0,123,0.76,5.34,0,0,0,93.89
N00000337,120,2,4,0,1,0,114,1.67,3.33,0,0.83,0,95.00
N00000338,129,3,5,0,0,0,121,2.33,3.88,0,0,0,93.80
N00000339,122,2,2,0,0,1,118,1.64,1.64,0,0,0.82,96.72
N00000340,138,4,3,0,0,0,132,2.90,2.17,0,0,0,95.65
N00000341,130,2,2,0,0,0,126,1.54,1.54,0,0,0,96.92
N00000342,133,1,5,0,0,0,128,0.75,3.76,0,0,0,96.24
N00000343,122,0,4,0,1,0,117,0,3.28,0,0.82,0,95.90
N00000344,128,4,10,0,0,0,116,3.13,7.81,0,0,0,90.63
N00000345,163,8,20,1,0,1,134,4.91,12.27,0.61,0,0.61,82.21
N00000346,209,8,6,0,0,0,197,3.83,2.87,0,0,0,94.26
N00000347,130,9,10,0,1,0,112,6.92,7.69,0,0.77,0,86.15
N00000348,125,2,4,1,0,2,116,1.60,3.20,0.80,0,1.60,92.80
N00000349,149,8,11,1,0,1,129,5.37,7.38,0.67,0,0.67,86.58
N00000350,169,28,10,0,0,1,133,16.57,5.92,0,0,0.59,78.70
N00000351,137,22,9,0,0,0,108,16.06,6.57,0,0,0,78.83
N00000352,142,25,7,0,1,0,113,17.61,4.93,0,0.70,0,79.58
N00000353,140,9,9,0,1,0,124,6.43,6.43,0,0.71,0,88.57
N00000354,133,22,8,0,0,1,105,16.54,6.02,0,0,0.75,78.95
N00000355,154,26,7,0,1,0,122,16.88,4.55,0,0.65,0,79.22
N00000356,146,2,8,0,1,0,136,1.37,5.48,0,0.68,0,93.15
