GeographyCode,LC2608NI0001,LC2608NI0002,LC2608NI0003,LC2608NI0004,LC2608NI0005,LC2608NI0006,LC2608NI0007,LC2608NI0008,LC2608NI0009,LC2608NI0010,LC2608NI0011,LC2608NI0012,LC2608NI0013,LC2608NI0014,LC2608NI0015,LC2608NI0016,LC2608NI0017,LC2608NI0018,LC2608NI0019,LC2608NI0020
N06000001,67039,8807,51374,6858,21087,3301,15747,2039,13876,1407,11054,1415,23300,2852,18377,2071,8776,1247,6196,1333
N06000002,73558,34660,34185,4713,15833,8430,6344,1059,13383,6353,6155,875,30402,12402,16303,1697,13940,7475,5383,1082
N06000003,86086,38586,37544,9956,31496,16364,12035,3097,14266,6131,6622,1513,20028,6838,10879,2311,20296,9253,8008,3035
N06000004,67002,53740,11318,1944,11574,9329,1780,465,12032,9952,1767,313,26914,20788,5468,658,16482,13671,2303,508
N06000005,66012,13661,47058,5293,18155,3687,13218,1250,14812,2931,10907,974,23190,4565,16923,1702,9855,2478,6010,1367
N06000006,72822,30193,39536,3093,16914,6354,9831,729,16574,6776,9260,538,25599,10749,13922,928,13735,6314,6523,898
N06000007,73713,42595,28997,2121,16081,9136,6525,420,17179,8839,7972,368,28692,16970,10814,908,11761,7650,3686,425
N06000008,73474,55019,16523,1932,16573,12166,3847,560,12892,9104,3478,310,26839,19878,6468,493,17170,13871,2730,569
N06000009,73686,14111,54141,5434,23884,4950,17432,1502,17610,3098,13363,1149,23397,4273,17412,1712,8795,1790,5934,1071
N06000010,70671,46848,22260,1563,15438,10475,4697,266,16239,10508,5468,263,26562,16858,8991,713,12432,9007,3104,321
N06000011,80362,53423,24666,2273,18172,11648,6009,515,18188,11227,6534,427,29500,19706,8935,859,14502,10842,3188,472
N06000012,78306,22256,52467,3583,18684,5323,12662,699,18186,5155,12322,709,30546,8129,21067,1350,10890,3649,6416,825
N06000013,65480,8658,49755,7067,23047,3337,17650,2060,16223,2030,12555,1638,18721,2224,14504,1993,7489,1067,5046,1376
N06000014,71856,22609,44360,4887,20757,6681,12837,1239,17205,5197,10985,1023,24900,7516,15673,1711,8994,3215,4865,914
N06000015,77403,53582,21204,2617,19699,13648,5411,640,19822,13074,6175,573,25515,17655,7042,818,12367,9205,2576,586
N06000016,65507,11424,48984,5099,18106,2982,13941,1183,17607,3027,13435,1145,21763,3836,16286,1641,8031,1579,5322,1130
N06000017,85110,37506,43174,4430,20687,8047,11813,827,17782,7094,9913,775,34116,15942,16325,1849,12525,6423,5123,979
N06000018,65333,44310,19929,1094,13782,9543,4011,228,14874,9412,5246,216,23925,16059,7460,406,12752,9296,3212,244
