DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"LC2109NI","RELIGION BY AGE","All usual residents","1. 'Religion' indicates religion, religious denomination or body.; 2. 'Catholic' includes those respondents who gave their current religion as Catholic or Roman Catholic.; 3. 'Other Christian' includes the Methodist Church in Ireland.; 4. 'Age' is age at last birthday."
