GeographyCode,LC2214NI0001,LC2214NI0002,LC2214NI0003,LC2214NI0004,LC2214NI0005,LC2214NI0006,LC2214NI0007,LC2214NI0008,LC2214NI0009,LC2214NI0010,LC2214NI0011,LC2214NI0012,LC2214NI0013,LC2214NI0014,LC2214NI0015,LC2214NI0016,LC2214NI0017,LC2214NI0018,LC2214NI0019,LC2214NI0020
N06000001,92221,11712,69533,10976,13283,1428,10083,1772,70450,5415,57370,7665,6712,3425,2650,637,3833,1851,775,1207
N06000002,102531,48126,46821,7584,19019,8413,9069,1537,62717,21662,36334,4721,19734,17686,1414,634,3015,1678,482,855
N06000003,111402,49025,48630,13747,12421,4066,6780,1575,68694,21881,38959,7854,26468,22088,2973,1407,7896,3282,1199,3415
N06000004,93986,75263,15645,3078,18006,14328,2999,679,40040,26358,12045,1637,36286,35363,539,384,1515,850,220,445
N06000005,90067,18362,63148,8557,15028,3416,10070,1542,67665,10110,51440,6115,7185,4679,2075,431,1881,686,530,665
N06000006,99673,41564,53097,5012,22777,9891,11728,1158,60581,17833,39597,3151,15754,13307,2084,363,2348,1447,441,460
N06000007,102553,59159,40100,3294,24206,13402,10100,704,47166,17937,27704,1525,26431,23867,2224,340,6432,5087,556,789
N06000008,100807,75731,22193,2883,18967,14156,4344,467,36867,19092,16334,1441,44610,42612,1488,510,2123,1287,301,535
N06000009,101710,19346,73158,9206,15686,2783,11147,1756,76440,10246,59663,6531,9086,5598,2970,518,2795,1375,808,612
N06000010,99155,66152,30522,2481,24795,15736,8425,634,45828,23572,21025,1231,27121,25870,1060,191,3363,2603,293,467
N06000011,112401,74591,34380,3430,22012,13704,7655,653,47711,20944,25045,1722,39898,37854,1602,442,4980,3742,528,710
N06000012,108207,30723,71446,6038,26163,7009,17557,1597,69620,13918,51962,3740,11135,8824,1974,337,2900,1703,718,479
N06000013,89498,11269,66618,11611,10943,1102,7972,1869,72396,7299,56264,8833,6506,2495,3348,663,2197,839,767,591
N06000014,99238,31619,59349,8270,15824,4722,9492,1610,70091,16054,48335,5702,12499,10101,1934,464,2774,1655,453,666
N06000015,108835,75384,29224,4227,22042,14911,6213,918,54954,30860,21679,2415,31734,29772,1470,492,2767,1847,397,523
N06000016,89370,15447,65353,8570,15366,2912,10749,1705,67415,8495,52743,6177,6766,3803,2539,424,1621,713,460,448
N06000017,118010,51919,58998,7093,21733,9534,10710,1489,70961,20622,46314,4025,21351,18688,2145,518,6095,4203,683,1209
N06000018,91199,61993,27502,1704,23157,15395,7324,438,40817,21254,18770,793,26550,24910,1427,213,2266,1716,230,320
