GeographyCode,LC2209NI0001,LC2209NI0002,LC2209NI0003,LC2209NI0004,LC2209NI0005,LC2209NI0006,LC2209NI0007,LC2209NI0008,LC2209NI0009,LC2209NI0010,LC2209NI0011,LC2209NI0012
N06000001,88533,69052,6487,15021,6356,5133,416,1004,82177,63919,6071,14017
N06000002,97995,61485,19180,19254,5067,3605,666,931,92928,57880,18514,18323
N06000003,107615,67567,25844,18233,7073,5189,1297,913,100542,62378,24547,17320
N06000004,89872,39228,35434,17052,2255,1290,612,415,87617,37938,34822,16637
N06000005,86916,66513,7063,15009,11038,8602,784,1909,75878,57911,6279,13100
N06000006,95890,59718,15431,22502,11956,8840,1051,2342,83934,50878,14380,20160
N06000007,98103,46440,25885,27438,4488,2964,629,1000,93615,43476,25256,26438
N06000008,96591,36251,43690,18389,4276,2462,1265,686,92315,33789,42425,17703
N06000009,97364,74937,8769,15903,7315,5950,522,1087,90049,68987,8247,14816
N06000010,94457,45112,26534,24748,6078,3855,934,1432,88379,41257,25600,23316
N06000011,107388,46913,39056,23579,4600,3008,788,912,102788,43905,38268,22667
N06000012,103991,68505,10911,26159,25646,18524,1529,5995,78345,49981,9382,20164
N06000013,86272,71059,6361,11370,7396,6164,566,938,78876,64895,5795,10432
N06000014,94820,68686,12128,15933,9645,7608,662,1600,85175,61078,11466,14333
N06000015,103964,54099,31021,21475,5378,3699,911,951,98586,50400,30110,20524
N06000016,86183,66282,6623,15053,10566,8288,664,1907,75617,57994,5959,13146
N06000017,112428,69592,20746,24179,6038,4439,574,1164,106390,65153,20172,23015
N06000018,87329,40249,26073,22580,5033,3211,821,1092,82296,37038,25252,21488
