GeographyCode,LC6301NI0001,LC6301NI0002,LC6301NI0003,LC6301NI0004,LC6301NI0005,LC6301NI0006,LC6301NI0007,LC6301NI0008,LC6301NI0009,LC6301NI0010,LC6301NI0011,LC6301NI0012
N06000001,75141,11715,63426,63748,9110,54638,6740,1947,4793,4653,658,3995
N06000002,81552,9681,71871,69012,7308,61704,6149,1579,4570,6391,794,5597
N06000003,93724,18775,74949,81383,15389,65994,7966,2641,5325,4375,745,3630
N06000004,72358,7385,64973,60249,5517,54732,5207,1138,4069,6902,730,6172
N06000005,72357,11197,61160,61325,8434,52891,6642,1976,4666,4390,787,3603
N06000006,79190,12132,67058,68892,9532,59360,5708,1895,3813,4590,705,3885
N06000007,80237,12789,67448,69557,9683,59874,6019,2158,3861,4661,948,3713
N06000008,78383,10708,67675,67227,8244,58983,5690,1651,4039,5466,813,4653
N06000009,80795,13034,67761,68815,9919,58896,7396,2309,5087,4584,806,3778
N06000010,76074,10439,65635,65664,7856,57808,5764,1819,3945,4646,764,3882
N06000011,86877,12587,74290,74641,9501,65140,6709,2155,4554,5527,931,4596
N06000012,86137,12690,73447,74423,9811,64612,6725,2089,4636,4989,790,4199
N06000013,73038,12414,60624,61442,9370,52072,7429,2310,5119,4167,734,3433
N06000014,77330,11123,66207,65832,8330,57502,7009,2088,4921,4489,705,3784
N06000015,83951,13497,70454,71335,10136,61199,7024,2330,4694,5592,1031,4561
N06000016,71638,10769,60869,60003,8096,51907,7005,1967,5038,4630,706,3924
N06000017,92049,12360,79689,78544,9440,69104,7535,2094,5441,5970,826,5144
N06000018,70709,10556,60153,60932,7932,53000,5209,1796,3413,4568,828,3740
