DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"LC3101NI","PROVISION OF UNPAID CARE BY AGE","All usual residents in households","1. 'Provision of unpaid care' - the term 'care' covers any unpaid help or support to family members, friends, neighbours or others because of long-term physical or mental health or disability, or problems related to old age.; 2. 'Age' is age at last birthday."
