ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC4407NI0001,Count,HOUSEHOLDS,"All categories: Central Heating, All categories: Tenure"
LC4407NI0002,Count,HOUSEHOLDS,"All categories: Central Heating, Owner occupied"
LC4407NI0003,Count,HOUSEHOLDS,"All categories: Central Heating, Social rented"
LC4407NI0004,Count,HOUSEHOLDS,"All categories: Central Heating, Private rented"
LC4407NI0005,Count,HOUSEHOLDS,"No central heating, All categories: Tenure"
LC4407NI0006,Count,HOUSEHOLDS,"No central heating, Owner occupied"
LC4407NI0007,Count,HOUSEHOLDS,"No central heating, Social rented"
LC4407NI0008,Count,HOUSEHOLDS,"No central heating, Private rented"
LC4407NI0009,Count,HOUSEHOLDS,"Gas central heating, All categories: Tenure"
LC4407NI0010,Count,HOUSEHOLDS,"Gas central heating, Owner occupied"
LC4407NI0011,Count,HOUSEHOLDS,"Gas central heating, Social rented"
LC4407NI0012,Count,HOUSEHOLDS,"Gas central heating, Private rented"
LC4407NI0013,Count,HOUSEHOLDS,"Electric (including storage heaters) central heating, All categories: Tenure"
LC4407NI0014,Count,HOUSEHOLDS,"Electric (including storage heaters) central heating, Owner occupied"
LC4407NI0015,Count,HOUSEHOLDS,"Electric (including storage heaters) central heating, Social rented"
LC4407NI0016,Count,HOUSEHOLDS,"Electric (including storage heaters) central heating, Private rented"
LC4407NI0017,Count,HOUSEHOLDS,"Oil central heating, All categories: Tenure"
LC4407NI0018,Count,HOUSEHOLDS,"Oil central heating, Owner occupied"
LC4407NI0019,Count,HOUSEHOLDS,"Oil central heating, Social rented"
LC4407NI0020,Count,HOUSEHOLDS,"Oil central heating, Private rented"
LC4407NI0021,Count,HOUSEHOLDS,"Solid fuel (for example wood, coal) central heating, All categories: Tenure"
LC4407NI0022,Count,HOUSEHOLDS,"Solid fuel (for example wood, coal) central heating, Owner occupied"
LC4407NI0023,Count,HOUSEHOLDS,"Solid fuel (for example wood, coal) central heating, Social rented"
LC4407NI0024,Count,HOUSEHOLDS,"Solid fuel (for example wood, coal) central heating, Private rented"
LC4407NI0025,Count,HOUSEHOLDS,"Other central heating , All categories: Tenure"
LC4407NI0026,Count,HOUSEHOLDS,"Other central heating , Owner occupied"
LC4407NI0027,Count,HOUSEHOLDS,"Other central heating , Social rented"
LC4407NI0028,Count,HOUSEHOLDS,"Other central heating , Private rented"
LC4407NI0029,Count,HOUSEHOLDS,"Two or more types of central heating, All categories: Tenure"
LC4407NI0030,Count,HOUSEHOLDS,"Two or more types of central heating, Owner occupied"
LC4407NI0031,Count,HOUSEHOLDS,"Two or more types of central heating, Social rented"
LC4407NI0032,Count,HOUSEHOLDS,"Two or more types of central heating, Private rented"
