ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC2401NI0001,Count,PERSONS,"All categories: Tenure, All categories: Religion"
LC2401NI0002,Count,PERSONS,"All categories: Tenure, Catholic"
LC2401NI0003,Count,PERSONS,"All categories: Tenure, Protestant and Other Christian: Total"
LC2401NI0004,Count,PERSONS,"All categories: Tenure, Protestant and Other Christian: Presbyterian Church in Ireland"
LC2401NI0005,Count,PERSONS,"All categories: Tenure, Protestant and Other Christian: Church of Ireland"
LC2401NI0006,Count,PERSONS,"All categories: Tenure, Protestant and Other Christian: Other Christian (including Christian related)"
LC2401NI0007,Count,PERSONS,"All categories: Tenure, Other religions, no religion and religion not stated"
LC2401NI0008,Count,PERSONS,"Owner occupied, All categories: Religion"
LC2401NI0009,Count,PERSONS,"Owner occupied, Catholic"
LC2401NI0010,Count,PERSONS,"Owner occupied, Protestant and Other Christian: Total"
LC2401NI0011,Count,PERSONS,"Owner occupied, Protestant and Other Christian: Presbyterian Church in Ireland"
LC2401NI0012,Count,PERSONS,"Owner occupied, Protestant and Other Christian: Church of Ireland"
LC2401NI0013,Count,PERSONS,"Owner occupied, Protestant and Other Christian: Other Christian (including Christian related)"
LC2401NI0014,Count,PERSONS,"Owner occupied, Other religions, no religion and religion not stated"
LC2401NI0015,Count,PERSONS,"Social rented, All categories: Religion"
LC2401NI0016,Count,PERSONS,"Social rented, Catholic"
LC2401NI0017,Count,PERSONS,"Social rented, Protestant and Other Christian: Total"
LC2401NI0018,Count,PERSONS,"Social rented, Protestant and Other Christian: Presbyterian Church in Ireland"
LC2401NI0019,Count,PERSONS,"Social rented, Protestant and Other Christian: Church of Ireland"
LC2401NI0020,Count,PERSONS,"Social rented, Protestant and Other Christian: Other Christian (including Christian related)"
LC2401NI0021,Count,PERSONS,"Social rented, Other religions, no religion and religion not stated"
LC2401NI0022,Count,PERSONS,"Private rented, All categories: Religion"
LC2401NI0023,Count,PERSONS,"Private rented, Catholic"
LC2401NI0024,Count,PERSONS,"Private rented, Protestant and Other Christian: Total"
LC2401NI0025,Count,PERSONS,"Private rented, Protestant and Other Christian: Presbyterian Church in Ireland"
LC2401NI0026,Count,PERSONS,"Private rented, Protestant and Other Christian: Church of Ireland"
LC2401NI0027,Count,PERSONS,"Private rented, Protestant and Other Christian: Other Christian (including Christian related)"
LC2401NI0028,Count,PERSONS,"Private rented, Other religions, no religion and religion not stated"
