ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC3402NI0001,Count ,PERSONS,"All categories: Occupancy Rating, All categories: Disability"
LC3402NI0002,Count ,PERSONS,"All categories: Occupancy Rating, Day-to-day activities limited a lot or a little"
LC3402NI0003,Count ,PERSONS,"All categories: Occupancy Rating, Day-to-day activities not limited"
LC3402NI0004,Count ,PERSONS,"+2 or more, All categories: Disability"
LC3402NI0005,Count ,PERSONS,"+2 or more, Day-to-day activities limited a lot or a little"
LC3402NI0006,Count ,PERSONS,"+2 or more, Day-to-day activities not limited"
LC3402NI0007,Count ,PERSONS,"+1, All categories: Disability"
LC3402NI0008,Count ,PERSONS,"+1, Day-to-day activities limited a lot or a little"
LC3402NI0009,Count ,PERSONS,"+1, Day-to-day activities not limited"
LC3402NI0010,Count ,PERSONS,"0, All categories: Disability"
LC3402NI0011,Count ,PERSONS,"0, Day-to-day activities limited a lot or a little"
LC3402NI0012,Count ,PERSONS,"0, Day-to-day activities not limited"
LC3402NI0013,Count ,PERSONS,"-1 or less, All categories: Disability"
LC3402NI0014,Count ,PERSONS,"-1 or less, Day-to-day activities limited a lot or a little"
LC3402NI0015,Count ,PERSONS,"-1 or less, Day-to-day activities not limited"
