ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC2120NI0001,Count,PERSONS,"All categories: Living Arrangements, All categories: Sex, All categories: Religion Brought Up In"
LC2120NI0002,Count,PERSONS,"All categories: Living Arrangements, All categories: Sex, Catholic"
LC2120NI0003,Count,PERSONS,"All categories: Living Arrangements, All categories: Sex, Protestant and Other Christian (including Christian related)"
LC2120NI0004,Count,PERSONS,"All categories: Living Arrangements, All categories: Sex, Other religions and none"
LC2120NI0005,Count,PERSONS,"All categories: Living Arrangements, Males, All categories: Religion Brought Up In"
LC2120NI0006,Count,PERSONS,"All categories: Living Arrangements, Males, Catholic"
LC2120NI0007,Count,PERSONS,"All categories: Living Arrangements, Males, Protestant and Other Christian (including Christian related)"
LC2120NI0008,Count,PERSONS,"All categories: Living Arrangements, Males, Other religions and none"
LC2120NI0009,Count,PERSONS,"All categories: Living Arrangements, Females, All categories: Religion Brought Up In"
LC2120NI0010,Count,PERSONS,"All categories: Living Arrangements, Females, Catholic"
LC2120NI0011,Count,PERSONS,"All categories: Living Arrangements, Females, Protestant and Other Christian (including Christian related)"
LC2120NI0012,Count,PERSONS,"All categories: Living Arrangements, Females, Other religions and none"
LC2120NI0013,Count,PERSONS,"Living in a couple, All categories: Sex, All categories: Religion Brought Up In"
LC2120NI0014,Count,PERSONS,"Living in a couple, All categories: Sex, Catholic"
LC2120NI0015,Count,PERSONS,"Living in a couple, All categories: Sex, Protestant and Other Christian (including Christian related)"
LC2120NI0016,Count,PERSONS,"Living in a couple, All categories: Sex, Other religions and none"
LC2120NI0017,Count,PERSONS,"Living in a couple, Males, All categories: Religion Brought Up In"
LC2120NI0018,Count,PERSONS,"Living in a couple, Males, Catholic"
LC2120NI0019,Count,PERSONS,"Living in a couple, Males, Protestant and Other Christian (including Christian related)"
LC2120NI0020,Count,PERSONS,"Living in a couple, Males, Other religions and none"
LC2120NI0021,Count,PERSONS,"Living in a couple, Females, All categories: Religion Brought Up In"
LC2120NI0022,Count,PERSONS,"Living in a couple, Females, Catholic"
LC2120NI0023,Count,PERSONS,"Living in a couple, Females, Protestant and Other Christian (including Christian related)"
LC2120NI0024,Count,PERSONS,"Living in a couple, Females, Other religions and none"
LC2120NI0025,Count,PERSONS,"Not living in a couple, All categories: Sex, All categories: Religion Brought Up In"
LC2120NI0026,Count,PERSONS,"Not living in a couple, All categories: Sex, Catholic"
LC2120NI0027,Count,PERSONS,"Not living in a couple, All categories: Sex, Protestant and Other Christian (including Christian related)"
LC2120NI0028,Count,PERSONS,"Not living in a couple, All categories: Sex, Other religions and none"
LC2120NI0029,Count,PERSONS,"Not living in a couple, Males, All categories: Religion Brought Up In"
LC2120NI0030,Count,PERSONS,"Not living in a couple, Males, Catholic"
LC2120NI0031,Count,PERSONS,"Not living in a couple, Males, Protestant and Other Christian (including Christian related)"
LC2120NI0032,Count,PERSONS,"Not living in a couple, Males, Other religions and none"
LC2120NI0033,Count,PERSONS,"Not living in a couple, Females, All categories: Religion Brought Up In"
LC2120NI0034,Count,PERSONS,"Not living in a couple, Females, Catholic"
LC2120NI0035,Count,PERSONS,"Not living in a couple, Females, Protestant and Other Christian (including Christian related)"
LC2120NI0036,Count,PERSONS,"Not living in a couple, Females, Other religions and none"
