ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC2107NI0001,Count,PERSONS,"All categories: Age, All categories: Main Language"
LC2107NI0002,Count,PERSONS,"All categories: Age, Main language is English "
LC2107NI0003,Count,PERSONS,"All categories: Age, Main language is not English "
LC2107NI0004,Count,PERSONS,"Aged 3 to 24, All categories: Main Language"
LC2107NI0005,Count,PERSONS,"Aged 3 to 24, Main language is English "
LC2107NI0006,Count,PERSONS,"Aged 3 to 24, Main language is not English "
LC2107NI0007,Count,PERSONS,"Aged 25 to 34, All categories: Main Language"
LC2107NI0008,Count,PERSONS,"Aged 25 to 34, Main language is English "
LC2107NI0009,Count,PERSONS,"Aged 25 to 34, Main language is not English "
LC2107NI0010,Count,PERSONS,"Aged 35 and over, All categories: Main Language"
LC2107NI0011,Count,PERSONS,"Aged 35 and over, Main language is English "
LC2107NI0012,Count,PERSONS,"Aged 35 and over, Main language is not English "
