GeographyCode,LC6105NI0001,LC6105NI0002,LC6105NI0003,LC6105NI0004,LC6105NI0005,LC6105NI0006,LC6105NI0007,LC6105NI0008,LC6105NI0009,LC6105NI0010,LC6105NI0011,LC6105NI0012,LC6105NI0013,LC6105NI0014,LC6105NI0015
N06000001,67039,36699,30340,21087,11876,9211,13876,6722,7154,23300,10857,12443,8776,7244,1532
N06000002,73558,40630,32928,15833,8739,7094,13383,7118,6265,30402,13919,16483,13940,10854,3086
N06000003,86086,54945,31141,31496,18331,13165,14266,7416,6850,20028,10651,9377,20296,18547,1749
N06000004,67002,38875,28127,11574,6785,4789,12032,6811,5221,26914,12615,14299,16482,12664,3818
N06000005,66012,34118,31894,18155,8401,9754,14812,6754,8058,23190,10520,12670,9855,8443,1412
N06000006,72822,39111,33711,16914,8037,8877,16574,7718,8856,25599,12149,13450,13735,11207,2528
N06000007,73713,40670,33043,16081,8669,7412,17179,7808,9371,28692,15117,13575,11761,9076,2685
N06000008,73474,42012,31462,16573,8541,8032,12892,6757,6135,26839,12857,13982,17170,13857,3313
N06000009,73686,39070,34616,23884,12232,11652,17610,8004,9606,23397,11343,12054,8795,7491,1304
N06000010,70671,41531,29140,15438,9300,6138,16239,8142,8097,26562,14381,12181,12432,9708,2724
N06000011,80362,45460,34902,18172,10053,8119,18188,8832,9356,29500,15375,14125,14502,11200,3302
N06000012,78306,41557,36749,18684,9552,9132,18186,8322,9864,30546,14810,15736,10890,8873,2017
N06000013,65480,32036,33444,23047,10200,12847,16223,7135,9088,18721,8416,10305,7489,6285,1204
N06000014,71856,39435,32421,20757,11197,9560,17205,8369,8836,24900,12298,12602,8994,7571,1423
N06000015,77403,42842,34561,19699,9962,9737,19822,9787,10035,25515,13124,12391,12367,9969,2398
N06000016,65507,32379,33128,18106,8132,9974,17607,7692,9915,21763,9756,12007,8031,6799,1232
N06000017,85110,48141,36969,20687,11591,9096,17782,8817,8965,34116,17348,16768,12525,10385,2140
N06000018,65333,36169,29164,13782,7520,6262,14874,7034,7840,23925,11964,11961,12752,9651,3101
