GeographyCode,LC4302NI0001,LC4302NI0002,LC4302NI0003,LC4302NI0004,LC4302NI0005,LC4302NI0006,LC4302NI0007,LC4302NI0008,LC4302NI0009,LC4302NI0010,LC4302NI0011,LC4302NI0012
N06000001,91207,19727,71480,60698,11330,49368,16297,5951,10346,14212,2446,11766
N06000002,101489,25978,75511,60154,13049,47105,25478,9337,16141,15857,3592,12265
N06000003,108289,17942,90347,63047,10171,52876,14327,5117,9210,30915,2654,28261
N06000004,93176,25063,68113,54557,12790,41767,28438,9876,18562,10181,2397,7784
N06000005,87942,17280,70662,68271,11618,56653,8119,3235,4884,11552,2427,9125
N06000006,97681,18954,78727,70366,12312,58054,10349,3582,6767,16966,3060,13906
N06000007,101557,19049,82508,76179,13467,62712,7573,2641,4932,17805,2941,14864
N06000008,99430,22075,77355,61599,11706,49893,21025,6749,14276,16806,3620,13186
N06000009,100083,17703,82380,77424,12048,65376,10917,3708,7209,11742,1947,9795
N06000010,98502,18989,79513,77070,13875,63195,6408,2262,4146,15024,2852,12172
N06000011,111333,21552,89781,83683,15117,68566,9546,3243,6303,18104,3192,14912
N06000012,107293,20415,86878,80512,13612,66900,10197,3584,6613,16584,3219,13365
N06000013,87868,16412,71456,68862,11571,57291,7214,2918,4296,11792,1923,9869
N06000014,98171,16838,81333,78220,12158,66062,7616,2665,4951,12335,2015,10320
N06000015,107832,20544,87288,83913,14423,69490,6992,2598,4394,16927,3523,13404
N06000016,88672,17436,71236,69037,12040,56997,8847,3137,5710,10788,2259,8529
N06000017,117347,23729,93618,84454,15024,69430,11691,4450,7241,21202,4255,16947
N06000018,90467,20270,70197,67067,13370,53697,8678,3288,5390,14722,3612,11110
