GeographyCode,LC2607NI0001,LC2607NI0002,LC2607NI0003,LC2607NI0004,LC2607NI0005,LC2607NI0006,LC2607NI0007,LC2607NI0008,LC2607NI0009,LC2607NI0010,LC2607NI0011,LC2607NI0012
N06000001,67039,8807,51374,6858,45800,6785,33934,5081,21239,2022,17440,1777
N06000002,73558,34660,34185,4713,45602,21967,20313,3322,27956,12693,13872,1391
N06000003,86086,38586,37544,9956,59911,28951,24006,6954,26175,9635,13538,3002
N06000004,67002,53740,11318,1944,38843,31027,6495,1321,28159,22713,4823,623
N06000005,66012,13661,47058,5293,44880,9420,31842,3618,21132,4241,15216,1675
N06000006,72822,30193,39536,3093,46103,19218,24884,2001,26719,10975,14652,1092
N06000007,73713,42595,28997,2121,50082,28777,19848,1457,23631,13818,9149,664
N06000008,73474,55019,16523,1932,44206,32533,10386,1287,29268,22486,6137,645
N06000009,73686,14111,54141,5434,51554,10491,37034,4029,22132,3620,17107,1405
N06000010,70671,46848,22260,1563,46574,30679,14801,1094,24097,16169,7459,469
N06000011,80362,53423,24666,2273,53125,34506,17013,1606,27237,18917,7653,667
N06000012,78306,22256,52467,3583,52676,15148,35051,2477,25630,7108,17416,1106
N06000013,65480,8658,49755,7067,44424,6300,32945,5179,21056,2358,16810,1888
N06000014,71856,22609,44360,4887,51300,16806,30786,3708,20556,5803,13574,1179
N06000015,77403,53582,21204,2617,51988,35820,14429,1739,25415,17762,6775,878
N06000016,65507,11424,48984,5099,44439,7926,32919,3594,21068,3498,16065,1505
N06000017,85110,37506,43174,4430,57344,25320,28936,3088,27766,12186,14238,1342
N06000018,65333,44310,19929,1094,40916,27363,12867,686,24417,16947,7062,408
