GeographyCode,LC2211NI0001,LC2211NI0002,LC2211NI0003,LC2211NI0004,LC2211NI0005,LC2211NI0006,LC2211NI0007,LC2211NI0008,LC2211NI0009,LC2211NI0010,LC2211NI0011,LC2211NI0012
N06000001,88533,11054,67648,9831,3316,2082,953,281,85217,8972,66695,9550
N06000002,97995,45815,45373,6807,11579,10450,771,358,86416,35365,44602,6449
N06000003,107615,47199,47657,12759,13902,12046,1107,749,93713,35153,46550,12010
N06000004,89872,72035,15055,2782,18853,18250,321,282,71019,53785,14734,2500
N06000005,86916,17735,61379,7802,3941,2947,787,207,82975,14788,60592,7595
N06000006,95890,39728,51638,4524,7825,6731,923,171,88065,32997,50715,4353
N06000007,98103,56502,38650,2951,13639,12694,773,172,84464,43808,37877,2779
N06000008,96591,72505,21450,2636,13707,12922,556,229,82884,59583,20894,2407
N06000009,97364,18320,70826,8218,3716,2561,942,213,93648,15759,69884,8005
N06000010,94457,62789,29450,2218,17233,16587,520,126,77224,46202,28930,2092
N06000011,107388,71138,33101,3149,18517,17651,627,239,88871,53487,32474,2910
N06000012,103991,29409,69181,5401,7303,5997,1110,196,96688,23412,68071,5205
N06000013,86272,10875,64858,10539,2669,1447,958,264,83603,9428,63900,10275
N06000014,94820,30010,57465,7345,6460,5629,655,176,88360,24381,56810,7169
N06000015,103964,71880,28283,3801,15304,14539,542,223,88660,57341,27741,3578
N06000016,86183,14850,63577,7756,3078,1984,880,214,83105,12866,62697,7542
N06000017,112428,49309,56781,6338,10764,9730,748,286,101664,39579,56033,6052
N06000018,87329,59219,26561,1549,13092,12449,542,101,74237,46770,26019,1448
