GeographyCode,LC2304NI0001,LC2304NI0002,LC2304NI0003,LC2304NI0004,LC2304NI0005,LC2304NI0006,LC2304NI0007,LC2304NI0008,LC2304NI0009,LC2304NI0010,LC2304NI0011,LC2304NI0012
N06000001,92221,11712,69533,10976,20559,1716,17540,1303,71662,9996,51993,9673
N06000002,102531,48126,46821,7584,26914,11112,14697,1105,75617,37014,32124,6479
N06000003,111402,49025,48630,13747,19111,5997,11795,1319,92291,43028,36835,12428
N06000004,93986,75263,15645,3078,25758,20577,4729,452,68228,54686,10916,2626
N06000005,90067,18362,63148,8557,18054,3321,13723,1010,72013,15041,49425,7547
N06000006,99673,41564,53097,5012,19840,7644,11568,628,79833,33920,41529,4384
N06000007,102553,59159,40100,3294,19866,10777,8654,435,82687,48382,31446,2859
N06000008,100807,75731,22193,2883,22851,17201,5241,409,77956,58530,16952,2474
N06000009,101710,19346,73158,9206,18654,2971,14723,960,83056,16375,58435,8246
N06000010,99155,66152,30522,2481,19561,12233,6991,337,79594,53919,23531,2144
N06000011,112401,74591,34380,3430,22523,14994,7092,437,89878,59597,27288,2993
N06000012,108207,30723,71446,6038,21246,5311,15146,789,86961,25412,56300,5249
N06000013,89498,11269,66618,11611,17481,1697,14542,1242,72017,9572,52076,10369
N06000014,99238,31619,59349,8270,17631,4848,11981,802,81607,26771,47368,7468
N06000015,108835,75384,29224,4227,21231,14394,6246,591,87604,60990,22978,3636
N06000016,89370,15447,65353,8570,18095,2905,14141,1049,71275,12542,51212,7521
N06000017,118010,51919,58998,7093,24348,10431,13034,883,93662,41488,45964,6210
N06000018,91199,61993,27502,1704,20923,13925,6706,292,70276,48068,20796,1412
