ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC2403NI0001,Count,PERSONS,"All categories: Tenure, All categories: Religion"
LC2403NI0002,Count,PERSONS,"All categories: Tenure, Catholic"
LC2403NI0003,Count,PERSONS,"All categories: Tenure, Protestant and other Christian (including Christian related)"
LC2403NI0004,Count,PERSONS,"All categories: Tenure, Other religions, no religion and religion not stated"
LC2403NI0005,Count,PERSONS,"Owner occupied, All categories: Religion"
LC2403NI0006,Count,PERSONS,"Owner occupied, Catholic"
LC2403NI0007,Count,PERSONS,"Owner occupied, Protestant and other Christian (including Christian related)"
LC2403NI0008,Count,PERSONS,"Owner occupied, Other religions, no religion and religion not stated"
LC2403NI0009,Count,PERSONS,"Social rented, All categories: Religion"
LC2403NI0010,Count,PERSONS,"Social rented, Catholic"
LC2403NI0011,Count,PERSONS,"Social rented, Protestant and other Christian (including Christian related)"
LC2403NI0012,Count,PERSONS,"Social rented, Other religions, no religion and religion not stated"
LC2403NI0013,Count,PERSONS,"Private rented, All categories: Religion"
LC2403NI0014,Count,PERSONS,"Private rented, Catholic"
LC2403NI0015,Count,PERSONS,"Private rented, Protestant and other Christian (including Christian related)"
LC2403NI0016,Count,PERSONS,"Private rented, Other religions, no religion and religion not stated"
