ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC2210NI0001,Count,PERSONS,"All categories: National Identity, All categories: Religion Brought Up In"
LC2210NI0002,Count,PERSONS,"All categories: National Identity, Catholic"
LC2210NI0003,Count,PERSONS,"All categories: National Identity, Protestant and Other Christian (including Christian related)"
LC2210NI0004,Count,PERSONS,"All categories: National Identity, Other religions and none"
LC2210NI0005,Count,PERSONS,"British only, All categories: Religion Brought Up In"
LC2210NI0006,Count,PERSONS,"British only, Catholic"
LC2210NI0007,Count,PERSONS,"British only, Protestant and Other Christian (including Christian related)"
LC2210NI0008,Count,PERSONS,"British only, Other religions and none"
LC2210NI0009,Count,PERSONS,"Irish only, All categories: Religion Brought Up In"
LC2210NI0010,Count,PERSONS,"Irish only, Catholic"
LC2210NI0011,Count,PERSONS,"Irish only, Protestant and Other Christian (including Christian related)"
LC2210NI0012,Count,PERSONS,"Irish only, Other religions and none"
LC2210NI0013,Count,PERSONS,"Northern Irish only, All categories: Religion Brought Up In"
LC2210NI0014,Count,PERSONS,"Northern Irish only, Catholic"
LC2210NI0015,Count,PERSONS,"Northern Irish only, Protestant and Other Christian (including Christian related)"
LC2210NI0016,Count,PERSONS,"Northern Irish only, Other religions and none"
LC2210NI0017,Count,PERSONS,"Other, All categories: Religion Brought Up In"
LC2210NI0018,Count,PERSONS,"Other, Catholic"
LC2210NI0019,Count,PERSONS,"Other, Protestant and Other Christian (including Christian related)"
LC2210NI0020,Count,PERSONS,"Other, Other religions and none"
