GeographyCode,LC6103NI0001,LC6103NI0002,LC6103NI0003,LC6103NI0004,LC6103NI0005,LC6103NI0006,LC6103NI0007,LC6103NI0008,LC6103NI0009,LC6103NI0010,LC6103NI0011,LC6103NI0012,LC6103NI0013,LC6103NI0014,LC6103NI0015
N06000001,42630,27262,15368,10763,7111,3652,9570,6074,3496,17230,10943,6287,5067,3134,1933
N06000002,40396,25919,14477,7636,4873,2763,8271,5202,3069,18637,12348,6289,5852,3496,2356
N06000003,55372,38419,16953,19325,12692,6633,11024,7588,3436,19402,13856,5546,5621,4283,1338
N06000004,33464,22646,10818,5228,3560,1668,6639,4384,2255,16638,11658,4980,4959,3044,1915
N06000005,41541,24397,17144,8831,4919,3912,10546,6028,4518,17826,10941,6885,4338,2509,1829
N06000006,41416,24863,16553,8529,4884,3645,11123,6419,4704,16976,10668,6308,4788,2892,1896
N06000007,46305,28636,17669,8886,5627,3259,13418,7813,5605,18890,12118,6772,5111,3078,2033
N06000008,37685,24248,13437,8420,4994,3426,8323,5092,3231,16745,11551,5194,4197,2611,1586
N06000009,48661,29435,19226,12466,7293,5173,12238,7400,4838,19529,12036,7493,4428,2706,1722
N06000010,42894,28441,14453,8914,6150,2764,13543,8685,4858,16022,10875,5147,4415,2731,1684
N06000011,47887,30589,17298,10043,6548,3495,13021,8012,5009,19493,12649,6844,5330,3380,1950
N06000012,48624,29312,19312,9743,5911,3832,13754,7930,5824,19940,12462,7478,5187,3009,2178
N06000013,41565,23945,17620,10322,5595,4727,10212,5799,4413,17687,10580,7107,3344,1971,1373
N06000014,48258,29974,18284,10663,6573,4090,12395,7403,4992,20055,12804,7251,5145,3194,1951
N06000015,47692,29467,18225,10538,6170,4368,14566,8795,5771,18173,11719,6454,4415,2783,1632
N06000016,41427,23629,17798,8452,4483,3969,11322,6286,5036,17754,10559,7195,3899,2301,1598
N06000017,52770,34076,18694,10718,7009,3709,12655,7819,4836,23430,15420,8010,5967,3828,2139
N06000018,36676,23015,13661,7314,4750,2564,11100,6429,4671,14450,9518,4932,3812,2318,1494
