GeographyCode,LC4408NI0001,LC4408NI0002,LC4408NI0003,LC4408NI0004,LC4408NI0005,LC4408NI0006,LC4408NI0007,LC4408NI0008,LC4408NI0009,LC4408NI0010,LC4408NI0011,LC4408NI0012,LC4408NI0013,LC4408NI0014,LC4408NI0015,LC4408NI0016,LC4408NI0017,LC4408NI0018,LC4408NI0019,LC4408NI0020
N06000001,40918,25926,8152,6840,14342,7803,3814,2725,13195,8782,2214,2199,6143,4050,1068,1025,7238,5291,1056,891
N06000002,44601,24379,12523,7699,15823,6837,5759,3227,13367,7738,3332,2297,7160,4268,1692,1200,8251,5536,1740,975
N06000003,46630,26401,7192,13037,15710,8288,3552,3870,14529,8365,1760,4404,7191,3984,932,2275,9200,5764,948,2488
N06000004,36580,20005,11865,4710,10445,4735,3984,1726,10339,5557,3280,1502,6963,3920,2212,831,8833,5793,2389,651
N06000005,36112,26378,4423,5311,10210,5950,2326,1934,11697,8799,1156,1742,6176,4819,526,831,8029,6810,415,804
N06000006,37981,25826,4980,7175,10031,5497,2195,2339,11787,8233,1389,2165,6475,4541,674,1260,9688,7555,722,1411
N06000007,37590,26691,3694,7205,9952,5906,1713,2333,10412,7496,968,1948,6159,4437,472,1250,11067,8852,541,1674
N06000008,38404,21751,9083,7570,10861,4675,3378,2808,10790,5987,2454,2349,6642,3996,1453,1193,10111,7093,1798,1220
N06000009,39850,29499,5283,5068,10435,6372,2401,1662,13000,10011,1403,1586,6793,5189,724,880,9622,7927,755,940
N06000010,33690,24701,2889,6100,7457,4355,1208,1894,8897,6334,786,1777,5476,4072,354,1050,11860,9940,541,1379
N06000011,40538,28586,4500,7452,10225,6007,1996,2222,11186,7709,1179,2298,6923,4900,621,1402,12204,9970,704,1530
N06000012,41458,29346,4989,7123,10676,5968,2299,2409,12930,9461,1295,2174,7082,5238,689,1155,10770,8679,706,1385
N06000013,37740,28432,3874,5434,11356,7224,2031,2101,13031,10409,1008,1614,5981,4692,437,852,7372,6107,398,867
N06000014,37715,28659,3850,5206,9129,5716,1837,1576,11829,9177,1006,1646,6767,5251,546,970,9990,8515,461,1014
N06000015,39030,28516,3207,7307,9606,5537,1444,2625,10801,7995,759,2047,6525,4862,437,1226,12098,10122,567,1409
N06000016,35412,26254,4332,4826,9058,5438,1906,1714,11874,9061,1264,1549,6014,4713,567,734,8466,7042,595,829
N06000017,45766,30786,5898,9082,12225,6366,2913,2946,13741,9451,1487,2803,8047,5696,711,1640,11753,9273,787,1693
N06000018,33260,22615,4151,6494,8873,4528,1867,2478,8881,6014,1083,1784,5403,3796,595,1012,10103,8277,606,1220
