ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC2213NI0001,Count,PERSONS,"All categories: Passport, All categories: Religion"
LC2213NI0002,Count,PERSONS,"All categories: Passport, Catholic"
LC2213NI0003,Count,PERSONS,"All categories: Passport, Protestant and Other Christian (including Christian related)"
LC2213NI0004,Count,PERSONS,"All categories: Passport, Other religions, no religion and religion not stated"
LC2213NI0005,Count,PERSONS,"No passport, All categories: Religion"
LC2213NI0006,Count,PERSONS,"No passport, Catholic"
LC2213NI0007,Count,PERSONS,"No passport, Protestant and Other Christian (including Christian related)"
LC2213NI0008,Count,PERSONS,"No passport, Other religions, no religion and religion not stated"
LC2213NI0009,Count,PERSONS,"United Kingdom, All categories: Religion"
LC2213NI0010,Count,PERSONS,"United Kingdom, Catholic"
LC2213NI0011,Count,PERSONS,"United Kingdom, Protestant and Other Christian (including Christian related)"
LC2213NI0012,Count,PERSONS,"United Kingdom, Other religions, no religion and religion not stated"
LC2213NI0013,Count,PERSONS,"Ireland, All categories: Religion"
LC2213NI0014,Count,PERSONS,"Ireland, Catholic"
LC2213NI0015,Count,PERSONS,"Ireland, Protestant and Other Christian (including Christian related)"
LC2213NI0016,Count,PERSONS,"Ireland, Other religions, no religion and religion not stated"
LC2213NI0017,Count,PERSONS,"Other, All categories: Religion"
LC2213NI0018,Count,PERSONS,"Other, Catholic"
LC2213NI0019,Count,PERSONS,"Other, Protestant and Other Christian (including Christian related)"
LC2213NI0020,Count,PERSONS,"Other, Other religions, no religion and religion not stated"
