GeographyCode,LC2206NI0001,LC2206NI0002,LC2206NI0003,LC2206NI0004,LC2206NI0005,LC2206NI0006,LC2206NI0007,LC2206NI0008,LC2206NI0009,LC2206NI0010,LC2206NI0011,LC2206NI0012,LC2206NI0013,LC2206NI0014,LC2206NI0015
N06000001,88533,50915,5751,15407,16460,3316,632,1669,494,521,85217,50283,4082,14913,15939
N06000002,97995,40458,26185,19173,12179,11579,885,8051,1761,882,86416,39573,18134,17412,11297
N06000003,107615,36993,27261,21471,21890,13902,754,9897,1836,1415,93713,36239,17364,19635,20475
N06000004,89872,16333,50638,16729,6172,18853,505,15770,1907,671,71019,15828,34868,14822,5501
N06000005,86916,49366,6841,16508,14201,3941,702,2060,726,453,82975,48664,4781,15782,13748
N06000006,95890,42998,18675,21610,12607,7825,909,4593,1628,695,88065,42089,14082,19982,11912
N06000007,98103,31625,30831,22123,13524,13639,678,9532,2453,976,84464,30947,21299,19670,12548
N06000008,96591,18841,50603,18765,8382,13707,400,11018,1600,689,82884,18441,39585,17165,7693
N06000009,97364,54955,8119,17615,16675,3716,630,1934,646,506,93648,54325,6185,16969,16169
N06000010,94457,25085,36133,23559,9680,17233,540,11939,3746,1008,77224,24545,24194,19813,8672
N06000011,107388,27078,45584,22700,12026,18517,661,14037,2825,994,88871,26417,31547,19875,11032
N06000012,103991,56166,12686,20087,15052,7303,1080,3761,1700,762,96688,55086,8925,18387,14290
N06000013,86272,49029,4256,16180,16807,2669,715,996,475,483,83603,48314,3260,15705,16324
N06000014,94820,47689,13355,19019,14757,6460,753,3868,1233,606,88360,46936,9487,17786,14151
N06000015,103964,28494,37080,27436,10954,15304,842,10190,3235,1037,88660,27652,26890,24201,9917
N06000016,86183,49707,5699,16490,14287,3078,792,1281,620,385,83105,48915,4418,15870,13902
N06000017,112428,47767,23797,23676,17188,10764,921,6561,2223,1059,101664,46846,17236,21453,16129
N06000018,87329,23091,32557,23855,7826,13092,551,8980,2841,720,74237,22540,23577,21014,7106
