DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"LC2201NI","NATIONAL IDENTITY (CLASSIFICATION 1) BY RELIGION","All usual residents","1. 'Religion' indicates religion, religious denomination or body.; 2. 'Catholic' includes those who gave their current religion as Catholic or Roman Catholic."
