GeographyCode,LC6402NI0001,LC6402NI0002,LC6402NI0003,LC6402NI0004,LC6402NI0005,LC6402NI0006,LC6402NI0007,LC6402NI0008,LC6402NI0009,LC6402NI0010,LC6402NI0011,LC6402NI0012
N06000001,35029,24298,10731,21868,17043,4825,6827,2794,4033,6334,4461,1873
N06000002,38563,22461,16102,20762,15265,5497,10785,3589,7196,7016,3607,3409
N06000003,41165,30329,10836,22454,17751,4703,6158,2432,3726,12553,10146,2407
N06000004,32697,17420,15277,17624,12180,5444,10704,3139,7565,4369,2101,2268
N06000005,31599,22268,9331,23230,18073,5157,3575,1344,2231,4794,2851,1943
N06000006,33404,21997,11407,22555,16927,5628,4301,1336,2965,6548,3734,2814
N06000007,32895,23174,9721,23134,17698,5436,3210,1111,2099,6551,4365,2186
N06000008,34925,19720,15205,19463,14077,5386,8257,2325,5932,7205,3318,3887
N06000009,34918,25994,8924,25993,20763,5230,4403,1885,2518,4522,3346,1176
N06000010,29827,20696,9131,21734,16504,5230,2523,833,1690,5570,3359,2211
N06000011,35818,23878,11940,24986,18484,6502,3976,1358,2618,6856,4036,2820
N06000012,35968,25012,10956,25383,19738,5645,4217,1486,2731,6368,3788,2580
N06000013,32437,23075,9362,24451,18556,5895,3059,1156,1903,4927,3363,1564
N06000014,33855,25406,8449,25781,20851,4930,3301,1280,2021,4773,3275,1498
N06000015,34305,23790,10515,24947,19192,5755,2729,904,1825,6629,3694,2935
N06000016,31110,22080,9030,23216,18009,5207,3597,1440,2157,4297,2631,1666
N06000017,40713,27938,12775,27360,21297,6063,4988,1775,3213,8365,4866,3499
N06000018,29331,18392,10939,19787,14581,5206,3693,995,2698,5851,2816,3035
