GeographyCode,LC1102NI0001,LC1102NI0002,LC1102NI0003,LC1102NI0004,LC1102NI0005,LC1102NI0006,LC1102NI0007,LC1102NI0008,LC1102NI0009,LC1102NI0010,LC1102NI0011,LC1102NI0012
N06000001,75141,26569,33876,14696,35356,13460,17046,4850,39785,13109,16830,9846
N06000002,81552,33574,30469,17509,38323,17011,15299,6013,43229,16563,15170,11496
N06000003,93724,46521,34213,12990,45121,23474,17233,4414,48603,23047,16980,8576
N06000004,72358,33050,23981,15327,33463,16452,12089,4922,38895,16598,11892,10405
N06000005,72357,23452,36628,12277,34830,12353,18327,4150,37527,11099,18301,8127
N06000006,79190,28019,39002,12169,38713,14905,19591,4217,40477,13114,19411,7952
N06000007,80237,28677,40194,11366,39962,16168,20176,3618,40275,12509,20018,7748
N06000008,78383,32967,31792,13624,37621,16933,15975,4713,40762,16034,15817,8911
N06000009,80795,24581,43537,12677,39257,13158,21849,4250,41538,11423,21688,8427
N06000010,76074,27241,39001,9832,37735,14869,19555,3311,38339,12372,19446,6521
N06000011,86877,31446,42403,13028,42732,17159,21247,4326,44145,14287,21156,8702
N06000012,86137,27802,44835,13500,42118,15033,22459,4626,44019,12769,22376,8874
N06000013,73038,21138,38552,13348,34592,10940,19257,4395,38446,10198,19295,8953
N06000014,77330,24535,41284,11511,37385,12895,20650,3840,39945,11640,20634,7671
N06000015,83951,29475,42861,11615,41445,16059,21479,3907,42506,13416,21382,7708
N06000016,71638,21115,38937,11586,34563,11223,19492,3848,37075,9892,19445,7738
N06000017,92049,31356,45814,14879,44718,16744,22955,5019,47331,14612,22859,9860
N06000018,70709,25875,34695,10139,34997,14240,17432,3325,35712,11635,17263,6814
