GeographyCode,LC2210NI0001,LC2210NI0002,LC2210NI0003,LC2210NI0004,LC2210NI0005,LC2210NI0006,LC2210NI0007,LC2210NI0008,LC2210NI0009,LC2210NI0010,LC2210NI0011,LC2210NI0012,LC2210NI0013,LC2210NI0014,LC2210NI0015,LC2210NI0016,LC2210NI0017,LC2210NI0018,LC2210NI0019,LC2210NI0020
N06000001,92221,11712,69533,10976,52710,1957,45525,5228,6062,4375,1234,453,16180,2532,11201,2447,17269,2848,11573,2848
N06000002,102531,48126,46821,7584,42080,5969,32586,3525,27624,26015,989,620,20098,11716,6761,1621,12729,4426,6485,1818
N06000003,111402,49025,48630,13747,38060,5021,28430,4609,28282,25211,1807,1264,22321,11120,8689,2512,22739,7673,9704,5362
N06000004,93986,75263,15645,3078,17038,4744,11075,1219,53082,52068,510,504,17375,14952,1910,513,6491,3499,2150,842
N06000005,90067,18362,63148,8557,51027,4786,41884,4357,7081,5877,908,296,17200,5517,9824,1859,14759,2182,10532,2045
N06000006,99673,41564,53097,5012,44480,6785,35473,2222,19581,17974,1267,340,22538,12728,8651,1159,13074,4077,7706,1291
N06000007,102553,59159,40100,3294,32914,4600,27232,1082,32271,30408,1541,322,23149,16416,6144,589,14219,7735,5183,1301
N06000008,100807,75731,22193,2883,19562,4261,14377,924,52969,51249,1155,565,19555,15679,3418,458,8721,4542,3243,936
N06000009,101710,19346,73158,9206,57130,4260,48143,4727,8567,6701,1458,408,18552,5340,11234,1978,17461,3045,12323,2093
N06000010,99155,66152,30522,2481,26041,3392,21731,918,38109,37095,816,198,24795,20157,4111,527,10210,5508,3864,838
N06000011,112401,74591,34380,3430,28164,3560,23380,1224,47896,46495,962,439,23684,17751,5281,652,12657,6785,4757,1115
N06000012,108207,30723,71446,6038,58182,5295,49715,3172,13278,11896,1082,300,21012,9597,10222,1193,15735,3935,10427,1373
N06000013,89498,11269,66618,11611,50685,3231,41694,5760,4392,2728,1258,406,16925,3093,11102,2730,17496,2217,12564,2715
N06000014,99238,31619,59349,8270,49603,5694,39661,4248,14112,12922,865,325,20050,9049,9300,1701,15473,3954,9523,1996
N06000015,108835,75384,29224,4227,29587,8590,19380,1617,39024,37569,930,525,28758,23278,4563,917,11466,5947,4351,1168
N06000016,89370,15447,65353,8570,51371,4006,42890,4475,5925,4548,1080,297,17220,4897,10408,1915,14854,1996,10975,1883
N06000017,118010,51919,58998,7093,49784,6161,40589,3034,25106,23585,1066,455,24940,15129,8338,1473,18180,7044,9005,2131
N06000018,91199,61993,27502,1704,23961,4449,18930,582,34121,32870,1020,231,24915,20299,4283,333,8202,4375,3269,558
