ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC4409NI0001,Count,HOUSEHOLDS,"All categories: Household Size, All categories: Number of Rooms"
LC4409NI0002,Count,HOUSEHOLDS,"All categories: Household Size, 1 to 2 rooms "
LC4409NI0003,Count,HOUSEHOLDS,"All categories: Household Size, 3 to 4 rooms "
LC4409NI0004,Count,HOUSEHOLDS,"All categories: Household Size, 5 to 6 rooms "
LC4409NI0005,Count,HOUSEHOLDS,"All categories: Household Size, 7 or more rooms "
LC4409NI0006,Count,HOUSEHOLDS,"1 person in household, All categories: Number of Rooms"
LC4409NI0007,Count,HOUSEHOLDS,"1 person in household, 1 to 2 rooms "
LC4409NI0008,Count,HOUSEHOLDS,"1 person in household, 3 to 4 rooms "
LC4409NI0009,Count,HOUSEHOLDS,"1 person in household, 5 to 6 rooms "
LC4409NI0010,Count,HOUSEHOLDS,"1 person in household, 7 or more rooms "
LC4409NI0011,Count,HOUSEHOLDS,"2 people in household, All categories: Number of Rooms"
LC4409NI0012,Count,HOUSEHOLDS,"2 people in household, 1 to 2 rooms "
LC4409NI0013,Count,HOUSEHOLDS,"2 people in household, 3 to 4 rooms "
LC4409NI0014,Count,HOUSEHOLDS,"2 people in household, 5 to 6 rooms "
LC4409NI0015,Count,HOUSEHOLDS,"2 people in household, 7 or more rooms "
LC4409NI0016,Count,HOUSEHOLDS,"3 people in household, All categories: Number of Rooms"
LC4409NI0017,Count,HOUSEHOLDS,"3 people in household, 1 to 2 rooms "
LC4409NI0018,Count,HOUSEHOLDS,"3 people in household, 3 to 4 rooms "
LC4409NI0019,Count,HOUSEHOLDS,"3 people in household, 5 to 6 rooms "
LC4409NI0020,Count,HOUSEHOLDS,"3 people in household, 7 or more rooms "
LC4409NI0021,Count,HOUSEHOLDS,"4 or more people in household, All categories: Number of Rooms"
LC4409NI0022,Count,HOUSEHOLDS,"4 or more people in household, 1 to 2 rooms "
LC4409NI0023,Count,HOUSEHOLDS,"4 or more people in household, 3 to 4 rooms "
LC4409NI0024,Count,HOUSEHOLDS,"4 or more people in household, 5 to 6 rooms "
LC4409NI0025,Count,HOUSEHOLDS,"4 or more people in household, 7 or more rooms "
