DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"LC2209NI","KNOWLEDGE OF ULSTER-SCOTS BY PASSPORTS HELD (CLASSIFICATION 1)","All usual residents aged 3 and over","1. 'Some ability in Ulster-Scots' is any of the following; understanding Ulster-Scots, reading Ulster-Scots, speaking Ulster-Scots or writing Ulster-Scots.; 2. 'United Kingdom' includes British Overseas Territories."
