ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC2201NI0001,Count,PERSONS,"All categories: National Identity, All categories: Religion"
LC2201NI0002,Count,PERSONS,"All categories: National Identity, Catholic"
LC2201NI0003,Count,PERSONS,"All categories: National Identity, Protestant and Other Christian (including Christian related)"
LC2201NI0004,Count,PERSONS,"All categories: National Identity, Other religions, no religion and religion not stated: Total"
LC2201NI0005,Count,PERSONS,"All categories: National Identity, Other religions, no religion and religion not stated: No religion"
LC2201NI0006,Count,PERSONS,"British only, All categories: Religion"
LC2201NI0007,Count,PERSONS,"British only, Catholic"
LC2201NI0008,Count,PERSONS,"British only, Protestant and Other Christian (including Christian related)"
LC2201NI0009,Count,PERSONS,"British only, Other religions, no religion and religion not stated: Total"
LC2201NI0010,Count,PERSONS,"British only, Other religions, no religion and religion not stated: No religion"
LC2201NI0011,Count,PERSONS,"Irish only, All categories: Religion"
LC2201NI0012,Count,PERSONS,"Irish only, Catholic"
LC2201NI0013,Count,PERSONS,"Irish only, Protestant and Other Christian (including Christian related)"
LC2201NI0014,Count,PERSONS,"Irish only, Other religions, no religion and religion not stated: Total"
LC2201NI0015,Count,PERSONS,"Irish only, Other religions, no religion and religion not stated: No religion"
LC2201NI0016,Count,PERSONS,"Northern Irish only, All categories: Religion"
LC2201NI0017,Count,PERSONS,"Northern Irish only, Catholic"
LC2201NI0018,Count,PERSONS,"Northern Irish only, Protestant and Other Christian (including Christian related)"
LC2201NI0019,Count,PERSONS,"Northern Irish only, Other religions, no religion and religion not stated: Total"
LC2201NI0020,Count,PERSONS,"Northern Irish only, Other religions, no religion and religion not stated: No religion"
LC2201NI0021,Count,PERSONS,"Other, All categories: Religion"
LC2201NI0022,Count,PERSONS,"Other, Catholic"
LC2201NI0023,Count,PERSONS,"Other, Protestant and Other Christian (including Christian related)"
LC2201NI0024,Count,PERSONS,"Other, Other religions, no religion and religion not stated: Total"
LC2201NI0025,Count,PERSONS,"Other, Other religions, no religion and religion not stated: No religion"
