GeographyCode,KS208NI0001,KS208NI0002,KS208NI0003,KS208NI0004,KS208NI0005,KS208NI0006,KS208NI0007,KS208NI0008,KS208NI0009
95BB12S1,626,607,9,1,9,96.96,1.44,0.16,1.44
95BB12S2,504,500,3,0,1,99.21,0.60,0,0.20
95BB13S1,508,501,4,0,3,98.62,0.79,0,0.59
95BB13S2,603,591,2,0,10,98.01,0.33,0,1.66
95BB13S3,576,564,9,0,3,97.92,1.56,0,0.52
95BB14S1,551,547,1,0,3,99.27,0.18,0,0.54
95BB14S2,621,610,5,0,6,98.23,0.81,0,0.97
95BB15S1,706,697,6,0,3,98.73,0.85,0,0.42
95BB15S2,581,572,1,1,7,98.45,0.17,0.17,1.20
95BB16S1,562,559,2,0,1,99.47,0.36,0,0.18
95BB16S2,614,611,1,1,1,99.51,0.16,0.16,0.16
95BB17S1,727,716,8,1,2,98.49,1.10,0.14,0.28
95BB17S2,672,663,5,0,4,98.66,0.74,0,0.60
95BB18S1,726,716,6,1,3,98.62,0.83,0.14,0.41
95BB18S2,912,904,8,0,0,99.12,0.88,0,0
95BB19S1,641,631,5,2,3,98.44,0.78,0.31,0.47
95BB19S2,599,588,4,0,7,98.16,0.67,0,1.17
95BB19S3,484,475,5,0,4,98.14,1.03,0,0.83
95BB20S1,677,669,2,3,3,98.82,0.30,0.44,0.44
95BB20S2,613,604,6,0,3,98.53,0.98,0,0.49
95BB21S1,932,913,4,2,13,97.96,0.43,0.21,1.39
95BB21S2,889,876,7,1,5,98.54,0.79,0.11,0.56
95BB22S1,596,585,9,1,1,98.15,1.51,0.17,0.17
95BB22S2,598,586,5,0,7,97.99,0.84,0,1.17
95BB23S1,638,619,7,1,11,97.02,1.10,0.16,1.72
95BB23S2,523,512,5,1,5,97.90,0.96,0.19,0.96
95CC01W1,904,828,17,5,54,91.59,1.88,0.55,5.97
95CC02W1,875,848,16,2,9,96.91,1.83,0.23,1.03
95CC03W1,1127,982,26,13,106,87.13,2.31,1.15,9.41
95CC04W1,790,771,8,0,11,97.59,1.01,0,1.39
95CC05W1,954,906,13,4,31,94.97,1.36,0.42,3.25
95CC06S1,579,557,9,0,13,96.20,1.55,0,2.25
95CC06S2,517,492,7,1,17,95.16,1.35,0.19,3.29
95CC07W1,1108,1093,4,0,11,98.65,0.36,0,0.99
95CC08W1,990,935,11,5,39,94.44,1.11,0.51,3.94
95CC09S1,494,491,2,0,1,99.39,0.40,0,0.20
95CC09S2,696,670,9,1,16,96.26,1.29,0.14,2.30
95CC10W1,901,880,11,0,10,97.67,1.22,0,1.11
95CC11W1,786,744,6,2,34,94.66,0.76,0.25,4.33
95CC12W1,890,874,11,0,5,98.20,1.24,0,0.56
95CC13W1,817,800,12,1,4,97.92,1.47,0.12,0.49
95CC14W1,1132,1116,7,1,8,98.59,0.62,0.09,0.71
95CC15W1,1007,976,6,2,23,96.92,0.60,0.20,2.28
95CC16W1,1076,1037,11,1,27,96.38,1.02,0.09,2.51
95CC17W1,897,874,12,0,11,97.44,1.34,0,1.23
95CC18W1,937,858,15,7,57,91.57,1.60,0.75,6.08
95CC19W1,981,956,14,2,9,97.45,1.43,0.20,0.92
95CC20S1,484,465,7,1,11,96.07,1.45,0.21,2.27
95CC20S2,643,602,9,3,29,93.62,1.40,0.47,4.51
95CC21W1,1167,1143,6,0,18,97.94,0.51,0,1.54
95CC22W1,842,766,13,2,61,90.97,1.54,0.24,7.24
95DD01W1,836,793,11,2,30,94.86,1.32,0.24,3.59
95DD02S1,599,589,6,3,1,98.33,1.00,0.50,0.17
95DD02S2,891,881,3,1,6,98.88,0.34,0.11,0.67
95DD03W1,1389,1301,24,6,58,93.66,1.73,0.43,4.18
95DD04W1,859,851,5,1,2,99.07,0.58,0.12,0.23
95DD05W1,685,677,4,0,4,98.83,0.58,0,0.58
95DD06W1,944,907,8,2,27,96.08,0.85,0.21,2.86
95DD07S1,689,683,2,0,4,99.13,0.29,0,0.58
95DD07S2,723,720,1,0,2,99.59,0.14,0,0.28
95DD08W1,1041,890,12,4,135,85.49,1.15,0.38,12.97
95DD09W1,929,915,9,0,5,98.49,0.97,0,0.54
95DD10W1,1180,1154,9,2,15,97.80,0.76,0.17,1.27
95DD11W1,955,862,16,4,73,90.26,1.68,0.42,7.64
95DD12W1,890,886,2,0,2,99.55,0.22,0,0.22
95DD13W1,741,676,9,3,53,91.23,1.21,0.40,7.15
95DD14S1,626,617,5,1,3,98.56,0.80,0.16,0.48
95DD14S2,607,595,5,0,7,98.02,0.82,0,1.15
95DD15W1,1174,1165,4,0,5,99.23,0.34,0,0.43
95DD16W1,1019,1003,8,1,7,98.43,0.79,0.10,0.69
95DD17W1,1148,1137,10,0,1,99.04,0.87,0,0.09
95DD18W1,873,828,13,1,31,94.85,1.49,0.11,3.55
95DD19S1,732,721,3,1,7,98.50,0.41,0.14,0.96
95DD19S2,543,535,6,0,2,98.53,1.10,0,0.37
95DD20W1,826,809,6,0,11,97.94,0.73,0,1.33
95DD21W1,891,803,15,4,69,90.12,1.68,0.45,7.74
95DD22S1,559,552,5,0,2,98.75,0.89,0,0.36
95DD22S2,597,591,2,0,4,98.99,0.34,0,0.67
95DD23W1,881,870,9,0,2,98.75,1.02,0,0.23
95DD24W1,990,932,8,3,47,94.14,0.81,0.30,4.75
95EE01W1,592,587,4,0,1,99.16,0.68,0,0.17
95EE02W1,790,786,3,0,1,99.49,0.38,0,0.13
95EE03W1,808,780,10,1,17,96.53,1.24,0.12,2.10
95EE04W1,736,729,5,1,1,99.05,0.68,0.14,0.14
95EE05W1,577,568,6,0,3,98.44,1.04,0,0.52
95EE06W1,692,673,4,1,14,97.25,0.58,0.14,2.02
95EE07W1,740,734,2,1,3,99.19,0.27,0.14,0.41
95EE08W1,711,695,7,0,9,97.75,0.98,0,1.27
95EE09W1,605,595,3,0,7,98.35,0.50,0,1.16
95EE10W1,598,571,6,0,21,95.48,1.00,0,3.51
95EE11W1,551,547,4,0,0,99.27,0.73,0,0
95EE12W1,1059,1038,4,1,16,98.02,0.38,0.09,1.51
95EE13W1,718,706,6,0,6,98.33,0.84,0,0.84
95EE14W1,1016,1003,6,1,6,98.72,0.59,0.10,0.59
95EE15W1,606,601,5,0,0,99.17,0.83,0,0
95EE16W1,709,701,6,0,2,98.87,0.85,0,0.28
95FF01S1,781,767,9,1,4,98.21,1.15,0.13,0.51
95FF01S2,959,929,14,1,15,96.87,1.46,0.10,1.56
95FF02W1,923,904,6,1,12,97.94,0.65,0.11,1.30
95FF03W1,1169,1130,17,3,19,96.66,1.45,0.26,1.63
95FF04W1,862,854,7,0,1,99.07,0.81,0,0.12
95FF05W1,1119,1087,9,0,23,97.14,0.80,0,2.06
95FF06S1,820,793,11,0,16,96.71,1.34,0,1.95
95FF06S2,720,705,9,1,5,97.92,1.25,0.14,0.69
95FF07W1,1154,1134,10,5,5,98.27,0.87,0.43,0.43
95FF08W1,993,979,4,1,9,98.59,0.40,0.10,0.91
95FF09W1,1000,973,12,3,12,97.30,1.20,0.30,1.20
95FF10W1,1216,1203,6,2,5,98.93,0.49,0.16,0.41
95FF11W1,873,867,4,0,2,99.31,0.46,0,0.23
95FF12W1,1018,1008,8,0,2,99.02,0.79,0,0.20
95FF13W1,977,964,7,0,6,98.67,0.72,0,0.61
95FF14W1,862,858,1,0,3,99.54,0.12,0,0.35
95FF15W1,1073,1032,12,3,26,96.18,1.12,0.28,2.42
95FF16W1,927,912,6,1,8,98.38,0.65,0.11,0.86
95FF17W1,857,836,3,2,16,97.55,0.35,0.23,1.87
95GG01S1,739,718,15,1,5,97.16,2.03,0.14,0.68
95GG01S2,624,605,10,0,9,96.96,1.60,0,1.44
95GG01S3,641,623,8,1,9,97.19,1.25,0.16,1.40
95GG02S1,749,744,0,0,5,99.33,0,0,0.67
95GG02S2,859,843,12,0,4,98.14,1.40,0,0.47
95GG02S3,960,931,15,1,13,96.98,1.56,0.10,1.35
95GG03S1,895,861,12,6,16,96.20,1.34,0.67,1.79
95GG03S2,767,743,11,1,12,96.87,1.43,0.13,1.56
95GG03S3,1005,955,13,5,32,95.02,1.29,0.50,3.18
95GG04S1,801,764,12,0,25,95.38,1.50,0,3.12
95GG04S2,640,618,12,3,7,96.56,1.88,0.47,1.09
95GG04S3,856,790,26,3,37,92.29,3.04,0.35,4.32
95GG05S1,845,773,20,7,45,91.48,2.37,0.83,5.33
95GG05S2,948,845,40,7,56,89.14,4.22,0.74,5.91
95GG05S3,1007,877,44,15,71,87.09,4.37,1.49,7.05
95GG06S1,794,774,12,1,7,97.48,1.51,0.13,0.88
95GG06S2,833,816,7,2,8,97.96,0.84,0.24,0.96
95GG06S3,754,730,13,1,10,96.82,1.72,0.13,1.33
95GG07S1,796,718,21,15,42,90.20,2.64,1.88,5.28
95GG07S2,788,750,10,7,21,95.18,1.27,0.89,2.66
95GG07S3,685,652,18,1,14,95.18,2.63,0.15,2.04
95GG08S1,554,537,9,1,7,96.93,1.62,0.18,1.26
95GG08S2,810,772,10,3,25,95.31,1.23,0.37,3.09
95GG08S3,787,752,10,3,22,95.55,1.27,0.38,2.80
95GG09S1,844,832,11,0,1,98.58,1.30,0,0.12
95GG09S2,808,785,18,0,5,97.15,2.23,0,0.62
95GG09S3,952,910,14,1,27,95.59,1.47,0.11,2.84
95GG10S1,966,871,22,2,71,90.17,2.28,0.21,7.35
95GG10S2,1051,951,24,0,76,90.49,2.28,0,7.23
95GG11S1,987,901,22,3,61,91.29,2.23,0.30,6.18
95GG11S2,701,669,15,2,15,95.44,2.14,0.29,2.14
95GG11S3,998,906,23,4,65,90.78,2.30,0.40,6.51
95GG12S1,558,468,31,0,59,83.87,5.56,0,10.57
95GG12S2,727,651,35,4,37,89.55,4.81,0.55,5.09
95GG12S3,586,500,32,5,49,85.32,5.46,0.85,8.36
95GG12S4,719,590,41,2,86,82.06,5.70,0.28,11.96
95GG12S5,839,761,32,5,41,90.70,3.81,0.60,4.89
95GG13S1,664,635,9,4,16,95.63,1.36,0.60,2.41
95GG13S2,665,650,8,1,6,97.74,1.20,0.15,0.90
95GG13S3,787,767,5,1,14,97.46,0.64,0.13,1.78
95GG14S1,618,610,4,0,4,98.71,0.65,0,0.65
95GG14S2,582,565,10,0,7,97.08,1.72,0,1.20
95GG14S3,617,604,7,0,6,97.89,1.13,0,0.97
95GG15S1,736,728,4,0,4,98.91,0.54,0,0.54
95GG15S2,890,866,10,1,13,97.30,1.12,0.11,1.46
95GG15S3,918,883,13,3,19,96.19,1.42,0.33,2.07
95GG16S1,866,811,28,5,22,93.65,3.23,0.58,2.54
95GG16S2,777,754,14,0,9,97.04,1.80,0,1.16
95GG16S3,587,558,12,3,14,95.06,2.04,0.51,2.39
95GG17S1,770,741,15,2,12,96.23,1.95,0.26,1.56
95GG17S2,623,607,11,1,4,97.43,1.77,0.16,0.64
95GG17S3,744,725,7,1,11,97.45,0.94,0.13,1.48
95GG18S1,1073,1042,11,2,18,97.11,1.03,0.19,1.68
95GG18S2,1070,1005,31,5,29,93.93,2.90,0.47,2.71
95GG19S1,1061,1051,4,0,6,99.06,0.38,0,0.57
95GG19S2,1178,1148,9,2,19,97.45,0.76,0.17,1.61
95GG20S1,1393,1281,39,2,71,91.96,2.80,0.14,5.10
95GG20S2,966,921,19,4,22,95.34,1.97,0.41,2.28
95GG21S1,639,619,7,1,12,96.87,1.10,0.16,1.88
95GG21S2,675,662,7,2,4,98.07,1.04,0.30,0.59
95GG21S3,948,867,15,3,63,91.46,1.58,0.32,6.65
95GG22S1,733,688,25,3,17,93.86,3.41,0.41,2.32
95GG22S2,814,795,10,1,8,97.67,1.23,0.12,0.98
95GG22S3,661,634,17,1,9,95.92,2.57,0.15,1.36
95GG23S1,566,542,10,1,13,95.76,1.77,0.18,2.30
95GG23S2,579,563,8,1,7,97.24,1.38,0.17,1.21
95GG23S3,676,637,16,6,17,94.23,2.37,0.89,2.51
95GG24S1,612,594,8,3,7,97.06,1.31,0.49,1.14
95GG24S2,712,682,4,0,26,95.79,0.56,0,3.65
95GG24S3,621,590,13,2,16,95.01,2.09,0.32,2.58
95GG25S1,868,829,22,1,16,95.51,2.53,0.12,1.84
95GG25S2,716,699,9,0,8,97.63,1.26,0,1.12
95GG25S3,610,574,21,2,13,94.10,3.44,0.33,2.13
95GG26S1,848,830,10,1,7,97.88,1.18,0.12,0.83
95GG26S2,806,794,7,0,5,98.51,0.87,0,0.62
95GG27S1,487,464,16,0,7,95.28,3.29,0,1.44
95GG27S2,607,589,10,0,8,97.03,1.65,0,1.32
95GG27S3,727,701,10,0,16,96.42,1.38,0,2.20
95GG27S4,646,622,16,1,7,96.28,2.48,0.15,1.08
95GG28S1,839,818,5,3,13,97.50,0.60,0.36,1.55
95GG28S2,712,697,8,5,2,97.89,1.12,0.70,0.28
95GG28S3,774,760,7,3,4,98.19,0.90,0.39,0.52
95GG29S1,1083,1009,18,3,53,93.17,1.66,0.28,4.89
95GG29S2,1347,1225,33,8,81,90.94,2.45,0.59,6.01
95GG30S1,763,746,10,1,6,97.77,1.31,0.13,0.79
95GG30S2,695,678,9,1,7,97.55,1.29,0.14,1.01
95GG30S3,625,615,4,2,4,98.40,0.64,0.32,0.64
95GG31S1,793,774,13,0,6,97.60,1.64,0,0.76
95GG31S2,800,770,12,1,17,96.25,1.50,0.13,2.13
95GG31S3,870,850,14,2,4,97.70,1.61,0.23,0.46
95GG32S1,1257,1177,34,15,31,93.64,2.70,1.19,2.47
95GG32S2,698,672,9,5,12,96.28,1.29,0.72,1.72
95GG32S3,694,677,8,1,8,97.55,1.15,0.14,1.15
95GG33S1,737,718,6,1,12,97.42,0.81,0.14,1.63
95GG33S2,618,590,17,1,10,95.47,2.75,0.16,1.62
95GG33S3,840,801,19,4,16,95.36,2.26,0.48,1.90
95GG34S1,650,611,8,15,16,94.00,1.23,2.31,2.46
95GG34S2,553,531,11,1,10,96.02,1.99,0.18,1.81
95GG34S3,796,757,10,5,24,95.10,1.26,0.63,3.02
95GG35S1,867,835,14,1,17,96.31,1.61,0.12,1.96
95GG35S2,731,703,14,1,13,96.17,1.92,0.14,1.78
95GG35S3,646,616,14,1,15,95.36,2.17,0.15,2.32
95GG36S1,827,780,17,1,29,94.32,2.06,0.12,3.51
95GG36S2,836,819,12,1,4,97.97,1.44,0.12,0.48
95GG36S3,818,806,4,2,6,98.53,0.49,0.24,0.73
95GG37S1,779,723,23,5,28,92.81,2.95,0.64,3.59
95GG37S2,819,758,25,2,34,92.55,3.05,0.24,4.15
95GG37S3,1089,1009,30,1,49,92.65,2.75,0.09,4.50
95GG38S1,1369,1301,34,5,29,95.03,2.48,0.37,2.12
95GG38S2,853,821,14,1,17,96.25,1.64,0.12,1.99
95GG38S3,693,665,12,2,14,95.96,1.73,0.29,2.02
95GG39S1,1172,1027,44,3,98,87.63,3.75,0.26,8.36
95GG39S2,1402,1204,47,6,145,85.88,3.35,0.43,10.34
95GG39S3,1042,950,25,7,60,91.17,2.40,0.67,5.76
95GG40S1,802,795,2,2,3,99.13,0.25,0.25,0.37
95GG40S2,1059,1024,15,0,20,96.69,1.42,0,1.89
95GG41S1,789,782,5,0,2,99.11,0.63,0,0.25
95GG41S2,596,589,6,0,1,98.83,1.01,0,0.17
95GG41S3,788,774,12,0,2,98.22,1.52,0,0.25
95GG42S1,689,661,11,1,16,95.94,1.60,0.15,2.32
95GG42S2,209,195,9,2,3,93.30,4.31,0.96,1.44
95GG42S3,740,684,25,1,30,92.43,3.38,0.14,4.05
95GG42S4,968,906,30,5,27,93.60,3.10,0.52,2.79
95GG43S1,720,687,11,4,18,95.42,1.53,0.56,2.50
95GG43S2,734,700,12,2,20,95.37,1.63,0.27,2.72
95GG43S3,862,816,12,2,32,94.66,1.39,0.23,3.71
95GG44S1,1390,1247,24,6,113,89.71,1.73,0.43,8.13
95GG44S2,1315,1200,27,5,83,91.25,2.05,0.38,6.31
95GG45S1,694,672,13,1,8,96.83,1.87,0.14,1.15
95GG45S2,686,672,4,2,8,97.96,0.58,0.29,1.17
95GG45S3,749,709,13,6,21,94.66,1.74,0.80,2.80
95GG46S1,663,646,11,1,5,97.44,1.66,0.15,0.75
95GG46S2,646,628,12,0,6,97.21,1.86,0,0.93
95GG46S3,623,606,10,1,6,97.27,1.61,0.16,0.96
95GG47S1,1025,957,27,6,35,93.37,2.63,0.59,3.41
95GG47S2,801,761,16,3,21,95.01,2.00,0.37,2.62
95GG47S3,815,774,21,3,17,94.97,2.58,0.37,2.09
95GG48S1,620,606,8,1,5,97.74,1.29,0.16,0.81
95GG48S2,842,809,11,4,18,96.08,1.31,0.48,2.14
95GG48S3,589,568,13,1,7,96.43,2.21,0.17,1.19
95GG49S1,748,687,21,5,35,91.84,2.81,0.67,4.68
95GG49S2,948,793,55,8,92,83.65,5.80,0.84,9.70
95GG49S3,821,637,80,9,95,77.59,9.74,1.10,11.57
95GG49S4,834,718,38,4,74,86.09,4.56,0.48,8.87
95GG50S1,764,679,26,3,56,88.87,3.40,0.39,7.33
95GG50S2,972,857,26,13,76,88.17,2.67,1.34,7.82
95GG50S3,917,816,35,3,63,88.99,3.82,0.33,6.87
95GG51S1,683,672,4,0,7,98.39,0.59,0,1.02
95GG51S2,710,697,4,1,8,98.17,0.56,0.14,1.13
95GG51S3,688,681,3,0,4,98.98,0.44,0,0.58
95HH01W1,890,879,5,0,6,98.76,0.56,0,0.67
95HH02S1,522,512,3,2,5,98.08,0.57,0.38,0.96
95HH02S2,541,533,5,1,2,98.52,0.92,0.18,0.37
95HH03W1,726,713,10,0,3,98.21,1.38,0,0.41
95HH04S1,645,635,5,1,4,98.45,0.78,0.16,0.62
95HH04S2,515,512,3,0,0,99.42,0.58,0,0
95HH05W1,908,886,7,1,14,97.58,0.77,0.11,1.54
95HH06S1,762,747,9,0,6,98.03,1.18,0,0.79
95HH06S2,920,909,8,0,3,98.80,0.87,0,0.33
95HH07W1,733,715,6,0,12,97.54,0.82,0,1.64
95HH08W1,1083,1054,14,1,14,97.32,1.29,0.09,1.29
95HH09W1,1423,1363,13,5,42,95.78,0.91,0.35,2.95
95HH10W1,945,930,10,2,3,98.41,1.06,0.21,0.32
95HH11W1,655,650,3,0,2,99.24,0.46,0,0.31
95HH12W1,626,614,6,3,3,98.08,0.96,0.48,0.48
95HH13W1,614,611,2,0,1,99.51,0.33,0,0.16
95HH14W1,764,753,3,2,6,98.56,0.39,0.26,0.79
95HH15W1,1083,1068,8,2,5,98.61,0.74,0.18,0.46
95HH16W1,917,901,3,2,11,98.26,0.33,0.22,1.20
95HH17W1,928,917,5,0,6,98.81,0.54,0,0.65
95II01S1,626,610,8,2,6,97.44,1.28,0.32,0.96
95II01S2,634,628,3,1,2,99.05,0.47,0.16,0.32
95II02S1,507,484,12,2,9,95.46,2.37,0.39,1.78
95II02S2,678,655,16,1,6,96.61,2.36,0.15,0.88
95II02S3,726,703,11,3,9,96.83,1.52,0.41,1.24
95II03S1,575,546,15,3,11,94.96,2.61,0.52,1.91
95II03S2,729,710,12,1,6,97.39,1.65,0.14,0.82
95II04S1,864,838,9,6,11,96.99,1.04,0.69,1.27
95II04S2,808,795,5,2,6,98.39,0.62,0.25,0.74
95II05S1,527,512,11,1,3,97.15,2.09,0.19,0.57
95II05S2,774,748,10,2,14,96.64,1.29,0.26,1.81
95II06S1,533,521,10,1,1,97.75,1.88,0.19,0.19
95II06S2,752,727,16,1,8,96.68,2.13,0.13,1.06
95II07W1,991,971,9,3,8,97.98,0.91,0.30,0.81
95II08W1,1073,1047,8,2,16,97.58,0.75,0.19,1.49
95II09S1,865,823,10,7,25,95.14,1.16,0.81,2.89
95II09S2,552,529,11,7,5,95.83,1.99,1.27,0.91
95II10W1,1144,1123,11,2,8,98.16,0.96,0.17,0.70
95II11W1,1055,1016,22,4,13,96.30,2.09,0.38,1.23
95II12W1,1007,983,17,0,7,97.62,1.69,0,0.70
95II13W1,1253,1212,10,7,24,96.73,0.80,0.56,1.92
95II14W1,1026,1002,16,1,7,97.66,1.56,0.10,0.68
95II15S1,660,621,18,2,19,94.09,2.73,0.30,2.88
95II15S2,659,642,13,2,2,97.42,1.97,0.30,0.30
95II16W1,890,877,7,0,6,98.54,0.79,0,0.67
95II17W1,1190,1168,14,1,7,98.15,1.18,0.08,0.59
95II18W1,1090,1054,15,1,20,96.70,1.38,0.09,1.83
95II19S1,633,620,9,1,3,97.95,1.42,0.16,0.47
95II19S2,756,750,5,0,1,99.21,0.66,0,0.13
95II20W1,1211,1153,26,0,32,95.21,2.15,0,2.64
95II21W1,1045,1033,8,1,3,98.85,0.77,0.10,0.29
95II22W1,990,968,9,2,11,97.78,0.91,0.20,1.11
95II23W1,910,874,18,6,12,96.04,1.98,0.66,1.32
95JJ01W1,892,880,9,1,2,98.65,1.01,0.11,0.22
95JJ02W1,1074,1045,13,1,15,97.30,1.21,0.09,1.40
95JJ03S1,596,591,3,0,2,99.16,0.50,0,0.34
95JJ03S2,427,419,5,0,3,98.13,1.17,0,0.70
95JJ04S1,610,603,2,0,5,98.85,0.33,0,0.82
95JJ04S2,669,659,4,1,5,98.51,0.60,0.15,0.75
95JJ05W1,892,824,16,4,48,92.38,1.79,0.45,5.38
95JJ06W1,1063,1004,10,3,46,94.45,0.94,0.28,4.33
95JJ07W1,1092,1055,8,2,27,96.61,0.73,0.18,2.47
95JJ08S1,540,536,3,0,1,99.26,0.56,0,0.19
95JJ08S2,647,622,12,1,12,96.14,1.85,0.15,1.85
95JJ09W1,839,830,5,0,4,98.93,0.60,0,0.48
95JJ10W1,1027,1006,6,0,15,97.96,0.58,0,1.46
95JJ11S1,724,711,1,2,10,98.20,0.14,0.28,1.38
95JJ11S2,818,790,14,1,13,96.58,1.71,0.12,1.59
95JJ12W1,1002,959,4,5,34,95.71,0.40,0.50,3.39
95JJ13S1,779,749,12,4,14,96.15,1.54,0.51,1.80
95JJ13S2,678,655,8,1,14,96.61,1.18,0.15,2.06
95JJ14W1,849,840,7,1,1,98.94,0.82,0.12,0.12
95JJ15W1,779,713,21,3,42,91.53,2.70,0.39,5.39
95JJ16W1,916,882,18,1,15,96.29,1.97,0.11,1.64
95JJ17W1,824,814,7,1,2,98.79,0.85,0.12,0.24
95JJ18W1,975,929,12,2,32,95.28,1.23,0.21,3.28
95JJ19S1,652,638,9,1,4,97.85,1.38,0.15,0.61
95JJ19S2,476,456,12,1,7,95.80,2.52,0.21,1.47
95JJ20S1,833,811,6,1,15,97.36,0.72,0.12,1.80
95JJ20S2,785,777,4,0,4,98.98,0.51,0,0.51
95JJ21W1,962,930,13,3,16,96.67,1.35,0.31,1.66
95JJ22W1,1088,1045,17,2,24,96.05,1.56,0.18,2.21
95KK01W1,836,829,4,0,3,99.16,0.48,0,0.36
95KK02W1,722,703,10,0,9,97.37,1.39,0,1.25
95KK03W1,704,695,4,1,4,98.72,0.57,0.14,0.57
95KK04W1,974,881,18,7,68,90.45,1.85,0.72,6.98
95KK05W1,803,791,6,0,6,98.51,0.75,0,0.75
95KK06W1,737,694,10,3,30,94.17,1.36,0.41,4.07
95KK07W1,682,677,1,0,4,99.27,0.15,0,0.59
95KK08W1,967,943,5,1,18,97.52,0.52,0.10,1.86
95KK09W1,947,829,16,5,97,87.54,1.69,0.53,10.24
95KK10W1,699,696,2,0,1,99.57,0.29,0,0.14
95KK11W1,982,932,8,6,36,94.91,0.81,0.61,3.67
95KK12W1,776,738,6,3,29,95.10,0.77,0.39,3.74
95KK13W1,642,639,1,0,2,99.53,0.16,0,0.31
95KK14W1,703,699,1,1,2,99.43,0.14,0.14,0.28
95KK15W1,921,914,6,0,1,99.24,0.65,0,0.11
95KK16W1,809,745,16,3,45,92.09,1.98,0.37,5.56
95LL01S1,802,792,5,0,5,98.75,0.62,0,0.62
95LL01S2,777,759,5,0,13,97.68,0.64,0,1.67
95LL02S1,623,577,9,1,36,92.62,1.44,0.16,5.78
95LL02S2,744,562,19,9,154,75.54,2.55,1.21,20.70
95LL03W1,1092,1021,10,7,54,93.50,0.92,0.64,4.95
95LL04W1,1090,1026,20,2,42,94.13,1.83,0.18,3.85
95LL05S1,826,805,11,1,9,97.46,1.33,0.12,1.09
95LL05S2,628,612,7,1,8,97.45,1.11,0.16,1.27
95LL06S1,654,607,11,6,30,92.81,1.68,0.92,4.59
95LL06S2,754,703,11,5,35,93.24,1.46,0.66,4.64
95LL07W1,1001,909,19,4,69,90.81,1.90,0.40,6.89
95LL08S1,605,507,14,12,72,83.80,2.31,1.98,11.90
95LL08S2,721,563,14,11,133,78.09,1.94,1.53,18.45
95LL09S1,657,611,12,2,32,93.00,1.83,0.30,4.87
95LL09S2,738,702,2,1,33,95.12,0.27,0.14,4.47
