GeographyCode,KS209NI0001,KS209NI0002,KS209NI0003,KS209NI0004,KS209NI0005,KS209NI0006,KS209NI0007,KS209NI0008,KS209NI0009,KS209NI0010,KS209NI0011,KS209NI0012,KS209NI0013,KS209NI0014,KS209NI0015
95BB03S1,1942,12,3,1,16,2,34,1908,0.62,0.15,0.05,0.82,0.10,1.75,98.25
95BB03S2,2116,31,2,4,15,4,56,2060,1.47,0.09,0.19,0.71,0.19,2.65,97.35
95BB04S1,1396,13,4,1,5,4,27,1369,0.93,0.29,0.07,0.36,0.29,1.93,98.07
95BB04S2,1563,23,5,0,3,1,32,1531,1.47,0.32,0,0.19,0.06,2.05,97.95
95BB05S1,1454,13,5,1,6,3,28,1426,0.89,0.34,0.07,0.41,0.21,1.93,98.07
95BB05S2,1847,21,7,0,7,2,37,1810,1.14,0.38,0,0.38,0.11,2.00,98.00
95BB06W1,2778,52,8,10,21,4,95,2683,1.87,0.29,0.36,0.76,0.14,3.42,96.58
95BB07S1,1592,30,4,2,6,1,43,1549,1.88,0.25,0.13,0.38,0.06,2.70,97.30
95BB07S2,1258,11,2,0,3,0,16,1242,0.87,0.16,0,0.24,0,1.27,98.73
95BB08S1,1275,23,4,2,14,2,45,1230,1.80,0.31,0.16,1.10,0.16,3.53,96.47
95BB08S2,1233,9,3,0,5,7,24,1209,0.73,0.24,0,0.41,0.57,1.95,98.05
95BB09S1,1282,7,1,1,6,4,19,1263,0.55,0.08,0.08,0.47,0.31,1.48,98.52
95BB09S2,1568,9,0,1,5,1,16,1552,0.57,0,0.06,0.32,0.06,1.02,98.98
95BB10S1,1651,22,8,1,19,8,58,1593,1.33,0.48,0.06,1.15,0.48,3.51,96.49
95BB10S2,1591,18,5,4,13,4,44,1547,1.13,0.31,0.25,0.82,0.25,2.77,97.23
95BB11S1,1356,14,1,0,1,4,20,1336,1.03,0.07,0,0.07,0.29,1.47,98.53
95BB11S2,1512,11,2,3,17,2,35,1477,0.73,0.13,0.20,1.12,0.13,2.31,97.69
95BB12S1,1370,20,1,3,6,3,33,1337,1.46,0.07,0.22,0.44,0.22,2.41,97.59
95BB12S2,1281,15,4,1,10,1,31,1250,1.17,0.31,0.08,0.78,0.08,2.42,97.58
95BB13S1,1350,18,1,0,3,6,28,1322,1.33,0.07,0,0.22,0.44,2.07,97.93
95BB13S2,1413,12,4,1,5,5,27,1386,0.85,0.28,0.07,0.35,0.35,1.91,98.09
95BB13S3,1508,9,2,0,1,3,15,1493,0.60,0.13,0,0.07,0.20,0.99,99.01
95BB14S1,1479,9,5,0,11,1,26,1453,0.61,0.34,0,0.74,0.07,1.76,98.24
95BB14S2,1557,17,2,0,13,5,37,1520,1.09,0.13,0,0.83,0.32,2.38,97.62
95BB15S1,1924,75,18,5,57,19,174,1750,3.90,0.94,0.26,2.96,0.99,9.04,90.96
95BB15S2,1434,61,16,3,42,11,133,1301,4.25,1.12,0.21,2.93,0.77,9.27,90.73
95BB16S1,1497,9,1,1,7,4,22,1475,0.60,0.07,0.07,0.47,0.27,1.47,98.53
95BB16S2,1555,18,4,4,5,4,35,1520,1.16,0.26,0.26,0.32,0.26,2.25,97.75
95BB17S1,1707,15,1,2,15,3,36,1671,0.88,0.06,0.12,0.88,0.18,2.11,97.89
95BB17S2,1699,23,4,1,15,0,43,1656,1.35,0.24,0.06,0.88,0,2.53,97.47
95BB18S1,1619,11,4,0,8,0,23,1596,0.68,0.25,0,0.49,0,1.42,98.58
95BB18S2,2475,17,5,0,18,7,47,2428,0.69,0.20,0,0.73,0.28,1.90,98.10
95BB19S1,1548,10,4,0,8,1,23,1525,0.65,0.26,0,0.52,0.06,1.49,98.51
95BB19S2,1711,7,2,0,2,3,14,1697,0.41,0.12,0,0.12,0.18,0.82,99.18
95BB19S3,1344,20,4,1,4,2,31,1313,1.49,0.30,0.07,0.30,0.15,2.31,97.69
95BB20S1,1820,118,27,12,74,30,261,1559,6.48,1.48,0.66,4.07,1.65,14.34,85.66
95BB20S2,1477,71,14,7,51,23,166,1311,4.81,0.95,0.47,3.45,1.56,11.24,88.76
95BB21S1,2280,15,6,2,16,3,42,2238,0.66,0.26,0.09,0.70,0.13,1.84,98.16
95BB21S2,2234,49,10,3,43,17,122,2112,2.19,0.45,0.13,1.92,0.76,5.46,94.54
95BB22S1,1498,10,1,0,14,5,30,1468,0.67,0.07,0,0.93,0.33,2.00,98.00
95BB22S2,1413,10,2,1,23,3,39,1374,0.71,0.14,0.07,1.63,0.21,2.76,97.24
95BB23S1,1499,20,3,1,14,2,40,1459,1.33,0.20,0.07,0.93,0.13,2.67,97.33
95BB23S2,1442,8,6,0,9,3,26,1416,0.55,0.42,0,0.62,0.21,1.80,98.20
95CC01W1,2462,200,58,18,212,61,549,1913,8.12,2.36,0.73,8.61,2.48,22.30,77.70
95CC02W1,2613,197,79,23,229,53,581,2032,7.54,3.02,0.88,8.76,2.03,22.23,77.77
95CC03W1,2649,222,57,26,214,58,577,2072,8.38,2.15,0.98,8.08,2.19,21.78,78.22
95CC04W1,2348,195,61,16,171,57,500,1848,8.30,2.60,0.68,7.28,2.43,21.29,78.71
95CC05W1,2655,180,60,22,178,36,476,2179,6.78,2.26,0.83,6.70,1.36,17.93,82.07
95CC06S1,1397,109,26,13,100,28,276,1121,7.80,1.86,0.93,7.16,2.00,19.76,80.24
95CC06S2,1251,67,19,9,58,20,173,1078,5.36,1.52,0.72,4.64,1.60,13.83,86.17
95CC07W1,3309,270,99,27,223,79,698,2611,8.16,2.99,0.82,6.74,2.39,21.09,78.91
95CC08W1,2446,233,85,22,207,76,623,1823,9.53,3.48,0.90,8.46,3.11,25.47,74.53
95CC09S1,1439,28,6,3,20,5,62,1377,1.95,0.42,0.21,1.39,0.35,4.31,95.69
95CC09S2,1781,11,3,1,10,2,27,1754,0.62,0.17,0.06,0.56,0.11,1.52,98.48
95CC10W1,2505,63,21,8,65,13,170,2335,2.51,0.84,0.32,2.59,0.52,6.79,93.21
95CC11W1,1732,161,49,14,88,32,344,1388,9.30,2.83,0.81,5.08,1.85,19.86,80.14
95CC12W1,2650,142,37,19,136,34,368,2282,5.36,1.40,0.72,5.13,1.28,13.89,86.11
95CC13W1,2365,165,39,10,135,30,379,1986,6.98,1.65,0.42,5.71,1.27,16.03,83.97
95CC14W1,2892,46,19,6,36,18,125,2767,1.59,0.66,0.21,1.24,0.62,4.32,95.68
95CC15W1,2781,108,46,21,107,23,305,2476,3.88,1.65,0.76,3.85,0.83,10.97,89.03
95CC16W1,2715,56,9,1,25,11,102,2613,2.06,0.33,0.04,0.92,0.41,3.76,96.24
95CC17W1,2609,209,54,20,203,41,527,2082,8.01,2.07,0.77,7.78,1.57,20.20,79.80
95CC18W1,2270,124,40,13,118,35,330,1940,5.46,1.76,0.57,5.20,1.54,14.54,85.46
95CC19W1,2599,83,24,12,100,21,240,2359,3.19,0.92,0.46,3.85,0.81,9.23,90.77
95CC20S1,1239,10,0,2,8,4,24,1215,0.81,0,0.16,0.65,0.32,1.94,98.06
95CC20S2,1618,12,3,1,17,6,39,1579,0.74,0.19,0.06,1.05,0.37,2.41,97.59
95CC21W1,2791,43,9,5,35,19,111,2680,1.54,0.32,0.18,1.25,0.68,3.98,96.02
95CC22W1,1676,35,10,6,43,16,110,1566,2.09,0.60,0.36,2.57,0.95,6.56,93.44
95DD01W1,2053,36,6,2,14,6,64,1989,1.75,0.29,0.10,0.68,0.29,3.12,96.88
95DD02S1,1398,11,0,0,4,0,15,1383,0.79,0,0,0.29,0,1.07,98.93
95DD02S2,2322,26,9,0,17,6,58,2264,1.12,0.39,0,0.73,0.26,2.50,97.50
95DD03W1,3354,63,19,5,36,19,142,3212,1.88,0.57,0.15,1.07,0.57,4.23,95.77
95DD04W1,1836,20,3,1,10,2,36,1800,1.09,0.16,0.05,0.54,0.11,1.96,98.04
95DD05W1,1665,38,2,0,11,10,61,1604,2.28,0.12,0,0.66,0.60,3.66,96.34
95DD06W1,2537,46,12,8,24,11,101,2436,1.81,0.47,0.32,0.95,0.43,3.98,96.02
95DD07S1,1519,27,5,1,5,7,45,1474,1.78,0.33,0.07,0.33,0.46,2.96,97.04
95DD07S2,1695,11,4,3,5,3,26,1669,0.65,0.24,0.18,0.29,0.18,1.53,98.47
95DD08W1,2051,82,25,12,49,10,178,1873,4.00,1.22,0.59,2.39,0.49,8.68,91.32
95DD09W1,2506,23,6,5,15,1,50,2456,0.92,0.24,0.20,0.60,0.04,2.00,98.00
95DD10W1,2710,21,5,1,19,3,49,2661,0.77,0.18,0.04,0.70,0.11,1.81,98.19
95DD11W1,2215,92,25,3,45,18,183,2032,4.15,1.13,0.14,2.03,0.81,8.26,91.74
95DD12W1,2506,45,17,3,41,5,111,2395,1.80,0.68,0.12,1.64,0.20,4.43,95.57
95DD13W1,1709,54,26,13,47,17,157,1552,3.16,1.52,0.76,2.75,0.99,9.19,90.81
95DD14S1,1541,13,3,0,14,4,34,1507,0.84,0.19,0,0.91,0.26,2.21,97.79
95DD14S2,1636,18,6,2,7,3,36,1600,1.10,0.37,0.12,0.43,0.18,2.20,97.80
95DD15W1,3295,193,60,21,131,41,446,2849,5.86,1.82,0.64,3.98,1.24,13.54,86.46
95DD16W1,2892,57,11,2,24,5,99,2793,1.97,0.38,0.07,0.83,0.17,3.42,96.58
95DD17W1,3317,155,49,12,90,24,330,2987,4.67,1.48,0.36,2.71,0.72,9.95,90.05
95DD18W1,1822,22,6,3,9,3,43,1779,1.21,0.33,0.16,0.49,0.16,2.36,97.64
95DD19S1,1791,14,4,1,6,3,28,1763,0.78,0.22,0.06,0.34,0.17,1.56,98.44
95DD19S2,1422,19,3,5,13,0,40,1382,1.34,0.21,0.35,0.91,0,2.81,97.19
95DD20W1,1688,28,7,1,14,1,51,1637,1.66,0.41,0.06,0.83,0.06,3.02,96.98
95DD21W1,2055,58,30,7,40,13,148,1907,2.82,1.46,0.34,1.95,0.63,7.20,92.80
95DD22S1,1507,58,22,6,38,11,135,1372,3.85,1.46,0.40,2.52,0.73,8.96,91.04
95DD22S2,1505,70,13,8,38,10,139,1366,4.65,0.86,0.53,2.52,0.66,9.24,90.76
95DD23W1,2438,33,4,3,19,11,70,2368,1.35,0.16,0.12,0.78,0.45,2.87,97.13
95DD24W1,2616,172,49,14,115,36,386,2230,6.57,1.87,0.54,4.40,1.38,14.76,85.24
95EE01W1,1821,141,57,13,95,31,337,1484,7.74,3.13,0.71,5.22,1.70,18.51,81.49
95EE02W1,2004,21,12,4,20,3,60,1944,1.05,0.60,0.20,1.00,0.15,2.99,97.01
95EE03W1,1924,35,8,2,11,5,61,1863,1.82,0.42,0.10,0.57,0.26,3.17,96.83
95EE04W1,1923,61,24,6,47,20,158,1765,3.17,1.25,0.31,2.44,1.04,8.22,91.78
95EE05W1,1454,14,4,4,11,7,40,1414,0.96,0.28,0.28,0.76,0.48,2.75,97.25
95EE06W1,2178,170,62,13,131,51,427,1751,7.81,2.85,0.60,6.01,2.34,19.61,80.39
95EE07W1,1723,27,7,2,27,5,68,1655,1.57,0.41,0.12,1.57,0.29,3.95,96.05
95EE08W1,1678,22,7,0,19,3,51,1627,1.31,0.42,0,1.13,0.18,3.04,96.96
95EE09W1,1818,72,29,11,76,17,205,1613,3.96,1.60,0.61,4.18,0.94,11.28,88.72
95EE10W1,1706,94,58,11,104,20,287,1419,5.51,3.40,0.64,6.10,1.17,16.82,83.18
95EE11W1,1615,70,19,6,43,19,157,1458,4.33,1.18,0.37,2.66,1.18,9.72,90.28
95EE12W1,2376,61,20,4,11,8,104,2272,2.57,0.84,0.17,0.46,0.34,4.38,95.62
95EE13W1,1472,33,9,4,24,8,78,1394,2.24,0.61,0.27,1.63,0.54,5.30,94.70
95EE14W1,2565,56,9,2,22,7,96,2469,2.18,0.35,0.08,0.86,0.27,3.74,96.26
95EE15W1,1651,27,5,0,9,9,50,1601,1.64,0.30,0,0.55,0.55,3.03,96.97
95EE16W1,2029,47,21,5,60,14,147,1882,2.32,1.03,0.25,2.96,0.69,7.24,92.76
95FF01S1,2026,40,18,5,48,7,118,1908,1.97,0.89,0.25,2.37,0.35,5.82,94.18
95FF01S2,2540,80,29,13,76,21,219,2321,3.15,1.14,0.51,2.99,0.83,8.62,91.38
95FF02W1,2659,139,50,9,79,30,307,2352,5.23,1.88,0.34,2.97,1.13,11.55,88.45
95FF03W1,2850,82,15,9,59,13,178,2672,2.88,0.53,0.32,2.07,0.46,6.25,93.75
95FF04W1,2512,97,26,17,70,29,239,2273,3.86,1.04,0.68,2.79,1.15,9.51,90.49
95FF05W1,2442,40,11,4,30,8,93,2349,1.64,0.45,0.16,1.23,0.33,3.81,96.19
95FF06S1,1939,27,12,2,12,9,62,1877,1.39,0.62,0.10,0.62,0.46,3.20,96.80
95FF06S2,1979,26,2,2,14,3,47,1932,1.31,0.10,0.10,0.71,0.15,2.37,97.63
95FF07W1,2616,102,19,10,89,26,246,2370,3.90,0.73,0.38,3.40,0.99,9.40,90.60
95FF08W1,2277,41,9,8,51,11,120,2157,1.80,0.40,0.35,2.24,0.48,5.27,94.73
95FF09W1,2421,62,18,7,48,20,155,2266,2.56,0.74,0.29,1.98,0.83,6.40,93.60
95FF10W1,3297,27,11,2,51,6,97,3200,0.82,0.33,0.06,1.55,0.18,2.94,97.06
95FF11W1,2466,46,15,7,55,16,139,2327,1.87,0.61,0.28,2.23,0.65,5.64,94.36
95FF12W1,2614,142,30,7,91,31,301,2313,5.43,1.15,0.27,3.48,1.19,11.51,88.49
95FF13W1,2583,75,18,11,64,23,191,2392,2.90,0.70,0.43,2.48,0.89,7.39,92.61
95FF14W1,2362,31,7,4,21,3,66,2296,1.31,0.30,0.17,0.89,0.13,2.79,97.21
95FF15W1,2593,88,31,16,82,12,229,2364,3.39,1.20,0.62,3.16,0.46,8.83,91.17
95FF16W1,2279,57,9,4,38,17,125,2154,2.50,0.39,0.18,1.67,0.75,5.48,94.52
95FF17W1,1657,37,18,4,27,9,95,1562,2.23,1.09,0.24,1.63,0.54,5.73,94.27
95GG01S1,1717,124,100,17,163,37,441,1276,7.22,5.82,0.99,9.49,2.15,25.68,74.32
95GG01S2,1487,146,63,14,153,30,406,1081,9.82,4.24,0.94,10.29,2.02,27.30,72.70
95GG01S3,1567,146,96,14,166,29,451,1116,9.32,6.13,0.89,10.59,1.85,28.78,71.22
95GG02S1,1658,129,72,9,140,38,388,1270,7.78,4.34,0.54,8.44,2.29,23.40,76.60
95GG02S2,1896,123,80,25,130,38,396,1500,6.49,4.22,1.32,6.86,2.00,20.89,79.11
95GG02S3,2115,159,75,14,194,47,489,1626,7.52,3.55,0.66,9.17,2.22,23.12,76.88
95GG03S1,1917,37,4,1,25,8,75,1842,1.93,0.21,0.05,1.30,0.42,3.91,96.09
95GG03S2,1777,29,4,2,36,14,85,1692,1.63,0.23,0.11,2.03,0.79,4.78,95.22
95GG03S3,2020,39,22,3,31,9,104,1916,1.93,1.09,0.15,1.53,0.45,5.15,94.85
95GG04S1,1629,108,47,15,104,30,304,1325,6.63,2.89,0.92,6.38,1.84,18.66,81.34
95GG04S2,1475,94,51,12,120,10,287,1188,6.37,3.46,0.81,8.14,0.68,19.46,80.54
95GG04S3,1558,35,11,2,21,5,74,1484,2.25,0.71,0.13,1.35,0.32,4.75,95.25
95GG05S1,1747,145,33,19,156,32,385,1362,8.30,1.89,1.09,8.93,1.83,22.04,77.96
95GG05S2,1922,115,33,8,140,39,335,1587,5.98,1.72,0.42,7.28,2.03,17.43,82.57
95GG05S3,2023,112,38,12,111,29,302,1721,5.54,1.88,0.59,5.49,1.43,14.93,85.07
95GG06S1,1830,20,9,4,6,4,43,1787,1.09,0.49,0.22,0.33,0.22,2.35,97.65
95GG06S2,1714,32,5,3,25,5,70,1644,1.87,0.29,0.18,1.46,0.29,4.08,95.92
95GG06S3,1847,21,7,3,18,3,52,1795,1.14,0.38,0.16,0.97,0.16,2.82,97.18
95GG07S1,1776,134,77,16,135,26,388,1388,7.55,4.34,0.90,7.60,1.46,21.85,78.15
95GG07S2,1805,134,59,15,172,36,416,1389,7.42,3.27,0.83,9.53,1.99,23.05,76.95
95GG07S3,1642,137,82,20,201,42,482,1160,8.34,4.99,1.22,12.24,2.56,29.35,70.65
95GG08S1,1332,99,43,7,80,21,250,1082,7.43,3.23,0.53,6.01,1.58,18.77,81.23
95GG08S2,1641,60,39,19,81,17,216,1425,3.66,2.38,1.16,4.94,1.04,13.16,86.84
95GG08S3,1682,83,38,12,77,18,228,1454,4.93,2.26,0.71,4.58,1.07,13.56,86.44
95GG09S1,2064,16,2,0,21,13,52,2012,0.78,0.10,0,1.02,0.63,2.52,97.48
95GG09S2,1833,27,5,2,15,3,52,1781,1.47,0.27,0.11,0.82,0.16,2.84,97.16
95GG09S3,2007,22,4,1,12,3,42,1965,1.10,0.20,0.05,0.60,0.15,2.09,97.91
95GG10S1,1773,28,9,6,23,6,72,1701,1.58,0.51,0.34,1.30,0.34,4.06,95.94
95GG10S2,2084,28,10,1,21,5,65,2019,1.34,0.48,0.05,1.01,0.24,3.12,96.88
95GG11S1,1808,31,12,5,17,9,74,1734,1.71,0.66,0.28,0.94,0.50,4.09,95.91
95GG11S2,1630,15,0,3,24,5,47,1583,0.92,0,0.18,1.47,0.31,2.88,97.12
95GG11S3,1786,37,11,3,38,14,103,1683,2.07,0.62,0.17,2.13,0.78,5.77,94.23
95GG12S1,1536,117,17,17,115,34,300,1236,7.62,1.11,1.11,7.49,2.21,19.53,80.47
95GG12S2,1927,174,43,13,210,42,482,1445,9.03,2.23,0.67,10.90,2.18,25.01,74.99
95GG12S3,1459,105,36,10,171,31,353,1106,7.20,2.47,0.69,11.72,2.12,24.19,75.81
95GG12S4,1680,124,33,10,181,41,389,1291,7.38,1.96,0.60,10.77,2.44,23.15,76.85
95GG12S5,2133,124,83,16,194,58,475,1658,5.81,3.89,0.75,9.10,2.72,22.27,77.73
95GG13S1,1276,32,11,3,24,7,77,1199,2.51,0.86,0.24,1.88,0.55,6.03,93.97
95GG13S2,1682,127,46,10,118,26,327,1355,7.55,2.73,0.59,7.02,1.55,19.44,80.56
95GG13S3,1569,40,12,1,40,13,106,1463,2.55,0.76,0.06,2.55,0.83,6.76,93.24
95GG14S1,1564,79,27,4,79,21,210,1354,5.05,1.73,0.26,5.05,1.34,13.43,86.57
95GG14S2,1543,123,42,12,144,32,353,1190,7.97,2.72,0.78,9.33,2.07,22.88,77.12
95GG14S3,1546,78,28,5,84,21,216,1330,5.05,1.81,0.32,5.43,1.36,13.97,86.03
95GG15S1,1898,31,14,7,29,5,86,1812,1.63,0.74,0.37,1.53,0.26,4.53,95.47
95GG15S2,1965,36,6,0,13,11,66,1899,1.83,0.31,0,0.66,0.56,3.36,96.64
95GG15S3,1852,15,4,3,10,11,43,1809,0.81,0.22,0.16,0.54,0.59,2.32,97.68
95GG16S1,1899,149,80,19,161,50,459,1440,7.85,4.21,1.00,8.48,2.63,24.17,75.83
95GG16S2,1892,155,64,13,172,56,460,1432,8.19,3.38,0.69,9.09,2.96,24.31,75.69
95GG16S3,1419,102,40,8,94,26,270,1149,7.19,2.82,0.56,6.62,1.83,19.03,80.97
95GG17S1,1913,141,84,20,190,43,478,1435,7.37,4.39,1.05,9.93,2.25,24.99,75.01
95GG17S2,1553,121,49,7,149,27,353,1200,7.79,3.16,0.45,9.59,1.74,22.73,77.27
95GG17S3,1619,68,23,3,57,15,166,1453,4.20,1.42,0.19,3.52,0.93,10.25,89.75
95GG18S1,2419,190,93,14,212,47,556,1863,7.85,3.84,0.58,8.76,1.94,22.98,77.02
95GG18S2,2301,170,84,22,217,40,533,1768,7.39,3.65,0.96,9.43,1.74,23.16,76.84
95GG19S1,1952,35,3,2,24,7,71,1881,1.79,0.15,0.10,1.23,0.36,3.64,96.36
95GG19S2,2434,46,11,2,35,12,106,2328,1.89,0.45,0.08,1.44,0.49,4.35,95.65
95GG20S1,2678,88,25,7,74,26,220,2458,3.29,0.93,0.26,2.76,0.97,8.22,91.78
95GG20S2,1981,48,18,9,59,4,138,1843,2.42,0.91,0.45,2.98,0.20,6.97,93.03
95GG21S1,1451,93,36,6,108,16,259,1192,6.41,2.48,0.41,7.44,1.10,17.85,82.15
95GG21S2,1653,97,54,10,75,26,262,1391,5.87,3.27,0.60,4.54,1.57,15.85,84.15
95GG21S3,1849,134,54,13,122,24,347,1502,7.25,2.92,0.70,6.60,1.30,18.77,81.23
95GG22S1,1614,141,103,13,232,34,523,1091,8.74,6.38,0.81,14.37,2.11,32.40,67.60
95GG22S2,1874,196,81,12,185,32,506,1368,10.46,4.32,0.64,9.87,1.71,27.00,73.00
95GG22S3,1659,187,87,12,163,33,482,1177,11.27,5.24,0.72,9.83,1.99,29.05,70.95
95GG23S1,1366,48,15,7,42,14,126,1240,3.51,1.10,0.51,3.07,1.02,9.22,90.78
95GG23S2,1523,123,43,11,139,13,329,1194,8.08,2.82,0.72,9.13,0.85,21.60,78.40
95GG23S3,1524,50,15,11,61,5,142,1382,3.28,0.98,0.72,4.00,0.33,9.32,90.68
95GG24S1,1349,71,32,10,64,19,196,1153,5.26,2.37,0.74,4.74,1.41,14.53,85.47
95GG24S2,1489,19,7,2,17,12,57,1432,1.28,0.47,0.13,1.14,0.81,3.83,96.17
95GG24S3,1545,87,26,7,101,14,235,1310,5.63,1.68,0.45,6.54,0.91,15.21,84.79
95GG25S1,2070,196,80,18,221,42,557,1513,9.47,3.86,0.87,10.68,2.03,26.91,73.09
95GG25S2,1783,156,44,19,216,55,490,1293,8.75,2.47,1.07,12.11,3.08,27.48,72.52
95GG25S3,1513,118,76,22,259,38,513,1000,7.80,5.02,1.45,17.12,2.51,33.91,66.09
95GG26S1,1900,25,5,2,21,13,66,1834,1.32,0.26,0.11,1.11,0.68,3.47,96.53
95GG26S2,1687,55,27,1,53,12,148,1539,3.26,1.60,0.06,3.14,0.71,8.77,91.23
95GG27S1,1484,150,66,17,183,24,440,1044,10.11,4.45,1.15,12.33,1.62,29.65,70.35
95GG27S2,1543,100,53,11,141,32,337,1206,6.48,3.43,0.71,9.14,2.07,21.84,78.16
95GG27S3,1639,146,67,16,163,27,419,1220,8.91,4.09,0.98,9.95,1.65,25.56,74.44
95GG27S4,1564,117,65,11,142,32,367,1197,7.48,4.16,0.70,9.08,2.05,23.47,76.53
95GG28S1,2042,15,3,3,21,1,43,1999,0.73,0.15,0.15,1.03,0.05,2.11,97.89
95GG28S2,1677,36,15,1,27,7,86,1591,2.15,0.89,0.06,1.61,0.42,5.13,94.87
95GG28S3,1676,18,11,1,25,8,63,1613,1.07,0.66,0.06,1.49,0.48,3.76,96.24
95GG29S1,2140,45,9,4,33,8,99,2041,2.10,0.42,0.19,1.54,0.37,4.63,95.37
95GG29S2,2599,39,16,3,36,7,101,2498,1.50,0.62,0.12,1.39,0.27,3.89,96.11
95GG30S1,1535,17,6,4,14,7,48,1487,1.11,0.39,0.26,0.91,0.46,3.13,96.87
95GG30S2,1622,29,11,4,22,9,75,1547,1.79,0.68,0.25,1.36,0.55,4.62,95.38
95GG30S3,1497,8,3,0,13,1,25,1472,0.53,0.20,0,0.87,0.07,1.67,98.33
95GG31S1,2138,194,67,24,204,49,538,1600,9.07,3.13,1.12,9.54,2.29,25.16,74.84
95GG31S2,1970,122,84,11,150,15,382,1588,6.19,4.26,0.56,7.61,0.76,19.39,80.61
95GG31S3,2189,185,97,18,188,49,537,1652,8.45,4.43,0.82,8.59,2.24,24.53,75.47
95GG32S1,3017,147,73,18,227,34,499,2518,4.87,2.42,0.60,7.52,1.13,16.54,83.46
95GG32S2,1488,35,10,2,27,9,83,1405,2.35,0.67,0.13,1.81,0.60,5.58,94.42
95GG32S3,1567,57,29,8,57,14,165,1402,3.64,1.85,0.51,3.64,0.89,10.53,89.47
95GG33S1,1913,109,34,7,109,33,292,1621,5.70,1.78,0.37,5.70,1.73,15.26,84.74
95GG33S2,1602,90,35,5,80,37,247,1355,5.62,2.18,0.31,4.99,2.31,15.42,84.58
95GG33S3,1902,121,36,21,84,43,305,1597,6.36,1.89,1.10,4.42,2.26,16.04,83.96
95GG34S1,1390,22,7,1,23,5,58,1332,1.58,0.50,0.07,1.65,0.36,4.17,95.83
95GG34S2,1554,136,75,19,220,45,495,1059,8.75,4.83,1.22,14.16,2.90,31.85,68.15
95GG34S3,1797,121,38,18,112,40,329,1468,6.73,2.11,1.00,6.23,2.23,18.31,81.69
95GG35S1,1894,94,45,11,127,25,302,1592,4.96,2.38,0.58,6.71,1.32,15.95,84.05
