GeographyCode,KS202NI0001,KS202NI0002,KS202NI0003,KS202NI0004,KS202NI0005,KS202NI0006,KS202NI0007,KS202NI0008,KS202NI0009,KS202NI0010,KS202NI0011,KS202NI0012,KS202NI0013,KS202NI0014,KS202NI0015,KS202NI0016,KS202NI0017
95AA15S1,2641,1226,248,579,23,193,16,28,328,46.42,9.39,21.92,0.87,7.31,0.61,1.06,12.42
95AA15S2,1545,649,204,341,9,111,10,11,210,42.01,13.20,22.07,0.58,7.18,0.65,0.71,13.59
95AA16W1,1807,1032,40,353,6,154,10,8,204,57.11,2.21,19.54,0.33,8.52,0.55,0.44,11.29
95AA17W1,2142,1105,216,536,5,133,3,7,137,51.59,10.08,25.02,0.23,6.21,0.14,0.33,6.40
95AA18W1,2439,1454,132,426,18,269,9,35,96,59.61,5.41,17.47,0.74,11.03,0.37,1.44,3.94
95AA19W1,2687,323,1344,854,15,27,39,12,73,12.02,50.02,31.78,0.56,1.00,1.45,0.45,2.72
95BB01S1,1574,891,100,290,6,214,11,29,33,56.61,6.35,18.42,0.38,13.60,0.70,1.84,2.10
95BB01S2,2035,1250,62,351,3,274,8,32,55,61.43,3.05,17.25,0.15,13.46,0.39,1.57,2.70
95BB02W1,2347,1444,88,452,7,234,4,31,87,61.53,3.75,19.26,0.30,9.97,0.17,1.32,3.71
95BB03S1,2026,1352,31,334,5,210,2,18,74,66.73,1.53,16.49,0.25,10.37,0.10,0.89,3.65
95BB03S2,2193,1342,82,386,23,244,4,37,75,61.19,3.74,17.60,1.05,11.13,0.18,1.69,3.42
95BB04S1,1438,867,42,277,17,167,3,20,45,60.29,2.92,19.26,1.18,11.61,0.21,1.39,3.13
95BB04S2,1610,986,52,276,12,203,3,40,38,61.24,3.23,17.14,0.75,12.61,0.19,2.48,2.36
95BB05S1,1490,875,57,306,10,180,2,23,37,58.72,3.83,20.54,0.67,12.08,0.13,1.54,2.48
95BB05S2,1911,1196,62,309,8,267,3,14,52,62.59,3.24,16.17,0.42,13.97,0.16,0.73,2.72
95BB06W1,2870,1732,89,586,13,300,9,19,122,60.35,3.10,20.42,0.45,10.45,0.31,0.66,4.25
95BB07S1,1658,1025,42,309,9,155,9,22,87,61.82,2.53,18.64,0.54,9.35,0.54,1.33,5.25
95BB07S2,1295,875,17,224,6,129,2,14,28,67.57,1.31,17.30,0.46,9.96,0.15,1.08,2.16
95BB08S1,1331,856,38,266,2,115,5,4,45,64.31,2.85,19.98,0.15,8.64,0.38,0.30,3.38
95BB08S2,1294,838,19,192,3,173,6,17,46,64.76,1.47,14.84,0.23,13.37,0.46,1.31,3.55
95BB09S1,1325,801,37,197,8,192,6,27,57,60.45,2.79,14.87,0.60,14.49,0.45,2.04,4.30
95BB09S2,1618,1005,29,274,7,197,4,41,61,62.11,1.79,16.93,0.43,12.18,0.25,2.53,3.77
95BB10S1,1690,973,55,293,12,205,8,29,115,57.57,3.25,17.34,0.71,12.13,0.47,1.72,6.80
95BB10S2,1637,1023,75,252,34,184,1,26,42,62.49,4.58,15.39,2.08,11.24,0.06,1.59,2.57
95BB11S1,1408,943,17,203,6,178,2,15,44,66.97,1.21,14.42,0.43,12.64,0.14,1.07,3.13
95BB11S2,1547,944,45,289,13,178,9,16,53,61.02,2.91,18.68,0.84,11.51,0.58,1.03,3.43
95BB12S1,1440,902,46,264,6,130,6,18,68,62.64,3.19,18.33,0.42,9.03,0.42,1.25,4.72
95BB12S2,1336,811,42,226,18,170,6,35,28,60.70,3.14,16.92,1.35,12.72,0.45,2.62,2.10
95BB13S1,1392,873,26,255,13,160,1,22,42,62.72,1.87,18.32,0.93,11.49,0.07,1.58,3.02
95BB13S2,1472,976,33,275,4,139,1,1,43,66.30,2.24,18.68,0.27,9.44,0.07,0.07,2.92
95BB13S3,1580,979,32,253,14,230,4,14,54,61.96,2.03,16.01,0.89,14.56,0.25,0.89,3.42
95BB14S1,1510,915,35,268,24,187,2,32,47,60.60,2.32,17.75,1.59,12.38,0.13,2.12,3.11
95BB14S2,1606,889,97,260,31,194,12,32,91,55.35,6.04,16.19,1.93,12.08,0.75,1.99,5.67
95BB15S1,2005,793,392,565,14,119,33,17,72,39.55,19.55,28.18,0.70,5.94,1.65,0.85,3.59
95BB15S2,1484,595,237,473,13,82,21,20,43,40.09,15.97,31.87,0.88,5.53,1.42,1.35,2.90
95BB16S1,1533,986,34,237,20,216,2,14,24,64.32,2.22,15.46,1.30,14.09,0.13,0.91,1.57
95BB16S2,1603,985,54,250,21,195,5,49,44,61.45,3.37,15.60,1.31,12.16,0.31,3.06,2.74
95BB17S1,1793,1192,35,285,8,189,12,17,55,66.48,1.95,15.90,0.45,10.54,0.67,0.95,3.07
95BB17S2,1763,1033,52,358,14,196,5,38,67,58.59,2.95,20.31,0.79,11.12,0.28,2.16,3.80
95BB18S1,1688,1106,27,279,7,191,4,10,64,65.52,1.60,16.53,0.41,11.32,0.24,0.59,3.79
95BB18S2,2591,1585,76,458,13,345,12,32,70,61.17,2.93,17.68,0.50,13.32,0.46,1.24,2.70
95BB19S1,1613,1044,55,258,9,176,8,18,45,64.72,3.41,16.00,0.56,10.91,0.50,1.12,2.79
95BB19S2,1784,1081,41,314,8,266,3,19,52,60.59,2.30,17.60,0.45,14.91,0.17,1.07,2.91
95BB19S3,1391,853,47,233,5,201,1,10,41,61.32,3.38,16.75,0.36,14.45,0.07,0.72,2.95
95BB20S1,1889,550,612,539,33,61,18,27,49,29.12,32.40,28.53,1.75,3.23,0.95,1.43,2.59
95BB20S2,1524,426,445,527,21,33,15,17,40,27.95,29.20,34.58,1.38,2.17,0.98,1.12,2.62
95BB21S1,2387,1595,50,310,5,300,4,25,98,66.82,2.09,12.99,0.21,12.57,0.17,1.05,4.11
95BB21S2,2332,1254,185,488,21,252,17,23,92,53.77,7.93,20.93,0.90,10.81,0.73,0.99,3.95
95BB22S1,1557,990,32,290,1,188,0,11,45,63.58,2.06,18.63,0.06,12.07,0,0.71,2.89
95BB22S2,1483,957,21,256,1,180,4,3,61,64.53,1.42,17.26,0.07,12.14,0.27,0.20,4.11
95BB23S1,1540,920,76,291,8,151,7,21,66,59.74,4.94,18.90,0.52,9.81,0.45,1.36,4.29
95BB23S2,1485,877,46,248,10,232,7,25,40,59.06,3.10,16.70,0.67,15.62,0.47,1.68,2.69
95CC01W1,2558,262,1288,709,10,20,30,20,219,10.24,50.35,27.72,0.39,0.78,1.17,0.78,8.56
95CC02W1,2725,606,1226,683,15,77,46,22,50,22.24,44.99,25.06,0.55,2.83,1.69,0.81,1.83
95CC03W1,2817,285,1446,614,7,14,31,6,414,10.12,51.33,21.80,0.25,0.50,1.10,0.21,14.70
95CC04W1,2440,543,1198,530,2,71,37,10,49,22.25,49.10,21.72,0.08,2.91,1.52,0.41,2.01
95CC05W1,2774,785,1096,631,9,60,29,21,143,28.30,39.51,22.75,0.32,2.16,1.05,0.76,5.16
95CC06S1,1468,432,518,321,12,56,30,21,78,29.43,35.29,21.87,0.82,3.81,2.04,1.43,5.31
95CC06S2,1308,504,393,238,9,67,14,6,77,38.53,30.05,18.20,0.69,5.12,1.07,0.46,5.89
95CC07W1,3475,508,1884,827,13,90,41,6,106,14.62,54.22,23.80,0.37,2.59,1.18,0.17,3.05
95CC08W1,2565,181,1502,654,5,25,32,12,154,7.06,58.56,25.50,0.19,0.97,1.25,0.47,6.00
95CC09S1,1496,971,128,224,7,120,5,11,30,64.91,8.56,14.97,0.47,8.02,0.33,0.74,2.01
95CC09S2,1858,1242,50,264,5,191,3,16,87,66.85,2.69,14.21,0.27,10.28,0.16,0.86,4.68
95CC10W1,2577,1479,272,436,28,229,11,40,82,57.39,10.55,16.92,1.09,8.89,0.43,1.55,3.18
95CC11W1,1795,195,936,488,8,11,30,4,123,10.86,52.14,27.19,0.45,0.61,1.67,0.22,6.85
95CC12W1,2785,1079,989,462,8,139,43,15,50,38.74,35.51,16.59,0.29,4.99,1.54,0.54,1.80
95CC13W1,2474,887,874,538,8,71,26,13,57,35.85,35.33,21.75,0.32,2.87,1.05,0.53,2.30
95CC14W1,3035,1997,172,466,14,263,8,21,94,65.80,5.67,15.35,0.46,8.67,0.26,0.69,3.10
95CC15W1,2903,1323,656,549,11,197,31,20,116,45.57,22.60,18.91,0.38,6.79,1.07,0.69,4.00
95CC16W1,2820,1708,257,457,10,235,11,23,119,60.57,9.11,16.21,0.35,8.33,0.39,0.82,4.22
95CC17W1,2730,644,1225,632,17,97,20,7,88,23.59,44.87,23.15,0.62,3.55,0.73,0.26,3.22
95CC18W1,2342,759,674,452,16,148,35,27,231,32.41,28.78,19.30,0.68,6.32,1.49,1.15,9.86
95CC19W1,2720,1338,556,517,5,183,19,19,83,49.19,20.44,19.01,0.18,6.73,0.70,0.70,3.05
95CC20S1,1308,796,42,217,12,166,2,14,59,60.86,3.21,16.59,0.92,12.69,0.15,1.07,4.51
95CC20S2,1702,1048,32,296,7,170,2,4,143,61.57,1.88,17.39,0.41,9.99,0.12,0.24,8.40
95CC21W1,2925,1821,149,522,19,264,10,19,121,62.26,5.09,17.85,0.65,9.03,0.34,0.65,4.14
95CC22W1,1740,964,188,235,15,105,4,10,219,55.40,10.80,13.51,0.86,6.03,0.23,0.57,12.59
95DD01W1,2099,1259,125,288,15,229,5,18,160,59.98,5.96,13.72,0.71,10.91,0.24,0.86,7.62
95DD02S1,1453,1060,20,141,3,173,0,6,50,72.95,1.38,9.70,0.21,11.91,0,0.41,3.44
95DD02S2,2435,1688,81,298,15,283,7,16,47,69.32,3.33,12.24,0.62,11.62,0.29,0.66,1.93
95DD03W1,3503,2025,156,604,25,358,20,40,275,57.81,4.45,17.24,0.71,10.22,0.57,1.14,7.85
95DD04W1,1926,1361,58,291,10,148,2,8,48,70.66,3.01,15.11,0.52,7.68,0.10,0.42,2.49
95DD05W1,1739,1283,30,213,1,157,0,5,50,73.78,1.73,12.25,0.06,9.03,0,0.29,2.88
95DD06W1,2588,1533,169,407,24,237,17,38,163,59.23,6.53,15.73,0.93,9.16,0.66,1.47,6.30
95DD07S1,1596,1036,38,258,10,180,2,26,46,64.91,2.38,16.17,0.63,11.28,0.13,1.63,2.88
95DD07S2,1767,1218,40,247,6,195,1,13,47,68.93,2.26,13.98,0.34,11.04,0.06,0.74,2.66
95DD08W1,2126,939,209,390,12,112,13,14,437,44.17,9.83,18.34,0.56,5.27,0.61,0.66,20.56
95DD09W1,2590,1773,72,369,9,270,9,21,67,68.46,2.78,14.25,0.35,10.42,0.35,0.81,2.59
95DD10W1,2805,1971,40,351,3,317,7,16,100,70.27,1.43,12.51,0.11,11.30,0.25,0.57,3.57
95DD11W1,2363,1012,349,526,13,106,11,29,317,42.83,14.77,22.26,0.55,4.49,0.47,1.23,13.42
95DD12W1,2610,1581,203,423,10,298,25,21,49,60.57,7.78,16.21,0.38,11.42,0.96,0.80,1.88
95DD13W1,1784,691,324,413,24,89,12,14,217,38.73,18.16,23.15,1.35,4.99,0.67,0.78,12.16
95DD14S1,1603,1059,33,242,9,198,1,18,43,66.06,2.06,15.10,0.56,12.35,0.06,1.12,2.68
95DD14S2,1674,1053,68,244,9,205,16,34,45,62.90,4.06,14.58,0.54,12.25,0.96,2.03,2.69
95DD15W1,3451,1176,1005,925,18,171,41,39,76,34.08,29.12,26.80,0.52,4.96,1.19,1.13,2.20
95DD16W1,2981,1911,146,459,15,323,17,39,71,64.11,4.90,15.40,0.50,10.84,0.57,1.31,2.38
95DD17W1,3461,1546,701,805,11,235,64,32,67,44.67,20.25,23.26,0.32,6.79,1.85,0.92,1.94
95DD18W1,1885,1212,49,284,7,204,0,13,116,64.30,2.60,15.07,0.37,10.82,0,0.69,6.15
95DD19S1,1904,1352,26,209,5,231,4,7,70,71.01,1.37,10.98,0.26,12.13,0.21,0.37,3.68
95DD19S2,1460,936,56,198,8,212,6,13,31,64.11,3.84,13.56,0.55,14.52,0.41,0.89,2.12
95DD20W1,1746,1139,54,340,5,139,1,9,59,65.23,3.09,19.47,0.29,7.96,0.06,0.52,3.38
95DD21W1,2139,1030,213,400,17,156,22,22,279,48.15,9.96,18.70,0.79,7.29,1.03,1.03,13.04
95DD22S1,1555,850,272,262,12,97,15,8,39,54.66,17.49,16.85,0.77,6.24,0.96,0.51,2.51
95DD22S2,1581,854,230,340,9,90,12,15,31,54.02,14.55,21.51,0.57,5.69,0.76,0.95,1.96
95DD23W1,2509,1612,142,432,13,236,9,19,46,64.25,5.66,17.22,0.52,9.41,0.36,0.76,1.83
95DD24W1,2711,900,733,658,27,89,32,54,218,33.20,27.04,24.27,1.00,3.28,1.18,1.99,8.04
95EE01W1,1895,238,836,691,4,40,52,14,20,12.56,44.12,36.46,0.21,2.11,2.74,0.74,1.06
95EE02W1,2095,1407,75,338,8,201,6,9,51,67.16,3.58,16.13,0.38,9.59,0.29,0.43,2.43
95EE03W1,1999,1293,88,299,12,171,5,25,106,64.68,4.40,14.96,0.60,8.55,0.25,1.25,5.30
95EE04W1,1993,953,352,483,9,136,8,21,31,47.82,17.66,24.23,0.45,6.82,0.40,1.05,1.56
95EE05W1,1509,905,58,297,5,172,11,13,48,59.97,3.84,19.68,0.33,11.40,0.73,0.86,3.18
95EE06W1,2278,439,1034,619,19,38,47,3,79,19.27,45.39,27.17,0.83,1.67,2.06,0.13,3.47
95EE07W1,1798,1139,86,372,8,145,4,9,35,63.35,4.78,20.69,0.44,8.06,0.22,0.50,1.95
95EE08W1,1719,1064,81,336,16,143,7,24,48,61.90,4.71,19.55,0.93,8.32,0.41,1.40,2.79
95EE09W1,1890,902,322,426,13,134,26,14,53,47.72,17.04,22.54,0.69,7.09,1.38,0.74,2.80
95EE10W1,1797,590,559,432,1,56,30,11,118,32.83,31.11,24.04,0.06,3.12,1.67,0.61,6.57
95EE11W1,1677,788,212,449,24,123,9,21,51,46.99,12.64,26.77,1.43,7.33,0.54,1.25,3.04
95EE12W1,2507,1581,98,435,10,230,6,15,132,63.06,3.91,17.35,0.40,9.17,0.24,0.60,5.27
95EE13W1,1529,910,92,298,15,108,10,20,76,59.52,6.02,19.49,0.98,7.06,0.65,1.31,4.97
95EE14W1,2684,1717,128,478,9,228,2,23,99,63.97,4.77,17.81,0.34,8.49,0.07,0.86,3.69
95EE15W1,1728,1011,118,346,10,164,16,8,55,58.51,6.83,20.02,0.58,9.49,0.93,0.46,3.18
95EE16W1,2126,1091,279,503,6,174,17,11,45,51.32,13.12,23.66,0.28,8.18,0.80,0.52,2.12
95FF01S1,2129,1162,232,427,13,168,10,40,77,54.58,10.90,20.06,0.61,7.89,0.47,1.88,3.62
95FF01S2,2667,1256,416,568,23,208,16,60,120,47.09,15.60,21.30,0.86,7.80,0.60,2.25,4.50
95FF02W1,2817,959,783,774,8,138,54,19,82,34.04,27.80,27.48,0.28,4.90,1.92,0.67,2.91
95FF03W1,3006,1480,386,714,21,247,13,20,125,49.23,12.84,23.75,0.70,8.22,0.43,0.67,4.16
95FF04W1,2629,1240,457,618,13,185,25,43,48,47.17,17.38,23.51,0.49,7.04,0.95,1.64,1.83
95FF05W1,2563,1455,130,579,8,212,15,30,134,56.77,5.07,22.59,0.31,8.27,0.59,1.17,5.23
95FF06S1,2036,1207,80,382,18,207,5,24,113,59.28,3.93,18.76,0.88,10.17,0.25,1.18,5.55
95FF06S2,2080,1239,111,410,22,201,12,28,57,59.57,5.34,19.71,1.06,9.66,0.58,1.35,2.74
95FF07W1,2769,1274,463,714,19,140,27,29,103,46.01,16.72,25.79,0.69,5.06,0.98,1.05,3.72
95FF08W1,2364,1391,224,447,14,170,21,24,73,58.84,9.48,18.91,0.59,7.19,0.89,1.02,3.09
95FF09W1,2522,1250,417,563,19,153,14,20,86,49.56,16.53,22.32,0.75,6.07,0.56,0.79,3.41
95FF10W1,3473,2162,223,615,18,354,4,28,69,62.25,6.42,17.71,0.52,10.19,0.12,0.81,1.99
95FF11W1,2582,1400,367,526,7,185,27,14,56,54.22,14.21,20.37,0.27,7.16,1.05,0.54,2.17
95FF12W1,2724,907,665,800,42,175,26,38,71,33.30,24.41,29.37,1.54,6.42,0.95,1.40,2.61
95FF13W1,2708,1303,469,589,26,201,21,43,56,48.12,17.32,21.75,0.96,7.42,0.78,1.59,2.07
95FF14W1,2432,1436,158,450,24,264,12,37,51,59.05,6.50,18.50,0.99,10.86,0.49,1.52,2.10
95FF15W1,2740,1272,484,637,12,161,22,20,132,46.42,17.66,23.25,0.44,5.88,0.80,0.73,4.82
95FF16W1,2374,1443,181,443,13,197,7,19,71,60.78,7.62,18.66,0.55,8.30,0.29,0.80,2.99
95FF17W1,1724,843,227,429,10,123,6,15,71,48.90,13.17,24.88,0.58,7.13,0.35,0.87,4.12
95GG01S1,1768,138,1180,382,6,7,21,18,16,7.81,66.74,21.61,0.34,0.40,1.19,1.02,0.90
95GG01S2,1523,133,965,357,10,5,27,10,16,8.73,63.36,23.44,0.66,0.33,1.77,0.66,1.05
95GG01S3,1616,123,1099,313,11,17,30,4,19,7.61,68.01,19.37,0.68,1.05,1.86,0.25,1.18
95GG02S1,1745,155,1059,444,7,16,29,16,19,8.88,60.69,25.44,0.40,0.92,1.66,0.92,1.09
95GG02S2,2018,287,1089,528,14,23,32,6,39,14.22,53.96,26.16,0.69,1.14,1.59,0.30,1.93
95GG02S3,2224,301,1398,432,12,12,22,3,44,13.53,62.86,19.42,0.54,0.54,0.99,0.13,1.98
95GG03S1,2003,934,167,474,30,189,19,54,136,46.63,8.34,23.66,1.50,9.44,0.95,2.70,6.79
95GG03S2,1833,923,171,352,23,175,8,66,115,50.35,9.33,19.20,1.25,9.55,0.44,3.60,6.27
95GG03S3,2103,1015,169,438,16,214,14,56,181,48.26,8.04,20.83,0.76,10.18,0.67,2.66,8.61
95GG04S1,1708,509,742,287,6,57,15,9,83,29.80,43.44,16.80,0.35,3.34,0.88,0.53,4.86
95GG04S2,1564,348,817,327,8,17,9,4,34,22.25,52.24,20.91,0.51,1.09,0.58,0.26,2.17
95GG04S3,1636,988,129,241,6,94,8,18,152,60.39,7.89,14.73,0.37,5.75,0.49,1.10,9.29
95GG05S1,1813,409,642,412,26,44,43,31,206,22.56,35.41,22.72,1.43,2.43,2.37,1.71,11.36
95GG05S2,2009,466,607,471,20,54,54,24,313,23.20,30.21,23.44,1.00,2.69,2.69,1.19,15.58
95GG05S3,2106,619,553,422,15,71,36,43,347,29.39,26.26,20.04,0.71,3.37,1.71,2.04,16.48
95GG06S1,1925,1350,100,227,4,162,5,9,68,70.13,5.19,11.79,0.21,8.42,0.26,0.47,3.53
95GG06S2,1779,1136,104,294,5,176,5,6,53,63.86,5.85,16.53,0.28,9.89,0.28,0.34,2.98
95GG06S3,1922,1273,87,287,9,178,4,22,62,66.23,4.53,14.93,0.47,9.26,0.21,1.14,3.23
95GG07S1,1862,252,1127,306,4,26,23,10,114,13.53,60.53,16.43,0.21,1.40,1.24,0.54,6.12
95GG07S2,1922,184,1249,352,2,16,19,7,93,9.57,64.98,18.31,0.10,0.83,0.99,0.36,4.84
95GG07S3,1701,134,1170,317,6,10,19,3,42,7.88,68.78,18.64,0.35,0.59,1.12,0.18,2.47
95GG08S1,1394,309,609,369,21,32,21,3,30,22.17,43.69,26.47,1.51,2.30,1.51,0.22,2.15
95GG08S2,1730,547,542,436,14,48,14,7,122,31.62,31.33,25.20,0.81,2.77,0.81,0.40,7.05
95GG08S3,1786,607,544,379,19,69,26,21,121,33.99,30.46,21.22,1.06,3.86,1.46,1.18,6.77
95GG09S1,2151,1240,87,407,36,254,5,50,72,57.65,4.04,18.92,1.67,11.81,0.23,2.32,3.35
95GG09S2,1896,1128,100,338,10,228,7,24,61,59.49,5.27,17.83,0.53,12.03,0.37,1.27,3.22
95GG09S3,2118,1307,97,362,11,185,9,18,129,61.71,4.58,17.09,0.52,8.73,0.42,0.85,6.09
95GG10S1,1826,924,129,298,2,146,17,21,289,50.60,7.06,16.32,0.11,8.00,0.93,1.15,15.83
95GG10S2,2172,1189,170,366,19,168,8,19,233,54.74,7.83,16.85,0.87,7.73,0.37,0.87,10.73
95GG11S1,1895,1042,132,340,15,118,5,26,217,54.99,6.97,17.94,0.79,6.23,0.26,1.37,11.45
95GG11S2,1687,917,116,342,27,131,8,34,112,54.36,6.88,20.27,1.60,7.77,0.47,2.02,6.64
95GG11S3,1871,923,141,361,19,155,4,28,240,49.33,7.54,19.29,1.02,8.28,0.21,1.50,12.83
95GG12S1,1555,272,477,325,20,80,51,60,270,17.49,30.68,20.90,1.29,5.14,3.28,3.86,17.36
95GG12S2,1958,354,885,379,25,68,34,26,187,18.08,45.20,19.36,1.28,3.47,1.74,1.33,9.55
95GG12S3,1488,233,658,257,15,45,52,18,210,15.66,44.22,17.27,1.01,3.02,3.49,1.21,14.11
95GG12S4,1703,256,620,314,11,77,44,31,350,15.03,36.41,18.44,0.65,4.52,2.58,1.82,20.55
95GG12S5,2241,401,999,477,12,53,38,12,249,17.89,44.58,21.29,0.54,2.37,1.70,0.54,11.11
95GG13S1,1333,697,146,232,14,114,8,15,107,52.29,10.95,17.40,1.05,8.55,0.60,1.13,8.03
95GG13S2,1752,502,740,348,20,54,24,18,46,28.65,42.24,19.86,1.14,3.08,1.37,1.03,2.63
95GG13S3,1637,876,276,272,5,122,11,11,64,53.51,16.86,16.62,0.31,7.45,0.67,0.67,3.91
95GG14S1,1617,573,481,359,20,81,30,48,25,35.44,29.75,22.20,1.24,5.01,1.86,2.97,1.55
95GG14S2,1597,298,795,330,30,49,49,18,28,18.66,49.78,20.66,1.88,3.07,3.07,1.13,1.75
95GG14S3,1606,681,427,257,20,124,19,27,51,42.40,26.59,16.00,1.25,7.72,1.18,1.68,3.18
95GG15S1,1959,1017,183,412,19,199,11,59,59,51.91,9.34,21.03,0.97,10.16,0.56,3.01,3.01
95GG15S2,2052,1061,150,366,52,218,18,64,123,51.71,7.31,17.84,2.53,10.62,0.88,3.12,5.99
95GG15S3,1909,1143,94,332,15,187,4,27,107,59.87,4.92,17.39,0.79,9.80,0.21,1.41,5.61
95GG16S1,1996,388,924,469,7,35,30,6,137,19.44,46.29,23.50,0.35,1.75,1.50,0.30,6.86
95GG16S2,1970,315,1002,452,12,41,45,14,89,15.99,50.86,22.94,0.61,2.08,2.28,0.71,4.52
95GG16S3,1486,435,567,270,19,56,17,34,88,29.27,38.16,18.17,1.28,3.77,1.14,2.29,5.92
95GG17S1,2031,269,1234,384,7,23,25,15,74,13.24,60.76,18.91,0.34,1.13,1.23,0.74,3.64
95GG17S2,1595,320,744,403,10,39,31,18,30,20.06,46.65,25.27,0.63,2.45,1.94,1.13,1.88
95GG17S3,1704,742,450,329,6,98,13,3,63,43.54,26.41,19.31,0.35,5.75,0.76,0.18,3.70
95GG18S1,2553,295,1665,449,17,34,26,11,56,11.56,65.22,17.59,0.67,1.33,1.02,0.43,2.19
95GG18S2,2422,228,1484,463,16,25,35,9,162,9.41,61.27,19.12,0.66,1.03,1.45,0.37,6.69
95GG19S1,2019,1496,109,217,4,147,7,4,35,74.10,5.40,10.75,0.20,7.28,0.35,0.20,1.73
95GG19S2,2563,1688,270,313,11,192,8,10,71,65.86,10.53,12.21,0.43,7.49,0.31,0.39,2.77
95GG20S1,2807,1353,446,401,13,174,21,33,366,48.20,15.89,14.29,0.46,6.20,0.75,1.18,13.04
95GG20S2,2094,1170,250,340,3,148,8,14,161,55.87,11.94,16.24,0.14,7.07,0.38,0.67,7.69
95GG21S1,1497,156,901,341,9,15,19,4,52,10.42,60.19,22.78,0.60,1.00,1.27,0.27,3.47
95GG21S2,1752,252,1020,395,10,12,26,12,25,14.38,58.22,22.55,0.57,0.68,1.48,0.68,1.43
95GG21S3,1935,229,1037,390,11,14,29,7,218,11.83,53.59,20.16,0.57,0.72,1.50,0.36,11.27
95GG22S1,1687,129,1172,301,3,11,22,3,46,7.65,69.47,17.84,0.18,0.65,1.30,0.18,2.73
95GG22S2,1935,159,1259,410,16,24,35,9,23,8.22,65.06,21.19,0.83,1.24,1.81,0.47,1.19
95GG22S3,1721,99,1165,369,10,3,29,12,34,5.75,67.69,21.44,0.58,0.17,1.69,0.70,1.98
95GG23S1,1418,629,265,277,15,126,13,27,66,44.36,18.69,19.53,1.06,8.89,0.92,1.90,4.65
95GG23S2,1552,294,795,289,15,41,63,10,45,18.94,51.22,18.62,0.97,2.64,4.06,0.64,2.90
95GG23S3,1585,629,385,287,19,130,15,28,92,39.68,24.29,18.11,1.20,8.20,0.95,1.77,5.80
95GG24S1,1388,494,459,257,13,65,24,19,57,35.59,33.07,18.52,0.94,4.68,1.73,1.37,4.11
95GG24S2,1540,952,100,226,5,132,6,17,102,61.82,6.49,14.68,0.32,8.57,0.39,1.10,6.62
95GG24S3,1633,566,518,294,8,64,38,34,111,34.66,31.72,18.00,0.49,3.92,2.33,2.08,6.80
95GG25S1,2158,188,1464,394,9,14,33,15,41,8.71,67.84,18.26,0.42,0.65,1.53,0.70,1.90
95GG25S2,1839,128,1319,281,19,15,47,5,25,6.96,71.72,15.28,1.03,0.82,2.56,0.27,1.36
95GG25S3,1576,87,1162,256,4,14,21,3,29,5.52,73.73,16.24,0.25,0.89,1.33,0.19,1.84
95GG26S1,1995,1370,139,216,5,190,2,4,69,68.67,6.97,10.83,0.25,9.52,0.10,0.20,3.46
