GeographyCode,KS204NI0001,KS204NI0002,KS204NI0003,KS204NI0004,KS204NI0005,KS204NI0006,KS204NI0007,KS204NI0008,KS204NI0009,KS204NI0010,KS204NI0011,KS204NI0012,KS204NI0013,KS204NI0014,KS204NI0015,KS204NI0016,KS204NI0017
95GG21S1,1497,1415,21,3,0,17,6,14,21,94.52,1.40,0.20,0,1.14,0.40,0.94,1.40
95GG21S2,1752,1689,22,3,1,11,2,2,22,96.40,1.26,0.17,0.06,0.63,0.11,0.11,1.26
95GG21S3,1935,1622,34,13,3,36,19,50,158,83.82,1.76,0.67,0.16,1.86,0.98,2.58,8.17
95GG22S1,1687,1542,24,8,0,54,4,8,47,91.40,1.42,0.47,0,3.20,0.24,0.47,2.79
95GG22S2,1935,1836,19,3,0,35,7,3,32,94.88,0.98,0.16,0,1.81,0.36,0.16,1.65
95GG22S3,1721,1619,22,5,1,30,3,10,31,94.07,1.28,0.29,0.06,1.74,0.17,0.58,1.80
95GG23S1,1418,1239,42,6,1,18,11,7,94,87.38,2.96,0.42,0.07,1.27,0.78,0.49,6.63
95GG23S2,1552,1421,40,7,0,46,3,3,32,91.56,2.58,0.45,0,2.96,0.19,0.19,2.06
95GG23S3,1585,1377,48,9,1,36,11,11,92,86.88,3.03,0.57,0.06,2.27,0.69,0.69,5.80
95GG24S1,1388,1213,48,6,1,48,4,15,53,87.39,3.46,0.43,0.07,3.46,0.29,1.08,3.82
95GG24S2,1540,1359,32,18,0,5,6,53,67,88.25,2.08,1.17,0,0.32,0.39,3.44,4.35
95GG24S3,1633,1412,58,22,2,40,9,40,50,86.47,3.55,1.35,0.12,2.45,0.55,2.45,3.06
95GG25S1,2158,2000,38,9,3,43,1,10,54,92.68,1.76,0.42,0.14,1.99,0.05,0.46,2.50
95GG25S2,1839,1745,30,5,2,38,0,10,9,94.89,1.63,0.27,0.11,2.07,0,0.54,0.49
95GG25S3,1576,1506,15,4,0,29,2,6,14,95.56,0.95,0.25,0,1.84,0.13,0.38,0.89
95GG26S1,1995,1878,35,20,1,7,9,19,26,94.14,1.75,1.00,0.05,0.35,0.45,0.95,1.30
95GG26S2,1754,1670,23,26,2,9,6,9,9,95.21,1.31,1.48,0.11,0.51,0.34,0.51,0.51
95GG27S1,1548,1458,27,8,0,16,5,8,26,94.19,1.74,0.52,0,1.03,0.32,0.52,1.68
95GG27S2,1614,1553,22,8,2,15,4,4,6,96.22,1.36,0.50,0.12,0.93,0.25,0.25,0.37
95GG27S3,1705,1616,29,4,3,29,1,8,15,94.78,1.70,0.23,0.18,1.70,0.06,0.47,0.88
95GG27S4,1631,1572,25,2,0,10,3,6,13,96.38,1.53,0.12,0,0.61,0.18,0.37,0.80
95GG28S1,2149,2010,51,8,1,5,10,38,26,93.53,2.37,0.37,0.05,0.23,0.47,1.77,1.21
95GG28S2,1733,1605,35,11,3,18,10,8,43,92.61,2.02,0.63,0.17,1.04,0.58,0.46,2.48
95GG28S3,1769,1656,51,22,1,2,8,5,24,93.61,2.88,1.24,0.06,0.11,0.45,0.28,1.36
95GG29S1,2257,1873,78,39,0,14,25,59,169,82.99,3.46,1.73,0,0.62,1.11,2.61,7.49
95GG29S2,2757,2194,102,30,6,26,33,212,154,79.58,3.70,1.09,0.22,0.94,1.20,7.69,5.59
95GG30S1,1604,1479,51,11,4,10,9,10,30,92.21,3.18,0.69,0.25,0.62,0.56,0.62,1.87
95GG30S2,1685,1518,49,11,4,46,3,11,43,90.09,2.91,0.65,0.24,2.73,0.18,0.65,2.55
95GG30S3,1538,1431,42,9,3,12,6,15,20,93.04,2.73,0.59,0.20,0.78,0.39,0.98,1.30
95GG31S1,2227,2124,28,5,1,37,3,10,19,95.37,1.26,0.22,0.04,1.66,0.13,0.45,0.85
95GG31S2,2032,1864,48,10,4,19,11,37,39,91.73,2.36,0.49,0.20,0.94,0.54,1.82,1.92
95GG31S3,2260,2129,44,4,0,36,5,5,37,94.20,1.95,0.18,0,1.59,0.22,0.22,1.64
95GG32S1,3232,2843,79,20,2,55,10,85,138,87.96,2.44,0.62,0.06,1.70,0.31,2.63,4.27
95GG32S2,1553,1395,43,11,1,7,10,18,68,89.83,2.77,0.71,0.06,0.45,0.64,1.16,4.38
95GG32S3,1624,1472,48,16,1,23,7,31,26,90.64,2.96,0.99,0.06,1.42,0.43,1.91,1.60
95GG33S1,1951,1718,72,16,3,64,9,15,54,88.06,3.69,0.82,0.15,3.28,0.46,0.77,2.77
95GG33S2,1639,1401,50,19,4,70,9,11,75,85.48,3.05,1.16,0.24,4.27,0.55,0.67,4.58
95GG33S3,1965,1549,129,26,6,96,24,15,120,78.83,6.56,1.32,0.31,4.89,1.22,0.76,6.11
95GG34S1,1452,1231,34,13,1,18,8,11,136,84.78,2.34,0.90,0.07,1.24,0.55,0.76,9.37
95GG34S2,1590,1473,36,6,1,41,7,8,18,92.64,2.26,0.38,0.06,2.58,0.44,0.50,1.13
95GG34S3,1885,1640,49,16,0,63,19,17,81,87.00,2.60,0.85,0,3.34,1.01,0.90,4.30
95GG35S1,1970,1841,31,3,1,26,6,32,30,93.45,1.57,0.15,0.05,1.32,0.30,1.62,1.52
95GG35S2,1478,1379,24,5,0,16,5,26,23,93.30,1.62,0.34,0,1.08,0.34,1.76,1.56
95GG35S3,1502,1366,20,4,0,25,16,39,32,90.95,1.33,0.27,0,1.66,1.07,2.60,2.13
95GG36S1,1794,1542,59,25,4,22,11,83,48,85.95,3.29,1.39,0.22,1.23,0.61,4.63,2.68
95GG36S2,1926,1772,53,17,5,34,8,14,23,92.00,2.75,0.88,0.26,1.77,0.42,0.73,1.19
95GG36S3,1899,1735,59,9,11,23,11,22,29,91.36,3.11,0.47,0.58,1.21,0.58,1.16,1.53
95GG37S1,2082,1689,98,20,5,103,31,53,83,81.12,4.71,0.96,0.24,4.95,1.49,2.55,3.99
95GG37S2,1826,1488,71,18,1,52,30,114,52,81.49,3.89,0.99,0.05,2.85,1.64,6.24,2.85
95GG37S3,2133,1707,112,21,3,72,31,135,52,80.03,5.25,0.98,0.14,3.38,1.45,6.33,2.44
95GG38S1,3099,2529,127,31,5,159,32,38,178,81.61,4.10,1.00,0.16,5.13,1.03,1.23,5.74
95GG38S2,1880,1547,79,33,3,95,20,47,56,82.29,4.20,1.76,0.16,5.05,1.06,2.50,2.98
95GG38S3,1585,1391,57,24,1,44,9,20,39,87.76,3.60,1.51,0.06,2.78,0.57,1.26,2.46
95GG39S1,2409,1780,77,14,1,72,37,50,378,73.89,3.20,0.58,0.04,2.99,1.54,2.08,15.69
95GG39S2,2711,2077,104,24,6,63,36,86,315,76.61,3.84,0.89,0.22,2.32,1.33,3.17,11.62
95GG39S3,2094,1715,52,24,7,29,42,63,162,81.90,2.48,1.15,0.33,1.38,2.01,3.01,7.74
95GG40S1,1697,1611,33,22,1,3,5,10,12,94.93,1.94,1.30,0.06,0.18,0.29,0.59,0.71
95GG40S2,2119,1922,59,47,2,9,9,29,42,90.70,2.78,2.22,0.09,0.42,0.42,1.37,1.98
95GG41S1,1926,1748,71,8,1,40,6,2,50,90.76,3.69,0.42,0.05,2.08,0.31,0.10,2.60
95GG41S2,1524,1379,60,16,5,30,2,3,29,90.49,3.94,1.05,0.33,1.97,0.13,0.20,1.90
95GG41S3,2098,1799,105,24,5,41,21,4,99,85.75,5.00,1.14,0.24,1.95,1.00,0.19,4.72
95GG42S1,1826,1523,83,19,6,74,12,20,89,83.41,4.55,1.04,0.33,4.05,0.66,1.10,4.87
95GG42S2,1784,1243,212,13,5,94,24,13,180,69.67,11.88,0.73,0.28,5.27,1.35,0.73,10.09
95GG42S3,2261,1772,169,26,6,99,33,24,132,78.37,7.47,1.15,0.27,4.38,1.46,1.06,5.84
95GG42S4,2268,1792,127,22,3,112,29,29,154,79.01,5.60,0.97,0.13,4.94,1.28,1.28,6.79
95GG43S1,1480,1290,53,14,4,22,12,38,47,87.16,3.58,0.95,0.27,1.49,0.81,2.57,3.18
95GG43S2,1670,1464,61,16,3,13,12,45,56,87.66,3.65,0.96,0.18,0.78,0.72,2.69,3.35
95GG43S3,1724,1477,62,23,3,14,5,84,56,85.67,3.60,1.33,0.17,0.81,0.29,4.87,3.25
95GG44S1,2864,2336,94,37,7,7,21,269,93,81.56,3.28,1.29,0.24,0.24,0.73,9.39,3.25
95GG44S2,2727,2273,80,32,2,19,33,184,104,83.35,2.93,1.17,0.07,0.70,1.21,6.75,3.81
95GG45S1,1670,1422,69,19,3,51,16,12,78,85.15,4.13,1.14,0.18,3.05,0.96,0.72,4.67
95GG45S2,1554,1394,58,29,6,9,8,11,39,89.70,3.73,1.87,0.39,0.58,0.51,0.71,2.51
95GG45S3,1617,1387,47,18,1,36,13,23,92,85.78,2.91,1.11,0.06,2.23,0.80,1.42,5.69
95GG46S1,1712,1636,25,6,0,25,0,2,18,95.56,1.46,0.35,0,1.46,0,0.12,1.05
95GG46S2,1874,1812,22,2,1,14,7,4,12,96.69,1.17,0.11,0.05,0.75,0.37,0.21,0.64
95GG46S3,1664,1586,25,4,0,23,0,14,12,95.31,1.50,0.24,0,1.38,0,0.84,0.72
95GG47S1,2314,2029,51,10,1,57,14,71,81,87.68,2.20,0.43,0.04,2.46,0.61,3.07,3.50
95GG47S2,1717,1513,59,5,0,39,14,50,37,88.12,3.44,0.29,0,2.27,0.82,2.91,2.15
95GG47S3,1798,1576,67,20,1,40,16,37,41,87.65,3.73,1.11,0.06,2.22,0.89,2.06,2.28
95GG48S1,1615,1525,31,6,1,18,5,16,13,94.43,1.92,0.37,0.06,1.11,0.31,0.99,0.80
95GG48S2,2411,2309,42,5,0,33,6,1,15,95.77,1.74,0.21,0,1.37,0.25,0.04,0.62
95GG48S3,1668,1611,27,3,1,19,0,0,7,96.58,1.62,0.18,0.06,1.14,0,0,0.42
95GG49S1,1662,1287,79,22,2,90,20,42,120,77.44,4.75,1.32,0.12,5.42,1.20,2.53,7.22
95GG49S2,2270,1567,144,14,5,110,62,88,280,69.03,6.34,0.62,0.22,4.85,2.73,3.88,12.33
95GG49S3,2142,1457,114,20,2,62,30,131,326,68.02,5.32,0.93,0.09,2.89,1.40,6.12,15.22
95GG49S4,2067,1547,121,16,4,51,35,88,205,74.84,5.85,0.77,0.19,2.47,1.69,4.26,9.92
95GG50S1,1499,1193,64,9,3,21,12,121,76,79.59,4.27,0.60,0.20,1.40,0.80,8.07,5.07
95GG50S2,2061,1645,59,20,4,19,24,167,123,79.82,2.86,0.97,0.19,0.92,1.16,8.10,5.97
95GG50S3,1885,1504,58,16,0,31,24,134,118,79.79,3.08,0.85,0,1.64,1.27,7.11,6.26
95GG51S1,1353,1244,46,20,1,3,6,11,22,91.94,3.40,1.48,0.07,0.22,0.44,0.81,1.63
95GG51S2,1399,1312,36,14,1,3,9,15,9,93.78,2.57,1.00,0.07,0.21,0.64,1.07,0.64
95GG51S3,1336,1242,41,18,0,3,9,9,14,92.96,3.07,1.35,0,0.22,0.67,0.67,1.05
95HH01W1,2059,1806,134,35,4,16,14,13,37,87.71,6.51,1.70,0.19,0.78,0.68,0.63,1.80
95HH02S1,1358,1245,54,16,3,5,2,0,33,91.68,3.98,1.18,0.22,0.37,0.15,0,2.43
95HH02S2,1604,1472,69,18,2,4,6,4,29,91.77,4.30,1.12,0.12,0.25,0.37,0.25,1.81
95HH03W1,1663,1484,78,20,5,29,12,0,35,89.24,4.69,1.20,0.30,1.74,0.72,0,2.10
95HH04S1,1709,1571,73,17,1,10,13,5,19,91.93,4.27,0.99,0.06,0.59,0.76,0.29,1.11
95HH04S2,1358,1261,45,20,2,10,2,4,14,92.86,3.31,1.47,0.15,0.74,0.15,0.29,1.03
95HH05W1,2171,1988,70,24,2,8,8,38,33,91.57,3.22,1.11,0.09,0.37,0.37,1.75,1.52
95HH06S1,2231,2078,67,25,2,9,13,7,30,93.14,3.00,1.12,0.09,0.40,0.58,0.31,1.34
95HH06S2,2566,2326,125,34,3,14,13,4,47,90.65,4.87,1.33,0.12,0.55,0.51,0.16,1.83
95HH07W1,1493,1356,57,19,2,9,6,15,29,90.82,3.82,1.27,0.13,0.60,0.40,1.00,1.94
95HH08W1,2619,2318,114,37,4,38,16,35,57,88.51,4.35,1.41,0.15,1.45,0.61,1.34,2.18
95HH09W1,2620,2260,115,43,11,36,18,59,78,86.26,4.39,1.64,0.42,1.37,0.69,2.25,2.98
95HH10W1,2489,2251,98,39,4,40,16,6,35,90.44,3.94,1.57,0.16,1.61,0.64,0.24,1.41
95HH11W1,1417,1307,52,29,2,5,3,5,14,92.24,3.67,2.05,0.14,0.35,0.21,0.35,0.99
95HH12W1,1552,1413,75,13,7,7,12,6,19,91.04,4.83,0.84,0.45,0.45,0.77,0.39,1.22
95HH13W1,1407,1316,51,17,1,2,6,5,9,93.53,3.62,1.21,0.07,0.14,0.43,0.36,0.64
95HH14W1,1530,1403,52,17,1,9,17,13,18,91.70,3.40,1.11,0.07,0.59,1.11,0.85,1.18
95HH15W1,2630,2382,111,24,8,20,14,9,62,90.57,4.22,0.91,0.30,0.76,0.53,0.34,2.36
95HH16W1,2159,1839,136,43,5,46,19,9,62,85.18,6.30,1.99,0.23,2.13,0.88,0.42,2.87
95HH17W1,2479,2287,89,29,4,15,4,19,32,92.25,3.59,1.17,0.16,0.61,0.16,0.77,1.29
95II01S1,1550,1390,51,17,6,22,9,11,44,89.68,3.29,1.10,0.39,1.42,0.58,0.71,2.84
95II01S2,1534,1405,49,15,0,26,5,1,33,91.59,3.19,0.98,0,1.69,0.33,0.07,2.15
95II02S1,1781,1586,48,13,6,38,8,6,76,89.05,2.70,0.73,0.34,2.13,0.45,0.34,4.27
95II02S2,1700,1526,47,11,3,17,9,16,71,89.76,2.76,0.65,0.18,1.00,0.53,0.94,4.18
95II02S3,1480,1318,53,21,3,21,6,13,45,89.05,3.58,1.42,0.20,1.42,0.41,0.88,3.04
95II03S1,1739,1547,44,9,3,25,13,16,82,88.96,2.53,0.52,0.17,1.44,0.75,0.92,4.72
95II03S2,1784,1613,34,9,2,45,6,13,62,90.41,1.91,0.50,0.11,2.52,0.34,0.73,3.48
95II04S1,2352,2152,62,20,3,21,8,8,78,91.50,2.64,0.85,0.13,0.89,0.34,0.34,3.32
95II04S2,1965,1816,55,21,7,9,13,9,35,92.42,2.80,1.07,0.36,0.46,0.66,0.46,1.78
95II05S1,1634,1502,45,13,1,29,4,1,39,91.92,2.75,0.80,0.06,1.77,0.24,0.06,2.39
95II05S2,1912,1713,47,22,3,35,9,16,67,89.59,2.46,1.15,0.16,1.83,0.47,0.84,3.50
95II06S1,1519,1383,51,16,1,20,9,0,39,91.05,3.36,1.05,0.07,1.32,0.59,0,2.57
95II06S2,1879,1699,53,22,0,33,7,19,46,90.42,2.82,1.17,0,1.76,0.37,1.01,2.45
95II07W1,2090,1886,83,23,7,14,16,23,38,90.24,3.97,1.10,0.33,0.67,0.77,1.10,1.82
95II08W1,2417,2170,84,26,6,30,16,42,43,89.78,3.48,1.08,0.25,1.24,0.66,1.74,1.78
95II09S1,1950,1670,89,13,3,37,9,25,104,85.64,4.56,0.67,0.15,1.90,0.46,1.28,5.33
95II09S2,1413,1265,42,15,1,10,10,5,65,89.53,2.97,1.06,0.07,0.71,0.71,0.35,4.60
95II10W1,2592,2383,90,29,4,11,15,15,45,91.94,3.47,1.12,0.15,0.42,0.58,0.58,1.74
95II11W1,2567,2287,82,19,1,67,16,23,72,89.09,3.19,0.74,0.04,2.61,0.62,0.90,2.80
95II12W1,2512,2265,88,31,12,40,7,25,44,90.17,3.50,1.23,0.48,1.59,0.28,1.00,1.75
95II13W1,2702,2410,77,16,6,20,9,21,143,89.19,2.85,0.59,0.22,0.74,0.33,0.78,5.29
95II14W1,2561,2326,71,22,6,60,12,27,37,90.82,2.77,0.86,0.23,2.34,0.47,1.05,1.44
95II15S1,1793,1541,62,13,4,34,10,25,104,85.95,3.46,0.73,0.22,1.90,0.56,1.39,5.80
95II15S2,1564,1352,81,12,4,62,12,16,25,86.45,5.18,0.77,0.26,3.96,0.77,1.02,1.60
95II16W1,2126,1997,53,14,1,11,10,18,22,93.93,2.49,0.66,0.05,0.52,0.47,0.85,1.03
95II17W1,2493,2292,79,24,1,15,13,14,55,91.94,3.17,0.96,0.04,0.60,0.52,0.56,2.21
95II18W1,2226,2001,61,24,1,12,17,32,78,89.89,2.74,1.08,0.04,0.54,0.76,1.44,3.50
95II19S1,1826,1681,54,19,3,18,6,13,32,92.06,2.96,1.04,0.16,0.99,0.33,0.71,1.75
95II19S2,1944,1844,39,18,0,10,4,7,22,94.86,2.01,0.93,0,0.51,0.21,0.36,1.13
95II20W1,2780,2388,75,31,5,78,8,69,126,85.90,2.70,1.12,0.18,2.81,0.29,2.48,4.53
95II21W1,2419,2262,73,25,1,7,9,10,32,93.51,3.02,1.03,0.04,0.29,0.37,0.41,1.32
95II22W1,2248,2072,66,12,1,17,15,29,36,92.17,2.94,0.53,0.04,0.76,0.67,1.29,1.60
95II23W1,2190,1937,75,14,2,62,13,27,60,88.45,3.42,0.64,0.09,2.83,0.59,1.23,2.74
95JJ01W1,2499,2320,82,15,3,24,11,6,38,92.84,3.28,0.60,0.12,0.96,0.44,0.24,1.52
95JJ02W1,2374,2050,129,34,5,55,20,53,28,86.35,5.43,1.43,0.21,2.32,0.84,2.23,1.18
95JJ03S1,1406,1280,64,26,3,8,6,5,14,91.04,4.55,1.85,0.21,0.57,0.43,0.36,1.00
95JJ03S2,1064,984,37,13,0,3,11,4,12,92.48,3.48,1.22,0,0.28,1.03,0.38,1.13
95JJ04S1,1546,1399,68,17,5,16,7,5,29,90.49,4.40,1.10,0.32,1.03,0.45,0.32,1.88
95JJ04S2,1565,1391,79,29,2,16,11,9,28,88.88,5.05,1.85,0.13,1.02,0.70,0.58,1.79
95JJ05W1,1835,1541,54,8,2,19,9,144,58,83.98,2.94,0.44,0.11,1.04,0.49,7.85,3.16
95JJ06W1,2472,2140,96,28,4,22,9,145,28,86.57,3.88,1.13,0.16,0.89,0.36,5.87,1.13
95JJ07W1,2665,2420,86,36,4,19,9,65,26,90.81,3.23,1.35,0.15,0.71,0.34,2.44,0.98
95JJ08S1,1377,1274,50,12,4,12,5,5,15,92.52,3.63,0.87,0.29,0.87,0.36,0.36,1.09
95JJ08S2,1899,1651,92,29,4,56,15,18,34,86.94,4.84,1.53,0.21,2.95,0.79,0.95,1.79
95JJ09W1,1990,1837,76,19,1,20,4,8,25,92.31,3.82,0.95,0.05,1.01,0.20,0.40,1.26
95JJ10W1,2795,2632,62,19,0,31,2,29,20,94.17,2.22,0.68,0,1.11,0.07,1.04,0.72
95JJ11S1,1821,1624,85,26,8,26,6,25,21,89.18,4.67,1.43,0.44,1.43,0.33,1.37,1.15
95JJ11S2,1949,1670,106,15,7,47,16,37,51,85.68,5.44,0.77,0.36,2.41,0.82,1.90,2.62
95JJ12W1,2724,2469,67,30,3,36,1,83,35,90.64,2.46,1.10,0.11,1.32,0.04,3.05,1.28
95JJ13S1,2144,1884,87,30,4,33,14,35,57,87.87,4.06,1.40,0.19,1.54,0.65,1.63,2.66
95JJ13S2,1751,1535,80,18,5,29,9,37,38,87.66,4.57,1.03,0.29,1.66,0.51,2.11,2.17
95JJ14W1,2325,2157,83,16,4,28,9,2,26,92.77,3.57,0.69,0.17,1.20,0.39,0.09,1.12
95JJ15W1,1879,1542,64,28,3,50,10,110,72,82.06,3.41,1.49,0.16,2.66,0.53,5.85,3.83
95JJ16W1,1799,1534,104,24,2,54,10,24,47,85.27,5.78,1.33,0.11,3.00,0.56,1.33,2.61
95JJ17W1,2455,2274,94,27,0,30,9,2,19,92.63,3.83,1.10,0,1.22,0.37,0.08,0.77
95JJ18W1,2032,1725,126,31,1,26,16,68,39,84.89,6.20,1.53,0.05,1.28,0.79,3.35,1.92
95JJ19S1,1690,1481,76,18,10,55,13,3,34,87.63,4.50,1.07,0.59,3.25,0.77,0.18,2.01
95JJ19S2,1252,1046,52,8,2,81,7,20,36,83.55,4.15,0.64,0.16,6.47,0.56,1.60,2.88
95JJ20S1,2173,1922,114,30,3,27,13,28,36,88.45,5.25,1.38,0.14,1.24,0.60,1.29,1.66
95JJ20S2,1919,1764,68,22,5,21,9,9,21,91.92,3.54,1.15,0.26,1.09,0.47,0.47,1.09
95JJ21W1,2873,2434,133,33,7,80,17,32,137,84.72,4.63,1.15,0.24,2.78,0.59,1.11,4.77
95JJ22W1,2794,2397,167,35,6,54,18,57,60,85.79,5.98,1.25,0.21,1.93,0.64,2.04,2.15
95KK01W1,2578,2464,51,7,2,31,1,8,14,95.58,1.98,0.27,0.08,1.20,0.04,0.31,0.54
95KK02W1,2029,1933,33,7,3,12,5,25,11,95.27,1.63,0.34,0.15,0.59,0.25,1.23,0.54
95KK03W1,2357,2222,67,6,0,35,1,12,14,94.27,2.84,0.25,0,1.48,0.04,0.51,0.59
95KK04W1,2787,2309,100,20,2,58,50,206,42,82.85,3.59,0.72,0.07,2.08,1.79,7.39,1.51
95KK05W1,2616,2488,56,11,1,24,1,11,24,95.11,2.14,0.42,0.04,0.92,0.04,0.42,0.92
95KK06W1,1885,1663,59,22,1,16,25,83,16,88.22,3.13,1.17,0.05,0.85,1.33,4.40,0.85
95KK07W1,2045,1970,31,4,2,16,3,11,8,96.33,1.52,0.20,0.10,0.78,0.15,0.54,0.39
95KK08W1,2646,2430,62,24,2,44,8,37,39,91.84,2.34,0.91,0.08,1.66,0.30,1.40,1.47
95KK09W1,2187,1711,92,5,4,23,86,198,68,78.24,4.21,0.23,0.18,1.05,3.93,9.05,3.11
95KK10W1,2181,2098,42,11,0,13,5,1,11,96.19,1.93,0.50,0,0.60,0.23,0.05,0.50
95KK11W1,2373,2102,60,25,4,22,30,100,30,88.58,2.53,1.05,0.17,0.93,1.26,4.21,1.26
95KK12W1,2309,2112,55,9,0,28,14,67,24,91.47,2.38,0.39,0,1.21,0.61,2.90,1.04
95KK13W1,1817,1723,38,10,4,15,4,10,13,94.83,2.09,0.55,0.22,0.83,0.22,0.55,0.72
95KK14W1,2041,1937,56,5,0,21,2,4,16,94.90,2.74,0.24,0,1.03,0.10,0.20,0.78
95KK15W1,2946,2810,67,16,1,26,2,7,17,95.38,2.27,0.54,0.03,0.88,0.07,0.24,0.58
95KK16W1,2216,1872,57,16,4,45,51,124,47,84.48,2.57,0.72,0.18,2.03,2.30,5.60,2.12
95LL01S1,2488,2343,64,6,0,39,5,14,17,94.17,2.57,0.24,0,1.57,0.20,0.56,0.68
95LL01S2,2443,2296,52,10,4,24,3,38,16,93.98,2.13,0.41,0.16,0.98,0.12,1.56,0.65
95LL02S1,1612,1405,43,4,3,19,21,90,27,87.16,2.67,0.25,0.19,1.18,1.30,5.58,1.67
95LL02S2,1430,883,42,11,1,20,66,297,110,61.75,2.94,0.77,0.07,1.40,4.62,20.77,7.69
95LL03W1,2436,2106,72,31,5,21,45,108,48,86.45,2.96,1.27,0.21,0.86,1.85,4.43,1.97
95LL04W1,2985,2672,73,7,0,40,77,71,45,89.51,2.45,0.23,0,1.34,2.58,2.38,1.51
95LL05S1,2383,2173,78,20,6,19,13,9,65,91.19,3.27,0.84,0.25,0.80,0.55,0.38,2.73
95LL05S2,1736,1575,58,8,3,28,10,12,42,90.73,3.34,0.46,0.17,1.61,0.58,0.69,2.42
95LL06S1,1654,1425,49,19,8,19,21,91,22,86.15,2.96,1.15,0.48,1.15,1.27,5.50,1.33
95LL06S2,1718,1488,55,12,0,12,17,104,30,86.61,3.20,0.70,0,0.70,0.99,6.05,1.75
95LL07W1,2131,1757,89,21,1,7,21,201,34,82.45,4.18,0.99,0.05,0.33,0.99,9.43,1.60
95LL08S1,1649,1279,38,9,3,27,90,155,48,77.56,2.30,0.55,0.18,1.64,5.46,9.40,2.91
95LL08S2,1671,1216,27,5,0,20,192,122,89,72.77,1.62,0.30,0,1.20,11.49,7.30,5.33
95LL09S1,1467,1270,33,7,2,20,4,103,28,86.57,2.25,0.48,0.14,1.36,0.27,7.02,1.91
95LL09S2,1683,1503,34,15,0,27,11,76,17,89.30,2.02,0.89,0,1.60,0.65,4.52,1.01
95LL10S1,3074,2879,49,13,1,43,16,47,26,93.66,1.59,0.42,0.03,1.40,0.52,1.53,0.85
95LL10S2,2401,2230,53,18,0,27,9,48,16,92.88,2.21,0.75,0,1.12,0.37,2.00,0.67
95LL11S1,1538,1425,55,11,2,10,4,1,30,92.65,3.58,0.72,0.13,0.65,0.26,0.07,1.95
95LL11S2,2451,2281,78,17,5,11,4,9,46,93.06,3.18,0.69,0.20,0.45,0.16,0.37,1.88
95LL12S1,2929,2539,88,21,0,42,22,142,75,86.68,3.00,0.72,0,1.43,0.75,4.85,2.56
95LL12S2,1283,1138,37,9,2,28,6,49,14,88.70,2.88,0.70,0.16,2.18,0.47,3.82,1.09
95LL13S1,1401,1056,61,6,3,27,40,166,42,75.37,4.35,0.43,0.21,1.93,2.86,11.85,3.00
95LL13S2,1344,1133,53,7,1,16,19,100,15,84.30,3.94,0.52,0.07,1.19,1.41,7.44,1.12
95LL14S1,1270,1171,34,6,1,14,5,25,14,92.20,2.68,0.47,0.08,1.10,0.39,1.97,1.10
95LL14S2,1381,1313,23,6,0,12,0,15,12,95.08,1.67,0.43,0,0.87,0,1.09,0.87
95LL15S1,1449,1229,48,10,2,20,23,74,43,84.82,3.31,0.69,0.14,1.38,1.59,5.11,2.97
95LL15S2,1599,1370,53,27,5,20,7,70,47,85.68,3.31,1.69,0.31,1.25,0.44,4.38,2.94
95LL16S1,2791,2428,108,17,3,46,18,84,87,86.99,3.87,0.61,0.11,1.65,0.64,3.01,3.12
95LL16S2,3316,2538,139,28,5,41,69,358,138,76.54,4.19,0.84,0.15,1.24,2.08,10.80,4.16
95LL17W1,2539,2118,88,30,7,29,20,132,115,83.42,3.47,1.18,0.28,1.14,0.79,5.20,4.53
95LL18S1,1974,1802,60,22,0,18,4,37,31,91.29,3.04,1.11,0,0.91,0.20,1.87,1.57
95LL18S2,1377,1244,42,18,4,9,9,37,14,90.34,3.05,1.31,0.29,0.65,0.65,2.69,1.02
95LL19S1,2283,2091,63,14,3,25,17,26,44,91.59,2.76,0.61,0.13,1.10,0.74,1.14,1.93
95LL19S2,2865,2590,107,21,3,33,14,67,30,90.40,3.73,0.73,0.10,1.15,0.49,2.34,1.05
95LL20W1,2401,2203,64,16,1,17,10,72,18,91.75,2.67,0.67,0.04,0.71,0.42,3.00,0.75
95LL21W1,3983,3423,124,18,5,55,23,263,72,85.94,3.11,0.45,0.13,1.38,0.58,6.60,1.81
95LL22W1,3728,3353,96,15,5,50,19,141,49,89.94,2.58,0.40,0.13,1.34,0.51,3.78,1.31
95LL23W1,2157,1807,97,22,3,12,33,152,31,83.77,4.50,1.02,0.14,0.56,1.53,7.05,1.44
95LL24S1,2027,1876,23,6,8,28,18,45,23,92.55,1.13,0.30,0.39,1.38,0.89,2.22,1.13
95LL24S2,1742,1637,29,5,0,22,12,24,13,93.97,1.66,0.29,0,1.26,0.69,1.38,0.75
95LL25S1,2583,2349,106,25,4,29,10,23,37,90.94,4.10,0.97,0.15,1.12,0.39,0.89,1.43
95LL25S2,1953,1783,80,15,6,23,3,12,31,91.30,4.10,0.77,0.31,1.18,0.15,0.61,1.59
95LL26S1,1519,1283,35,12,0,20,11,133,25,84.46,2.30,0.79,0,1.32,0.72,8.76,1.65
95LL26S2,2179,2002,73,9,1,34,3,38,19,91.88,3.35,0.41,0.05,1.56,0.14,1.74,0.87
95MM01S1,1471,1306,57,19,0,52,7,8,22,88.78,3.87,1.29,0,3.54,0.48,0.54,1.50
95MM01S2,1777,1491,72,16,1,73,9,26,89,83.91,4.05,0.90,0.06,4.11,0.51,1.46,5.01
