GeographyCode,KS206NI0001,KS206NI0002,KS206NI0003,KS206NI0004,KS206NI0005,KS206NI0006,KS206NI0007,KS206NI0008,KS206NI0009,KS206NI0010,KS206NI0011,KS206NI0012,KS206NI0013,KS206NI0014,KS206NI0015,KS206NI0016,KS206NI0017
95BB16S2,1603,222,1269,52,43,4,0,10,3,13.85,79.16,3.24,2.68,0.25,0,0.62,0.19
95BB17S1,1793,276,1426,52,14,8,0,13,4,15.39,79.53,2.90,0.78,0.45,0,0.73,0.22
95BB17S2,1763,332,1307,70,31,8,1,12,2,18.83,74.13,3.97,1.76,0.45,0.06,0.68,0.11
95BB18S1,1688,321,1295,42,9,4,1,14,2,19.02,76.72,2.49,0.53,0.24,0.06,0.83,0.12
95BB18S2,2591,347,2086,88,47,6,5,6,6,13.39,80.51,3.40,1.81,0.23,0.19,0.23,0.23
95BB19S1,1613,262,1242,65,20,3,1,12,8,16.24,77.00,4.03,1.24,0.19,0.06,0.74,0.50
95BB19S2,1784,161,1535,36,29,9,0,9,5,9.02,86.04,2.02,1.63,0.50,0,0.50,0.28
95BB19S3,1391,141,1170,46,15,8,0,8,3,10.14,84.11,3.31,1.08,0.58,0,0.58,0.22
95BB20S1,1889,417,940,452,54,3,0,17,6,22.08,49.76,23.93,2.86,0.16,0,0.90,0.32
95BB20S2,1524,419,725,325,31,6,0,9,9,27.49,47.57,21.33,2.03,0.39,0,0.59,0.59
95BB21S1,2387,466,1803,48,21,5,2,39,3,19.52,75.53,2.01,0.88,0.21,0.08,1.63,0.13
95BB21S2,2332,423,1673,164,37,7,2,14,12,18.14,71.74,7.03,1.59,0.30,0.09,0.60,0.51
95BB22S1,1557,293,1185,54,9,4,1,8,3,18.82,76.11,3.47,0.58,0.26,0.06,0.51,0.19
95BB22S2,1483,363,1035,47,6,3,0,23,6,24.48,69.79,3.17,0.40,0.20,0,1.55,0.40
95BB23S1,1540,171,1198,101,35,2,1,29,3,11.10,77.79,6.56,2.27,0.13,0.06,1.88,0.19
95BB23S2,1485,188,1162,79,26,7,0,13,10,12.66,78.25,5.32,1.75,0.47,0,0.88,0.67
95CC01W1,2558,625,707,1017,35,3,4,152,15,24.43,27.64,39.76,1.37,0.12,0.16,5.94,0.59
95CC02W1,2725,537,1058,1039,48,8,10,15,10,19.71,38.83,38.13,1.76,0.29,0.37,0.55,0.37
95CC03W1,2817,671,760,971,40,4,2,333,36,23.82,26.98,34.47,1.42,0.14,0.07,11.82,1.28
95CC04W1,2440,642,755,960,38,0,7,36,2,26.31,30.94,39.34,1.56,0,0.29,1.48,0.08
95CC05W1,2774,600,1110,875,64,2,2,104,17,21.63,40.01,31.54,2.31,0.07,0.07,3.75,0.61
95CC06S1,1468,214,733,428,33,1,0,52,7,14.58,49.93,29.16,2.25,0.07,0,3.54,0.48
95CC06S2,1308,189,710,309,39,0,1,51,9,14.45,54.28,23.62,2.98,0,0.08,3.90,0.69
95CC07W1,3475,730,974,1639,68,2,5,42,15,21.01,28.03,47.17,1.96,0.06,0.14,1.21,0.43
95CC08W1,2565,583,732,1060,59,2,4,100,25,22.73,28.54,41.33,2.30,0.08,0.16,3.90,0.97
95CC09S1,1496,275,1073,112,19,6,3,7,1,18.38,71.72,7.49,1.27,0.40,0.20,0.47,0.07
95CC09S2,1858,354,1365,56,17,4,0,57,5,19.05,73.47,3.01,0.91,0.22,0,3.07,0.27
95CC10W1,2577,466,1721,258,75,5,1,45,6,18.08,66.78,10.01,2.91,0.19,0.04,1.75,0.23
95CC11W1,1795,440,473,754,28,1,2,91,6,24.51,26.35,42.01,1.56,0.06,0.11,5.07,0.33
95CC12W1,2785,679,1258,786,33,1,1,20,7,24.38,45.17,28.22,1.18,0.04,0.04,0.72,0.25
95CC13W1,2474,516,1159,731,26,3,6,28,5,20.86,46.85,29.55,1.05,0.12,0.24,1.13,0.20
95CC14W1,3035,504,2288,158,40,6,3,31,5,16.61,75.39,5.21,1.32,0.20,0.10,1.02,0.16
95CC15W1,2903,642,1626,519,40,3,1,65,7,22.12,56.01,17.88,1.38,0.10,0.03,2.24,0.24
95CC16W1,2820,685,1830,198,24,8,0,67,8,24.29,64.89,7.02,0.85,0.28,0,2.38,0.28
95CC17W1,2730,479,1049,1080,61,9,2,40,10,17.55,38.42,39.56,2.23,0.33,0.07,1.47,0.37
95CC18W1,2342,324,1197,569,62,5,3,166,16,13.83,51.11,24.30,2.65,0.21,0.13,7.09,0.68
95CC19W1,2720,636,1537,462,28,11,2,33,11,23.38,56.51,16.99,1.03,0.40,0.07,1.21,0.40
95CC20S1,1308,192,1004,50,26,1,0,29,6,14.68,76.76,3.82,1.99,0.08,0,2.22,0.46
95CC20S2,1702,301,1234,42,14,10,2,93,6,17.69,72.50,2.47,0.82,0.59,0.12,5.46,0.35
95CC21W1,2925,562,2096,162,40,7,1,50,7,19.21,71.66,5.54,1.37,0.24,0.03,1.71,0.24
95CC22W1,1740,397,984,160,26,2,0,143,28,22.82,56.55,9.20,1.49,0.11,0,8.22,1.61
95DD01W1,2099,322,1555,84,34,10,0,76,18,15.34,74.08,4.00,1.62,0.48,0,3.62,0.86
95DD02S1,1453,328,1092,18,2,2,0,3,8,22.57,75.15,1.24,0.14,0.14,0,0.21,0.55
95DD02S2,2435,446,1863,77,25,4,0,12,8,18.32,76.51,3.16,1.03,0.16,0,0.49,0.33
95DD03W1,3503,480,2593,177,53,3,1,172,24,13.70,74.02,5.05,1.51,0.09,0.03,4.91,0.69
95DD04W1,1926,613,1238,44,11,2,0,14,4,31.83,64.28,2.28,0.57,0.10,0,0.73,0.21
95DD05W1,1739,564,1135,20,1,2,0,5,12,32.43,65.27,1.15,0.06,0.12,0,0.29,0.69
95DD06W1,2588,418,1890,118,50,3,1,101,7,16.15,73.03,4.56,1.93,0.12,0.04,3.90,0.27
95DD07S1,1596,367,1147,41,17,8,0,9,7,22.99,71.87,2.57,1.07,0.50,0,0.56,0.44
95DD07S2,1767,292,1371,64,19,4,2,8,7,16.53,77.59,3.62,1.08,0.23,0.11,0.45,0.40
95DD08W1,2126,487,1081,139,28,4,2,343,42,22.91,50.85,6.54,1.32,0.19,0.09,16.13,1.98
95DD09W1,2590,566,1893,73,19,11,0,21,7,21.85,73.09,2.82,0.73,0.42,0,0.81,0.27
95DD10W1,2805,712,1962,49,21,5,3,47,6,25.38,69.95,1.75,0.75,0.18,0.11,1.68,0.21
95DD11W1,2363,617,1262,213,30,2,5,224,10,26.11,53.41,9.01,1.27,0.08,0.21,9.48,0.42
95DD12W1,2610,696,1656,206,36,5,1,7,3,26.67,63.45,7.89,1.38,0.19,0.04,0.27,0.11
95DD13W1,1784,417,952,196,27,2,1,171,18,23.37,53.36,10.99,1.51,0.11,0.06,9.59,1.01
95DD14S1,1603,328,1204,29,16,5,0,10,11,20.46,75.11,1.81,1.00,0.31,0,0.62,0.69
95DD14S2,1674,147,1386,65,44,14,0,14,4,8.78,82.80,3.88,2.63,0.84,0,0.84,0.24
95DD15W1,3451,810,1870,677,63,5,0,16,10,23.47,54.19,19.62,1.83,0.14,0,0.46,0.29
95DD16W1,2981,638,2103,146,44,15,1,17,17,21.40,70.55,4.90,1.48,0.50,0.03,0.57,0.57
95DD17W1,3461,763,2086,526,65,6,1,4,10,22.05,60.27,15.20,1.88,0.17,0.03,0.12,0.29
95DD18W1,1885,516,1214,40,12,7,0,73,23,27.37,64.40,2.12,0.64,0.37,0,3.87,1.22
95DD19S1,1904,395,1419,36,24,3,0,22,5,20.75,74.53,1.89,1.26,0.16,0,1.16,0.26
95DD19S2,1460,286,1091,43,26,4,0,10,0,19.59,74.73,2.95,1.78,0.27,0,0.68,0
95DD20W1,1746,478,1168,57,10,1,0,27,5,27.38,66.90,3.26,0.57,0.06,0,1.55,0.29
95DD21W1,2139,384,1321,167,38,6,1,200,22,17.95,61.76,7.81,1.78,0.28,0.05,9.35,1.03
95DD22S1,1555,434,871,198,34,4,0,7,7,27.91,56.01,12.73,2.19,0.26,0,0.45,0.45
95DD22S2,1581,466,922,160,12,9,0,11,1,29.48,58.32,10.12,0.76,0.57,0,0.70,0.06
95DD23W1,2509,553,1801,116,22,3,0,11,3,22.04,71.78,4.62,0.88,0.12,0,0.44,0.12
95DD24W1,2711,493,1494,523,40,5,2,133,21,18.19,55.11,19.29,1.48,0.18,0.07,4.91,0.77
95EE01W1,1895,534,701,630,22,1,0,6,1,28.18,36.99,33.25,1.16,0.05,0,0.32,0.05
95EE02W1,2095,529,1474,64,21,3,0,1,3,25.25,70.36,3.05,1.00,0.14,0,0.05,0.14
95EE03W1,1999,533,1309,74,24,3,1,49,6,26.66,65.48,3.70,1.20,0.15,0.05,2.45,0.30
95EE04W1,1993,518,1212,227,23,2,1,3,7,25.99,60.81,11.39,1.15,0.10,0.05,0.15,0.35
95EE05W1,1509,351,1075,48,15,0,0,18,2,23.26,71.24,3.18,0.99,0,0,1.19,0.13
95EE06W1,2278,601,890,686,44,0,1,55,1,26.38,39.07,30.11,1.93,0,0.04,2.41,0.04
95EE07W1,1798,555,1163,67,8,0,0,4,1,30.87,64.68,3.73,0.44,0,0,0.22,0.06
95EE08W1,1719,385,1201,67,32,0,0,29,5,22.40,69.87,3.90,1.86,0,0,1.69,0.29
95EE09W1,1890,553,1039,254,22,6,0,15,1,29.26,54.97,13.44,1.16,0.32,0,0.79,0.05
95EE10W1,1797,462,821,407,17,0,0,74,16,25.71,45.69,22.65,0.95,0,0,4.12,0.89
95EE11W1,1677,462,1001,196,11,2,0,4,1,27.55,59.69,11.69,0.66,0.12,0,0.24,0.06
95EE12W1,2507,664,1725,50,15,2,0,50,1,26.49,68.81,1.99,0.60,0.08,0,1.99,0.04
95EE13W1,1529,462,953,74,13,4,3,15,5,30.22,62.33,4.84,0.85,0.26,0.20,0.98,0.33
95EE14W1,2684,686,1844,101,25,2,1,11,14,25.56,68.70,3.76,0.93,0.07,0.04,0.41,0.52
95EE15W1,1728,482,1094,119,18,1,1,10,3,27.89,63.31,6.89,1.04,0.06,0.06,0.58,0.17
95EE16W1,2126,606,1290,207,13,2,0,6,2,28.50,60.68,9.74,0.61,0.09,0,0.28,0.09
95FF01S1,2129,264,1618,182,31,7,1,18,8,12.40,76.00,8.55,1.46,0.33,0.05,0.85,0.38
95FF01S2,2667,281,1834,389,73,9,3,60,18,10.54,68.77,14.59,2.74,0.34,0.11,2.25,0.67
95FF02W1,2817,728,1414,594,32,3,0,39,7,25.84,50.20,21.09,1.14,0.11,0,1.38,0.25
95FF03W1,3006,559,2005,326,38,7,2,56,13,18.60,66.70,10.84,1.26,0.23,0.07,1.86,0.43
95FF04W1,2629,533,1646,388,41,6,3,9,3,20.27,62.61,14.76,1.56,0.23,0.11,0.34,0.11
95FF05W1,2563,550,1751,152,38,5,1,53,13,21.46,68.32,5.93,1.48,0.20,0.04,2.07,0.51
95FF06S1,2036,383,1484,91,19,4,1,42,12,18.81,72.89,4.47,0.93,0.20,0.05,2.06,0.59
95FF06S2,2080,301,1611,104,30,6,0,9,19,14.47,77.45,5.00,1.44,0.29,0,0.43,0.91
95FF07W1,2769,635,1670,373,31,7,2,33,18,22.93,60.31,13.47,1.12,0.25,0.07,1.19,0.65
95FF08W1,2364,421,1672,210,25,6,0,17,13,17.81,70.73,8.88,1.06,0.25,0,0.72,0.55
95FF09W1,2522,547,1593,308,29,1,1,28,15,21.69,63.16,12.21,1.15,0.04,0.04,1.11,0.59
95FF10W1,3473,659,2531,187,61,9,3,13,10,18.97,72.88,5.38,1.76,0.26,0.09,0.37,0.29
95FF11W1,2582,624,1606,300,21,7,3,9,12,24.17,62.20,11.62,0.81,0.27,0.12,0.35,0.46
95FF12W1,2724,459,1683,500,53,7,1,10,11,16.85,61.78,18.36,1.95,0.26,0.04,0.37,0.40
95FF13W1,2708,472,1766,378,52,2,2,21,15,17.43,65.21,13.96,1.92,0.07,0.07,0.78,0.55
95FF14W1,2432,409,1842,103,50,9,1,11,7,16.82,75.74,4.24,2.06,0.37,0.04,0.45,0.29
95FF15W1,2740,808,1474,336,31,4,0,80,7,29.49,53.80,12.26,1.13,0.15,0,2.92,0.26
95FF16W1,2374,413,1714,175,37,5,5,15,10,17.40,72.20,7.37,1.56,0.21,0.21,0.63,0.42
95FF17W1,1724,427,1079,153,22,1,1,31,10,24.77,62.59,8.87,1.28,0.06,0.06,1.80,0.58
95GG01S1,1768,253,577,854,74,0,1,3,6,14.31,32.64,48.30,4.19,0,0.06,0.17,0.34
95GG01S2,1523,301,471,716,25,1,1,3,5,19.76,30.93,47.01,1.64,0.07,0.07,0.20,0.33
95GG01S3,1616,284,469,827,25,1,0,5,5,17.57,29.02,51.18,1.55,0.06,0,0.31,0.31
95GG02S1,1745,418,727,546,44,2,1,0,7,23.95,41.66,31.29,2.52,0.11,0.06,0,0.40
95GG02S2,2018,528,853,577,40,6,1,8,5,26.16,42.27,28.59,1.98,0.30,0.05,0.40,0.25
95GG02S3,2224,586,859,724,27,2,3,18,5,26.35,38.62,32.55,1.21,0.09,0.13,0.81,0.22
95GG03S1,2003,218,1464,160,63,17,1,29,51,10.88,73.09,7.99,3.15,0.85,0.05,1.45,2.55
95GG03S2,1833,176,1380,143,56,11,1,22,44,9.60,75.29,7.80,3.06,0.60,0.05,1.20,2.40
95GG03S3,2103,276,1488,151,46,11,5,48,78,13.12,70.76,7.18,2.19,0.52,0.24,2.28,3.71
95GG04S1,1708,336,829,442,28,8,2,21,42,19.67,48.54,25.88,1.64,0.47,0.12,1.23,2.46
95GG04S2,1564,364,689,474,18,0,0,15,4,23.27,44.05,30.31,1.15,0,0,0.96,0.26
95GG04S3,1636,386,1021,88,21,5,0,83,32,23.59,62.41,5.38,1.28,0.31,0,5.07,1.96
95GG05S1,1813,257,832,479,71,5,12,77,80,14.18,45.89,26.42,3.92,0.28,0.66,4.25,4.41
95GG05S2,2009,225,987,479,58,11,10,162,77,11.20,49.13,23.84,2.89,0.55,0.50,8.06,3.83
95GG05S3,2106,292,1095,402,42,12,8,140,115,13.87,51.99,19.09,1.99,0.57,0.38,6.65,5.46
95GG06S1,1925,416,1407,63,5,2,0,20,12,21.61,73.09,3.27,0.26,0.10,0,1.04,0.62
95GG06S2,1779,300,1353,68,19,6,0,26,7,16.86,76.05,3.82,1.07,0.34,0,1.46,0.39
95GG06S3,1922,234,1534,88,26,7,1,18,14,12.17,79.81,4.58,1.35,0.36,0.05,0.94,0.73
95GG07S1,1862,340,680,708,37,20,12,12,53,18.26,36.52,38.02,1.99,1.07,0.64,0.64,2.85
95GG07S2,1922,422,688,706,40,4,2,14,46,21.96,35.80,36.73,2.08,0.21,0.10,0.73,2.39
95GG07S3,1701,277,630,746,21,1,0,20,6,16.28,37.04,43.86,1.23,0.06,0,1.18,0.35
95GG08S1,1394,172,694,465,46,2,0,5,10,12.34,49.78,33.36,3.30,0.14,0,0.36,0.72
95GG08S2,1730,333,935,345,36,1,3,65,12,19.25,54.05,19.94,2.08,0.06,0.17,3.76,0.69
95GG08S3,1786,255,1060,352,35,11,1,59,13,14.28,59.35,19.71,1.96,0.62,0.06,3.30,0.73
95GG09S1,2151,180,1787,89,47,15,4,9,20,8.37,83.08,4.14,2.19,0.70,0.19,0.42,0.93
95GG09S2,1896,245,1502,82,32,5,1,17,12,12.92,79.22,4.32,1.69,0.26,0.05,0.90,0.63
95GG09S3,2118,385,1543,87,25,2,0,47,29,18.18,72.85,4.11,1.18,0.09,0,2.22,1.37
95GG10S1,1826,342,1157,95,22,9,7,157,37,18.73,63.36,5.20,1.20,0.49,0.38,8.60,2.03
95GG10S2,2172,396,1428,107,51,14,2,139,35,18.23,65.75,4.93,2.35,0.64,0.09,6.40,1.61
95GG11S1,1895,396,1200,102,30,6,0,136,25,20.90,63.32,5.38,1.58,0.32,0,7.18,1.32
95GG11S2,1687,212,1275,97,27,9,1,46,20,12.57,75.58,5.75,1.60,0.53,0.06,2.73,1.19
95GG11S3,1871,368,1157,125,47,5,0,140,29,19.67,61.84,6.68,2.51,0.27,0,7.48,1.55
95GG12S1,1555,87,768,454,35,20,5,73,113,5.59,49.39,29.20,2.25,1.29,0.32,4.69,7.27
95GG12S2,1958,174,882,729,47,6,2,49,69,8.89,45.05,37.23,2.40,0.31,0.10,2.50,3.52
95GG12S3,1488,135,634,525,38,6,7,68,75,9.07,42.61,35.28,2.55,0.40,0.47,4.57,5.04
95GG12S4,1703,162,722,508,40,7,3,123,138,9.51,42.40,29.83,2.35,0.41,0.18,7.22,8.10
95GG12S5,2241,429,965,629,36,6,8,100,68,19.14,43.06,28.07,1.61,0.27,0.36,4.46,3.03
95GG13S1,1333,218,921,106,17,4,3,35,29,16.35,69.09,7.95,1.28,0.30,0.23,2.63,2.18
95GG13S2,1752,199,909,558,58,6,3,11,8,11.36,51.88,31.85,3.31,0.34,0.17,0.63,0.46
95GG13S3,1637,238,1123,206,25,1,1,35,8,14.54,68.60,12.58,1.53,0.06,0.06,2.14,0.49
95GG14S1,1617,162,1001,402,37,3,1,4,7,10.02,61.90,24.86,2.29,0.19,0.06,0.25,0.43
95GG14S2,1597,110,787,628,52,0,5,11,4,6.89,49.28,39.32,3.26,0,0.31,0.69,0.25
95GG14S3,1606,162,1062,305,40,2,6,18,11,10.09,66.13,18.99,2.49,0.12,0.37,1.12,0.68
95GG15S1,1959,248,1471,156,57,4,3,10,10,12.66,75.09,7.96,2.91,0.20,0.15,0.51,0.51
95GG15S2,2052,194,1583,130,63,16,1,36,29,9.45,77.14,6.34,3.07,0.78,0.05,1.75,1.41
95GG15S3,1909,277,1461,61,37,10,1,44,18,14.51,76.53,3.20,1.94,0.52,0.05,2.30,0.94
95GG16S1,1996,337,907,603,51,6,3,54,35,16.88,45.44,30.21,2.56,0.30,0.15,2.71,1.75
95GG16S2,1970,294,865,705,53,5,1,32,15,14.92,43.91,35.79,2.69,0.25,0.05,1.62,0.76
95GG16S3,1486,188,754,441,31,10,4,32,26,12.65,50.74,29.68,2.09,0.67,0.27,2.15,1.75
95GG17S1,2031,423,828,689,38,2,7,26,18,20.83,40.77,33.92,1.87,0.10,0.34,1.28,0.89
95GG17S2,1595,204,794,552,25,4,0,9,7,12.79,49.78,34.61,1.57,0.25,0,0.56,0.44
95GG17S3,1704,340,1013,283,22,4,0,32,10,19.95,59.45,16.61,1.29,0.23,0,1.88,0.59
95GG18S1,2553,622,978,883,32,0,0,16,22,24.36,38.31,34.59,1.25,0,0,0.63,0.86
95GG18S2,2422,501,818,923,43,10,4,74,49,20.69,33.77,38.11,1.78,0.41,0.17,3.06,2.02
95GG19S1,2019,555,1384,62,7,0,0,10,1,27.49,68.55,3.07,0.35,0,0,0.50,0.05
95GG19S2,2563,641,1706,150,19,1,0,34,12,25.01,66.56,5.85,0.74,0.04,0,1.33,0.47
95GG20S1,2807,611,1606,293,33,4,3,165,92,21.77,57.21,10.44,1.18,0.14,0.11,5.88,3.28
95GG20S2,2094,488,1280,189,33,2,1,67,34,23.30,61.13,9.03,1.58,0.10,0.05,3.20,1.62
95GG21S1,1497,404,540,500,19,3,1,19,11,26.99,36.07,33.40,1.27,0.20,0.07,1.27,0.73
95GG21S2,1752,469,667,587,14,1,2,6,6,26.77,38.07,33.50,0.80,0.06,0.11,0.34,0.34
95GG21S3,1935,398,676,651,21,3,2,58,126,20.57,34.94,33.64,1.09,0.16,0.10,3.00,6.51
95GG22S1,1687,286,500,836,35,0,4,12,14,16.95,29.64,49.56,2.07,0,0.24,0.71,0.83
95GG22S2,1935,318,611,939,42,7,3,5,10,16.43,31.58,48.53,2.17,0.36,0.16,0.26,0.52
95GG22S3,1721,241,523,886,38,0,2,12,19,14.00,30.39,51.48,2.21,0,0.12,0.70,1.10
95GG23S1,1418,108,985,234,34,11,1,11,34,7.62,69.46,16.50,2.40,0.78,0.07,0.78,2.40
95GG23S2,1552,163,625,672,63,5,0,5,19,10.50,40.27,43.30,4.06,0.32,0,0.32,1.22
95GG23S3,1585,148,1003,315,47,12,2,17,41,9.34,63.28,19.87,2.97,0.76,0.13,1.07,2.59
95GG24S1,1388,230,757,323,38,4,2,14,20,16.57,54.54,23.27,2.74,0.29,0.14,1.01,1.44
95GG24S2,1540,203,1166,75,13,6,1,43,33,13.18,75.71,4.87,0.84,0.39,0.06,2.79,2.14
95GG24S3,1633,214,885,417,43,7,1,45,21,13.10,54.19,25.54,2.63,0.43,0.06,2.76,1.29
95GG25S1,2158,404,692,979,54,0,0,4,25,18.72,32.07,45.37,2.50,0,0,0.19,1.16
95GG25S2,1839,326,563,902,38,1,2,5,2,17.73,30.61,49.05,2.07,0.05,0.11,0.27,0.11
95GG25S3,1576,286,474,775,23,0,4,7,7,18.15,30.08,49.18,1.46,0,0.25,0.44,0.44
95GG26S1,1995,398,1447,96,15,3,1,20,15,19.95,72.53,4.81,0.75,0.15,0.05,1.00,0.75
95GG26S2,1754,370,1107,247,13,0,0,13,4,21.09,63.11,14.08,0.74,0,0,0.74,0.23
95GG27S1,1548,218,520,745,44,0,6,10,5,14.08,33.59,48.13,2.84,0,0.39,0.65,0.32
95GG27S2,1614,283,566,731,23,0,1,8,2,17.53,35.07,45.29,1.43,0,0.06,0.50,0.12
