GeographyCode,KS702NI0001,KS702NI0002,KS702NI0003,KS702NI0004,KS702NI0005,KS702NI0006,KS702NI0007,KS702NI0008,KS702NI0009,KS702NI0010,KS702NI0011,KS702NI0012,KS702NI0013,KS702NI0014,KS702NI0015,KS702NI0016,KS702NI0017,KS702NI0018,KS702NI0019,KS702NI0020,KS702NI0021,KS702NI0022,KS702NI0023,KS702NI0024,KS702NI0025,KS702NI0026,KS702NI0027,KS702NI0028,KS702NI0029
95FF06S1,1355,122,5,122,1,651,162,91,7,1,182,11,1307,123,48,4,9.00,0.37,9.00,0.07,48.04,11.96,6.72,0.52,0.07,13.43,0.81,9.41,8.33
95FF06S2,1539,130,5,203,3,693,253,105,9,4,127,7,1503,201,36,7,8.45,0.32,13.19,0.19,45.03,16.44,6.82,0.58,0.26,8.25,0.45,13.37,19.44
95FF07W1,1612,141,4,158,5,585,247,115,18,3,330,6,1394,138,218,24,8.75,0.25,9.80,0.31,36.29,15.32,7.13,1.12,0.19,20.47,0.37,9.90,11.01
95FF08W1,1362,143,8,111,1,563,228,100,15,3,186,4,1278,111,79,7,10.50,0.59,8.15,0.07,41.34,16.74,7.34,1.10,0.22,13.66,0.29,8.69,8.86
95FF09W1,1528,190,14,192,2,644,234,101,15,5,123,8,1406,172,122,34,12.43,0.92,12.57,0.13,42.15,15.31,6.61,0.98,0.33,8.05,0.52,12.23,27.87
95FF10W1,2436,310,10,370,2,1158,284,179,11,5,75,32,2408,373,28,7,12.73,0.41,15.19,0.08,47.54,11.66,7.35,0.45,0.21,3.08,1.31,15.49,25.00
95FF11W1,1740,273,6,266,2,825,180,121,15,4,27,21,1720,266,20,6,15.69,0.34,15.29,0.11,47.41,10.34,6.95,0.86,0.23,1.55,1.21,15.47,30.00
95FF12W1,1789,187,17,209,3,834,268,151,14,5,88,13,1738,210,48,16,10.45,0.95,11.68,0.17,46.62,14.98,8.44,0.78,0.28,4.92,0.73,12.08,33.33
95FF13W1,1796,243,17,214,3,818,244,134,15,3,89,16,1770,220,26,11,13.53,0.95,11.92,0.17,45.55,13.59,7.46,0.84,0.17,4.96,0.89,12.43,42.31
95FF14W1,1647,218,9,164,2,769,321,118,5,2,23,16,1632,170,15,3,13.24,0.55,9.96,0.12,46.69,19.49,7.16,0.30,0.12,1.40,0.97,10.42,20.00
95FF15W1,1598,169,7,139,6,691,244,125,12,3,184,18,1495,128,103,18,10.58,0.44,8.70,0.38,43.24,15.27,7.82,0.75,0.19,11.51,1.13,8.56,17.48
95FF16W1,1486,122,7,87,3,724,261,121,14,3,137,7,1422,77,64,17,8.21,0.47,5.85,0.20,48.72,17.56,8.14,0.94,0.20,9.22,0.47,5.41,26.56
95FF17W1,943,100,6,67,0,366,116,71,8,0,202,7,791,56,152,17,10.60,0.64,7.10,0,38.81,12.30,7.53,0.85,0,21.42,0.74,7.08,11.18
95GG01S1,884,84,17,161,4,258,104,62,44,5,140,5,765,138,119,40,9.50,1.92,18.21,0.45,29.19,11.76,7.01,4.98,0.57,15.84,0.57,18.04,33.61
95GG01S2,782,85,9,150,3,192,62,56,36,3,184,2,640,113,142,46,10.87,1.15,19.18,0.38,24.55,7.93,7.16,4.60,0.38,23.53,0.26,17.66,32.39
95GG01S3,885,105,6,166,1,239,83,47,34,5,193,6,698,115,187,57,11.86,0.68,18.76,0.11,27.01,9.38,5.31,3.84,0.56,21.81,0.68,16.48,30.48
95GG02S1,860,119,2,226,1,128,92,45,56,6,183,2,486,96,374,132,13.84,0.23,26.28,0.12,14.88,10.70,5.23,6.51,0.70,21.28,0.23,19.75,35.29
95GG02S2,974,127,5,247,2,150,81,37,85,6,229,5,450,83,524,169,13.04,0.51,25.36,0.21,15.40,8.32,3.80,8.73,0.62,23.51,0.51,18.44,32.25
95GG02S3,1063,154,3,274,3,158,95,33,76,3,262,2,426,87,637,190,14.49,0.28,25.78,0.28,14.86,8.94,3.10,7.15,0.28,24.65,0.19,20.42,29.83
95GG03S1,1325,99,3,191,8,554,147,91,10,34,182,6,1240,158,85,36,7.47,0.23,14.42,0.60,41.81,11.09,6.87,0.75,2.57,13.74,0.45,12.74,42.35
95GG03S2,1248,122,13,183,8,500,87,85,8,21,215,6,1157,170,91,26,9.78,1.04,14.66,0.64,40.06,6.97,6.81,0.64,1.68,17.23,0.48,14.69,28.57
95GG03S3,1349,102,19,207,8,520,103,122,21,31,207,9,1168,176,181,50,7.56,1.41,15.34,0.59,38.55,7.64,9.04,1.56,2.30,15.34,0.67,15.07,27.62
95GG04S1,864,92,10,180,2,158,73,36,30,10,267,6,552,91,312,99,10.65,1.16,20.83,0.23,18.29,8.45,4.17,3.47,1.16,30.90,0.69,16.49,31.73
95GG04S2,826,93,7,233,1,121,39,28,29,11,261,3,517,127,309,113,11.26,0.85,28.21,0.12,14.65,4.72,3.39,3.51,1.33,31.60,0.36,24.56,36.57
95GG04S3,798,71,8,172,3,187,67,29,23,18,219,1,425,69,373,111,8.90,1.00,21.55,0.38,23.43,8.40,3.63,2.88,2.26,27.44,0.13,16.24,29.76
95GG05S1,1275,120,5,185,2,395,74,65,18,63,344,4,989,110,285,80,9.41,0.39,14.51,0.16,30.98,5.80,5.10,1.41,4.94,26.98,0.31,11.12,28.07
95GG05S2,1505,152,12,169,6,454,74,69,26,78,459,6,1161,93,344,88,10.10,0.80,11.23,0.40,30.17,4.92,4.58,1.73,5.18,30.50,0.40,8.01,25.58
95GG05S3,1410,136,13,196,7,339,75,54,21,85,476,8,908,105,502,104,9.65,0.92,13.90,0.50,24.04,5.32,3.83,1.49,6.03,33.76,0.57,11.56,20.72
95GG06S1,1048,97,3,184,8,312,146,62,19,3,211,3,774,104,274,83,9.26,0.29,17.56,0.76,29.77,13.93,5.92,1.81,0.29,20.13,0.29,13.44,30.29
95GG06S2,1056,74,8,209,14,360,107,56,15,10,195,8,852,139,204,78,7.01,0.76,19.79,1.33,34.09,10.13,5.30,1.42,0.95,18.47,0.76,16.31,38.24
95GG06S3,1303,91,8,229,8,452,219,97,9,5,179,6,1148,181,155,56,6.98,0.61,17.57,0.61,34.69,16.81,7.44,0.69,0.38,13.74,0.46,15.77,36.13
95GG07S1,1054,127,3,130,3,208,96,61,74,6,342,4,724,71,330,62,12.05,0.28,12.33,0.28,19.73,9.11,5.79,7.02,0.57,32.45,0.38,9.81,18.79
95GG07S2,982,121,1,168,2,128,64,31,73,11,380,3,454,56,528,113,12.32,0.10,17.11,0.20,13.03,6.52,3.16,7.43,1.12,38.70,0.31,12.33,21.40
95GG07S3,978,111,3,144,0,162,65,39,67,14,370,3,585,83,393,64,11.35,0.31,14.72,0,16.56,6.65,3.99,6.85,1.43,37.83,0.31,14.19,16.28
95GG08S1,829,71,3,151,9,318,149,52,10,4,61,1,764,124,65,30,8.56,0.36,18.21,1.09,38.36,17.97,6.27,1.21,0.48,7.36,0.12,16.23,46.15
95GG08S2,946,107,5,183,6,291,108,57,27,5,157,0,672,98,274,90,11.31,0.53,19.34,0.63,30.76,11.42,6.03,2.85,0.53,16.60,0,14.58,32.85
95GG08S3,1130,96,8,228,9,389,168,73,23,6,120,10,934,156,196,80,8.50,0.71,20.18,0.80,34.42,14.87,6.46,2.04,0.53,10.62,0.88,16.70,40.82
95GG09S1,1344,119,30,149,6,573,219,87,4,18,134,5,1304,170,34,9,8.85,2.23,11.09,0.45,42.63,16.29,6.47,0.30,1.34,9.97,0.37,13.04,26.47
95GG09S2,1184,86,17,159,11,502,129,84,9,21,156,10,1073,144,111,32,7.26,1.44,13.43,0.93,42.40,10.90,7.09,0.76,1.77,13.18,0.84,13.42,28.83
95GG09S3,1292,92,12,229,7,493,193,69,32,10,153,2,1036,145,256,96,7.12,0.93,17.72,0.54,38.16,14.94,5.34,2.48,0.77,11.84,0.15,14.00,37.50
95GG10S1,1095,105,12,166,4,276,57,50,32,36,353,4,657,80,438,98,9.59,1.10,15.16,0.37,25.21,5.21,4.57,2.92,3.29,32.24,0.37,12.18,22.37
95GG10S2,1311,128,17,194,6,325,73,66,18,26,450,8,800,93,511,118,9.76,1.30,14.80,0.46,24.79,5.57,5.03,1.37,1.98,34.32,0.61,11.63,23.09
95GG11S1,1097,81,4,233,7,332,94,51,18,24,243,10,701,109,396,128,7.38,0.36,21.24,0.64,30.26,8.57,4.65,1.64,2.19,22.15,0.91,15.55,32.32
95GG11S2,1100,76,7,147,6,409,168,82,10,29,157,9,996,119,98,30,6.91,0.64,13.36,0.55,37.18,15.27,7.45,0.91,2.64,14.27,0.82,11.95,30.61
95GG11S3,1143,83,9,194,8,373,94,81,19,31,248,3,796,99,344,104,7.26,0.79,16.97,0.70,32.63,8.22,7.09,1.66,2.71,21.70,0.26,12.44,30.23
95GG12S1,1376,232,34,122,2,201,41,33,17,32,659,3,805,74,506,75,16.86,2.47,8.87,0.15,14.61,2.98,2.40,1.24,2.33,47.89,0.22,9.19,14.82
95GG12S2,1671,314,15,197,0,246,53,106,23,33,681,3,1049,108,622,104,18.79,0.90,11.79,0,14.72,3.17,6.34,1.38,1.97,40.75,0.18,10.30,16.72
95GG12S3,1247,260,12,171,3,178,46,55,12,29,479,2,743,77,493,104,20.85,0.96,13.71,0.24,14.27,3.69,4.41,0.96,2.33,38.41,0.16,10.36,21.10
95GG12S4,1412,214,39,161,2,193,43,53,15,13,676,3,667,77,669,118,15.16,2.76,11.40,0.14,13.67,3.05,3.75,1.06,0.92,47.88,0.21,11.54,17.64
95GG12S5,1343,166,16,219,8,235,113,37,35,27,483,4,696,81,644,153,12.36,1.19,16.31,0.60,17.50,8.41,2.76,2.61,2.01,35.96,0.30,11.64,23.76
95GG13S1,727,81,0,168,3,225,74,45,16,8,106,1,554,90,171,77,11.14,0,23.11,0.41,30.95,10.18,6.19,2.20,1.10,14.58,0.14,16.25,45.03
95GG13S2,1140,78,7,171,3,459,173,79,12,17,132,9,1058,155,82,23,6.84,0.61,15.00,0.26,40.26,15.18,6.93,1.05,1.49,11.58,0.79,14.65,28.05
95GG13S3,902,69,4,164,1,361,134,49,12,8,96,4,771,124,131,44,7.65,0.44,18.18,0.11,40.02,14.86,5.43,1.33,0.89,10.64,0.44,16.08,33.59
95GG14S1,1089,84,2,147,5,441,212,86,7,14,88,3,1029,132,60,17,7.71,0.18,13.50,0.46,40.50,19.47,7.90,0.64,1.29,8.08,0.28,12.83,28.33
95GG14S2,1083,91,6,152,1,459,171,76,6,9,108,4,1024,134,59,24,8.40,0.55,14.04,0.09,42.38,15.79,7.02,0.55,0.83,9.97,0.37,13.09,40.68
95GG14S3,1082,83,6,136,4,464,192,96,4,4,91,2,1036,132,46,10,7.67,0.55,12.57,0.37,42.88,17.74,8.87,0.37,0.37,8.41,0.18,12.74,21.74
95GG15S1,1147,97,7,91,5,528,239,102,7,20,40,11,1127,93,20,5,8.46,0.61,7.93,0.44,46.03,20.84,8.89,0.61,1.74,3.49,0.96,8.25,25.00
95GG15S2,1378,108,4,161,8,655,217,93,8,17,104,3,1291,143,81,22,7.84,0.29,11.68,0.58,47.53,15.75,6.75,0.58,1.23,7.55,0.22,11.08,27.16
95GG15S3,1099,101,1,191,9,434,167,83,9,15,82,7,973,146,126,46,9.19,0.09,17.38,0.82,39.49,15.20,7.55,0.82,1.36,7.46,0.64,15.01,36.51
95GG16S1,1169,129,3,240,5,329,114,46,28,20,251,4,855,130,309,111,11.04,0.26,20.53,0.43,28.14,9.75,3.93,2.40,1.71,21.47,0.34,15.20,35.92
95GG16S2,1212,110,4,229,9,379,143,78,24,15,216,5,1000,164,212,69,9.08,0.33,18.89,0.74,31.27,11.80,6.44,1.98,1.24,17.82,0.41,16.40,32.55
95GG16S3,960,78,3,152,4,339,111,66,13,7,180,7,837,117,123,38,8.13,0.31,15.83,0.42,35.31,11.56,6.88,1.35,0.73,18.75,0.73,13.98,30.89
95GG17S1,1187,175,3,218,3,258,164,64,38,11,247,6,796,111,391,110,14.74,0.25,18.37,0.25,21.74,13.82,5.39,3.20,0.93,20.81,0.51,13.94,28.13
95GG17S2,982,73,6,219,4,323,144,69,13,4,121,6,899,184,83,41,7.43,0.61,22.30,0.41,32.89,14.66,7.03,1.32,0.41,12.32,0.61,20.47,49.40
95GG17S3,933,84,5,172,5,235,133,61,30,2,201,5,650,117,283,60,9.00,0.54,18.44,0.54,25.19,14.26,6.54,3.22,0.21,21.54,0.54,18.00,21.20
95GG18S1,1303,172,1,240,1,179,99,54,86,9,457,5,707,116,596,125,13.20,0.08,18.42,0.08,13.74,7.60,4.14,6.60,0.69,35.07,0.38,16.41,20.97
95GG18S2,1251,124,7,214,5,230,74,49,103,16,426,3,663,99,588,122,9.91,0.56,17.11,0.40,18.39,5.92,3.92,8.23,1.28,34.05,0.24,14.93,20.75
95GG19S1,729,94,8,150,1,153,80,24,29,8,179,3,413,70,316,88,12.89,1.10,20.58,0.14,20.99,10.97,3.29,3.98,1.10,24.55,0.41,16.95,27.85
95GG19S2,1256,147,3,270,2,262,147,61,47,12,299,6,758,139,498,134,11.70,0.24,21.50,0.16,20.86,11.70,4.86,3.74,0.96,23.81,0.48,18.34,26.91
95GG20S1,1500,133,22,293,10,384,122,53,48,18,406,11,861,132,631,181,8.87,1.47,19.53,0.67,25.60,8.13,3.53,3.20,1.20,27.07,0.73,15.33,28.68
95GG20S2,1036,99,3,240,4,249,123,46,35,13,219,5,659,125,377,118,9.56,0.29,23.17,0.39,24.03,11.87,4.44,3.38,1.25,21.14,0.48,18.97,31.30
95GG21S1,655,84,7,97,0,68,42,18,54,2,281,2,274,47,380,57,12.82,1.07,14.81,0,10.38,6.41,2.75,8.24,0.31,42.90,0.31,17.15,15.00
95GG21S2,811,130,4,102,1,87,62,15,64,6,338,2,291,29,506,77,16.03,0.49,12.58,0.12,10.73,7.64,1.85,7.89,0.74,41.68,0.25,9.97,15.22
95GG21S3,910,124,10,116,3,141,46,26,72,13,357,2,397,44,512,82,13.63,1.10,12.75,0.33,15.49,5.05,2.86,7.91,1.43,39.23,0.22,11.08,16.02
95GG22S1,979,89,4,148,2,270,112,52,58,18,218,8,765,110,214,42,9.09,0.41,15.12,0.20,27.58,11.44,5.31,5.92,1.84,22.27,0.82,14.38,19.63
95GG22S2,1033,98,3,210,3,314,114,52,40,3,195,1,895,171,138,42,9.49,0.29,20.33,0.29,30.40,11.04,5.03,3.87,0.29,18.88,0.10,19.11,30.43
95GG22S3,954,94,6,145,1,272,114,51,60,6,204,1,771,117,183,34,9.85,0.63,15.20,0.10,28.51,11.95,5.35,6.29,0.63,21.38,0.10,15.18,18.58
95GG23S1,910,65,6,165,2,381,136,65,11,6,68,5,865,151,45,20,7.14,0.66,18.13,0.22,41.87,14.95,7.14,1.21,0.66,7.47,0.55,17.46,44.44
95GG23S2,998,83,24,164,0,365,122,63,4,13,156,4,958,166,40,22,8.32,2.40,16.43,0,36.57,12.22,6.31,0.40,1.30,15.63,0.40,17.33,55.00
95GG23S3,1003,69,12,160,1,436,140,83,7,4,88,3,955,153,48,19,6.88,1.20,15.95,0.10,43.47,13.96,8.28,0.70,0.40,8.77,0.30,16.02,39.58
95GG24S1,746,51,3,128,3,303,93,38,13,5,105,4,672,98,70,31,6.84,0.40,17.16,0.40,40.62,12.47,5.09,1.74,0.67,14.08,0.54,14.58,44.29
95GG24S2,913,72,3,198,6,317,110,58,19,7,119,4,705,123,208,78,7.89,0.33,21.69,0.66,34.72,12.05,6.35,2.08,0.77,13.03,0.44,17.45,37.50
95GG24S3,1013,107,8,142,1,375,133,77,26,17,121,6,903,113,110,37,10.56,0.79,14.02,0.10,37.02,13.13,7.60,2.57,1.68,11.94,0.59,12.51,33.64
95GG25S1,1178,148,3,216,0,320,120,63,56,2,248,2,919,146,238,68,12.56,0.25,18.34,0,27.16,10.19,5.35,4.75,0.17,21.05,0.17,15.89,28.57
95GG25S2,1110,119,3,197,2,323,101,68,66,6,220,5,908,142,202,58,10.72,0.27,17.75,0.18,29.10,9.10,6.13,5.95,0.54,19.82,0.45,15.64,28.71
95GG25S3,951,93,5,151,2,240,90,51,85,5,223,6,670,93,281,63,9.78,0.53,15.88,0.21,25.24,9.46,5.36,8.94,0.53,23.45,0.63,13.88,22.42
95GG26S1,1005,111,1,250,7,263,128,52,35,5,151,2,692,127,313,124,11.04,0.10,24.88,0.70,26.17,12.74,5.17,3.48,0.50,15.02,0.20,18.35,39.62
95GG26S2,892,73,4,223,10,235,97,56,30,4,157,3,599,109,293,118,8.18,0.45,25.00,1.12,26.35,10.87,6.28,3.36,0.45,17.60,0.34,18.20,40.27
95GG27S1,1058,130,5,140,4,337,210,52,40,4,128,8,954,125,98,20,12.29,0.47,13.23,0.38,31.85,19.85,4.91,3.78,0.38,12.10,0.76,13.10,20.41
95GG27S2,965,111,3,179,2,249,106,56,65,4,184,6,705,98,260,84,11.50,0.31,18.55,0.21,25.80,10.98,5.80,6.74,0.41,19.07,0.62,13.90,32.31
95GG27S3,911,106,7,167,0,261,98,35,84,4,147,2,676,104,235,70,11.64,0.77,18.33,0,28.65,10.76,3.84,9.22,0.44,16.14,0.22,15.38,29.79
95GG27S4,802,102,1,114,2,165,62,46,98,6,201,5,515,54,281,61,12.72,0.12,14.21,0.25,20.57,7.73,5.74,12.22,0.75,25.06,0.62,10.49,21.71
95GG28S1,1419,123,1,218,6,570,255,97,24,8,116,1,1290,165,129,54,8.67,0.07,15.36,0.42,40.17,17.97,6.84,1.69,0.56,8.17,0.07,12.79,41.86
95GG28S2,984,109,0,193,3,302,162,58,24,9,121,3,806,129,177,64,11.08,0,19.61,0.30,30.69,16.46,5.89,2.44,0.91,12.30,0.30,16.00,36.16
95GG28S3,962,110,3,235,8,230,95,54,35,6,184,2,592,113,370,125,11.43,0.31,24.43,0.83,23.91,9.88,5.61,3.64,0.62,19.13,0.21,19.09,33.78
95GG29S1,1234,105,17,192,4,295,148,60,18,22,365,8,773,97,461,112,8.51,1.38,15.56,0.32,23.91,11.99,4.86,1.46,1.78,29.58,0.65,12.55,24.30
95GG29S2,1752,140,16,326,5,580,162,106,30,37,345,5,1307,192,445,150,7.99,0.91,18.61,0.29,33.11,9.25,6.05,1.71,2.11,19.69,0.29,14.69,33.71
95GG30S1,914,73,3,124,8,354,135,63,10,18,120,6,766,83,148,44,7.99,0.33,13.57,0.88,38.73,14.77,6.89,1.09,1.97,13.13,0.66,10.84,29.73
95GG30S2,1127,116,7,117,5,492,164,76,7,17,113,13,1087,112,40,12,10.29,0.62,10.38,0.44,43.66,14.55,6.74,0.62,1.51,10.03,1.15,10.30,30.00
95GG30S3,990,66,4,109,10,421,134,81,11,18,134,2,926,95,64,18,6.67,0.40,11.01,1.01,42.53,13.54,8.18,1.11,1.82,13.54,0.20,10.26,28.13
95GG31S1,1532,138,24,321,1,516,193,103,34,10,187,5,1416,299,116,46,9.01,1.57,20.95,0.07,33.68,12.60,6.72,2.22,0.65,12.21,0.33,21.12,39.66
95GG31S2,1173,105,9,264,5,355,166,75,32,10,145,7,993,198,180,75,8.95,0.77,22.51,0.43,30.26,14.15,6.39,2.73,0.85,12.36,0.60,19.94,41.67
95GG31S3,1218,134,14,227,8,260,171,50,91,7,252,4,807,141,411,100,11.00,1.15,18.64,0.66,21.35,14.04,4.11,7.47,0.57,20.69,0.33,17.47,24.33
95GG32S1,1927,220,6,385,8,568,294,129,56,8,241,12,1502,243,425,148,11.42,0.31,19.98,0.42,29.48,15.26,6.69,2.91,0.42,12.51,0.62,16.18,34.82
95GG32S2,826,78,7,131,13,259,141,49,13,6,127,2,642,86,184,52,9.44,0.85,15.86,1.57,31.36,17.07,5.93,1.57,0.73,15.38,0.24,13.40,28.26
95GG32S3,916,61,5,180,12,286,152,80,11,3,126,0,790,136,126,49,6.66,0.55,19.65,1.31,31.22,16.59,8.73,1.20,0.33,13.76,0,17.22,38.89
95GG33S1,1336,139,25,191,2,530,240,107,12,18,68,4,1291,194,45,22,10.40,1.87,14.30,0.15,39.67,17.96,8.01,0.90,1.35,5.09,0.30,15.03,48.89
95GG33S2,1098,104,10,130,1,454,188,75,9,15,103,9,1058,131,40,9,9.47,0.91,11.84,0.09,41.35,17.12,6.83,0.82,1.37,9.38,0.82,12.38,22.50
95GG33S3,1425,140,25,199,2,516,156,81,15,38,250,3,1228,164,152,56,9.82,1.75,13.96,0.14,36.21,10.95,5.68,1.05,2.67,17.54,0.21,13.36,36.84
95GG34S1,844,95,5,173,3,265,78,53,6,11,152,3,693,128,151,50,11.26,0.59,20.50,0.36,31.40,9.24,6.28,0.71,1.30,18.01,0.36,18.47,33.11
95GG34S2,1077,71,86,153,2,389,168,55,14,11,123,5,1039,223,38,16,6.59,7.99,14.21,0.19,36.12,15.60,5.11,1.30,1.02,11.42,0.46,21.46,42.11
95GG34S3,1294,109,40,177,5,546,134,103,13,32,127,8,1215,184,79,33,8.42,3.09,13.68,0.39,42.19,10.36,7.96,1.00,2.47,9.81,0.62,15.14,41.77
95GG35S1,848,109,8,175,2,130,60,32,31,7,292,2,397,73,445,110,12.85,0.94,20.64,0.24,15.33,7.08,3.77,3.66,0.83,34.43,0.24,18.39,24.72
95GG35S2,630,82,5,130,4,116,52,18,25,7,186,5,289,48,341,87,13.02,0.79,20.63,0.63,18.41,8.25,2.86,3.97,1.11,29.52,0.79,16.61,25.51
95GG35S3,796,98,8,157,2,137,57,32,42,10,252,1,410,69,386,96,12.31,1.01,19.72,0.25,17.21,7.16,4.02,5.28,1.26,31.66,0.13,16.83,24.87
95GG36S1,1194,95,3,163,9,483,119,84,16,31,188,3,1042,123,152,43,7.96,0.25,13.65,0.75,40.45,9.97,7.04,1.34,2.60,15.75,0.25,11.80,28.29
95GG36S2,1227,82,4,152,8,533,155,86,8,27,168,4,1168,143,59,13,6.68,0.33,12.39,0.65,43.44,12.63,7.01,0.65,2.20,13.69,0.33,12.24,22.03
95GG36S3,1237,79,5,154,7,557,149,69,4,24,183,6,1175,136,62,23,6.39,0.40,12.45,0.57,45.03,12.05,5.58,0.32,1.94,14.79,0.49,11.57,37.10
95GG37S1,1459,148,10,145,4,504,126,110,12,63,334,3,1333,127,125,28,10.14,0.69,9.94,0.27,34.54,8.64,7.54,0.82,4.32,22.89,0.21,9.53,22.40
95GG37S2,1221,67,5,179,6,499,120,78,15,55,193,4,1035,128,186,56,5.49,0.41,14.66,0.49,40.87,9.83,6.39,1.23,4.50,15.81,0.33,12.37,30.11
95GG37S3,1549,74,19,134,7,633,111,103,19,80,365,4,1300,103,249,50,4.78,1.23,8.65,0.45,40.87,7.17,6.65,1.23,5.16,23.56,0.26,7.92,20.08
95GG38S1,2200,181,10,190,5,992,190,174,20,76,355,7,2029,163,170,37,8.23,0.45,8.64,0.23,45.09,8.64,7.91,0.91,3.45,16.14,0.32,8.03,21.76
95GG38S2,1229,102,6,166,9,470,91,74,15,53,235,8,1068,118,131,42,8.30,0.49,13.51,0.73,38.24,7.40,6.02,1.22,4.31,19.12,0.65,11.05,32.06
95GG38S3,1055,92,3,140,2,411,118,87,6,51,142,3,988,120,65,23,8.72,0.28,13.27,0.19,38.96,11.18,8.25,0.57,4.83,13.46,0.28,12.15,35.38
95GG39S1,1407,146,26,223,1,244,55,48,16,15,623,10,758,103,647,145,10.38,1.85,15.85,0.07,17.34,3.91,3.41,1.14,1.07,44.28,0.71,13.59,22.41
95GG39S2,1598,181,22,244,7,304,94,57,22,17,640,10,947,116,651,150,11.33,1.38,15.27,0.44,19.02,5.88,3.57,1.38,1.06,40.05,0.63,12.25,23.04
95GG39S3,1163,152,18,181,2,176,51,39,15,19,508,2,615,84,548,115,13.07,1.55,15.56,0.17,15.13,4.39,3.35,1.29,1.63,43.68,0.17,13.66,20.99
95GG40S1,840,99,9,173,1,181,92,37,30,8,208,2,501,83,339,99,11.79,1.07,20.60,0.12,21.55,10.95,4.40,3.57,0.95,24.76,0.24,16.57,29.20
95GG40S2,874,107,6,158,9,166,91,39,30,9,257,2,467,62,406,102,12.24,0.69,18.08,1.03,18.99,10.41,4.46,3.43,1.03,29.41,0.23,13.28,25.12
95GG41S1,1191,104,8,96,4,589,238,74,4,16,55,3,1171,101,20,3,8.73,0.67,8.06,0.34,49.45,19.98,6.21,0.34,1.34,4.62,0.25,8.63,15.00
95GG41S2,931,74,10,61,3,435,158,69,2,10,100,9,900,63,31,8,7.95,1.07,6.55,0.32,46.72,16.97,7.41,0.21,1.07,10.74,0.97,7.00,25.81
95GG41S3,1356,204,12,166,6,519,148,84,12,22,169,14,1125,144,112,32,15.04,0.88,12.24,0.44,38.27,10.91,6.19,0.88,1.62,12.46,1.03,12.80,28.57
95GG42S1,1271,102,7,141,1,545,201,71,6,28,159,10,1225,139,46,9,8.03,0.55,11.09,0.08,42.88,15.81,5.59,0.47,2.20,12.51,0.79,11.35,19.57
95GG42S2,1608,296,22,105,3,156,65,40,3,15,898,5,307,25,52,7,18.41,1.37,6.53,0.19,9.70,4.04,2.49,0.19,0.93,55.85,0.31,8.14,13.46
95GG42S3,1931,409,34,164,3,398,87,103,10,36,680,7,1308,130,367,44,21.18,1.76,8.49,0.16,20.61,4.51,5.33,0.52,1.86,35.21,0.36,9.94,11.99
95GG42S4,1653,153,8,166,2,629,155,130,14,65,318,13,1483,140,160,34,9.26,0.48,10.04,0.12,38.05,9.38,7.86,0.85,3.93,19.24,0.79,9.44,21.25
95GG43S1,785,70,44,101,5,302,85,52,4,5,114,3,624,105,160,40,8.92,5.61,12.87,0.64,38.47,10.83,6.62,0.51,0.64,14.52,0.38,16.83,25.00
95GG43S2,1067,75,49,146,9,398,104,59,19,16,190,2,916,145,151,50,7.03,4.59,13.68,0.84,37.30,9.75,5.53,1.78,1.50,17.81,0.19,15.83,33.11
95GG43S3,1089,100,21,174,12,356,102,73,20,28,194,9,860,125,229,70,9.18,1.93,15.98,1.10,32.69,9.37,6.70,1.84,2.57,17.81,0.83,14.53,30.57
95GG44S1,1602,155,21,334,12,383,106,73,50,27,429,12,946,180,656,175,9.68,1.31,20.85,0.75,23.91,6.62,4.56,3.12,1.69,26.78,0.75,19.03,26.68
95GG44S2,1557,145,15,323,13,375,130,81,31,41,395,8,920,154,637,184,9.31,0.96,20.75,0.83,24.08,8.35,5.20,1.99,2.63,25.37,0.51,16.74,28.89
95GG45S1,969,102,7,126,1,444,151,63,11,11,45,8,933,119,35,13,10.53,0.72,13.00,0.10,45.82,15.58,6.50,1.14,1.14,4.64,0.83,12.75,37.14
95GG45S2,831,79,2,190,4,200,80,43,18,12,199,4,575,106,256,86,9.51,0.24,22.86,0.48,24.07,9.63,5.17,2.17,1.44,23.95,0.48,18.43,33.59
95GG45S3,1003,79,7,199,10,387,131,73,9,14,90,4,863,147,140,59,7.88,0.70,19.84,1.00,38.58,13.06,7.28,0.90,1.40,8.97,0.40,17.03,42.14
95GG46S1,900,93,5,89,4,172,100,48,144,7,234,4,572,51,328,43,10.33,0.56,9.89,0.44,19.11,11.11,5.33,16.00,0.78,26.00,0.44,8.92,13.11
95GG46S2,950,127,6,122,1,164,122,47,148,4,206,3,602,76,347,52,13.37,0.63,12.84,0.11,17.26,12.84,4.95,15.58,0.42,21.68,0.32,12.62,14.99
95GG46S3,808,116,1,121,1,137,77,23,90,8,231,3,445,59,363,63,14.36,0.12,14.98,0.12,16.96,9.53,2.85,11.14,0.99,28.59,0.37,13.26,17.36
95GG47S1,1180,171,3,269,1,240,99,41,39,13,299,5,635,103,535,169,14.49,0.25,22.80,0.08,20.34,8.39,3.47,3.31,1.10,25.34,0.42,16.22,31.59
95GG47S2,855,123,4,195,0,172,78,36,33,9,203,2,520,86,332,113,14.39,0.47,22.81,0,20.12,9.12,4.21,3.86,1.05,23.74,0.23,16.54,34.04
