GeographyCode,KS407NI0001,KS407NI0002,KS407NI0003,KS407NI0004,KS407NI0005,KS407NI0006,KS407NI0007,KS407NI0008,KS407NI0009,KS407NI0010,KS407NI0011,KS407NI0012,KS407NI0013,KS407NI0014,KS407NI0015,KS407NI0016,KS407NI0017,KS407NI0018,KS407NI0019,KS407NI0020,KS407NI0021,KS407NI0022,KS407NI0023,KS407NI0024,KS407NI0025,KS407NI0026,KS407NI0027,KS407NI0028,KS407NI0029,KS407NI0030
95JJ17W1,3,12,0,0,0,0,0,7,0,0,0,5,4,1,3,1,0,0,0,0,0,58.33,0,0,0,41.67,33.33,8.33,25.00,8.33
95JJ18W1,19,95,0,0,0,0,0,71,0,0,0,24,34,28,4,2,0,0,0,0,0,74.74,0,0,0,25.26,35.79,29.47,4.21,2.11
95JJ19S1,3,45,0,0,0,0,40,0,0,0,0,5,32,5,0,1,0,0,0,0,88.89,0,0,0,0,11.11,71.11,11.11,0,2.22
95JJ19S2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0
95JJ20S1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95JJ20S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95JJ21W1,2,581,0,0,0,0,0,0,0,0,581,0,0,0,7,16,0,0,0,0,0,0,0,0,100.00,0,0,0,1.20,2.75
95JJ22W1,3,27,0,0,0,0,0,14,0,0,0,13,7,7,0,5,0,0,0,0,0,51.85,0,0,0,48.15,25.93,25.93,0,18.52
95KK01W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95KK02W1,1,29,0,0,0,0,29,0,0,0,0,0,16,13,0,0,0,0,0,0,100.00,0,0,0,0,0,55.17,44.83,0,0
95KK03W1,1,13,0,0,0,0,13,0,0,0,0,0,12,1,0,0,0,0,0,0,100.00,0,0,0,0,0,92.31,7.69,0,0
95KK04W1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95KK05W1,1,29,0,0,0,0,29,0,0,0,0,0,19,10,0,0,0,0,0,0,100.00,0,0,0,0,0,65.52,34.48,0,0
95KK06W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95KK07W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95KK08W1,1,34,0,0,0,0,34,0,0,0,0,0,33,1,0,0,0,0,0,0,100.00,0,0,0,0,0,97.06,2.94,0,0
95KK09W1,3,33,0,0,0,0,0,0,0,0,0,33,0,0,6,6,0,0,0,0,0,0,0,0,0,100.00,0,0,18.18,18.18
95KK10W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95KK11W1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95KK12W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95KK13W1,2,48,0,0,0,0,0,0,0,0,48,0,0,0,2,1,0,0,0,0,0,0,0,0,100.00,0,0,0,4.17,2.08
95KK14W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95KK15W1,1,28,0,0,0,0,28,0,0,0,0,0,21,7,0,0,0,0,0,0,100.00,0,0,0,0,0,75.00,25.00,0,0
95KK16W1,8,88,0,0,23,0,65,0,0,0,0,0,30,58,0,0,0,0,26.14,0,73.86,0,0,0,0,0,34.09,65.91,0,0
95LL01S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL01S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL02S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL02S2,3,19,0,0,0,0,0,0,0,0,0,19,0,0,7,6,0,0,0,0,0,0,0,0,0,100.00,0,0,36.84,31.58
95LL03W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL04W1,1,47,0,0,0,0,47,0,0,0,0,0,47,0,0,0,0,0,0,0,100.00,0,0,0,0,0,100.00,0,0,0
95LL05S1,1,38,0,0,0,0,38,0,0,0,0,0,35,3,0,0,0,0,0,0,100.00,0,0,0,0,0,92.11,7.89,0,0
95LL05S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL06S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL06S2,1,44,0,0,0,0,44,0,0,0,0,0,32,11,0,0,0,0,0,0,100.00,0,0,0,0,0,72.73,25.00,0,0
95LL07W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL08S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL08S2,1,20,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,100.00,0,0,0,0,0,100.00,0,0,0
95LL09S1,1,19,0,0,0,0,0,0,0,0,0,19,0,0,1,2,0,0,0,0,0,0,0,0,0,100.00,0,0,5.26,10.53
95LL09S2,5,118,0,0,6,45,67,0,0,0,0,0,103,9,0,0,0,0,5.08,38.14,56.78,0,0,0,0,0,87.29,7.63,0,0
95LL10S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL10S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL11S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL11S2,1,23,0,0,0,0,23,0,0,0,0,0,22,1,0,0,0,0,0,0,100.00,0,0,0,0,0,95.65,4.35,0,0
95LL12S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL12S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL13S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL13S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL14S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL14S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL15S1,1,3,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,100.00,0,0,0,0,66.67,33.33,0,0
95LL15S2,1,59,0,0,59,0,0,0,0,0,0,0,36,23,0,0,0,0,100.00,0,0,0,0,0,0,0,61.02,38.98,0,0
95LL16S1,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0,0,0,0,0,0,0,0
95LL16S2,2,60,0,0,0,0,60,0,0,0,0,0,43,17,0,0,0,0,0,0,100.00,0,0,0,0,0,71.67,28.33,0,0
95LL17W1,2,10,0,0,0,0,0,10,0,0,0,0,8,1,0,0,0,0,0,0,0,100.00,0,0,0,0,80.00,10.00,0,0
95LL18S1,1,20,0,0,0,0,0,20,0,0,0,0,16,4,0,0,0,0,0,0,0,100.00,0,0,0,0,80.00,20.00,0,0
95LL18S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL19S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL19S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL20W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL21W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL22W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL23W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL24S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL24S2,2,26,0,0,0,0,25,0,0,0,0,1,21,4,0,0,0,0,0,0,96.15,0,0,0,0,3.85,80.77,15.38,0,0
95LL25S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL25S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL26S1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,100.00,0,0,50.00,0
95LL26S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM01S1,1,44,0,0,0,0,44,0,0,0,0,0,44,0,0,0,0,0,0,0,100.00,0,0,0,0,0,100.00,0,0,0
95MM01S2,2,43,15,0,0,28,0,0,0,0,0,0,29,4,0,0,34.88,0,0,65.12,0,0,0,0,0,0,67.44,9.30,0,0
95MM01S3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM02S1,1,52,0,0,0,0,0,52,0,0,0,0,38,7,0,0,0,0,0,0,0,100.00,0,0,0,0,73.08,13.46,0,0
95MM02S2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM03W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM04W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM05W1,2,22,0,0,0,2,0,0,0,0,0,20,1,1,11,5,0,0,0,9.09,0,0,0,0,0,90.91,4.55,4.55,50.00,22.73
95MM06S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM06S2,2,51,0,12,0,0,39,0,0,0,0,0,48,3,0,0,0,23.53,0,0,76.47,0,0,0,0,0,94.12,5.88,0,0
95MM07W1,1,23,0,23,0,0,0,0,0,0,0,0,21,2,0,0,0,100.00,0,0,0,0,0,0,0,0,91.30,8.70,0,0
95MM08S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM08S2,2,5,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,80.00,20.00,0,0,0,0,0,0,20.00,0,0,0
95MM09S1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM09S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM10S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM10S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM11W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM12S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM12S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM12S3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM13S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM13S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM13S3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM13S4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM13S5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM14S1,4,65,0,0,38,0,26,0,0,0,0,1,39,22,1,0,0,0,58.46,0,40.00,0,0,0,0,1.54,60.00,33.85,1.54,0
95MM14S2,6,60,0,0,0,43,0,0,0,0,0,17,34,9,3,8,0,0,0,71.67,0,0,0,0,0,28.33,56.67,15.00,5.00,13.33
95MM15S1,4,72,0,0,0,0,68,0,0,0,0,4,52,16,0,0,0,0,0,0,94.44,0,0,0,0,5.56,72.22,22.22,0,0
95MM15S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM16S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM16S2,7,67,11,41,11,0,0,0,0,0,0,4,52,2,1,0,16.42,61.19,16.42,0,0,0,0,0,0,5.97,77.61,2.99,1.49,0
95MM17S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM17S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM18S1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM18S2,5,64,0,0,0,0,33,26,0,0,0,5,56,3,0,0,0,0,0,0,51.56,40.63,0,0,0,7.81,87.50,4.69,0,0
95MM19S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM19S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM20S1,1,8,0,0,0,0,0,8,0,0,0,0,6,1,0,0,0,0,0,0,0,100.00,0,0,0,0,75.00,12.50,0,0
95MM20S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM21S1,1,25,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,100.00,0,0,0,0,100.00,0,0,0
95MM21S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM22S1,2,20,0,0,6,14,0,0,0,0,0,0,14,0,0,0,0,0,30.00,70.00,0,0,0,0,0,0,70.00,0,0,0
95MM22S2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM23W1,1,45,0,0,0,0,0,0,0,0,0,45,0,0,15,10,0,0,0,0,0,0,0,0,0,100.00,0,0,33.33,22.22
95MM24W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM25S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM25S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM25S3,2,9,0,0,7,0,0,0,0,0,0,2,0,0,0,1,0,0,77.78,0,0,0,0,0,0,22.22,0,0,0,11.11
95MM25S4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM26S1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,0,0,0,50.00
95MM26S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM27S1,12,57,0,0,25,0,0,11,0,0,0,21,17,15,1,2,0,0,43.86,0,0,19.30,0,0,0,36.84,29.82,26.32,1.75,3.51
95MM27S2,15,559,0,0,0,17,0,35,0,0,507,0,31,18,9,20,0,0,0,3.04,0,6.26,0,0,90.70,0,5.55,3.22,1.61,3.58
95MM28W1,6,82,0,0,0,0,0,59,0,4,0,19,52,7,13,5,0,0,0,0,0,71.95,0,4.88,0,23.17,63.41,8.54,15.85,6.10
95MM29W1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0,0,0,0,0,0,0,0
95MM30W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN01S1,2,44,0,0,14,0,30,0,0,0,0,0,37,6,0,0,0,0,31.82,0,68.18,0,0,0,0,0,84.09,13.64,0,0
95NN01S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN02W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN03S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN03S2,2,96,0,0,0,0,60,36,0,0,0,0,76,14,0,0,0,0,0,0,62.50,37.50,0,0,0,0,79.17,14.58,0,0
95NN04W1,5,73,0,52,21,0,0,0,0,0,0,0,50,8,0,0,0,71.23,28.77,0,0,0,0,0,0,0,68.49,10.96,0,0
95NN05W1,1,25,0,0,0,0,25,0,0,0,0,0,20,3,0,0,0,0,0,0,100.00,0,0,0,0,0,80.00,12.00,0,0
95NN06S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN06S2,6,92,0,0,0,0,84,8,0,0,0,0,79,12,0,0,0,0,0,0,91.30,8.70,0,0,0,0,85.87,13.04,0,0
95NN07S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN07S2,4,30,0,0,0,0,0,17,0,11,0,2,25,3,0,0,0,0,0,0,0,56.67,0,36.67,0,6.67,83.33,10.00,0,0
95NN08S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN08S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN09S1,1,11,0,0,0,0,0,11,0,0,0,0,10,1,0,0,0,0,0,0,0,100.00,0,0,0,0,90.91,9.09,0,0
95NN09S2,1,28,0,0,0,0,0,28,0,0,0,0,16,11,0,0,0,0,0,0,0,100.00,0,0,0,0,57.14,39.29,0,0
95NN10S1,8,82,0,0,0,0,32,41,0,0,9,0,62,10,0,0,0,0,0,0,39.02,50.00,0,0,10.98,0,75.61,12.20,0,0
95NN10S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN11S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN11S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN12W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN13W1,4,46,0,0,0,0,46,0,0,0,0,0,43,3,0,0,0,0,0,0,100.00,0,0,0,0,0,93.48,6.52,0,0
95NN14S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN14S2,1,217,0,0,0,0,0,0,0,0,0,217,0,0,2,9,0,0,0,0,0,0,0,0,0,100.00,0,0,0.92,4.15
95NN15W1,2,50,0,0,0,0,48,0,0,0,0,2,47,1,0,0,0,0,0,0,96.00,0,0,0,0,4.00,94.00,2.00,0,0
95NN16S1,2,56,0,0,0,0,30,26,0,0,0,0,55,1,0,0,0,0,0,0,53.57,46.43,0,0,0,0,98.21,1.79,0,0
95NN16S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN17W1,3,4,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,100.00,0,0,25.00,25.00
95NN18S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN18S2,2,84,0,0,84,0,0,0,0,0,0,0,65,16,0,0,0,0,100.00,0,0,0,0,0,0,0,77.38,19.05,0,0
95NN19S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN19S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN20W1,2,21,0,0,0,0,0,17,0,0,0,4,16,1,0,2,0,0,0,0,0,80.95,0,0,0,19.05,76.19,4.76,0,9.52
95NN21W1,4,7,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,0,0,0,14.29
95NN22W1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0
95NN23S1,2,4,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,100.00,0,0,25.00,0
95NN23S2,3,46,0,0,0,0,39,0,0,0,0,7,29,8,0,0,0,0,0,0,84.78,0,0,0,0,15.22,63.04,17.39,0,0
95OO01W1,1,46,0,0,0,0,46,0,0,0,0,0,38,8,0,0,0,0,0,0,100.00,0,0,0,0,0,82.61,17.39,0,0
95OO02W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95OO03W1,1,30,0,0,0,0,30,0,0,0,0,0,28,2,0,0,0,0,0,0,100.00,0,0,0,0,0,93.33,6.67,0,0
95OO04W1,2,8,0,0,0,0,0,8,0,0,0,0,7,1,0,0,0,0,0,0,0,100.00,0,0,0,0,87.50,12.50,0,0
95OO05W1,1,42,0,0,0,0,42,0,0,0,0,0,28,13,0,0,0,0,0,0,100.00,0,0,0,0,0,66.67,30.95,0,0
95OO06W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95OO07W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95OO08W1,2,39,0,0,0,0,35,4,0,0,0,0,33,5,0,0,0,0,0,0,89.74,10.26,0,0,0,0,84.62,12.82,0,0
95OO09W1,2,29,0,0,29,0,0,0,0,0,0,0,20,8,0,0,0,0,100.00,0,0,0,0,0,0,0,68.97,27.59,0,0
95OO10W1,2,70,0,0,25,0,45,0,0,0,0,0,53,14,0,0,0,0,35.71,0,64.29,0,0,0,0,0,75.71,20.00,0,0
95OO11W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95OO12W1,1,15,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,100.00,0,0,0,0,100.00,0,0,0
95OO13W1,2,49,0,0,0,0,0,0,0,0,49,0,0,0,0,1,0,0,0,0,0,0,0,0,100.00,0,0,0,0,2.04
95OO14W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95OO15W1,1,4,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,100.00,0,0,0,0,0,0,0,25.00,25.00,0,0
95OO16W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95OO17W1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95OO18W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95OO19W1,2,20,0,0,20,0,0,0,0,0,0,0,14,6,0,0,0,0,100.00,0,0,0,0,0,0,0,70.00,30.00,0,0
95OO20W1,1,34,0,0,0,0,34,0,0,0,0,0,29,5,0,0,0,0,0,0,100.00,0,0,0,0,0,85.29,14.71,0,0
95OO21W1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95OO22W1,1,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,100.00,0,0,0,0,0,0,0,0,100.00,0,0
95PP01W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95PP02W1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95PP03W1,6,28,0,0,26,0,0,0,0,0,0,2,20,6,1,0,0,0,92.86,0,0,0,0,0,0,7.14,71.43,21.43,3.57,0
95PP04W1,4,14,0,0,0,6,0,0,0,0,0,8,5,1,0,1,0,0,0,42.86,0,0,0,0,0,57.14,35.71,7.14,0,7.14
95PP05W1,3,38,0,0,0,0,21,11,0,0,0,6,23,8,0,0,0,0,0,0,55.26,28.95,0,0,0,15.79,60.53,21.05,0,0
95PP06S1,1,39,0,0,0,0,39,0,0,0,0,0,35,4,0,0,0,0,0,0,100.00,0,0,0,0,0,89.74,10.26,0,0
95PP06S2,5,44,0,0,0,0,44,0,0,0,0,0,39,3,0,0,0,0,0,0,100.00,0,0,0,0,0,88.64,6.82,0,0
95PP07W1,6,84,0,0,0,0,67,17,0,0,0,0,52,32,0,0,0,0,0,0,79.76,20.24,0,0,0,0,61.90,38.10,0,0
95PP08W1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95PP09W1,5,100,3,0,0,0,80,0,0,0,0,17,74,4,3,3,3.00,0,0,0,80.00,0,0,0,0,17.00,74.00,4.00,3.00,3.00
95PP10W1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95PP11W1,5,74,0,0,20,0,49,0,0,0,1,4,57,8,0,1,0,0,27.03,0,66.22,0,0,0,1.35,5.41,77.03,10.81,0,1.35
