GeographyCode,KS405NI0001,KS405NI0002,KS405NI0003,KS405NI0004,KS405NI0005,KS405NI0006,KS405NI0007,KS405NI0008,KS405NI0009,KS405NI0010,KS405NI0011,KS405NI0012
95II02S1,507,28,164,258,50,7,863,5.52,32.35,50.89,9.86,1.38
95II02S2,678,103,303,235,29,8,894,15.19,44.69,34.66,4.28,1.18
95II02S3,726,205,331,151,33,6,757,28.24,45.59,20.80,4.55,0.83
95II03S1,575,26,206,289,38,16,964,4.52,35.83,50.26,6.61,2.78
95II03S2,729,57,339,293,33,7,1054,7.82,46.50,40.19,4.53,0.96
95II04S1,864,73,357,349,65,20,1336,8.45,41.32,40.39,7.52,2.31
95II04S2,808,224,356,196,25,7,854,27.72,44.06,24.26,3.09,0.87
95II05S1,527,24,187,233,61,22,929,4.55,35.48,44.21,11.57,4.17
95II05S2,774,127,382,214,40,11,980,16.41,49.35,27.65,5.17,1.42
95II06S1,533,27,190,242,56,18,934,5.07,35.65,45.40,10.51,3.38
95II06S2,752,70,339,282,52,9,1096,9.31,45.08,37.50,6.91,1.20
95II07W1,991,423,423,130,11,4,737,42.68,42.68,13.12,1.11,0.40
95II08W1,1073,273,509,247,36,8,1143,25.44,47.44,23.02,3.36,0.75
95II09S1,865,136,408,260,51,10,1135,15.72,47.17,30.06,5.90,1.16
95II09S2,552,77,254,182,34,5,740,13.95,46.01,32.97,6.16,0.91
95II10W1,1144,369,534,199,38,4,1066,32.26,46.68,17.40,3.32,0.35
95II11W1,1055,129,502,351,55,18,1447,12.23,47.58,33.27,5.21,1.71
95II12W1,1007,90,455,378,68,16,1507,8.94,45.18,37.54,6.75,1.59
95II13W1,1253,368,614,231,32,8,1208,29.37,49.00,18.44,2.55,0.64
95II14W1,1026,79,462,398,73,14,1537,7.70,45.03,38.79,7.12,1.36
95II15S1,660,37,265,309,34,15,1045,5.61,40.15,46.82,5.15,2.27
95II15S2,659,49,329,244,32,5,935,7.44,49.92,37.03,4.86,0.76
95II16W1,890,242,412,193,36,7,934,27.19,46.29,21.69,4.04,0.79
95II17W1,1190,284,577,273,41,15,1314,23.87,48.49,22.94,3.45,1.26
95II18W1,1090,341,555,169,20,5,974,31.28,50.92,15.50,1.83,0.46
95II19S1,633,41,175,276,94,47,1230,6.48,27.65,43.60,14.85,7.42
95II19S2,756,70,292,276,76,42,1251,9.26,38.62,36.51,10.05,5.56
95II20W1,1211,191,610,356,44,10,1495,15.77,50.37,29.40,3.63,0.83
95II21W1,1045,349,490,175,25,6,940,33.40,46.89,16.75,2.39,0.57
95II22W1,990,212,460,256,53,9,1170,21.41,46.46,25.86,5.35,0.91
95II23W1,910,192,433,246,33,6,1050,21.10,47.58,27.03,3.63,0.66
95JJ01W1,892,62,291,378,104,57,1623,6.95,32.62,42.38,11.66,6.39
95JJ02W1,1074,250,466,292,43,23,1288,23.28,43.39,27.19,4.00,2.14
95JJ03S1,596,267,257,56,13,3,420,44.80,43.12,9.40,2.18,0.50
95JJ03S2,427,152,172,86,15,2,397,35.60,40.28,20.14,3.51,0.47
95JJ04S1,610,92,277,183,40,18,841,15.08,45.41,30.00,6.56,2.95
95JJ04S2,669,106,299,197,52,15,922,15.84,44.69,29.45,7.77,2.24
95JJ05W1,892,455,349,73,9,6,546,51.01,39.13,8.18,1.01,0.67
95JJ06W1,1063,455,456,126,23,3,791,42.80,42.90,11.85,2.16,0.28
95JJ07W1,1092,445,488,127,29,3,843,40.75,44.69,11.63,2.66,0.27
95JJ08S1,540,81,195,186,55,23,838,15.00,36.11,34.44,10.19,4.26
95JJ08S2,647,60,256,253,57,21,1021,9.27,39.57,39.10,8.81,3.25
95JJ09W1,839,92,332,303,76,36,1330,10.97,39.57,36.11,9.06,4.29
95JJ10W1,1027,161,426,291,103,46,1527,15.68,41.48,28.33,10.03,4.48
95JJ11S1,724,140,300,232,44,8,931,19.34,41.44,32.04,6.08,1.10
95JJ11S2,818,114,386,261,46,11,1097,13.94,47.19,31.91,5.62,1.34
95JJ12W1,1002,174,399,300,76,53,1470,17.37,39.82,29.94,7.58,5.29
95JJ13S1,779,74,388,259,45,13,1096,9.50,49.81,33.25,5.78,1.67
95JJ13S2,678,51,324,222,71,10,1023,7.52,47.79,32.74,10.47,1.47
95JJ14W1,849,101,304,292,107,45,1421,11.90,35.81,34.39,12.60,5.30
95JJ15W1,779,140,407,190,31,11,927,17.97,52.25,24.39,3.98,1.41
95JJ16W1,916,307,431,148,26,4,824,33.52,47.05,16.16,2.84,0.44
95JJ17W1,824,61,279,343,101,40,1445,7.40,33.86,41.63,12.26,4.85
95JJ18W1,975,353,406,173,33,10,894,36.21,41.64,17.74,3.38,1.03
95JJ19S1,652,68,296,219,50,19,964,10.43,45.40,33.59,7.67,2.91
95JJ19S2,476,71,200,142,46,17,691,14.92,42.02,29.83,9.66,3.57
95JJ20S1,833,81,365,315,61,11,1233,9.72,43.82,37.82,7.32,1.32
95JJ20S2,785,141,383,211,42,8,966,17.96,48.79,26.88,5.35,1.02
95JJ21W1,962,312,425,190,28,7,924,32.43,44.18,19.75,2.91,0.73
95JJ22W1,1088,120,475,406,73,14,1571,11.03,43.66,37.32,6.71,1.29
95KK01W1,836,98,331,280,74,53,1349,11.72,39.59,33.49,8.85,6.34
95KK02W1,722,84,257,262,72,47,1200,11.63,35.60,36.29,9.97,6.51
95KK03W1,704,60,221,266,94,63,1327,8.52,31.39,37.78,13.35,8.95
95KK04W1,974,211,445,243,52,23,1182,21.66,45.69,24.95,5.34,2.36
95KK05W1,803,74,269,289,102,69,1454,9.22,33.50,35.99,12.70,8.59
95KK06W1,737,152,330,187,56,12,922,20.62,44.78,25.37,7.60,1.63
95KK07W1,682,52,232,263,89,46,1233,7.62,34.02,38.56,13.05,6.74
95KK08W1,967,135,409,331,53,39,1396,13.96,42.30,34.23,5.48,4.03
95KK09W1,947,275,414,206,36,16,1000,29.04,43.72,21.75,3.80,1.69
95KK10W1,699,60,214,263,98,64,1323,8.58,30.62,37.63,14.02,9.16
95KK11W1,982,251,456,206,50,19,1103,25.56,46.44,20.98,5.09,1.93
95KK12W1,776,121,275,258,78,44,1236,15.59,35.44,33.25,10.05,5.67
95KK13W1,642,51,233,239,79,40,1122,7.94,36.29,37.23,12.31,6.23
95KK14W1,703,107,261,212,77,46,1125,15.22,37.13,30.16,10.95,6.54
95KK15W1,921,66,316,354,116,69,1686,7.17,34.31,38.44,12.60,7.49
95KK16W1,809,163,361,197,61,27,1055,20.15,44.62,24.35,7.54,3.34
95LL01S1,802,56,275,322,97,52,1453,6.98,34.29,40.15,12.09,6.48
95LL01S2,777,48,289,335,72,33,1317,6.18,37.19,43.11,9.27,4.25
95LL02S1,623,79,275,217,38,14,879,12.68,44.14,34.83,6.10,2.25
95LL02S2,744,390,288,55,9,2,433,52.42,38.71,7.39,1.21,0.27
95LL03W1,1092,377,506,169,30,10,977,34.52,46.34,15.48,2.75,0.92
95LL04W1,1090,287,481,257,52,13,1210,26.33,44.13,23.58,4.77,1.19
95LL05S1,826,33,279,394,82,38,1493,4.00,33.78,47.70,9.93,4.60
95LL05S2,628,46,239,247,79,17,1043,7.32,38.06,39.33,12.58,2.71
95LL06S1,654,100,310,192,42,10,861,15.29,47.40,29.36,6.42,1.53
95LL06S2,754,177,398,147,24,8,797,23.47,52.79,19.50,3.18,1.06
95LL07W1,1001,413,475,95,15,3,722,41.26,47.45,9.49,1.50,0.30
95LL08S1,605,258,243,79,20,5,484,42.64,40.17,13.06,3.31,0.83
95LL08S2,721,368,262,71,14,6,472,51.04,36.34,9.85,1.94,0.83
95LL09S1,657,307,289,54,6,1,419,46.73,43.99,8.22,0.91,0.15
95LL09S2,738,349,295,77,12,5,513,47.29,39.97,10.43,1.63,0.68
95LL10S1,974,85,414,359,91,25,1512,8.73,42.51,36.86,9.34,2.57
95LL10S2,767,60,272,297,99,39,1341,7.82,35.46,38.72,12.91,5.08
95LL11S1,585,69,225,207,61,23,917,11.79,38.46,35.38,10.43,3.93
95LL11S2,839,33,280,386,106,34,1524,3.93,33.37,46.01,12.63,4.05
95LL12S1,1043,263,521,225,29,5,1078,25.22,49.95,21.57,2.78,0.48
95LL12S2,449,204,184,51,9,1,317,45.43,40.98,11.36,2.00,0.22
95LL13S1,539,126,292,103,14,4,557,23.38,54.17,19.11,2.60,0.74
95LL13S2,558,200,259,85,12,2,477,35.84,46.42,15.23,2.15,0.36
95LL14S1,475,225,195,40,10,5,327,47.37,41.05,8.42,2.11,1.05
95LL14S2,495,126,234,110,18,7,536,25.45,47.27,22.22,3.64,1.41
95LL15S1,690,217,298,144,21,10,689,31.45,43.19,20.87,3.04,1.45
95LL15S2,640,108,299,179,45,9,828,16.88,46.72,27.97,7.03,1.41
95LL16S1,1067,96,443,431,71,26,1630,9.00,41.52,40.39,6.65,2.44
95LL16S2,1215,152,595,394,53,21,1638,12.51,48.97,32.43,4.36,1.73
95LL17W1,1106,228,551,259,45,23,1297,20.61,49.82,23.42,4.07,2.08
95LL18S1,795,116,364,244,56,15,1084,14.59,45.79,30.69,7.04,1.89
95LL18S2,536,40,235,199,49,13,835,7.46,43.84,37.13,9.14,2.43
95LL19S1,855,73,327,355,74,26,1370,8.54,38.25,41.52,8.65,3.04
95LL19S2,1049,98,395,428,90,38,1686,9.34,37.65,40.80,8.58,3.62
95LL20W1,942,233,504,169,32,4,954,24.73,53.50,17.94,3.40,0.42
95LL21W1,1662,464,775,352,52,19,1720,27.92,46.63,21.18,3.13,1.14
95LL22W1,1424,409,660,280,61,14,1464,28.72,46.35,19.66,4.28,0.98
95LL23W1,973,359,454,132,17,11,814,36.90,46.66,13.57,1.75,1.13
95LL24S1,704,41,243,283,88,49,1284,5.82,34.52,40.20,12.50,6.96
95LL24S2,608,76,226,205,68,33,987,12.50,37.17,33.72,11.18,5.43
95LL25S1,1007,80,411,397,89,30,1610,7.94,40.81,39.42,8.84,2.98
95LL25S2,732,32,282,299,94,25,1272,4.37,38.52,40.85,12.84,3.42
95LL26S1,761,365,324,63,9,0,477,47.96,42.58,8.28,1.18,0
95LL26S2,729,80,323,246,64,16,1081,10.97,44.31,33.74,8.78,2.19
95MM01S1,603,255,250,78,14,6,472,42.29,41.46,12.94,2.32,1.00
95MM01S2,651,73,342,203,27,6,854,11.21,52.53,31.18,4.15,0.92
95MM01S3,643,88,311,181,48,15,882,13.69,48.37,28.15,7.47,2.33
95MM02S1,598,119,244,168,55,12,797,19.90,40.80,28.09,9.20,2.01
95MM02S2,546,27,191,235,64,29,973,4.95,34.98,43.04,11.72,5.31
95MM03W1,1155,151,380,430,135,59,1906,13.07,32.90,37.23,11.69,5.11
95MM04W1,890,381,384,92,26,7,674,42.81,43.15,10.34,2.92,0.79
95MM05W1,1062,604,379,72,5,2,548,56.87,35.69,6.78,0.47,0.19
95MM06S1,489,167,250,58,11,3,411,34.15,51.12,11.86,2.25,0.61
95MM06S2,460,197,216,33,11,3,327,42.83,46.96,7.17,2.39,0.65
95MM07W1,1201,418,532,209,37,5,1081,34.80,44.30,17.40,3.08,0.42
95MM08S1,562,255,235,52,9,11,419,45.37,41.81,9.25,1.60,1.96
95MM08S2,676,142,261,217,42,14,881,21.01,38.61,32.10,6.21,2.07
95MM09S1,584,137,235,164,37,11,718,23.46,40.24,28.08,6.34,1.88
95MM09S2,636,62,232,224,77,41,1097,9.75,36.48,35.22,12.11,6.45
95MM10S1,495,288,168,36,2,1,250,58.18,33.94,7.27,0.40,0.20
95MM10S2,492,222,218,44,7,1,331,45.12,44.31,8.94,1.42,0.20
95MM11W1,855,465,316,65,6,3,479,54.39,36.96,7.60,0.70,0.35
95MM12S1,662,132,299,157,54,20,871,19.94,45.17,23.72,8.16,3.02
95MM12S2,499,283,184,28,2,2,255,56.71,36.87,5.61,0.40,0.40
95MM12S3,815,242,386,151,30,6,805,29.69,47.36,18.53,3.68,0.74
95MM13S1,401,29,169,154,40,9,633,7.23,42.14,38.40,9.98,2.24
95MM13S2,493,262,193,31,7,0,276,53.14,39.15,6.29,1.42,0
95MM13S3,551,185,258,86,16,6,504,33.58,46.82,15.61,2.90,1.09
95MM13S4,849,185,419,201,35,9,971,21.79,49.35,23.67,4.12,1.06
95MM13S5,696,50,269,299,60,18,1129,7.18,38.65,42.96,8.62,2.59
95MM14S1,371,153,140,61,11,6,321,41.24,37.74,16.44,2.96,1.62
95MM14S2,805,417,322,50,12,4,480,51.80,40.00,6.21,1.49,0.50
95MM15S1,656,91,252,230,55,28,994,13.87,38.41,35.06,8.38,4.27
95MM15S2,914,124,332,352,73,33,1420,13.57,36.32,38.51,7.99,3.61
95MM16S1,913,261,417,198,27,10,942,28.59,45.67,21.69,2.96,1.10
95MM16S2,1166,111,473,456,93,33,1809,9.52,40.57,39.11,7.98,2.83
95MM17S1,610,65,262,224,45,14,905,10.66,42.95,36.72,7.38,2.30
95MM17S2,737,277,304,123,24,9,662,37.58,41.25,16.69,3.26,1.22
95MM18S1,784,105,346,241,70,22,1132,13.39,44.13,30.74,8.93,2.81
95MM18S2,982,133,430,347,60,12,1356,13.54,43.79,35.34,6.11,1.22
95MM19S1,634,101,293,180,44,16,860,15.93,46.21,28.39,6.94,2.52
95MM19S2,635,133,344,131,18,9,699,20.94,54.17,20.63,2.83,1.42
95MM20S1,716,192,370,126,19,9,716,26.82,51.68,17.60,2.65,1.26
95MM20S2,753,225,356,146,19,7,734,29.88,47.28,19.39,2.52,0.93
95MM21S1,611,129,287,137,46,12,749,21.11,46.97,22.42,7.53,1.96
95MM21S2,643,63,273,221,70,16,992,9.80,42.46,34.37,10.89,2.49
95MM22S1,477,127,236,91,10,13,505,26.62,49.48,19.08,2.10,2.73
95MM22S2,496,81,238,131,36,10,653,16.33,47.98,26.41,7.26,2.02
95MM23W1,1074,506,445,100,19,4,718,47.11,41.43,9.31,1.77,0.37
95MM24W1,892,373,389,94,31,5,691,41.82,43.61,10.54,3.48,0.56
95MM25S1,474,243,184,32,10,5,300,51.27,38.82,6.75,2.11,1.05
95MM25S2,504,239,217,41,5,2,326,47.42,43.06,8.13,0.99,0.40
95MM25S3,528,171,257,79,17,4,482,32.39,48.67,14.96,3.22,0.76
95MM25S4,682,146,304,175,49,8,837,21.41,44.57,25.66,7.18,1.17
95MM26S1,597,205,260,92,29,11,575,34.34,43.55,15.41,4.86,1.84
95MM26S2,459,46,217,153,33,10,667,10.02,47.28,33.33,7.19,2.18
95MM27S1,1045,682,288,64,6,5,466,65.26,27.56,6.12,0.57,0.48
95MM27S2,569,214,243,87,20,5,498,37.61,42.71,15.29,3.51,0.88
95MM28W1,1095,650,375,59,9,2,528,59.36,34.25,5.39,0.82,0.18
95MM29W1,1490,685,575,197,28,5,1074,45.97,38.59,13.22,1.88,0.34
95MM30W1,903,472,333,81,8,9,555,52.27,36.88,8.97,0.89,1.00
95NN01S1,584,121,295,121,34,13,698,20.72,50.51,20.72,5.82,2.23
95NN01S2,617,72,279,188,54,24,924,11.67,45.22,30.47,8.75,3.89
95NN02W1,836,128,332,291,71,14,1187,15.31,39.71,34.81,8.49,1.67
95NN03S1,566,112,236,162,47,9,741,19.79,41.70,28.62,8.30,1.59
95NN03S2,567,107,211,201,36,12,777,18.87,37.21,35.45,6.35,2.12
95NN04W1,1175,422,530,183,32,8,1024,35.91,45.11,15.57,2.72,0.68
95NN05W1,1075,249,514,244,50,18,1234,23.16,47.81,22.70,4.65,1.67
95NN06S1,450,153,184,83,24,6,447,34.00,40.89,18.44,5.33,1.33
95NN06S2,787,94,351,235,81,26,1176,11.94,44.60,29.86,10.29,3.30
95NN07S1,595,123,280,160,23,9,706,20.67,47.06,26.89,3.87,1.51
95NN07S2,651,225,275,122,19,10,619,34.56,42.24,18.74,2.92,1.54
95NN08S1,566,71,195,211,58,31,922,12.54,34.45,37.28,10.25,5.48
95NN08S2,630,81,228,222,68,31,1014,12.86,36.19,35.24,10.79,4.92
95NN09S1,587,30,163,261,88,45,1147,5.11,27.77,44.46,14.99,7.67
95NN09S2,505,77,154,176,66,32,850,15.25,30.50,34.85,13.07,6.34
95NN10S1,669,154,307,156,33,19,803,23.02,45.89,23.32,4.93,2.84
95NN10S2,621,57,290,218,42,14,911,9.18,46.70,35.10,6.76,2.25
95NN11S1,637,92,250,222,51,22,940,14.44,39.25,34.85,8.01,3.45
95NN11S2,660,36,181,296,93,54,1283,5.45,27.42,44.85,14.09,8.18
95NN12W1,1128,190,479,351,80,28,1540,16.84,42.46,31.12,7.09,2.48
95NN13W1,1064,27,333,516,128,60,2018,2.54,31.30,48.50,12.03,5.64
95NN14S1,652,95,271,196,62,28,967,14.57,41.56,30.06,9.51,4.29
95NN14S2,553,82,233,182,41,15,790,14.83,42.13,32.91,7.41,2.71
95NN15W1,1230,317,536,304,57,16,1385,25.77,43.58,24.72,4.63,1.30
95NN16S1,547,22,163,241,84,37,1054,4.02,29.80,44.06,15.36,6.76
95NN16S2,581,38,181,228,77,57,1117,6.54,31.15,39.24,13.25,9.81
95NN17W1,928,262,413,186,45,22,1020,28.23,44.50,20.04,4.85,2.37
95NN18S1,534,176,244,83,18,13,518,32.96,45.69,15.54,3.37,2.43
95NN18S2,489,29,179,208,50,23,843,5.93,36.61,42.54,10.22,4.70
95NN19S1,686,101,269,245,55,16,994,14.72,39.21,35.71,8.02,2.33
95NN19S2,650,33,232,266,85,34,1165,5.08,35.69,40.92,13.08,5.23
95NN20W1,1073,112,333,420,135,73,1895,10.44,31.03,39.14,12.58,6.80
95NN21W1,1151,277,514,265,71,24,1363,24.07,44.66,23.02,6.17,2.09
95NN22W1,1003,79,410,365,100,49,1667,7.88,40.88,36.39,9.97,4.89
95NN23S1,513,43,196,190,48,36,884,8.38,38.21,37.04,9.36,7.02
95NN23S2,646,86,244,235,60,21,987,13.31,37.77,36.38,9.29,3.25
95OO01W1,809,69,287,291,96,66,1457,8.53,35.48,35.97,11.87,8.16
95OO02W1,703,83,200,249,102,69,1313,11.81,28.45,35.42,14.51,9.82
95OO03W1,914,101,353,310,100,50,1492,11.05,38.62,33.92,10.94,5.47
95OO04W1,877,126,336,279,77,59,1380,14.37,38.31,31.81,8.78,6.73
95OO05W1,1021,387,448,150,23,13,875,37.90,43.88,14.69,2.25,1.27
95OO06W1,941,71,351,374,80,65,1638,7.55,37.30,39.74,8.50,6.91
95OO07W1,854,76,295,290,122,71,1560,8.90,34.54,33.96,14.29,8.31
95OO08W1,887,71,320,324,98,74,1596,8.00,36.08,36.53,11.05,8.34
95OO09W1,744,90,270,256,72,56,1252,12.10,36.29,34.41,9.68,7.53
95OO10W1,1163,201,492,341,84,45,1626,17.28,42.30,29.32,7.22,3.87
95OO11W1,956,245,480,172,40,19,1031,25.63,50.21,17.99,4.18,1.99
95OO12W1,999,134,424,316,94,31,1478,13.41,42.44,31.63,9.41,3.10
95OO13W1,976,144,492,267,50,23,1277,14.75,50.41,27.36,5.12,2.36
95OO14W1,866,103,315,313,87,48,1411,11.89,36.37,36.14,10.05,5.54
95OO15W1,870,264,397,165,28,16,879,30.34,45.63,18.97,3.22,1.84
95OO16W1,853,162,351,251,64,25,1159,18.99,41.15,29.43,7.50,2.93
95OO17W1,978,69,389,395,89,36,1612,7.06,39.78,40.39,9.10,3.68
95OO18W1,1099,242,451,301,75,30,1408,22.02,41.04,27.39,6.82,2.73
95OO19W1,1046,116,398,405,92,35,1635,11.09,38.05,38.72,8.80,3.35
95OO20W1,854,143,383,265,48,15,1120,16.74,44.85,31.03,5.62,1.76
95OO21W1,904,270,378,189,51,16,984,29.87,41.81,20.91,5.64,1.77
95OO22W1,956,78,329,370,99,80,1722,8.16,34.41,38.70,10.36,8.37
95PP01W1,950,97,344,358,109,42,1573,10.21,36.21,37.68,11.47,4.42
95PP02W1,933,136,351,292,101,53,1473,14.58,37.62,31.30,10.83,5.68
95PP03W1,971,137,413,294,86,41,1433,14.11,42.53,30.28,8.86,4.22
95PP04W1,1081,72,388,432,125,64,1916,6.66,35.89,39.96,11.56,5.92
95PP05W1,822,96,294,292,90,50,1377,11.68,35.77,35.52,10.95,6.08
95PP06S1,780,168,389,182,31,10,888,21.54,49.87,23.33,3.97,1.28
95PP06S2,774,128,325,243,58,20,1076,16.54,41.99,31.40,7.49,2.58
95PP07W1,987,99,356,386,93,53,1635,10.03,36.07,39.11,9.42,5.37
95PP08W1,960,102,342,375,91,50,1585,10.63,35.63,39.06,9.48,5.21
95PP09W1,757,345,323,70,15,4,525,45.57,42.67,9.25,1.98,0.53
95PP10W1,798,65,299,298,91,45,1370,8.15,37.47,37.34,11.40,5.64
95PP11W1,1040,251,496,227,53,13,1167,24.13,47.69,21.83,5.10,1.25
95PP12W1,891,88,293,340,110,60,1569,9.88,32.88,38.16,12.35,6.73
95PP13W1,1060,297,415,272,58,18,1213,28.02,39.15,25.66,5.47,1.70
95PP14S1,556,102,180,202,46,26,840,18.35,32.37,36.33,8.27,4.68
95PP14S2,791,101,324,259,64,43,1225,12.77,40.96,32.74,8.09,5.44
95PP15W1,1089,101,380,455,110,43,1801,9.27,34.89,41.78,10.10,3.95
95PP16W1,705,42,288,260,78,37,1200,5.96,40.85,36.88,11.06,5.25
95PP17W1,1028,285,460,223,38,22,1116,27.72,44.75,21.69,3.70,2.14
95PP18W1,1093,111,358,438,128,58,1869,10.16,32.75,40.07,11.71,5.31
95PP19W1,933,170,369,278,87,29,1317,18.22,39.55,29.80,9.32,3.11
95PP20W1,1379,347,643,309,65,15,1522,25.16,46.63,22.41,4.71,1.09
95PP21W1,783,92,302,272,74,43,1254,11.75,38.57,34.74,9.45,5.49
95PP22W1,1010,152,469,306,72,11,1343,15.05,46.44,30.30,7.13,1.09
95PP23W1,898,118,297,340,86,57,1487,13.14,33.07,37.86,9.58,6.35
95QQ01W1,707,281,293,114,15,4,583,39.75,41.44,16.12,2.12,0.57
95QQ02W1,996,77,395,366,99,59,1682,7.73,39.66,36.75,9.94,5.92
95QQ03W1,507,208,228,63,7,1,383,41.03,44.97,12.43,1.38,0.20
95QQ04W1,692,222,326,115,26,3,646,32.08,47.11,16.62,3.76,0.43
95QQ05W1,1127,88,477,431,96,35,1782,7.81,42.32,38.24,8.52,3.11
95QQ06W1,754,164,306,204,55,25,991,21.75,40.58,27.06,7.29,3.32
95QQ07W1,919,444,321,115,34,5,674,48.31,34.93,12.51,3.70,0.54
95QQ08W1,698,248,347,88,15,0,568,35.53,49.71,12.61,2.15,0
95QQ09W1,838,230,356,198,44,10,931,27.45,42.48,23.63,5.25,1.19
95QQ10W1,688,81,256,229,86,36,1132,11.77,37.21,33.28,12.50,5.23
95QQ11W1,776,74,302,266,100,34,1282,9.54,38.92,34.28,12.89,4.38
95QQ12W1,758,195,380,137,33,13,812,25.73,50.13,18.07,4.35,1.72
95QQ13W1,1031,91,411,376,102,51,1694,8.83,39.86,36.47,9.89,4.95
95QQ14S1,1366,123,615,531,77,20,1993,9.00,45.02,38.87,5.64,1.46
95QQ14S2,679,69,236,239,88,47,1185,10.16,34.76,35.20,12.96,6.92
95QQ15W1,761,278,345,101,29,8,678,36.53,45.34,13.27,3.81,1.05
95RR01S1,853,93,373,327,47,13,1222,10.90,43.73,38.34,5.51,1.52
95RR01S2,649,64,215,266,72,32,1103,9.86,33.13,40.99,11.09,4.93
95RR02W1,647,138,267,184,48,10,820,21.33,41.27,28.44,7.42,1.55
95RR03W1,617,261,266,70,13,7,476,42.30,43.11,11.35,2.11,1.13
95RR04W1,752,203,327,168,33,21,850,26.99,43.48,22.34,4.39,2.79
95RR05S1,475,47,227,162,29,10,679,9.89,47.79,34.11,6.11,2.11
95RR05S2,491,179,232,61,15,4,415,36.46,47.25,12.42,3.05,0.81
95RR06W1,708,103,259,231,81,34,1116,14.55,36.58,32.63,11.44,4.80
95RR07W1,859,76,363,300,94,26,1362,8.85,42.26,34.92,10.94,3.03
95RR08W1,713,73,262,253,92,33,1189,10.24,36.75,35.48,12.90,4.63
95RR09S1,764,138,306,238,56,26,1063,18.06,40.05,31.15,7.33,3.40
95RR09S2,617,85,330,180,21,1,759,13.78,53.48,29.17,3.40,0.16
95RR10W1,582,273,247,54,7,1,380,46.91,42.44,9.28,1.20,0.17
95RR11W1,652,75,256,210,75,36,1058,11.50,39.26,32.21,11.50,5.52
95RR12W1,606,111,268,182,33,12,784,18.32,44.22,30.03,5.45,1.98
95RR13W1,657,253,261,109,22,12,596,38.51,39.73,16.59,3.35,1.83
95RR14W1,654,73,249,231,66,35,1061,11.16,38.07,35.32,10.09,5.35
95RR15W1,802,114,305,277,66,40,1249,14.21,38.03,34.54,8.23,4.99
95SS01S1,666,30,170,277,123,66,1401,4.50,25.53,41.59,18.47,9.91
95SS01S2,1015,47,352,479,100,37,1785,4.63,34.68,47.19,9.85,3.65
95SS02S1,866,122,388,288,56,12,1187,14.09,44.80,33.26,6.47,1.39
95SS02S2,664,18,204,331,82,29,1232,2.71,30.72,49.85,12.35,4.37
95SS03S1,547,14,133,264,85,51,1147,2.56,24.31,48.26,15.54,9.32
95SS03S2,642,23,157,290,105,67,1357,3.58,24.45,45.17,16.36,10.44
95SS04S1,845,166,357,267,46,9,1069,19.64,42.25,31.60,5.44,1.07
95SS04S2,799,122,404,229,38,6,1001,15.27,50.56,28.66,4.76,0.75
95SS04S3,1291,104,580,498,79,30,1955,8.06,44.93,38.57,6.12,2.32
95SS05S1,736,203,379,126,19,9,726,27.58,51.49,17.12,2.58,1.22
95SS05S2,705,45,250,321,61,28,1199,6.38,35.46,45.53,8.65,3.97
95SS06S1,498,197,198,77,23,3,433,39.56,39.76,15.46,4.62,0.60
95SS06S2,773,405,303,54,9,2,447,52.39,39.20,6.99,1.16,0.26
95SS06S3,664,331,264,56,9,4,420,49.85,39.76,8.43,1.36,0.60
95SS07S1,1181,223,591,321,32,14,1386,18.88,50.04,27.18,2.71,1.19
95SS07S2,527,68,279,153,20,7,674,12.90,52.94,29.03,3.80,1.33
95SS07S3,1698,362,835,427,58,16,1936,21.32,49.18,25.15,3.42,0.94
95SS08S1,680,29,200,310,96,45,1309,4.26,29.41,45.59,14.12,6.62
95SS08S2,990,76,341,410,102,61,1743,7.68,34.44,41.41,10.30,6.16
95SS09S1,714,29,290,305,73,17,1188,4.06,40.62,42.72,10.22,2.38
95SS09S2,620,53,179,261,95,32,1122,8.55,28.87,42.10,15.32,5.16
95SS10S1,945,247,469,198,26,5,965,26.14,49.63,20.95,2.75,0.53
95SS10S2,662,49,262,260,72,19,1079,7.40,39.58,39.27,10.88,2.87
95SS11S1,947,76,333,411,94,33,1579,8.03,35.16,43.40,9.93,3.48
95SS11S2,916,41,281,395,127,72,1781,4.48,30.68,43.12,13.86,7.86
95SS12W1,1251,186,578,372,80,35,1715,14.87,46.20,29.74,6.39,2.80
95SS13S1,711,284,315,89,21,2,565,39.94,44.30,12.52,2.95,0.28
95SS13S2,625,248,284,74,15,4,499,39.68,45.44,11.84,2.40,0.64
95SS14S1,658,278,285,84,9,2,488,42.25,43.31,12.77,1.37,0.30
95SS14S2,588,96,221,194,55,22,875,16.33,37.59,32.99,9.35,3.74
95SS15S1,759,80,304,297,64,14,1151,10.54,40.05,39.13,8.43,1.84
95SS15S2,757,63,223,309,117,45,1398,8.32,29.46,40.82,15.46,5.94
95SS16S1,496,67,231,154,35,9,683,13.51,46.57,31.05,7.06,1.81
95SS16S2,656,316,254,67,15,4,450,48.17,38.72,10.21,2.29,0.61
95SS17S1,1104,157,548,347,42,10,1423,14.22,49.64,31.43,3.80,0.91
95SS17S2,645,141,345,134,18,7,699,21.86,53.49,20.78,2.79,1.09
95SS18S1,613,202,311,83,13,4,535,32.95,50.73,13.54,2.12,0.65
95SS18S2,729,285,307,115,17,5,611,39.09,42.11,15.78,2.33,0.69
95SS19S1,619,133,308,150,24,4,701,21.49,49.76,24.23,3.88,0.65
