GeographyCode,KS602NI0001,KS602NI0002,KS602NI0003,KS602NI0004,KS602NI0005,KS602NI0006,KS602NI0007,KS602NI0008,KS602NI0009,KS602NI0010,KS602NI0011,KS602NI0012,KS602NI0013,KS602NI0014,KS602NI0015,KS602NI0016,KS602NI0017,KS602NI0018,KS602NI0019,KS602NI0020,KS602NI0021,KS602NI0022,KS602NI0023,KS602NI0024,KS602NI0025,KS602NI0026,KS602NI0027,KS602NI0028,KS602NI0029,KS602NI0030,KS602NI0031
95BB21S2,828,41,332,166,40,18,116,39,9,51,16,100,11,7,2,15,4.95,40.10,20.05,4.83,2.17,14.01,4.71,1.09,6.16,1.93,12.08,27.50,17.50,5.00,37.50
95BB22S1,518,24,251,57,38,13,47,14,8,50,16,49,16,4,9,16,4.63,48.46,11.00,7.34,2.51,9.07,2.70,1.54,9.65,3.09,9.46,42.11,10.53,23.68,42.11
95BB22S2,464,24,200,41,52,10,45,18,7,46,21,40,12,9,10,25,5.17,43.10,8.84,11.21,2.16,9.70,3.88,1.51,9.91,4.53,8.62,23.08,17.31,19.23,48.08
95BB23S1,576,37,260,71,24,15,125,21,4,12,7,96,10,4,7,6,6.42,45.14,12.33,4.17,2.60,21.70,3.65,0.69,2.08,1.22,16.67,41.67,16.67,29.17,25.00
95BB23S2,569,39,296,72,19,22,72,32,3,7,7,90,10,5,0,7,6.85,52.02,12.65,3.34,3.87,12.65,5.62,0.53,1.23,1.23,15.82,52.63,26.32,0,36.84
95CC01W1,929,53,316,105,94,22,84,65,10,133,47,130,32,13,15,35,5.71,34.02,11.30,10.12,2.37,9.04,7.00,1.08,14.32,5.06,13.99,34.04,13.83,15.96,37.23
95CC02W1,1035,45,359,265,77,30,102,72,3,61,21,171,23,11,13,33,4.35,34.69,25.60,7.44,2.90,9.86,6.96,0.29,5.89,2.03,16.52,29.87,14.29,16.88,42.86
95CC03W1,963,60,330,85,124,14,97,60,16,112,65,116,40,20,24,57,6.23,34.27,8.83,12.88,1.45,10.07,6.23,1.66,11.63,6.75,12.05,32.26,16.13,19.35,45.97
95CC04W1,888,46,314,219,56,24,80,61,12,46,30,126,11,13,6,28,5.18,35.36,24.66,6.31,2.70,9.01,6.87,1.35,5.18,3.38,14.19,19.64,23.21,10.71,50.00
95CC05W1,979,40,420,201,57,34,89,47,7,54,30,138,14,12,3,33,4.09,42.90,20.53,5.82,3.47,9.09,4.80,0.72,5.52,3.06,14.10,24.56,21.05,5.26,57.89
95CC06S1,516,25,233,79,46,17,60,34,2,10,10,102,15,10,7,18,4.84,45.16,15.31,8.91,3.29,11.63,6.59,0.39,1.94,1.94,19.77,32.61,21.74,15.22,39.13
95CC06S2,415,25,189,46,24,10,54,19,4,37,7,62,7,3,2,12,6.02,45.54,11.08,5.78,2.41,13.01,4.58,0.96,8.92,1.69,14.94,29.17,12.50,8.33,50.00
95CC07W1,1229,69,418,298,89,23,85,116,16,77,38,162,27,21,16,42,5.61,34.01,24.25,7.24,1.87,6.92,9.44,1.30,6.27,3.09,13.18,30.34,23.60,17.98,47.19
95CC08W1,845,46,318,101,100,22,88,66,12,59,33,108,31,19,19,47,5.44,37.63,11.95,11.83,2.60,10.41,7.81,1.42,6.98,3.91,12.78,31.00,19.00,19.00,47.00
95CC09S1,557,16,236,147,27,11,62,30,2,11,15,96,11,3,3,8,2.87,42.37,26.39,4.85,1.97,11.13,5.39,0.36,1.97,2.69,17.24,40.74,11.11,11.11,29.63
95CC09S2,708,29,366,125,29,14,65,31,3,33,13,98,6,5,2,11,4.10,51.69,17.66,4.10,1.98,9.18,4.38,0.42,4.66,1.84,13.84,20.69,17.24,6.90,37.93
95CC10W1,1000,38,427,214,57,32,115,61,3,34,19,182,16,12,1,22,3.80,42.70,21.40,5.70,3.20,11.50,6.10,0.30,3.40,1.90,18.20,28.07,21.05,1.75,38.60
95CC11W1,662,42,203,84,81,12,74,42,13,77,34,62,19,11,14,44,6.34,30.66,12.69,12.24,1.81,11.18,6.34,1.96,11.63,5.14,9.37,23.46,13.58,17.28,54.32
95CC12W1,1021,30,393,245,53,37,100,81,7,48,27,152,19,8,8,22,2.94,38.49,24.00,5.19,3.62,9.79,7.93,0.69,4.70,2.64,14.89,35.85,15.09,15.09,41.51
95CC13W1,925,60,350,220,55,28,56,59,6,64,27,142,18,12,9,25,6.49,37.84,23.78,5.95,3.03,6.05,6.38,0.65,6.92,2.92,15.35,32.73,21.82,16.36,45.45
95CC14W1,1078,46,510,184,45,21,140,54,7,62,9,149,22,9,8,15,4.27,47.31,17.07,4.17,1.95,12.99,5.01,0.65,5.75,0.83,13.82,48.89,20.00,17.78,33.33
95CC15W1,1053,49,469,177,62,25,99,80,12,63,17,167,21,10,9,20,4.65,44.54,16.81,5.89,2.37,9.40,7.60,1.14,5.98,1.61,15.86,33.87,16.13,14.52,32.26
95CC16W1,962,41,415,153,49,29,115,54,10,80,16,144,17,8,7,21,4.26,43.14,15.90,5.09,3.01,11.95,5.61,1.04,8.32,1.66,14.97,34.69,16.33,14.29,42.86
95CC17W1,1057,43,410,250,73,26,98,77,6,45,29,165,22,9,13,34,4.07,38.79,23.65,6.91,2.46,9.27,7.28,0.57,4.26,2.74,15.61,30.14,12.33,17.81,46.58
95CC18W1,811,40,361,109,43,19,115,44,9,52,19,139,11,10,7,18,4.93,44.51,13.44,5.30,2.34,14.18,5.43,1.11,6.41,2.34,17.14,25.58,23.26,16.28,41.86
95CC19W1,971,44,394,238,42,18,99,54,8,54,20,145,8,3,7,20,4.53,40.58,24.51,4.33,1.85,10.20,5.56,0.82,5.56,2.06,14.93,19.05,7.14,16.67,47.62
95CC20S1,457,18,247,60,24,7,50,25,5,14,7,82,9,6,3,10,3.94,54.05,13.13,5.25,1.53,10.94,5.47,1.09,3.06,1.53,17.94,37.50,25.00,12.50,41.67
95CC20S2,623,27,323,67,23,5,61,33,3,57,24,84,9,3,3,10,4.33,51.85,10.75,3.69,0.80,9.79,5.30,0.48,9.15,3.85,13.48,39.13,13.04,13.04,43.48
95CC21W1,1062,42,559,120,48,33,120,43,13,63,21,164,6,14,7,30,3.95,52.64,11.30,4.52,3.11,11.30,4.05,1.22,5.93,1.98,15.44,12.50,29.17,14.58,62.50
95CC22W1,645,40,304,45,44,12,93,32,5,50,20,67,11,9,4,26,6.20,47.13,6.98,6.82,1.86,14.42,4.96,0.78,7.75,3.10,10.39,25.00,20.45,9.09,59.09
95DD01W1,744,40,337,87,21,17,153,42,5,33,9,120,9,4,2,5,5.38,45.30,11.69,2.82,2.28,20.56,5.65,0.67,4.44,1.21,16.13,42.86,19.05,9.52,23.81
95DD02S1,532,27,275,36,18,10,79,36,8,29,14,61,9,2,3,7,5.08,51.69,6.77,3.38,1.88,14.85,6.77,1.50,5.45,2.63,11.47,50.00,11.11,16.67,38.89
95DD02S2,848,32,491,118,41,20,56,39,5,31,15,134,12,6,1,18,3.77,57.90,13.92,4.83,2.36,6.60,4.60,0.59,3.66,1.77,15.80,29.27,14.63,2.44,43.90
95DD03W1,1190,47,664,143,32,26,164,52,3,33,26,198,11,5,1,11,3.95,55.80,12.02,2.69,2.18,13.78,4.37,0.25,2.77,2.18,16.64,34.38,15.63,3.13,34.38
95DD04W1,635,30,265,34,68,24,79,24,6,79,26,48,19,7,10,28,4.72,41.73,5.35,10.71,3.78,12.44,3.78,0.94,12.44,4.09,7.56,27.94,10.29,14.71,41.18
95DD05W1,600,38,253,35,60,16,63,33,8,68,26,42,21,14,7,22,6.33,42.17,5.83,10.00,2.67,10.50,5.50,1.33,11.33,4.33,7.00,35.00,23.33,11.67,36.67
95DD06W1,923,37,454,103,40,25,166,52,1,27,18,148,16,14,5,10,4.01,49.19,11.16,4.33,2.71,17.98,5.63,0.11,2.93,1.95,16.03,40.00,35.00,12.50,25.00
95DD07S1,567,34,279,60,21,9,95,24,5,28,12,96,5,4,3,12,6.00,49.21,10.58,3.70,1.59,16.75,4.23,0.88,4.94,2.12,16.93,23.81,19.05,14.29,57.14
95DD07S2,587,19,313,82,24,14,71,26,2,25,11,96,8,2,1,9,3.24,53.32,13.97,4.09,2.39,12.10,4.43,0.34,4.26,1.87,16.35,33.33,8.33,4.17,37.50
95DD08W1,830,47,391,52,71,20,83,25,11,95,35,81,17,16,8,34,5.66,47.11,6.27,8.55,2.41,10.00,3.01,1.33,11.45,4.22,9.76,23.94,22.54,11.27,47.89
95DD09W1,961,35,415,243,34,29,110,47,4,31,13,159,7,7,3,12,3.64,43.18,25.29,3.54,3.02,11.45,4.89,0.42,3.23,1.35,16.55,20.59,20.59,8.82,35.29
95DD10W1,1006,38,503,89,75,26,131,40,11,60,33,141,27,19,14,35,3.78,50.00,8.85,7.46,2.58,13.02,3.98,1.09,5.96,3.28,14.02,36.00,25.33,18.67,46.67
95DD11W1,762,37,345,52,91,18,65,37,12,71,34,67,27,13,16,42,4.86,45.28,6.82,11.94,2.36,8.53,4.86,1.57,9.32,4.46,8.79,29.67,14.29,17.58,46.15
95DD12W1,983,35,421,261,28,29,89,59,7,39,15,165,9,8,3,10,3.56,42.83,26.55,2.85,2.95,9.05,6.00,0.71,3.97,1.53,16.79,32.14,28.57,10.71,35.71
95DD13W1,655,33,280,65,62,11,89,30,11,51,23,74,12,10,9,26,5.04,42.75,9.92,9.47,1.68,13.59,4.58,1.68,7.79,3.51,11.30,19.35,16.13,14.52,41.94
95DD14S1,543,20,296,64,26,12,68,23,9,20,5,88,11,6,3,11,3.68,54.51,11.79,4.79,2.21,12.52,4.24,1.66,3.68,0.92,16.21,42.31,23.08,11.54,42.31
95DD14S2,607,29,321,92,12,17,77,43,2,10,4,136,3,2,1,6,4.78,52.88,15.16,1.98,2.80,12.69,7.08,0.33,1.65,0.66,22.41,25.00,16.67,8.33,50.00
95DD15W1,1232,43,577,285,61,20,102,58,10,52,24,209,20,14,8,23,3.49,46.83,23.13,4.95,1.62,8.28,4.71,0.81,4.22,1.95,16.96,32.79,22.95,13.11,37.70
95DD16W1,1132,56,507,278,42,18,120,50,2,38,21,172,15,14,5,15,4.95,44.79,24.56,3.71,1.59,10.60,4.42,0.18,3.36,1.86,15.19,35.71,33.33,11.90,35.71
95DD17W1,1254,49,511,334,56,35,111,82,6,44,26,225,21,11,5,17,3.91,40.75,26.63,4.47,2.79,8.85,6.54,0.48,3.51,2.07,17.94,37.50,19.64,8.93,30.36
95DD18W1,689,41,299,69,48,13,106,21,7,67,18,88,16,8,4,21,5.95,43.40,10.01,6.97,1.89,15.38,3.05,1.02,9.72,2.61,12.77,33.33,16.67,8.33,43.75
95DD19S1,645,27,319,80,33,25,66,34,5,42,14,78,12,7,2,9,4.19,49.46,12.40,5.12,3.88,10.23,5.27,0.78,6.51,2.17,12.09,36.36,21.21,6.06,27.27
95DD19S2,548,31,241,104,24,15,75,36,3,14,5,102,7,10,2,10,5.66,43.98,18.98,4.38,2.74,13.69,6.57,0.55,2.55,0.91,18.61,29.17,41.67,8.33,41.67
95DD20W1,648,40,269,28,71,10,98,17,10,81,24,59,26,11,16,29,6.17,41.51,4.32,10.96,1.54,15.12,2.62,1.54,12.50,3.70,9.10,36.62,15.49,22.54,40.85
95DD21W1,766,46,386,83,45,23,94,36,5,23,25,93,11,5,7,22,6.01,50.39,10.84,5.87,3.00,12.27,4.70,0.65,3.00,3.26,12.14,24.44,11.11,15.56,48.89
95DD22S1,578,26,236,130,21,8,54,41,3,43,16,84,3,3,2,7,4.50,40.83,22.49,3.63,1.38,9.34,7.09,0.52,7.44,2.77,14.53,14.29,14.29,9.52,33.33
95DD22S2,573,19,242,126,24,11,48,35,4,54,10,87,3,8,2,7,3.32,42.23,21.99,4.19,1.92,8.38,6.11,0.70,9.42,1.75,15.18,12.50,33.33,8.33,29.17
95DD23W1,955,38,380,295,26,27,80,49,5,38,17,153,11,5,2,11,3.98,39.79,30.89,2.72,2.83,8.38,5.13,0.52,3.98,1.78,16.02,42.31,19.23,7.69,42.31
95DD24W1,998,49,515,98,62,42,121,49,5,39,18,123,29,6,12,24,4.91,51.60,9.82,6.21,4.21,12.12,4.91,0.50,3.91,1.80,12.32,46.77,9.68,19.35,38.71
95EE01W1,679,17,222,182,54,11,62,47,7,56,21,90,10,11,8,25,2.50,32.70,26.80,7.95,1.62,9.13,6.92,1.03,8.25,3.09,13.25,18.52,20.37,14.81,46.30
95EE02W1,784,39,309,146,64,20,77,30,14,60,25,97,19,14,11,29,4.97,39.41,18.62,8.16,2.55,9.82,3.83,1.79,7.65,3.19,12.37,29.69,21.88,17.19,45.31
95EE03W1,712,38,299,74,61,12,69,44,14,82,19,98,19,7,10,27,5.34,41.99,10.39,8.57,1.69,9.69,6.18,1.97,11.52,2.67,13.76,31.15,11.48,16.39,44.26
95EE04W1,725,22,305,126,52,11,84,52,8,42,23,98,16,10,3,22,3.03,42.07,17.38,7.17,1.52,11.59,7.17,1.10,5.79,3.17,13.52,30.77,19.23,5.77,42.31
95EE05W1,587,20,225,132,38,8,84,33,3,34,10,76,11,11,5,17,3.41,38.33,22.49,6.47,1.36,14.31,5.62,0.51,5.79,1.70,12.95,28.95,28.95,13.16,44.74
95EE06W1,793,23,297,176,66,21,62,74,5,44,25,112,25,4,9,22,2.90,37.45,22.19,8.32,2.65,7.82,9.33,0.63,5.55,3.15,14.12,37.88,6.06,13.64,33.33
95EE07W1,582,35,242,65,51,9,91,34,5,40,10,66,12,8,9,19,6.01,41.58,11.17,8.76,1.55,15.64,5.84,0.86,6.87,1.72,11.34,23.53,15.69,17.65,37.25
95EE08W1,606,21,274,69,50,10,90,36,3,37,16,95,17,6,5,18,3.47,45.21,11.39,8.25,1.65,14.85,5.94,0.50,6.11,2.64,15.68,34.00,12.00,10.00,36.00
95EE09W1,708,36,261,172,43,17,49,54,11,48,17,125,19,10,5,17,5.08,36.86,24.29,6.07,2.40,6.92,7.63,1.55,6.78,2.40,17.66,44.19,23.26,11.63,39.53
95EE10W1,666,27,272,141,56,15,56,33,7,44,15,77,18,8,9,23,4.05,40.84,21.17,8.41,2.25,8.41,4.95,1.05,6.61,2.25,11.56,32.14,14.29,16.07,41.07
95EE11W1,643,20,231,183,30,10,55,50,7,37,20,101,11,4,4,13,3.11,35.93,28.46,4.67,1.56,8.55,7.78,1.09,5.75,3.11,15.71,36.67,13.33,13.33,43.33
