GeographyCode,KS301NI0001,KS301NI0002,KS301NI0003,KS301NI0004,KS301NI0005,KS301NI0006,KS301NI0007,KS301NI0008,KS301NI0009,KS301NI0010,KS301NI0011,KS301NI0012,KS301NI0013,KS301NI0014,KS301NI0015,KS301NI0016,KS301NI0017,KS301NI0018,KS301NI0019,KS301NI0020,KS301NI0021,KS301NI0022,KS301NI0023,KS301NI0024,KS301NI0025,KS301NI0026,KS301NI0027,KS301NI0028,KS301NI0029,KS301NI0030,KS301NI0031
95AA16W1,1807,268,177,1362,155,102,924,716,652,308,95,36,1614,104,32,57,14.83,9.80,75.37,13.12,8.64,78.24,39.62,36.08,17.04,5.26,1.99,89.32,5.76,1.77,3.15
95AA17W1,2142,236,183,1723,138,121,1182,1029,688,291,105,29,1943,113,32,54,11.02,8.54,80.44,9.58,8.40,82.03,48.04,32.12,13.59,4.90,1.35,90.71,5.28,1.49,2.52
95AA18W1,2439,247,216,1976,101,93,1285,1212,827,316,70,14,2105,243,34,57,10.13,8.86,81.02,6.83,6.29,86.88,49.69,33.91,12.96,2.87,0.57,86.31,9.96,1.39,2.34
95AA19W1,2687,265,171,2251,162,97,1461,1459,786,345,84,13,2411,151,45,80,9.86,6.36,83.77,9.42,5.64,84.94,54.30,29.25,12.84,3.13,0.48,89.73,5.62,1.67,2.98
95BB01S1,1574,134,114,1326,50,63,914,822,514,192,37,9,1340,152,37,45,8.51,7.24,84.24,4.87,6.13,89.00,52.22,32.66,12.20,2.35,0.57,85.13,9.66,2.35,2.86
95BB01S2,2035,162,158,1715,75,100,1192,965,747,261,53,9,1754,174,45,62,7.96,7.76,84.28,5.49,7.32,87.20,47.42,36.71,12.83,2.60,0.44,86.19,8.55,2.21,3.05
95BB02W1,2347,431,278,1638,188,140,1116,815,827,490,165,50,2009,166,59,113,18.36,11.84,69.79,13.02,9.70,77.29,34.73,35.24,20.88,7.03,2.13,85.60,7.07,2.51,4.81
95BB03S1,2026,280,246,1500,143,130,955,815,699,382,99,31,1745,136,57,88,13.82,12.14,74.04,11.64,10.59,77.77,40.23,34.50,18.85,4.89,1.53,86.13,6.71,2.81,4.34
95BB03S2,2193,279,240,1674,151,126,1054,905,786,370,112,20,1893,150,49,101,12.72,10.94,76.33,11.34,9.47,79.19,41.27,35.84,16.87,5.11,0.91,86.32,6.84,2.23,4.61
95BB04S1,1438,209,178,1051,89,85,747,534,548,271,75,10,1209,149,28,52,14.53,12.38,73.09,9.66,9.23,81.11,37.13,38.11,18.85,5.22,0.70,84.08,10.36,1.95,3.62
95BB04S2,1610,143,174,1293,55,66,828,765,567,226,43,9,1362,161,22,65,8.88,10.81,80.31,5.80,6.95,87.25,47.52,35.22,14.04,2.67,0.56,84.60,10.00,1.37,4.04
95BB05S1,1490,142,126,1222,78,62,811,714,510,210,43,13,1276,140,30,44,9.53,8.46,82.01,8.20,6.52,85.28,47.92,34.23,14.09,2.89,0.87,85.64,9.40,2.01,2.95
95BB05S2,1911,207,190,1514,106,104,1018,865,641,300,82,23,1629,164,47,71,10.83,9.94,79.23,8.63,8.47,82.90,45.26,33.54,15.70,4.29,1.20,85.24,8.58,2.46,3.72
95BB06W1,2870,510,368,1992,243,199,1428,1006,991,621,186,66,2532,187,44,107,17.77,12.82,69.41,12.99,10.64,76.36,35.05,34.53,21.64,6.48,2.30,88.22,6.52,1.53,3.73
95BB07S1,1658,289,194,1175,93,92,808,652,537,351,91,27,1474,109,24,51,17.43,11.70,70.87,9.37,9.26,81.37,39.32,32.39,21.17,5.49,1.63,88.90,6.57,1.45,3.08
95BB07S2,1295,117,125,1053,55,68,710,585,481,185,29,15,1104,112,29,50,9.03,9.65,81.31,6.60,8.16,85.23,45.17,37.14,14.29,2.24,1.16,85.25,8.65,2.24,3.86
95BB08S1,1331,218,167,946,108,80,627,507,416,290,93,25,1150,87,30,64,16.38,12.55,71.07,13.25,9.82,76.93,38.09,31.25,21.79,6.99,1.88,86.40,6.54,2.25,4.81
95BB08S2,1294,84,114,1096,54,69,768,639,446,163,36,10,1124,108,26,36,6.49,8.81,84.70,6.06,7.74,86.20,49.38,34.47,12.60,2.78,0.77,86.86,8.35,2.01,2.78
95BB09S1,1325,150,114,1061,59,49,698,577,493,210,41,4,1125,139,32,29,11.32,8.60,80.08,7.32,6.08,86.60,43.55,37.21,15.85,3.09,0.30,84.91,10.49,2.42,2.19
95BB09S2,1618,97,134,1387,47,79,1035,776,586,215,33,8,1374,180,26,38,6.00,8.28,85.72,4.05,6.80,89.15,47.96,36.22,13.29,2.04,0.49,84.92,11.12,1.61,2.35
95BB10S1,1690,234,213,1243,83,86,838,688,589,313,75,25,1461,139,38,52,13.85,12.60,73.55,8.24,8.54,83.22,40.71,34.85,18.52,4.44,1.48,86.45,8.22,2.25,3.08
95BB10S2,1637,137,150,1350,49,62,879,817,582,190,37,11,1383,180,33,41,8.37,9.16,82.47,4.95,6.26,88.79,49.91,35.55,11.61,2.26,0.67,84.48,11.00,2.02,2.50
95BB11S1,1408,193,152,1063,96,90,693,532,504,281,70,21,1237,90,29,52,13.71,10.80,75.50,10.92,10.24,78.84,37.78,35.80,19.96,4.97,1.49,87.86,6.39,2.06,3.69
95BB11S2,1547,282,198,1067,89,78,718,578,503,346,89,31,1300,136,40,71,18.23,12.80,68.97,10.06,8.81,81.13,37.36,32.51,22.37,5.75,2.00,84.03,8.79,2.59,4.59
95BB12S1,1440,181,157,1102,98,97,692,573,506,255,85,21,1274,96,27,43,12.57,10.90,76.53,11.05,10.94,78.02,39.79,35.14,17.71,5.90,1.46,88.47,6.67,1.88,2.99
95BB12S2,1336,91,118,1127,49,55,716,705,444,153,29,5,1147,138,22,29,6.81,8.83,84.36,5.98,6.71,87.32,52.77,33.23,11.45,2.17,0.37,85.85,10.33,1.65,2.17
95BB13S1,1392,123,107,1162,80,72,775,709,457,163,48,15,1197,139,26,30,8.84,7.69,83.48,8.63,7.77,83.60,50.93,32.83,11.71,3.45,1.08,85.99,9.99,1.87,2.16
95BB13S2,1472,191,157,1124,109,75,718,576,527,255,89,25,1281,79,41,71,12.98,10.67,76.36,12.08,8.31,79.60,39.13,35.80,17.32,6.05,1.70,87.02,5.37,2.79,4.82
95BB13S3,1580,98,122,1360,58,75,927,807,527,199,36,11,1392,128,26,34,6.20,7.72,86.08,5.47,7.08,87.45,51.08,33.35,12.59,2.28,0.70,88.10,8.10,1.65,2.15
95BB14S1,1510,109,160,1241,48,67,860,765,520,184,35,6,1278,156,28,48,7.22,10.60,82.19,4.92,6.87,88.21,50.66,34.44,12.19,2.32,0.40,84.64,10.33,1.85,3.18
95BB14S2,1606,118,139,1349,42,65,885,815,556,183,42,10,1417,141,15,33,7.35,8.66,84.00,4.23,6.55,89.21,50.75,34.62,11.39,2.62,0.62,88.23,8.78,0.93,2.05
95BB15S1,2005,209,187,1609,109,99,1045,1034,590,280,81,20,1753,139,40,73,10.42,9.33,80.25,8.70,7.90,83.40,51.57,29.43,13.97,4.04,1.00,87.43,6.93,2.00,3.64
95BB15S2,1484,165,135,1184,95,82,796,660,517,226,63,18,1320,84,29,51,11.12,9.10,79.78,9.76,8.43,81.81,44.47,34.84,15.23,4.25,1.21,88.95,5.66,1.95,3.44
95BB16S1,1533,125,134,1274,45,68,879,733,543,209,43,5,1298,161,29,45,8.15,8.74,83.11,4.54,6.85,88.61,47.81,35.42,13.63,2.80,0.33,84.67,10.50,1.89,2.94
95BB16S2,1603,121,132,1350,46,56,900,845,518,205,31,4,1371,164,18,50,7.55,8.23,84.22,4.59,5.59,89.82,52.71,32.31,12.79,1.93,0.25,85.53,10.23,1.12,3.12
95BB17S1,1793,163,153,1477,93,99,1005,813,644,255,61,20,1553,143,31,66,9.09,8.53,82.38,7.77,8.27,83.96,45.34,35.92,14.22,3.40,1.12,86.61,7.98,1.73,3.68
95BB17S2,1763,190,182,1391,96,85,910,786,619,278,69,11,1503,143,41,76,10.78,10.32,78.90,8.80,7.79,83.41,44.58,35.11,15.77,3.91,0.62,85.25,8.11,2.33,4.31
95BB18S1,1688,292,167,1229,153,90,809,678,558,310,113,29,1457,107,42,82,17.30,9.89,72.81,14.54,8.56,76.90,40.17,33.06,18.36,6.69,1.72,86.32,6.34,2.49,4.86
95BB18S2,2591,265,205,2121,92,110,1371,1302,850,317,102,20,2258,206,50,77,10.23,7.91,81.86,5.85,6.99,87.16,50.25,32.81,12.23,3.94,0.77,87.15,7.95,1.93,2.97
95BB19S1,1613,193,140,1280,80,77,883,672,594,267,72,8,1408,147,30,28,11.97,8.68,79.36,7.69,7.40,84.90,41.66,36.83,16.55,4.46,0.50,87.29,9.11,1.86,1.74
95BB19S2,1784,115,121,1548,60,87,1068,937,637,153,52,5,1571,131,23,59,6.45,6.78,86.77,4.94,7.16,87.90,52.52,35.71,8.58,2.91,0.28,88.06,7.34,1.29,3.31
95BB19S3,1391,85,97,1209,46,70,848,737,481,143,24,6,1218,106,37,30,6.11,6.97,86.92,4.77,7.26,87.97,52.98,34.58,10.28,1.73,0.43,87.56,7.62,2.66,2.16
95BB20S1,1889,235,196,1458,114,107,977,929,542,298,95,25,1674,134,26,55,12.44,10.38,77.18,9.52,8.93,81.55,49.18,28.69,15.78,5.03,1.32,88.62,7.09,1.38,2.91
95BB20S2,1524,273,150,1101,160,80,733,660,455,258,126,25,1323,106,42,53,17.91,9.84,72.24,16.44,8.22,75.33,43.31,29.86,16.93,8.27,1.64,86.81,6.96,2.76,3.48
95BB21S1,2387,359,217,1811,199,107,1173,1002,828,395,123,39,2047,173,55,112,15.04,9.09,75.87,13.46,7.23,79.31,41.98,34.69,16.55,5.15,1.63,85.76,7.25,2.30,4.69
95BB21S2,2332,286,234,1812,140,144,1197,1102,749,361,93,27,2022,152,56,102,12.26,10.03,77.70,9.45,9.72,80.82,47.26,32.12,15.48,3.99,1.16,86.71,6.52,2.40,4.37
95BB22S1,1557,158,112,1287,98,73,838,721,527,225,65,19,1362,111,34,50,10.15,7.19,82.66,9.71,7.23,83.05,46.31,33.85,14.45,4.17,1.22,87.48,7.13,2.18,3.21
95BB22S2,1483,197,132,1154,111,84,744,603,490,277,87,26,1324,81,27,51,13.28,8.90,77.82,11.82,8.95,79.23,40.66,33.04,18.68,5.87,1.75,89.28,5.46,1.82,3.44
95BB23S1,1540,143,164,1233,60,89,817,687,579,218,53,3,1327,136,26,51,9.29,10.65,80.06,6.21,9.21,84.58,44.61,37.60,14.16,3.44,0.19,86.17,8.83,1.69,3.31
95BB23S2,1485,147,130,1208,54,77,880,728,507,209,33,8,1240,160,44,41,9.90,8.75,81.35,5.34,7.62,87.04,49.02,34.14,14.07,2.22,0.54,83.50,10.77,2.96,2.76
95CC01W1,2558,441,224,1893,242,122,1302,1166,788,423,149,32,2286,143,51,78,17.24,8.76,74.00,14.53,7.32,78.15,45.58,30.81,16.54,5.82,1.25,89.37,5.59,1.99,3.05
95CC02W1,2725,280,221,2224,129,110,1515,1514,769,326,98,18,2413,177,58,77,10.28,8.11,81.61,7.35,6.27,86.37,55.56,28.22,11.96,3.60,0.66,88.55,6.50,2.13,2.83
95CC03W1,2817,398,230,2189,252,120,1433,1256,906,456,158,41,2569,121,42,85,14.13,8.16,77.71,13.96,6.65,79.39,44.59,32.16,16.19,5.61,1.46,91.20,4.30,1.49,3.02
95CC04W1,2440,286,172,1982,111,84,1337,1323,664,345,86,22,2183,163,35,59,11.72,7.05,81.23,7.25,5.48,87.27,54.22,27.21,14.14,3.52,0.90,89.47,6.68,1.43,2.42
95CC05W1,2774,331,230,2213,139,106,1458,1415,790,422,119,28,2451,185,58,80,11.93,8.29,79.78,8.16,6.22,85.61,51.01,28.48,15.21,4.29,1.01,88.36,6.67,2.09,2.88
95CC06S1,1468,117,113,1238,57,58,852,783,472,158,37,18,1288,124,23,33,7.97,7.70,84.33,5.89,6.00,88.11,53.34,32.15,10.76,2.52,1.23,87.74,8.45,1.57,2.25
95CC06S2,1308,155,121,1032,94,55,666,644,413,197,45,9,1136,99,38,35,11.85,9.25,78.90,11.53,6.75,81.72,49.24,31.57,15.06,3.44,0.69,86.85,7.57,2.91,2.68
95CC07W1,3475,305,240,2930,173,147,1912,1943,1000,415,92,25,3102,207,70,96,8.78,6.91,84.32,7.75,6.59,85.66,55.91,28.78,11.94,2.65,0.72,89.27,5.96,2.01,2.76
95CC08W1,2565,401,208,1956,183,128,1291,1274,727,377,151,36,2285,145,46,89,15.63,8.11,76.26,11.42,7.99,80.59,49.67,28.34,14.70,5.89,1.40,89.08,5.65,1.79,3.47
95CC09S1,1496,121,106,1269,45,49,846,815,470,175,28,8,1313,124,29,30,8.09,7.09,84.83,4.79,5.21,90.00,54.48,31.42,11.70,1.87,0.53,87.77,8.29,1.94,2.01
95CC09S2,1858,111,149,1598,60,83,1116,900,707,209,33,9,1648,147,32,31,5.97,8.02,86.01,4.77,6.59,88.64,48.44,38.05,11.25,1.78,0.48,88.70,7.91,1.72,1.67
95CC10W1,2577,276,227,2074,95,114,1405,1308,785,361,100,23,2244,207,52,74,10.71,8.81,80.48,5.89,7.06,87.05,50.76,30.46,14.01,3.88,0.89,87.08,8.03,2.02,2.87
95CC11W1,1795,271,182,1342,129,93,930,768,545,357,96,29,1643,73,31,48,15.10,10.14,74.76,11.20,8.07,80.73,42.79,30.36,19.89,5.35,1.62,91.53,4.07,1.73,2.67
95CC12W1,2785,272,206,2307,118,105,1505,1484,822,384,77,18,2506,177,49,53,9.77,7.40,82.84,6.83,6.08,87.09,53.29,29.52,13.79,2.76,0.65,89.98,6.36,1.76,1.90
95CC13W1,2474,230,208,2036,138,108,1374,1348,709,324,77,16,2231,148,31,64,9.30,8.41,82.30,8.52,6.67,84.81,54.49,28.66,13.10,3.11,0.65,90.18,5.98,1.25,2.59
95CC14W1,3035,287,296,2452,157,170,1580,1506,975,425,109,20,2667,240,57,71,9.46,9.75,80.79,8.23,8.91,82.85,49.62,32.13,14.00,3.59,0.66,87.87,7.91,1.88,2.34
95CC15W1,2903,337,217,2349,176,116,1553,1501,859,392,119,32,2579,194,34,96,11.61,7.48,80.92,9.54,6.29,84.17,51.71,29.59,13.50,4.10,1.10,88.84,6.68,1.17,3.31
95CC16W1,2820,342,287,2191,170,140,1401,1309,926,460,100,25,2495,173,58,94,12.13,10.18,77.70,9.94,8.18,81.88,46.42,32.84,16.31,3.55,0.89,88.48,6.13,2.06,3.33
95CC17W1,2730,226,214,2290,113,110,1575,1516,784,336,77,17,2449,170,48,63,8.28,7.84,83.88,6.28,6.12,87.60,55.53,28.72,12.31,2.82,0.62,89.71,6.23,1.76,2.31
95CC18W1,2342,244,234,1864,114,113,1231,1115,771,357,80,19,2062,182,38,60,10.42,9.99,79.59,7.82,7.75,84.43,47.61,32.92,15.24,3.42,0.81,88.04,7.77,1.62,2.56
95CC19W1,2720,271,229,2220,142,126,1424,1422,817,363,94,24,2398,195,54,73,9.96,8.42,81.62,8.39,7.45,84.16,52.28,30.04,13.35,3.46,0.88,88.16,7.17,1.99,2.68
95CC20S1,1308,108,98,1102,58,56,736,714,413,137,39,5,1129,126,30,23,8.26,7.49,84.25,6.82,6.59,86.59,54.59,31.57,10.47,2.98,0.38,86.31,9.63,2.29,1.76
95CC20S2,1702,188,143,1371,114,86,944,814,585,239,50,14,1521,109,27,45,11.05,8.40,80.55,9.97,7.52,82.52,47.83,34.37,14.04,2.94,0.82,89.37,6.40,1.59,2.64
95CC21W1,2925,325,243,2357,179,127,1558,1393,931,441,135,25,2580,198,65,82,11.11,8.31,80.58,9.60,6.81,83.58,47.62,31.83,15.08,4.62,0.85,88.21,6.77,2.22,2.80
95CC22W1,1740,235,169,1336,120,69,926,696,620,338,71,15,1558,93,44,45,13.51,9.71,76.78,10.76,6.19,83.05,40.00,35.63,19.43,4.08,0.86,89.54,5.34,2.53,2.59
95DD01W1,2099,222,195,1682,82,74,1060,972,722,317,72,16,1849,165,32,53,10.58,9.29,80.13,6.74,6.09,87.17,46.31,34.40,15.10,3.43,0.76,88.09,7.86,1.52,2.53
95DD02S1,1453,159,129,1165,75,67,800,671,490,223,60,9,1305,92,21,35,10.94,8.88,80.18,7.96,7.11,84.93,46.18,33.72,15.35,4.13,0.62,89.81,6.33,1.45,2.41
95DD02S2,2435,181,158,2096,87,96,1413,1324,795,253,57,6,2169,171,33,62,7.43,6.49,86.08,5.45,6.02,88.53,54.37,32.65,10.39,2.34,0.25,89.08,7.02,1.36,2.55
95DD03W1,3503,249,297,2957,102,121,1951,1737,1288,396,69,13,3128,243,58,74,7.11,8.48,84.41,4.69,5.57,89.74,49.59,36.77,11.30,1.97,0.37,89.29,6.94,1.66,2.11
95DD04W1,1926,290,183,1453,141,109,964,719,657,376,138,36,1713,82,46,85,15.06,9.50,75.44,11.61,8.98,79.41,37.33,34.11,19.52,7.17,1.87,88.94,4.26,2.39,4.41
95DD05W1,1739,215,171,1353,144,121,896,682,645,310,83,19,1550,97,47,45,12.36,9.83,77.80,12.40,10.42,77.17,39.22,37.09,17.83,4.77,1.09,89.13,5.58,2.70,2.59
95DD06W1,2588,346,232,2010,96,91,1361,1137,921,410,95,25,2253,211,46,78,13.37,8.96,77.67,6.20,5.88,87.92,43.93,35.59,15.84,3.67,0.97,87.06,8.15,1.78,3.01
95DD07S1,1596,183,170,1243,75,64,802,689,540,293,59,15,1403,104,32,57,11.47,10.65,77.88,7.97,6.80,85.23,43.17,33.83,18.36,3.70,0.94,87.91,6.52,2.01,3.57
95DD07S2,1767,171,149,1447,72,59,932,874,588,249,44,12,1589,117,26,35,9.68,8.43,81.89,6.77,5.55,87.68,49.46,33.28,14.09,2.49,0.68,89.93,6.62,1.47,1.98
95DD08W1,2126,328,259,1539,161,130,1125,728,812,435,117,34,1908,115,40,63,15.43,12.18,72.39,11.37,9.18,79.45,34.24,38.19,20.46,5.50,1.60,89.75,5.41,1.88,2.96
95DD09W1,2590,220,206,2164,90,106,1414,1379,804,325,69,13,2291,176,40,83,8.49,7.95,83.55,5.59,6.58,87.83,53.24,31.04,12.55,2.66,0.50,88.46,6.80,1.54,3.20
95DD10W1,2805,311,270,2224,133,143,1505,1272,953,458,107,15,2505,179,43,78,11.09,9.63,79.29,7.47,8.03,84.50,45.35,33.98,16.33,3.81,0.53,89.30,6.38,1.53,2.78
95DD11W1,2363,248,199,1916,152,120,1219,1049,846,364,82,22,2173,107,36,47,10.50,8.42,81.08,10.19,8.05,81.76,44.39,35.80,15.40,3.47,0.93,91.96,4.53,1.52,1.99
95DD12W1,2610,254,215,2141,100,102,1425,1289,864,367,71,19,2312,166,52,80,9.73,8.24,82.03,6.15,6.27,87.58,49.39,33.10,14.06,2.72,0.73,88.58,6.36,1.99,3.07
95DD13W1,1784,237,180,1367,89,97,908,739,648,313,68,16,1636,63,30,55,13.28,10.09,76.63,8.14,8.87,83.00,41.42,36.32,17.54,3.81,0.90,91.70,3.53,1.68,3.08
95DD14S1,1603,132,123,1348,61,62,878,781,567,202,44,9,1434,110,19,40,8.23,7.67,84.09,6.09,6.19,87.71,48.72,35.37,12.60,2.74,0.56,89.46,6.86,1.19,2.50
95DD14S2,1674,77,124,1473,34,58,998,932,556,161,20,5,1468,150,19,37,4.60,7.41,87.99,3.12,5.32,91.56,55.68,33.21,9.62,1.19,0.30,87.69,8.96,1.14,2.21
95DD15W1,3451,253,228,2970,143,129,1935,1958,1033,356,86,18,3078,223,55,95,7.33,6.61,86.06,6.48,5.85,87.68,56.74,29.93,10.32,2.49,0.52,89.19,6.46,1.59,2.75
95DD16W1,2981,267,261,2453,121,136,1674,1517,957,395,90,22,2604,259,52,66,8.96,8.76,82.29,6.27,7.04,86.69,50.89,32.10,13.25,3.02,0.74,87.35,8.69,1.74,2.21
95DD17W1,3461,265,262,2934,127,132,1929,1884,1076,397,83,21,3099,237,43,82,7.66,7.57,84.77,5.80,6.03,88.16,54.44,31.09,11.47,2.40,0.61,89.54,6.85,1.24,2.37
95DD18W1,1885,312,190,1383,144,87,952,726,612,409,105,33,1655,117,41,72,16.55,10.08,73.37,12.17,7.35,80.47,38.51,32.47,21.70,5.57,1.75,87.80,6.21,2.18,3.82
95DD19S1,1904,240,149,1515,115,79,1020,865,633,293,92,21,1690,126,28,60,12.61,7.83,79.57,9.47,6.51,84.02,45.43,33.25,15.39,4.83,1.10,88.76,6.62,1.47,3.15
95DD19S2,1460,154,117,1189,68,59,812,686,517,196,53,8,1256,124,23,57,10.55,8.01,81.44,7.24,6.28,86.47,46.99,35.41,13.42,3.63,0.55,86.03,8.49,1.58,3.90
95DD20W1,1746,286,210,1250,158,119,841,640,606,377,101,22,1548,85,40,73,16.38,12.03,71.59,14.13,10.64,75.22,36.66,34.71,21.59,5.78,1.26,88.66,4.87,2.29,4.18
95DD21W1,2139,168,177,1794,65,77,1237,957,828,282,60,12,1893,157,30,59,7.85,8.27,83.87,4.71,5.58,89.70,44.74,38.71,13.18,2.81,0.56,88.50,7.34,1.40,2.76
95DD22S1,1555,165,151,1239,85,81,854,772,500,212,56,15,1399,91,26,39,10.61,9.71,79.68,8.33,7.94,83.73,49.65,32.15,13.63,3.60,0.96,89.97,5.85,1.67,2.51
95DD22S2,1581,189,140,1252,104,68,839,705,549,247,60,20,1427,81,32,41,11.95,8.86,79.19,10.29,6.73,82.99,44.59,34.72,15.62,3.80,1.27,90.26,5.12,2.02,2.59
95DD23W1,2509,234,210,2065,93,101,1399,1266,838,327,64,14,2166,215,48,80,9.33,8.37,82.30,5.84,6.34,87.82,50.46,33.40,13.03,2.55,0.56,86.33,8.57,1.91,3.19
95DD24W1,2711,229,227,2255,120,125,1538,1337,915,368,79,12,2403,186,51,71,8.45,8.37,83.18,6.73,7.01,86.26,49.32,33.75,13.57,2.91,0.44,88.64,6.86,1.88,2.62
95EE01W1,1895,181,144,1570,94,79,1024,975,599,251,56,14,1682,110,41,62,9.55,7.60,82.85,7.85,6.60,85.55,51.45,31.61,13.25,2.96,0.74,88.76,5.80,2.16,3.27
95EE02W1,2095,229,163,1703,145,108,1148,961,728,305,88,13,1850,138,32,75,10.93,7.78,81.29,10.35,7.71,81.94,45.87,34.75,14.56,4.20,0.62,88.31,6.59,1.53,3.58
95EE03W1,1999,292,166,1541,180,94,1036,845,698,335,95,26,1770,124,34,71,14.61,8.30,77.09,13.74,7.18,79.08,42.27,34.92,16.76,4.75,1.30,88.54,6.20,1.70,3.55
95EE04W1,1993,219,145,1629,107,67,1119,922,693,303,60,15,1782,114,35,62,10.99,7.28,81.74,8.28,5.18,86.54,46.26,34.77,15.20,3.01,0.75,89.41,5.72,1.76,3.11
95EE05W1,1509,149,160,1200,77,75,833,672,514,260,52,11,1330,112,29,38,9.87,10.60,79.52,7.82,7.61,84.57,44.53,34.06,17.23,3.45,0.73,88.14,7.42,1.92,2.52
95EE06W1,2278,199,163,1916,101,78,1258,1222,685,266,83,22,2039,146,37,56,8.74,7.16,84.11,7.03,5.43,87.54,53.64,30.07,11.68,3.64,0.97,89.51,6.41,1.62,2.46
