GeographyCode,KS601NI0001,KS601NI0002,KS601NI0003,KS601NI0004,KS601NI0005,KS601NI0006,KS601NI0007,KS601NI0008,KS601NI0009,KS601NI0010,KS601NI0011,KS601NI0012,KS601NI0013,KS601NI0014,KS601NI0015,KS601NI0016,KS601NI0017,KS601NI0018,KS601NI0019,KS601NI0020,KS601NI0021,KS601NI0022,KS601NI0023,KS601NI0024,KS601NI0025,KS601NI0026,KS601NI0027,KS601NI0028,KS601NI0029,KS601NI0030,KS601NI0031
95BB11S1,1023,161,329,63,64,27,176,41,39,86,37,120,23,14,10,32,15.74,32.16,6.16,6.26,2.64,17.20,4.01,3.81,8.41,3.62,11.73,35.94,21.88,15.63,50.00
95BB11S2,1129,157,378,81,36,34,286,51,33,60,13,169,9,14,6,14,13.91,33.48,7.17,3.19,3.01,25.33,4.52,2.92,5.31,1.15,14.97,25.00,38.89,16.67,38.89
95BB12S1,1043,166,318,41,75,26,180,46,66,98,27,115,33,10,9,37,15.92,30.49,3.93,7.19,2.49,17.26,4.41,6.33,9.40,2.59,11.03,44.00,13.33,12.00,49.33
95BB12S2,982,151,317,102,31,28,208,53,40,30,22,198,9,6,3,17,15.38,32.28,10.39,3.16,2.85,21.18,5.40,4.07,3.05,2.24,20.16,29.03,19.35,9.68,54.84
95BB13S1,1015,167,361,79,36,55,123,68,51,61,14,159,11,5,6,14,16.45,35.57,7.78,3.55,5.42,12.12,6.70,5.02,6.01,1.38,15.67,30.56,13.89,16.67,38.89
95BB13S2,1107,162,357,69,50,27,250,43,37,88,24,139,18,15,9,23,14.63,32.25,6.23,4.52,2.44,22.58,3.88,3.34,7.95,2.17,12.56,36.00,30.00,18.00,46.00
95BB13S3,1155,180,534,104,41,41,128,52,28,33,14,162,9,8,5,13,15.58,46.23,9.00,3.55,3.55,11.08,4.50,2.42,2.86,1.21,14.03,21.95,19.51,12.20,31.71
95BB14S1,1127,137,384,212,25,32,194,67,31,22,23,208,10,7,2,11,12.16,34.07,18.81,2.22,2.84,17.21,5.94,2.75,1.95,2.04,18.46,40.00,28.00,8.00,44.00
95BB14S2,1156,163,437,158,24,31,185,71,29,34,24,243,6,5,2,10,14.10,37.80,13.67,2.08,2.68,16.00,6.14,2.51,2.94,2.08,21.02,25.00,20.83,8.33,41.67
95BB15S1,1430,163,448,258,54,40,222,62,66,83,34,207,13,11,7,25,11.40,31.33,18.04,3.78,2.80,15.52,4.34,4.62,5.80,2.38,14.48,24.07,20.37,12.96,46.30
95BB15S2,1097,127,374,115,60,46,149,66,54,79,27,136,11,10,4,33,11.58,34.09,10.48,5.47,4.19,13.58,6.02,4.92,7.20,2.46,12.40,18.33,16.67,6.67,55.00
95BB16S1,1171,148,420,173,23,40,213,68,36,29,21,228,7,6,4,7,12.64,35.87,14.77,1.96,3.42,18.19,5.81,3.07,2.48,1.79,19.47,30.43,26.09,17.39,30.43
95BB16S2,1157,153,434,174,16,22,200,60,42,32,24,232,6,1,2,6,13.22,37.51,15.04,1.38,1.90,17.29,5.19,3.63,2.77,2.07,20.05,37.50,6.25,12.50,37.50
95BB17S1,1286,216,568,108,53,32,131,54,42,59,23,143,16,12,9,20,16.80,44.17,8.40,4.12,2.49,10.19,4.20,3.27,4.59,1.79,11.12,30.19,22.64,16.98,37.74
95BB17S2,1246,184,423,151,55,33,193,58,56,72,21,197,20,6,7,24,14.77,33.95,12.12,4.41,2.65,15.49,4.65,4.49,5.78,1.69,15.81,36.36,10.91,12.73,43.64
95BB18S1,1223,143,439,94,51,24,229,44,56,109,34,153,9,13,5,30,11.69,35.90,7.69,4.17,1.96,18.72,3.60,4.58,8.91,2.78,12.51,17.65,25.49,9.80,58.82
95BB18S2,1792,241,715,249,43,43,254,77,62,81,27,329,17,4,8,12,13.45,39.90,13.90,2.40,2.40,14.17,4.30,3.46,4.52,1.51,18.36,39.53,9.30,18.60,27.91
95BB19S1,1174,190,492,70,43,34,177,45,38,59,26,169,13,9,8,14,16.18,41.91,5.96,3.66,2.90,15.08,3.83,3.24,5.03,2.21,14.40,30.23,20.93,18.60,32.56
95BB19S2,1289,227,583,108,31,54,137,63,42,29,15,217,13,3,5,10,17.61,45.23,8.38,2.40,4.19,10.63,4.89,3.26,2.25,1.16,16.83,41.94,9.68,16.13,32.26
95BB19S3,1028,179,459,80,28,49,104,53,34,29,13,157,8,4,4,11,17.41,44.65,7.78,2.72,4.77,10.12,5.16,3.31,2.82,1.26,15.27,28.57,14.29,14.29,39.29
95BB20S1,1363,156,409,223,78,33,200,72,40,103,49,266,18,16,6,26,11.45,30.01,16.36,5.72,2.42,14.67,5.28,2.93,7.56,3.60,19.52,23.08,20.51,7.69,33.33
95BB20S2,1132,126,302,87,96,27,193,75,54,132,40,146,26,13,15,39,11.13,26.68,7.69,8.48,2.39,17.05,6.63,4.77,11.66,3.53,12.90,27.08,13.54,15.63,40.63
95BB21S1,1728,241,524,188,78,43,307,71,83,143,50,185,23,21,9,33,13.95,30.32,10.88,4.51,2.49,17.77,4.11,4.80,8.28,2.89,10.71,29.49,26.92,11.54,42.31
95BB21S2,1692,221,599,209,59,47,273,78,78,96,32,244,12,13,3,22,13.06,35.40,12.35,3.49,2.78,16.13,4.61,4.61,5.67,1.89,14.42,20.34,22.03,5.08,37.29
95BB22S1,1115,176,426,74,69,24,109,48,58,93,38,122,25,11,12,30,15.78,38.21,6.64,6.19,2.15,9.78,4.30,5.20,8.34,3.41,10.94,36.23,15.94,17.39,43.48
95BB22S2,1031,154,337,55,90,27,114,46,66,97,45,82,27,12,16,50,14.94,32.69,5.33,8.73,2.62,11.06,4.46,6.40,9.41,4.36,7.95,30.00,13.33,17.78,55.56
95BB23S1,1181,172,443,98,32,36,288,47,29,22,14,213,14,4,9,9,14.56,37.51,8.30,2.71,3.05,24.39,3.98,2.46,1.86,1.19,18.04,43.75,12.50,28.13,28.13
95BB23S2,1136,189,463,103,28,40,170,66,32,27,18,191,16,5,3,10,16.64,40.76,9.07,2.46,3.52,14.96,5.81,2.82,2.38,1.58,16.81,57.14,17.86,10.71,35.71
95CC01W1,1864,225,582,139,137,62,222,116,78,213,90,246,42,19,23,57,12.07,31.22,7.46,7.35,3.33,11.91,6.22,4.18,11.43,4.83,13.20,30.66,13.87,16.79,41.61
95CC02W1,1971,241,657,327,98,77,216,137,68,110,40,375,28,13,16,41,12.23,33.33,16.59,4.97,3.91,10.96,6.95,3.45,5.58,2.03,19.03,28.57,13.27,16.33,41.84
95CC03W1,1989,276,575,104,196,48,201,128,127,227,107,239,61,36,40,92,13.88,28.91,5.23,9.85,2.41,10.11,6.44,6.39,11.41,5.38,12.02,31.12,18.37,20.41,46.94
95CC04W1,1699,228,532,262,84,58,177,129,88,84,57,268,19,15,12,40,13.42,31.31,15.42,4.94,3.41,10.42,7.59,5.18,4.94,3.35,15.77,22.62,17.86,14.29,47.62
95CC05W1,1935,240,677,254,79,64,238,128,80,111,64,292,20,18,9,41,12.40,34.99,13.13,4.08,3.31,12.30,6.61,4.13,5.74,3.31,15.09,25.32,22.78,11.39,51.90
95CC06S1,1081,136,447,101,59,28,160,58,34,34,24,209,20,10,7,25,12.58,41.35,9.34,5.46,2.59,14.80,5.37,3.15,3.15,2.22,19.33,33.90,16.95,11.86,42.37
95CC06S2,922,121,358,65,50,26,139,45,30,71,17,154,15,8,5,25,13.12,38.83,7.05,5.42,2.82,15.08,4.88,3.25,7.70,1.84,16.70,30.00,16.00,10.00,50.00
95CC07W1,2417,313,759,350,135,66,211,198,153,147,85,362,41,24,26,63,12.95,31.40,14.48,5.59,2.73,8.73,8.19,6.33,6.08,3.52,14.98,30.37,17.78,19.26,46.67
95CC08W1,1783,222,568,123,152,45,222,133,104,134,80,239,44,28,30,75,12.45,31.86,6.90,8.52,2.52,12.45,7.46,5.83,7.52,4.49,13.40,28.95,18.42,19.74,49.34
95CC09S1,1091,129,391,190,38,28,150,73,39,26,27,214,16,3,5,13,11.82,35.84,17.42,3.48,2.57,13.75,6.69,3.57,2.38,2.47,19.62,42.11,7.89,13.16,34.21
95CC09S2,1399,187,602,173,41,30,162,67,43,65,29,231,10,6,5,14,13.37,43.03,12.37,2.93,2.14,11.58,4.79,3.07,4.65,2.07,16.51,24.39,14.63,12.20,34.15
95CC10W1,1889,216,700,275,76,59,299,114,48,68,34,370,23,16,4,28,11.43,37.06,14.56,4.02,3.12,15.83,6.03,2.54,3.60,1.80,19.59,30.26,21.05,5.26,36.84
95CC11W1,1334,160,394,100,118,22,194,78,78,125,65,137,26,18,23,62,11.99,29.54,7.50,8.85,1.65,14.54,5.85,5.85,9.37,4.87,10.27,22.03,15.25,19.49,52.54
95CC12W1,1965,249,674,300,74,70,236,140,68,100,54,324,26,10,12,32,12.67,34.30,15.27,3.77,3.56,12.01,7.12,3.46,5.09,2.75,16.49,35.14,13.51,16.22,43.24
95CC13W1,1784,259,605,266,82,63,161,118,73,109,48,298,27,15,15,37,14.52,33.91,14.91,4.60,3.53,9.02,6.61,4.09,6.11,2.69,16.70,32.93,18.29,18.29,45.12
95CC14W1,2160,318,849,236,66,57,294,97,79,133,31,328,31,11,10,26,14.72,39.31,10.93,3.06,2.64,13.61,4.49,3.66,6.16,1.44,15.19,46.97,16.67,15.15,39.39
95CC15W1,2065,274,759,241,81,56,249,143,91,128,43,351,28,14,13,27,13.27,36.76,11.67,3.92,2.71,12.06,6.92,4.41,6.20,2.08,17.00,34.57,17.28,16.05,33.33
95CC16W1,1964,268,691,195,78,68,262,112,85,165,40,309,25,11,12,36,13.65,35.18,9.93,3.97,3.46,13.34,5.70,4.33,8.40,2.04,15.73,32.05,14.10,15.38,46.15
95CC17W1,2001,275,696,314,98,68,214,135,67,90,44,350,32,11,17,45,13.74,34.78,15.69,4.90,3.40,10.69,6.75,3.35,4.50,2.20,17.49,32.65,11.22,17.35,45.92
95CC18W1,1712,219,647,153,70,36,273,111,57,100,46,314,16,17,11,31,12.79,37.79,8.94,4.09,2.10,15.95,6.48,3.33,5.84,2.69,18.34,22.86,24.29,15.71,44.29
95CC19W1,1910,264,676,296,57,52,218,115,73,115,44,341,9,4,8,28,13.82,35.39,15.50,2.98,2.72,11.41,6.02,3.82,6.02,2.30,17.85,15.79,7.02,14.04,49.12
95CC20S1,934,138,398,85,35,22,118,55,34,33,16,173,10,9,4,16,14.78,42.61,9.10,3.75,2.36,12.63,5.89,3.64,3.53,1.71,18.52,28.57,25.71,11.43,45.71
95CC20S2,1264,174,526,96,45,22,148,67,48,99,39,177,13,6,4,19,13.77,41.61,7.59,3.56,1.74,11.71,5.30,3.80,7.83,3.09,14.00,28.89,13.33,8.89,42.22
95CC21W1,2120,283,870,178,82,57,297,90,84,130,49,339,19,20,16,46,13.35,41.04,8.40,3.87,2.69,14.01,4.25,3.96,6.13,2.31,15.99,23.17,24.39,19.51,56.10
95CC22W1,1291,181,482,57,71,34,206,66,41,99,54,159,19,13,7,36,14.02,37.34,4.42,5.50,2.63,15.96,5.11,3.18,7.67,4.18,12.32,26.76,18.31,9.86,50.70
95DD01W1,1527,195,553,118,41,32,363,72,52,69,32,291,15,9,5,13,12.77,36.21,7.73,2.69,2.10,23.77,4.72,3.41,4.52,2.10,19.06,36.59,21.95,12.20,31.71
95DD02S1,1086,156,459,48,33,30,178,56,39,61,26,135,16,3,4,16,14.36,42.27,4.42,3.04,2.76,16.39,5.16,3.59,5.62,2.39,12.43,48.48,9.09,12.12,48.48
95DD02S2,1745,237,830,169,67,47,175,71,51,64,34,288,23,8,2,32,13.58,47.56,9.68,3.84,2.69,10.03,4.07,2.92,3.67,1.95,16.50,34.33,11.94,2.99,47.76
95DD03W1,2537,324,1142,231,53,69,410,105,80,71,52,481,16,10,3,21,12.77,45.01,9.11,2.09,2.72,16.16,4.14,3.15,2.80,2.05,18.96,30.19,18.87,5.66,39.62
95DD04W1,1377,207,422,48,99,48,204,54,95,143,57,130,25,9,16,44,15.03,30.65,3.49,7.19,3.49,14.81,3.92,6.90,10.38,4.14,9.44,25.25,9.09,16.16,44.44
95DD05W1,1286,199,389,54,93,39,163,60,102,127,60,112,33,22,12,40,15.47,30.25,4.20,7.23,3.03,12.67,4.67,7.93,9.88,4.67,8.71,35.48,23.66,12.90,43.01
95DD06W1,1870,231,745,145,61,53,395,95,44,60,41,333,30,16,10,14,12.35,39.84,7.75,3.26,2.83,21.12,5.08,2.35,3.21,2.19,17.81,49.18,26.23,16.39,22.95
95DD07S1,1141,167,439,70,32,19,238,47,43,54,32,222,7,4,5,17,14.64,38.48,6.13,2.80,1.67,20.86,4.12,3.77,4.73,2.80,19.46,21.88,12.50,15.63,53.13
95DD07S2,1238,170,499,114,39,38,198,60,49,49,22,226,11,3,2,17,13.73,40.31,9.21,3.15,3.07,15.99,4.85,3.96,3.96,1.78,18.26,28.21,7.69,5.13,43.59
95DD08W1,1596,207,644,68,94,36,194,58,48,179,68,168,22,20,11,42,12.97,40.35,4.26,5.89,2.26,12.16,3.63,3.01,11.22,4.26,10.53,23.40,21.28,11.70,44.68
95DD09W1,1863,258,674,306,43,48,270,106,55,67,36,353,9,9,3,19,13.85,36.18,16.43,2.31,2.58,14.49,5.69,2.95,3.60,1.93,18.95,20.93,20.93,6.98,44.19
95DD10W1,2073,283,816,128,113,60,327,80,78,124,64,277,38,28,17,53,13.65,39.36,6.17,5.45,2.89,15.77,3.86,3.76,5.98,3.09,13.36,33.63,24.78,15.04,46.90
95DD11W1,1628,216,599,70,133,37,157,89,117,144,66,164,39,16,25,59,13.27,36.79,4.30,8.17,2.27,9.64,5.47,7.19,8.85,4.05,10.07,29.32,12.03,18.80,44.36
95DD12W1,1857,249,660,311,41,63,233,108,84,74,34,341,12,10,5,15,13.41,35.54,16.75,2.21,3.39,12.55,5.82,4.52,3.98,1.83,18.36,29.27,24.39,12.20,36.59
95DD13W1,1262,165,471,75,81,21,195,54,70,95,35,147,16,15,14,37,13.07,37.32,5.94,6.42,1.66,15.45,4.28,5.55,7.53,2.77,11.65,19.75,18.52,17.28,45.68
95DD14S1,1134,154,488,96,36,32,172,51,43,48,14,190,14,7,3,19,13.58,43.03,8.47,3.17,2.82,15.17,4.50,3.79,4.23,1.23,16.75,38.89,19.44,8.33,52.78
95DD14S2,1235,179,537,138,22,41,177,77,27,27,10,296,6,5,3,10,14.49,43.48,11.17,1.78,3.32,14.33,6.23,2.19,2.19,0.81,23.97,27.27,22.73,13.64,45.45
95DD15W1,2459,322,976,344,99,61,263,139,108,102,45,454,30,21,12,46,13.09,39.69,13.99,4.03,2.48,10.70,5.65,4.39,4.15,1.83,18.46,30.30,21.21,12.12,46.46
95DD16W1,2166,316,824,352,56,67,272,100,58,81,40,375,18,15,7,22,14.59,38.04,16.25,2.59,3.09,12.56,4.62,2.68,3.74,1.85,17.31,32.14,26.79,12.50,39.29
95DD17W1,2469,332,905,415,78,85,277,158,82,87,50,467,26,15,8,31,13.45,36.65,16.81,3.16,3.44,11.22,6.40,3.32,3.52,2.03,18.91,33.33,19.23,10.26,39.74
95DD18W1,1403,197,496,101,76,29,256,38,46,116,48,203,22,14,8,37,14.04,35.35,7.20,5.42,2.07,18.25,2.71,3.28,8.27,3.42,14.47,28.95,18.42,10.53,48.68
95DD19S1,1344,188,561,104,47,44,155,64,61,90,30,155,16,8,3,15,13.99,41.74,7.74,3.50,3.27,11.53,4.76,4.54,6.70,2.23,11.53,34.04,17.02,6.38,31.91
95DD19S2,1085,162,408,138,37,25,174,55,30,42,14,184,11,11,3,19,14.93,37.60,12.72,3.41,2.30,16.04,5.07,2.76,3.87,1.29,16.96,29.73,29.73,8.11,51.35
95DD20W1,1296,192,415,40,98,28,208,43,65,151,56,131,36,13,19,43,14.81,32.02,3.09,7.56,2.16,16.05,3.32,5.02,11.65,4.32,10.11,36.73,13.27,19.39,43.88
95DD21W1,1579,229,672,109,77,51,230,64,57,46,44,211,16,10,12,40,14.50,42.56,6.90,4.88,3.23,14.57,4.05,3.61,2.91,2.79,13.36,20.78,12.99,15.58,51.95
95DD22S1,1144,165,404,161,30,35,135,79,42,66,27,193,9,4,4,12,14.42,35.31,14.07,2.62,3.06,11.80,6.91,3.67,5.77,2.36,16.87,30.00,13.33,13.33,40.00
95DD22S2,1130,116,410,160,39,21,140,66,59,91,28,183,7,9,4,12,10.27,36.28,14.16,3.45,1.86,12.39,5.84,5.22,8.05,2.48,16.19,17.95,23.08,10.26,30.77
95DD23W1,1810,257,636,363,42,56,211,98,57,59,31,322,19,8,5,13,14.20,35.14,20.06,2.32,3.09,11.66,5.41,3.15,3.26,1.71,17.79,45.24,19.05,11.90,30.95
95DD24W1,1997,281,834,146,87,74,271,96,69,95,44,285,40,9,14,42,14.07,41.76,7.31,4.36,3.71,13.57,4.81,3.46,4.76,2.20,14.27,45.98,10.34,16.09,48.28
95EE01W1,1339,131,418,223,74,26,151,115,83,81,37,191,12,15,11,36,9.78,31.22,16.65,5.53,1.94,11.28,8.59,6.20,6.05,2.76,14.26,16.22,20.27,14.86,48.65
95EE02W1,1539,193,515,194,89,44,172,67,93,118,54,223,24,19,11,45,12.54,33.46,12.61,5.78,2.86,11.18,4.35,6.04,7.67,3.51,14.49,26.97,21.35,12.36,50.56
95EE03W1,1488,180,514,97,89,32,190,83,90,163,50,207,25,11,14,43,12.10,34.54,6.52,5.98,2.15,12.77,5.58,6.05,10.95,3.36,13.91,28.09,12.36,15.73,48.31
95EE04W1,1463,169,552,155,74,36,185,99,80,71,42,219,21,15,8,31,11.55,37.73,10.59,5.06,2.46,12.65,6.77,5.47,4.85,2.87,14.97,28.38,20.27,10.81,41.89
95EE05W1,1136,151,361,172,50,21,172,71,48,64,26,168,13,15,6,24,13.29,31.78,15.14,4.40,1.85,15.14,6.25,4.23,5.63,2.29,14.79,26.00,30.00,12.00,48.00
95EE06W1,1587,184,550,212,84,41,150,159,82,78,47,241,28,9,10,39,11.59,34.66,13.36,5.29,2.58,9.45,10.02,5.17,4.91,2.96,15.19,33.33,10.71,11.90,46.43
95EE07W1,1258,180,421,86,75,18,221,74,69,85,29,147,17,11,13,35,14.31,33.47,6.84,5.96,1.43,17.57,5.88,5.48,6.76,2.31,11.69,22.67,14.67,17.33,46.67
95EE08W1,1242,145,456,105,66,20,220,73,39,79,39,215,22,10,7,27,11.67,36.71,8.45,5.31,1.61,17.71,5.88,3.14,6.36,3.14,17.31,33.33,15.15,10.61,40.91
95EE09W1,1358,181,438,207,59,30,133,115,67,88,40,256,21,12,8,26,13.33,32.25,15.24,4.34,2.21,9.79,8.47,4.93,6.48,2.95,18.85,35.59,20.34,13.56,44.07
