GeographyCode,KS609NI0001,KS609NI0002,KS609NI0003,KS609NI0004,KS609NI0005,KS609NI0006,KS609NI0007,KS609NI0008,KS609NI0009,KS609NI0010,KS609NI0011,KS609NI0012,KS609NI0013,KS609NI0014,KS609NI0015,KS609NI0016,KS609NI0017,KS609NI0018,KS609NI0019
95GG15S2,516,61,144,72,76,54,12,32,25,40,11.82,27.91,13.95,14.73,10.47,2.33,6.20,4.84,7.75
95GG15S3,403,36,87,32,50,62,14,22,38,62,8.93,21.59,7.94,12.41,15.38,3.47,5.46,9.43,15.38
95GG16S1,415,22,69,52,33,55,24,43,60,57,5.30,16.63,12.53,7.95,13.25,5.78,10.36,14.46,13.73
95GG16S2,441,37,116,59,51,65,12,33,23,45,8.39,26.30,13.38,11.56,14.74,2.72,7.48,5.22,10.20
95GG16S3,360,34,69,42,40,52,16,27,41,39,9.44,19.17,11.67,11.11,14.44,4.44,7.50,11.39,10.83
95GG17S1,324,21,41,21,31,65,23,30,45,47,6.48,12.65,6.48,9.57,20.06,7.10,9.26,13.89,14.51
95GG17S2,365,31,46,31,32,68,8,43,52,54,8.49,12.60,8.49,8.77,18.63,2.19,11.78,14.25,14.79
95GG17S3,284,16,32,35,19,47,14,20,46,55,5.63,11.27,12.32,6.69,16.55,4.93,7.04,16.20,19.37
95GG18S1,347,19,29,33,40,53,21,29,48,75,5.48,8.36,9.51,11.53,15.27,6.05,8.36,13.83,21.61
95GG18S2,418,20,56,28,52,70,22,35,39,96,4.78,13.40,6.70,12.44,16.75,5.26,8.37,9.33,22.97
95GG19S1,239,14,9,16,22,47,6,21,46,58,5.86,3.77,6.69,9.21,19.67,2.51,8.79,19.25,24.27
95GG19S2,347,19,21,36,23,69,10,37,43,89,5.48,6.05,10.37,6.63,19.88,2.88,10.66,12.39,25.65
95GG20S1,660,54,140,81,55,75,24,69,56,106,8.18,21.21,12.27,8.33,11.36,3.64,10.45,8.48,16.06
95GG20S2,320,17,36,36,28,51,15,26,49,62,5.31,11.25,11.25,8.75,15.94,4.69,8.13,15.31,19.38
95GG21S1,184,9,13,13,22,29,9,23,21,45,4.89,7.07,7.07,11.96,15.76,4.89,12.50,11.41,24.46
95GG21S2,177,4,10,13,23,24,12,23,20,48,2.26,5.65,7.34,12.99,13.56,6.78,12.99,11.30,27.12
95GG21S3,345,23,71,32,35,57,14,27,27,59,6.67,20.58,9.28,10.14,16.52,4.06,7.83,7.83,17.10
95GG22S1,353,28,53,39,39,62,22,46,33,31,7.93,15.01,11.05,11.05,17.56,6.23,13.03,9.35,8.78
95GG22S2,360,25,45,31,39,62,16,42,46,54,6.94,12.50,8.61,10.83,17.22,4.44,11.67,12.78,15.00
95GG22S3,301,14,39,26,23,74,11,31,41,42,4.65,12.96,8.64,7.64,24.58,3.65,10.30,13.62,13.95
95GG23S1,337,52,85,38,24,46,7,27,25,33,15.43,25.22,11.28,7.12,13.65,2.08,8.01,7.42,9.79
95GG23S2,341,41,111,52,36,29,10,27,17,18,12.02,32.55,15.25,10.56,8.50,2.93,7.92,4.99,5.28
95GG23S3,402,45,108,44,40,52,14,28,38,33,11.19,26.87,10.95,9.95,12.94,3.48,6.97,9.45,8.21
95GG24S1,257,32,52,26,22,45,8,24,12,36,12.45,20.23,10.12,8.56,17.51,3.11,9.34,4.67,14.01
95GG24S2,346,31,31,22,24,69,16,30,58,65,8.96,8.96,6.36,6.94,19.94,4.62,8.67,16.76,18.79
95GG24S3,389,51,113,42,26,49,13,21,33,41,13.11,29.05,10.80,6.68,12.60,3.34,5.40,8.48,10.54
95GG25S1,395,28,52,40,52,66,21,38,38,60,7.09,13.16,10.13,13.16,16.71,5.32,9.62,9.62,15.19
95GG25S2,374,12,38,31,46,70,14,40,52,71,3.21,10.16,8.29,12.30,18.72,3.74,10.70,13.90,18.98
95GG25S3,301,19,21,22,38,60,8,49,28,56,6.31,6.98,7.31,12.62,19.93,2.66,16.28,9.30,18.60
95GG26S1,324,16,18,31,25,56,20,30,54,74,4.94,5.56,9.57,7.72,17.28,6.17,9.26,16.67,22.84
95GG26S2,306,18,13,30,31,53,15,33,52,61,5.88,4.25,9.80,10.13,17.32,4.90,10.78,16.99,19.93
95GG27S1,341,23,52,43,27,60,10,32,48,46,6.74,15.25,12.61,7.92,17.60,2.93,9.38,14.08,13.49
95GG27S2,260,19,21,28,27,51,9,23,42,40,7.31,8.08,10.77,10.38,19.62,3.46,8.85,16.15,15.38
95GG27S3,341,18,33,27,37,63,10,29,59,65,5.28,9.68,7.92,10.85,18.48,2.93,8.50,17.30,19.06
95GG27S4,241,17,28,15,23,42,13,24,33,46,7.05,11.62,6.22,9.54,17.43,5.39,9.96,13.69,19.09
95GG28S1,535,46,51,58,52,116,15,52,79,66,8.60,9.53,10.84,9.72,21.68,2.80,9.72,14.77,12.34
95GG28S2,347,24,31,40,24,74,9,25,67,53,6.92,8.93,11.53,6.92,21.33,2.59,7.20,19.31,15.27
95GG28S3,288,14,15,21,24,57,17,21,51,68,4.86,5.21,7.29,8.33,19.79,5.90,7.29,17.71,23.61
95GG29S1,445,29,114,60,46,64,11,25,47,49,6.52,25.62,13.48,10.34,14.38,2.47,5.62,10.56,11.01
95GG29S2,692,52,118,77,83,97,29,52,65,119,7.51,17.05,11.13,11.99,14.02,4.19,7.51,9.39,17.20
95GG30S1,362,34,57,39,29,69,11,32,48,43,9.39,15.75,10.77,8.01,19.06,3.04,8.84,13.26,11.88
95GG30S2,420,61,122,60,41,45,13,25,26,27,14.52,29.05,14.29,9.76,10.71,3.10,5.95,6.19,6.43
95GG30S3,384,34,46,51,39,89,4,28,42,51,8.85,11.98,13.28,10.16,23.18,1.04,7.29,10.94,13.28
95GG31S1,508,41,92,53,75,77,14,45,68,43,8.07,18.11,10.43,14.76,15.16,2.76,8.86,13.39,8.46
95GG31S2,405,22,47,28,31,86,25,38,64,64,5.43,11.60,6.91,7.65,21.23,6.17,9.38,15.80,15.80
95GG31S3,323,19,26,27,32,66,19,43,42,49,5.88,8.05,8.36,9.91,20.43,5.88,13.31,13.00,15.17
95GG32S1,581,41,79,49,46,91,33,51,95,96,7.06,13.60,8.43,7.92,15.66,5.68,8.78,16.35,16.52
95GG32S2,294,14,38,19,18,59,11,27,51,57,4.76,12.93,6.46,6.12,20.07,3.74,9.18,17.35,19.39
95GG32S3,355,28,45,34,35,65,17,32,43,56,7.89,12.68,9.58,9.86,18.31,4.79,9.01,12.11,15.77
95GG33S1,506,91,252,58,27,19,10,23,5,21,17.98,49.80,11.46,5.34,3.75,1.98,4.55,0.99,4.15
95GG33S2,401,73,190,40,19,17,4,22,12,24,18.20,47.38,9.98,4.74,4.24,1.00,5.49,2.99,5.99
95GG33S3,525,64,216,82,42,35,9,36,16,25,12.19,41.14,15.62,8.00,6.67,1.71,6.86,3.05,4.76
95GG34S1,277,22,49,26,23,44,11,26,39,37,7.94,17.69,9.39,8.30,15.88,3.97,9.39,14.08,13.36
95GG34S2,383,34,90,37,38,50,10,43,52,29,8.88,23.50,9.66,9.92,13.05,2.61,11.23,13.58,7.57
95GG34S3,532,48,176,71,60,50,23,35,27,42,9.02,33.08,13.35,11.28,9.40,4.32,6.58,5.08,7.89
95GG35S1,273,16,36,20,25,45,15,31,29,56,5.86,13.19,7.33,9.16,16.48,5.49,11.36,10.62,20.51
95GG35S2,188,15,16,13,14,28,15,22,28,37,7.98,8.51,6.91,7.45,14.89,7.98,11.70,14.89,19.68
95GG35S3,229,9,21,14,14,33,18,33,34,53,3.93,9.17,6.11,6.11,14.41,7.86,14.41,14.85,23.14
95GG36S1,508,55,84,81,46,93,12,32,49,56,10.83,16.54,15.94,9.06,18.31,2.36,6.30,9.65,11.02
95GG36S2,489,44,105,65,60,80,14,28,45,48,9.00,21.47,13.29,12.27,16.36,2.86,5.73,9.20,9.82
95GG36S3,495,46,75,71,53,80,20,35,52,63,9.29,15.15,14.34,10.71,16.16,4.04,7.07,10.51,12.73
95GG37S1,557,63,245,81,36,41,16,17,24,34,11.31,43.99,14.54,6.46,7.36,2.87,3.05,4.31,6.10
95GG37S2,496,42,125,80,52,70,11,27,43,46,8.47,25.20,16.13,10.48,14.11,2.22,5.44,8.67,9.27
95GG37S3,717,41,236,101,101,70,26,38,41,63,5.72,32.91,14.09,14.09,9.76,3.63,5.30,5.72,8.79
95GG38S1,882,106,389,127,84,62,20,42,16,36,12.02,44.10,14.40,9.52,7.03,2.27,4.76,1.81,4.08
95GG38S2,460,54,190,54,41,29,10,22,23,37,11.74,41.30,11.74,8.91,6.30,2.17,4.78,5.00,8.04
95GG38S3,381,40,139,53,45,45,8,14,15,22,10.50,36.48,13.91,11.81,11.81,2.10,3.67,3.94,5.77
95GG39S1,675,56,268,85,59,54,21,44,32,56,8.30,39.70,12.59,8.74,8.00,3.11,6.52,4.74,8.30
95GG39S2,661,46,159,69,62,84,28,52,45,116,6.96,24.05,10.44,9.38,12.71,4.24,7.87,6.81,17.55
95GG39S3,394,11,93,50,23,55,19,47,31,65,2.79,23.60,12.69,5.84,13.96,4.82,11.93,7.87,16.50
95GG40S1,230,13,20,16,14,31,11,25,42,58,5.65,8.70,6.96,6.09,13.48,4.78,10.87,18.26,25.22
95GG40S2,276,14,29,30,28,50,10,15,42,58,5.07,10.51,10.87,10.14,18.12,3.62,5.43,15.22,21.01
95GG41S1,454,91,133,73,60,29,5,23,18,22,20.04,29.30,16.08,13.22,6.39,1.10,5.07,3.96,4.85
95GG41S2,347,71,123,40,36,21,7,18,16,15,20.46,35.45,11.53,10.37,6.05,2.02,5.19,4.61,4.32
95GG41S3,483,68,145,75,57,49,16,18,15,40,14.08,30.02,15.53,11.80,10.14,3.31,3.73,3.11,8.28
95GG42S1,448,81,203,46,33,28,8,20,7,22,18.08,45.31,10.27,7.37,6.25,1.79,4.46,1.56,4.91
95GG42S2,311,29,59,35,12,10,12,100,6,48,9.32,18.97,11.25,3.86,3.22,3.86,32.15,1.93,15.43
95GG42S3,607,59,177,68,52,26,15,94,14,102,9.72,29.16,11.20,8.57,4.28,2.47,15.49,2.31,16.80
95GG42S4,698,76,298,103,73,43,5,52,11,37,10.89,42.69,14.76,10.46,6.16,0.72,7.45,1.58,5.30
95GG43S1,311,25,43,42,32,53,6,30,37,43,8.04,13.83,13.50,10.29,17.04,1.93,9.65,11.90,13.83
95GG43S2,435,31,55,48,50,74,4,45,58,70,7.13,12.64,11.03,11.49,17.01,0.92,10.34,13.33,16.09
95GG43S3,461,43,68,48,52,75,18,36,57,64,9.33,14.75,10.41,11.28,16.27,3.90,7.81,12.36,13.88
95GG44S1,617,29,77,60,62,97,34,49,77,132,4.70,12.48,9.72,10.05,15.72,5.51,7.94,12.48,21.39
95GG44S2,567,36,67,61,56,82,18,50,76,121,6.35,11.82,10.76,9.88,14.46,3.17,8.82,13.40,21.34
95GG45S1,379,109,143,47,20,15,5,19,5,16,28.76,37.73,12.40,5.28,3.96,1.32,5.01,1.32,4.22
95GG45S2,250,18,37,19,13,42,13,19,43,46,7.20,14.80,7.60,5.20,16.80,5.20,7.60,17.20,18.40
95GG45S3,367,43,103,45,28,42,12,22,33,39,11.72,28.07,12.26,7.63,11.44,3.27,5.99,8.99,10.63
95GG46S1,255,10,25,14,15,50,14,29,41,57,3.92,9.80,5.49,5.88,19.61,5.49,11.37,16.08,22.35
95GG46S2,245,16,15,24,22,56,9,27,29,47,6.53,6.12,9.80,8.98,22.86,3.67,11.02,11.84,19.18
95GG46S3,201,10,12,9,13,34,10,29,30,54,4.98,5.97,4.48,6.47,16.92,4.98,14.43,14.93,26.87
95GG47S1,401,20,53,38,39,67,28,47,40,69,4.99,13.22,9.48,9.73,16.71,6.98,11.72,9.98,17.21
95GG47S2,259,13,21,24,20,45,11,29,39,57,5.02,8.11,9.27,7.72,17.37,4.25,11.20,15.06,22.01
95GG47S3,353,20,48,27,39,48,15,46,49,61,5.67,13.60,7.65,11.05,13.60,4.25,13.03,13.88,17.28
95GG48S1,215,8,15,15,21,33,9,27,31,56,3.72,6.98,6.98,9.77,15.35,4.19,12.56,14.42,26.05
95GG48S2,214,8,16,21,9,33,14,31,19,63,3.74,7.48,9.81,4.21,15.42,6.54,14.49,8.88,29.44
95GG48S3,222,8,19,9,11,35,22,31,33,54,3.60,8.56,4.05,4.95,15.77,9.91,13.96,14.86,24.32
95GG49S1,448,50,177,59,59,28,7,28,10,30,11.16,39.51,13.17,13.17,6.25,1.56,6.25,2.23,6.70
95GG49S2,682,46,207,66,64,45,20,116,19,99,6.74,30.35,9.68,9.38,6.60,2.93,17.01,2.79,14.52
95GG49S3,516,20,121,64,40,35,20,97,19,100,3.88,23.45,12.40,7.75,6.78,3.88,18.80,3.68,19.38
95GG49S4,505,24,106,47,46,48,24,117,9,84,4.75,20.99,9.31,9.11,9.50,4.75,23.17,1.78,16.63
95GG50S1,362,25,59,43,37,59,7,25,40,67,6.91,16.30,11.88,10.22,16.30,1.93,6.91,11.05,18.51
95GG50S2,420,27,76,41,40,78,18,34,34,72,6.43,18.10,9.76,9.52,18.57,4.29,8.10,8.10,17.14
95GG50S3,435,32,61,45,55,61,12,39,41,89,7.36,14.02,10.34,12.64,14.02,2.76,8.97,9.43,20.46
95GG51S1,212,10,12,25,32,34,7,24,36,32,4.72,5.66,11.79,15.09,16.04,3.30,11.32,16.98,15.09
95GG51S2,229,10,12,16,18,39,8,23,40,63,4.37,5.24,6.99,7.86,17.03,3.49,10.04,17.47,27.51
95GG51S3,218,13,15,18,17,28,12,19,33,63,5.96,6.88,8.26,7.80,12.84,5.50,8.72,15.14,28.90
95HH01W1,442,45,64,76,44,89,13,21,58,32,10.18,14.48,17.19,9.95,20.14,2.94,4.75,13.12,7.24
95HH02S1,332,33,53,49,26,55,14,21,47,34,9.94,15.96,14.76,7.83,16.57,4.22,6.33,14.16,10.24
95HH02S2,441,57,64,57,56,83,10,30,50,34,12.93,14.51,12.93,12.70,18.82,2.27,6.80,11.34,7.71
95HH03W1,354,32,67,37,40,75,8,22,42,31,9.04,18.93,10.45,11.30,21.19,2.26,6.21,11.86,8.76
95HH04S1,454,49,60,50,35,106,11,25,69,49,10.79,13.22,11.01,7.71,23.35,2.42,5.51,15.20,10.79
95HH04S2,362,50,48,43,36,81,7,26,40,31,13.81,13.26,11.88,9.94,22.38,1.93,7.18,11.05,8.56
95HH05W1,434,30,26,35,28,106,10,42,76,81,6.91,5.99,8.06,6.45,24.42,2.30,9.68,17.51,18.66
95HH06S1,635,80,79,83,70,160,10,38,64,51,12.60,12.44,13.07,11.02,25.20,1.57,5.98,10.08,8.03
95HH06S2,654,66,75,84,82,143,8,37,83,76,10.09,11.47,12.84,12.54,21.87,1.22,5.66,12.69,11.62
95HH07W1,326,26,29,39,27,61,9,25,55,55,7.98,8.90,11.96,8.28,18.71,2.76,7.67,16.87,16.87
95HH08W1,662,80,132,90,81,103,15,37,67,57,12.08,19.94,13.60,12.24,15.56,2.27,5.59,10.12,8.61
95HH09W1,575,49,82,63,67,105,16,38,74,81,8.52,14.26,10.96,11.65,18.26,2.78,6.61,12.87,14.09
95HH10W1,617,96,146,101,64,68,11,55,36,40,15.56,23.66,16.37,10.37,11.02,1.78,8.91,5.83,6.48
95HH11W1,258,13,12,19,13,63,4,19,52,63,5.04,4.65,7.36,5.04,24.42,1.55,7.36,20.16,24.42
95HH12W1,346,29,29,34,38,79,9,26,56,46,8.38,8.38,9.83,10.98,22.83,2.60,7.51,16.18,13.29
95HH13W1,273,15,9,18,22,56,9,22,67,55,5.49,3.30,6.59,8.06,20.51,3.30,8.06,24.54,20.15
95HH14W1,280,20,16,18,26,70,8,17,60,45,7.14,5.71,6.43,9.29,25.00,2.86,6.07,21.43,16.07
95HH15W1,608,62,78,59,57,116,14,49,91,82,10.20,12.83,9.70,9.38,19.08,2.30,8.06,14.97,13.49
95HH16W1,479,55,90,79,45,84,18,19,47,42,11.48,18.79,16.49,9.39,17.54,3.76,3.97,9.81,8.77
95HH17W1,657,70,87,74,65,164,8,34,97,58,10.65,13.24,11.26,9.89,24.96,1.22,5.18,14.76,8.83
95II01S1,395,51,59,48,56,66,12,32,35,36,12.91,14.94,12.15,14.18,16.71,3.04,8.10,8.86,9.11
95II01S2,404,64,79,49,55,62,10,17,31,37,15.84,19.55,12.13,13.61,15.35,2.48,4.21,7.67,9.16
95II02S1,410,59,163,54,40,29,5,23,14,23,14.39,39.76,13.17,9.76,7.07,1.22,5.61,3.41,5.61
95II02S2,396,45,117,41,53,46,10,31,27,26,11.36,29.55,10.35,13.38,11.62,2.53,7.83,6.82,6.57
95II02S3,337,39,71,34,38,49,8,29,28,41,11.57,21.07,10.09,11.28,14.54,2.37,8.61,8.31,12.17
95II03S1,470,77,146,54,53,61,6,24,22,27,16.38,31.06,11.49,11.28,12.98,1.28,5.11,4.68,5.74
95II03S2,481,47,117,74,54,71,12,38,41,27,9.77,24.32,15.38,11.23,14.76,2.49,7.90,8.52,5.61
95II04S1,647,86,101,94,92,107,18,38,47,64,13.29,15.61,14.53,14.22,16.54,2.78,5.87,7.26,9.89
95II04S2,427,23,42,48,45,100,17,32,50,70,5.39,9.84,11.24,10.54,23.42,3.98,7.49,11.71,16.39
95II05S1,389,63,109,55,42,47,6,27,10,30,16.20,28.02,14.14,10.80,12.08,1.54,6.94,2.57,7.71
95II05S2,431,47,90,47,45,70,15,27,45,45,10.90,20.88,10.90,10.44,16.24,3.48,6.26,10.44,10.44
95II06S1,396,58,98,63,30,63,9,24,26,25,14.65,24.75,15.91,7.58,15.91,2.27,6.06,6.57,6.31
95II06S2,467,45,101,76,49,75,13,31,42,35,9.64,21.63,16.27,10.49,16.06,2.78,6.64,8.99,7.49
95II07W1,424,25,36,33,29,74,25,35,82,85,5.90,8.49,7.78,6.84,17.45,5.90,8.25,19.34,20.05
95II08W1,589,41,63,69,77,113,23,55,78,70,6.96,10.70,11.71,13.07,19.19,3.90,9.34,13.24,11.88
95II09S1,516,58,90,73,72,89,21,33,31,49,11.24,17.44,14.15,13.95,17.25,4.07,6.40,6.01,9.50
95II09S2,362,34,51,48,39,70,10,39,29,42,9.39,14.09,13.26,10.77,19.34,2.76,10.77,8.01,11.60
95II10W1,539,37,45,49,59,117,14,38,85,95,6.86,8.35,9.09,10.95,21.71,2.60,7.05,15.77,17.63
95II11W1,641,63,205,91,72,69,13,45,52,31,9.83,31.98,14.20,11.23,10.76,2.03,7.02,8.11,4.84
95II12W1,582,69,149,82,82,91,10,30,34,35,11.86,25.60,14.09,14.09,15.64,1.72,5.15,5.84,6.01
95II13W1,591,51,58,51,52,126,27,41,72,113,8.63,9.81,8.63,8.80,21.32,4.57,6.94,12.18,19.12
95II14W1,627,77,170,102,64,74,13,46,37,44,12.28,27.11,16.27,10.21,11.80,2.07,7.34,5.90,7.02
95II15S1,505,63,157,76,54,58,10,31,34,22,12.48,31.09,15.05,10.69,11.49,1.98,6.14,6.73,4.36
95II15S2,328,42,113,44,34,32,10,23,18,12,12.80,34.45,13.41,10.37,9.76,3.05,7.01,5.49,3.66
95II16W1,457,33,51,40,54,104,9,35,56,75,7.22,11.16,8.75,11.82,22.76,1.97,7.66,12.25,16.41
95II17W1,586,59,96,65,66,105,17,42,63,73,10.07,16.38,11.09,11.26,17.92,2.90,7.17,10.75,12.46
95II18W1,462,24,69,37,49,88,14,45,73,63,5.19,14.94,8.01,10.61,19.05,3.03,9.74,15.80,13.64
95II19S1,495,61,112,58,45,122,12,27,26,32,12.32,22.63,11.72,9.09,24.65,2.42,5.45,5.25,6.46
95II19S2,523,56,65,66,73,116,15,30,49,53,10.71,12.43,12.62,13.96,22.18,2.87,5.74,9.37,10.13
95II20W1,663,71,191,71,72,95,12,47,44,60,10.71,28.81,10.71,10.86,14.33,1.81,7.09,6.64,9.05
95II21W1,486,25,28,42,39,93,28,39,72,120,5.14,5.76,8.64,8.02,19.14,5.76,8.02,14.81,24.69
95II22W1,520,63,77,60,44,111,11,27,77,50,12.12,14.81,11.54,8.46,21.35,2.12,5.19,14.81,9.62
95II23W1,509,43,145,50,50,69,15,42,42,53,8.45,28.49,9.82,9.82,13.56,2.95,8.25,8.25,10.41
95JJ01W1,654,58,79,48,37,225,23,23,86,75,8.87,12.08,7.34,5.66,34.40,3.52,3.52,13.15,11.47
95JJ02W1,508,57,117,65,45,91,14,33,37,49,11.22,23.03,12.80,8.86,17.91,2.76,6.50,7.28,9.65
95JJ03S1,252,13,11,15,17,53,10,23,57,53,5.16,4.37,5.95,6.75,21.03,3.97,9.13,22.62,21.03
95JJ03S2,217,17,8,20,16,46,12,17,39,42,7.83,3.69,9.22,7.37,21.20,5.53,7.83,17.97,19.35
95JJ04S1,345,32,40,29,28,107,5,28,43,33,9.28,11.59,8.41,8.12,31.01,1.45,8.12,12.46,9.57
95JJ04S2,344,42,51,37,38,78,9,24,38,27,12.21,14.83,10.76,11.05,22.67,2.62,6.98,11.05,7.85
95JJ05W1,376,17,38,18,22,89,12,41,73,66,4.52,10.11,4.79,5.85,23.67,3.19,10.90,19.41,17.55
95JJ06W1,477,32,30,37,22,123,10,42,81,100,6.71,6.29,7.76,4.61,25.79,2.10,8.81,16.98,20.96
95JJ07W1,476,34,18,28,31,105,24,48,104,84,7.14,3.78,5.88,6.51,22.06,5.04,10.08,21.85,17.65
95JJ08S1,346,35,42,29,21,114,7,14,43,41,10.12,12.14,8.38,6.07,32.95,2.02,4.05,12.43,11.85
95JJ08S2,410,47,85,57,33,57,14,50,23,44,11.46,20.73,13.90,8.05,13.90,3.41,12.20,5.61,10.73
95JJ09W1,487,59,67,37,24,162,8,27,55,48,12.11,13.76,7.60,4.93,33.26,1.64,5.54,11.29,9.86
95JJ10W1,663,54,76,34,30,265,11,25,99,69,8.14,11.46,5.13,4.52,39.97,1.66,3.77,14.93,10.41
95JJ11S1,360,49,70,38,39,57,10,30,26,41,13.61,19.44,10.56,10.83,15.83,2.78,8.33,7.22,11.39
95JJ11S2,418,51,85,51,32,87,14,28,38,32,12.20,20.33,12.20,7.66,20.81,3.35,6.70,9.09,7.66
95JJ12W1,625,75,70,31,24,249,9,26,91,50,12.00,11.20,4.96,3.84,39.84,1.44,4.16,14.56,8.00
95JJ13S1,537,60,84,60,54,91,16,44,77,51,11.17,15.64,11.17,10.06,16.95,2.98,8.19,14.34,9.50
95JJ13S2,456,59,89,55,49,60,10,43,54,37,12.94,19.52,12.06,10.75,13.16,2.19,9.43,11.84,8.11
95JJ14W1,569,49,63,44,49,195,7,33,59,70,8.61,11.07,7.73,8.61,34.27,1.23,5.80,10.37,12.30
95JJ15W1,407,60,89,40,40,56,11,27,39,45,14.74,21.87,9.83,9.83,13.76,2.70,6.63,9.58,11.06
95JJ16W1,376,43,64,33,24,64,20,30,30,68,11.44,17.02,8.78,6.38,17.02,5.32,7.98,7.98,18.09
95JJ17W1,624,48,64,48,33,282,16,21,61,51,7.69,10.26,7.69,5.29,45.19,2.56,3.37,9.78,8.17
95JJ18W1,448,63,76,44,41,84,9,28,47,56,14.06,16.96,9.82,9.15,18.75,2.01,6.25,10.49,12.50
95JJ19S1,366,54,93,41,32,48,7,34,27,30,14.75,25.41,11.20,8.74,13.11,1.91,9.29,7.38,8.20
95JJ19S2,284,21,59,28,24,31,11,60,14,36,7.39,20.77,9.86,8.45,10.92,3.87,21.13,4.93,12.68
95JJ20S1,525,62,80,67,76,89,18,27,43,63,11.81,15.24,12.76,14.48,16.95,3.43,5.14,8.19,12.00
95JJ20S2,437,41,43,37,50,80,15,37,71,63,9.38,9.84,8.47,11.44,18.31,3.43,8.47,16.25,14.42
95JJ21W1,518,35,61,50,32,74,11,56,86,113,6.76,11.78,9.65,6.18,14.29,2.12,10.81,16.60,21.81
95JJ22W1,617,87,111,81,70,85,20,49,61,53,14.10,17.99,13.13,11.35,13.78,3.24,7.94,9.89,8.59
95KK01W1,542,40,41,34,18,251,11,20,78,49,7.38,7.56,6.27,3.32,46.31,2.03,3.69,14.39,9.04
95KK02W1,495,48,45,35,24,195,6,23,76,43,9.70,9.09,7.07,4.85,39.39,1.21,4.65,15.35,8.69
95KK03W1,529,36,39,17,8,244,3,23,101,58,6.81,7.37,3.21,1.51,46.12,0.57,4.35,19.09,10.96
95KK04W1,610,58,58,47,34,182,10,47,99,75,9.51,9.51,7.70,5.57,29.84,1.64,7.70,16.23,12.30
95KK05W1,616,47,67,31,21,283,13,17,84,53,7.63,10.88,5.03,3.41,45.94,2.11,2.76,13.64,8.60
95KK06W1,406,37,27,34,14,106,11,34,82,61,9.11,6.65,8.37,3.45,26.11,2.71,8.37,20.20,15.02
95KK07W1,552,49,50,23,15,211,12,24,113,55,8.88,9.06,4.17,2.72,38.22,2.17,4.35,20.47,9.96
95KK08W1,630,69,64,52,18,218,12,24,121,52,10.95,10.16,8.25,2.86,34.60,1.90,3.81,19.21,8.25
95KK09W1,531,48,47,35,27,141,15,33,112,73,9.04,8.85,6.59,5.08,26.55,2.82,6.21,21.09,13.75
95KK10W1,600,47,70,30,17,255,10,24,93,54,7.83,11.67,5.00,2.83,42.50,1.67,4.00,15.50,9.00
95KK11W1,513,48,46,36,32,135,6,35,93,82,9.36,8.97,7.02,6.24,26.32,1.17,6.82,18.13,15.98
95KK12W1,530,32,44,39,16,230,2,24,87,56,6.04,8.30,7.36,3.02,43.40,0.38,4.53,16.42,10.57
95KK13W1,454,54,35,31,14,156,5,30,82,47,11.89,7.71,6.83,3.08,34.36,1.10,6.61,18.06,10.35
95KK14W1,436,29,41,28,16,174,8,14,72,54,6.65,9.40,6.42,3.67,39.91,1.83,3.21,16.51,12.39
95KK15W1,710,62,72,43,27,287,7,31,115,66,8.73,10.14,6.06,3.80,40.42,0.99,4.37,16.20,9.30
95KK16W1,506,54,59,29,22,141,19,31,90,61,10.67,11.66,5.73,4.35,27.87,3.75,6.13,17.79,12.06
95LL01S1,636,74,88,54,31,181,17,36,85,70,11.64,13.84,8.49,4.87,28.46,2.67,5.66,13.36,11.01
95LL01S2,620,59,101,52,49,161,18,34,87,59,9.52,16.29,8.39,7.90,25.97,2.90,5.48,14.03,9.52
95LL02S1,428,49,51,46,24,91,21,30,71,45,11.45,11.92,10.75,5.61,21.26,4.91,7.01,16.59,10.51
95LL02S2,347,27,28,23,17,58,7,15,114,58,7.78,8.07,6.63,4.90,16.71,2.02,4.32,32.85,16.71
95LL03W1,509,27,28,47,33,119,13,28,139,75,5.30,5.50,9.23,6.48,23.38,2.55,5.50,27.31,14.73
95LL04W1,620,44,60,44,42,144,26,41,123,96,7.10,9.68,7.10,6.77,23.23,4.19,6.61,19.84,15.48
95LL05S1,651,104,117,88,44,115,11,50,73,49,15.98,17.97,13.52,6.76,17.67,1.69,7.68,11.21,7.53
95LL05S2,442,50,52,40,21,124,9,38,63,45,11.31,11.76,9.05,4.75,28.05,2.04,8.60,14.25,10.18
95LL06S1,375,30,29,38,28,101,10,27,65,47,8.00,7.73,10.13,7.47,26.93,2.67,7.20,17.33,12.53
95LL06S2,379,22,29,34,23,81,13,36,85,56,5.80,7.65,8.97,6.07,21.37,3.43,9.50,22.43,14.78
95LL07W1,419,17,16,21,22,93,11,27,126,86,4.06,3.82,5.01,5.25,22.20,2.63,6.44,30.07,20.53
95LL08S1,305,17,17,21,9,53,7,23,95,63,5.57,5.57,6.89,2.95,17.38,2.30,7.54,31.15,20.66
95LL08S2,362,14,17,14,25,53,12,24,115,88,3.87,4.70,3.87,6.91,14.64,3.31,6.63,31.77,24.31
95LL09S1,251,15,8,16,12,55,5,9,83,48,5.98,3.19,6.37,4.78,21.91,1.99,3.59,33.07,19.12
95LL09S2,279,24,24,12,16,59,8,18,79,39,8.60,8.60,4.30,5.73,21.15,2.87,6.45,28.32,13.98
