GeographyCode,KS604NI0001,KS604NI0002,KS604NI0003,KS604NI0004,KS604NI0005,KS604NI0006,KS604NI0007,KS604NI0008,KS604NI0009,KS604NI0010,KS604NI0011,KS604NI0012,KS604NI0013,KS604NI0014,KS604NI0015,KS604NI0016,KS604NI0017,KS604NI0018,KS604NI0019,KS604NI0020,KS604NI0021,KS604NI0022,KS604NI0023,KS604NI0024,KS604NI0025,KS604NI0026,KS604NI0027
95BB19S3,759,62,174,470,53,386,17,36,290,43,373,45,138,180,10,8.17,22.92,61.92,6.98,4.40,9.33,75.13,11.14,12.06,37.00,48.26,2.68
95BB20S1,819,76,146,509,88,424,25,30,300,69,395,51,116,209,19,9.28,17.83,62.15,10.74,5.90,7.08,70.75,16.27,12.91,29.37,52.91,4.81
95BB20S2,536,36,117,344,39,272,8,28,205,31,264,28,89,139,8,6.72,21.83,64.18,7.28,2.94,10.29,75.37,11.40,10.61,33.71,52.65,3.03
95BB21S1,991,83,218,557,133,498,18,41,324,115,493,65,177,233,18,8.38,22.00,56.21,13.42,3.61,8.23,65.06,23.09,13.18,35.90,47.26,3.65
95BB21S2,1066,87,213,629,137,552,23,48,370,111,514,64,165,259,26,8.16,19.98,59.01,12.85,4.17,8.70,67.03,20.11,12.45,32.10,50.39,5.06
95BB22S1,689,33,167,437,52,340,12,27,260,41,349,21,140,177,11,4.79,24.24,63.43,7.55,3.53,7.94,76.47,12.06,6.02,40.11,50.72,3.15
95BB22S2,569,40,151,344,34,272,5,29,207,31,297,35,122,137,3,7.03,26.54,60.46,5.98,1.84,10.66,76.10,11.40,11.78,41.08,46.13,1.01
95BB23S1,743,60,167,444,72,380,12,47,262,59,363,48,120,182,13,8.08,22.48,59.76,9.69,3.16,12.37,68.95,15.53,13.22,33.06,50.14,3.58
95BB23S2,789,81,176,480,52,424,27,42,308,47,365,54,134,172,5,10.27,22.31,60.84,6.59,6.37,9.91,72.64,11.08,14.79,36.71,47.12,1.37
95CC01W1,994,69,226,630,69,489,21,61,352,55,505,48,165,278,14,6.94,22.74,63.38,6.94,4.29,12.47,71.98,11.25,9.50,32.67,55.05,2.77
95CC02W1,1287,101,261,741,184,694,32,73,424,165,593,69,188,317,19,7.85,20.28,57.58,14.30,4.61,10.52,61.10,23.78,11.64,31.70,53.46,3.20
95CC03W1,995,88,243,588,76,488,21,65,343,59,507,67,178,245,17,8.84,24.42,59.10,7.64,4.30,13.32,70.29,12.09,13.21,35.11,48.32,3.35
95CC04W1,1074,93,231,621,129,599,23,72,388,116,475,70,159,233,13,8.66,21.51,57.82,12.01,3.84,12.02,64.77,19.37,14.74,33.47,49.05,2.74
95CC05W1,1212,88,240,748,136,683,20,63,483,117,529,68,177,265,19,7.26,19.80,61.72,11.22,2.93,9.22,70.72,17.13,12.85,33.46,50.09,3.59
95CC06S1,701,56,117,459,69,344,17,29,244,54,357,39,88,215,15,7.99,16.69,65.48,9.84,4.94,8.43,70.93,15.70,10.92,24.65,60.22,4.20
95CC06S2,563,39,115,369,40,267,16,27,196,28,296,23,88,173,12,6.93,20.43,65.54,7.10,5.99,10.11,73.41,10.49,7.77,29.73,58.45,4.05
95CC07W1,1474,111,309,864,190,800,36,89,510,165,674,75,220,354,25,7.53,20.96,58.62,12.89,4.50,11.13,63.75,20.63,11.13,32.64,52.52,3.71
95CC08W1,944,77,198,597,72,479,26,47,346,60,465,51,151,251,12,8.16,20.97,63.24,7.63,5.43,9.81,72.23,12.53,10.97,32.47,53.98,2.58
95CC09S1,735,52,134,427,122,410,15,27,267,101,325,37,107,160,21,7.07,18.23,58.10,16.60,3.66,6.59,65.12,24.63,11.38,32.92,49.23,6.46
95CC09S2,987,60,188,602,137,532,18,35,361,118,455,42,153,241,19,6.08,19.05,60.99,13.88,3.38,6.58,67.86,22.18,9.23,33.63,52.97,4.18
95CC10W1,1243,92,230,735,186,705,30,59,450,166,538,62,171,285,20,7.40,18.50,59.13,14.96,4.26,8.37,63.83,23.55,11.52,31.78,52.97,3.72
95CC11W1,670,58,126,413,73,338,19,37,224,58,332,39,89,189,15,8.66,18.81,61.64,10.90,5.62,10.95,66.27,17.16,11.75,26.81,56.93,4.52
95CC12W1,1282,106,240,746,190,699,37,46,450,166,583,69,194,296,24,8.27,18.72,58.19,14.82,5.29,6.58,64.38,23.75,11.84,33.28,50.77,4.12
95CC13W1,1186,80,259,670,177,654,20,81,402,151,532,60,178,268,26,6.75,21.84,56.49,14.92,3.06,12.39,61.47,23.09,11.28,33.46,50.38,4.89
95CC14W1,1449,118,302,860,169,757,32,60,516,149,692,86,242,344,20,8.14,20.84,59.35,11.66,4.23,7.93,68.16,19.68,12.43,34.97,49.71,2.89
95CC15W1,1318,85,267,818,148,714,19,64,505,126,604,66,203,313,22,6.45,20.26,62.06,11.23,2.66,8.96,70.73,17.65,10.93,33.61,51.82,3.64
95CC16W1,1217,115,245,726,131,636,29,50,450,107,581,86,195,276,24,9.45,20.13,59.65,10.76,4.56,7.86,70.75,16.82,14.80,33.56,47.50,4.13
95CC17W1,1337,104,264,780,189,723,32,57,469,165,614,72,207,311,24,7.78,19.75,58.34,14.14,4.43,7.88,64.87,22.82,11.73,33.71,50.65,3.91
95CC18W1,1049,90,205,644,110,527,31,46,359,91,522,59,159,285,19,8.58,19.54,61.39,10.49,5.88,8.73,68.12,17.27,11.30,30.46,54.60,3.64
95CC19W1,1283,103,254,727,199,691,32,49,433,177,592,71,205,294,22,8.03,19.80,56.66,15.51,4.63,7.09,62.66,25.62,11.99,34.63,49.66,3.72
95CC20S1,640,45,132,399,64,329,8,20,247,54,311,37,112,152,10,7.03,20.63,62.34,10.00,2.43,6.08,75.08,16.41,11.90,36.01,48.87,3.22
95CC20S2,815,60,150,542,63,422,12,27,331,52,393,48,123,211,11,7.36,18.40,66.50,7.73,2.84,6.40,78.44,12.32,12.21,31.30,53.69,2.80
95CC21W1,1384,84,286,872,142,750,27,57,541,125,634,57,229,331,17,6.07,20.66,63.01,10.26,3.60,7.60,72.13,16.67,8.99,36.12,52.21,2.68
95CC22W1,747,58,155,477,57,398,16,41,296,45,349,42,114,181,12,7.76,20.75,63.86,7.63,4.02,10.30,74.37,11.31,12.03,32.66,51.86,3.44
95DD01W1,897,58,189,562,88,481,17,50,346,68,416,41,139,216,20,6.47,21.07,62.65,9.81,3.53,10.40,71.93,14.14,9.86,33.41,51.92,4.81
95DD02S1,690,43,149,464,34,346,10,31,277,28,344,33,118,187,6,6.23,21.59,67.25,4.93,2.89,8.96,80.06,8.09,9.59,34.30,54.36,1.74
95DD02S2,1270,75,234,837,124,654,16,42,492,104,616,59,192,345,20,5.91,18.43,65.91,9.76,2.45,6.42,75.23,15.90,9.58,31.17,56.01,3.25
95DD03W1,1747,100,314,1151,182,871,24,52,666,129,876,76,262,485,53,5.72,17.97,65.88,10.42,2.76,5.97,76.46,14.81,8.68,29.91,55.37,6.05
95DD04W1,704,50,196,431,27,338,9,38,271,20,366,41,158,160,7,7.10,27.84,61.22,3.84,2.66,11.24,80.18,5.92,11.20,43.17,43.72,1.91
95DD05W1,674,59,183,400,32,338,17,40,252,29,336,42,143,148,3,8.75,27.15,59.35,4.75,5.03,11.83,74.56,8.58,12.50,42.56,44.05,0.89
95DD06W1,1167,90,219,775,83,617,28,47,479,63,550,62,172,296,20,7.71,18.77,66.41,7.11,4.54,7.62,77.63,10.21,11.27,31.27,53.82,3.64
95DD07S1,692,49,142,432,69,381,14,32,276,59,311,35,110,156,10,7.08,20.52,62.43,9.97,3.67,8.40,72.44,15.49,11.25,35.37,50.16,3.22
95DD07S2,813,64,163,488,98,426,17,26,302,81,387,47,137,186,17,7.87,20.05,60.02,12.05,3.99,6.10,70.89,19.01,12.14,35.40,48.06,4.39
95DD08W1,943,70,170,652,51,503,17,48,398,40,440,53,122,254,11,7.42,18.03,69.14,5.41,3.38,9.54,79.13,7.95,12.05,27.73,57.73,2.50
95DD09W1,1276,97,251,729,199,716,28,54,463,171,560,69,197,266,28,7.60,19.67,57.13,15.60,3.91,7.54,64.66,23.88,12.32,35.18,47.50,5.00
95DD10W1,1277,95,264,831,87,651,20,53,513,65,626,75,211,318,22,7.44,20.67,65.07,6.81,3.07,8.14,78.80,9.98,11.98,33.71,50.80,3.51
95DD11W1,918,65,190,613,50,450,23,33,353,41,468,42,157,260,9,7.08,20.70,66.78,5.45,5.11,7.33,78.44,9.11,8.97,33.55,55.56,1.92
95DD12W1,1268,110,222,776,160,738,30,41,520,147,530,80,181,256,13,8.68,17.51,61.20,12.62,4.07,5.56,70.46,19.92,15.09,34.15,48.30,2.45
95DD13W1,727,48,150,482,47,387,13,44,290,40,340,35,106,192,7,6.60,20.63,66.30,6.46,3.36,11.37,74.94,10.34,10.29,31.18,56.47,2.06
95DD14S1,762,63,148,497,54,390,17,26,303,44,372,46,122,194,10,8.27,19.42,65.22,7.09,4.36,6.67,77.69,11.28,12.37,32.80,52.15,2.69
95DD14S2,887,69,175,535,108,457,21,35,314,87,430,48,140,221,21,7.78,19.73,60.32,12.18,4.60,7.66,68.71,19.04,11.16,32.56,51.40,4.88
95DD15W1,1694,106,316,1058,214,920,27,62,642,189,774,79,254,416,25,6.26,18.65,62.46,12.63,2.93,6.74,69.78,20.54,10.21,32.82,53.75,3.23
95DD16W1,1548,114,304,875,255,855,16,72,550,217,693,98,232,325,38,7.36,19.64,56.52,16.47,1.87,8.42,64.33,25.38,14.14,33.48,46.90,5.48
95DD17W1,1720,127,331,1047,215,920,34,67,626,193,800,93,264,421,22,7.38,19.24,60.87,12.50,3.70,7.28,68.04,20.98,11.63,33.00,52.63,2.75
95DD18W1,820,66,174,526,54,421,17,43,315,46,399,49,131,211,8,8.05,21.22,64.15,6.59,4.04,10.21,74.82,10.93,12.28,32.83,52.88,2.01
95DD19S1,887,62,181,570,74,443,17,37,326,63,444,45,144,244,11,6.99,20.41,64.26,8.34,3.84,8.35,73.59,14.22,10.14,32.43,54.95,2.48
95DD19S2,732,63,140,432,97,390,21,29,255,85,342,42,111,177,12,8.61,19.13,59.02,13.25,5.38,7.44,65.38,21.79,12.28,32.46,51.75,3.51
95DD20W1,666,64,165,406,31,342,11,46,256,29,324,53,119,150,2,9.61,24.77,60.96,4.65,3.22,13.45,74.85,8.48,16.36,36.73,46.30,0.62
95DD21W1,1050,84,207,697,62,530,26,49,403,52,520,58,158,294,10,8.00,19.71,66.38,5.90,4.91,9.25,76.04,9.81,11.15,30.38,56.54,1.92
95DD22S1,763,64,164,461,74,400,14,38,282,66,363,50,126,179,8,8.39,21.49,60.42,9.70,3.50,9.50,70.50,16.50,13.77,34.71,49.31,2.20
95DD22S2,703,44,110,459,90,395,14,23,280,78,308,30,87,179,12,6.26,15.65,65.29,12.80,3.54,5.82,70.89,19.75,9.74,28.25,58.12,3.90
95DD23W1,1311,104,252,722,233,739,28,55,457,199,572,76,197,265,34,7.93,19.22,55.07,17.77,3.79,7.44,61.84,26.93,13.29,34.44,46.33,5.94
95DD24W1,1314,113,246,877,78,689,31,51,546,61,625,82,195,331,17,8.60,18.72,66.74,5.94,4.50,7.40,79.25,8.85,13.12,31.20,52.96,2.72
95EE01W1,785,43,142,503,97,426,7,36,301,82,359,36,106,202,15,5.48,18.09,64.08,12.36,1.64,8.45,70.66,19.25,10.03,29.53,56.27,4.18
95EE02W1,936,81,177,570,108,508,26,43,347,92,428,55,134,223,16,8.65,18.91,60.90,11.54,5.12,8.46,68.31,18.11,12.85,31.31,52.10,3.74
95EE03W1,815,51,176,524,64,421,10,50,307,54,394,41,126,217,10,6.26,21.60,64.29,7.85,2.38,11.88,72.92,12.83,10.41,31.98,55.08,2.54
95EE04W1,904,55,160,581,108,460,12,29,325,94,444,43,131,256,14,6.08,17.70,64.27,11.95,2.61,6.30,70.65,20.43,9.68,29.50,57.66,3.15
95EE05W1,699,47,155,397,100,383,7,40,249,87,316,40,115,148,13,6.72,22.17,56.80,14.31,1.83,10.44,65.01,22.72,12.66,36.39,46.84,4.11
95EE06W1,974,58,181,663,72,513,15,41,393,64,461,43,140,270,8,5.95,18.58,68.07,7.39,2.92,7.99,76.61,12.48,9.33,30.37,58.57,1.74
95EE07W1,702,42,177,433,50,350,9,46,247,48,352,33,131,186,2,5.98,25.21,61.68,7.12,2.57,13.14,70.57,13.71,9.38,37.22,52.84,0.57
95EE08W1,720,45,133,465,77,370,14,19,271,66,350,31,114,194,11,6.25,18.47,64.58,10.69,3.78,5.14,73.24,17.84,8.86,32.57,55.43,3.14
95EE09W1,855,64,177,488,126,485,20,50,310,105,370,44,127,178,21,7.49,20.70,57.08,14.74,4.12,10.31,63.92,21.65,11.89,34.32,48.11,5.68
95EE10W1,803,43,140,528,92,452,9,35,319,89,351,34,105,209,3,5.35,17.43,65.75,11.46,1.99,7.74,70.58,19.69,9.69,29.91,59.54,0.85
95EE11W1,776,45,132,480,119,443,11,32,298,102,333,34,100,182,17,5.80,17.01,61.86,15.34,2.48,7.22,67.27,23.02,10.21,30.03,54.65,5.11
95EE12W1,1024,76,227,654,67,502,19,48,377,58,522,57,179,277,9,7.42,22.17,63.87,6.54,3.78,9.56,75.10,11.55,10.92,34.29,53.07,1.72
95EE13W1,539,53,107,330,49,300,18,34,204,44,239,35,73,126,5,9.83,19.85,61.22,9.09,6.00,11.33,68.00,14.67,14.64,30.54,52.72,2.09
95EE14W1,1167,99,238,705,125,616,30,54,427,105,551,69,184,278,20,8.48,20.39,60.41,10.71,4.87,8.77,69.32,17.05,12.52,33.39,50.45,3.63
95EE15W1,782,56,154,443,129,438,10,35,279,114,344,46,119,164,15,7.16,19.69,56.65,16.50,2.28,7.99,63.70,26.03,13.37,34.59,47.67,4.36
95EE16W1,945,88,182,549,126,504,24,35,335,110,441,64,147,214,16,9.31,19.26,58.10,13.33,4.76,6.94,66.47,21.83,14.51,33.33,48.53,3.63
95FF01S1,1084,71,224,671,118,551,17,47,388,99,533,54,177,283,19,6.55,20.66,61.90,10.89,3.09,8.53,70.42,17.97,10.13,33.21,53.10,3.56
95FF01S2,1346,87,247,824,188,711,29,52,473,157,635,58,195,351,31,6.46,18.35,61.22,13.97,4.08,7.31,66.53,22.08,9.13,30.71,55.28,4.88
95FF02W1,1309,92,255,783,179,730,24,59,488,159,579,68,196,295,20,7.03,19.48,59.82,13.67,3.29,8.08,66.85,21.78,11.74,33.85,50.95,3.45
95FF03W1,1458,103,322,932,101,749,38,77,555,79,709,65,245,377,22,7.06,22.09,63.92,6.93,5.07,10.28,74.10,10.55,9.17,34.56,53.17,3.10
95FF04W1,1290,91,268,700,231,686,18,67,408,193,604,73,201,292,38,7.05,20.78,54.26,17.91,2.62,9.77,59.48,28.13,12.09,33.28,48.34,6.29
95FF05W1,1139,80,201,741,117,578,24,39,422,93,561,56,162,319,24,7.02,17.65,65.06,10.27,4.15,6.75,73.01,16.09,9.98,28.88,56.86,4.28
95FF06S1,1004,66,184,667,87,509,18,32,395,64,495,48,152,272,23,6.57,18.33,66.43,8.67,3.54,6.29,77.60,12.57,9.70,30.71,54.95,4.65
95FF06S2,1054,79,204,649,122,554,20,40,393,101,500,59,164,256,21,7.50,19.35,61.57,11.57,3.61,7.22,70.94,18.23,11.80,32.80,51.20,4.20
95FF07W1,1086,93,260,654,79,529,17,52,392,68,557,76,208,262,11,8.56,23.94,60.22,7.27,3.21,9.83,74.10,12.85,13.64,37.34,47.04,1.97
95FF08W1,978,92,197,602,87,507,29,46,363,69,471,63,151,239,18,9.41,20.14,61.55,8.90,5.72,9.07,71.60,13.61,13.38,32.06,50.74,3.82
95FF09W1,1049,62,196,681,110,571,18,45,418,90,478,44,151,263,20,5.91,18.68,64.92,10.49,3.15,7.88,73.20,15.76,9.21,31.59,55.02,4.18
95FF10W1,1744,100,327,1063,254,921,26,56,634,205,823,74,271,429,49,5.73,18.75,60.95,14.56,2.82,6.08,68.84,22.26,8.99,32.93,52.13,5.95
95FF11W1,1292,97,230,769,196,711,29,46,469,167,581,68,184,300,29,7.51,17.80,59.52,15.17,4.08,6.47,65.96,23.49,11.70,31.67,51.64,4.99
95FF12W1,1345,116,229,876,124,715,34,48,529,104,630,82,181,347,20,8.62,17.03,65.13,9.22,4.76,6.71,73.99,14.55,13.02,28.73,55.08,3.17
95FF13W1,1288,101,238,749,200,695,28,51,456,160,593,73,187,293,40,7.84,18.48,58.15,15.53,4.03,7.34,65.61,23.02,12.31,31.53,49.41,6.75
95FF14W1,1194,101,190,688,215,657,29,41,408,179,537,72,149,280,36,8.46,15.91,57.62,18.01,4.41,6.24,62.10,27.25,13.41,27.75,52.14,6.70
95FF15W1,1145,79,237,706,123,615,25,52,436,102,530,54,185,270,21,6.90,20.70,61.66,10.74,4.07,8.46,70.89,16.59,10.19,34.91,50.94,3.96
