DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"KS401NI","DWELLINGS, HOUSEHOLD SPACES AND ACCOMMODATION TYPE","All dwellings; all household spaces","1. 'In a commercial building' includes in an office building, or hotel, or over a shop."
