GeographyCode,KS406NI0001,KS406NI0002,KS406NI0003,KS406NI0004,KS406NI0005,KS406NI0006,KS406NI0007,KS406NI0008,KS406NI0009,KS406NI0010,KS406NI0011,KS406NI0012,KS406NI0013
95DD03W1,1389,35,42,1,11,2,1304,2.52,3.02,0.07,0.79,0.14,93.88
95DD04W1,859,49,90,2,6,0,734,5.70,10.48,0.23,0.70,0,85.45
95DD05W1,685,8,51,0,3,1,629,1.17,7.45,0,0.44,0.15,91.82
95DD06W1,944,20,47,0,7,0,876,2.12,4.98,0,0.74,0,92.80
95DD07S1,689,33,44,4,7,0,614,4.79,6.39,0.58,1.02,0,89.11
95DD07S2,723,71,55,13,14,4,617,9.82,7.61,1.80,1.94,0.55,85.34
95DD08W1,1041,57,100,2,11,4,899,5.48,9.61,0.19,1.06,0.38,86.36
95DD09W1,929,110,38,2,4,3,790,11.84,4.09,0.22,0.43,0.32,85.04
95DD10W1,1180,82,75,3,1,4,1036,6.95,6.36,0.25,0.08,0.34,87.80
95DD11W1,955,43,52,0,4,5,864,4.50,5.45,0,0.42,0.52,90.47
95DD12W1,890,113,50,3,4,1,743,12.70,5.62,0.34,0.45,0.11,83.48
95DD13W1,741,45,53,1,4,4,650,6.07,7.15,0.13,0.54,0.54,87.72
95DD14S1,626,20,23,2,2,0,586,3.19,3.67,0.32,0.32,0,93.61
95DD14S2,607,19,18,0,1,0,572,3.13,2.97,0,0.16,0,94.23
95DD15W1,1174,137,61,6,8,1,989,11.67,5.20,0.51,0.68,0.09,84.24
95DD16W1,1019,104,47,0,4,1,880,10.21,4.61,0,0.39,0.10,86.36
95DD17W1,1148,150,46,3,5,3,962,13.07,4.01,0.26,0.44,0.26,83.80
95DD18W1,873,27,47,2,5,0,806,3.09,5.38,0.23,0.57,0,92.33
95DD19S1,732,36,60,0,0,2,644,4.92,8.20,0,0,0.27,87.98
95DD19S2,543,32,25,3,1,1,489,5.89,4.60,0.55,0.18,0.18,90.06
95DD20W1,826,32,69,2,3,2,727,3.87,8.35,0.24,0.36,0.24,88.01
95DD21W1,891,19,34,2,6,0,835,2.13,3.82,0.22,0.67,0,93.71
95DD22S1,559,69,39,0,1,1,467,12.34,6.98,0,0.18,0.18,83.54
95DD22S2,597,71,44,0,5,2,493,11.89,7.37,0,0.84,0.34,82.58
95DD23W1,881,95,53,2,4,1,744,10.78,6.02,0.23,0.45,0.11,84.45
95DD24W1,990,36,56,1,4,2,901,3.64,5.66,0.10,0.40,0.20,91.01
95EE01W1,592,75,34,0,1,1,489,12.67,5.74,0,0.17,0.17,82.60
95EE02W1,790,70,45,2,5,0,684,8.86,5.70,0.25,0.63,0,86.58
95EE03W1,808,26,51,0,2,0,735,3.22,6.31,0,0.25,0,90.97
95EE04W1,736,42,37,0,3,1,661,5.71,5.03,0,0.41,0.14,89.81
95EE05W1,577,42,33,1,1,0,509,7.28,5.72,0.17,0.17,0,88.21
95EE06W1,692,62,39,0,2,1,593,8.96,5.64,0,0.29,0.14,85.69
95EE07W1,740,27,43,3,4,0,670,3.65,5.81,0.41,0.54,0,90.54
95EE08W1,711,24,29,0,3,1,658,3.38,4.08,0,0.42,0.14,92.55
95EE09W1,605,64,30,0,0,0,522,10.58,4.96,0,0,0,86.28
95EE10W1,598,58,19,0,0,0,525,9.70,3.18,0,0,0,87.79
95EE11W1,551,54,25,1,1,1,477,9.80,4.54,0.18,0.18,0.18,86.57
95EE12W1,1059,63,63,3,2,0,943,5.95,5.95,0.28,0.19,0,89.05
95EE13W1,718,64,62,1,2,5,603,8.91,8.64,0.14,0.28,0.70,83.98
95EE14W1,1016,66,45,2,4,1,923,6.50,4.43,0.20,0.39,0.10,90.85
95EE15W1,606,69,33,2,2,0,513,11.39,5.45,0.33,0.33,0,84.65
95EE16W1,709,87,35,3,1,0,598,12.27,4.94,0.42,0.14,0,84.34
95FF01S1,781,50,35,1,1,0,699,6.40,4.48,0.13,0.13,0,89.50
95FF01S2,959,44,24,2,6,2,886,4.59,2.50,0.21,0.63,0.21,92.39
95FF02W1,923,126,41,3,2,0,772,13.65,4.44,0.33,0.22,0,83.64
95FF03W1,1169,53,65,0,6,1,1063,4.53,5.56,0,0.51,0.09,90.93
95FF04W1,862,125,38,2,2,0,707,14.50,4.41,0.23,0.23,0,82.02
95FF05W1,1119,49,68,2,5,4,1001,4.38,6.08,0.18,0.45,0.36,89.45
95FF06S1,820,33,40,3,6,0,753,4.02,4.88,0.37,0.73,0,91.83
95FF06S2,720,23,29,0,1,2,671,3.19,4.03,0,0.14,0.28,93.19
95FF07W1,1154,81,98,3,7,1,993,7.02,8.49,0.26,0.61,0.09,86.05
95FF08W1,993,64,67,1,7,2,869,6.45,6.75,0.10,0.70,0.20,87.51
95FF09W1,1000,64,58,2,8,2,883,6.40,5.80,0.20,0.80,0.20,88.30
95FF10W1,1216,138,43,2,3,1,1046,11.35,3.54,0.16,0.25,0.08,86.02
95FF11W1,873,144,49,2,3,0,693,16.49,5.61,0.23,0.34,0,79.38
95FF12W1,1018,96,63,1,2,2,870,9.43,6.19,0.10,0.20,0.20,85.46
95FF13W1,977,88,55,2,3,0,843,9.01,5.63,0.20,0.31,0,86.28
95FF14W1,862,94,36,1,1,0,743,10.90,4.18,0.12,0.12,0,86.19
95FF15W1,1073,91,69,1,5,1,929,8.48,6.43,0.09,0.47,0.09,86.58
95FF16W1,927,39,48,0,4,0,845,4.21,5.18,0,0.43,0,91.15
95FF17W1,857,39,64,3,4,1,762,4.55,7.47,0.35,0.47,0.12,88.91
95GG01S1,739,74,95,2,21,9,571,10.01,12.86,0.27,2.84,1.22,77.27
95GG01S2,624,29,73,4,10,4,528,4.65,11.70,0.64,1.60,0.64,84.62
95GG01S3,641,17,79,5,12,2,546,2.65,12.32,0.78,1.87,0.31,85.18
95GG02S1,749,23,79,2,5,2,654,3.07,10.55,0.27,0.67,0.27,87.32
95GG02S2,859,58,72,3,6,2,743,6.75,8.38,0.35,0.70,0.23,86.50
95GG02S3,960,124,141,9,12,5,720,12.92,14.69,0.94,1.25,0.52,75.00
95GG03S1,895,18,42,1,7,1,830,2.01,4.69,0.11,0.78,0.11,92.74
95GG03S2,767,19,42,4,6,1,712,2.48,5.48,0.52,0.78,0.13,92.83
95GG03S3,1005,34,61,4,3,1,920,3.38,6.07,0.40,0.30,0.10,91.54
95GG04S1,801,80,110,4,7,2,636,9.99,13.73,0.50,0.87,0.25,79.40
95GG04S2,640,47,66,1,5,1,540,7.34,10.31,0.16,0.78,0.16,84.38
95GG04S3,856,22,88,4,8,1,746,2.57,10.28,0.47,0.93,0.12,87.15
95GG05S1,845,23,31,0,3,0,793,2.72,3.67,0,0.36,0,93.85
95GG05S2,948,5,21,2,3,4,917,0.53,2.22,0.21,0.32,0.42,96.73
95GG05S3,1007,31,63,2,5,2,925,3.08,6.26,0.20,0.50,0.20,91.86
95GG06S1,794,22,58,4,1,0,715,2.77,7.30,0.50,0.13,0,90.05
95GG06S2,833,9,80,1,5,1,746,1.08,9.60,0.12,0.60,0.12,89.56
95GG06S3,754,15,46,1,7,2,694,1.99,6.10,0.13,0.93,0.27,92.04
95GG07S1,796,32,63,5,13,0,705,4.02,7.91,0.63,1.63,0,88.57
95GG07S2,788,103,90,8,11,1,623,13.07,11.42,1.02,1.40,0.13,79.06
95GG07S3,685,17,54,1,8,1,616,2.48,7.88,0.15,1.17,0.15,89.93
95GG08S1,554,5,31,0,3,1,514,0.90,5.60,0,0.54,0.18,92.78
95GG08S2,810,41,69,2,6,3,706,5.06,8.52,0.25,0.74,0.37,87.16
95GG08S3,787,45,74,1,7,1,679,5.72,9.40,0.13,0.89,0.13,86.28
95GG09S1,844,20,36,2,3,0,785,2.37,4.27,0.24,0.36,0,93.01
95GG09S2,808,23,50,2,3,1,738,2.85,6.19,0.25,0.37,0.12,91.34
95GG09S3,952,64,108,3,9,5,787,6.72,11.34,0.32,0.95,0.53,82.67
95GG10S1,966,18,54,2,1,0,894,1.86,5.59,0.21,0.10,0,92.55
95GG10S2,1051,55,72,10,4,3,934,5.23,6.85,0.95,0.38,0.29,88.87
95GG11S1,987,32,79,2,6,7,883,3.24,8.00,0.20,0.61,0.71,89.46
95GG11S2,701,13,39,2,7,0,653,1.85,5.56,0.29,1.00,0,93.15
95GG11S3,998,28,45,3,6,1,934,2.81,4.51,0.30,0.60,0.10,93.59
95GG12S1,558,12,5,0,0,0,542,2.15,0.90,0,0,0,97.13
95GG12S2,727,16,30,0,1,1,682,2.20,4.13,0,0.14,0.14,93.81
95GG12S3,586,17,10,2,2,0,560,2.90,1.71,0.34,0.34,0,95.56
95GG12S4,719,17,16,1,3,0,689,2.36,2.23,0.14,0.42,0,95.83
95GG12S5,839,116,92,3,5,2,666,13.83,10.97,0.36,0.60,0.24,79.38
95GG13S1,664,35,61,3,7,1,572,5.27,9.19,0.45,1.05,0.15,86.14
95GG13S2,665,16,46,3,7,1,603,2.41,6.92,0.45,1.05,0.15,90.68
95GG13S3,787,37,91,5,13,3,662,4.70,11.56,0.64,1.65,0.38,84.12
95GG14S1,618,8,44,2,9,0,565,1.29,7.12,0.32,1.46,0,91.42
95GG14S2,582,12,26,0,2,1,546,2.06,4.47,0,0.34,0.17,93.81
95GG14S3,617,10,32,1,5,1,572,1.62,5.19,0.16,0.81,0.16,92.71
95GG15S1,736,18,32,1,2,0,691,2.45,4.35,0.14,0.27,0,93.89
95GG15S2,890,31,43,2,6,1,818,3.48,4.83,0.22,0.67,0.11,91.91
95GG15S3,918,34,80,0,9,4,806,3.70,8.71,0,0.98,0.44,87.80
95GG16S1,866,20,40,4,6,1,806,2.31,4.62,0.46,0.69,0.12,93.07
95GG16S2,777,51,67,3,9,6,673,6.56,8.62,0.39,1.16,0.77,86.62
95GG16S3,587,12,49,1,4,1,525,2.04,8.35,0.17,0.68,0.17,89.44
95GG17S1,770,78,75,6,6,3,637,10.13,9.74,0.78,0.78,0.39,82.73
95GG17S2,623,22,43,1,10,3,558,3.53,6.90,0.16,1.61,0.48,89.57
95GG17S3,744,54,78,1,12,1,619,7.26,10.48,0.13,1.61,0.13,83.20
95GG18S1,1073,76,132,5,5,4,880,7.08,12.30,0.47,0.47,0.37,82.01
95GG18S2,1070,113,106,10,9,2,866,10.56,9.91,0.93,0.84,0.19,80.93
95GG19S1,1061,95,185,9,28,4,809,8.95,17.44,0.85,2.64,0.38,76.25
95GG19S2,1178,186,200,7,8,4,841,15.79,16.98,0.59,0.68,0.34,71.39
95GG20S1,1393,199,175,11,16,10,1073,14.29,12.56,0.79,1.15,0.72,77.03
95GG20S2,966,55,99,6,5,2,821,5.69,10.25,0.62,0.52,0.21,84.99
95GG21S1,639,40,73,4,2,0,529,6.26,11.42,0.63,0.31,0,82.79
95GG21S2,675,48,97,6,14,1,540,7.11,14.37,0.89,2.07,0.15,80.00
95GG21S3,948,110,119,18,17,4,753,11.60,12.55,1.90,1.79,0.42,79.43
95GG22S1,733,23,71,2,11,1,638,3.14,9.69,0.27,1.50,0.14,87.04
95GG22S2,814,65,122,7,16,4,640,7.99,14.99,0.86,1.97,0.49,78.62
95GG22S3,661,43,67,5,13,1,555,6.51,10.14,0.76,1.97,0.15,83.96
95GG23S1,566,8,22,1,2,1,535,1.41,3.89,0.18,0.35,0.18,94.52
95GG23S2,579,20,33,0,7,0,526,3.45,5.70,0,1.21,0,90.85
95GG23S3,676,19,38,0,3,4,621,2.81,5.62,0,0.44,0.59,91.86
95GG24S1,612,43,59,3,8,2,527,7.03,9.64,0.49,1.31,0.33,86.11
95GG24S2,712,7,66,1,6,0,635,0.98,9.27,0.14,0.84,0,89.19
95GG24S3,621,14,44,0,3,0,568,2.25,7.09,0,0.48,0,91.47
95GG25S1,868,59,109,7,20,9,704,6.80,12.56,0.81,2.30,1.04,81.11
95GG25S2,716,21,64,5,7,0,632,2.93,8.94,0.70,0.98,0,88.27
95GG25S3,610,19,50,2,3,1,542,3.11,8.20,0.33,0.49,0.16,88.85
95GG26S1,848,27,65,4,8,0,756,3.18,7.67,0.47,0.94,0,89.15
95GG26S2,806,24,90,1,15,0,695,2.98,11.17,0.12,1.86,0,86.23
95GG27S1,487,14,30,1,2,0,442,2.87,6.16,0.21,0.41,0,90.76
95GG27S2,607,23,49,1,6,3,532,3.79,8.07,0.16,0.99,0.49,87.64
95GG27S3,727,17,44,5,7,0,662,2.34,6.05,0.69,0.96,0,91.06
95GG27S4,646,18,76,1,4,0,558,2.79,11.76,0.15,0.62,0,86.38
95GG28S1,839,20,44,3,4,0,775,2.38,5.24,0.36,0.48,0,92.37
95GG28S2,712,17,64,1,9,0,630,2.39,8.99,0.14,1.26,0,88.48
95GG28S3,774,27,78,0,4,2,679,3.49,10.08,0,0.52,0.26,87.73
95GG29S1,1083,214,171,11,10,4,767,19.76,15.79,1.02,0.92,0.37,70.82
95GG29S2,1347,71,101,10,10,3,1197,5.27,7.50,0.74,0.74,0.22,88.86
95GG30S1,763,23,66,2,5,2,675,3.01,8.65,0.26,0.66,0.26,88.47
95GG30S2,695,23,41,1,6,2,635,3.31,5.90,0.14,0.86,0.29,91.37
95GG30S3,625,1,31,0,6,0,589,0.16,4.96,0,0.96,0,94.24
95GG31S1,793,13,50,2,4,2,734,1.64,6.31,0.25,0.50,0.25,92.56
95GG31S2,800,33,91,2,12,5,677,4.13,11.38,0.25,1.50,0.63,84.63
95GG31S3,870,72,91,4,4,2,723,8.28,10.46,0.46,0.46,0.23,83.10
95GG32S1,1257,101,117,7,15,5,1057,8.04,9.31,0.56,1.19,0.40,84.09
95GG32S2,698,29,78,3,8,0,599,4.15,11.17,0.43,1.15,0,85.82
95GG32S3,694,33,68,2,8,1,598,4.76,9.80,0.29,1.15,0.14,86.17
95GG33S1,737,15,22,2,3,0,703,2.04,2.99,0.27,0.41,0,95.39
95GG33S2,618,20,18,2,4,0,582,3.24,2.91,0.32,0.65,0,94.17
95GG33S3,840,14,29,2,3,2,799,1.67,3.45,0.24,0.36,0.24,95.12
95GG34S1,650,30,54,1,5,2,572,4.62,8.31,0.15,0.77,0.31,88.00
95GG34S2,553,8,22,0,3,1,520,1.45,3.98,0,0.54,0.18,94.03
95GG34S3,796,37,31,1,0,0,738,4.65,3.89,0.13,0,0,92.71
95GG35S1,867,117,131,9,7,4,650,13.49,15.11,1.04,0.81,0.46,74.97
95GG35S2,731,40,87,5,8,1,608,5.47,11.90,0.68,1.09,0.14,83.17
95GG35S3,646,41,68,6,5,0,542,6.35,10.53,0.93,0.77,0,83.90
95GG36S1,827,40,69,1,4,3,727,4.84,8.34,0.12,0.48,0.36,87.91
95GG36S2,836,34,68,3,10,6,744,4.07,8.13,0.36,1.20,0.72,89.00
95GG36S3,818,35,54,1,4,0,734,4.28,6.60,0.12,0.49,0,89.73
95GG37S1,779,8,29,2,3,1,741,1.03,3.72,0.26,0.39,0.13,95.12
95GG37S2,819,11,32,0,4,0,775,1.34,3.91,0,0.49,0,94.63
95GG37S3,1089,30,45,3,4,1,1027,2.75,4.13,0.28,0.37,0.09,94.31
95GG38S1,1369,53,73,13,9,3,1260,3.87,5.33,0.95,0.66,0.22,92.04
95GG38S2,853,46,60,3,12,5,747,5.39,7.03,0.35,1.41,0.59,87.57
95GG38S3,693,18,32,1,3,3,647,2.60,4.62,0.14,0.43,0.43,93.36
95GG39S1,1172,101,142,20,21,2,968,8.62,12.12,1.71,1.79,0.17,82.59
95GG39S2,1402,140,150,18,19,10,1145,9.99,10.70,1.28,1.36,0.71,81.67
95GG39S3,1042,80,125,9,13,1,860,7.68,12.00,0.86,1.25,0.10,82.53
95GG40S1,802,69,123,1,6,2,625,8.60,15.34,0.12,0.75,0.25,77.93
95GG40S2,1059,86,139,4,10,4,858,8.12,13.13,0.38,0.94,0.38,81.02
95GG41S1,789,23,32,1,3,0,741,2.92,4.06,0.13,0.38,0,93.92
95GG41S2,596,15,36,3,3,0,546,2.52,6.04,0.50,0.50,0,91.61
95GG41S3,788,23,45,3,3,0,723,2.92,5.71,0.38,0.38,0,91.75
95GG42S1,689,12,35,1,2,0,642,1.74,5.08,0.15,0.29,0,93.18
95GG42S2,209,10,9,0,2,1,190,4.78,4.31,0,0.96,0.48,90.91
95GG42S3,740,14,14,0,2,0,715,1.89,1.89,0,0.27,0,96.62
95GG42S4,968,17,42,2,5,0,910,1.76,4.34,0.21,0.52,0,94.01
95GG43S1,720,50,74,1,5,0,607,6.94,10.28,0.14,0.69,0,84.31
95GG43S2,734,7,38,3,3,0,690,0.95,5.18,0.41,0.41,0,94.01
95GG43S3,862,43,77,3,8,18,751,4.99,8.93,0.35,0.93,2.09,87.12
95GG44S1,1390,90,103,5,10,4,1202,6.47,7.41,0.36,0.72,0.29,86.47
95GG44S2,1315,112,139,4,7,4,1098,8.52,10.57,0.30,0.53,0.30,83.50
95GG45S1,694,30,27,2,4,0,638,4.32,3.89,0.29,0.58,0,91.93
95GG45S2,686,65,86,7,6,1,561,9.48,12.54,1.02,0.87,0.15,81.78
95GG45S3,749,21,59,4,4,0,675,2.80,7.88,0.53,0.53,0,90.12
95GG46S1,663,42,68,2,8,1,563,6.33,10.26,0.30,1.21,0.15,84.92
95GG46S2,646,23,64,0,6,9,552,3.56,9.91,0,0.93,1.39,85.45
95GG46S3,623,40,98,7,8,1,501,6.42,15.73,1.12,1.28,0.16,80.42
95GG47S1,1025,94,88,7,12,5,862,9.17,8.59,0.68,1.17,0.49,84.10
95GG47S2,801,71,95,0,5,2,651,8.86,11.86,0,0.62,0.25,81.27
95GG47S3,815,49,68,2,7,6,702,6.01,8.34,0.25,0.86,0.74,86.13
95GG48S1,620,25,69,3,3,2,527,4.03,11.13,0.48,0.48,0.32,85.00
95GG48S2,842,145,128,8,10,1,603,17.22,15.20,0.95,1.19,0.12,71.62
95GG48S3,589,16,68,3,8,0,508,2.72,11.54,0.51,1.36,0,86.25
95GG49S1,748,23,26,2,1,0,700,3.07,3.48,0.27,0.13,0,93.58
95GG49S2,948,40,31,8,4,4,884,4.22,3.27,0.84,0.42,0.42,93.25
95GG49S3,821,21,27,2,4,1,777,2.56,3.29,0.24,0.49,0.12,94.64
