GeographyCode,KS105NI0001,KS105NI0002,KS105NI0003,KS105NI0004,KS105NI0005,KS105NI0006,KS105NI0007,KS105NI0008,KS105NI0009,KS105NI0010,KS105NI0011,KS105NI0012,KS105NI0013,KS105NI0014,KS105NI0015,KS105NI0016,KS105NI0017,KS105NI0018,KS105NI0019,KS105NI0020,KS105NI0021,KS105NI0022,KS105NI0023,KS105NI0024,KS105NI0025,KS105NI0026,KS105NI0027,KS105NI0028,KS105NI0029,KS105NI0030,KS105NI0031
95AA17W1,855,71,166,44,96,131,83,21,36,5,106,49,27,1,0,19,8.30,19.42,5.15,11.23,15.32,9.71,2.46,4.21,0.58,12.40,5.73,3.16,0.12,0,2.22
95AA18W1,1004,121,136,145,174,166,86,33,18,1,42,28,19,2,3,30,12.05,13.55,14.44,17.33,16.53,8.57,3.29,1.79,0.10,4.18,2.79,1.89,0.20,0.30,2.99
95AA19W1,832,66,91,40,60,271,96,9,8,0,70,58,35,0,6,22,7.93,10.94,4.81,7.21,32.57,11.54,1.08,0.96,0,8.41,6.97,4.21,0,0.72,2.64
95BB01S1,548,51,54,41,71,158,61,9,7,6,29,18,15,0,3,25,9.31,9.85,7.48,12.96,28.83,11.13,1.64,1.28,1.09,5.29,3.28,2.74,0,0.55,4.56
95BB01S2,759,56,109,57,105,209,77,19,20,8,49,24,11,0,0,15,7.38,14.36,7.51,13.83,27.54,10.14,2.50,2.64,1.05,6.46,3.16,1.45,0,0,1.98
95BB02W1,1126,202,236,108,108,123,59,33,23,2,85,79,15,0,6,47,17.94,20.96,9.59,9.59,10.92,5.24,2.93,2.04,0.18,7.55,7.02,1.33,0,0.53,4.17
95BB03S1,877,134,129,79,105,159,50,35,30,2,69,38,13,0,2,32,15.28,14.71,9.01,11.97,18.13,5.70,3.99,3.42,0.23,7.87,4.33,1.48,0,0.23,3.65
95BB03S2,899,117,97,109,142,168,69,42,20,3,52,26,19,0,5,30,13.01,10.79,12.12,15.80,18.69,7.68,4.67,2.22,0.33,5.78,2.89,2.11,0,0.56,3.34
95BB04S1,638,80,112,82,104,81,48,11,12,3,36,28,15,0,3,23,12.54,17.55,12.85,16.30,12.70,7.52,1.72,1.88,0.47,5.64,4.39,2.35,0,0.47,3.61
95BB04S2,669,96,61,105,109,120,81,16,8,3,24,23,9,0,4,10,14.35,9.12,15.70,16.29,17.94,12.11,2.39,1.20,0.45,3.59,3.44,1.35,0,0.60,1.49
95BB05S1,564,54,53,65,102,131,62,13,10,1,24,15,12,0,5,17,9.57,9.40,11.52,18.09,23.23,10.99,2.30,1.77,0.18,4.26,2.66,2.13,0,0.89,3.01
95BB05S2,754,80,95,69,126,148,80,23,19,5,41,30,17,0,1,20,10.61,12.60,9.15,16.71,19.63,10.61,3.05,2.52,0.66,5.44,3.98,2.25,0,0.13,2.65
95BB06W1,1518,296,384,92,151,105,68,73,26,6,141,78,23,0,9,66,19.50,25.30,6.06,9.95,6.92,4.48,4.81,1.71,0.40,9.29,5.14,1.52,0,0.59,4.35
95BB07S1,819,163,180,62,80,74,25,45,29,3,90,42,7,0,0,19,19.90,21.98,7.57,9.77,9.04,3.05,5.49,3.54,0.37,10.99,5.13,0.85,0,0,2.32
95BB07S2,496,47,41,59,83,110,57,12,12,4,30,28,6,0,1,6,9.48,8.27,11.90,16.73,22.18,11.49,2.42,2.42,0.81,6.05,5.65,1.21,0,0.20,1.21
95BB08S1,589,105,94,46,66,85,45,13,16,3,47,43,9,0,6,11,17.83,15.96,7.81,11.21,14.43,7.64,2.21,2.72,0.51,7.98,7.30,1.53,0,1.02,1.87
95BB08S2,479,25,55,32,86,135,64,16,6,0,23,10,13,0,0,14,5.22,11.48,6.68,17.95,28.18,13.36,3.34,1.25,0,4.80,2.09,2.71,0,0,2.92
95BB09S1,561,74,67,71,106,94,40,17,8,1,27,24,9,0,2,21,13.19,11.94,12.66,18.89,16.76,7.13,3.03,1.43,0.18,4.81,4.28,1.60,0,0.36,3.74
95BB09S2,692,67,132,47,114,137,74,29,10,3,28,31,9,0,0,11,9.68,19.08,6.79,16.47,19.80,10.69,4.19,1.45,0.43,4.05,4.48,1.30,0,0,1.59
95BB10S1,874,183,218,86,96,76,49,31,16,4,57,26,10,0,2,20,20.94,24.94,9.84,10.98,8.70,5.61,3.55,1.83,0.46,6.52,2.97,1.14,0,0.23,2.29
95BB10S2,635,64,50,95,132,141,55,15,10,1,25,16,12,0,5,14,10.08,7.87,14.96,20.79,22.20,8.66,2.36,1.57,0.16,3.94,2.52,1.89,0,0.79,2.20
95BB11S1,621,80,126,56,55,95,45,18,16,3,75,34,7,0,4,7,12.88,20.29,9.02,8.86,15.30,7.25,2.90,2.58,0.48,12.08,5.48,1.13,0,0.64,1.13
95BB11S2,717,155,116,88,94,94,52,11,9,2,36,39,6,0,5,10,21.62,16.18,12.27,13.11,13.11,7.25,1.53,1.26,0.28,5.02,5.44,0.84,0,0.70,1.39
95BB12S1,626,73,127,44,54,72,33,31,20,5,90,46,15,0,2,14,11.66,20.29,7.03,8.63,11.50,5.27,4.95,3.19,0.80,14.38,7.35,2.40,0,0.32,2.24
95BB12S2,504,52,39,63,72,116,56,5,18,2,37,15,14,0,4,11,10.32,7.74,12.50,14.29,23.02,11.11,0.99,3.57,0.40,7.34,2.98,2.78,0,0.79,2.18
95BB13S1,508,21,67,33,69,145,42,15,13,1,72,15,6,0,2,7,4.13,13.19,6.50,13.58,28.54,8.27,2.95,2.56,0.20,14.17,2.95,1.18,0,0.39,1.38
95BB13S2,603,58,84,76,76,92,59,19,12,9,59,28,16,0,1,14,9.62,13.93,12.60,12.60,15.26,9.78,3.15,1.99,1.49,9.78,4.64,2.65,0,0.17,2.32
95BB13S3,576,31,62,30,107,172,49,28,14,1,45,17,9,0,0,11,5.38,10.76,5.21,18.58,29.86,8.51,4.86,2.43,0.17,7.81,2.95,1.56,0,0,1.91
95BB14S1,551,50,47,62,95,132,68,20,8,1,16,17,17,0,3,15,9.07,8.53,11.25,17.24,23.96,12.34,3.63,1.45,0.18,2.90,3.09,3.09,0,0.54,2.72
95BB14S2,621,81,81,65,85,138,63,17,16,0,32,21,7,0,2,13,13.04,13.04,10.47,13.69,22.22,10.14,2.74,2.58,0,5.15,3.38,1.13,0,0.32,2.09
95BB15S1,706,69,65,54,109,199,58,20,14,1,35,29,20,0,8,25,9.77,9.21,7.65,15.44,28.19,8.22,2.83,1.98,0.14,4.96,4.11,2.83,0,1.13,3.54
95BB15S2,581,59,108,35,54,116,49,14,20,3,62,38,7,0,1,15,10.15,18.59,6.02,9.29,19.97,8.43,2.41,3.44,0.52,10.67,6.54,1.20,0,0.17,2.58
95BB16S1,562,54,44,67,97,139,78,6,6,1,14,20,14,0,2,20,9.61,7.83,11.92,17.26,24.73,13.88,1.07,1.07,0.18,2.49,3.56,2.49,0,0.36,3.56
95BB16S2,614,57,70,70,111,160,51,9,12,5,19,20,9,0,5,16,9.28,11.40,11.40,18.08,26.06,8.31,1.47,1.95,0.81,3.09,3.26,1.47,0,0.81,2.61
95BB17S1,727,56,132,27,112,163,39,32,26,1,81,25,18,0,1,14,7.70,18.16,3.71,15.41,22.42,5.36,4.40,3.58,0.14,11.14,3.44,2.48,0,0.14,1.93
95BB17S2,672,59,88,52,91,133,59,16,22,1,71,39,19,0,1,21,8.78,13.10,7.74,13.54,19.79,8.78,2.38,3.27,0.15,10.57,5.80,2.83,0,0.15,3.13
95BB18S1,726,82,134,63,103,111,34,26,25,6,70,31,15,0,1,25,11.29,18.46,8.68,14.19,15.29,4.68,3.58,3.44,0.83,9.64,4.27,2.07,0,0.14,3.44
95BB18S2,912,64,92,78,140,271,90,32,21,4,43,22,25,0,7,23,7.02,10.09,8.55,15.35,29.71,9.87,3.51,2.30,0.44,4.71,2.41,2.74,0,0.77,2.52
95BB19S1,641,73,88,45,102,125,63,21,13,1,50,33,12,0,1,14,11.39,13.73,7.02,15.91,19.50,9.83,3.28,2.03,0.16,7.80,5.15,1.87,0,0.16,2.18
95BB19S2,599,17,48,26,111,225,60,15,13,3,36,18,13,0,1,13,2.84,8.01,4.34,18.53,37.56,10.02,2.50,2.17,0.50,6.01,3.01,2.17,0,0.17,2.17
95BB19S3,484,26,49,22,79,152,59,12,16,2,32,15,13,0,0,7,5.37,10.12,4.55,16.32,31.40,12.19,2.48,3.31,0.41,6.61,3.10,2.69,0,0,1.45
95BB20S1,677,70,100,51,83,177,72,10,11,2,36,33,14,0,2,16,10.34,14.77,7.53,12.26,26.14,10.64,1.48,1.62,0.30,5.32,4.87,2.07,0,0.30,2.36
95BB20S2,613,88,111,37,52,105,60,17,14,1,49,35,16,0,7,21,14.36,18.11,6.04,8.48,17.13,9.79,2.77,2.28,0.16,7.99,5.71,2.61,0,1.14,3.43
95BB21S1,932,101,130,84,126,211,76,29,20,3,71,30,27,0,0,24,10.84,13.95,9.01,13.52,22.64,8.15,3.11,2.15,0.32,7.62,3.22,2.90,0,0,2.58
95BB21S2,889,96,113,64,152,229,61,24,16,2,55,26,22,0,1,28,10.80,12.71,7.20,17.10,25.76,6.86,2.70,1.80,0.22,6.19,2.92,2.47,0,0.11,3.15
95BB22S1,596,27,116,30,79,129,33,29,22,2,81,22,13,0,0,13,4.53,19.46,5.03,13.26,21.64,5.54,4.87,3.69,0.34,13.59,3.69,2.18,0,0,2.18
95BB22S2,598,41,136,22,42,93,40,16,21,2,114,40,11,0,2,18,6.86,22.74,3.68,7.02,15.55,6.69,2.68,3.51,0.33,19.06,6.69,1.84,0,0.33,3.01
95BB23S1,638,79,71,90,123,109,75,10,8,1,21,27,15,1,2,6,12.38,11.13,14.11,19.28,17.08,11.76,1.57,1.25,0.16,3.29,4.23,2.35,0.16,0.31,0.94
95BB23S2,523,27,59,45,91,132,75,9,12,0,28,24,12,0,0,9,5.16,11.28,8.60,17.40,25.24,14.34,1.72,2.29,0,5.35,4.59,2.29,0,0,1.72
95CC01W1,904,92,142,42,65,183,72,27,15,1,113,71,34,0,2,45,10.18,15.71,4.65,7.19,20.24,7.96,2.99,1.66,0.11,12.50,7.85,3.76,0,0.22,4.98
95CC02W1,875,83,88,54,88,254,128,17,24,1,35,43,25,0,12,23,9.49,10.06,6.17,10.06,29.03,14.63,1.94,2.74,0.11,4.00,4.91,2.86,0,1.37,2.63
95CC03W1,1127,145,222,31,66,146,69,36,38,0,188,63,57,0,8,58,12.87,19.70,2.75,5.86,12.95,6.12,3.19,3.37,0,16.68,5.59,5.06,0,0.71,5.15
95CC04W1,790,94,83,47,58,221,110,13,17,0,48,53,22,0,4,20,11.90,10.51,5.95,7.34,27.97,13.92,1.65,2.15,0,6.08,6.71,2.78,0,0.51,2.53
95CC05W1,954,114,113,58,95,268,89,19,10,0,59,58,26,0,11,34,11.95,11.84,6.08,9.96,28.09,9.33,1.99,1.05,0,6.18,6.08,2.73,0,1.15,3.56
95CC06S1,579,58,92,44,86,130,59,21,9,1,39,18,12,0,1,9,10.02,15.89,7.60,14.85,22.45,10.19,3.63,1.55,0.17,6.74,3.11,2.07,0,0.17,1.55
95CC06S2,517,65,86,39,51,106,41,14,10,0,52,29,12,0,1,11,12.57,16.63,7.54,9.86,20.50,7.93,2.71,1.93,0,10.06,5.61,2.32,0,0.19,2.13
95CC07W1,1108,99,128,45,94,338,122,16,22,2,103,51,44,0,4,40,8.94,11.55,4.06,8.48,30.51,11.01,1.44,1.99,0.18,9.30,4.60,3.97,0,0.36,3.61
95CC08W1,990,120,166,58,53,197,82,27,26,1,137,58,21,0,8,36,12.12,16.77,5.86,5.35,19.90,8.28,2.73,2.63,0.10,13.84,5.86,2.12,0,0.81,3.64
95CC09S1,494,44,34,45,62,160,72,12,4,0,17,20,13,0,2,9,8.91,6.88,9.11,12.55,32.39,14.57,2.43,0.81,0,3.44,4.05,2.63,0,0.40,1.82
95CC09S2,696,51,106,44,113,172,72,21,15,2,41,29,7,1,1,21,7.33,15.23,6.32,16.24,24.71,10.34,3.02,2.16,0.29,5.89,4.17,1.01,0.14,0.14,3.02
95CC10W1,901,80,106,92,110,214,115,16,19,1,33,50,23,0,6,36,8.88,11.76,10.21,12.21,23.75,12.76,1.78,2.11,0.11,3.66,5.55,2.55,0,0.67,4.00
95CC11W1,786,112,178,52,70,102,66,18,7,1,83,46,13,0,3,35,14.25,22.65,6.62,8.91,12.98,8.40,2.29,0.89,0.13,10.56,5.85,1.65,0,0.38,4.45
95CC12W1,890,76,99,63,83,284,120,9,11,0,53,39,24,0,4,25,8.54,11.12,7.08,9.33,31.91,13.48,1.01,1.24,0,5.96,4.38,2.70,0,0.45,2.81
95CC13W1,817,65,103,50,94,235,114,13,6,0,38,47,25,0,5,22,7.96,12.61,6.12,11.51,28.76,13.95,1.59,0.73,0,4.65,5.75,3.06,0,0.61,2.69
95CC14W1,1132,119,130,86,170,294,115,34,21,1,80,47,13,0,1,21,10.51,11.48,7.60,15.02,25.97,10.16,3.00,1.86,0.09,7.07,4.15,1.15,0,0.09,1.86
95CC15W1,1007,98,115,61,100,293,114,25,18,3,67,58,25,0,5,25,9.73,11.42,6.06,9.93,29.10,11.32,2.48,1.79,0.30,6.65,5.76,2.48,0,0.50,2.48
95CC16W1,1076,158,144,76,110,259,94,22,23,2,96,40,18,0,13,21,14.68,13.38,7.06,10.22,24.07,8.74,2.04,2.14,0.19,8.92,3.72,1.67,0,1.21,1.95
95CC17W1,897,78,100,54,87,277,122,12,16,1,46,44,28,0,2,30,8.70,11.15,6.02,9.70,30.88,13.60,1.34,1.78,0.11,5.13,4.91,3.12,0,0.22,3.34
95CC18W1,937,138,146,74,80,174,94,25,20,7,69,55,23,2,3,27,14.73,15.58,7.90,8.54,18.57,10.03,2.67,2.13,0.75,7.36,5.87,2.45,0.21,0.32,2.88
95CC19W1,981,124,118,59,123,272,98,10,15,3,57,43,21,0,2,36,12.64,12.03,6.01,12.54,27.73,9.99,1.02,1.53,0.31,5.81,4.38,2.14,0,0.20,3.67
95CC20S1,484,53,59,29,75,133,52,8,15,1,27,14,12,0,0,6,10.95,12.19,5.99,15.50,27.48,10.74,1.65,3.10,0.21,5.58,2.89,2.48,0,0,1.24
95CC20S2,643,61,102,39,85,150,60,22,18,1,43,26,14,0,1,21,9.49,15.86,6.07,13.22,23.33,9.33,3.42,2.80,0.16,6.69,4.04,2.18,0,0.16,3.27
95CC21W1,1167,119,188,91,168,241,98,36,29,3,89,55,18,0,3,29,10.20,16.11,7.80,14.40,20.65,8.40,3.08,2.49,0.26,7.63,4.71,1.54,0,0.26,2.49
95CC22W1,842,166,204,52,71,85,46,21,18,2,69,63,10,0,2,33,19.71,24.23,6.18,8.43,10.10,5.46,2.49,2.14,0.24,8.19,7.48,1.19,0,0.24,3.92
95DD01W1,836,111,85,129,141,147,82,13,19,3,29,30,14,0,3,30,13.28,10.17,15.43,16.87,17.58,9.81,1.56,2.27,0.36,3.47,3.59,1.67,0,0.36,3.59
95DD02S1,599,81,86,41,82,121,53,12,10,2,46,38,12,0,2,13,13.52,14.36,6.84,13.69,20.20,8.85,2.00,1.67,0.33,7.68,6.34,2.00,0,0.33,2.17
95DD02S2,891,66,112,49,124,261,80,33,30,3,56,39,18,0,1,19,7.41,12.57,5.50,13.92,29.29,8.98,3.70,3.37,0.34,6.29,4.38,2.02,0,0.11,2.13
95DD03W1,1389,142,163,145,200,304,98,53,28,3,110,53,26,1,5,58,10.22,11.74,10.44,14.40,21.89,7.06,3.82,2.02,0.22,7.92,3.82,1.87,0.07,0.36,4.18
95DD04W1,859,127,176,42,76,86,38,30,35,2,130,69,20,0,1,27,14.78,20.49,4.89,8.85,10.01,4.42,3.49,4.07,0.23,15.13,8.03,2.33,0,0.12,3.14
95DD05W1,685,51,123,27,75,92,57,19,28,4,123,50,16,0,1,19,7.45,17.96,3.94,10.95,13.43,8.32,2.77,4.09,0.58,17.96,7.30,2.34,0,0.15,2.77
95DD06W1,944,109,78,129,159,186,117,21,16,4,34,42,21,0,9,19,11.55,8.26,13.67,16.84,19.70,12.39,2.22,1.69,0.42,3.60,4.45,2.22,0,0.95,2.01
95DD07S1,689,99,87,87,90,111,58,22,19,3,45,32,15,0,8,13,14.37,12.63,12.63,13.06,16.11,8.42,3.19,2.76,0.44,6.53,4.64,2.18,0,1.16,1.89
95DD07S2,723,109,102,68,82,156,56,16,20,4,48,30,10,0,6,16,15.08,14.11,9.41,11.34,21.58,7.75,2.21,2.77,0.55,6.64,4.15,1.38,0,0.83,2.21
95DD08W1,1041,218,267,46,58,68,42,50,31,5,73,67,26,2,7,81,20.94,25.65,4.42,5.57,6.53,4.03,4.80,2.98,0.48,7.01,6.44,2.50,0.19,0.67,7.78
95DD09W1,929,78,86,87,152,254,114,11,6,2,36,43,15,0,11,34,8.40,9.26,9.36,16.36,27.34,12.27,1.18,0.65,0.22,3.88,4.63,1.61,0,1.18,3.66
95DD10W1,1180,195,166,87,139,193,123,27,29,4,93,65,22,0,2,35,16.53,14.07,7.37,11.78,16.36,10.42,2.29,2.46,0.34,7.88,5.51,1.86,0,0.17,2.97
95DD11W1,955,102,199,35,71,128,37,32,50,6,153,62,37,0,2,41,10.68,20.84,3.66,7.43,13.40,3.87,3.35,5.24,0.63,16.02,6.49,3.87,0,0.21,4.29
95DD12W1,890,82,81,83,131,262,111,8,10,1,33,36,24,0,4,24,9.21,9.10,9.33,14.72,29.44,12.47,0.90,1.12,0.11,3.71,4.04,2.70,0,0.45,2.70
95DD13W1,741,114,158,43,51,94,56,18,16,0,71,43,33,0,7,37,15.38,21.32,5.80,6.88,12.69,7.56,2.43,2.16,0,9.58,5.80,4.45,0,0.94,4.99
95DD14S1,626,73,81,46,90,161,45,13,6,1,51,29,13,0,4,13,11.66,12.94,7.35,14.38,25.72,7.19,2.08,0.96,0.16,8.15,4.63,2.08,0,0.64,2.08
95DD14S2,607,43,62,74,98,162,75,10,11,1,23,18,14,0,2,14,7.08,10.21,12.19,16.14,26.69,12.36,1.65,1.81,0.16,3.79,2.97,2.31,0,0.33,2.31
95DD15W1,1174,93,146,66,122,333,151,23,32,3,71,66,29,0,8,31,7.92,12.44,5.62,10.39,28.36,12.86,1.96,2.73,0.26,6.05,5.62,2.47,0,0.68,2.64
95DD16W1,1019,93,104,65,150,275,159,15,15,5,34,40,31,0,8,25,9.13,10.21,6.38,14.72,26.99,15.60,1.47,1.47,0.49,3.34,3.93,3.04,0,0.79,2.45
95DD17W1,1148,93,99,83,159,359,149,19,23,4,44,43,35,0,14,24,8.10,8.62,7.23,13.85,31.27,12.98,1.66,2.00,0.35,3.83,3.75,3.05,0,1.22,2.09
95DD18W1,873,118,193,85,109,87,67,33,14,2,59,57,13,1,3,32,13.52,22.11,9.74,12.49,9.97,7.67,3.78,1.60,0.23,6.76,6.53,1.49,0.11,0.34,3.67
95DD19S1,732,74,119,40,94,174,53,18,18,1,78,31,9,0,2,21,10.11,16.26,5.46,12.84,23.77,7.24,2.46,2.46,0.14,10.66,4.23,1.23,0,0.27,2.87
95DD19S2,543,49,55,62,87,130,67,14,6,3,20,22,14,0,1,13,9.02,10.13,11.42,16.02,23.94,12.34,2.58,1.10,0.55,3.68,4.05,2.58,0,0.18,2.39
95DD20W1,826,101,229,65,55,66,49,29,19,2,87,70,22,0,4,28,12.23,27.72,7.87,6.66,7.99,5.93,3.51,2.30,0.24,10.53,8.47,2.66,0,0.48,3.39
95DD21W1,891,108,134,76,114,127,64,27,26,4,96,44,24,0,3,44,12.12,15.04,8.53,12.79,14.25,7.18,3.03,2.92,0.45,10.77,4.94,2.69,0,0.34,4.94
95DD22S1,559,62,77,42,72,140,67,10,5,1,24,28,12,0,5,14,11.09,13.77,7.51,12.88,25.04,11.99,1.79,0.89,0.18,4.29,5.01,2.15,0,0.89,2.50
95DD22S2,597,84,86,34,66,140,61,11,7,0,38,27,22,0,3,18,14.07,14.41,5.70,11.06,23.45,10.22,1.84,1.17,0,6.37,4.52,3.69,0,0.50,3.02
95DD23W1,881,81,73,85,110,248,114,20,14,2,29,48,23,0,9,25,9.19,8.29,9.65,12.49,28.15,12.94,2.27,1.59,0.23,3.29,5.45,2.61,0,1.02,2.84
95DD24W1,990,93,105,75,114,228,107,26,21,4,85,60,28,0,2,42,9.39,10.61,7.58,11.52,23.03,10.81,2.63,2.12,0.40,8.59,6.06,2.83,0,0.20,4.24
95EE01W1,592,35,58,37,61,187,73,12,17,2,30,25,26,0,7,22,5.91,9.80,6.25,10.30,31.59,12.33,2.03,2.87,0.34,5.07,4.22,4.39,0,1.18,3.72
95EE02W1,790,71,115,35,117,182,83,24,27,3,38,53,19,0,2,21,8.99,14.56,4.43,14.81,23.04,10.51,3.04,3.42,0.38,4.81,6.71,2.41,0,0.25,2.66
95EE03W1,808,85,146,62,87,159,61,22,26,4,60,49,19,1,3,24,10.52,18.07,7.67,10.77,19.68,7.55,2.72,3.22,0.50,7.43,6.06,2.35,0.12,0.37,2.97
95EE04W1,736,75,93,55,89,158,80,28,16,3,44,36,24,0,5,30,10.19,12.64,7.47,12.09,21.47,10.87,3.80,2.17,0.41,5.98,4.89,3.26,0,0.68,4.08
95EE05W1,577,64,71,49,81,124,54,29,11,2,16,40,17,0,2,17,11.09,12.31,8.49,14.04,21.49,9.36,5.03,1.91,0.35,2.77,6.93,2.95,0,0.35,2.95
95EE06W1,692,72,51,35,42,245,84,14,17,3,41,21,32,0,10,25,10.40,7.37,5.06,6.07,35.40,12.14,2.02,2.46,0.43,5.92,3.03,4.62,0,1.45,3.61
95EE07W1,740,107,100,79,71,143,50,23,20,1,65,35,24,0,5,17,14.46,13.51,10.68,9.59,19.32,6.76,3.11,2.70,0.14,8.78,4.73,3.24,0,0.68,2.30
95EE08W1,711,94,130,69,95,104,69,21,10,1,43,38,14,0,2,21,13.22,18.28,9.70,13.36,14.63,9.70,2.95,1.41,0.14,6.05,5.34,1.97,0,0.28,2.95
95EE09W1,605,40,55,40,65,166,82,12,26,2,23,39,24,1,4,26,6.61,9.09,6.61,10.74,27.44,13.55,1.98,4.30,0.33,3.80,6.45,3.97,0.17,0.66,4.30
95EE10W1,598,48,68,34,59,155,70,23,14,4,21,26,39,0,11,26,8.03,11.37,5.69,9.87,25.92,11.71,3.85,2.34,0.67,3.51,4.35,6.52,0,1.84,4.35
95EE11W1,551,46,36,46,67,144,82,11,11,4,16,38,21,0,8,21,8.35,6.53,8.35,12.16,26.13,14.88,2.00,2.00,0.73,2.90,6.90,3.81,0,1.45,3.81
95EE12W1,1059,88,222,44,110,183,61,61,36,1,128,56,24,0,3,42,8.31,20.96,4.15,10.39,17.28,5.76,5.76,3.40,0.09,12.09,5.29,2.27,0,0.28,3.97
95EE13W1,718,155,142,71,56,95,53,18,14,1,34,39,8,0,5,27,21.59,19.78,9.89,7.80,13.23,7.38,2.51,1.95,0.14,4.74,5.43,1.11,0,0.70,3.76
95EE14W1,1016,99,114,81,133,264,72,35,35,4,66,59,18,0,5,31,9.74,11.22,7.97,13.09,25.98,7.09,3.44,3.44,0.39,6.50,5.81,1.77,0,0.49,3.05
