GeographyCode,KS612NI0001,KS612NI0002,KS612NI0003,KS612NI0004,KS612NI0005,KS612NI0006,KS612NI0007,KS612NI0008,KS612NI0009,KS612NI0010,KS612NI0011,KS612NI0012,KS612NI0013,KS612NI0014,KS612NI0015,KS612NI0016,KS612NI0017,KS612NI0018,KS612NI0019,KS612NI0020,KS612NI0021,KS612NI0022,KS612NI0023
95AA16W1,649,4,24,58,47,45,100,122,166,22,21,40,0.62,3.70,8.94,7.24,6.93,15.41,18.80,25.58,3.39,3.24,6.16
95AA17W1,777,12,39,102,62,76,92,98,182,29,21,64,1.54,5.02,13.13,7.98,9.78,11.84,12.61,23.42,3.73,2.70,8.24
95AA18W1,885,40,121,235,58,156,53,54,62,26,8,72,4.52,13.67,26.55,6.55,17.63,5.99,6.10,7.01,2.94,0.90,8.14
95AA19W1,936,14,38,102,32,248,91,70,183,59,19,80,1.50,4.06,10.90,3.42,26.50,9.72,7.48,19.55,6.30,2.03,8.55
95BB01S1,565,15,40,102,55,115,56,41,73,10,9,49,2.65,7.08,18.05,9.73,20.35,9.91,7.26,12.92,1.77,1.59,8.67
95BB01S2,745,19,64,128,85,118,79,80,83,13,13,63,2.55,8.59,17.18,11.41,15.84,10.60,10.74,11.14,1.74,1.74,8.46
95BB02W1,864,15,41,113,78,115,91,136,152,23,45,55,1.74,4.75,13.08,9.03,13.31,10.53,15.74,17.59,2.66,5.21,6.37
95BB03S1,707,10,40,85,67,93,110,92,107,32,29,42,1.41,5.66,12.02,9.48,13.15,15.56,13.01,15.13,4.53,4.10,5.94
95BB03S2,797,15,44,140,72,171,88,85,99,15,14,54,1.88,5.52,17.57,9.03,21.46,11.04,10.66,12.42,1.88,1.76,6.78
95BB04S1,548,15,45,112,64,65,55,55,70,16,16,35,2.74,8.21,20.44,11.68,11.86,10.04,10.04,12.77,2.92,2.92,6.39
95BB04S2,572,17,87,123,59,98,48,41,50,3,9,37,2.97,15.21,21.50,10.31,17.13,8.39,7.17,8.74,0.52,1.57,6.47
95BB05S1,558,12,43,96,53,146,49,57,55,9,10,28,2.15,7.71,17.20,9.50,26.16,8.78,10.22,9.86,1.61,1.79,5.02
95BB05S2,705,14,63,117,47,172,61,66,94,15,15,41,1.99,8.94,16.60,6.67,24.40,8.65,9.36,13.33,2.13,2.13,5.82
95BB06W1,1077,12,32,132,103,108,122,171,245,41,45,66,1.11,2.97,12.26,9.56,10.03,11.33,15.88,22.75,3.81,4.18,6.13
95BB07S1,551,7,41,85,54,69,73,76,81,10,19,36,1.27,7.44,15.43,9.80,12.52,13.25,13.79,14.70,1.81,3.45,6.53
95BB07S2,482,13,36,78,60,73,57,48,60,11,6,40,2.70,7.47,16.18,12.45,15.15,11.83,9.96,12.45,2.28,1.24,8.30
95BB08S1,435,3,11,47,42,55,54,56,110,19,15,23,0.69,2.53,10.80,9.66,12.64,12.41,12.87,25.29,4.37,3.45,5.29
95BB08S2,481,6,32,96,51,68,62,60,71,6,5,24,1.25,6.65,19.96,10.60,14.14,12.89,12.47,14.76,1.25,1.04,4.99
95BB09S1,500,12,56,101,46,92,50,44,56,4,8,31,2.40,11.20,20.20,9.20,18.40,10.00,8.80,11.20,0.80,1.60,6.20
95BB09S2,646,16,60,154,92,64,65,59,68,5,13,50,2.48,9.29,23.84,14.24,9.91,10.06,9.13,10.53,0.77,2.01,7.74
95BB10S1,594,12,60,98,61,74,66,77,88,14,22,22,2.02,10.10,16.50,10.27,12.46,11.11,12.96,14.81,2.36,3.70,3.70
95BB10S2,606,26,78,156,52,134,24,41,25,6,10,54,4.29,12.87,25.74,8.58,22.11,3.96,6.77,4.13,0.99,1.65,8.91
95BB11S1,490,3,12,73,45,57,55,74,99,10,24,38,0.61,2.45,14.90,9.18,11.63,11.22,15.10,20.20,2.04,4.90,7.76
95BB11S2,542,17,29,112,69,72,63,54,66,10,7,43,3.14,5.35,20.66,12.73,13.28,11.62,9.96,12.18,1.85,1.29,7.93
95BB12S1,478,4,17,64,43,36,70,74,97,18,26,29,0.84,3.56,13.39,9.00,7.53,14.64,15.48,20.29,3.77,5.44,6.07
95BB12S2,461,21,69,104,33,64,27,40,48,10,9,36,4.56,14.97,22.56,7.16,13.88,5.86,8.68,10.41,2.17,1.95,7.81
95BB13S1,474,17,42,106,42,56,41,43,51,8,8,60,3.59,8.86,22.36,8.86,11.81,8.65,9.07,10.76,1.69,1.69,12.66
95BB13S2,552,13,19,85,51,67,62,77,108,18,16,36,2.36,3.44,15.40,9.24,12.14,11.23,13.95,19.57,3.26,2.90,6.52
95BB13S3,559,11,52,120,66,76,65,70,45,5,7,42,1.97,9.30,21.47,11.81,13.60,11.63,12.52,8.05,0.89,1.25,7.51
95BB14S1,561,16,70,104,39,147,40,34,50,4,7,50,2.85,12.48,18.54,6.95,26.20,7.13,6.06,8.91,0.71,1.25,8.91
95BB14S2,578,24,82,129,46,103,45,33,52,5,9,50,4.15,14.19,22.32,7.96,17.82,7.79,5.71,9.00,0.87,1.56,8.65
95BB15S1,712,5,52,112,60,234,49,45,75,11,18,51,0.70,7.30,15.73,8.43,32.87,6.88,6.32,10.53,1.54,2.53,7.16
95BB15S2,539,4,23,65,45,107,48,49,114,10,25,49,0.74,4.27,12.06,8.35,19.85,8.91,9.09,21.15,1.86,4.64,9.09
95BB16S1,611,20,73,130,49,135,44,40,53,4,6,57,3.27,11.95,21.28,8.02,22.09,7.20,6.55,8.67,0.65,0.98,9.33
95BB16S2,588,18,76,107,61,136,45,35,54,8,5,43,3.06,12.93,18.20,10.37,23.13,7.65,5.95,9.18,1.36,0.85,7.31
95BB17S1,603,8,24,85,75,88,84,81,91,11,12,44,1.33,3.98,14.10,12.44,14.59,13.93,13.43,15.09,1.82,1.99,7.30
95BB17S2,593,13,37,106,63,124,53,61,68,14,14,40,2.19,6.24,17.88,10.62,20.91,8.94,10.29,11.47,2.36,2.36,6.75
95BB18S1,575,7,33,87,53,81,78,70,106,14,17,29,1.22,5.74,15.13,9.22,14.09,13.57,12.17,18.43,2.43,2.96,5.04
95BB18S2,876,28,77,203,106,175,89,50,81,10,8,49,3.20,8.79,23.17,12.10,19.98,10.16,5.71,9.25,1.14,0.91,5.59
95BB19S1,582,12,33,95,83,54,84,79,75,15,10,42,2.06,5.67,16.32,14.26,9.28,14.43,13.57,12.89,2.58,1.72,7.22
95BB19S2,640,13,52,155,88,77,69,54,56,9,4,63,2.03,8.13,24.22,13.75,12.03,10.78,8.44,8.75,1.41,0.63,9.84
95BB19S3,499,10,45,96,66,49,72,55,50,5,4,47,2.00,9.02,19.24,13.23,9.82,14.43,11.02,10.02,1.00,0.80,9.42
95BB20S1,695,4,36,103,38,226,51,42,107,15,17,56,0.58,5.18,14.82,5.47,32.52,7.34,6.04,15.40,2.16,2.45,8.06
95BB20S2,584,3,31,63,43,108,50,48,115,31,31,61,0.51,5.31,10.79,7.36,18.49,8.56,8.22,19.69,5.31,5.31,10.45
95BB21S1,852,10,35,99,75,221,87,100,126,30,20,49,1.17,4.11,11.62,8.80,25.94,10.21,11.74,14.79,3.52,2.35,5.75
95BB21S2,828,8,63,144,66,188,95,74,101,17,15,57,0.97,7.61,17.39,7.97,22.71,11.47,8.94,12.20,2.05,1.81,6.88
95BB22S1,518,12,29,57,54,62,64,69,103,25,16,27,2.32,5.60,11.00,10.42,11.97,12.36,13.32,19.88,4.83,3.09,5.21
95BB22S2,464,9,11,55,27,48,58,92,83,28,25,28,1.94,2.37,11.85,5.82,10.34,12.50,19.83,17.89,6.03,5.39,6.03
95BB23S1,576,12,54,135,84,79,52,60,51,7,6,36,2.08,9.38,23.44,14.58,13.72,9.03,10.42,8.85,1.22,1.04,6.25
95BB23S2,569,20,43,125,83,71,63,52,48,4,7,53,3.51,7.56,21.97,14.59,12.48,11.07,9.14,8.44,0.70,1.23,9.31
95CC01W1,929,8,31,110,64,132,64,113,177,109,35,86,0.86,3.34,11.84,6.89,14.21,6.89,12.16,19.05,11.73,3.77,9.26
95CC02W1,1035,14,54,130,40,294,75,86,168,39,33,102,1.35,5.22,12.56,3.86,28.41,7.25,8.31,16.23,3.77,3.19,9.86
95CC03W1,963,4,25,94,69,114,94,139,212,83,57,72,0.42,2.60,9.76,7.17,11.84,9.76,14.43,22.01,8.62,5.92,7.48
95CC04W1,888,7,35,98,28,263,78,58,171,37,28,85,0.79,3.94,11.04,3.15,29.62,8.78,6.53,19.26,4.17,3.15,9.57
95CC05W1,979,13,52,111,36,221,106,105,191,30,33,81,1.33,5.31,11.34,3.68,22.57,10.83,10.73,19.51,3.06,3.37,8.27
95CC06S1,516,22,50,113,33,76,36,51,56,10,18,51,4.26,9.69,21.90,6.40,14.73,6.98,9.88,10.85,1.94,3.49,9.88
95CC06S2,415,14,21,77,39,48,34,48,74,19,12,29,3.37,5.06,18.55,9.40,11.57,8.19,11.57,17.83,4.58,2.89,6.99
95CC07W1,1229,8,57,125,40,339,109,94,217,62,42,136,0.65,4.64,10.17,3.25,27.58,8.87,7.65,17.66,5.04,3.42,11.07
95CC08W1,845,11,36,115,53,109,72,88,176,50,47,88,1.30,4.26,13.61,6.27,12.90,8.52,10.41,20.83,5.92,5.56,10.41
95CC09S1,557,11,43,79,41,157,63,44,63,8,8,40,1.97,7.72,14.18,7.36,28.19,11.31,7.90,11.31,1.44,1.44,7.18
95CC09S2,708,21,45,103,52,129,80,65,138,19,11,45,2.97,6.36,14.55,7.34,18.22,11.30,9.18,19.49,2.68,1.55,6.36
95CC10W1,1000,25,82,166,52,222,89,96,133,21,22,92,2.50,8.20,16.60,5.20,22.20,8.90,9.60,13.30,2.10,2.20,9.20
95CC11W1,662,4,19,64,28,107,66,64,160,53,44,53,0.60,2.87,9.67,4.23,16.16,9.97,9.67,24.17,8.01,6.65,8.01
95CC12W1,1021,16,60,122,48,274,94,80,160,29,22,116,1.57,5.88,11.95,4.70,26.84,9.21,7.84,15.67,2.84,2.15,11.36
95CC13W1,925,16,46,107,36,233,93,82,175,28,25,84,1.73,4.97,11.57,3.89,25.19,10.05,8.86,18.92,3.03,2.70,9.08
95CC14W1,1078,23,77,186,91,195,118,102,176,21,15,74,2.13,7.14,17.25,8.44,18.09,10.95,9.46,16.33,1.95,1.39,6.86
95CC15W1,1053,13,70,166,57,182,118,102,192,29,20,104,1.23,6.65,15.76,5.41,17.28,11.21,9.69,18.23,2.75,1.90,9.88
95CC16W1,962,15,40,124,60,181,115,118,167,40,21,81,1.56,4.16,12.89,6.24,18.81,11.95,12.27,17.36,4.16,2.18,8.42
95CC17W1,1057,18,75,144,44,271,83,90,163,33,34,102,1.70,7.10,13.62,4.16,25.64,7.85,8.51,15.42,3.12,3.22,9.65
95CC18W1,811,21,90,159,57,103,67,93,118,22,18,63,2.59,11.10,19.61,7.03,12.70,8.26,11.47,14.55,2.71,2.22,7.77
95CC19W1,971,18,61,144,59,264,94,81,137,22,20,71,1.85,6.28,14.83,6.08,27.19,9.68,8.34,14.11,2.27,2.06,7.31
95CC20S1,457,15,31,99,44,54,50,59,60,4,10,31,3.28,6.78,21.66,9.63,11.82,10.94,12.91,13.13,0.88,2.19,6.78
95CC20S2,623,17,35,90,65,69,68,85,109,37,10,38,2.73,5.62,14.45,10.43,11.08,10.91,13.64,17.50,5.94,1.61,6.10
95CC21W1,1062,18,80,149,113,130,128,125,194,19,30,76,1.69,7.53,14.03,10.64,12.24,12.05,11.77,18.27,1.79,2.82,7.16
95CC22W1,645,11,29,85,63,57,75,113,127,16,26,43,1.71,4.50,13.18,9.77,8.84,11.63,17.52,19.69,2.48,4.03,6.67
95DD01W1,744,29,95,155,47,85,72,94,91,13,5,58,3.90,12.77,20.83,6.32,11.42,9.68,12.63,12.23,1.75,0.67,7.80
95DD02S1,532,9,28,62,34,47,88,94,107,10,7,46,1.69,5.26,11.65,6.39,8.83,16.54,17.67,20.11,1.88,1.32,8.65
95DD02S2,848,17,72,137,61,117,108,135,113,11,18,59,2.00,8.49,16.16,7.19,13.80,12.74,15.92,13.33,1.30,2.12,6.96
95DD03W1,1190,34,146,269,88,123,142,157,136,6,11,78,2.86,12.27,22.61,7.39,10.34,11.93,13.19,11.43,0.50,0.92,6.55
95DD04W1,635,7,17,52,23,46,90,129,153,42,28,48,1.10,2.68,8.19,3.62,7.24,14.17,20.31,24.09,6.61,4.41,7.56
95DD05W1,600,10,15,46,43,45,64,126,145,35,22,49,1.67,2.50,7.67,7.17,7.50,10.67,21.00,24.17,5.83,3.67,8.17
95DD06W1,923,40,88,189,74,109,97,101,122,17,10,76,4.33,9.53,20.48,8.02,11.81,10.51,10.94,13.22,1.84,1.08,8.23
95DD07S1,567,15,53,92,37,67,70,72,107,9,12,33,2.65,9.35,16.23,6.53,11.82,12.35,12.70,18.87,1.59,2.12,5.82
95DD07S2,587,18,51,127,35,74,71,63,88,11,9,40,3.07,8.69,21.64,5.96,12.61,12.10,10.73,14.99,1.87,1.53,6.81
95DD08W1,830,5,18,91,45,67,89,205,190,42,34,44,0.60,2.17,10.96,5.42,8.07,10.72,24.70,22.89,5.06,4.10,5.30
95DD09W1,961,18,75,145,46,248,111,103,113,14,12,76,1.87,7.80,15.09,4.79,25.81,11.55,10.72,11.76,1.46,1.25,7.91
95DD10W1,1006,16,48,131,62,100,147,164,202,35,35,66,1.59,4.77,13.02,6.16,9.94,14.61,16.30,20.08,3.48,3.48,6.56
95DD11W1,762,9,23,95,28,73,84,142,165,47,42,54,1.18,3.02,12.47,3.67,9.58,11.02,18.64,21.65,6.17,5.51,7.09
95DD12W1,983,16,79,125,49,267,115,97,124,13,10,88,1.63,8.04,12.72,4.98,27.16,11.70,9.87,12.61,1.32,1.02,8.95
95DD13W1,655,9,35,80,41,81,87,111,112,32,26,41,1.37,5.34,12.21,6.26,12.37,13.28,16.95,17.10,4.89,3.97,6.26
95DD14S1,543,15,33,104,33,60,84,77,82,9,11,35,2.76,6.08,19.15,6.08,11.05,15.47,14.18,15.10,1.66,2.03,6.45
95DD14S2,607,33,95,141,41,83,45,64,35,5,6,59,5.44,15.65,23.23,6.75,13.67,7.41,10.54,5.77,0.82,0.99,9.72
95DD15W1,1232,23,91,199,61,311,132,118,179,17,23,78,1.87,7.39,16.15,4.95,25.24,10.71,9.58,14.53,1.38,1.87,6.33
95DD16W1,1132,21,95,189,49,293,138,88,162,14,15,68,1.86,8.39,16.70,4.33,25.88,12.19,7.77,14.31,1.24,1.33,6.01
95DD17W1,1254,28,92,170,48,375,142,81,169,18,17,114,2.23,7.34,13.56,3.83,29.90,11.32,6.46,13.48,1.44,1.36,9.09
95DD18W1,689,11,34,84,47,69,100,144,117,29,21,33,1.60,4.93,12.19,6.82,10.01,14.51,20.90,16.98,4.21,3.05,4.79
95DD19S1,645,16,34,93,47,92,73,84,125,13,9,59,2.48,5.27,14.42,7.29,14.26,11.32,13.02,19.38,2.02,1.40,9.15
95DD19S2,548,22,37,81,41,99,62,65,76,5,10,50,4.01,6.75,14.78,7.48,18.07,11.31,11.86,13.87,0.91,1.82,9.12
95DD20W1,648,8,8,42,32,35,79,161,179,49,29,26,1.23,1.23,6.48,4.94,5.40,12.19,24.85,27.62,7.56,4.48,4.01
95DD21W1,766,11,48,128,54,81,84,133,127,20,22,58,1.44,6.27,16.71,7.05,10.57,10.97,17.36,16.58,2.61,2.87,7.57
95DD22S1,578,9,50,72,25,144,61,49,95,17,7,49,1.56,8.65,12.46,4.33,24.91,10.55,8.48,16.44,2.94,1.21,8.48
95DD22S2,573,14,38,71,29,128,55,68,94,23,7,46,2.44,6.63,12.39,5.06,22.34,9.60,11.87,16.40,4.01,1.22,8.03
95DD23W1,955,17,83,133,33,284,98,79,131,10,11,76,1.78,8.69,13.93,3.46,29.74,10.26,8.27,13.72,1.05,1.15,7.96
95DD24W1,998,23,64,169,64,106,131,154,137,35,24,91,2.30,6.41,16.93,6.41,10.62,13.13,15.43,13.73,3.51,2.40,9.12
95EE01W1,679,5,22,69,22,216,57,50,125,32,25,56,0.74,3.24,10.16,3.24,31.81,8.39,7.36,18.41,4.71,3.68,8.25
95EE02W1,784,13,48,86,42,164,80,100,140,34,29,48,1.66,6.12,10.97,5.36,20.92,10.20,12.76,17.86,4.34,3.70,6.12
95EE03W1,712,16,27,113,49,87,64,109,123,44,27,53,2.25,3.79,15.87,6.88,12.22,8.99,15.31,17.28,6.18,3.79,7.44
95EE04W1,725,13,34,68,34,153,91,77,152,18,22,63,1.79,4.69,9.38,4.69,21.10,12.55,10.62,20.97,2.48,3.03,8.69
95EE05W1,587,11,46,57,35,144,47,67,108,14,17,41,1.87,7.84,9.71,5.96,24.53,8.01,11.41,18.40,2.39,2.90,6.98
95EE06W1,793,9,26,78,17,203,78,82,158,25,22,95,1.13,3.28,9.84,2.14,25.60,9.84,10.34,19.92,3.15,2.77,11.98
95EE07W1,582,5,22,64,40,84,85,91,108,22,19,42,0.86,3.78,11.00,6.87,14.43,14.60,15.64,18.56,3.78,3.26,7.22
95EE08W1,606,12,54,97,56,80,53,76,94,22,18,44,1.98,8.91,16.01,9.24,13.20,8.75,12.54,15.51,3.63,2.97,7.26
95EE09W1,708,4,37,80,32,182,84,73,104,24,17,71,0.56,5.23,11.30,4.52,25.71,11.86,10.31,14.69,3.39,2.40,10.03
95EE10W1,666,11,27,66,26,157,79,74,122,33,23,48,1.65,4.05,9.91,3.90,23.57,11.86,11.11,18.32,4.95,3.45,7.21
95EE11W1,643,3,27,62,29,210,63,53,106,18,13,59,0.47,4.20,9.64,4.51,32.66,9.80,8.24,16.49,2.80,2.02,9.18
95EE12W1,874,16,38,114,50,99,85,123,175,55,45,74,1.83,4.35,13.04,5.72,11.33,9.73,14.07,20.02,6.29,5.15,8.47
95EE13W1,569,14,41,89,48,71,44,68,98,31,24,41,2.46,7.21,15.64,8.44,12.48,7.73,11.95,17.22,5.45,4.22,7.21
95EE14W1,956,28,56,146,68,157,99,107,178,26,15,76,2.93,5.86,15.27,7.11,16.42,10.36,11.19,18.62,2.72,1.57,7.95
95EE15W1,654,13,19,62,40,184,59,60,124,23,14,56,1.99,2.91,9.48,6.12,28.13,9.02,9.17,18.96,3.52,2.14,8.56
95EE16W1,760,13,45,85,40,194,87,65,120,26,12,73,1.71,5.92,11.18,5.26,25.53,11.45,8.55,15.79,3.42,1.58,9.61
95FF01S1,765,20,59,176,86,92,69,93,83,8,9,70,2.61,7.71,23.01,11.24,12.03,9.02,12.16,10.85,1.05,1.18,9.15
95FF01S2,930,18,139,217,103,110,71,76,87,5,14,90,1.94,14.95,23.33,11.08,11.83,7.63,8.17,9.35,0.54,1.51,9.68
95FF02W1,1032,10,57,101,38,361,83,60,176,27,32,87,0.97,5.52,9.79,3.68,34.98,8.04,5.81,17.05,2.62,3.10,8.43
95FF03W1,1049,11,51,171,115,129,120,137,175,26,25,89,1.05,4.86,16.30,10.96,12.30,11.44,13.06,16.68,2.48,2.38,8.48
95FF04W1,944,16,67,120,49,303,76,73,118,23,22,77,1.69,7.10,12.71,5.19,32.10,8.05,7.73,12.50,2.44,2.33,8.16
95FF05W1,895,28,77,154,75,123,97,89,148,27,29,48,3.13,8.60,17.21,8.38,13.74,10.84,9.94,16.54,3.02,3.24,5.36
95FF06S1,694,14,63,143,75,80,67,91,94,19,16,32,2.02,9.08,20.61,10.81,11.53,9.65,13.11,13.54,2.74,2.31,4.61
95FF06S2,725,26,63,159,59,105,84,63,86,9,6,65,3.59,8.69,21.93,8.14,14.48,11.59,8.69,11.86,1.24,0.83,8.97
95FF07W1,908,12,42,107,68,115,91,125,197,32,57,62,1.32,4.63,11.78,7.49,12.67,10.02,13.77,21.70,3.52,6.28,6.83
95FF08W1,838,13,73,134,80,97,94,86,123,29,24,85,1.55,8.71,15.99,9.55,11.58,11.22,10.26,14.68,3.46,2.86,10.14
95FF09W1,903,14,48,128,41,135,130,96,181,27,27,76,1.55,5.32,14.17,4.54,14.95,14.40,10.63,20.04,2.99,2.99,8.42
95FF10W1,1263,33,104,203,98,319,101,91,165,31,18,100,2.61,8.23,16.07,7.76,25.26,8.00,7.21,13.06,2.45,1.43,7.92
95FF11W1,962,7,73,125,47,271,85,64,170,11,24,85,0.73,7.59,12.99,4.89,28.17,8.84,6.65,17.67,1.14,2.49,8.84
95FF12W1,1024,25,79,160,68,183,132,92,148,26,22,89,2.44,7.71,15.63,6.64,17.87,12.89,8.98,14.45,2.54,2.15,8.69
95FF13W1,964,24,74,142,59,236,71,70,162,21,20,85,2.49,7.68,14.73,6.12,24.48,7.37,7.26,16.80,2.18,2.07,8.82
95FF14W1,907,30,98,175,57,229,75,54,97,9,18,65,3.31,10.80,19.29,6.28,25.25,8.27,5.95,10.69,0.99,1.98,7.17
95FF15W1,958,12,43,124,55,169,94,107,220,32,27,75,1.25,4.49,12.94,5.74,17.64,9.81,11.17,22.96,3.34,2.82,7.83
95FF16W1,893,23,84,159,84,120,85,84,138,24,12,80,2.58,9.41,17.81,9.41,13.44,9.52,9.41,15.45,2.69,1.34,8.96
95FF17W1,626,6,23,96,53,65,75,92,135,25,23,33,0.96,3.67,15.34,8.47,10.38,11.98,14.70,21.57,3.99,3.67,5.27
95GG01S1,617,5,30,105,53,85,60,63,86,38,22,70,0.81,4.86,17.02,8.59,13.78,9.72,10.21,13.94,6.16,3.57,11.35
95GG01S2,508,4,28,66,35,53,54,68,88,33,22,57,0.79,5.51,12.99,6.89,10.43,10.63,13.39,17.32,6.50,4.33,11.22
95GG01S3,563,3,27,80,37,61,44,76,95,45,27,68,0.53,4.80,14.21,6.57,10.83,7.82,13.50,16.87,7.99,4.80,12.08
95GG02S1,586,3,14,47,35,32,52,105,118,74,39,67,0.51,2.39,8.02,5.97,5.46,8.87,17.92,20.14,12.63,6.66,11.43
95GG02S2,640,3,9,47,43,48,53,94,159,72,56,56,0.47,1.41,7.34,6.72,7.50,8.28,14.69,24.84,11.25,8.75,8.75
95GG02S3,684,1,11,50,43,35,47,102,152,119,48,76,0.15,1.61,7.31,6.29,5.12,6.87,14.91,22.22,17.40,7.02,11.11
95GG03S1,695,18,130,194,78,55,51,46,51,14,16,42,2.59,18.71,27.91,11.22,7.91,7.34,6.62,7.34,2.01,2.30,6.04
95GG03S2,672,17,130,157,73,59,48,58,44,9,5,72,2.53,19.35,23.36,10.86,8.78,7.14,8.63,6.55,1.34,0.74,10.71
95GG03S3,760,22,102,168,81,69,65,93,79,22,11,48,2.89,13.42,22.11,10.66,9.08,8.55,12.24,10.39,2.89,1.45,6.32
95GG04S1,594,7,52,74,32,26,44,79,133,62,37,48,1.18,8.75,12.46,5.39,4.38,7.41,13.30,22.39,10.44,6.23,8.08
95GG04S2,488,1,10,42,37,34,64,70,112,51,21,46,0.20,2.05,8.61,7.58,6.97,13.11,14.34,22.95,10.45,4.30,9.43
95GG04S3,647,5,24,63,56,28,79,113,160,46,35,38,0.77,3.71,9.74,8.66,4.33,12.21,17.47,24.73,7.11,5.41,5.87
95GG05S1,721,11,106,177,86,41,59,83,69,24,26,39,1.53,14.70,24.55,11.93,5.69,8.18,11.51,9.57,3.33,3.61,5.41
95GG05S2,795,9,125,194,83,55,54,89,75,20,17,74,1.13,15.72,24.40,10.44,6.92,6.79,11.19,9.43,2.52,2.14,9.31
95GG05S3,945,10,135,167,93,42,95,104,134,43,39,83,1.06,14.29,17.67,9.84,4.44,10.05,11.01,14.18,4.55,4.13,8.78
95GG06S1,623,4,14,58,56,37,74,105,140,57,26,52,0.64,2.25,9.31,8.99,5.94,11.88,16.85,22.47,9.15,4.17,8.35
95GG06S2,650,5,16,71,56,50,92,105,155,24,22,54,0.77,2.46,10.92,8.62,7.69,14.15,16.15,23.85,3.69,3.38,8.31
95GG06S3,644,10,38,87,53,63,82,96,111,12,19,73,1.55,5.90,13.51,8.23,9.78,12.73,14.91,17.24,1.86,2.95,11.34
95GG07S1,636,4,22,78,82,40,44,118,99,83,21,45,0.63,3.46,12.26,12.89,6.29,6.92,18.55,15.57,13.05,3.30,7.08
95GG07S2,574,6,15,51,69,33,48,91,106,73,29,53,1.05,2.61,8.89,12.02,5.75,8.36,15.85,18.47,12.72,5.05,9.23
95GG07S3,609,3,15,61,46,35,55,116,129,63,21,65,0.49,2.46,10.02,7.55,5.75,9.03,19.05,21.18,10.34,3.45,10.67
