GeographyCode,KS210NI0001,KS210NI0002,KS210NI0003,KS210NI0004,KS210NI0005,KS210NI0006,KS210NI0007,KS210NI0008,KS210NI0009,KS210NI0010,KS210NI0011,KS210NI0012,KS210NI0013,KS210NI0014,KS210NI0015
95DD24W1,2616,199,19,10,20,16,264,2352,7.61,0.73,0.38,0.76,0.61,10.09,89.91
95EE01W1,1821,177,41,18,18,10,264,1557,9.72,2.25,0.99,0.99,0.55,14.50,85.50
95EE02W1,2004,391,114,77,98,33,713,1291,19.51,5.69,3.84,4.89,1.65,35.58,64.42
95EE03W1,1924,323,83,56,52,44,558,1366,16.79,4.31,2.91,2.70,2.29,29.00,71.00
95EE04W1,1923,300,79,49,58,28,514,1409,15.60,4.11,2.55,3.02,1.46,26.73,73.27
95EE05W1,1454,335,89,61,94,37,616,838,23.04,6.12,4.20,6.46,2.54,42.37,57.63
95EE06W1,2178,174,41,34,26,10,285,1893,7.99,1.88,1.56,1.19,0.46,13.09,86.91
95EE07W1,1723,332,101,63,84,32,612,1111,19.27,5.86,3.66,4.88,1.86,35.52,64.48
95EE08W1,1678,327,76,62,64,32,561,1117,19.49,4.53,3.69,3.81,1.91,33.43,66.57
95EE09W1,1818,294,69,30,88,41,522,1296,16.17,3.80,1.65,4.84,2.26,28.71,71.29
95EE10W1,1706,179,35,27,26,17,284,1422,10.49,2.05,1.58,1.52,1.00,16.65,83.35
95EE11W1,1615,341,102,54,63,41,601,1014,21.11,6.32,3.34,3.90,2.54,37.21,62.79
95EE12W1,2376,411,139,65,110,62,787,1589,17.30,5.85,2.74,4.63,2.61,33.12,66.88
95EE13W1,1472,258,62,45,47,39,451,1021,17.53,4.21,3.06,3.19,2.65,30.64,69.36
95EE14W1,2565,460,132,93,81,50,816,1749,17.93,5.15,3.63,3.16,1.95,31.81,68.19
95EE15W1,1651,345,133,64,90,31,663,988,20.90,8.06,3.88,5.45,1.88,40.16,59.84
95EE16W1,2029,312,88,53,55,56,564,1465,15.38,4.34,2.61,2.71,2.76,27.80,72.20
95FF01S1,2026,92,6,4,20,9,131,1895,4.54,0.30,0.20,0.99,0.44,6.47,93.53
95FF01S2,2540,120,9,10,21,20,180,2360,4.72,0.35,0.39,0.83,0.79,7.09,92.91
95FF02W1,2659,113,10,15,27,20,185,2474,4.25,0.38,0.56,1.02,0.75,6.96,93.04
95FF03W1,2850,108,4,6,22,19,159,2691,3.79,0.14,0.21,0.77,0.67,5.58,94.42
95FF04W1,2512,217,13,18,30,37,315,2197,8.64,0.52,0.72,1.19,1.47,12.54,87.46
95FF05W1,2442,122,12,12,20,17,183,2259,5.00,0.49,0.49,0.82,0.70,7.49,92.51
95FF06S1,1939,91,2,8,16,9,126,1813,4.69,0.10,0.41,0.83,0.46,6.50,93.50
95FF06S2,1979,114,7,9,7,24,161,1818,5.76,0.35,0.45,0.35,1.21,8.14,91.86
95FF07W1,2616,56,6,8,28,10,108,2508,2.14,0.23,0.31,1.07,0.38,4.13,95.87
95FF08W1,2277,124,9,4,21,16,174,2103,5.45,0.40,0.18,0.92,0.70,7.64,92.36
95FF09W1,2421,120,5,4,7,15,151,2270,4.96,0.21,0.17,0.29,0.62,6.24,93.76
95FF10W1,3297,224,18,27,36,59,364,2933,6.79,0.55,0.82,1.09,1.79,11.04,88.96
95FF11W1,2466,187,25,14,40,25,291,2175,7.58,1.01,0.57,1.62,1.01,11.80,88.20
95FF12W1,2614,103,2,3,26,8,142,2472,3.94,0.08,0.11,0.99,0.31,5.43,94.57
95FF13W1,2583,117,14,12,8,18,169,2414,4.53,0.54,0.46,0.31,0.70,6.54,93.46
95FF14W1,2362,165,13,13,14,22,227,2135,6.99,0.55,0.55,0.59,0.93,9.61,90.39
95FF15W1,2593,158,18,13,32,23,244,2349,6.09,0.69,0.50,1.23,0.89,9.41,90.59
95FF16W1,2279,145,4,11,28,26,214,2065,6.36,0.18,0.48,1.23,1.14,9.39,90.61
95FF17W1,1657,63,4,1,21,12,101,1556,3.80,0.24,0.06,1.27,0.72,6.10,93.90
95GG01S1,1717,27,1,0,1,5,34,1683,1.57,0.06,0,0.06,0.29,1.98,98.02
95GG01S2,1487,20,0,3,9,3,35,1452,1.34,0,0.20,0.61,0.20,2.35,97.65
95GG01S3,1567,11,0,0,2,2,15,1552,0.70,0,0,0.13,0.13,0.96,99.04
95GG02S1,1658,25,0,1,11,1,38,1620,1.51,0,0.06,0.66,0.06,2.29,97.71
95GG02S2,1896,22,0,0,10,3,35,1861,1.16,0,0,0.53,0.16,1.85,98.15
95GG02S3,2115,16,0,1,4,3,24,2091,0.76,0,0.05,0.19,0.14,1.13,98.87
95GG03S1,1917,98,8,7,20,22,155,1762,5.11,0.42,0.37,1.04,1.15,8.09,91.91
95GG03S2,1777,105,8,5,9,16,143,1634,5.91,0.45,0.28,0.51,0.90,8.05,91.95
95GG03S3,2020,107,7,6,22,13,155,1865,5.30,0.35,0.30,1.09,0.64,7.67,92.33
95GG04S1,1629,40,5,3,8,7,63,1566,2.46,0.31,0.18,0.49,0.43,3.87,96.13
95GG04S2,1475,22,2,0,13,3,40,1435,1.49,0.14,0,0.88,0.20,2.71,97.29
95GG04S3,1558,59,4,9,16,10,98,1460,3.79,0.26,0.58,1.03,0.64,6.29,93.71
95GG05S1,1747,65,6,3,14,19,107,1640,3.72,0.34,0.17,0.80,1.09,6.12,93.88
95GG05S2,1922,64,5,2,18,17,106,1816,3.33,0.26,0.10,0.94,0.88,5.52,94.48
95GG05S3,2023,73,3,6,5,20,107,1916,3.61,0.15,0.30,0.25,0.99,5.29,94.71
95GG06S1,1830,63,4,4,18,19,108,1722,3.44,0.22,0.22,0.98,1.04,5.90,94.10
95GG06S2,1714,78,5,5,11,7,106,1608,4.55,0.29,0.29,0.64,0.41,6.18,93.82
95GG06S3,1847,61,5,0,11,12,89,1758,3.30,0.27,0,0.60,0.65,4.82,95.18
95GG07S1,1776,24,1,0,6,8,39,1737,1.35,0.06,0,0.34,0.45,2.20,97.80
95GG07S2,1805,25,0,1,4,6,36,1769,1.39,0,0.06,0.22,0.33,1.99,98.01
95GG07S3,1642,14,2,2,7,7,32,1610,0.85,0.12,0.12,0.43,0.43,1.95,98.05
95GG08S1,1332,55,4,3,8,3,73,1259,4.13,0.30,0.23,0.60,0.23,5.48,94.52
95GG08S2,1641,31,1,0,26,5,63,1578,1.89,0.06,0,1.58,0.30,3.84,96.16
95GG08S3,1682,37,2,0,7,10,56,1626,2.20,0.12,0,0.42,0.59,3.33,96.67
95GG09S1,2064,116,7,1,12,41,177,1887,5.62,0.34,0.05,0.58,1.99,8.58,91.42
95GG09S2,1833,103,8,4,16,15,146,1687,5.62,0.44,0.22,0.87,0.82,7.97,92.03
95GG09S3,2007,86,7,3,22,10,128,1879,4.29,0.35,0.15,1.10,0.50,6.38,93.62
95GG10S1,1773,112,2,7,21,22,164,1609,6.32,0.11,0.39,1.18,1.24,9.25,90.75
95GG10S2,2084,102,10,4,14,18,148,1936,4.89,0.48,0.19,0.67,0.86,7.10,92.90
95GG11S1,1808,90,9,4,14,7,124,1684,4.98,0.50,0.22,0.77,0.39,6.86,93.14
95GG11S2,1630,91,7,7,6,12,123,1507,5.58,0.43,0.43,0.37,0.74,7.55,92.45
95GG11S3,1786,94,10,8,17,22,151,1635,5.26,0.56,0.45,0.95,1.23,8.45,91.55
95GG12S1,1536,84,7,9,4,14,118,1418,5.47,0.46,0.59,0.26,0.91,7.68,92.32
95GG12S2,1927,69,20,2,5,9,105,1822,3.58,1.04,0.10,0.26,0.47,5.45,94.55
95GG12S3,1459,44,5,4,15,13,81,1378,3.02,0.34,0.27,1.03,0.89,5.55,94.45
95GG12S4,1680,88,11,4,15,13,131,1549,5.24,0.65,0.24,0.89,0.77,7.80,92.20
95GG12S5,2133,26,13,3,18,13,73,2060,1.22,0.61,0.14,0.84,0.61,3.42,96.58
95GG13S1,1276,40,4,3,10,14,71,1205,3.13,0.31,0.24,0.78,1.10,5.56,94.44
95GG13S2,1682,62,2,5,12,16,97,1585,3.69,0.12,0.30,0.71,0.95,5.77,94.23
95GG13S3,1569,81,10,6,13,8,118,1451,5.16,0.64,0.38,0.83,0.51,7.52,92.48
95GG14S1,1564,71,6,6,9,18,110,1454,4.54,0.38,0.38,0.58,1.15,7.03,92.97
95GG14S2,1543,53,6,3,5,7,74,1469,3.43,0.39,0.19,0.32,0.45,4.80,95.20
95GG14S3,1546,87,3,5,14,16,125,1421,5.63,0.19,0.32,0.91,1.03,8.09,91.91
95GG15S1,1898,103,3,2,5,12,125,1773,5.43,0.16,0.11,0.26,0.63,6.59,93.41
95GG15S2,1965,120,8,7,10,34,179,1786,6.11,0.41,0.36,0.51,1.73,9.11,90.89
95GG15S3,1852,86,9,8,10,25,138,1714,4.64,0.49,0.43,0.54,1.35,7.45,92.55
95GG16S1,1899,63,1,2,11,6,83,1816,3.32,0.05,0.11,0.58,0.32,4.37,95.63
95GG16S2,1892,50,5,4,9,14,82,1810,2.64,0.26,0.21,0.48,0.74,4.33,95.67
95GG16S3,1419,55,3,2,15,7,82,1337,3.88,0.21,0.14,1.06,0.49,5.78,94.22
95GG17S1,1913,27,1,1,8,4,41,1872,1.41,0.05,0.05,0.42,0.21,2.14,97.86
95GG17S2,1553,42,4,1,8,6,61,1492,2.70,0.26,0.06,0.52,0.39,3.93,96.07
95GG17S3,1619,43,6,2,14,13,78,1541,2.66,0.37,0.12,0.86,0.80,4.82,95.18
95GG18S1,2419,32,1,1,9,7,50,2369,1.32,0.04,0.04,0.37,0.29,2.07,97.93
95GG18S2,2301,35,2,1,16,13,67,2234,1.52,0.09,0.04,0.70,0.56,2.91,97.09
95GG19S1,1952,77,9,0,30,9,125,1827,3.94,0.46,0,1.54,0.46,6.40,93.60
95GG19S2,2434,75,1,1,21,11,109,2325,3.08,0.04,0.04,0.86,0.45,4.48,95.52
95GG20S1,2678,98,4,8,49,16,175,2503,3.66,0.15,0.30,1.83,0.60,6.53,93.47
95GG20S2,1981,79,8,3,36,9,135,1846,3.99,0.40,0.15,1.82,0.45,6.81,93.19
95GG21S1,1451,28,0,0,7,1,36,1415,1.93,0,0,0.48,0.07,2.48,97.52
95GG21S2,1653,10,0,1,10,3,24,1629,0.60,0,0.06,0.60,0.18,1.45,98.55
95GG21S3,1849,42,1,1,8,4,56,1793,2.27,0.05,0.05,0.43,0.22,3.03,96.97
95GG22S1,1614,22,5,1,3,3,34,1580,1.36,0.31,0.06,0.19,0.19,2.11,97.89
95GG22S2,1874,16,7,1,2,2,28,1846,0.85,0.37,0.05,0.11,0.11,1.49,98.51
95GG22S3,1659,17,1,1,3,2,24,1635,1.02,0.06,0.06,0.18,0.12,1.45,98.55
95GG23S1,1366,61,9,3,10,8,91,1275,4.47,0.66,0.22,0.73,0.59,6.66,93.34
95GG23S2,1523,53,3,7,9,14,86,1437,3.48,0.20,0.46,0.59,0.92,5.65,94.35
95GG23S3,1524,64,1,2,16,7,90,1434,4.20,0.07,0.13,1.05,0.46,5.91,94.09
95GG24S1,1349,48,0,3,11,6,68,1281,3.56,0,0.22,0.82,0.44,5.04,94.96
95GG24S2,1489,89,13,2,23,11,138,1351,5.98,0.87,0.13,1.54,0.74,9.27,90.73
95GG24S3,1545,69,0,1,7,24,101,1444,4.47,0,0.06,0.45,1.55,6.54,93.46
95GG25S1,2070,21,2,1,5,1,30,2040,1.01,0.10,0.05,0.24,0.05,1.45,98.55
95GG25S2,1783,20,1,1,7,5,34,1749,1.12,0.06,0.06,0.39,0.28,1.91,98.09
95GG25S3,1513,15,3,1,3,3,25,1488,0.99,0.20,0.07,0.20,0.20,1.65,98.35
95GG26S1,1900,64,15,2,15,12,108,1792,3.37,0.79,0.11,0.79,0.63,5.68,94.32
95GG26S2,1687,69,5,3,18,10,105,1582,4.09,0.30,0.18,1.07,0.59,6.22,93.78
95GG27S1,1484,19,2,0,9,0,30,1454,1.28,0.13,0,0.61,0,2.02,97.98
95GG27S2,1543,11,4,1,3,1,20,1523,0.71,0.26,0.06,0.19,0.06,1.30,98.70
95GG27S3,1639,11,1,1,9,2,24,1615,0.67,0.06,0.06,0.55,0.12,1.46,98.54
95GG27S4,1564,15,1,0,15,2,33,1531,0.96,0.06,0,0.96,0.13,2.11,97.89
95GG28S1,2042,96,2,0,17,9,124,1918,4.70,0.10,0,0.83,0.44,6.07,93.93
95GG28S2,1677,53,2,0,19,3,77,1600,3.16,0.12,0,1.13,0.18,4.59,95.41
95GG28S3,1676,63,5,2,17,9,96,1580,3.76,0.30,0.12,1.01,0.54,5.73,94.27
95GG29S1,2140,75,5,3,21,7,111,2029,3.50,0.23,0.14,0.98,0.33,5.19,94.81
95GG29S2,2599,96,12,4,28,22,162,2437,3.69,0.46,0.15,1.08,0.85,6.23,93.77
95GG30S1,1535,77,7,3,12,12,111,1424,5.02,0.46,0.20,0.78,0.78,7.23,92.77
95GG30S2,1622,102,3,1,9,12,127,1495,6.29,0.18,0.06,0.55,0.74,7.83,92.17
95GG30S3,1497,75,1,2,12,9,99,1398,5.01,0.07,0.13,0.80,0.60,6.61,93.39
95GG31S1,2138,27,3,0,7,1,38,2100,1.26,0.14,0,0.33,0.05,1.78,98.22
95GG31S2,1970,33,4,2,11,4,54,1916,1.68,0.20,0.10,0.56,0.20,2.74,97.26
95GG31S3,2189,39,1,0,2,4,46,2143,1.78,0.05,0,0.09,0.18,2.10,97.90
95GG32S1,3017,60,4,2,24,13,103,2914,1.99,0.13,0.07,0.80,0.43,3.41,96.59
95GG32S2,1488,48,6,0,12,15,81,1407,3.23,0.40,0,0.81,1.01,5.44,94.56
95GG32S3,1567,58,8,1,6,7,80,1487,3.70,0.51,0.06,0.38,0.45,5.11,94.89
95GG33S1,1913,96,7,3,10,13,129,1784,5.02,0.37,0.16,0.52,0.68,6.74,93.26
95GG33S2,1602,63,2,5,7,13,90,1512,3.93,0.12,0.31,0.44,0.81,5.62,94.38
95GG33S3,1902,102,3,5,10,11,131,1771,5.36,0.16,0.26,0.53,0.58,6.89,93.11
95GG34S1,1390,57,1,1,21,15,95,1295,4.10,0.07,0.07,1.51,1.08,6.83,93.17
95GG34S2,1554,28,1,4,10,6,49,1505,1.80,0.06,0.26,0.64,0.39,3.15,96.85
95GG34S3,1797,68,6,4,7,25,110,1687,3.78,0.33,0.22,0.39,1.39,6.12,93.88
95GG35S1,1894,45,1,3,20,14,83,1811,2.38,0.05,0.16,1.06,0.74,4.38,95.62
