GeographyCode,KS608NI0001,KS608NI0002,KS608NI0003,KS608NI0004,KS608NI0005,KS608NI0006,KS608NI0007,KS608NI0008,KS608NI0009,KS608NI0010,KS608NI0011,KS608NI0012,KS608NI0013,KS608NI0014,KS608NI0015,KS608NI0016,KS608NI0017,KS608NI0018,KS608NI0019
95AA17W1,1009,79,132,69,121,116,111,84,122,175,7.83,13.08,6.84,11.99,11.50,11.00,8.33,12.09,17.34
95AA18W1,1123,201,259,128,153,104,72,99,46,61,17.90,23.06,11.40,13.62,9.26,6.41,8.82,4.10,5.43
95AA19W1,1186,70,205,67,129,330,114,85,85,101,5.90,17.28,5.65,10.88,27.82,9.61,7.17,7.17,8.52
95BB01S1,823,72,123,79,150,154,70,67,56,52,8.75,14.95,9.60,18.23,18.71,8.51,8.14,6.80,6.32
95BB01S2,1055,103,152,100,234,131,93,77,74,91,9.76,14.41,9.48,22.18,12.42,8.82,7.30,7.01,8.63
95BB02W1,929,70,108,63,143,115,89,123,81,137,7.53,11.63,6.78,15.39,12.38,9.58,13.24,8.72,14.75
95BB03S1,799,42,91,63,147,126,97,67,72,94,5.26,11.39,7.88,18.40,15.77,12.14,8.39,9.01,11.76
95BB03S2,911,95,117,84,154,170,84,74,45,88,10.43,12.84,9.22,16.90,18.66,9.22,8.12,4.94,9.66
95BB04S1,610,57,114,57,96,74,48,73,40,51,9.34,18.69,9.34,15.74,12.13,7.87,11.97,6.56,8.36
95BB04S2,716,86,151,67,137,87,60,52,28,48,12.01,21.09,9.36,19.13,12.15,8.38,7.26,3.91,6.70
95BB05S1,756,80,125,57,114,147,66,59,60,48,10.58,16.53,7.54,15.08,19.44,8.73,7.80,7.94,6.35
95BB05S2,940,93,130,86,148,160,95,64,65,99,9.89,13.83,9.15,15.74,17.02,10.11,6.81,6.91,10.53
95BB06W1,1194,80,112,99,172,128,143,156,109,195,6.70,9.38,8.29,14.41,10.72,11.98,13.07,9.13,16.33
95BB07S1,689,58,93,59,133,88,62,77,33,86,8.42,13.50,8.56,19.30,12.77,9.00,11.18,4.79,12.48
95BB07S2,613,48,71,35,112,92,73,76,47,59,7.83,11.58,5.71,18.27,15.01,11.91,12.40,7.67,9.62
95BB08S1,541,30,33,41,88,65,60,71,75,78,5.55,6.10,7.58,16.27,12.01,11.09,13.12,13.86,14.42
95BB08S2,691,49,89,63,156,99,56,63,56,60,7.09,12.88,9.12,22.58,14.33,8.10,9.12,8.10,8.68
95BB09S1,641,76,119,57,112,75,54,42,44,62,11.86,18.56,8.89,17.47,11.70,8.42,6.55,6.86,9.67
95BB09S2,893,87,144,97,214,94,61,68,35,93,9.74,16.13,10.86,23.96,10.53,6.83,7.61,3.92,10.41
95BB10S1,741,63,112,77,112,72,98,77,49,81,8.50,15.11,10.39,15.11,9.72,13.23,10.39,6.61,10.93
95BB10S2,752,120,172,85,127,86,44,48,25,45,15.96,22.87,11.30,16.89,11.44,5.85,6.38,3.32,5.98
95BB11S1,573,33,44,37,82,70,87,77,54,89,5.76,7.68,6.46,14.31,12.22,15.18,13.44,9.42,15.53
95BB11S2,645,60,85,60,102,85,75,67,37,74,9.30,13.18,9.30,15.81,13.18,11.63,10.39,5.74,11.47
95BB12S1,542,22,48,40,75,87,72,71,38,89,4.06,8.86,7.38,13.84,16.05,13.28,13.10,7.01,16.42
95BB12S2,596,73,128,58,105,57,53,49,29,44,12.25,21.48,9.73,17.62,9.56,8.89,8.22,4.87,7.38
95BB13S1,649,63,102,63,129,51,62,80,41,58,9.71,15.72,9.71,19.88,7.86,9.55,12.33,6.32,8.94
95BB13S2,610,57,54,45,112,73,58,71,47,93,9.34,8.85,7.38,18.36,11.97,9.51,11.64,7.70,15.25
95BB13S3,844,87,121,83,169,90,87,69,55,83,10.31,14.34,9.83,20.02,10.66,10.31,8.18,6.52,9.83
95BB14S1,763,87,160,72,123,131,54,41,41,54,11.40,20.97,9.44,16.12,17.17,7.08,5.37,5.37,7.08
95BB14S2,783,91,190,83,141,81,52,39,45,61,11.62,24.27,10.60,18.01,10.34,6.64,4.98,5.75,7.79
95BB15S1,898,68,139,90,148,228,72,67,34,52,7.57,15.48,10.02,16.48,25.39,8.02,7.46,3.79,5.79
95BB15S2,648,44,74,34,125,139,61,61,40,70,6.79,11.42,5.25,19.29,21.45,9.41,9.41,6.17,10.80
95BB16S1,778,101,144,86,146,113,59,40,31,58,12.98,18.51,11.05,18.77,14.52,7.58,5.14,3.98,7.46
95BB16S2,780,93,178,77,149,109,30,48,43,53,11.92,22.82,9.87,19.10,13.97,3.85,6.15,5.51,6.79
95BB17S1,916,71,83,81,153,126,112,102,77,111,7.75,9.06,8.84,16.70,13.76,12.23,11.14,8.41,12.12
95BB17S2,787,94,102,71,122,119,76,82,48,73,11.94,12.96,9.02,15.50,15.12,9.66,10.42,6.10,9.28
95BB18S1,695,57,77,54,115,106,96,63,56,71,8.20,11.08,7.77,16.55,15.25,13.81,9.06,8.06,10.22
95BB18S2,1243,157,192,124,243,184,120,98,70,55,12.63,15.45,9.98,19.55,14.80,9.65,7.88,5.63,4.42
95BB19S1,777,51,91,58,154,85,96,87,68,87,6.56,11.71,7.46,19.82,10.94,12.36,11.20,8.75,11.20
95BB19S2,961,92,148,91,208,111,93,106,50,62,9.57,15.40,9.47,21.64,11.55,9.68,11.03,5.20,6.45
95BB19S3,759,52,91,80,154,86,73,93,62,68,6.85,11.99,10.54,20.29,11.33,9.62,12.25,8.17,8.96
95BB20S1,819,49,123,73,153,207,61,61,25,67,5.98,15.02,8.91,18.68,25.27,7.45,7.45,3.05,8.18
95BB20S2,536,30,57,44,106,107,66,34,28,64,5.60,10.63,8.21,19.78,19.96,12.31,6.34,5.22,11.94
95BB21S1,991,57,80,62,179,182,159,90,77,105,5.75,8.07,6.26,18.06,18.37,16.04,9.08,7.77,10.60
95BB21S2,1066,86,153,107,162,189,120,84,71,94,8.07,14.35,10.04,15.20,17.73,11.26,7.88,6.66,8.82
95BB22S1,689,55,87,49,122,91,77,54,53,101,7.98,12.63,7.11,17.71,13.21,11.18,7.84,7.69,14.66
95BB22S2,569,43,41,35,71,88,70,79,54,88,7.56,7.21,6.15,12.48,15.47,12.30,13.88,9.49,15.47
95BB23S1,743,65,139,80,147,85,55,79,39,54,8.75,18.71,10.77,19.78,11.44,7.40,10.63,5.25,7.27
95BB23S2,789,62,137,70,150,99,71,101,49,50,7.86,17.36,8.87,19.01,12.55,9.00,12.80,6.21,6.34
95CC01W1,994,62,145,77,111,120,119,101,104,155,6.24,14.59,7.75,11.17,12.07,11.97,10.16,10.46,15.59
95CC02W1,1287,97,217,89,155,281,126,79,134,109,7.54,16.86,6.92,12.04,21.83,9.79,6.14,10.41,8.47
95CC03W1,995,45,103,58,99,138,128,91,115,218,4.52,10.35,5.83,9.95,13.87,12.86,9.15,11.56,21.91
95CC04W1,1074,76,153,56,94,251,117,93,118,116,7.08,14.25,5.21,8.75,23.37,10.89,8.66,10.99,10.80
95CC05W1,1212,89,180,86,128,254,116,95,133,131,7.34,14.85,7.10,10.56,20.96,9.57,7.84,10.97,10.81
95CC06S1,701,74,161,70,93,86,62,61,42,52,10.56,22.97,9.99,13.27,12.27,8.84,8.70,5.99,7.42
95CC06S2,563,56,87,37,89,57,70,49,52,66,9.95,15.45,6.57,15.81,10.12,12.43,8.70,9.24,11.72
95CC07W1,1474,110,213,90,182,335,146,102,153,143,7.46,14.45,6.11,12.35,22.73,9.91,6.92,10.38,9.70
95CC08W1,944,84,145,54,104,145,114,92,80,126,8.90,15.36,5.72,11.02,15.36,12.08,9.75,8.47,13.35
95CC09S1,735,73,131,49,92,182,65,45,47,51,9.93,17.82,6.67,12.52,24.76,8.84,6.12,6.39,6.94
95CC09S2,987,105,141,71,132,188,89,74,117,70,10.64,14.29,7.19,13.37,19.05,9.02,7.50,11.85,7.09
95CC10W1,1243,140,244,88,156,220,90,82,113,110,11.26,19.63,7.08,12.55,17.70,7.24,6.60,9.09,8.85
95CC11W1,670,47,97,25,78,120,96,51,56,100,7.01,14.48,3.73,11.64,17.91,14.33,7.61,8.36,14.93
95CC12W1,1282,97,206,75,151,297,120,93,127,116,7.57,16.07,5.85,11.78,23.17,9.36,7.25,9.91,9.05
95CC13W1,1186,86,175,64,155,274,102,84,122,124,7.25,14.76,5.40,13.07,23.10,8.60,7.08,10.29,10.46
95CC14W1,1449,123,232,128,205,212,142,125,161,121,8.49,16.01,8.83,14.15,14.63,9.80,8.63,11.11,8.35
95CC15W1,1318,95,232,104,167,244,103,89,165,119,7.21,17.60,7.89,12.67,18.51,7.81,6.75,12.52,9.03
95CC16W1,1217,96,144,65,141,242,143,126,128,132,7.89,11.83,5.34,11.59,19.88,11.75,10.35,10.52,10.85
95CC17W1,1337,121,236,98,148,252,143,101,124,114,9.05,17.65,7.33,11.07,18.85,10.70,7.55,9.27,8.53
95CC18W1,1049,100,237,95,138,116,94,75,78,116,9.53,22.59,9.06,13.16,11.06,8.96,7.15,7.44,11.06
95CC19W1,1283,111,227,96,144,271,128,100,121,85,8.65,17.69,7.48,11.22,21.12,9.98,7.79,9.43,6.63
95CC20S1,640,70,116,62,92,70,70,56,50,54,10.94,18.13,9.69,14.38,10.94,10.94,8.75,7.81,8.44
95CC20S2,815,54,118,58,147,105,89,65,90,89,6.63,14.48,7.12,18.04,12.88,10.92,7.98,11.04,10.92
95CC21W1,1384,110,178,129,203,192,129,123,165,155,7.95,12.86,9.32,14.67,13.87,9.32,8.89,11.92,11.20
95CC22W1,747,41,87,39,72,112,101,83,78,134,5.49,11.65,5.22,9.64,14.99,13.52,11.11,10.44,17.94
95DD01W1,897,102,199,79,127,93,55,74,80,88,11.37,22.19,8.81,14.16,10.37,6.13,8.25,8.92,9.81
95DD02S1,690,32,88,39,86,119,79,89,84,74,4.64,12.75,5.65,12.46,17.25,11.45,12.90,12.17,10.72
95DD02S2,1270,105,214,120,184,190,108,136,113,100,8.27,16.85,9.45,14.49,14.96,8.50,10.71,8.90,7.87
95DD03W1,1747,168,396,172,226,197,144,151,154,139,9.62,22.67,9.85,12.94,11.28,8.24,8.64,8.82,7.96
95DD04W1,704,39,28,31,71,82,93,110,100,150,5.54,3.98,4.40,10.09,11.65,13.21,15.63,14.20,21.31
95DD05W1,674,34,34,33,59,101,68,111,93,141,5.04,5.04,4.90,8.75,14.99,10.09,16.47,13.80,20.92
95DD06W1,1167,121,236,124,171,123,92,86,97,117,10.37,20.22,10.63,14.65,10.54,7.88,7.37,8.31,10.03
95DD07S1,692,66,127,53,87,85,54,63,80,77,9.54,18.35,7.66,12.57,12.28,7.80,9.10,11.56,11.13
95DD07S2,813,77,132,85,114,119,66,66,86,68,9.47,16.24,10.46,14.02,14.64,8.12,8.12,10.58,8.36
95DD08W1,943,42,79,69,90,114,75,113,181,180,4.45,8.38,7.32,9.54,12.09,7.95,11.98,19.19,19.09
95DD09W1,1276,97,224,94,177,283,84,99,126,92,7.60,17.55,7.37,13.87,22.18,6.58,7.76,9.87,7.21
95DD10W1,1277,67,148,72,169,200,149,146,166,160,5.25,11.59,5.64,13.23,15.66,11.67,11.43,13.00,12.53
95DD11W1,918,82,75,51,99,117,84,119,149,142,8.93,8.17,5.56,10.78,12.75,9.15,12.96,16.23,15.47
95DD12W1,1268,103,195,74,167,316,84,105,119,105,8.12,15.38,5.84,13.17,24.92,6.62,8.28,9.38,8.28
95DD13W1,727,35,88,52,90,94,79,69,111,109,4.81,12.10,7.15,12.38,12.93,10.87,9.49,15.27,14.99
95DD14S1,762,69,126,68,101,108,74,75,76,65,9.06,16.54,8.92,13.25,14.17,9.71,9.84,9.97,8.53
95DD14S2,887,132,225,95,107,77,70,76,57,48,14.88,25.37,10.71,12.06,8.68,7.89,8.57,6.43,5.41
95DD15W1,1694,150,327,106,207,363,142,126,148,125,8.85,19.30,6.26,12.22,21.43,8.38,7.44,8.74,7.38
95DD16W1,1548,164,266,103,204,323,107,132,145,104,10.59,17.18,6.65,13.18,20.87,6.91,8.53,9.37,6.72
95DD17W1,1720,138,346,127,211,399,137,120,119,123,8.02,20.12,7.38,12.27,23.20,7.97,6.98,6.92,7.15
95DD18W1,820,50,85,60,98,94,95,112,103,123,6.10,10.37,7.32,11.95,11.46,11.59,13.66,12.56,15.00
95DD19S1,887,70,96,78,122,109,108,99,97,108,7.89,10.82,8.79,13.75,12.29,12.18,11.16,10.94,12.18
95DD19S2,732,80,107,62,108,123,62,49,70,71,10.93,14.62,8.47,14.75,16.80,8.47,6.69,9.56,9.70
95DD20W1,666,21,28,34,65,81,74,106,106,151,3.15,4.20,5.11,9.76,12.16,11.11,15.92,15.92,22.67
95DD21W1,1050,81,125,79,151,127,83,113,141,150,7.71,11.90,7.52,14.38,12.10,7.90,10.76,13.43,14.29
95DD22S1,763,56,150,48,95,162,52,82,53,65,7.34,19.66,6.29,12.45,21.23,6.82,10.75,6.95,8.52
95DD22S2,703,53,108,44,92,154,67,56,59,70,7.54,15.36,6.26,13.09,21.91,9.53,7.97,8.39,9.96
95DD23W1,1311,93,216,117,151,329,97,91,118,99,7.09,16.48,8.92,11.52,25.10,7.40,6.94,9.00,7.55
95DD24W1,1314,100,216,105,169,176,108,151,153,136,7.61,16.44,7.99,12.86,13.39,8.22,11.49,11.64,10.35
95EE01W1,785,50,95,45,124,234,71,47,67,52,6.37,12.10,5.73,15.80,29.81,9.04,5.99,8.54,6.62
95EE02W1,936,70,148,69,113,181,99,70,96,90,7.48,15.81,7.37,12.07,19.34,10.58,7.48,10.26,9.62
95EE03W1,815,79,100,71,116,113,86,88,77,85,9.69,12.27,8.71,14.23,13.87,10.55,10.80,9.45,10.43
95EE04W1,904,78,99,53,129,182,81,78,108,96,8.63,10.95,5.86,14.27,20.13,8.96,8.63,11.95,10.62
95EE05W1,699,47,115,47,80,153,70,50,76,61,6.72,16.45,6.72,11.44,21.89,10.01,7.15,10.87,8.73
95EE06W1,974,66,139,50,130,246,102,62,87,92,6.78,14.27,5.13,13.35,25.26,10.47,6.37,8.93,9.45
95EE07W1,702,33,65,41,98,112,90,78,81,104,4.70,9.26,5.84,13.96,15.95,12.82,11.11,11.54,14.81
95EE08W1,720,57,127,60,129,84,78,73,55,57,7.92,17.64,8.33,17.92,11.67,10.83,10.14,7.64,7.92
95EE09W1,855,55,115,59,93,223,88,62,74,86,6.43,13.45,6.90,10.88,26.08,10.29,7.25,8.65,10.06
95EE10W1,803,59,103,62,82,195,67,66,99,70,7.35,12.83,7.72,10.21,24.28,8.34,8.22,12.33,8.72
95EE11W1,776,59,113,42,94,212,51,56,81,68,7.60,14.56,5.41,12.11,27.32,6.57,7.22,10.44,8.76
95EE12W1,1024,75,112,85,123,138,122,126,112,131,7.32,10.94,8.30,12.01,13.48,11.91,12.30,10.94,12.79
95EE13W1,539,50,79,55,72,62,51,61,42,67,9.28,14.66,10.20,13.36,11.50,9.46,11.32,7.79,12.43
95EE14W1,1167,104,208,88,161,173,112,109,95,117,8.91,17.82,7.54,13.80,14.82,9.60,9.34,8.14,10.03
95EE15W1,782,59,95,55,90,199,80,53,78,73,7.54,12.15,7.03,11.51,25.45,10.23,6.78,9.97,9.34
95EE16W1,945,73,136,57,122,220,81,83,83,90,7.72,14.39,6.03,12.91,23.28,8.57,8.78,8.78,9.52
95FF01S1,1084,97,179,121,184,104,97,126,77,99,8.95,16.51,11.16,16.97,9.59,8.95,11.62,7.10,9.13
95FF01S2,1346,145,326,133,248,133,94,109,64,94,10.77,24.22,9.88,18.42,9.88,6.98,8.10,4.75,6.98
95FF02W1,1309,90,196,81,166,395,119,76,110,76,6.88,14.97,6.19,12.68,30.18,9.09,5.81,8.40,5.81
95FF03W1,1458,97,155,142,225,167,152,198,155,167,6.65,10.63,9.74,15.43,11.45,10.43,13.58,10.63,11.45
95FF04W1,1290,130,237,76,154,297,98,100,96,102,10.08,18.37,5.89,11.94,23.02,7.60,7.75,7.44,7.91
95FF05W1,1139,115,187,119,180,130,112,88,84,124,10.10,16.42,10.45,15.80,11.41,9.83,7.73,7.37,10.89
95FF06S1,1004,92,180,112,156,105,97,77,88,97,9.16,17.93,11.16,15.54,10.46,9.66,7.67,8.76,9.66
95FF06S2,1054,120,207,109,160,137,78,97,65,81,11.39,19.64,10.34,15.18,13.00,7.40,9.20,6.17,7.69
95FF07W1,1086,69,102,72,136,155,134,152,109,157,6.35,9.39,6.63,12.52,14.27,12.34,14.00,10.04,14.46
95FF08W1,978,91,153,84,151,126,105,102,73,93,9.30,15.64,8.59,15.44,12.88,10.74,10.43,7.46,9.51
95FF09W1,1049,78,131,83,126,165,112,68,146,140,7.44,12.49,7.91,12.01,15.73,10.68,6.48,13.92,13.35
95FF10W1,1744,149,322,139,276,328,154,138,131,107,8.54,18.46,7.97,15.83,18.81,8.83,7.91,7.51,6.14
95FF11W1,1292,74,245,87,154,317,90,82,133,110,5.73,18.96,6.73,11.92,24.54,6.97,6.35,10.29,8.51
95FF12W1,1345,124,238,133,168,218,103,114,116,131,9.22,17.70,9.89,12.49,16.21,7.66,8.48,8.62,9.74
95FF13W1,1288,122,237,102,166,230,106,105,123,97,9.47,18.40,7.92,12.89,17.86,8.23,8.15,9.55,7.53
95FF14W1,1194,165,246,107,160,208,92,77,70,69,13.82,20.60,8.96,13.40,17.42,7.71,6.45,5.86,5.78
95FF15W1,1145,80,118,96,125,199,151,125,115,136,6.99,10.31,8.38,10.92,17.38,13.19,10.92,10.04,11.88
95FF16W1,1089,96,198,108,177,148,80,102,79,101,8.82,18.18,9.92,16.25,13.59,7.35,9.37,7.25,9.27
95FF17W1,727,57,78,58,97,89,87,80,79,102,7.84,10.73,7.98,13.34,12.24,11.97,11.00,10.87,14.03
95GG01S1,641,43,99,62,117,55,69,86,32,78,6.71,15.44,9.67,18.25,8.58,10.76,13.42,4.99,12.17
95GG01S2,548,28,72,42,104,56,65,70,35,76,5.11,13.14,7.66,18.98,10.22,11.86,12.77,6.39,13.87
95GG01S3,616,27,101,51,107,64,73,71,33,89,4.38,16.40,8.28,17.37,10.39,11.85,11.53,5.36,14.45
95GG02S1,493,21,39,32,69,53,59,84,34,102,4.26,7.91,6.49,14.00,10.75,11.97,17.04,6.90,20.69
95GG02S2,536,12,21,29,95,53,77,95,37,117,2.24,3.92,5.41,17.72,9.89,14.37,17.72,6.90,21.83
95GG02S3,546,23,28,25,97,43,76,121,32,101,4.21,5.13,4.58,17.77,7.88,13.92,22.16,5.86,18.50
95GG03S1,1011,95,335,148,180,64,55,51,25,58,9.40,33.14,14.64,17.80,6.33,5.44,5.04,2.47,5.74
95GG03S2,950,92,295,143,122,66,70,82,30,50,9.68,31.05,15.05,12.84,6.95,7.37,8.63,3.16,5.26
95GG03S3,1116,121,258,156,169,78,85,112,45,92,10.84,23.12,13.98,15.14,6.99,7.62,10.04,4.03,8.24
95GG04S1,568,28,90,40,81,42,58,70,38,121,4.93,15.85,7.04,14.26,7.39,10.21,12.32,6.69,21.30
95GG04S2,454,16,27,32,52,58,54,69,22,124,3.52,5.95,7.05,11.45,12.78,11.89,15.20,4.85,27.31
95GG04S3,607,35,58,33,87,55,70,86,57,126,5.77,9.56,5.44,14.33,9.06,11.53,14.17,9.39,20.76
95GG05S1,1055,92,321,135,153,58,77,90,28,101,8.72,30.43,12.80,14.50,5.50,7.30,8.53,2.65,9.57
95GG05S2,1269,77,391,175,189,77,96,98,44,122,6.07,30.81,13.79,14.89,6.07,7.57,7.72,3.47,9.61
95GG05S3,1157,69,300,140,159,73,95,113,49,159,5.96,25.93,12.10,13.74,6.31,8.21,9.77,4.24,13.74
95GG06S1,731,26,48,51,110,70,111,105,66,144,3.56,6.57,6.98,15.05,9.58,15.18,14.36,9.03,19.70
95GG06S2,802,32,63,68,119,101,92,102,78,147,3.99,7.86,8.48,14.84,12.59,11.47,12.72,9.73,18.33
95GG06S3,904,60,106,74,149,117,103,110,59,126,6.64,11.73,8.19,16.48,12.94,11.39,12.17,6.53,13.94
95GG07S1,748,31,158,48,142,49,91,87,39,103,4.14,21.12,6.42,18.98,6.55,12.17,11.63,5.21,13.77
95GG07S2,578,24,71,46,111,44,71,63,37,111,4.15,12.28,7.96,19.20,7.61,12.28,10.90,6.40,19.20
95GG07S3,648,23,43,42,115,63,78,95,47,142,3.55,6.64,6.48,17.75,9.72,12.04,14.66,7.25,21.91
95GG08S1,600,53,129,54,110,44,59,59,42,50,8.83,21.50,9.00,18.33,7.33,9.83,9.83,7.00,8.33
95GG08S2,668,32,65,48,108,66,81,76,56,136,4.79,9.73,7.19,16.17,9.88,12.13,11.38,8.38,20.36
95GG08S3,817,59,147,88,131,59,72,76,62,123,7.22,17.99,10.77,16.03,7.22,8.81,9.30,7.59,15.06
95GG09S1,973,121,327,134,156,43,48,70,20,54,12.44,33.61,13.77,16.03,4.42,4.93,7.19,2.06,5.55
95GG09S2,948,90,189,118,181,72,68,101,41,88,9.49,19.94,12.45,19.09,7.59,7.17,10.65,4.32,9.28
95GG09S3,971,79,162,103,135,70,94,114,62,152,8.14,16.68,10.61,13.90,7.21,9.68,11.74,6.39,15.65
95GG10S1,874,38,131,66,101,74,88,122,55,199,4.35,14.99,7.55,11.56,8.47,10.07,13.96,6.29,22.77
95GG10S2,970,50,127,90,112,87,95,140,60,209,5.15,13.09,9.28,11.55,8.97,9.79,14.43,6.19,21.55
95GG11S1,858,44,120,106,143,71,82,88,72,132,5.13,13.99,12.35,16.67,8.28,9.56,10.26,8.39,15.38
95GG11S2,819,77,223,110,134,73,62,43,28,69,9.40,27.23,13.43,16.36,8.91,7.57,5.25,3.42,8.42
95GG11S3,977,69,170,114,158,90,71,107,45,153,7.06,17.40,11.67,16.17,9.21,7.27,10.95,4.61,15.66
95GG12S1,850,38,207,74,76,22,38,249,12,134,4.47,24.35,8.71,8.94,2.59,4.47,29.29,1.41,15.76
95GG12S2,1030,31,158,62,103,45,55,324,12,240,3.01,15.34,6.02,10.00,4.37,5.34,31.46,1.17,23.30
95GG12S3,864,30,169,70,76,45,57,266,7,144,3.47,19.56,8.10,8.80,5.21,6.60,30.79,0.81,16.67
95GG12S4,960,39,160,82,118,42,49,268,24,178,4.06,16.67,8.54,12.29,4.38,5.10,27.92,2.50,18.54
95GG12S5,857,43,127,88,124,70,70,153,29,153,5.02,14.82,10.27,14.47,8.17,8.17,17.85,3.38,17.85
95GG13S1,529,33,70,40,73,42,52,65,52,102,6.24,13.23,7.56,13.80,7.94,9.83,12.29,9.83,19.28
95GG13S2,802,68,270,91,113,48,52,65,33,62,8.48,33.67,11.35,14.09,5.99,6.48,8.10,4.11,7.73
95GG13S3,692,53,129,59,112,55,57,80,43,104,7.66,18.64,8.53,16.18,7.95,8.24,11.56,6.21,15.03
95GG14S1,783,56,194,80,141,79,65,76,30,62,7.15,24.78,10.22,18.01,10.09,8.30,9.71,3.83,7.92
95GG14S2,773,85,276,67,123,42,47,72,21,40,11.00,35.71,8.67,15.91,5.43,6.08,9.31,2.72,5.17
95GG14S3,812,79,175,90,132,66,64,86,45,75,9.73,21.55,11.08,16.26,8.13,7.88,10.59,5.54,9.24
95GG15S1,851,126,322,105,131,44,44,37,18,24,14.81,37.84,12.34,15.39,5.17,5.17,4.35,2.12,2.82
95GG15S2,1076,101,341,127,221,57,60,78,29,62,9.39,31.69,11.80,20.54,5.30,5.58,7.25,2.70,5.76
95GG15S3,827,53,199,77,137,70,68,79,41,103,6.41,24.06,9.31,16.57,8.46,8.22,9.55,4.96,12.45
95GG16S1,844,43,164,86,115,68,105,117,63,83,5.09,19.43,10.19,13.63,8.06,12.44,13.86,7.46,9.83
95GG16S2,860,69,215,98,149,76,74,74,24,81,8.02,25.00,11.40,17.33,8.84,8.60,8.60,2.79,9.42
95GG16S3,700,61,129,77,133,59,65,63,44,69,8.71,18.43,11.00,19.00,8.43,9.29,9.00,6.29,9.86
95GG17S1,683,41,103,43,119,69,79,91,50,88,6.00,15.08,6.30,17.42,10.10,11.57,13.32,7.32,12.88
95GG17S2,726,57,105,58,135,74,58,102,56,81,7.85,14.46,7.99,18.60,10.19,7.99,14.05,7.71,11.16
95GG17S3,572,29,65,50,89,53,75,61,52,98,5.07,11.36,8.74,15.56,9.27,13.11,10.66,9.09,17.13
95GG18S1,754,31,67,64,129,64,95,102,52,150,4.11,8.89,8.49,17.11,8.49,12.60,13.53,6.90,19.89
95GG18S2,857,34,119,51,174,80,82,103,43,171,3.97,13.89,5.95,20.30,9.33,9.57,12.02,5.02,19.95
95GG19S1,468,25,24,24,53,54,73,59,49,107,5.34,5.13,5.13,11.32,11.54,15.60,12.61,10.47,22.86
95GG19S2,729,28,36,57,91,75,105,118,55,164,3.84,4.94,7.82,12.48,10.29,14.40,16.19,7.54,22.50
