GeographyCode,KS107NI0001,KS107NI0002,KS107NI0003,KS107NI0004,KS107NI0005,KS107NI0006,KS107NI0007,KS107NI0008,KS107NI0009,KS107NI0010,KS107NI0011,KS107NI0012,KS107NI0013,KS107NI0014,KS107NI0015,KS107NI0016,KS107NI0017,KS107NI0018,KS107NI0019,KS107NI0020,KS107NI0021
95GG17S1,194,54,18,122,10,1,4,5,184,53,14,117,27.84,9.28,62.89,10.00,40.00,50.00,28.80,7.61,63.59
95GG17S2,48,20,13,15,1,0,1,0,47,20,12,15,41.67,27.08,31.25,0,100.00,0,42.55,25.53,31.91
95GG17S3,133,41,13,79,13,1,2,10,120,40,11,69,30.83,9.77,59.40,7.69,15.38,76.92,33.33,9.17,57.50
95GG18S1,236,71,21,144,21,2,5,14,215,69,16,130,30.08,8.90,61.02,9.52,23.81,66.67,32.09,7.44,60.47
95GG18S2,203,64,26,113,13,0,7,6,190,64,19,107,31.53,12.81,55.67,0,53.85,46.15,33.68,10.00,56.32
95GG19S1,147,40,17,90,7,2,0,5,140,38,17,85,27.21,11.56,61.22,28.57,0,71.43,27.14,12.14,60.71
95GG19S2,247,79,20,148,14,2,3,9,233,77,17,139,31.98,8.10,59.92,14.29,21.43,64.29,33.05,7.30,59.66
95GG20S1,177,56,16,105,13,2,3,8,164,54,13,97,31.64,9.04,59.32,15.38,23.08,61.54,32.93,7.93,59.15
95GG20S2,158,47,22,89,16,0,4,12,142,47,18,77,29.75,13.92,56.33,0,25.00,75.00,33.10,12.68,54.23
95GG21S1,123,34,8,81,5,1,0,4,118,33,8,77,27.64,6.50,65.85,20.00,0,80.00,27.97,6.78,65.25
95GG21S2,178,45,9,124,11,0,0,11,167,45,9,113,25.28,5.06,69.66,0,0,100.00,26.95,5.39,67.66
95GG21S3,139,39,16,84,8,0,0,8,131,39,16,76,28.06,11.51,60.43,0,0,100.00,29.77,12.21,58.02
95GG22S1,79,34,11,34,7,3,2,2,72,31,9,32,43.04,13.92,43.04,42.86,28.57,28.57,43.06,12.50,44.44
95GG22S2,65,29,9,27,2,0,0,2,63,29,9,25,44.62,13.85,41.54,0,0,100.00,46.03,14.29,39.68
95GG22S3,87,31,20,36,3,0,1,2,84,31,19,34,35.63,22.99,41.38,0,33.33,66.67,36.90,22.62,40.48
95GG23S1,29,11,8,10,0,0,0,0,29,11,8,10,37.93,27.59,34.48,0,0,0,37.93,27.59,34.48
95GG23S2,30,12,11,7,3,0,2,1,27,12,9,6,40.00,36.67,23.33,0,66.67,33.33,44.44,33.33,22.22
95GG23S3,31,13,11,7,4,1,2,1,27,12,9,6,41.94,35.48,22.58,25.00,50.00,25.00,44.44,33.33,22.22
95GG24S1,35,14,7,14,1,0,0,1,34,14,7,13,40.00,20.00,40.00,0,0,100.00,41.18,20.59,38.24
95GG24S2,72,22,18,32,4,1,2,1,68,21,16,31,30.56,25.00,44.44,25.00,50.00,25.00,30.88,23.53,45.59
95GG24S3,45,16,7,22,2,1,1,0,43,15,6,22,35.56,15.56,48.89,50.00,50.00,0,34.88,13.95,51.16
95GG25S1,120,42,20,58,6,2,2,2,114,40,18,56,35.00,16.67,48.33,33.33,33.33,33.33,35.09,15.79,49.12
95GG25S2,89,38,17,34,7,0,1,6,82,38,16,28,42.70,19.10,38.20,0,14.29,85.71,46.34,19.51,34.15
95GG25S3,110,44,12,54,10,3,1,6,100,41,11,48,40.00,10.91,49.09,30.00,10.00,60.00,41.00,11.00,48.00
95GG26S1,153,54,25,74,11,2,3,6,142,52,22,68,35.29,16.34,48.37,18.18,27.27,54.55,36.62,15.49,47.89
95GG26S2,128,45,13,70,10,1,2,7,118,44,11,63,35.16,10.16,54.69,10.00,20.00,70.00,37.29,9.32,53.39
95GG27S1,89,46,12,31,4,1,1,2,85,45,11,29,51.69,13.48,34.83,25.00,25.00,50.00,52.94,12.94,34.12
95GG27S2,124,41,17,66,4,0,2,2,120,41,15,64,33.06,13.71,53.23,0,50.00,50.00,34.17,12.50,53.33
95GG27S3,105,39,19,47,13,4,3,6,92,35,16,41,37.14,18.10,44.76,30.77,23.08,46.15,38.04,17.39,44.57
95GG27S4,120,47,10,63,13,2,1,10,107,45,9,53,39.17,8.33,52.50,15.38,7.69,76.92,42.06,8.41,49.53
95GG28S1,90,29,23,38,9,0,6,3,81,29,17,35,32.22,25.56,42.22,0,66.67,33.33,35.80,20.99,43.21
95GG28S2,78,27,13,38,4,0,1,3,74,27,12,35,34.62,16.67,48.72,0,25.00,75.00,36.49,16.22,47.30
95GG28S3,169,67,19,83,6,1,1,4,163,66,18,79,39.64,11.24,49.11,16.67,16.67,66.67,40.49,11.04,48.47
95GG29S1,166,61,22,83,19,1,6,12,147,60,16,71,36.75,13.25,50.00,5.26,31.58,63.16,40.82,10.88,48.30
95GG29S2,150,57,30,63,11,0,5,6,139,57,25,57,38.00,20.00,42.00,0,45.45,54.55,41.01,17.99,41.01
95GG30S1,62,27,9,26,3,0,3,0,59,27,6,26,43.55,14.52,41.94,0,100.00,0,45.76,10.17,44.07
95GG30S2,30,15,10,5,0,0,0,0,30,15,10,5,50.00,33.33,16.67,0,0,0,50.00,33.33,16.67
95GG30S3,39,20,9,10,3,1,2,0,36,19,7,10,51.28,23.08,25.64,33.33,66.67,0,52.78,19.44,27.78
95GG31S1,98,42,22,34,9,2,5,2,89,40,17,32,42.86,22.45,34.69,22.22,55.56,22.22,44.94,19.10,35.96
95GG31S2,112,37,19,56,11,1,4,6,101,36,15,50,33.04,16.96,50.00,9.09,36.36,54.55,35.64,14.85,49.50
95GG31S3,226,66,27,133,13,2,2,9,213,64,25,124,29.20,11.95,58.85,15.38,15.38,69.23,30.05,11.74,58.22
95GG32S1,265,91,37,137,21,4,7,10,244,87,30,127,34.34,13.96,51.70,19.05,33.33,47.62,35.66,12.30,52.05
95GG32S2,74,34,6,34,3,1,0,2,71,33,6,32,45.95,8.11,45.95,33.33,0,66.67,46.48,8.45,45.07
95GG32S3,67,22,11,34,3,0,2,1,64,22,9,33,32.84,16.42,50.75,0,66.67,33.33,34.38,14.06,51.56
95GG33S1,20,5,6,9,3,0,2,1,17,5,4,8,25.00,30.00,45.00,0,66.67,33.33,29.41,23.53,47.06
95GG33S2,18,7,6,5,1,0,1,0,17,7,5,5,38.89,33.33,27.78,0,100.00,0,41.18,29.41,29.41
95GG33S3,35,10,16,9,8,0,6,2,27,10,10,7,28.57,45.71,25.71,0,75.00,25.00,37.04,37.04,25.93
95GG34S1,61,27,14,20,1,0,1,0,60,27,13,20,44.26,22.95,32.79,0,100.00,0,45.00,21.67,33.33
95GG34S2,27,13,5,9,3,1,1,1,24,12,4,8,48.15,18.52,33.33,33.33,33.33,33.33,50.00,16.67,33.33
95GG34S3,49,16,20,13,10,2,4,4,39,14,16,9,32.65,40.82,26.53,20.00,40.00,40.00,35.90,41.03,23.08
95GG35S1,153,46,14,93,12,4,1,7,141,42,13,86,30.07,9.15,60.78,33.33,8.33,58.33,29.79,9.22,60.99
95GG35S2,122,26,19,77,10,1,4,5,112,25,15,72,21.31,15.57,63.11,10.00,40.00,50.00,22.32,13.39,64.29
95GG35S3,147,52,12,83,9,1,2,6,138,51,10,77,35.37,8.16,56.46,11.11,22.22,66.67,36.96,7.25,55.80
95GG36S1,42,14,14,14,7,4,3,0,35,10,11,14,33.33,33.33,33.33,57.14,42.86,0,28.57,31.43,40.00
95GG36S2,33,15,13,5,5,3,2,0,28,12,11,5,45.45,39.39,15.15,60.00,40.00,0,42.86,39.29,17.86
95GG36S3,53,19,18,16,3,1,2,0,50,18,16,16,35.85,33.96,30.19,33.33,66.67,0,36.00,32.00,32.00
95GG37S1,32,9,12,11,6,0,6,0,26,9,6,11,28.13,37.50,34.38,0,100.00,0,34.62,23.08,42.31
95GG37S2,47,13,14,20,5,0,3,2,42,13,11,18,27.66,29.79,42.55,0,60.00,40.00,30.95,26.19,42.86
95GG37S3,40,10,10,20,1,0,1,0,39,10,9,20,25.00,25.00,50.00,0,100.00,0,25.64,23.08,51.28
95GG38S1,67,19,24,24,7,0,6,1,60,19,18,23,28.36,35.82,35.82,0,85.71,14.29,31.67,30.00,38.33
95GG38S2,53,17,15,21,5,0,4,1,48,17,11,20,32.08,28.30,39.62,0,80.00,20.00,35.42,22.92,41.67
95GG38S3,31,13,13,5,4,0,4,0,27,13,9,5,41.94,41.94,16.13,0,100.00,0,48.15,33.33,18.52
95GG39S1,112,26,19,67,9,0,5,4,103,26,14,63,23.21,16.96,59.82,0,55.56,44.44,25.24,13.59,61.17
95GG39S2,122,38,9,75,15,1,4,10,107,37,5,65,31.15,7.38,61.48,6.67,26.67,66.67,34.58,4.67,60.75
95GG39S3,113,28,15,70,6,0,3,3,107,28,12,67,24.78,13.27,61.95,0,50.00,50.00,26.17,11.21,62.62
95GG40S1,175,53,20,102,9,1,3,5,166,52,17,97,30.29,11.43,58.29,11.11,33.33,55.56,31.33,10.24,58.43
95GG40S2,159,49,11,99,5,0,2,3,154,49,9,96,30.82,6.92,62.26,0,40.00,60.00,31.82,5.84,62.34
95GG41S1,19,4,9,6,4,0,3,1,15,4,6,5,21.05,47.37,31.58,0,75.00,25.00,26.67,40.00,33.33
95GG41S2,15,9,3,3,2,1,1,0,13,8,2,3,60.00,20.00,20.00,50.00,50.00,0,61.54,15.38,23.08
95GG41S3,31,12,10,9,5,1,3,1,26,11,7,8,38.71,32.26,29.03,20.00,60.00,20.00,42.31,26.92,30.77
95GG42S1,22,6,9,7,1,1,0,0,21,5,9,7,27.27,40.91,31.82,100.00,0,0,23.81,42.86,33.33
95GG42S2,1,1,0,0,0,0,0,0,1,1,0,0,100.00,0,0,0,0,0,100.00,0,0
95GG42S3,12,4,8,0,3,0,3,0,9,4,5,0,33.33,66.67,0,0,100.00,0,44.44,55.56,0
95GG42S4,35,7,17,11,9,1,6,2,26,6,11,9,20.00,48.57,31.43,11.11,66.67,22.22,23.08,42.31,34.62
95GG43S1,67,25,20,22,0,0,0,0,67,25,20,22,37.31,29.85,32.84,0,0,0,37.31,29.85,32.84
95GG43S2,53,23,9,21,4,1,2,1,49,22,7,20,43.40,16.98,39.62,25.00,50.00,25.00,44.90,14.29,40.82
95GG43S3,88,31,25,32,9,1,5,3,79,30,20,29,35.23,28.41,36.36,11.11,55.56,33.33,37.97,25.32,36.71
95GG44S1,196,49,26,121,20,2,4,14,176,47,22,107,25.00,13.27,61.73,10.00,20.00,70.00,26.70,12.50,60.80
95GG44S2,171,41,32,98,15,0,5,10,156,41,27,88,23.98,18.71,57.31,0,33.33,66.67,26.28,17.31,56.41
95GG45S1,37,14,13,10,8,2,5,1,29,12,8,9,37.84,35.14,27.03,25.00,62.50,12.50,41.38,27.59,31.03
95GG45S2,113,44,19,50,11,1,2,8,102,43,17,42,38.94,16.81,44.25,9.09,18.18,72.73,42.16,16.67,41.18
95GG45S3,55,20,17,18,8,1,5,2,47,19,12,16,36.36,30.91,32.73,12.50,62.50,25.00,40.43,25.53,34.04
95GG46S1,125,38,13,74,5,0,2,3,120,38,11,71,30.40,10.40,59.20,0,40.00,60.00,31.67,9.17,59.17
95GG46S2,170,50,12,108,8,1,0,7,162,49,12,101,29.41,7.06,63.53,12.50,0,87.50,30.25,7.41,62.35
95GG46S3,102,33,9,60,4,1,0,3,98,32,9,57,32.35,8.82,58.82,25.00,0,75.00,32.65,9.18,58.16
95GG47S1,160,45,18,97,11,2,2,7,149,43,16,90,28.13,11.25,60.62,18.18,18.18,63.64,28.86,10.74,60.40
95GG47S2,134,34,12,88,11,0,3,8,123,34,9,80,25.37,8.96,65.67,0,27.27,72.73,27.64,7.32,65.04
95GG47S3,109,29,18,62,4,2,2,0,105,27,16,62,26.61,16.51,56.88,50.00,50.00,0,25.71,15.24,59.05
95GG48S1,136,54,11,71,5,1,2,2,131,53,9,69,39.71,8.09,52.21,20.00,40.00,40.00,40.46,6.87,52.67
95GG48S2,313,81,28,204,15,2,2,11,298,79,26,193,25.88,8.95,65.18,13.33,13.33,73.33,26.51,8.72,64.77
95GG48S3,142,47,13,82,7,2,1,4,135,45,12,78,33.10,9.15,57.75,28.57,14.29,57.14,33.33,8.89,57.78
95GG49S1,25,9,8,8,2,1,1,0,23,8,7,8,36.00,32.00,32.00,50.00,50.00,0,34.78,30.43,34.78
95GG49S2,23,7,6,10,2,0,0,2,21,7,6,8,30.43,26.09,43.48,0,0,100.00,33.33,28.57,38.10
95GG49S3,30,11,4,15,5,3,1,1,25,8,3,14,36.67,13.33,50.00,60.00,20.00,20.00,32.00,12.00,56.00
95GG49S4,20,7,6,7,1,0,1,0,19,7,5,7,35.00,30.00,35.00,0,100.00,0,36.84,26.32,36.84
95GG50S1,71,15,11,45,5,0,4,1,66,15,7,44,21.13,15.49,63.38,0,80.00,20.00,22.73,10.61,66.67
95GG50S2,150,40,16,94,18,1,6,11,132,39,10,83,26.67,10.67,62.67,5.56,33.33,61.11,29.55,7.58,62.88
95GG50S3,114,25,22,67,6,0,1,5,108,25,21,62,21.93,19.30,58.77,0,16.67,83.33,23.15,19.44,57.41
95GG51S1,111,33,10,68,4,1,0,3,107,32,10,65,29.73,9.01,61.26,25.00,0,75.00,29.91,9.35,60.75
95GG51S2,90,28,11,51,8,0,3,5,82,28,8,46,31.11,12.22,56.67,0,37.50,62.50,34.15,9.76,56.10
95GG51S3,103,32,8,63,11,2,2,7,92,30,6,56,31.07,7.77,61.17,18.18,18.18,63.64,32.61,6.52,60.87
95HH01W1,63,20,15,28,6,0,3,3,57,20,12,25,31.75,23.81,44.44,0,50.00,50.00,35.09,21.05,43.86
95HH02S1,39,15,13,11,1,0,1,0,38,15,12,11,38.46,33.33,28.21,0,100.00,0,39.47,31.58,28.95
95HH02S2,41,19,17,5,11,3,6,2,30,16,11,3,46.34,41.46,12.20,27.27,54.55,18.18,53.33,36.67,10.00
95HH03W1,37,15,8,14,4,0,2,2,33,15,6,12,40.54,21.62,37.84,0,50.00,50.00,45.45,18.18,36.36
95HH04S1,47,17,19,11,4,0,3,1,43,17,16,10,36.17,40.43,23.40,0,75.00,25.00,39.53,37.21,23.26
95HH04S2,28,12,10,6,5,1,3,1,23,11,7,5,42.86,35.71,21.43,20.00,60.00,20.00,47.83,30.43,21.74
95HH05W1,175,54,47,74,12,2,7,3,163,52,40,71,30.86,26.86,42.29,16.67,58.33,25.00,31.90,24.54,43.56
95HH06S1,50,20,17,13,1,0,1,0,49,20,16,13,40.00,34.00,26.00,0,100.00,0,40.82,32.65,26.53
95HH06S2,86,34,25,27,7,0,7,0,79,34,18,27,39.53,29.07,31.40,0,100.00,0,43.04,22.78,34.18
95HH07W1,87,44,16,27,9,2,4,3,78,42,12,24,50.57,18.39,31.03,22.22,44.44,33.33,53.85,15.38,30.77
95HH08W1,65,15,28,22,5,0,3,2,60,15,25,20,23.08,43.08,33.85,0,60.00,40.00,25.00,41.67,33.33
95HH09W1,102,32,28,42,10,2,3,5,92,30,25,37,31.37,27.45,41.18,20.00,30.00,50.00,32.61,27.17,40.22
95HH10W1,72,22,34,16,9,0,7,2,63,22,27,14,30.56,47.22,22.22,0,77.78,22.22,34.92,42.86,22.22
95HH11W1,94,29,19,46,8,1,2,5,86,28,17,41,30.85,20.21,48.94,12.50,25.00,62.50,32.56,19.77,47.67
95HH12W1,74,26,15,33,7,0,3,4,67,26,12,29,35.14,20.27,44.59,0,42.86,57.14,38.81,17.91,43.28
95HH13W1,127,40,19,68,9,2,1,6,118,38,18,62,31.50,14.96,53.54,22.22,11.11,66.67,32.20,15.25,52.54
95HH14W1,84,19,17,48,10,0,4,6,74,19,13,42,22.62,20.24,57.14,0,40.00,60.00,25.68,17.57,56.76
95HH15W1,96,29,30,37,7,0,5,2,89,29,25,35,30.21,31.25,38.54,0,71.43,28.57,32.58,28.09,39.33
95HH16W1,59,19,18,22,4,0,2,2,55,19,16,20,32.20,30.51,37.29,0,50.00,50.00,34.55,29.09,36.36
95HH17W1,82,27,32,23,9,1,7,1,73,26,25,22,32.93,39.02,28.05,11.11,77.78,11.11,35.62,34.25,30.14
95II01S1,34,11,11,12,3,0,2,1,31,11,9,11,32.35,32.35,35.29,0,66.67,33.33,35.48,29.03,35.48
95II01S2,15,6,7,2,3,0,3,0,12,6,4,2,40.00,46.67,13.33,0,100.00,0,50.00,33.33,16.67
95II02S1,11,4,6,1,1,0,1,0,10,4,5,1,36.36,54.55,9.09,0,100.00,0,40.00,50.00,10.00
95II02S2,59,29,8,22,5,3,1,1,54,26,7,21,49.15,13.56,37.29,60.00,20.00,20.00,48.15,12.96,38.89
95II02S3,34,6,12,16,4,0,1,3,30,6,11,13,17.65,35.29,47.06,0,25.00,75.00,20.00,36.67,43.33
95II03S1,37,14,18,5,5,0,5,0,32,14,13,5,37.84,48.65,13.51,0,100.00,0,43.75,40.63,15.63
95II03S2,35,14,16,5,6,1,5,0,29,13,11,5,40.00,45.71,14.29,16.67,83.33,0,44.83,37.93,17.24
95II04S1,54,22,19,13,6,1,5,0,48,21,14,13,40.74,35.19,24.07,16.67,83.33,0,43.75,29.17,27.08
95II04S2,87,36,11,40,7,1,2,4,80,35,9,36,41.38,12.64,45.98,14.29,28.57,57.14,43.75,11.25,45.00
95II05S1,20,7,6,7,1,0,1,0,19,7,5,7,35.00,30.00,35.00,0,100.00,0,36.84,26.32,36.84
95II05S2,57,22,21,14,7,2,4,1,50,20,17,13,38.60,36.84,24.56,28.57,57.14,14.29,40.00,34.00,26.00
95II06S1,19,9,7,3,2,1,1,0,17,8,6,3,47.37,36.84,15.79,50.00,50.00,0,47.06,35.29,17.65
95II06S2,49,19,17,13,5,0,5,0,44,19,12,13,38.78,34.69,26.53,0,100.00,0,43.18,27.27,29.55
95II07W1,102,37,20,45,7,0,4,3,95,37,16,42,36.27,19.61,44.12,0,57.14,42.86,38.95,16.84,44.21
95II08W1,56,20,17,19,5,1,2,2,51,19,15,17,35.71,30.36,33.93,20.00,40.00,40.00,37.25,29.41,33.33
95II09S1,32,10,14,8,4,0,4,0,28,10,10,8,31.25,43.75,25.00,0,100.00,0,35.71,35.71,28.57
95II09S2,32,14,11,7,3,1,2,0,29,13,9,7,43.75,34.38,21.88,33.33,66.67,0,44.83,31.03,24.14
95II10W1,126,46,29,51,9,1,4,4,117,45,25,47,36.51,23.02,40.48,11.11,44.44,44.44,38.46,21.37,40.17
95II11W1,55,28,17,10,2,0,2,0,53,28,15,10,50.91,30.91,18.18,0,100.00,0,52.83,28.30,18.87
95II12W1,39,19,15,5,5,0,5,0,34,19,10,5,48.72,38.46,12.82,0,100.00,0,55.88,29.41,14.71
95II13W1,117,43,27,47,13,2,6,5,104,41,21,42,36.75,23.08,40.17,15.38,46.15,38.46,39.42,20.19,40.38
95II14W1,32,13,12,7,2,0,2,0,30,13,10,7,40.63,37.50,21.88,0,100.00,0,43.33,33.33,23.33
95II15S1,25,6,12,7,0,0,0,0,25,6,12,7,24.00,48.00,28.00,0,0,0,24.00,48.00,28.00
95II15S2,17,5,7,5,2,0,1,1,15,5,6,4,29.41,41.18,29.41,0,50.00,50.00,33.33,40.00,26.67
95II16W1,69,25,11,33,5,0,3,2,64,25,8,31,36.23,15.94,47.83,0,60.00,40.00,39.06,12.50,48.44
95II17W1,89,32,29,28,12,2,6,4,77,30,23,24,35.96,32.58,31.46,16.67,50.00,33.33,38.96,29.87,31.17
95II18W1,97,35,20,42,11,2,6,3,86,33,14,39,36.08,20.62,43.30,18.18,54.55,27.27,38.37,16.28,45.35
95II19S1,20,8,9,3,1,0,0,1,19,8,9,2,40.00,45.00,15.00,0,0,100.00,42.11,47.37,10.53
95II19S2,34,13,10,11,5,1,3,1,29,12,7,10,38.24,29.41,32.35,20.00,60.00,20.00,41.38,24.14,34.48
95II20W1,71,21,18,32,4,0,1,3,67,21,17,29,29.58,25.35,45.07,0,25.00,75.00,31.34,25.37,43.28
95II21W1,154,48,31,75,12,2,5,5,142,46,26,70,31.17,20.13,48.70,16.67,41.67,41.67,32.39,18.31,49.30
95II22W1,65,28,18,19,3,0,1,2,62,28,17,17,43.08,27.69,29.23,0,33.33,66.67,45.16,27.42,27.42
95II23W1,56,23,17,16,7,3,3,1,49,20,14,15,41.07,30.36,28.57,42.86,42.86,14.29,40.82,28.57,30.61
95JJ01W1,33,9,13,11,4,0,3,1,29,9,10,10,27.27,39.39,33.33,0,75.00,25.00,31.03,34.48,34.48
95JJ02W1,85,28,19,38,11,1,5,5,74,27,14,33,32.94,22.35,44.71,9.09,45.45,45.45,36.49,18.92,44.59
95JJ03S1,128,40,10,78,10,3,1,6,118,37,9,72,31.25,7.81,60.94,30.00,10.00,60.00,31.36,7.63,61.02
95JJ03S2,71,20,9,42,4,2,0,2,67,18,9,40,28.17,12.68,59.15,50.00,0,50.00,26.87,13.43,59.70
95JJ04S1,47,13,10,24,6,0,3,3,41,13,7,21,27.66,21.28,51.06,0,50.00,50.00,31.71,17.07,51.22
95JJ04S2,55,14,20,21,5,2,3,0,50,12,17,21,25.45,36.36,38.18,40.00,60.00,0,24.00,34.00,42.00
95JJ05W1,69,20,7,42,3,1,0,2,66,19,7,40,28.99,10.14,60.87,33.33,0,66.67,28.79,10.61,60.61
95JJ06W1,134,37,19,78,8,0,1,7,126,37,18,71,27.61,14.18,58.21,0,12.50,87.50,29.37,14.29,56.35
95JJ07W1,214,81,35,98,21,2,6,13,193,79,29,85,37.85,16.36,45.79,9.52,28.57,61.90,40.93,15.03,44.04
95JJ08S1,21,7,4,10,3,2,0,1,18,5,4,9,33.33,19.05,47.62,66.67,0,33.33,27.78,22.22,50.00
95JJ08S2,51,18,15,18,1,1,0,0,50,17,15,18,35.29,29.41,35.29,100.00,0,0,34.00,30.00,36.00
95JJ09W1,24,12,7,5,5,1,4,0,19,11,3,5,50.00,29.17,20.83,20.00,80.00,0,57.89,15.79,26.32
95JJ10W1,70,15,17,38,10,1,5,4,60,14,12,34,21.43,24.29,54.29,10.00,50.00,40.00,23.33,20.00,56.67
95JJ11S1,72,25,20,27,6,0,3,3,66,25,17,24,34.72,27.78,37.50,0,50.00,50.00,37.88,25.76,36.36
95JJ11S2,58,21,15,22,2,0,2,0,56,21,13,22,36.21,25.86,37.93,0,100.00,0,37.50,23.21,39.29
95JJ12W1,87,19,21,47,9,1,3,5,78,18,18,42,21.84,24.14,54.02,11.11,33.33,55.56,23.08,23.08,53.85
95JJ13S1,79,25,26,28,3,1,2,0,76,24,24,28,31.65,32.91,35.44,33.33,66.67,0,31.58,31.58,36.84
95JJ13S2,41,18,14,9,5,2,3,0,36,16,11,9,43.90,34.15,21.95,40.00,60.00,0,44.44,30.56,25.00
95JJ14W1,51,10,16,25,5,0,3,2,46,10,13,23,19.61,31.37,49.02,0,60.00,40.00,21.74,28.26,50.00
95JJ15W1,51,21,13,17,7,1,3,3,44,20,10,14,41.18,25.49,33.33,14.29,42.86,42.86,45.45,22.73,31.82
95JJ16W1,56,16,9,31,4,0,0,4,52,16,9,27,28.57,16.07,55.36,0,0,100.00,30.77,17.31,51.92
95JJ17W1,26,10,6,10,3,0,2,1,23,10,4,9,38.46,23.08,38.46,0,66.67,33.33,43.48,17.39,39.13
95JJ18W1,54,14,16,24,6,2,3,1,48,12,13,23,25.93,29.63,44.44,33.33,50.00,16.67,25.00,27.08,47.92
95JJ19S1,25,8,5,12,3,1,2,0,22,7,3,12,32.00,20.00,48.00,33.33,66.67,0,31.82,13.64,54.55
95JJ19S2,16,7,6,3,2,2,0,0,14,5,6,3,43.75,37.50,18.75,100.00,0,0,35.71,42.86,21.43
95JJ20S1,70,25,17,28,9,3,5,1,61,22,12,27,35.71,24.29,40.00,33.33,55.56,11.11,36.07,19.67,44.26
95JJ20S2,56,15,16,25,4,1,2,1,52,14,14,24,26.79,28.57,44.64,25.00,50.00,25.00,26.92,26.92,46.15
95JJ21W1,86,19,23,44,9,1,4,4,77,18,19,40,22.09,26.74,51.16,11.11,44.44,44.44,23.38,24.68,51.95
95JJ22W1,59,18,25,16,6,0,3,3,53,18,22,13,30.51,42.37,27.12,0,50.00,50.00,33.96,41.51,24.53
95KK01W1,55,17,8,30,4,1,3,0,51,16,5,30,30.91,14.55,54.55,25.00,75.00,0,31.37,9.80,58.82
95KK02W1,38,12,6,20,3,1,0,2,35,11,6,18,31.58,15.79,52.63,33.33,0,66.67,31.43,17.14,51.43
95KK03W1,30,11,7,12,6,1,3,2,24,10,4,10,36.67,23.33,40.00,16.67,50.00,33.33,41.67,16.67,41.67
95KK04W1,133,44,31,58,7,2,3,2,126,42,28,56,33.08,23.31,43.61,28.57,42.86,28.57,33.33,22.22,44.44
95KK05W1,59,23,9,27,7,0,3,4,52,23,6,23,38.98,15.25,45.76,0,42.86,57.14,44.23,11.54,44.23
95KK06W1,65,24,15,26,3,3,0,0,62,21,15,26,36.92,23.08,40.00,100.00,0,0,33.87,24.19,41.94
95KK07W1,20,3,9,8,6,1,4,1,14,2,5,7,15.00,45.00,40.00,16.67,66.67,16.67,14.29,35.71,50.00
95KK08W1,78,24,16,38,9,3,1,5,69,21,15,33,30.77,20.51,48.72,33.33,11.11,55.56,30.43,21.74,47.83
95KK09W1,89,26,17,46,7,1,1,5,82,25,16,41,29.21,19.10,51.69,14.29,14.29,71.43,30.49,19.51,50.00
95KK10W1,31,10,7,14,8,2,3,3,23,8,4,11,32.26,22.58,45.16,25.00,37.50,37.50,34.78,17.39,47.83
95KK11W1,107,37,20,50,10,1,3,6,97,36,17,44,34.58,18.69,46.73,10.00,30.00,60.00,37.11,17.53,45.36
95KK12W1,49,12,11,26,3,0,1,2,46,12,10,24,24.49,22.45,53.06,0,33.33,66.67,26.09,21.74,52.17
95KK13W1,31,14,6,11,4,0,3,1,27,14,3,10,45.16,19.35,35.48,0,75.00,25.00,51.85,11.11,37.04
95KK14W1,66,16,10,40,10,0,3,7,56,16,7,33,24.24,15.15,60.61,0,30.00,70.00,28.57,12.50,58.93
95KK15W1,51,16,12,23,3,0,2,1,48,16,10,22,31.37,23.53,45.10,0,66.67,33.33,33.33,20.83,45.83
95KK16W1,67,21,15,31,3,0,1,2,64,21,14,29,31.34,22.39,46.27,0,33.33,66.67,32.81,21.88,45.31
95LL01S1,35,11,9,15,4,1,3,0,31,10,6,15,31.43,25.71,42.86,25.00,75.00,0,32.26,19.35,48.39
95LL01S2,51,14,18,19,4,0,3,1,47,14,15,18,27.45,35.29,37.25,0,75.00,25.00,29.79,31.91,38.30
95LL02S1,44,17,18,9,5,1,3,1,39,16,15,8,38.64,40.91,20.45,20.00,60.00,20.00,41.03,38.46,20.51
95LL02S2,62,18,21,23,8,0,5,3,54,18,16,20,29.03,33.87,37.10,0,62.50,37.50,33.33,29.63,37.04
95LL03W1,137,34,32,71,17,0,11,6,120,34,21,65,24.82,23.36,51.82,0,64.71,35.29,28.33,17.50,54.17
95LL04W1,117,49,20,48,10,1,4,5,107,48,16,43,41.88,17.09,41.03,10.00,40.00,50.00,44.86,14.95,40.19
95LL05S1,41,16,12,13,1,1,0,0,40,15,12,13,39.02,29.27,31.71,100.00,0,0,37.50,30.00,32.50
95LL05S2,41,13,10,18,3,0,2,1,38,13,8,17,31.71,24.39,43.90,0,66.67,33.33,34.21,21.05,44.74
95LL06S1,72,20,23,29,7,1,4,2,65,19,19,27,27.78,31.94,40.28,14.29,57.14,28.57,29.23,29.23,41.54
95LL06S2,72,17,25,30,9,2,4,3,63,15,21,27,23.61,34.72,41.67,22.22,44.44,33.33,23.81,33.33,42.86
95LL07W1,125,34,18,73,8,1,1,6,117,33,17,67,27.20,14.40,58.40,12.50,12.50,75.00,28.21,14.53,57.26
95LL08S1,100,29,19,52,4,1,1,2,96,28,18,50,29.00,19.00,52.00,25.00,25.00,50.00,29.17,18.75,52.08
