GeographyCode,KS607NI0001,KS607NI0002,KS607NI0003,KS607NI0004,KS607NI0005,KS607NI0006,KS607NI0007,KS607NI0008,KS607NI0009,KS607NI0010,KS607NI0011,KS607NI0012,KS607NI0013,KS607NI0014,KS607NI0015,KS607NI0016,KS607NI0017,KS607NI0018,KS607NI0019,KS607NI0020,KS607NI0021,KS607NI0022,KS607NI0023,KS607NI0024,KS607NI0025,KS607NI0026,KS607NI0027,KS607NI0028,KS607NI0029,KS607NI0030,KS607NI0031,KS607NI0032,KS607NI0033,KS607NI0034,KS607NI0035,KS607NI0036,KS607NI0037
95AA15S1,722,0,1,23,4,3,14,126,25,43,13,13,2,19,25,59,69,255,28,0,0.14,3.19,0.55,0.42,1.94,17.45,3.46,5.96,1.80,1.80,0.28,2.63,3.46,8.17,9.56,35.32,3.88
95AA15S2,336,0,0,15,0,2,10,48,16,28,3,6,1,6,15,21,29,125,11,0,0,4.46,0,0.60,2.98,14.29,4.76,8.33,0.89,1.79,0.30,1.79,4.46,6.25,8.63,37.20,3.27
95AA16W1,397,2,0,29,0,3,5,101,16,22,3,11,1,8,18,29,29,101,19,0.50,0,7.30,0,0.76,1.26,25.44,4.03,5.54,0.76,2.77,0.25,2.02,4.53,7.30,7.30,25.44,4.79
95AA17W1,500,0,0,26,1,0,8,79,17,34,3,11,6,13,19,27,52,177,27,0,0,5.20,0.20,0,1.60,15.80,3.40,6.80,0.60,2.20,1.20,2.60,3.80,5.40,10.40,35.40,5.40
95AA18W1,527,5,0,19,3,1,10,80,27,39,16,30,6,27,23,49,67,105,20,0.95,0,3.61,0.57,0.19,1.90,15.18,5.12,7.40,3.04,5.69,1.14,5.12,4.36,9.30,12.71,19.92,3.80
95AA19W1,554,2,0,25,0,2,14,99,9,42,6,15,5,28,11,37,90,139,30,0.36,0,4.51,0,0.36,2.53,17.87,1.62,7.58,1.08,2.71,0.90,5.05,1.99,6.68,16.25,25.09,5.42
95BB01S1,401,6,0,11,1,0,13,66,5,20,7,17,1,21,12,50,44,101,26,1.50,0,2.74,0.25,0,3.24,16.46,1.25,4.99,1.75,4.24,0.25,5.24,2.99,12.47,10.97,25.19,6.48
95BB01S2,522,3,0,21,1,2,10,77,7,35,7,36,6,18,26,68,54,123,28,0.57,0,4.02,0.19,0.38,1.92,14.75,1.34,6.70,1.34,6.90,1.15,3.45,4.98,13.03,10.34,23.56,5.36
95BB02W1,447,3,0,13,0,3,8,110,8,26,4,21,3,24,19,40,39,102,24,0.67,0,2.91,0,0.67,1.79,24.61,1.79,5.82,0.89,4.70,0.67,5.37,4.25,8.95,8.72,22.82,5.37
95BB03S1,399,3,0,11,0,2,8,47,13,23,3,16,3,20,17,47,43,112,31,0.75,0,2.76,0,0.50,2.01,11.78,3.26,5.76,0.75,4.01,0.75,5.01,4.26,11.78,10.78,28.07,7.77
95BB03S2,430,6,0,18,1,0,9,71,4,31,6,21,3,23,17,45,37,109,29,1.40,0,4.19,0.23,0,2.09,16.51,0.93,7.21,1.40,4.88,0.70,5.35,3.95,10.47,8.60,25.35,6.74
95BB04S1,293,1,1,14,0,0,2,67,6,13,8,14,2,7,13,22,45,61,17,0.34,0.34,4.78,0,0,0.68,22.87,2.05,4.44,2.73,4.78,0.68,2.39,4.44,7.51,15.36,20.82,5.80
95BB04S2,340,3,0,12,0,1,4,49,7,19,4,19,2,19,11,41,53,72,24,0.88,0,3.53,0,0.29,1.18,14.41,2.06,5.59,1.18,5.59,0.59,5.59,3.24,12.06,15.59,21.18,7.06
95BB05S1,364,7,0,12,0,1,13,58,6,19,6,13,7,25,12,30,53,75,27,1.92,0,3.30,0,0.27,3.57,15.93,1.65,5.22,1.65,3.57,1.92,6.87,3.30,8.24,14.56,20.60,7.42
95BB05S2,465,12,1,15,1,2,15,58,7,36,6,27,4,21,20,40,69,101,30,2.58,0.22,3.23,0.22,0.43,3.23,12.47,1.51,7.74,1.29,5.81,0.86,4.52,4.30,8.60,14.84,21.72,6.45
95BB06W1,604,5,0,13,0,1,4,123,11,62,4,27,8,15,36,57,44,156,38,0.83,0,2.15,0,0.17,0.66,20.36,1.82,10.26,0.66,4.47,1.32,2.48,5.96,9.44,7.28,25.83,6.29
95BB07S1,355,1,0,11,0,0,1,61,5,29,3,19,4,17,11,53,28,90,22,0.28,0,3.10,0,0,0.28,17.18,1.41,8.17,0.85,5.35,1.13,4.79,3.10,14.93,7.89,25.35,6.20
95BB07S2,310,0,0,10,0,1,6,64,2,14,8,18,2,11,20,20,34,72,28,0,0,3.23,0,0.32,1.94,20.65,0.65,4.52,2.58,5.81,0.65,3.55,6.45,6.45,10.97,23.23,9.03
95BB08S1,286,2,0,13,3,0,0,65,3,21,8,6,2,9,17,32,19,68,18,0.70,0,4.55,1.05,0,0,22.73,1.05,7.34,2.80,2.10,0.70,3.15,5.94,11.19,6.64,23.78,6.29
95BB08S2,343,3,0,5,3,0,7,60,5,15,9,23,2,18,18,40,32,88,15,0.87,0,1.46,0.87,0,2.04,17.49,1.46,4.37,2.62,6.71,0.58,5.25,5.25,11.66,9.33,25.66,4.37
95BB09S1,303,3,0,10,0,0,3,46,4,15,7,19,7,11,11,29,37,81,20,0.99,0,3.30,0,0,0.99,15.18,1.32,4.95,2.31,6.27,2.31,3.63,3.63,9.57,12.21,26.73,6.60
95BB09S2,442,2,2,10,0,1,8,65,4,29,6,30,4,19,19,61,46,110,26,0.45,0.45,2.26,0,0.23,1.81,14.71,0.90,6.56,1.36,6.79,0.90,4.30,4.30,13.80,10.41,24.89,5.88
95BB10S1,374,2,0,12,1,0,4,66,10,27,6,18,7,9,15,35,35,98,29,0.53,0,3.21,0.27,0,1.07,17.65,2.67,7.22,1.60,4.81,1.87,2.41,4.01,9.36,9.36,26.20,7.75
95BB10S2,359,5,0,12,1,0,5,60,2,17,8,19,6,25,13,42,58,59,27,1.39,0,3.34,0.28,0,1.39,16.71,0.56,4.74,2.23,5.29,1.67,6.96,3.62,11.70,16.16,16.43,7.52
95BB11S1,293,2,0,3,0,1,7,50,10,27,4,4,5,13,12,24,24,83,24,0.68,0,1.02,0,0.34,2.39,17.06,3.41,9.22,1.37,1.37,1.71,4.44,4.10,8.19,8.19,28.33,8.19
95BB11S2,322,2,0,4,0,1,4,67,4,22,5,11,1,9,10,34,40,83,25,0.62,0,1.24,0,0.31,1.24,20.81,1.24,6.83,1.55,3.42,0.31,2.80,3.11,10.56,12.42,25.78,7.76
95BB12S1,273,2,0,7,1,2,0,62,2,18,2,15,6,9,24,19,28,52,24,0.73,0,2.56,0.37,0.73,0,22.71,0.73,6.59,0.73,5.49,2.20,3.30,8.79,6.96,10.26,19.05,8.79
95BB12S2,304,0,0,12,0,1,8,58,2,13,2,13,7,12,16,32,39,70,19,0,0,3.95,0,0.33,2.63,19.08,0.66,4.28,0.66,4.28,2.30,3.95,5.26,10.53,12.83,23.03,6.25
95BB13S1,336,2,0,18,0,1,8,58,6,22,5,9,1,14,13,42,39,81,17,0.60,0,5.36,0,0.30,2.38,17.26,1.79,6.55,1.49,2.68,0.30,4.17,3.87,12.50,11.61,24.11,5.06
95BB13S2,301,0,0,8,2,0,9,58,8,19,4,17,2,13,12,33,28,69,19,0,0,2.66,0.66,0,2.99,19.27,2.66,6.31,1.33,5.65,0.66,4.32,3.99,10.96,9.30,22.92,6.31
95BB13S3,425,0,0,11,1,2,9,76,7,21,4,17,6,18,15,57,50,97,34,0,0,2.59,0.24,0.47,2.12,17.88,1.65,4.94,0.94,4.00,1.41,4.24,3.53,13.41,11.76,22.82,8.00
95BB14S1,364,4,0,14,1,1,4,55,3,18,10,13,7,29,14,47,49,83,12,1.10,0,3.85,0.27,0.27,1.10,15.11,0.82,4.95,2.75,3.57,1.92,7.97,3.85,12.91,13.46,22.80,3.30
95BB14S2,382,1,0,18,1,0,5,56,3,22,8,18,7,28,12,41,40,104,18,0.26,0,4.71,0.26,0,1.31,14.66,0.79,5.76,2.09,4.71,1.83,7.33,3.14,10.73,10.47,27.23,4.71
95BB15S1,423,9,0,12,1,1,14,66,8,12,5,24,9,24,15,48,57,98,20,2.13,0,2.84,0.24,0.24,3.31,15.60,1.89,2.84,1.18,5.67,2.13,5.67,3.55,11.35,13.48,23.17,4.73
95BB15S2,304,5,0,8,0,0,9,54,2,10,7,14,5,9,11,48,30,74,18,1.64,0,2.63,0,0,2.96,17.76,0.66,3.29,2.30,4.61,1.64,2.96,3.62,15.79,9.87,24.34,5.92
95BB16S1,344,7,0,12,1,0,13,49,2,15,6,19,3,24,15,37,45,77,19,2.03,0,3.49,0.29,0,3.78,14.24,0.58,4.36,1.74,5.52,0.87,6.98,4.36,10.76,13.08,22.38,5.52
95BB16S2,348,5,0,13,1,2,6,55,2,19,6,22,9,15,11,32,45,83,22,1.44,0,3.74,0.29,0.57,1.72,15.80,0.57,5.46,1.72,6.32,2.59,4.31,3.16,9.20,12.93,23.85,6.32
95BB17S1,469,1,1,16,1,1,7,95,8,24,5,25,3,14,24,58,30,131,25,0.21,0.21,3.41,0.21,0.21,1.49,20.26,1.71,5.12,1.07,5.33,0.64,2.99,5.12,12.37,6.40,27.93,5.33
95BB17S2,390,5,0,15,0,1,9,75,4,26,8,15,6,8,14,41,50,87,26,1.28,0,3.85,0,0.26,2.31,19.23,1.03,6.67,2.05,3.85,1.54,2.05,3.59,10.51,12.82,22.31,6.67
95BB18S1,348,0,0,6,0,0,8,62,8,23,6,10,2,13,10,41,36,96,27,0,0,1.72,0,0,2.30,17.82,2.30,6.61,1.72,2.87,0.57,3.74,2.87,11.78,10.34,27.59,7.76
95BB18S2,592,7,1,17,1,1,14,100,16,19,16,25,5,31,24,68,65,148,34,1.18,0.17,2.87,0.17,0.17,2.36,16.89,2.70,3.21,2.70,4.22,0.84,5.24,4.05,11.49,10.98,25.00,5.74
95BB19S1,382,0,0,6,0,0,1,68,8,24,9,26,3,15,15,49,36,99,23,0,0,1.57,0,0,0.26,17.80,2.09,6.28,2.36,6.81,0.79,3.93,3.93,12.83,9.42,25.92,6.02
95BB19S2,473,0,0,21,0,1,5,77,7,20,6,26,5,20,25,67,69,97,27,0,0,4.44,0,0.21,1.06,16.28,1.48,4.23,1.27,5.50,1.06,4.23,5.29,14.16,14.59,20.51,5.71
95BB19S3,373,0,0,13,0,0,1,73,6,15,5,22,5,19,11,53,48,84,18,0,0,3.49,0,0,0.27,19.57,1.61,4.02,1.34,5.90,1.34,5.09,2.95,14.21,12.87,22.52,4.83
95BB20S1,395,6,0,7,0,1,11,47,6,20,13,22,3,19,11,56,47,101,25,1.52,0,1.77,0,0.25,2.78,11.90,1.52,5.06,3.29,5.57,0.76,4.81,2.78,14.18,11.90,25.57,6.33
95BB20S2,264,2,0,6,1,0,4,26,4,19,2,10,2,8,9,44,30,75,22,0.76,0,2.27,0.38,0,1.52,9.85,1.52,7.20,0.76,3.79,0.76,3.03,3.41,16.67,11.36,28.41,8.33
95BB21S1,493,1,0,25,0,1,4,73,13,45,3,27,4,17,16,51,52,140,21,0.20,0,5.07,0,0.20,0.81,14.81,2.64,9.13,0.61,5.48,0.81,3.45,3.25,10.34,10.55,28.40,4.26
95BB21S2,514,9,1,19,0,0,4,67,9,22,6,23,5,23,19,76,69,137,25,1.75,0.19,3.70,0,0,0.78,13.04,1.75,4.28,1.17,4.47,0.97,4.47,3.70,14.79,13.42,26.65,4.86
95BB22S1,349,2,0,9,1,0,9,70,4,13,5,20,0,20,14,44,28,93,17,0.57,0,2.58,0.29,0,2.58,20.06,1.15,3.72,1.43,5.73,0,5.73,4.01,12.61,8.02,26.65,4.87
95BB22S2,297,1,0,9,0,1,4,83,1,22,2,11,4,10,9,22,24,77,17,0.34,0,3.03,0,0.34,1.35,27.95,0.34,7.41,0.67,3.70,1.35,3.37,3.03,7.41,8.08,25.93,5.72
95BB23S1,363,1,0,17,0,0,6,69,2,13,7,14,5,16,12,43,60,77,21,0.28,0,4.68,0,0,1.65,19.01,0.55,3.58,1.93,3.86,1.38,4.41,3.31,11.85,16.53,21.21,5.79
95BB23S2,365,4,0,8,2,0,4,74,3,18,5,11,2,21,13,39,56,86,19,1.10,0,2.19,0.55,0,1.10,20.27,0.82,4.93,1.37,3.01,0.55,5.75,3.56,10.68,15.34,23.56,5.21
95CC01W1,505,10,0,24,1,0,2,90,8,46,1,11,2,18,8,29,70,162,23,1.98,0,4.75,0.20,0,0.40,17.82,1.58,9.11,0.20,2.18,0.40,3.56,1.58,5.74,13.86,32.08,4.55
95CC02W1,593,19,0,30,1,0,7,69,15,38,3,13,4,24,19,53,101,157,40,3.20,0,5.06,0.17,0,1.18,11.64,2.53,6.41,0.51,2.19,0.67,4.05,3.20,8.94,17.03,26.48,6.75
95CC03W1,507,19,1,24,0,2,8,92,2,53,6,7,5,26,22,22,61,130,27,3.75,0.20,4.73,0,0.39,1.58,18.15,0.39,10.45,1.18,1.38,0.99,5.13,4.34,4.34,12.03,25.64,5.33
95CC04W1,475,10,1,23,1,3,20,86,9,22,1,14,2,11,9,28,75,128,32,2.11,0.21,4.84,0.21,0.63,4.21,18.11,1.89,4.63,0.21,2.95,0.42,2.32,1.89,5.89,15.79,26.95,6.74
95CC05W1,529,16,1,27,1,4,17,93,14,24,3,19,2,27,5,35,80,133,28,3.02,0.19,5.10,0.19,0.76,3.21,17.58,2.65,4.54,0.57,3.59,0.38,5.10,0.95,6.62,15.12,25.14,5.29
95CC06S1,357,4,0,15,0,0,4,60,4,18,3,14,5,14,2,32,56,106,20,1.12,0,4.20,0,0,1.12,16.81,1.12,5.04,0.84,3.92,1.40,3.92,0.56,8.96,15.69,29.69,5.60
95CC06S2,296,3,0,8,0,0,4,46,4,11,2,13,0,17,11,29,51,81,16,1.01,0,2.70,0,0,1.35,15.54,1.35,3.72,0.68,4.39,0,5.74,3.72,9.80,17.23,27.36,5.41
95CC07W1,674,15,3,39,0,3,17,106,16,27,8,20,5,23,16,40,110,180,46,2.23,0.45,5.79,0,0.45,2.52,15.73,2.37,4.01,1.19,2.97,0.74,3.41,2.37,5.93,16.32,26.71,6.82
95CC08W1,465,5,0,20,1,2,8,74,10,31,0,19,7,24,11,29,88,114,22,1.08,0,4.30,0.22,0.43,1.72,15.91,2.15,6.67,0,4.09,1.51,5.16,2.37,6.24,18.92,24.52,4.73
95CC09S1,325,11,0,20,0,0,7,42,4,18,5,10,1,19,6,26,44,95,17,3.38,0,6.15,0,0,2.15,12.92,1.23,5.54,1.54,3.08,0.31,5.85,1.85,8.00,13.54,29.23,5.23
95CC09S2,455,7,0,52,1,2,11,77,6,20,3,8,2,24,15,28,67,110,22,1.54,0,11.43,0.22,0.44,2.42,16.92,1.32,4.40,0.66,1.76,0.44,5.27,3.30,6.15,14.73,24.18,4.84
95CC10W1,538,7,0,32,1,3,7,90,6,21,4,8,3,24,14,46,97,151,24,1.30,0,5.95,0.19,0.56,1.30,16.73,1.12,3.90,0.74,1.49,0.56,4.46,2.60,8.55,18.03,28.07,4.46
95CC11W1,332,17,0,9,0,5,11,53,5,19,3,9,1,10,8,13,51,98,20,5.12,0,2.71,0,1.51,3.31,15.96,1.51,5.72,0.90,2.71,0.30,3.01,2.41,3.92,15.36,29.52,6.02
95CC12W1,583,13,1,25,1,0,14,92,11,24,4,15,3,33,19,46,89,162,31,2.23,0.17,4.29,0.17,0,2.40,15.78,1.89,4.12,0.69,2.57,0.51,5.66,3.26,7.89,15.27,27.79,5.32
95CC13W1,532,13,0,20,0,2,5,101,12,31,4,15,7,18,16,47,70,142,29,2.44,0,3.76,0,0.38,0.94,18.98,2.26,5.83,0.75,2.82,1.32,3.38,3.01,8.83,13.16,26.69,5.45
95CC14W1,692,7,0,60,2,2,19,129,14,30,9,26,3,24,19,37,108,167,36,1.01,0,8.67,0.29,0.29,2.75,18.64,2.02,4.34,1.30,3.76,0.43,3.47,2.75,5.35,15.61,24.13,5.20
95CC15W1,604,16,0,46,0,1,9,99,10,26,6,18,6,24,18,50,83,158,34,2.65,0,7.62,0,0.17,1.49,16.39,1.66,4.30,0.99,2.98,0.99,3.97,2.98,8.28,13.74,26.16,5.63
95CC16W1,581,7,0,33,1,1,8,120,6,52,4,14,5,14,23,34,85,147,27,1.20,0,5.68,0.17,0.17,1.38,20.65,1.03,8.95,0.69,2.41,0.86,2.41,3.96,5.85,14.63,25.30,4.65
95CC17W1,614,12,0,36,0,6,12,99,8,38,9,15,5,31,17,38,103,161,24,1.95,0,5.86,0,0.98,1.95,16.12,1.30,6.19,1.47,2.44,0.81,5.05,2.77,6.19,16.78,26.22,3.91
95CC18W1,522,11,0,24,2,2,9,77,6,30,6,9,9,29,12,45,92,130,29,2.11,0,4.60,0.38,0.38,1.72,14.75,1.15,5.75,1.15,1.72,1.72,5.56,2.30,8.62,17.62,24.90,5.56
95CC19W1,592,17,0,32,1,0,12,108,8,34,6,19,8,17,12,41,94,166,17,2.87,0,5.41,0.17,0,2.03,18.24,1.35,5.74,1.01,3.21,1.35,2.87,2.03,6.93,15.88,28.04,2.87
95CC20S1,311,3,0,25,1,1,1,50,3,11,5,8,1,12,8,21,54,95,12,0.96,0,8.04,0.32,0.32,0.32,16.08,0.96,3.54,1.61,2.57,0.32,3.86,2.57,6.75,17.36,30.55,3.86
95CC20S2,393,3,0,25,2,0,8,65,5,19,2,11,7,21,13,31,57,107,17,0.76,0,6.36,0.51,0,2.04,16.54,1.27,4.83,0.51,2.80,1.78,5.34,3.31,7.89,14.50,27.23,4.33
95CC21W1,634,3,1,66,1,1,12,131,6,29,9,13,6,26,30,44,67,147,42,0.47,0.16,10.41,0.16,0.16,1.89,20.66,0.95,4.57,1.42,2.05,0.95,4.10,4.73,6.94,10.57,23.19,6.62
95CC22W1,349,11,0,16,1,1,6,67,2,26,1,6,1,19,15,24,34,106,13,3.15,0,4.58,0.29,0.29,1.72,19.20,0.57,7.45,0.29,1.72,0.29,5.44,4.30,6.88,9.74,30.37,3.72
95DD01W1,416,2,0,33,0,6,8,67,7,20,2,10,6,12,14,33,85,88,23,0.48,0,7.93,0,1.44,1.92,16.11,1.68,4.81,0.48,2.40,1.44,2.88,3.37,7.93,20.43,21.15,5.53
95DD02S1,344,3,0,31,1,2,11,74,5,23,0,5,2,3,12,20,41,99,12,0.87,0,9.01,0.29,0.58,3.20,21.51,1.45,6.69,0,1.45,0.58,0.87,3.49,5.81,11.92,28.78,3.49
95DD02S2,616,6,0,36,2,1,11,124,14,28,6,15,10,29,17,48,78,153,38,0.97,0,5.84,0.32,0.16,1.79,20.13,2.27,4.55,0.97,2.44,1.62,4.71,2.76,7.79,12.66,24.84,6.17
95DD03W1,876,4,1,56,2,5,16,143,15,47,11,26,5,34,30,75,132,224,50,0.46,0.11,6.39,0.23,0.57,1.83,16.32,1.71,5.37,1.26,2.97,0.57,3.88,3.42,8.56,15.07,25.57,5.71
95DD04W1,366,3,0,32,0,2,4,95,6,40,0,5,4,11,19,19,28,77,21,0.82,0,8.74,0,0.55,1.09,25.96,1.64,10.93,0,1.37,1.09,3.01,5.19,5.19,7.65,21.04,5.74
95DD05W1,336,3,0,30,1,3,5,93,7,24,2,2,2,7,22,18,26,71,20,0.89,0,8.93,0.30,0.89,1.49,27.68,2.08,7.14,0.60,0.60,0.60,2.08,6.55,5.36,7.74,21.13,5.95
95DD06W1,550,1,0,33,1,4,11,85,7,24,9,18,6,21,14,45,98,141,32,0.18,0,6.00,0.18,0.73,2.00,15.45,1.27,4.36,1.64,3.27,1.09,3.82,2.55,8.18,17.82,25.64,5.82
95DD07S1,311,9,0,18,1,1,5,53,7,8,2,9,6,12,6,27,51,81,15,2.89,0,5.79,0.32,0.32,1.61,17.04,2.25,2.57,0.64,2.89,1.93,3.86,1.93,8.68,16.40,26.05,4.82
95DD07S2,387,6,1,21,2,0,12,72,10,25,3,15,5,13,13,24,54,94,17,1.55,0.26,5.43,0.52,0,3.10,18.60,2.58,6.46,0.78,3.88,1.29,3.36,3.36,6.20,13.95,24.29,4.39
95DD08W1,440,9,0,47,4,9,7,86,10,43,2,6,5,14,28,34,28,82,26,2.05,0,10.68,0.91,2.05,1.59,19.55,2.27,9.77,0.45,1.36,1.14,3.18,6.36,7.73,6.36,18.64,5.91
95DD09W1,560,21,0,31,0,2,13,89,9,29,5,11,6,33,13,50,95,126,27,3.75,0,5.54,0,0.36,2.32,15.89,1.61,5.18,0.89,1.96,1.07,5.89,2.32,8.93,16.96,22.50,4.82
95DD10W1,626,5,0,40,0,7,6,138,13,41,0,12,6,16,15,48,91,147,41,0.80,0,6.39,0,1.12,0.96,22.04,2.08,6.55,0,1.92,0.96,2.56,2.40,7.67,14.54,23.48,6.55
95DD11W1,468,4,0,39,2,9,5,110,8,45,4,10,8,10,20,34,39,93,28,0.85,0,8.33,0.43,1.92,1.07,23.50,1.71,9.62,0.85,2.14,1.71,2.14,4.27,7.26,8.33,19.87,5.98
95DD12W1,530,10,0,38,0,2,12,94,7,30,2,24,3,25,17,40,82,120,24,1.89,0,7.17,0,0.38,2.26,17.74,1.32,5.66,0.38,4.53,0.57,4.72,3.21,7.55,15.47,22.64,4.53
95DD13W1,340,4,0,29,0,7,7,67,3,31,0,11,3,11,13,30,32,74,18,1.18,0,8.53,0,2.06,2.06,19.71,0.88,9.12,0,3.24,0.88,3.24,3.82,8.82,9.41,21.76,5.29
95DD14S1,372,3,0,25,2,1,4,79,4,9,6,11,6,13,10,29,52,98,20,0.81,0,6.72,0.54,0.27,1.08,21.24,1.08,2.42,1.61,2.96,1.61,3.49,2.69,7.80,13.98,26.34,5.38
95DD14S2,430,1,0,37,1,0,7,83,5,16,5,14,5,19,11,39,82,92,13,0.23,0,8.60,0.23,0,1.63,19.30,1.16,3.72,1.16,3.26,1.16,4.42,2.56,9.07,19.07,21.40,3.02
95DD15W1,774,7,0,50,4,7,19,136,11,48,11,18,4,35,15,64,131,185,29,0.90,0,6.46,0.52,0.90,2.45,17.57,1.42,6.20,1.42,2.33,0.52,4.52,1.94,8.27,16.93,23.90,3.75
95DD16W1,693,20,1,34,3,3,22,156,25,29,5,19,5,30,17,42,99,147,36,2.89,0.14,4.91,0.43,0.43,3.17,22.51,3.61,4.18,0.72,2.74,0.72,4.33,2.45,6.06,14.29,21.21,5.19
95DD17W1,800,20,0,38,1,5,24,137,8,36,6,29,8,32,25,58,100,241,32,2.50,0,4.75,0.13,0.63,3.00,17.13,1.00,4.50,0.75,3.63,1.00,4.00,3.13,7.25,12.50,30.13,4.00
95DD18W1,399,2,0,34,1,3,9,96,8,28,4,10,4,11,18,25,43,80,23,0.50,0,8.52,0.25,0.75,2.26,24.06,2.01,7.02,1.00,2.51,1.00,2.76,4.51,6.27,10.78,20.05,5.76
95DD19S1,444,4,0,24,1,3,7,93,12,26,3,16,4,17,15,31,46,123,19,0.90,0,5.41,0.23,0.68,1.58,20.95,2.70,5.86,0.68,3.60,0.90,3.83,3.38,6.98,10.36,27.70,4.28
