GeographyCode,KS401NI0001,KS401NI0002,KS401NI0003,KS401NI0004,KS401NI0005,KS401NI0006,KS401NI0007,KS401NI0008,KS401NI0009,KS401NI0010,KS401NI0011,KS401NI0012,KS401NI0013,KS401NI0014,KS401NI0015,KS401NI0016,KS401NI0017,KS401NI0018,KS401NI0019,KS401NI0020
95GG25S2,726,726,0,726,716,10,33,263,288,133,7,2,0,4.55,36.23,39.67,18.32,0.96,0.28,0
95GG25S3,627,627,0,627,610,17,24,141,338,118,6,0,0,3.83,22.49,53.91,18.82,0.96,0,0
95GG26S1,886,886,0,886,848,38,86,169,564,63,4,0,0,9.71,19.07,63.66,7.11,0.45,0,0
95GG26S2,867,867,0,867,806,61,38,378,398,50,2,1,0,4.38,43.60,45.91,5.77,0.23,0.12,0
95GG27S1,497,497,0,497,487,10,137,238,80,41,0,1,0,27.57,47.89,16.10,8.25,0,0.20,0
95GG27S2,613,613,0,613,607,6,24,175,334,78,2,0,0,3.92,28.55,54.49,12.72,0.33,0,0
95GG27S3,787,787,0,787,727,60,13,233,213,324,1,3,0,1.65,29.61,27.06,41.17,0.13,0.38,0
95GG27S4,662,662,0,662,646,16,22,59,458,120,3,0,0,3.32,8.91,69.18,18.13,0.45,0,0
95GG28S1,880,880,0,880,839,41,136,506,139,99,0,0,0,15.45,57.50,15.80,11.25,0,0,0
95GG28S2,739,739,0,739,712,27,59,353,260,65,2,0,0,7.98,47.77,35.18,8.80,0.27,0,0
95GG28S3,792,792,0,792,774,18,28,155,541,60,8,0,0,3.54,19.57,68.31,7.58,1.01,0,0
95GG29S1,1454,1454,0,1454,1083,371,48,216,451,727,9,3,0,3.30,14.86,31.02,50.00,0.62,0.21,0
95GG29S2,1469,1468,1,1470,1347,123,38,197,955,245,25,10,0,2.59,13.40,64.97,16.67,1.70,0.68,0
95GG30S1,802,802,0,802,763,39,130,211,270,184,5,2,0,16.21,26.31,33.67,22.94,0.62,0.25,0
95GG30S2,734,734,0,734,695,39,210,342,32,122,28,0,0,28.61,46.59,4.36,16.62,3.81,0,0
95GG30S3,636,636,0,636,625,11,36,563,37,0,0,0,0,5.66,88.52,5.82,0,0,0,0
95GG31S1,817,817,0,817,793,24,57,482,218,51,9,0,0,6.98,59.00,26.68,6.24,1.10,0,0
95GG31S2,813,813,0,813,800,13,18,511,197,81,6,0,0,2.21,62.85,24.23,9.96,0.74,0,0
95GG31S3,886,886,0,886,870,16,45,305,379,155,1,1,0,5.08,34.42,42.78,17.49,0.11,0.11,0
95GG32S1,1303,1302,1,1306,1257,49,168,621,426,78,3,0,10,12.86,47.55,32.62,5.97,0.23,0,0.77
95GG32S2,754,754,0,754,698,56,64,254,382,49,4,1,0,8.49,33.69,50.66,6.50,0.53,0.13,0
95GG32S3,744,744,0,744,694,50,151,298,269,26,0,0,0,20.30,40.05,36.16,3.49,0,0,0
95GG33S1,772,772,0,772,737,35,483,104,35,148,2,0,0,62.56,13.47,4.53,19.17,0.26,0,0
95GG33S2,676,676,0,676,618,58,322,137,41,138,29,9,0,47.63,20.27,6.07,20.41,4.29,1.33,0
95GG33S3,923,923,0,923,840,83,219,228,286,131,43,16,0,23.73,24.70,30.99,14.19,4.66,1.73,0
95GG34S1,674,674,0,674,650,24,46,121,380,125,1,1,0,6.82,17.95,56.38,18.55,0.15,0.15,0
95GG34S2,559,559,0,559,553,6,80,457,18,4,0,0,0,14.31,81.75,3.22,0.72,0,0,0
95GG34S3,869,869,0,869,796,73,111,452,100,197,6,3,0,12.77,52.01,11.51,22.67,0.69,0.35,0
95GG35S1,939,939,0,939,867,72,43,106,494,291,4,1,0,4.58,11.29,52.61,30.99,0.43,0.11,0
95GG35S2,816,815,1,818,731,87,18,52,354,387,5,2,0,2.20,6.36,43.28,47.31,0.61,0.24,0
95GG35S3,691,690,1,692,646,46,37,71,467,93,18,6,0,5.35,10.26,67.49,13.44,2.60,0.87,0
95GG36S1,868,868,0,868,827,41,27,459,281,97,2,2,0,3.11,52.88,32.37,11.18,0.23,0.23,0
95GG36S2,869,869,0,869,836,33,46,714,53,52,1,3,0,5.29,82.16,6.10,5.98,0.12,0.35,0
95GG36S3,849,849,0,849,818,31,84,636,96,29,2,2,0,9.89,74.91,11.31,3.42,0.24,0.24,0
95GG37S1,803,803,0,803,779,24,203,312,179,74,34,1,0,25.28,38.85,22.29,9.22,4.23,0.12,0
95GG37S2,870,870,0,870,819,51,45,274,469,73,4,5,0,5.17,31.49,53.91,8.39,0.46,0.57,0
95GG37S3,1140,1140,0,1140,1089,51,32,399,390,315,3,1,0,2.81,35.00,34.21,27.63,0.26,0.09,0
95GG38S1,1428,1428,0,1428,1369,59,169,376,432,443,7,1,0,11.83,26.33,30.25,31.02,0.49,0.07,0
95GG38S2,905,903,2,907,853,54,54,275,200,314,62,2,0,5.95,30.32,22.05,34.62,6.84,0.22,0
95GG38S3,711,711,0,711,693,18,65,514,16,86,24,5,1,9.14,72.29,2.25,12.10,3.38,0.70,0.14
95GG39S1,1388,1387,1,1390,1172,218,34,39,413,872,24,8,0,2.45,2.81,29.71,62.73,1.73,0.58,0
95GG39S2,1518,1518,0,1518,1402,116,52,118,563,755,23,7,0,3.43,7.77,37.09,49.74,1.52,0.46,0
95GG39S3,1119,1118,1,1121,1042,79,25,44,747,295,9,1,0,2.23,3.93,66.64,26.32,0.80,0.09,0
95GG40S1,843,843,0,843,802,41,84,213,435,100,7,2,2,9.96,25.27,51.60,11.86,0.83,0.24,0.24
95GG40S2,1153,1153,0,1153,1059,94,69,125,768,188,0,3,0,5.98,10.84,66.61,16.31,0,0.26,0
95GG41S1,824,824,0,824,789,35,660,72,17,59,16,0,0,80.10,8.74,2.06,7.16,1.94,0,0
95GG41S2,634,634,0,634,596,38,399,113,22,93,6,1,0,62.93,17.82,3.47,14.67,0.95,0.16,0
95GG41S3,831,831,0,831,788,43,245,307,117,124,37,1,0,29.48,36.94,14.08,14.92,4.45,0.12,0
95GG42S1,719,718,1,723,689,34,361,240,26,67,28,1,0,49.93,33.20,3.60,9.27,3.87,0.14,0
95GG42S2,227,227,0,227,209,18,81,33,25,60,27,1,0,35.68,14.54,11.01,26.43,11.89,0.44,0
95GG42S3,822,822,0,822,740,82,89,158,352,164,57,2,0,10.83,19.22,42.82,19.95,6.93,0.24,0
95GG42S4,1001,1001,0,1001,968,33,180,507,171,136,4,3,0,17.98,50.65,17.08,13.59,0.40,0.30,0
95GG43S1,761,761,0,761,720,41,30,150,383,174,24,0,0,3.94,19.71,50.33,22.86,3.15,0,0
95GG43S2,764,764,0,764,734,30,33,165,530,30,6,0,0,4.32,21.60,69.37,3.93,0.79,0,0
95GG43S3,919,919,0,919,862,57,28,230,551,108,2,0,0,3.05,25.03,59.96,11.75,0.22,0,0
95GG44S1,1475,1474,1,1476,1390,86,74,110,843,389,53,7,0,5.01,7.45,57.11,26.36,3.59,0.47,0
95GG44S2,1405,1405,0,1405,1315,90,42,111,1016,214,15,7,0,2.99,7.90,72.31,15.23,1.07,0.50,0
95GG45S1,723,722,1,724,694,30,483,71,76,93,1,0,0,66.71,9.81,10.50,12.85,0.14,0,0
95GG45S2,702,702,0,702,686,16,48,210,375,59,4,6,0,6.84,29.91,53.42,8.40,0.57,0.85,0
95GG45S3,774,774,0,774,749,25,114,234,256,165,5,0,0,14.73,30.23,33.07,21.32,0.65,0,0
95GG46S1,676,676,0,676,663,13,51,283,276,61,1,4,0,7.54,41.86,40.83,9.02,0.15,0.59,0
95GG46S2,652,652,0,652,646,6,34,331,261,23,2,0,1,5.21,50.77,40.03,3.53,0.31,0,0.15
95GG46S3,629,629,0,629,623,6,26,183,371,47,2,0,0,4.13,29.09,58.98,7.47,0.32,0,0
95GG47S1,1202,1202,0,1202,1025,177,30,127,540,338,150,17,0,2.50,10.57,44.93,28.12,12.48,1.41,0
95GG47S2,972,970,2,975,801,174,36,184,404,265,84,1,1,3.69,18.87,41.44,27.18,8.62,0.10,0.10
95GG47S3,994,991,3,999,815,184,35,54,479,267,151,13,0,3.50,5.41,47.95,26.73,15.12,1.30,0
95GG48S1,637,637,0,637,620,17,23,61,541,10,2,0,0,3.61,9.58,84.93,1.57,0.31,0,0
95GG48S2,853,853,0,853,842,11,53,292,385,119,4,0,0,6.21,34.23,45.13,13.95,0.47,0,0
95GG48S3,591,591,0,591,589,2,31,119,426,13,2,0,0,5.25,20.14,72.08,2.20,0.34,0,0
95GG49S1,869,869,0,869,748,121,84,92,358,274,57,4,0,9.67,10.59,41.20,31.53,6.56,0.46,0
95GG49S2,1098,1096,2,1103,948,155,36,83,357,328,282,17,0,3.26,7.52,32.37,29.74,25.57,1.54,0
95GG49S3,991,990,1,992,821,171,24,48,634,212,46,28,0,2.42,4.84,63.91,21.37,4.64,2.82,0
95GG49S4,883,883,0,883,834,49,18,146,431,153,132,3,0,2.04,16.53,48.81,17.33,14.95,0.34,0
95GG50S1,846,846,0,846,764,82,20,99,693,17,16,1,0,2.36,11.70,81.91,2.01,1.89,0.12,0
95GG50S2,1015,1015,0,1015,972,43,33,78,694,190,16,4,0,3.25,7.68,68.37,18.72,1.58,0.39,0
95GG50S3,983,983,0,983,917,66,27,39,822,66,21,8,0,2.75,3.97,83.62,6.71,2.14,0.81,0
95GG51S1,755,755,0,755,683,72,30,378,339,7,0,1,0,3.97,50.07,44.90,0.93,0,0.13,0
95GG51S2,800,800,0,800,710,90,38,103,581,67,8,3,0,4.75,12.88,72.63,8.38,1.00,0.38,0
95GG51S3,734,734,0,734,688,46,44,92,488,102,5,3,0,5.99,12.53,66.49,13.90,0.68,0.41,0
95HH01W1,925,925,0,925,890,35,278,253,254,128,7,5,0,30.05,27.35,27.46,13.84,0.76,0.54,0
95HH02S1,531,531,0,531,522,9,207,318,5,1,0,0,0,38.98,59.89,0.94,0.19,0,0,0
95HH02S2,545,545,0,545,541,4,362,166,10,6,1,0,0,66.42,30.46,1.83,1.10,0.18,0,0
95HH03W1,750,750,0,750,726,24,524,120,79,27,0,0,0,69.87,16.00,10.53,3.60,0,0,0
95HH04S1,649,649,0,649,645,4,310,296,35,8,0,0,0,47.77,45.61,5.39,1.23,0,0,0
95HH04S2,520,520,0,520,515,5,361,115,7,36,1,0,0,69.42,22.12,1.35,6.92,0.19,0,0
95HH05W1,939,939,0,939,908,31,95,195,552,92,5,0,0,10.12,20.77,58.79,9.80,0.53,0,0
95HH06S1,779,779,0,779,762,17,558,122,55,30,3,8,3,71.63,15.66,7.06,3.85,0.39,1.03,0.39
95HH06S2,932,932,0,932,920,12,493,362,63,12,2,0,0,52.90,38.84,6.76,1.29,0.21,0,0
95HH07W1,775,775,0,775,733,42,70,99,344,255,7,0,0,9.03,12.77,44.39,32.90,0.90,0,0
95HH08W1,1158,1158,0,1158,1083,75,488,282,194,179,15,0,0,42.14,24.35,16.75,15.46,1.30,0,0
95HH09W1,1590,1590,0,1590,1423,167,87,234,588,614,37,29,1,5.47,14.72,36.98,38.62,2.33,1.82,0.06
95HH10W1,983,983,0,983,945,38,548,185,213,36,1,0,0,55.75,18.82,21.67,3.66,0.10,0,0
95HH11W1,670,670,0,670,655,15,56,147,344,119,3,1,0,8.36,21.94,51.34,17.76,0.45,0.15,0
95HH12W1,637,637,0,637,626,11,198,322,111,6,0,0,0,31.08,50.55,17.43,0.94,0,0,0
95HH13W1,637,637,0,637,614,23,25,92,482,38,0,0,0,3.92,14.44,75.67,5.97,0,0,0
95HH14W1,789,789,0,789,764,25,56,138,431,159,1,4,0,7.10,17.49,54.63,20.15,0.13,0.51,0
95HH15W1,1111,1111,0,1111,1083,28,257,327,362,159,5,1,0,23.13,29.43,32.58,14.31,0.45,0.09,0
95HH16W1,963,963,0,963,917,46,401,237,212,87,19,7,0,41.64,24.61,22.01,9.03,1.97,0.73,0
95HH17W1,959,959,0,959,928,31,550,306,76,22,0,1,4,57.35,31.91,7.92,2.29,0,0.10,0.42
95II01S1,648,648,0,648,626,22,297,224,91,32,4,0,0,45.83,34.57,14.04,4.94,0.62,0,0
95II01S2,657,657,0,657,634,23,304,298,10,44,1,0,0,46.27,45.36,1.52,6.70,0.15,0,0
95II02S1,515,515,0,515,507,8,285,205,13,11,0,1,0,55.34,39.81,2.52,2.14,0,0.19,0
95II02S2,695,695,0,695,678,17,241,181,158,110,4,1,0,34.68,26.04,22.73,15.83,0.58,0.14,0
95II02S3,767,767,0,767,726,41,162,65,269,268,3,0,0,21.12,8.47,35.07,34.94,0.39,0,0
95II03S1,597,597,0,597,575,22,230,352,13,2,0,0,0,38.53,58.96,2.18,0.34,0,0,0
95II03S2,742,742,0,742,729,13,97,592,7,36,10,0,0,13.07,79.78,0.94,4.85,1.35,0,0
95II04S1,896,896,0,896,864,32,321,393,128,50,4,0,0,35.83,43.86,14.29,5.58,0.45,0,0
95II04S2,836,836,0,836,808,28,123,174,422,114,2,1,0,14.71,20.81,50.48,13.64,0.24,0.12,0
95II05S1,540,540,0,540,527,13,407,117,2,14,0,0,0,75.37,21.67,0.37,2.59,0,0,0
95II05S2,792,792,0,792,774,18,206,372,134,77,3,0,0,26.01,46.97,16.92,9.72,0.38,0,0
95II06S1,543,543,0,543,533,10,353,177,6,5,0,0,2,65.01,32.60,1.10,0.92,0,0,0.37
95II06S2,781,781,0,781,752,29,295,354,70,62,0,0,0,37.77,45.33,8.96,7.94,0,0,0
95II07W1,1049,1049,0,1049,991,58,35,127,539,345,3,0,0,3.34,12.11,51.38,32.89,0.29,0,0
95II08W1,1118,1118,0,1118,1073,45,32,634,225,222,3,2,0,2.86,56.71,20.13,19.86,0.27,0.18,0
95II09S1,942,941,1,944,865,79,152,481,112,184,3,12,0,16.10,50.95,11.86,19.49,0.32,1.27,0
95II09S2,565,565,0,565,552,13,52,435,77,1,0,0,0,9.20,76.99,13.63,0.18,0,0,0
95II10W1,1179,1179,0,1179,1144,35,95,192,674,213,4,1,0,8.06,16.28,57.17,18.07,0.34,0.08,0
95II11W1,1082,1082,0,1082,1055,27,292,709,14,64,3,0,0,26.99,65.53,1.29,5.91,0.28,0,0
95II12W1,1052,1052,0,1052,1007,45,534,407,24,77,2,8,0,50.76,38.69,2.28,7.32,0.19,0.76,0
95II13W1,1306,1306,0,1306,1253,53,182,402,360,356,3,3,0,13.94,30.78,27.57,27.26,0.23,0.23,0
95II14W1,1059,1059,0,1059,1026,33,449,535,49,25,0,0,1,42.40,50.52,4.63,2.36,0,0,0.09
95II15S1,672,672,0,672,660,12,233,362,43,33,1,0,0,34.67,53.87,6.40,4.91,0.15,0,0
95II15S2,666,666,0,666,659,7,375,281,3,3,2,2,0,56.31,42.19,0.45,0.45,0.30,0.30,0
95II16W1,926,926,0,926,890,36,30,574,257,65,0,0,0,3.24,61.99,27.75,7.02,0,0,0
95II17W1,1248,1248,0,1248,1190,58,217,435,252,338,3,3,0,17.39,34.86,20.19,27.08,0.24,0.24,0
95II18W1,1148,1148,0,1148,1090,58,38,211,577,318,3,0,1,3.31,18.38,50.26,27.70,0.26,0,0.09
95II19S1,648,648,0,648,633,15,528,99,12,7,1,0,1,81.48,15.28,1.85,1.08,0.15,0,0.15
95II19S2,777,777,0,777,756,21,379,193,188,15,1,0,1,48.78,24.84,24.20,1.93,0.13,0,0.13
95II20W1,1255,1255,0,1255,1211,44,259,684,130,172,9,1,0,20.64,54.50,10.36,13.71,0.72,0.08,0
95II21W1,1092,1092,0,1092,1045,47,63,258,590,175,6,0,0,5.77,23.63,54.03,16.03,0.55,0,0
95II22W1,1019,1019,0,1019,990,29,200,367,335,113,4,0,0,19.63,36.02,32.88,11.09,0.39,0,0
95II23W1,935,935,0,935,910,25,102,630,165,37,0,1,0,10.91,67.38,17.65,3.96,0,0.11,0
95JJ01W1,928,928,0,928,892,36,717,173,34,2,0,1,1,77.26,18.64,3.66,0.22,0,0.11,0.11
95JJ02W1,1581,1581,0,1581,1074,507,611,399,278,270,22,1,0,38.65,25.24,17.58,17.08,1.39,0.06,0
95JJ03S1,609,609,0,609,596,13,78,105,329,96,0,1,0,12.81,17.24,54.02,15.76,0,0.16,0
95JJ03S2,430,430,0,430,427,3,141,144,113,30,2,0,0,32.79,33.49,26.28,6.98,0.47,0,0
95JJ04S1,692,692,0,692,610,82,375,211,97,4,2,0,3,54.19,30.49,14.02,0.58,0.29,0,0.43
95JJ04S2,933,933,0,933,669,264,472,187,137,113,18,6,0,50.59,20.04,14.68,12.11,1.93,0.64,0
95JJ05W1,1007,1007,0,1007,892,115,63,176,512,211,30,15,0,6.26,17.48,50.84,20.95,2.98,1.49,0
95JJ06W1,1105,1105,0,1105,1063,42,92,419,393,192,6,3,0,8.33,37.92,35.57,17.38,0.54,0.27,0
95JJ07W1,1134,1134,0,1134,1092,42,167,244,630,88,3,2,0,14.73,21.52,55.56,7.76,0.26,0.18,0
95JJ08S1,567,567,0,567,540,27,321,182,59,3,0,0,2,56.61,32.10,10.41,0.53,0,0,0.35
95JJ08S2,839,839,0,839,647,192,423,298,65,49,3,1,0,50.42,35.52,7.75,5.84,0.36,0.12,0
95JJ09W1,1343,1343,0,1343,839,504,734,359,128,106,14,0,2,54.65,26.73,9.53,7.89,1.04,0,0.15
95JJ10W1,1069,1068,1,1070,1027,43,656,181,185,37,1,7,3,61.31,16.92,17.29,3.46,0.09,0.65,0.28
95JJ11S1,823,823,0,823,724,99,478,211,105,28,1,0,0,58.08,25.64,12.76,3.40,0.12,0,0
95JJ11S2,1076,1076,0,1076,818,258,623,358,50,42,2,0,1,57.90,33.27,4.65,3.90,0.19,0,0.09
95JJ12W1,1051,1051,0,1051,1002,49,478,264,215,67,5,19,3,45.48,25.12,20.46,6.37,0.48,1.81,0.29
95JJ13S1,806,806,0,806,779,27,437,281,85,3,0,0,0,54.22,34.86,10.55,0.37,0,0,0
95JJ13S2,711,711,0,711,678,33,446,212,20,31,1,1,0,62.73,29.82,2.81,4.36,0.14,0.14,0
95JJ14W1,870,870,0,870,849,21,549,215,103,1,0,1,1,63.10,24.71,11.84,0.11,0,0.11,0.11
95JJ15W1,871,871,0,871,779,92,350,149,191,161,15,5,0,40.18,17.11,21.93,18.48,1.72,0.57,0
95JJ16W1,1429,1428,1,1432,916,516,185,391,357,431,45,22,1,12.92,27.30,24.93,30.10,3.14,1.54,0.07
95JJ17W1,856,856,0,856,824,32,703,114,31,4,3,0,1,82.13,13.32,3.62,0.47,0.35,0,0.12
95JJ18W1,1440,1440,0,1440,975,465,221,218,394,458,113,36,0,15.35,15.14,27.36,31.81,7.85,2.50,0
95JJ19S1,889,889,0,889,652,237,513,220,63,88,4,1,0,57.71,24.75,7.09,9.90,0.45,0.11,0
95JJ19S2,583,583,0,583,476,107,340,125,60,54,2,1,1,58.32,21.44,10.29,9.26,0.34,0.17,0.17
95JJ20S1,867,867,0,867,833,34,462,333,64,8,0,0,0,53.29,38.41,7.38,0.92,0,0,0
95JJ20S2,809,809,0,809,785,24,318,271,172,47,1,0,0,39.31,33.50,21.26,5.81,0.12,0,0
95JJ21W1,1026,1026,0,1026,962,64,299,347,284,94,0,2,0,29.14,33.82,27.68,9.16,0,0.19,0
95JJ22W1,1134,1134,0,1134,1088,46,695,225,114,85,7,8,0,61.29,19.84,10.05,7.50,0.62,0.71,0
95KK01W1,906,906,0,906,836,70,675,153,63,0,0,1,14,74.50,16.89,6.95,0,0,0.11,1.55
95KK02W1,768,768,0,768,722,46,440,193,119,6,0,5,5,57.29,25.13,15.49,0.78,0,0.65,0.65
95KK03W1,761,761,0,761,704,57,685,44,27,0,1,0,4,90.01,5.78,3.55,0,0.13,0,0.53
95KK04W1,1014,1014,0,1014,974,40,381,289,299,40,2,3,0,37.57,28.50,29.49,3.94,0.20,0.30,0
95KK05W1,843,843,0,843,803,40,667,126,41,4,1,0,4,79.12,14.95,4.86,0.47,0.12,0,0.47
95KK06W1,761,761,0,761,737,24,255,203,266,26,6,5,0,33.51,26.68,34.95,3.42,0.79,0.66,0
95KK07W1,699,699,0,699,682,17,591,69,35,0,1,0,3,84.55,9.87,5.01,0,0.14,0,0.43
95KK08W1,1019,1019,0,1019,967,52,455,333,208,11,0,10,2,44.65,32.68,20.41,1.08,0,0.98,0.20
95KK09W1,1028,1027,1,1029,947,82,314,295,251,149,10,9,1,30.52,28.67,24.39,14.48,0.97,0.87,0.10
95KK10W1,739,739,0,739,699,40,619,76,34,0,1,0,9,83.76,10.28,4.60,0,0.14,0,1.22
95KK11W1,1016,1016,0,1016,982,34,310,353,316,28,7,2,0,30.51,34.74,31.10,2.76,0.69,0.20,0
95KK12W1,848,848,0,848,776,72,518,174,137,6,5,6,2,61.08,20.52,16.16,0.71,0.59,0.71,0.24
95KK13W1,664,664,0,664,642,22,487,85,89,2,0,0,1,73.34,12.80,13.40,0.30,0,0,0.15
95KK14W1,738,738,0,738,703,35,432,153,130,13,3,3,4,58.54,20.73,17.62,1.76,0.41,0.41,0.54
95KK15W1,1006,1006,0,1006,921,85,785,143,73,1,1,1,2,78.03,14.21,7.26,0.10,0.10,0.10,0.20
95KK16W1,847,847,0,847,809,38,279,319,159,79,6,5,0,32.94,37.66,18.77,9.33,0.71,0.59,0
95LL01S1,829,829,0,829,802,27,525,210,81,1,3,6,3,63.33,25.33,9.77,0.12,0.36,0.72,0.36
95LL01S2,788,788,0,788,777,11,505,222,48,8,0,0,5,64.09,28.17,6.09,1.02,0,0,0.63
95LL02S1,664,664,0,664,623,41,356,135,167,3,1,0,2,53.61,20.33,25.15,0.45,0.15,0,0.30
95LL02S2,891,891,0,891,744,147,38,92,552,134,46,29,0,4.26,10.33,61.95,15.04,5.16,3.25,0
95LL03W1,1167,1167,0,1167,1092,75,184,353,404,217,5,1,3,15.77,30.25,34.62,18.59,0.43,0.09,0.26
95LL04W1,1131,1131,0,1131,1090,41,383,315,424,6,1,0,2,33.86,27.85,37.49,0.53,0.09,0,0.18
95LL05S1,856,856,0,856,826,30,655,168,28,4,0,1,0,76.52,19.63,3.27,0.47,0,0.12,0
95LL05S2,646,646,0,646,628,18,356,221,64,2,3,0,0,55.11,34.21,9.91,0.31,0.46,0,0
95LL06S1,701,701,0,701,654,47,323,251,99,24,3,1,0,46.08,35.81,14.12,3.42,0.43,0.14,0
95LL06S2,797,797,0,797,754,43,117,359,235,82,3,1,0,14.68,45.04,29.49,10.29,0.38,0.13,0
95LL07W1,1059,1059,0,1059,1001,58,60,140,743,99,14,3,0,5.67,13.22,70.16,9.35,1.32,0.28,0
95LL08S1,623,623,0,623,605,18,132,204,230,56,1,0,0,21.19,32.74,36.92,8.99,0.16,0,0
95LL08S2,774,773,1,775,721,54,87,225,402,54,5,1,1,11.23,29.03,51.87,6.97,0.65,0.13,0.13
95LL09S1,721,721,0,721,657,64,42,154,384,119,5,17,0,5.83,21.36,53.26,16.50,0.69,2.36,0
95LL09S2,772,772,0,772,738,34,85,205,313,158,4,7,0,11.01,26.55,40.54,20.47,0.52,0.91,0
95LL10S1,995,995,0,995,974,21,558,338,82,9,3,4,1,56.08,33.97,8.24,0.90,0.30,0.40,0.10
95LL10S2,808,808,0,808,767,41,541,150,57,53,0,0,7,66.96,18.56,7.05,6.56,0,0,0.87
95LL11S1,620,620,0,620,585,35,310,101,200,6,0,2,1,50.00,16.29,32.26,0.97,0,0.32,0.16
95LL11S2,899,899,0,899,839,60,562,230,101,5,0,0,1,62.51,25.58,11.23,0.56,0,0,0.11
95LL12S1,1062,1062,0,1062,1043,19,181,354,484,39,3,1,0,17.04,33.33,45.57,3.67,0.28,0.09,0
95LL12S2,458,458,0,458,449,9,33,36,381,6,0,0,2,7.21,7.86,83.19,1.31,0,0,0.44
95LL13S1,556,556,0,556,539,17,137,214,183,17,3,1,1,24.64,38.49,32.91,3.06,0.54,0.18,0.18
95LL13S2,634,634,0,634,558,76,110,125,330,40,1,0,28,17.35,19.72,52.05,6.31,0.16,0,4.42
95LL14S1,489,489,0,489,475,14,43,106,335,3,2,0,0,8.79,21.68,68.51,0.61,0.41,0,0
95LL14S2,506,506,0,506,495,11,84,248,174,0,0,0,0,16.60,49.01,34.39,0,0,0,0
95LL15S1,771,770,1,772,690,82,190,161,280,105,25,11,0,24.61,20.85,36.27,13.60,3.24,1.42,0
95LL15S2,660,660,0,660,640,20,281,218,119,40,2,0,0,42.58,33.03,18.03,6.06,0.30,0,0
95LL16S1,1111,1111,0,1111,1067,44,693,307,102,6,2,1,0,62.38,27.63,9.18,0.54,0.18,0.09,0
95LL16S2,1259,1259,0,1259,1215,44,495,536,209,13,4,0,2,39.32,42.57,16.60,1.03,0.32,0,0.16
95LL17W1,1150,1150,0,1150,1106,44,339,424,346,40,1,0,0,29.48,36.87,30.09,3.48,0.09,0,0
95LL18S1,856,856,0,856,795,61,322,427,85,19,2,1,0,37.62,49.88,9.93,2.22,0.23,0.12,0
95LL18S2,567,567,0,567,536,31,270,274,7,13,3,0,0,47.62,48.32,1.23,2.29,0.53,0,0
95LL19S1,885,885,0,885,855,30,542,218,116,8,1,0,0,61.24,24.63,13.11,0.90,0.11,0,0
95LL19S2,1097,1097,0,1097,1049,48,612,238,219,26,1,0,1,55.79,21.70,19.96,2.37,0.09,0,0.09
95LL20W1,979,979,0,979,942,37,81,382,471,42,2,1,0,8.27,39.02,48.11,4.29,0.20,0.10,0
95LL21W1,1776,1776,0,1776,1662,114,361,677,538,160,27,12,1,20.33,38.12,30.29,9.01,1.52,0.68,0.06
95LL22W1,1482,1482,0,1482,1424,58,277,552,504,146,3,0,0,18.69,37.25,34.01,9.85,0.20,0,0
95LL23W1,1046,1046,0,1046,973,73,139,326,511,65,3,2,0,13.29,31.17,48.85,6.21,0.29,0.19,0
95LL24S1,751,751,0,751,704,47,547,155,41,5,0,1,2,72.84,20.64,5.46,0.67,0,0.13,0.27
95LL24S2,638,638,0,638,608,30,439,130,59,6,2,0,2,68.81,20.38,9.25,0.94,0.31,0,0.31
95LL25S1,1074,1074,0,1074,1007,67,561,284,209,17,2,1,0,52.23,26.44,19.46,1.58,0.19,0.09,0
95LL25S2,751,751,0,751,732,19,481,184,86,0,0,0,0,64.05,24.50,11.45,0,0,0,0
95LL26S1,867,867,0,867,761,106,34,112,585,117,15,4,0,3.92,12.92,67.47,13.49,1.73,0.46,0
95LL26S2,757,757,0,757,729,28,444,182,127,2,1,1,0,58.65,24.04,16.78,0.26,0.13,0.13,0
95MM01S1,614,614,0,614,603,11,116,165,329,4,0,0,0,18.89,26.87,53.58,0.65,0,0,0
95MM01S2,668,668,0,668,651,17,201,422,11,27,7,0,0,30.09,63.17,1.65,4.04,1.05,0,0
95MM01S3,660,660,0,660,643,17,279,239,71,67,3,1,0,42.27,36.21,10.76,10.15,0.45,0.15,0
95MM02S1,615,615,0,615,598,17,246,124,182,58,4,0,1,40.00,20.16,29.59,9.43,0.65,0,0.16
95MM02S2,552,552,0,552,546,6,447,79,23,1,2,0,0,80.98,14.31,4.17,0.18,0.36,0,0
95MM03W1,1206,1206,0,1206,1155,51,839,234,125,3,2,0,3,69.57,19.40,10.36,0.25,0.17,0,0.25
95MM04W1,908,908,0,908,890,18,66,259,526,45,8,4,0,7.27,28.52,57.93,4.96,0.88,0.44,0
95MM05W1,1092,1091,1,1095,1062,33,74,185,595,231,8,2,0,6.76,16.89,54.34,21.10,0.73,0.18,0
95MM06S1,493,493,0,493,489,4,73,93,290,37,0,0,0,14.81,18.86,58.82,7.51,0,0,0
95MM06S2,469,469,0,469,460,9,27,58,318,65,1,0,0,5.76,12.37,67.80,13.86,0.21,0,0
95MM07W1,1228,1228,0,1228,1201,27,327,302,445,147,6,1,0,26.63,24.59,36.24,11.97,0.49,0.08,0
95MM08S1,599,599,0,599,562,37,92,163,239,103,1,1,0,15.36,27.21,39.90,17.20,0.17,0.17,0
