GeographyCode,KS606NI0001,KS606NI0002,KS606NI0003,KS606NI0004,KS606NI0005,KS606NI0006,KS606NI0007,KS606NI0008,KS606NI0009,KS606NI0010,KS606NI0011,KS606NI0012,KS606NI0013,KS606NI0014,KS606NI0015,KS606NI0016,KS606NI0017,KS606NI0018,KS606NI0019,KS606NI0020,KS606NI0021,KS606NI0022,KS606NI0023,KS606NI0024,KS606NI0025,KS606NI0026,KS606NI0027,KS606NI0028,KS606NI0029,KS606NI0030,KS606NI0031,KS606NI0032,KS606NI0033,KS606NI0034,KS606NI0035,KS606NI0036,KS606NI0037
95BB10S2,393,25,0,31,2,3,46,65,16,11,13,19,7,36,26,38,23,15,17,6.36,0,7.89,0.51,0.76,11.70,16.54,4.07,2.80,3.31,4.83,1.78,9.16,6.62,9.67,5.85,3.82,4.33
95BB11S1,280,4,0,29,2,4,34,54,20,18,10,3,1,7,25,35,6,16,12,1.43,0,10.36,0.71,1.43,12.14,19.29,7.14,6.43,3.57,1.07,0.36,2.50,8.93,12.50,2.14,5.71,4.29
95BB11S2,323,4,1,41,2,3,39,66,25,9,9,7,2,8,22,37,12,19,17,1.24,0.31,12.69,0.62,0.93,12.07,20.43,7.74,2.79,2.79,2.17,0.62,2.48,6.81,11.46,3.72,5.88,5.26
95BB12S1,269,1,1,39,1,5,38,42,17,22,9,11,0,6,17,29,12,12,7,0.37,0.37,14.50,0.37,1.86,14.13,15.61,6.32,8.18,3.35,4.09,0,2.23,6.32,10.78,4.46,4.46,2.60
95BB12S2,292,6,0,23,3,1,36,45,9,14,16,12,9,26,19,39,8,16,10,2.05,0,7.88,1.03,0.34,12.33,15.41,3.08,4.79,5.48,4.11,3.08,8.90,6.51,13.36,2.74,5.48,3.42
95BB13S1,313,5,0,35,0,3,34,53,23,14,15,12,2,9,26,43,15,16,8,1.60,0,11.18,0,0.96,10.86,16.93,7.35,4.47,4.79,3.83,0.64,2.88,8.31,13.74,4.79,5.11,2.56
95BB13S2,309,4,0,47,3,7,45,51,27,20,3,8,4,6,14,39,6,13,12,1.29,0,15.21,0.97,2.27,14.56,16.50,8.74,6.47,0.97,2.59,1.29,1.94,4.53,12.62,1.94,4.21,3.88
95BB13S3,419,3,1,59,3,7,36,79,22,19,11,10,2,20,25,65,20,12,25,0.72,0.24,14.08,0.72,1.67,8.59,18.85,5.25,4.53,2.63,2.39,0.48,4.77,5.97,15.51,4.77,2.86,5.97
95BB14S1,399,35,6,47,2,5,44,57,16,20,15,11,4,30,26,40,11,11,19,8.77,1.50,11.78,0.50,1.25,11.03,14.29,4.01,5.01,3.76,2.76,1.00,7.52,6.52,10.03,2.76,2.76,4.76
95BB14S2,401,22,1,43,0,3,54,61,9,17,21,16,3,43,12,44,19,19,14,5.49,0.25,10.72,0,0.75,13.47,15.21,2.24,4.24,5.24,3.99,0.75,10.72,2.99,10.97,4.74,4.74,3.49
95BB15S1,475,54,2,30,5,1,125,60,17,20,7,11,4,19,23,43,20,14,20,11.37,0.42,6.32,1.05,0.21,26.32,12.63,3.58,4.21,1.47,2.32,0.84,4.00,4.84,9.05,4.21,2.95,4.21
95BB15S2,344,19,3,30,2,3,110,44,19,15,3,6,1,8,9,34,11,16,11,5.52,0.87,8.72,0.58,0.87,31.98,12.79,5.52,4.36,0.87,1.74,0.29,2.33,2.62,9.88,3.20,4.65,3.20
95BB16S1,434,27,3,43,3,7,62,65,10,8,18,19,2,30,30,43,20,19,25,6.22,0.69,9.91,0.69,1.61,14.29,14.98,2.30,1.84,4.15,4.38,0.46,6.91,6.91,9.91,4.61,4.38,5.76
95BB16S2,432,18,1,40,1,5,55,72,26,11,17,16,3,28,40,44,13,25,17,4.17,0.23,9.26,0.23,1.16,12.73,16.67,6.02,2.55,3.94,3.70,0.69,6.48,9.26,10.19,3.01,5.79,3.94
95BB17S1,447,5,0,65,4,9,62,89,34,21,13,13,3,10,41,45,6,13,14,1.12,0,14.54,0.89,2.01,13.87,19.91,7.61,4.70,2.91,2.91,0.67,2.24,9.17,10.07,1.34,2.91,3.13
95BB17S2,397,23,2,48,1,3,47,87,27,19,12,15,4,10,37,31,10,13,8,5.79,0.50,12.09,0.25,0.76,11.84,21.91,6.80,4.79,3.02,3.78,1.01,2.52,9.32,7.81,2.52,3.27,2.02
95BB18S1,347,5,0,50,2,11,43,59,24,23,9,7,0,4,24,35,11,17,23,1.44,0,14.41,0.58,3.17,12.39,17.00,6.92,6.63,2.59,2.02,0,1.15,6.92,10.09,3.17,4.90,6.63
95BB18S2,651,25,1,81,7,9,98,112,30,20,27,25,9,23,31,92,23,17,21,3.84,0.15,12.44,1.08,1.38,15.05,17.20,4.61,3.07,4.15,3.84,1.38,3.53,4.76,14.13,3.53,2.61,3.23
95BB19S1,395,0,0,71,4,5,35,84,31,14,17,14,1,9,23,42,6,26,13,0,0,17.97,1.01,1.27,8.86,21.27,7.85,3.54,4.30,3.54,0.25,2.28,5.82,10.63,1.52,6.58,3.29
95BB19S2,488,1,3,59,3,9,48,87,19,20,18,18,7,22,34,75,15,28,22,0.20,0.61,12.09,0.61,1.84,9.84,17.83,3.89,4.10,3.69,3.69,1.43,4.51,6.97,15.37,3.07,5.74,4.51
95BB19S3,386,2,0,66,2,5,31,74,25,20,18,5,2,15,31,47,16,15,12,0.52,0,17.10,0.52,1.30,8.03,19.17,6.48,5.18,4.66,1.30,0.52,3.89,8.03,12.18,4.15,3.89,3.11
95BB20S1,424,39,0,27,2,3,130,50,21,16,10,8,2,20,16,32,15,14,19,9.20,0,6.37,0.47,0.71,30.66,11.79,4.95,3.77,2.36,1.89,0.47,4.72,3.77,7.55,3.54,3.30,4.48
95BB20S2,272,9,0,20,0,5,83,25,16,14,6,7,2,8,18,26,15,10,8,3.31,0,7.35,0,1.84,30.51,9.19,5.88,5.15,2.21,2.57,0.74,2.94,6.62,9.56,5.51,3.68,2.94
95BB21S1,498,69,1,55,3,4,63,73,30,29,14,7,2,14,23,50,15,24,22,13.86,0.20,11.04,0.60,0.80,12.65,14.66,6.02,5.82,2.81,1.41,0.40,2.81,4.62,10.04,3.01,4.82,4.42
95BB21S2,552,43,2,56,9,5,92,66,30,21,23,12,2,26,27,69,20,21,28,7.79,0.36,10.14,1.63,0.91,16.67,11.96,5.43,3.80,4.17,2.17,0.36,4.71,4.89,12.50,3.62,3.80,5.07
95BB22S1,340,13,2,46,5,2,37,56,30,15,8,13,1,17,22,42,5,18,8,3.82,0.59,13.53,1.47,0.59,10.88,16.47,8.82,4.41,2.35,3.82,0.29,5.00,6.47,12.35,1.47,5.29,2.35
95BB22S2,272,9,0,45,2,3,30,56,22,15,5,2,1,7,25,24,4,12,10,3.31,0,16.54,0.74,1.10,11.03,20.59,8.09,5.51,1.84,0.74,0.37,2.57,9.19,8.82,1.47,4.41,3.68
95BB23S1,380,6,2,57,1,2,42,58,11,17,15,14,7,24,24,53,17,17,13,1.58,0.53,15.00,0.26,0.53,11.05,15.26,2.89,4.47,3.95,3.68,1.84,6.32,6.32,13.95,4.47,4.47,3.42
95BB23S2,424,5,0,57,8,6,41,82,18,14,14,15,5,22,15,56,32,18,16,1.18,0,13.44,1.89,1.42,9.67,19.34,4.25,3.30,3.30,3.54,1.18,5.19,3.54,13.21,7.55,4.25,3.77
95CC01W1,489,11,2,65,3,5,40,104,46,24,7,4,6,17,20,37,27,46,25,2.25,0.41,13.29,0.61,1.02,8.18,21.27,9.41,4.91,1.43,0.82,1.23,3.48,4.09,7.57,5.52,9.41,5.11
95CC02W1,694,93,2,95,0,18,126,102,53,17,17,5,6,35,21,35,24,27,18,13.40,0.29,13.69,0,2.59,18.16,14.70,7.64,2.45,2.45,0.72,0.86,5.04,3.03,5.04,3.46,3.89,2.59
95CC03W1,488,11,3,58,0,10,71,83,45,34,11,5,4,14,29,34,16,37,23,2.25,0.61,11.89,0,2.05,14.55,17.01,9.22,6.97,2.25,1.02,0.82,2.87,5.94,6.97,3.28,7.58,4.71
95CC04W1,599,62,10,57,2,13,153,94,58,13,16,9,2,15,8,28,25,22,12,10.35,1.67,9.52,0.33,2.17,25.54,15.69,9.68,2.17,2.67,1.50,0.33,2.50,1.34,4.67,4.17,3.67,2.00
95CC05W1,683,53,4,124,4,19,120,138,50,12,8,11,2,19,16,32,22,30,19,7.76,0.59,18.16,0.59,2.78,17.57,20.20,7.32,1.76,1.17,1.61,0.29,2.78,2.34,4.69,3.22,4.39,2.78
95CC06S1,344,12,1,44,2,4,39,58,16,18,11,7,3,20,17,28,28,19,17,3.49,0.29,12.79,0.58,1.16,11.34,16.86,4.65,5.23,3.20,2.03,0.87,5.81,4.94,8.14,8.14,5.52,4.94
95CC06S2,267,4,1,31,1,5,36,52,21,10,6,7,2,18,16,21,10,18,8,1.50,0.37,11.61,0.37,1.87,13.48,19.48,7.87,3.75,2.25,2.62,0.75,6.74,5.99,7.87,3.75,6.74,3.00
95CC07W1,800,86,8,98,1,18,190,145,65,19,12,15,5,13,24,25,23,30,23,10.75,1.00,12.25,0.13,2.25,23.75,18.13,8.13,2.38,1.50,1.88,0.63,1.63,3.00,3.13,2.88,3.75,2.88
95CC08W1,479,14,2,66,1,5,91,95,36,29,8,6,4,18,14,24,18,26,22,2.92,0.42,13.78,0.21,1.04,19.00,19.83,7.52,6.05,1.67,1.25,0.84,3.76,2.92,5.01,3.76,5.43,4.59
95CC09S1,410,45,0,53,2,4,75,80,22,12,7,11,2,15,18,26,14,14,10,10.98,0,12.93,0.49,0.98,18.29,19.51,5.37,2.93,1.71,2.68,0.49,3.66,4.39,6.34,3.41,3.41,2.44
95CC09S2,532,41,7,120,1,10,73,109,30,13,11,5,2,15,21,35,18,14,7,7.71,1.32,22.56,0.19,1.88,13.72,20.49,5.64,2.44,2.07,0.94,0.38,2.82,3.95,6.58,3.38,2.63,1.32
95CC10W1,705,67,3,110,4,7,85,152,45,12,14,15,2,34,31,43,35,25,21,9.50,0.43,15.60,0.57,0.99,12.06,21.56,6.38,1.70,1.99,2.13,0.28,4.82,4.40,6.10,4.96,3.55,2.98
95CC11W1,338,16,5,49,1,16,84,50,20,7,6,6,0,9,12,12,14,15,16,4.73,1.48,14.50,0.30,4.73,24.85,14.79,5.92,2.07,1.78,1.78,0,2.66,3.55,3.55,4.14,4.44,4.73
95CC12W1,699,96,12,87,5,12,139,126,46,14,8,5,2,30,18,41,20,17,21,13.73,1.72,12.45,0.72,1.72,19.89,18.03,6.58,2.00,1.14,0.72,0.29,4.29,2.58,5.87,2.86,2.43,3.00
95CC13W1,654,92,11,78,2,12,134,118,47,18,6,9,4,19,25,23,16,24,16,14.07,1.68,11.93,0.31,1.83,20.49,18.04,7.19,2.75,0.92,1.38,0.61,2.91,3.82,3.52,2.45,3.67,2.45
95CC14W1,757,29,8,151,3,11,110,148,50,20,15,13,4,29,31,56,29,32,18,3.83,1.06,19.95,0.40,1.45,14.53,19.55,6.61,2.64,1.98,1.72,0.53,3.83,4.10,7.40,3.83,4.23,2.38
95CC15W1,714,47,5,126,3,10,100,140,67,15,8,16,4,27,23,29,35,30,29,6.58,0.70,17.65,0.42,1.40,14.01,19.61,9.38,2.10,1.12,2.24,0.56,3.78,3.22,4.06,4.90,4.20,4.06
95CC16W1,636,58,7,129,3,11,104,120,31,17,13,12,2,11,20,37,21,17,23,9.12,1.10,20.28,0.47,1.73,16.35,18.87,4.87,2.67,2.04,1.89,0.31,1.73,3.14,5.82,3.30,2.67,3.62
95CC17W1,723,79,9,95,5,15,124,128,55,20,13,10,6,26,21,34,32,28,23,10.93,1.24,13.14,0.69,2.07,17.15,17.70,7.61,2.77,1.80,1.38,0.83,3.60,2.90,4.70,4.43,3.87,3.18
95CC18W1,527,18,0,73,2,14,52,94,30,17,21,7,4,26,22,50,42,36,19,3.42,0,13.85,0.38,2.66,9.87,17.84,5.69,3.23,3.98,1.33,0.76,4.93,4.17,9.49,7.97,6.83,3.61
95CC19W1,691,90,3,93,2,10,104,132,44,12,17,12,2,22,25,49,24,27,23,13.02,0.43,13.46,0.29,1.45,15.05,19.10,6.37,1.74,2.46,1.74,0.29,3.18,3.62,7.09,3.47,3.91,3.33
95CC20S1,329,8,0,74,2,1,30,56,17,11,7,10,1,13,18,35,12,21,13,2.43,0,22.49,0.61,0.30,9.12,17.02,5.17,3.34,2.13,3.04,0.30,3.95,5.47,10.64,3.65,6.38,3.95
95CC20S2,422,11,3,84,1,4,49,80,24,12,8,6,1,12,35,45,18,13,16,2.61,0.71,19.91,0.24,0.95,11.61,18.96,5.69,2.84,1.90,1.42,0.24,2.84,8.29,10.66,4.27,3.08,3.79
95CC21W1,750,22,1,140,2,10,100,146,50,14,12,23,4,21,49,72,20,35,29,2.93,0.13,18.67,0.27,1.33,13.33,19.47,6.67,1.87,1.60,3.07,0.53,2.80,6.53,9.60,2.67,4.67,3.87
95CC22W1,398,16,1,83,0,7,46,67,21,10,5,10,3,13,17,32,18,31,18,4.02,0.25,20.85,0,1.76,11.56,16.83,5.28,2.51,1.26,2.51,0.75,3.27,4.27,8.04,4.52,7.79,4.52
95DD01W1,481,3,0,104,3,2,59,84,20,11,12,14,3,24,19,39,36,30,18,0.62,0,21.62,0.62,0.42,12.27,17.46,4.16,2.29,2.49,2.91,0.62,4.99,3.95,8.11,7.48,6.24,3.74
95DD02S1,346,5,2,110,3,4,52,61,18,13,4,2,1,8,19,12,13,14,5,1.45,0.58,31.79,0.87,1.16,15.03,17.63,5.20,3.76,1.16,0.58,0.29,2.31,5.49,3.47,3.76,4.05,1.45
95DD02S2,654,16,1,179,6,7,86,111,41,12,16,11,4,21,21,46,24,27,25,2.45,0.15,27.37,0.92,1.07,13.15,16.97,6.27,1.83,2.45,1.68,0.61,3.21,3.21,7.03,3.67,4.13,3.82
95DD03W1,871,16,0,181,9,6,93,154,54,36,35,21,9,43,31,59,52,40,32,1.84,0,20.78,1.03,0.69,10.68,17.68,6.20,4.13,4.02,2.41,1.03,4.94,3.56,6.77,5.97,4.59,3.67
95DD04W1,338,6,3,87,2,8,38,67,31,13,8,4,1,4,19,13,6,12,16,1.78,0.89,25.74,0.59,2.37,11.24,19.82,9.17,3.85,2.37,1.18,0.30,1.18,5.62,3.85,1.78,3.55,4.73
95DD05W1,338,5,2,87,1,2,40,66,30,15,8,0,1,5,29,19,9,9,10,1.48,0.59,25.74,0.30,0.59,11.83,19.53,8.88,4.44,2.37,0,0.30,1.48,8.58,5.62,2.66,2.66,2.96
95DD06W1,617,9,2,141,8,12,75,107,35,27,15,9,3,22,21,44,32,32,23,1.46,0.32,22.85,1.30,1.94,12.16,17.34,5.67,4.38,2.43,1.46,0.49,3.57,3.40,7.13,5.19,5.19,3.73
95DD07S1,381,19,4,74,4,4,60,65,18,15,6,10,0,21,9,18,18,15,21,4.99,1.05,19.42,1.05,1.05,15.75,17.06,4.72,3.94,1.57,2.62,0,5.51,2.36,4.72,4.72,3.94,5.51
95DD07S2,426,18,0,99,9,4,64,68,38,7,9,6,1,15,15,28,12,17,16,4.23,0,23.24,2.11,0.94,15.02,15.96,8.92,1.64,2.11,1.41,0.23,3.52,3.52,6.57,2.82,3.99,3.76
95DD08W1,503,16,2,148,3,11,43,75,30,38,7,3,3,8,30,27,15,22,22,3.18,0.40,29.42,0.60,2.19,8.55,14.91,5.96,7.55,1.39,0.60,0.60,1.59,5.96,5.37,2.98,4.37,4.37
95DD09W1,716,83,9,131,7,11,105,125,37,18,20,2,9,31,17,37,26,25,23,11.59,1.26,18.30,0.98,1.54,14.66,17.46,5.17,2.51,2.79,0.28,1.26,4.33,2.37,5.17,3.63,3.49,3.21
95DD10W1,651,12,1,192,2,10,91,115,32,14,18,10,5,20,23,36,26,24,20,1.84,0.15,29.49,0.31,1.54,13.98,17.67,4.92,2.15,2.76,1.54,0.77,3.07,3.53,5.53,3.99,3.69,3.07
95DD11W1,450,6,2,120,0,11,74,101,26,24,13,4,2,8,12,16,8,13,10,1.33,0.44,26.67,0,2.44,16.44,22.44,5.78,5.33,2.89,0.89,0.44,1.78,2.67,3.56,1.78,2.89,2.22
95DD12W1,738,74,2,153,5,6,145,140,34,12,12,9,2,22,18,34,24,21,25,10.03,0.27,20.73,0.68,0.81,19.65,18.97,4.61,1.63,1.63,1.22,0.27,2.98,2.44,4.61,3.25,2.85,3.39
95DD13W1,387,3,0,111,3,8,42,67,17,18,10,5,3,12,14,23,14,20,17,0.78,0,28.68,0.78,2.07,10.85,17.31,4.39,4.65,2.58,1.29,0.78,3.10,3.62,5.94,3.62,5.17,4.39
95DD14S1,390,5,0,125,4,6,48,60,12,8,10,8,7,12,13,14,19,18,21,1.28,0,32.05,1.03,1.54,12.31,15.38,3.08,2.05,2.56,2.05,1.79,3.08,3.33,3.59,4.87,4.62,5.38
95DD14S2,457,6,2,94,4,2,48,80,13,21,15,19,6,20,17,43,29,25,13,1.31,0.44,20.57,0.88,0.44,10.50,17.51,2.84,4.60,3.28,4.16,1.31,4.38,3.72,9.41,6.35,5.47,2.84
95DD15W1,920,91,4,150,8,22,213,135,51,24,23,13,7,32,18,50,31,27,21,9.89,0.43,16.30,0.87,2.39,23.15,14.67,5.54,2.61,2.50,1.41,0.76,3.48,1.96,5.43,3.37,2.93,2.28
95DD16W1,855,80,7,152,7,7,157,132,65,16,18,8,4,37,23,49,37,33,23,9.36,0.82,17.78,0.82,0.82,18.36,15.44,7.60,1.87,2.11,0.94,0.47,4.33,2.69,5.73,4.33,3.86,2.69
