GeographyCode,KS205NI0001,KS205NI0002,KS205NI0003,KS205NI0004,KS205NI0005,KS205NI0006,KS205NI0007,KS205NI0008,KS205NI0009,KS205NI0010,KS205NI0011,KS205NI0012,KS205NI0013,KS205NI0014,KS205NI0015,KS205NI0016,KS205NI0017,KS205NI0018,KS205NI0019,KS205NI0020,KS205NI0021,KS205NI0022,KS205NI0023
95BB10S2,1637,190,1380,129,4,0,0,1,5,0,0,4,11.61,84.30,7.88,0.24,0,0,0.06,0.31,0,0,0.24
95BB11S1,1408,338,1035,39,5,1,1,2,1,0,0,0,24.01,73.51,2.77,0.36,0.07,0.07,0.14,0.07,0,0,0
95BB11S2,1547,241,1231,88,4,3,0,6,6,0,0,6,15.58,79.57,5.69,0.26,0.19,0,0.39,0.39,0,0,0.39
95BB12S1,1440,413,938,68,20,2,0,9,4,0,0,1,28.68,65.14,4.72,1.39,0.14,0,0.63,0.28,0,0,0.07
95BB12S2,1336,191,1081,88,6,1,0,1,2,1,0,1,14.30,80.91,6.59,0.45,0.07,0,0.07,0.15,0.07,0,0.07
95BB13S1,1392,164,1175,60,9,0,0,2,0,0,0,3,11.78,84.41,4.31,0.65,0,0,0.14,0,0,0,0.22
95BB13S2,1472,303,1095,68,21,0,1,4,1,0,0,1,20.58,74.39,4.62,1.43,0,0.07,0.27,0.07,0,0,0.07
95BB13S3,1580,178,1350,54,15,0,1,2,10,0,0,1,11.27,85.44,3.42,0.95,0,0.06,0.13,0.63,0,0,0.06
95BB14S1,1510,189,1271,78,7,2,1,1,5,0,0,2,12.52,84.17,5.17,0.46,0.13,0.07,0.07,0.33,0,0,0.13
95BB14S2,1606,175,1307,119,29,3,0,5,3,0,0,8,10.90,81.38,7.41,1.81,0.19,0,0.31,0.19,0,0,0.50
95BB15S1,2005,403,1278,339,12,2,1,3,5,0,0,1,20.10,63.74,16.91,0.60,0.10,0.05,0.15,0.25,0,0,0.05
95BB15S2,1484,355,896,226,20,0,0,5,9,0,0,0,23.92,60.38,15.23,1.35,0,0,0.34,0.61,0,0,0
95BB16S1,1533,218,1273,64,4,0,0,1,8,0,3,0,14.22,83.04,4.17,0.26,0,0,0.07,0.52,0,0.20,0
95BB16S2,1603,222,1316,95,10,1,1,0,4,0,0,1,13.85,82.10,5.93,0.62,0.06,0.06,0,0.25,0,0,0.06
95BB17S1,1793,276,1448,66,13,2,1,1,8,0,0,0,15.39,80.76,3.68,0.73,0.11,0.06,0.06,0.45,0,0,0
95BB17S2,1763,332,1346,102,15,0,1,0,4,0,0,3,18.83,76.35,5.79,0.85,0,0.06,0,0.23,0,0,0.17
95BB18S1,1688,321,1308,52,14,0,0,1,5,0,0,1,19.02,77.49,3.08,0.83,0,0,0.06,0.30,0,0,0.06
95BB18S2,2591,347,2139,140,7,1,1,1,6,0,0,7,13.39,82.55,5.40,0.27,0.04,0.04,0.04,0.23,0,0,0.27
95BB19S1,1613,262,1265,86,12,0,1,8,3,0,0,0,16.24,78.43,5.33,0.74,0,0.06,0.50,0.19,0,0,0
95BB19S2,1784,161,1573,65,9,0,3,5,2,0,0,4,9.02,88.17,3.64,0.50,0,0.17,0.28,0.11,0,0,0.22
95BB19S3,1391,141,1194,62,9,0,0,1,6,0,0,3,10.14,85.84,4.46,0.65,0,0,0.07,0.43,0,0,0.22
95BB20S1,1889,417,998,507,17,0,1,1,3,0,0,4,22.08,52.83,26.84,0.90,0,0.05,0.05,0.16,0,0,0.21
95BB20S2,1524,419,762,356,10,1,1,2,8,0,1,1,27.49,50.00,23.36,0.66,0.07,0.07,0.13,0.52,0,0.07,0.07
95BB21S1,2387,466,1829,71,39,0,2,0,6,0,1,1,19.52,76.62,2.97,1.63,0,0.08,0,0.25,0,0.04,0.04
95BB21S2,2332,423,1717,203,15,4,0,0,13,0,0,3,18.14,73.63,8.70,0.64,0.17,0,0,0.56,0,0,0.13
95BB22S1,1557,293,1198,64,7,1,0,1,6,0,0,1,18.82,76.94,4.11,0.45,0.06,0,0.06,0.39,0,0,0.06
95BB22S2,1483,363,1044,53,23,4,0,1,2,0,0,2,24.48,70.40,3.57,1.55,0.27,0,0.07,0.13,0,0,0.13
95BB23S1,1540,171,1235,137,30,0,0,1,2,0,1,1,11.10,80.19,8.90,1.95,0,0,0.06,0.13,0,0.06,0.06
95BB23S2,1485,188,1195,105,13,3,6,2,4,0,0,2,12.66,80.47,7.07,0.88,0.20,0.40,0.13,0.27,0,0,0.13
95CC01W1,2558,625,745,1056,155,2,3,6,8,0,0,0,24.43,29.12,41.28,6.06,0.08,0.12,0.23,0.31,0,0,0
95CC02W1,2725,537,1114,1097,15,0,1,3,14,1,8,1,19.71,40.88,40.26,0.55,0,0.04,0.11,0.51,0.04,0.29,0.04
95CC03W1,2817,671,806,1015,334,6,2,19,6,0,4,4,23.82,28.61,36.03,11.86,0.21,0.07,0.67,0.21,0,0.14,0.14
95CC04W1,2440,642,793,1005,36,0,0,1,3,0,0,5,26.31,32.50,41.19,1.48,0,0,0.04,0.12,0,0,0.20
95CC05W1,2774,600,1176,941,106,1,0,11,7,0,0,0,21.63,42.39,33.92,3.82,0.04,0,0.40,0.25,0,0,0
95CC06S1,1468,214,770,464,52,2,1,1,1,0,0,3,14.58,52.45,31.61,3.54,0.14,0.07,0.07,0.07,0,0,0.20
95CC06S2,1308,189,749,349,51,5,1,1,1,0,2,0,14.45,57.26,26.68,3.90,0.38,0.08,0.08,0.08,0,0.15,0
95CC07W1,3475,730,1044,1712,39,3,0,4,12,0,0,6,21.01,30.04,49.27,1.12,0.09,0,0.12,0.35,0,0,0.17
95CC08W1,2565,583,794,1124,100,5,0,15,7,0,2,2,22.73,30.96,43.82,3.90,0.19,0,0.58,0.27,0,0.08,0.08
95CC09S1,1496,275,1099,135,8,0,3,0,4,0,0,2,18.38,73.46,9.02,0.53,0,0.20,0,0.27,0,0,0.13
95CC09S2,1858,354,1386,73,57,0,1,2,1,0,1,4,19.05,74.60,3.93,3.07,0,0.05,0.11,0.05,0,0.05,0.22
95CC10W1,2577,466,1801,334,45,5,0,1,3,0,0,3,18.08,69.89,12.96,1.75,0.19,0,0.04,0.12,0,0,0.12
95CC11W1,1795,440,503,785,91,0,0,0,8,0,0,1,24.51,28.02,43.73,5.07,0,0,0,0.45,0,0,0.06
95CC12W1,2785,679,1292,820,20,1,0,5,2,0,0,1,24.38,46.39,29.44,0.72,0.04,0,0.18,0.07,0,0,0.04
95CC13W1,2474,516,1188,763,28,4,0,1,6,0,0,3,20.86,48.02,30.84,1.13,0.16,0,0.04,0.24,0,0,0.12
95CC14W1,3035,504,2334,201,33,3,2,2,2,0,2,1,16.61,76.90,6.62,1.09,0.10,0.07,0.07,0.07,0,0.07,0.03
95CC15W1,2903,642,1669,560,65,0,0,1,5,0,3,2,22.12,57.49,19.29,2.24,0,0,0.03,0.17,0,0.10,0.07
95CC16W1,2820,685,1862,222,68,0,3,2,5,0,2,3,24.29,66.03,7.87,2.41,0,0.11,0.07,0.18,0,0.07,0.11
95CC17W1,2730,479,1119,1143,41,0,0,3,17,0,0,0,17.55,40.99,41.87,1.50,0,0,0.11,0.62,0,0,0
95CC18W1,2342,324,1264,634,166,0,2,14,7,0,0,1,13.83,53.97,27.07,7.09,0,0.09,0.60,0.30,0,0,0.04
95CC19W1,2720,636,1576,492,34,2,0,0,17,0,1,3,23.38,57.94,18.09,1.25,0.07,0,0,0.63,0,0.04,0.11
95CC20S1,1308,192,1031,76,29,1,1,1,3,0,0,1,14.68,78.82,5.81,2.22,0.08,0.08,0.08,0.23,0,0,0.08
95CC20S2,1702,301,1258,58,93,5,1,2,4,0,0,6,17.69,73.91,3.41,5.46,0.29,0.06,0.12,0.24,0,0,0.35
95CC21W1,2925,562,2143,203,52,2,0,4,4,0,0,3,19.21,73.26,6.94,1.78,0.07,0,0.14,0.14,0,0,0.10
95CC22W1,1740,397,1014,188,144,3,0,17,5,0,3,1,22.82,58.28,10.80,8.28,0.17,0,0.98,0.29,0,0.17,0.06
95DD01W1,2099,322,1599,118,76,0,1,19,2,0,0,6,15.34,76.18,5.62,3.62,0,0.05,0.91,0.10,0,0,0.29
95DD02S1,1453,328,1096,20,3,2,0,5,3,0,0,0,22.57,75.43,1.38,0.21,0.14,0,0.34,0.21,0,0,0
95DD02S2,2435,446,1892,102,12,0,2,0,4,0,0,6,18.32,77.70,4.19,0.49,0,0.08,0,0.16,0,0,0.25
95DD03W1,3503,480,2649,231,172,1,9,10,2,2,1,3,13.70,75.62,6.59,4.91,0.03,0.26,0.29,0.06,0.06,0.03,0.09
95DD04W1,1926,613,1251,55,14,2,0,1,2,0,1,0,31.83,64.95,2.86,0.73,0.10,0,0.05,0.10,0,0.05,0
95DD05W1,1739,564,1138,21,5,0,6,1,4,1,0,2,32.43,65.44,1.21,0.29,0,0.35,0.06,0.23,0.06,0,0.12
95DD06W1,2588,418,1945,171,101,0,1,3,6,0,0,1,16.15,75.15,6.61,3.90,0,0.04,0.12,0.23,0,0,0.04
95DD07S1,1596,367,1172,58,10,1,2,2,5,0,1,3,22.99,73.43,3.63,0.63,0.06,0.13,0.13,0.31,0,0.06,0.19
95DD07S2,1767,292,1394,85,8,0,0,0,11,0,0,2,16.53,78.89,4.81,0.45,0,0,0,0.62,0,0,0.11
95DD08W1,2126,487,1114,170,345,1,1,34,6,0,0,4,22.91,52.40,8.00,16.23,0.05,0.05,1.60,0.28,0,0,0.19
95DD09W1,2590,566,1923,92,24,0,4,1,7,0,0,3,21.85,74.25,3.55,0.93,0,0.15,0.04,0.27,0,0,0.12
95DD10W1,2805,712,1988,73,48,2,0,1,7,0,0,3,25.38,70.87,2.60,1.71,0.07,0,0.04,0.25,0,0,0.11
95DD11W1,2363,617,1294,248,226,1,1,5,3,0,0,5,26.11,54.76,10.50,9.56,0.04,0.04,0.21,0.13,0,0,0.21
95DD12W1,2610,696,1697,243,7,0,1,0,5,0,0,3,26.67,65.02,9.31,0.27,0,0.04,0,0.19,0,0,0.11
95DD13W1,1784,417,982,225,171,0,2,16,3,0,0,0,23.37,55.04,12.61,9.59,0,0.11,0.90,0.17,0,0,0
95DD14S1,1603,328,1225,45,10,1,0,3,10,0,0,2,20.46,76.42,2.81,0.62,0.06,0,0.19,0.62,0,0,0.12
95DD14S2,1674,147,1444,109,16,0,1,2,3,0,0,10,8.78,86.26,6.51,0.96,0,0.06,0.12,0.18,0,0,0.60
95DD15W1,3451,810,1940,742,17,1,4,1,6,0,0,2,23.47,56.22,21.50,0.49,0.03,0.12,0.03,0.17,0,0,0.06
95DD16W1,2981,638,2162,191,17,1,3,12,12,0,0,5,21.40,72.53,6.41,0.57,0.03,0.10,0.40,0.40,0,0,0.17
95DD17W1,3461,763,2157,592,4,1,2,2,10,0,0,2,22.05,62.32,17.10,0.12,0.03,0.06,0.06,0.29,0,0,0.06
95DD18W1,1885,516,1234,53,74,0,6,17,3,0,2,1,27.37,65.46,2.81,3.93,0,0.32,0.90,0.16,0,0.11,0.05
95DD19S1,1904,395,1446,60,22,1,1,3,3,0,0,0,20.75,75.95,3.15,1.16,0.05,0.05,0.16,0.16,0,0,0
95DD19S2,1460,286,1121,69,10,1,0,0,2,0,0,1,19.59,76.78,4.73,0.68,0.07,0,0,0.14,0,0,0.07
95DD20W1,1746,478,1179,67,27,1,0,1,1,0,0,3,27.38,67.53,3.84,1.55,0.06,0,0.06,0.06,0,0,0.17
95DD21W1,2139,384,1365,206,201,2,1,13,10,0,1,1,17.95,63.81,9.63,9.40,0.09,0.05,0.61,0.47,0,0.05,0.05
95DD22S1,1555,434,909,232,7,0,2,4,5,0,0,0,27.91,58.46,14.92,0.45,0,0.13,0.26,0.32,0,0,0
95DD22S2,1581,466,943,172,12,1,0,0,0,0,0,8,29.48,59.65,10.88,0.76,0.06,0,0,0,0,0,0.51
95DD23W1,2509,553,1826,138,11,0,1,0,1,0,3,1,22.04,72.78,5.50,0.44,0,0.04,0,0.04,0,0.12,0.04
95DD24W1,2711,493,1539,565,133,1,1,11,8,0,1,6,18.19,56.77,20.84,4.91,0.04,0.04,0.41,0.30,0,0.04,0.22
95EE01W1,1895,534,724,652,6,0,0,0,2,0,0,0,28.18,38.21,34.41,0.32,0,0,0,0.11,0,0,0
95EE02W1,2095,529,1498,85,1,0,1,0,1,0,0,4,25.25,71.50,4.06,0.05,0,0.05,0,0.05,0,0,0.19
95EE03W1,1999,533,1336,99,49,1,0,3,6,0,0,0,26.66,66.83,4.95,2.45,0.05,0,0.15,0.30,0,0,0
95EE04W1,1993,518,1237,251,2,2,0,2,3,0,2,2,25.99,62.07,12.59,0.10,0.10,0,0.10,0.15,0,0.10,0.10
95EE05W1,1509,351,1090,63,18,0,0,0,1,0,1,0,23.26,72.23,4.17,1.19,0,0,0,0.07,0,0.07,0
95EE06W1,2278,601,934,731,55,0,0,0,2,0,0,0,26.38,41.00,32.09,2.41,0,0,0,0.09,0,0,0
95EE07W1,1798,555,1171,75,4,0,0,1,0,0,0,0,30.87,65.13,4.17,0.22,0,0,0.06,0,0,0,0
95EE08W1,1719,385,1233,99,29,0,0,5,0,0,0,0,22.40,71.73,5.76,1.69,0,0,0.29,0,0,0,0
95EE09W1,1890,553,1067,276,15,0,0,0,6,0,0,1,29.26,56.46,14.60,0.79,0,0,0,0.32,0,0,0.05
95EE10W1,1797,462,842,428,74,7,0,0,8,0,0,1,25.71,46.86,23.82,4.12,0.39,0,0,0.45,0,0,0.06
95EE11W1,1677,462,1014,207,4,0,0,2,0,0,0,1,27.55,60.47,12.34,0.24,0,0,0.12,0,0,0,0.06
95EE12W1,2507,664,1742,65,50,0,0,1,0,0,0,2,26.49,69.49,2.59,1.99,0,0,0.04,0,0,0,0.08
95EE13W1,1529,462,970,90,15,1,2,5,3,0,0,1,30.22,63.44,5.89,0.98,0.07,0.13,0.33,0.20,0,0,0.07
95EE14W1,2684,686,1871,127,11,4,3,6,4,0,0,0,25.56,69.71,4.73,0.41,0.15,0.11,0.22,0.15,0,0,0
95EE15W1,1728,482,1115,140,10,1,0,0,1,0,0,3,27.89,64.53,8.10,0.58,0.06,0,0,0.06,0,0,0.17
95EE16W1,2126,606,1305,220,6,0,0,0,1,0,0,3,28.50,61.38,10.35,0.28,0,0,0,0.05,0,0,0.14
95FF01S1,2129,264,1656,214,19,1,0,8,4,0,0,2,12.40,77.78,10.05,0.89,0.05,0,0.38,0.19,0,0,0.09
95FF01S2,2667,281,1917,466,61,4,6,4,5,1,0,9,10.54,71.88,17.47,2.29,0.15,0.22,0.15,0.19,0.04,0,0.34
95FF02W1,2817,728,1449,626,39,0,3,3,3,0,0,1,25.84,51.44,22.22,1.38,0,0.11,0.11,0.11,0,0,0.04
95FF03W1,3006,559,2052,368,56,3,4,6,8,0,0,1,18.60,68.26,12.24,1.86,0.10,0.13,0.20,0.27,0,0,0.03
95FF04W1,2629,533,1694,433,6,3,1,3,8,0,0,0,20.27,64.44,16.47,0.23,0.11,0.04,0.11,0.30,0,0,0
95FF05W1,2563,550,1796,193,54,0,1,5,5,2,0,5,21.46,70.07,7.53,2.11,0,0.04,0.20,0.20,0.08,0,0.20
95FF06S1,2036,383,1507,111,43,0,4,8,2,0,1,1,18.81,74.02,5.45,2.11,0,0.20,0.39,0.10,0,0.05,0.05
95FF06S2,2080,301,1650,137,9,1,6,6,10,0,0,2,14.47,79.33,6.59,0.43,0.05,0.29,0.29,0.48,0,0,0.10
95FF07W1,2769,635,1708,406,33,1,4,2,10,0,0,10,22.93,61.68,14.66,1.19,0.04,0.14,0.07,0.36,0,0,0.36
95FF08W1,2364,421,1703,235,18,0,5,9,0,0,0,4,17.81,72.04,9.94,0.76,0,0.21,0.38,0,0,0,0.17
95FF09W1,2522,547,1623,338,28,2,3,7,1,0,0,4,21.69,64.35,13.40,1.11,0.08,0.12,0.28,0.04,0,0,0.16
95FF10W1,3473,659,2601,251,13,2,2,3,8,1,0,6,18.97,74.89,7.23,0.37,0.06,0.06,0.09,0.23,0.03,0,0.17
95FF11W1,2582,624,1634,324,10,1,0,2,15,0,0,3,24.17,63.28,12.55,0.39,0.04,0,0.08,0.58,0,0,0.12
95FF12W1,2724,459,1744,555,10,1,2,2,6,0,3,5,16.85,64.02,20.37,0.37,0.04,0.07,0.07,0.22,0,0.11,0.18
95FF13W1,2708,472,1826,438,21,1,4,2,12,0,0,0,17.43,67.43,16.17,0.78,0.04,0.15,0.07,0.44,0,0,0
95FF14W1,2432,409,1903,156,11,1,0,0,6,0,0,10,16.82,78.25,6.41,0.45,0.04,0,0,0.25,0,0,0.41
95FF15W1,2740,808,1509,367,80,2,2,5,2,0,0,0,29.49,55.07,13.39,2.92,0.07,0.07,0.18,0.07,0,0,0
95FF16W1,2374,413,1759,220,15,0,1,0,15,1,1,2,17.40,74.09,9.27,0.63,0,0.04,0,0.63,0.04,0.04,0.08
95FF17W1,1724,427,1102,176,31,0,1,9,1,0,0,1,24.77,63.92,10.21,1.80,0,0.06,0.52,0.06,0,0,0.06
95GG01S1,1768,253,652,930,4,0,0,3,3,0,0,0,14.31,36.88,52.60,0.23,0,0,0.17,0.17,0,0,0
95GG01S2,1523,301,497,742,3,1,3,1,2,0,0,0,19.76,32.63,48.72,0.20,0.07,0.20,0.07,0.13,0,0,0
95GG01S3,1616,284,495,852,5,0,0,5,1,0,0,0,17.57,30.63,52.72,0.31,0,0,0.31,0.06,0,0,0
95GG02S1,1745,418,773,591,0,0,0,2,7,0,1,0,23.95,44.30,33.87,0,0,0,0.11,0.40,0,0.06,0
95GG02S2,2018,528,899,618,8,2,1,0,4,0,2,3,26.16,44.55,30.62,0.40,0.10,0.05,0,0.20,0,0.10,0.15
95GG02S3,2224,586,889,755,18,3,0,1,4,0,0,2,26.35,39.97,33.95,0.81,0.13,0,0.04,0.18,0,0,0.09
95GG03S1,2003,218,1545,225,32,1,12,34,12,0,1,6,10.88,77.13,11.23,1.60,0.05,0.60,1.70,0.60,0,0.05,0.30
95GG03S2,1833,176,1452,205,22,1,4,23,18,0,1,9,9.60,79.21,11.18,1.20,0.05,0.22,1.25,0.98,0,0.05,0.49
95GG03S3,2103,276,1546,203,48,0,10,61,18,0,0,5,13.12,73.51,9.65,2.28,0,0.48,2.90,0.86,0,0,0.24
95GG04S1,1708,336,865,472,22,1,0,38,6,0,0,6,19.67,50.64,27.63,1.29,0.06,0,2.22,0.35,0,0,0.35
95GG04S2,1564,364,707,492,15,0,0,1,2,1,0,0,23.27,45.20,31.46,0.96,0,0,0.06,0.13,0.06,0,0
95GG04S3,1636,386,1051,113,84,3,7,17,2,0,0,7,23.59,64.24,6.91,5.13,0.18,0.43,1.04,0.12,0,0,0.43
95GG05S1,1813,257,910,564,77,6,2,50,32,0,1,6,14.18,50.19,31.11,4.25,0.33,0.11,2.76,1.77,0,0.06,0.33
95GG05S2,2009,225,1057,548,162,4,16,38,32,1,1,6,11.20,52.61,27.28,8.06,0.20,0.80,1.89,1.59,0.05,0.05,0.30
95GG05S3,2106,292,1149,452,142,4,18,73,25,1,6,6,13.87,54.56,21.46,6.74,0.19,0.85,3.47,1.19,0.05,0.28,0.28
95GG06S1,1925,416,1414,68,20,0,3,8,2,0,0,1,21.61,73.45,3.53,1.04,0,0.16,0.42,0.10,0,0,0.05
95GG06S2,1779,300,1380,89,27,1,1,7,1,0,0,2,16.86,77.57,5.00,1.52,0.06,0.06,0.39,0.06,0,0,0.11
95GG06S3,1922,234,1568,116,17,3,6,8,4,1,1,0,12.17,81.58,6.04,0.88,0.16,0.31,0.42,0.21,0.05,0.05,0
95GG07S1,1862,340,738,758,12,2,3,60,11,0,0,9,18.26,39.63,40.71,0.64,0.11,0.16,3.22,0.59,0,0,0.48
95GG07S2,1922,422,732,748,14,1,2,41,8,0,0,0,21.96,38.09,38.92,0.73,0.05,0.10,2.13,0.42,0,0,0
95GG07S3,1701,277,652,767,20,0,1,1,0,0,4,1,16.28,38.33,45.09,1.18,0,0.06,0.06,0,0,0.24,0.06
95GG08S1,1394,172,742,511,5,1,1,9,1,0,0,0,12.34,53.23,36.66,0.36,0.07,0.07,0.65,0.07,0,0,0
95GG08S2,1730,333,972,384,65,0,5,3,6,0,1,1,19.25,56.18,22.20,3.76,0,0.29,0.17,0.35,0,0.06,0.06
95GG08S3,1786,255,1107,389,59,0,3,15,5,0,0,2,14.28,61.98,21.78,3.30,0,0.17,0.84,0.28,0,0,0.11
95GG09S1,2151,180,1849,140,13,4,3,3,17,1,0,7,8.37,85.96,6.51,0.60,0.19,0.14,0.14,0.79,0.05,0,0.33
95GG09S2,1896,245,1540,116,18,0,2,9,4,0,0,2,12.92,81.22,6.12,0.95,0,0.11,0.47,0.21,0,0,0.11
95GG09S3,2118,385,1570,112,47,2,7,15,4,0,0,3,18.18,74.13,5.29,2.22,0.09,0.33,0.71,0.19,0,0,0.14
95GG10S1,1826,342,1188,124,159,2,18,9,11,2,5,4,18.73,65.06,6.79,8.71,0.11,0.99,0.49,0.60,0.11,0.27,0.22
95GG10S2,2172,396,1493,160,139,4,10,21,5,0,7,4,18.23,68.74,7.37,6.40,0.18,0.46,0.97,0.23,0,0.32,0.18
95GG11S1,1895,396,1236,132,136,1,13,3,9,0,2,3,20.90,65.22,6.97,7.18,0.05,0.69,0.16,0.47,0,0.11,0.16
95GG11S2,1687,212,1311,125,51,5,4,10,5,0,0,1,12.57,77.71,7.41,3.02,0.30,0.24,0.59,0.30,0,0,0.06
