GeographyCode,KS101NI0001,KS101NI0002,KS101NI0003,KS101NI0004,KS101NI0005,KS101NI0006,KS101NI0007,KS101NI0008,KS101NI0009
95KK05W1,2616,1333,1283,2587,29,50.96,49.04,98.89,1.11
95KK06W1,1885,891,994,1885,0,47.27,52.73,100.00,0
95KK07W1,2045,1068,977,2045,0,52.22,47.78,100.00,0
95KK08W1,2646,1300,1346,2612,34,49.13,50.87,98.72,1.28
95KK09W1,2187,1106,1081,2154,33,50.57,49.43,98.49,1.51
95KK10W1,2181,1129,1052,2181,0,51.77,48.23,100.00,0
95KK11W1,2373,1134,1239,2373,0,47.79,52.21,100.00,0
95KK12W1,2309,1165,1144,2309,0,50.45,49.55,100.00,0
95KK13W1,1817,926,891,1769,48,50.96,49.04,97.36,2.64
95KK14W1,2041,1004,1037,2041,0,49.19,50.81,100.00,0
95KK15W1,2946,1474,1472,2918,28,50.03,49.97,99.05,0.95
95KK16W1,2216,1098,1118,2128,88,49.55,50.45,96.03,3.97
95LL01S1,2488,1245,1243,2488,0,50.04,49.96,100.00,0
95LL01S2,2443,1234,1209,2443,0,50.51,49.49,100.00,0
95LL02S1,1612,763,849,1612,0,47.33,52.67,100.00,0
95LL02S2,1430,736,694,1411,19,51.47,48.53,98.67,1.33
95LL03W1,2436,1176,1260,2436,0,48.28,51.72,100.00,0
95LL04W1,2985,1431,1554,2938,47,47.94,52.06,98.43,1.57
95LL05S1,2383,1177,1206,2345,38,49.39,50.61,98.41,1.59
95LL05S2,1736,882,854,1736,0,50.81,49.19,100.00,0
95LL06S1,1654,807,847,1654,0,48.79,51.21,100.00,0
95LL06S2,1718,808,910,1674,44,47.03,52.97,97.44,2.56
95LL07W1,2131,1028,1103,2131,0,48.24,51.76,100.00,0
95LL08S1,1649,786,863,1649,0,47.67,52.33,100.00,0
95LL08S2,1671,833,838,1651,20,49.85,50.15,98.80,1.20
95LL09S1,1467,729,738,1448,19,49.69,50.31,98.70,1.30
95LL09S2,1683,768,915,1565,118,45.63,54.37,92.99,7.01
95LL10S1,3074,1520,1554,3074,0,49.45,50.55,100.00,0
95LL10S2,2401,1213,1188,2401,0,50.52,49.48,100.00,0
95LL11S1,1538,779,759,1538,0,50.65,49.35,100.00,0
95LL11S2,2451,1247,1204,2428,23,50.88,49.12,99.06,0.94
95LL12S1,2929,1415,1514,2929,0,48.31,51.69,100.00,0
95LL12S2,1283,602,681,1283,0,46.92,53.08,100.00,0
95LL13S1,1401,679,722,1401,0,48.47,51.53,100.00,0
95LL13S2,1344,670,674,1344,0,49.85,50.15,100.00,0
95LL14S1,1270,626,644,1270,0,49.29,50.71,100.00,0
95LL14S2,1381,691,690,1381,0,50.04,49.96,100.00,0
95LL15S1,1449,691,758,1446,3,47.69,52.31,99.79,0.21
95LL15S2,1599,786,813,1540,59,49.16,50.84,96.31,3.69
95LL16S1,2791,1359,1432,2789,2,48.69,51.31,99.93,0.07
95LL16S2,3316,1625,1691,3256,60,49.00,51.00,98.19,1.81
95LL17W1,2539,1198,1341,2529,10,47.18,52.82,99.61,0.39
95LL18S1,1974,917,1057,1954,20,46.45,53.55,98.99,1.01
95LL18S2,1377,677,700,1377,0,49.16,50.84,100.00,0
95LL19S1,2283,1116,1167,2283,0,48.88,51.12,100.00,0
95LL19S2,2865,1395,1470,2865,0,48.69,51.31,100.00,0
95LL20W1,2401,1193,1208,2401,0,49.69,50.31,100.00,0
95LL21W1,3983,1947,2036,3983,0,48.88,51.12,100.00,0
95LL22W1,3728,1918,1810,3728,0,51.45,48.55,100.00,0
95LL23W1,2157,1075,1082,2157,0,49.84,50.16,100.00,0
95LL24S1,2027,1033,994,2027,0,50.96,49.04,100.00,0
95LL24S2,1742,861,881,1716,26,49.43,50.57,98.51,1.49
95LL25S1,2583,1288,1295,2583,0,49.86,50.14,100.00,0
95LL25S2,1953,980,973,1953,0,50.18,49.82,100.00,0
95LL26S1,1519,822,697,1517,2,54.11,45.89,99.87,0.13
95LL26S2,2179,1050,1129,2179,0,48.19,51.81,100.00,0
95MM01S1,1471,706,765,1427,44,47.99,52.01,97.01,2.99
95MM01S2,1777,871,906,1734,43,49.02,50.98,97.58,2.42
95MM01S3,1614,784,830,1614,0,48.57,51.43,100.00,0
95MM02S1,1559,732,827,1507,52,46.95,53.05,96.66,3.34
95MM02S2,1685,837,848,1685,0,49.67,50.33,100.00,0
95MM03W1,3508,1781,1727,3508,0,50.77,49.23,100.00,0
95MM04W1,2151,1031,1120,2151,0,47.93,52.07,100.00,0
95MM05W1,2495,1198,1297,2473,22,48.02,51.98,99.12,0.88
95MM06S1,1376,639,737,1376,0,46.44,53.56,100.00,0
95MM06S2,1227,565,662,1176,51,46.05,53.95,95.84,4.16
95MM07W1,2601,1212,1389,2578,23,46.60,53.40,99.12,0.88
95MM08S1,1291,627,664,1291,0,48.57,51.43,100.00,0
95MM08S2,1656,821,835,1651,5,49.58,50.42,99.70,0.30
95MM09S1,1588,776,812,1588,0,48.87,51.13,100.00,0
95MM09S2,1974,1015,959,1974,0,51.42,48.58,100.00,0
95MM10S1,1456,643,813,1456,0,44.16,55.84,100.00,0
95MM10S2,1294,650,644,1294,0,50.23,49.77,100.00,0
95MM11W1,2277,1064,1213,2277,0,46.73,53.27,100.00,0
95MM12S1,2022,998,1024,2022,0,49.36,50.64,100.00,0
95MM12S2,1298,591,707,1298,0,45.53,54.47,100.00,0
95MM12S3,2538,1185,1353,2538,0,46.69,53.31,100.00,0
95MM13S1,1205,604,601,1205,0,50.12,49.88,100.00,0
95MM13S2,1236,565,671,1236,0,45.71,54.29,100.00,0
95MM13S3,1569,760,809,1569,0,48.44,51.56,100.00,0
95MM13S4,2553,1232,1321,2553,0,48.26,51.74,100.00,0
95MM13S5,2309,1107,1202,2309,0,47.94,52.06,100.00,0
95MM14S1,833,372,461,768,65,44.66,55.34,92.20,7.80
95MM14S2,1736,821,915,1676,60,47.29,52.71,96.54,3.46
95MM15S1,1753,878,875,1681,72,50.09,49.91,95.89,4.11
95MM15S2,2648,1332,1316,2648,0,50.30,49.70,100.00,0
95MM16S1,2407,1191,1216,2407,0,49.48,50.52,100.00,0
95MM16S2,3338,1611,1727,3271,67,48.26,51.74,97.99,2.01
95MM17S1,1962,989,973,1962,0,50.41,49.59,100.00,0
95MM17S2,1787,895,892,1787,0,50.08,49.92,100.00,0
95MM18S1,2241,1147,1094,2241,0,51.18,48.82,100.00,0
95MM18S2,2939,1427,1512,2875,64,48.55,51.45,97.82,2.18
95MM19S1,1558,765,793,1558,0,49.10,50.90,100.00,0
95MM19S2,1486,734,752,1486,0,49.39,50.61,100.00,0
95MM20S1,1614,789,825,1606,8,48.88,51.12,99.50,0.50
95MM20S2,1752,830,922,1752,0,47.37,52.63,100.00,0
95MM21S1,1644,798,846,1619,25,48.54,51.46,98.48,1.52
95MM21S2,1762,846,916,1762,0,48.01,51.99,100.00,0
95MM22S1,1239,610,629,1219,20,49.23,50.77,98.39,1.61
95MM22S2,1253,604,649,1253,0,48.20,51.80,100.00,0
95MM23W1,2521,1338,1183,2476,45,53.07,46.93,98.21,1.79
95MM24W1,2503,1187,1316,2503,0,47.42,52.58,100.00,0
95MM25S1,1289,608,681,1289,0,47.17,52.83,100.00,0
95MM25S2,1458,667,791,1458,0,45.75,54.25,100.00,0
95MM25S3,1559,734,825,1550,9,47.08,52.92,99.42,0.58
95MM25S4,2057,995,1062,2057,0,48.37,51.63,100.00,0
95MM26S1,1745,827,918,1743,2,47.39,52.61,99.89,0.11
95MM26S2,1386,673,713,1386,0,48.56,51.44,100.00,0
95MM27S1,2002,1115,887,1945,57,55.69,44.31,97.15,2.85
95MM27S2,1831,903,928,1272,559,49.32,50.68,69.47,30.53
95MM28W1,2351,1247,1104,2269,82,53.04,46.96,96.51,3.49
95MM29W1,3410,1709,1701,3408,2,50.12,49.88,99.94,0.06
95MM30W1,2083,1012,1071,2083,0,48.58,51.42,100.00,0
95NN01S1,1492,712,780,1448,44,47.72,52.28,97.05,2.95
95NN01S2,1686,882,804,1686,0,52.31,47.69,100.00,0
95NN02W1,2211,1049,1162,2211,0,47.44,52.56,100.00,0
95NN03S1,1319,622,697,1319,0,47.16,52.84,100.00,0
95NN03S2,1577,768,809,1481,96,48.70,51.30,93.91,6.09
95NN04W1,2934,1436,1498,2861,73,48.94,51.06,97.51,2.49
95NN05W1,2497,1186,1311,2472,25,47.50,52.50,99.00,1.00
95NN06S1,1095,549,546,1095,0,50.14,49.86,100.00,0
95NN06S2,2447,1219,1228,2355,92,49.82,50.18,96.24,3.76
95NN07S1,1687,804,883,1687,0,47.66,52.34,100.00,0
95NN07S2,1571,753,818,1541,30,47.93,52.07,98.09,1.91
95NN08S1,1501,753,748,1501,0,50.17,49.83,100.00,0
95NN08S2,1768,871,897,1768,0,49.26,50.74,100.00,0
95NN09S1,1695,871,824,1684,11,51.39,48.61,99.35,0.65
95NN09S2,1326,656,670,1298,28,49.47,50.53,97.89,2.11
95NN10S1,1507,731,776,1425,82,48.51,51.49,94.56,5.44
95NN10S2,1686,833,853,1686,0,49.41,50.59,100.00,0
95NN11S1,1784,871,913,1784,0,48.82,51.18,100.00,0
95NN11S2,2092,1052,1040,2092,0,50.29,49.71,100.00,0
95NN12W1,2851,1416,1435,2851,0,49.67,50.33,100.00,0
95NN13W1,3058,1525,1533,3012,46,49.87,50.13,98.50,1.50
95NN14S1,1781,876,905,1781,0,49.19,50.81,100.00,0
95NN14S2,1778,1011,767,1561,217,56.86,43.14,87.80,12.20
95NN15W1,2994,1440,1554,2944,50,48.10,51.90,98.33,1.67
95NN16S1,1601,771,830,1545,56,48.16,51.84,96.50,3.50
95NN16S2,1693,858,835,1693,0,50.68,49.32,100.00,0
95NN17W1,2256,1059,1197,2252,4,46.94,53.06,99.82,0.18
95NN18S1,1179,595,584,1179,0,50.47,49.53,100.00,0
95NN18S2,1523,741,782,1439,84,48.65,51.35,94.48,5.52
95NN19S1,1695,805,890,1695,0,47.49,52.51,100.00,0
95NN19S2,1686,832,854,1686,0,49.35,50.65,100.00,0
95NN20W1,3001,1554,1447,2980,21,51.78,48.22,99.30,0.70
95NN21W1,2687,1247,1440,2680,7,46.41,53.59,99.74,0.26
95NN22W1,2686,1348,1338,2685,1,50.19,49.81,99.96,0.04
95NN23S1,1566,798,768,1562,4,50.96,49.04,99.74,0.26
95NN23S2,1821,891,930,1775,46,48.93,51.07,97.47,2.53
95OO01W1,2592,1339,1253,2546,46,51.66,48.34,98.23,1.77
95OO02W1,2166,1109,1057,2166,0,51.20,48.80,100.00,0
95OO03W1,2651,1329,1322,2621,30,50.13,49.87,98.87,1.13
95OO04W1,2515,1260,1255,2507,8,50.10,49.90,99.68,0.32
95OO05W1,2730,1359,1371,2688,42,49.78,50.22,98.46,1.54
95OO06W1,2860,1473,1387,2860,0,51.50,48.50,100.00,0
95OO07W1,2510,1269,1241,2510,0,50.56,49.44,100.00,0
95OO08W1,2713,1377,1336,2674,39,50.76,49.24,98.56,1.44
95OO09W1,2252,1111,1141,2223,29,49.33,50.67,98.71,1.29
95OO10W1,3530,1729,1801,3460,70,48.98,51.02,98.02,1.98
95OO11W1,2485,1232,1253,2485,0,49.58,50.42,100.00,0
95OO12W1,2803,1374,1429,2788,15,49.02,50.98,99.46,0.54
95OO13W1,2716,1349,1367,2667,49,49.67,50.33,98.20,1.80
95OO14W1,2588,1288,1300,2588,0,49.77,50.23,100.00,0
95OO15W1,2357,1183,1174,2353,4,50.19,49.81,99.83,0.17
95OO16W1,2114,1064,1050,2114,0,50.33,49.67,100.00,0
95OO17W1,2724,1387,1337,2724,0,50.92,49.08,100.00,0
95OO18W1,2891,1463,1428,2891,0,50.61,49.39,100.00,0
95OO19W1,3009,1492,1517,2989,20,49.58,50.42,99.34,0.66
95OO20W1,2189,1056,1133,2155,34,48.24,51.76,98.45,1.55
95OO21W1,2351,1149,1202,2351,0,48.87,51.13,100.00,0
95OO22W1,3106,1577,1529,3102,4,50.77,49.23,99.87,0.13
95PP01W1,2586,1321,1265,2586,0,51.08,48.92,100.00,0
95PP02W1,2541,1313,1228,2541,0,51.67,48.33,100.00,0
95PP03W1,2540,1275,1265,2512,28,50.20,49.80,98.90,1.10
95PP04W1,3185,1616,1569,3171,14,50.74,49.26,99.56,0.44
95PP05W1,2367,1223,1144,2329,38,51.67,48.33,98.39,1.61
95PP06S1,1992,921,1071,1953,39,46.23,53.77,98.04,1.96
95PP06S2,1884,903,981,1840,44,47.93,52.07,97.66,2.34
95PP07W1,2812,1418,1394,2728,84,50.43,49.57,97.01,2.99
95PP08W1,2678,1398,1280,2678,0,52.20,47.80,100.00,0
95PP09W1,1707,808,899,1607,100,47.33,52.67,94.14,5.86
95PP10W1,2387,1244,1143,2387,0,52.12,47.88,100.00,0
95PP11W1,2627,1283,1344,2553,74,48.84,51.16,97.18,2.82
95PP12W1,2630,1359,1271,2602,28,51.67,48.33,98.94,1.06
95PP13W1,2588,1252,1336,2585,3,48.38,51.62,99.88,0.12
95PP14S1,1555,781,774,1555,0,50.23,49.77,100.00,0
95PP14S2,2097,1077,1020,2046,51,51.36,48.64,97.57,2.43
95PP15W1,3190,1581,1609,3182,8,49.56,50.44,99.75,0.25
95PP16W1,1908,948,960,1877,31,49.69,50.31,98.38,1.62
95PP17W1,2580,1218,1362,2486,94,47.21,52.79,96.36,3.64
95PP18W1,3131,1582,1549,3117,14,50.53,49.47,99.55,0.45
95PP19W1,2502,1262,1240,2502,0,50.44,49.56,100.00,0
95PP20W1,3117,1543,1574,3103,14,49.50,50.50,99.55,0.45
95PP21W1,2167,1145,1022,2167,0,52.84,47.16,100.00,0
95PP22W1,2444,1175,1269,2442,2,48.08,51.92,99.92,0.08
95PP23W1,2590,1331,1259,2515,75,51.39,48.61,97.10,2.90
95QQ01W1,1483,725,758,1483,0,48.89,51.11,100.00,0
95QQ02W1,2582,1276,1306,2582,0,49.42,50.58,100.00,0
95QQ03W1,1096,503,593,1096,0,45.89,54.11,100.00,0
95QQ04W1,1635,789,846,1635,0,48.26,51.74,100.00,0
95QQ05W1,2875,1370,1505,2872,3,47.65,52.35,99.90,0.10
95QQ06W1,2041,1003,1038,2005,36,49.14,50.86,98.24,1.76
95QQ07W1,1817,908,909,1775,42,49.97,50.03,97.69,2.31
95QQ08W1,1455,692,763,1455,0,47.56,52.44,100.00,0
95QQ09W1,1916,873,1043,1846,70,45.56,54.44,96.35,3.65
95QQ10W1,1851,921,930,1851,0,49.76,50.24,100.00,0
95QQ11W1,2027,1030,997,2027,0,50.81,49.19,100.00,0
95QQ12W1,1811,883,928,1697,114,48.76,51.24,93.71,6.29
95QQ13W1,2568,1244,1324,2568,0,48.44,51.56,100.00,0
95QQ14S1,3660,1759,1901,3660,0,48.06,51.94,100.00,0
95QQ14S2,1770,893,877,1770,0,50.45,49.55,100.00,0
95QQ15W1,1593,791,802,1592,1,49.65,50.35,99.94,0.06
95RR01S1,2491,1175,1316,2491,0,47.17,52.83,100.00,0
95RR01S2,1876,960,916,1876,0,51.17,48.83,100.00,0
95RR02W1,1753,877,876,1751,2,50.03,49.97,99.89,0.11
95RR03W1,1422,704,718,1422,0,49.51,50.49,100.00,0
95RR04W1,2022,1002,1020,2022,0,49.55,50.45,100.00,0
95RR05S1,1275,625,650,1275,0,49.02,50.98,100.00,0
95RR05S2,1212,576,636,1194,18,47.52,52.48,98.51,1.49
95RR06W1,2206,1156,1050,2206,0,52.40,47.60,100.00,0
95RR07W1,2449,1235,1214,2449,0,50.43,49.57,100.00,0
95RR08W1,2106,1066,1040,2106,0,50.62,49.38,100.00,0
95RR09S1,2146,1069,1077,2146,0,49.81,50.19,100.00,0
95RR09S2,1525,758,767,1525,0,49.70,50.30,100.00,0
95RR10W1,1338,637,701,1338,0,47.61,52.39,100.00,0
95RR11W1,2407,1439,968,1803,604,59.78,40.22,74.91,25.09
95RR12W1,1452,731,721,1452,0,50.34,49.66,100.00,0
95RR13W1,1429,695,734,1367,62,48.64,51.36,95.66,4.34
95RR14W1,1969,1005,964,1969,0,51.04,48.96,100.00,0
95RR15W1,2458,1217,1241,2458,0,49.51,50.49,100.00,0
95SS01S1,2263,1332,931,1920,343,58.86,41.14,84.84,15.16
95SS01S2,2865,1436,1429,2830,35,50.12,49.88,98.78,1.22
95SS02S1,2233,1043,1190,2205,28,46.71,53.29,98.75,1.25
95SS02S2,2054,991,1063,2013,41,48.25,51.75,98.00,2.00
95SS03S1,1580,795,785,1580,0,50.32,49.68,100.00,0
95SS03S2,1792,929,863,1790,2,51.84,48.16,99.89,0.11
95SS04S1,2325,1102,1223,2315,10,47.40,52.60,99.57,0.43
95SS04S2,1885,911,974,1885,0,48.33,51.67,100.00,0
95SS04S3,3362,1669,1693,3352,10,49.64,50.36,99.70,0.30
95SS05S1,1572,760,812,1572,0,48.35,51.65,100.00,0
95SS05S2,1803,913,890,1803,0,50.64,49.36,100.00,0
95SS06S1,1565,730,835,1565,0,46.65,53.35,100.00,0
95SS06S2,2365,1053,1312,2365,0,44.52,55.48,100.00,0
95SS06S3,1969,932,1037,1969,0,47.33,52.67,100.00,0
95SS07S1,3775,1742,2033,3775,0,46.15,53.85,100.00,0
95SS07S2,1697,830,867,1697,0,48.91,51.09,100.00,0
95SS07S3,3992,1883,2109,3872,120,47.17,52.83,96.99,3.01
95SS08S1,1974,978,996,1934,40,49.54,50.46,97.97,2.03
95SS08S2,2724,1339,1385,2724,0,49.16,50.84,100.00,0
95SS09S1,1697,831,866,1697,0,48.97,51.03,100.00,0
95SS09S2,1667,829,838,1667,0,49.73,50.27,100.00,0
95SS10S1,2199,1020,1179,2199,0,46.38,53.62,100.00,0
95SS10S2,2180,1111,1069,2136,44,50.96,49.04,97.98,2.02
95SS11S1,2946,1425,1521,2946,0,48.37,51.63,100.00,0
95SS11S2,2751,1394,1357,2751,0,50.67,49.33,100.00,0
95SS12W1,3054,1457,1597,3054,0,47.71,52.29,100.00,0
95SS13S1,1528,744,784,1528,0,48.69,51.31,100.00,0
95SS13S2,1376,674,702,1376,0,48.98,51.02,100.00,0
95SS14S1,1420,677,743,1420,0,47.68,52.32,100.00,0
95SS14S2,1485,725,760,1485,0,48.82,51.18,100.00,0
95SS15S1,1793,854,939,1793,0,47.63,52.37,100.00,0
95SS15S2,1965,950,1015,1925,40,48.35,51.65,97.96,2.04
95SS16S1,1476,745,731,1427,49,50.47,49.53,96.68,3.32
95SS16S2,1688,841,847,1687,1,49.82,50.18,99.94,0.06
95SS17S1,2749,1286,1463,2675,74,46.78,53.22,97.31,2.69
95SS17S2,1549,714,835,1549,0,46.09,53.91,100.00,0
95SS18S1,1415,676,739,1415,0,47.77,52.23,100.00,0
95SS18S2,1638,787,851,1526,112,48.05,51.95,93.16,6.84
95SS19S1,1305,650,655,1305,0,49.81,50.19,100.00,0
95SS19S2,1432,677,755,1432,0,47.28,52.72,100.00,0
95SS20W1,2605,1261,1344,2605,0,48.41,51.59,100.00,0
95SS21S1,2332,1190,1142,2332,0,51.03,48.97,100.00,0
95SS21S2,2384,1196,1188,2382,2,50.17,49.83,99.92,0.08
95SS22S1,1603,797,806,1603,0,49.72,50.28,100.00,0
95SS22S2,1687,824,863,1642,45,48.84,51.16,97.33,2.67
95SS23S1,2158,1071,1087,2155,3,49.63,50.37,99.86,0.14
95SS23S2,1658,841,817,1658,0,50.72,49.28,100.00,0
95SS24S1,2822,1424,1398,2757,65,50.46,49.54,97.70,2.30
95SS24S2,2317,1116,1201,2317,0,48.17,51.83,100.00,0
95SS25W1,2589,1219,1370,2589,0,47.08,52.92,100.00,0
95SS26S1,1986,914,1072,1986,0,46.02,53.98,100.00,0
95SS26S2,1795,862,933,1795,0,48.02,51.98,100.00,0
95SS27W1,2502,1212,1290,2471,31,48.44,51.56,98.76,1.24
95SS28W1,2594,1239,1355,2557,37,47.76,52.24,98.57,1.43
95SS29S1,1261,617,644,1261,0,48.93,51.07,100.00,0
95SS29S2,1386,664,722,1386,0,47.91,52.09,100.00,0
95SS30S1,1095,695,400,640,455,63.47,36.53,58.45,41.55
95SS30S2,2283,1081,1202,2230,53,47.35,52.65,97.68,2.32
95TT01W1,2748,1390,1358,2748,0,50.58,49.42,100.00,0
95TT02W1,2685,1355,1330,2685,0,50.47,49.53,100.00,0
95TT03S1,1586,792,794,1586,0,49.94,50.06,100.00,0
95TT03S2,1743,863,880,1707,36,49.51,50.49,97.93,2.07
95TT04W1,2984,1508,1476,2984,0,50.54,49.46,100.00,0
95TT05S1,1799,870,929,1749,50,48.36,51.64,97.22,2.78
95TT05S2,1280,607,673,1269,11,47.42,52.58,99.14,0.86
95TT06W1,2723,1387,1336,2723,0,50.94,49.06,100.00,0
95TT07W1,2747,1398,1349,2704,43,50.89,49.11,98.43,1.57
95TT08W1,2724,1390,1334,2724,0,51.03,48.97,100.00,0
95TT09S1,1438,731,707,1438,0,50.83,49.17,100.00,0
95TT09S2,1479,742,737,1479,0,50.17,49.83,100.00,0
95TT10W1,2852,1385,1467,2852,0,48.56,51.44,100.00,0
95TT11S1,1699,849,850,1641,58,49.97,50.03,96.59,3.41
95TT11S2,1592,830,762,1592,0,52.14,47.86,100.00,0
95TT12W1,2641,1349,1292,2641,0,51.08,48.92,100.00,0
95TT13S1,1520,776,744,1520,0,51.05,48.95,100.00,0
95TT13S2,1398,659,739,1398,0,47.14,52.86,100.00,0
95TT14W1,2211,1090,1121,2211,0,49.30,50.70,100.00,0
95TT15W1,2498,1285,1213,2480,18,51.44,48.56,99.28,0.72
95TT16W1,2691,1342,1349,2691,0,49.87,50.13,100.00,0
95UU06W1,1452,707,745,1452,0,48.69,51.31,100.00,0
95UU09W1,1690,876,814,1688,2,51.83,48.17,99.88,0.12
95UU14W1,1732,800,932,1723,9,46.19,53.81,99.48,0.52
95UU99C1,2045,1038,1007,2042,3,50.76,49.24,99.85,0.15
95UU99C2,1781,857,924,1777,4,48.12,51.88,99.78,0.22
95UU99C3,1872,944,928,1795,77,50.43,49.57,95.89,4.11
95UU99C4,1806,951,855,1802,4,52.66,47.34,99.78,0.22
95UU99C5,2421,1265,1156,2383,38,52.25,47.75,98.43,1.57
95UU99C6,2251,1122,1129,2245,6,49.84,50.16,99.73,0.27
95VV01S1,1656,828,828,1650,6,50.00,50.00,99.64,0.36
95VV01S2,1555,770,785,1555,0,49.52,50.48,100.00,0
95VV02W1,2192,1101,1091,2182,10,50.23,49.77,99.54,0.46
95VV03W1,2579,1295,1284,2543,36,50.21,49.79,98.60,1.40
95VV04W1,3138,1582,1556,3138,0,50.41,49.59,100.00,0
95VV05S1,1964,1008,956,1949,15,51.32,48.68,99.24,0.76
95VV05S2,2542,1300,1242,2542,0,51.14,48.86,100.00,0
95VV06W1,3482,1753,1729,3482,0,50.34,49.66,100.00,0
95VV07S1,2052,1003,1049,2052,0,48.88,51.12,100.00,0
95VV07S2,2341,1151,1190,2341,0,49.17,50.83,100.00,0
95VV08W1,3088,1530,1558,3052,36,49.55,50.45,98.83,1.17
95VV09W1,2665,1329,1336,2665,0,49.87,50.13,100.00,0
95VV10S1,1580,754,826,1580,0,47.72,52.28,100.00,0
95VV10S2,1575,768,807,1575,0,48.76,51.24,100.00,0
95VV11S1,2046,984,1062,2046,0,48.09,51.91,100.00,0
95VV11S2,2412,1177,1235,2380,32,48.80,51.20,98.67,1.33
95VV12S1,1652,824,828,1652,0,49.88,50.12,100.00,0
95VV12S2,1543,745,798,1523,20,48.28,51.72,98.70,1.30
95VV13S1,2057,1043,1014,2057,0,50.70,49.30,100.00,0
95VV13S2,1416,753,663,1406,10,53.18,46.82,99.29,0.71
95VV14S1,1966,968,998,1950,16,49.24,50.76,99.19,0.81
95VV14S2,1386,687,699,1386,0,49.57,50.43,100.00,0
95VV15S1,1419,717,702,1419,0,50.53,49.47,100.00,0
95VV15S2,1679,791,888,1665,14,47.11,52.89,99.17,0.83
95VV16W1,3110,1541,1569,3110,0,49.55,50.45,100.00,0
95VV17S1,2205,1081,1124,2205,0,49.02,50.98,100.00,0
95VV17S2,2151,1056,1095,2151,0,49.09,50.91,100.00,0
95VV18S1,1862,913,949,1862,0,49.03,50.97,100.00,0
95VV18S2,1825,904,921,1780,45,49.53,50.47,97.53,2.47
95VV19S1,1302,609,693,1288,14,46.77,53.23,98.92,1.08
95VV19S2,1681,830,851,1681,0,49.38,50.62,100.00,0
95VV20W1,2990,1566,1424,2990,0,52.37,47.63,100.00,0
95VV21S1,2302,1184,1118,2302,0,51.43,48.57,100.00,0
95VV21S2,1735,886,849,1735,0,51.07,48.93,100.00,0
95VV22W1,2836,1439,1397,2836,0,50.74,49.26,100.00,0
95VV23W1,2893,1411,1482,2876,17,48.77,51.23,99.41,0.59
95VV24S1,1532,764,768,1479,53,49.87,50.13,96.54,3.46
95VV24S2,1535,702,833,1535,0,45.73,54.27,100.00,0
95VV25S1,1845,901,944,1845,0,48.83,51.17,100.00,0
95VV25S2,1925,977,948,1925,0,50.75,49.25,100.00,0
95VV26W1,3583,1792,1791,3583,0,50.01,49.99,100.00,0
95VV27W1,2284,1158,1126,2237,47,50.70,49.30,97.94,2.06
95VV28S1,2210,1105,1105,2157,53,50.00,50.00,97.60,2.40
95VV28S2,1320,652,668,1284,36,49.39,50.61,97.27,2.73
95VV29W1,3366,1695,1671,3366,0,50.36,49.64,100.00,0
95VV30S1,1614,778,836,1564,50,48.20,51.80,96.90,3.10
95VV30S2,1389,676,713,1341,48,48.67,51.33,96.54,3.46
95WW01S1,1441,693,748,1372,69,48.09,51.91,95.21,4.79
95WW01S2,1373,641,732,1370,3,46.69,53.31,99.78,0.22
95WW02S1,1786,868,918,1737,49,48.60,51.40,97.26,2.74
95WW02S2,2065,964,1101,2039,26,46.68,53.32,98.74,1.26
95WW03S1,1627,799,828,1616,11,49.11,50.89,99.32,0.68
95WW03S2,2011,971,1040,2011,0,48.28,51.72,100.00,0
95WW04S1,1611,774,837,1611,0,48.04,51.96,100.00,0
95WW04S2,1255,614,641,1255,0,48.92,51.08,100.00,0
95WW05S1,1517,750,767,1517,0,49.44,50.56,100.00,0
95WW05S2,1255,589,666,1236,19,46.93,53.07,98.49,1.51
95WW06S1,1525,762,763,1525,0,49.97,50.03,100.00,0
95WW06S2,1622,804,818,1601,21,49.57,50.43,98.71,1.29
95WW07S1,1809,924,885,1809,0,51.08,48.92,100.00,0
95WW07S2,2446,1160,1286,2378,68,47.42,52.58,97.22,2.78
95WW08S1,1219,585,634,1219,0,47.99,52.01,100.00,0
95WW08S2,1340,613,727,1340,0,45.75,54.25,100.00,0
95WW09S1,1276,594,682,1276,0,46.55,53.45,100.00,0
95WW09S2,1258,619,639,1258,0,49.21,50.79,100.00,0
95WW10S1,1718,827,891,1718,0,48.14,51.86,100.00,0
95WW10S2,1228,570,658,1228,0,46.42,53.58,100.00,0
95WW11S1,1697,829,868,1697,0,48.85,51.15,100.00,0
95WW11S2,1381,682,699,1381,0,49.38,50.62,100.00,0
95WW12W1,2409,1116,1293,2377,32,46.33,53.67,98.67,1.33
95WW13S1,1840,904,936,1840,0,49.13,50.87,100.00,0
95WW13S2,1834,903,931,1830,4,49.24,50.76,99.78,0.22
95WW14W1,2262,1066,1196,2229,33,47.13,52.87,98.54,1.46
95WW15S1,1661,779,882,1599,62,46.90,53.10,96.27,3.73
95WW15S2,1655,797,858,1655,0,48.16,51.84,100.00,0
95WW16S1,1668,795,873,1636,32,47.66,52.34,98.08,1.92
95WW16S2,1297,595,702,1297,0,45.88,54.12,100.00,0
95WW17W1,2266,1075,1191,2266,0,47.44,52.56,100.00,0
95WW18W1,2237,1072,1165,2228,9,47.92,52.08,99.60,0.40
95WW19S1,1872,919,953,1872,0,49.09,50.91,100.00,0
95WW19S2,2047,1029,1018,2047,0,50.27,49.73,100.00,0
