GeographyCode,KS404NI0001,KS404NI0002,KS404NI0003,KS404NI0004,KS404NI0005,KS404NI0006,KS404NI0007,KS404NI0008,KS404NI0009,KS404NI0010,KS404NI0011,KS404NI0012,KS404NI0013,KS404NI0014,KS404NI0015
95AA01S1,310,0,12,0,268,0,0,30,0,3.87,0,86.45,0,0,9.68
95AA01S2,624,10,26,4,432,10,6,136,1.60,4.17,0.64,69.23,1.60,0.96,21.79
95AA01S3,588,4,58,9,405,11,1,100,0.68,9.86,1.53,68.88,1.87,0.17,17.01
95AA02W1,839,2,64,65,541,84,3,80,0.24,7.63,7.75,64.48,10.01,0.36,9.54
95AA03W1,845,1,179,28,528,34,2,73,0.12,21.18,3.31,62.49,4.02,0.24,8.64
95AA04W1,1014,13,25,4,744,32,8,188,1.28,2.47,0.39,73.37,3.16,0.79,18.54
95AA05W1,920,5,25,3,642,24,6,215,0.54,2.72,0.33,69.78,2.61,0.65,23.37
95AA06S1,710,4,13,39,516,16,5,117,0.56,1.83,5.49,72.68,2.25,0.70,16.48
95AA06S2,860,4,4,8,701,13,5,125,0.47,0.47,0.93,81.51,1.51,0.58,14.53
95AA07W1,820,6,5,4,605,31,4,165,0.73,0.61,0.49,73.78,3.78,0.49,20.12
95AA08W1,699,1,44,15,548,39,1,51,0.14,6.29,2.15,78.40,5.58,0.14,7.30
95AA09W1,943,1,266,15,565,28,1,67,0.11,28.21,1.59,59.92,2.97,0.11,7.10
95AA10W1,792,3,175,13,478,21,1,101,0.38,22.10,1.64,60.35,2.65,0.13,12.75
95AA11S1,1123,6,66,24,872,26,5,124,0.53,5.88,2.14,77.65,2.32,0.45,11.04
95AA11S2,870,1,92,3,622,12,0,140,0.11,10.57,0.34,71.49,1.38,0,16.09
95AA12W1,971,8,20,9,702,29,10,193,0.82,2.06,0.93,72.30,2.99,1.03,19.88
95AA13S1,625,3,14,36,416,9,5,142,0.48,2.24,5.76,66.56,1.44,0.80,22.72
95AA13S2,614,0,23,10,455,4,7,115,0,3.75,1.63,74.10,0.65,1.14,18.73
95AA14W1,779,7,13,2,505,25,6,221,0.90,1.67,0.26,64.83,3.21,0.77,28.37
95AA15S1,1013,2,92,57,714,14,3,131,0.20,9.08,5.63,70.48,1.38,0.30,12.93
95AA15S2,582,1,147,14,344,18,1,57,0.17,25.26,2.41,59.11,3.09,0.17,9.79
95AA16W1,832,0,134,23,595,36,4,40,0,16.11,2.76,71.51,4.33,0.48,4.81
95AA17W1,855,1,7,46,693,26,1,81,0.12,0.82,5.38,81.05,3.04,0.12,9.47
95AA18W1,1004,3,69,17,776,14,3,122,0.30,6.87,1.69,77.29,1.39,0.30,12.15
95AA19W1,832,3,11,6,608,15,4,185,0.36,1.32,0.72,73.08,1.80,0.48,22.24
95BB01S1,548,3,27,7,408,18,2,83,0.55,4.93,1.28,74.45,3.28,0.36,15.15
95BB01S2,759,2,32,4,619,10,0,92,0.26,4.22,0.53,81.55,1.32,0,12.12
95BB02W1,1126,9,373,72,549,36,5,82,0.80,33.13,6.39,48.76,3.20,0.44,7.28
95BB03S1,877,6,19,20,687,56,2,87,0.68,2.17,2.28,78.34,6.39,0.23,9.92
95BB03S2,899,16,95,17,619,30,9,113,1.78,10.57,1.89,68.85,3.34,1.00,12.57
95BB04S1,638,3,180,12,376,9,1,57,0.47,28.21,1.88,58.93,1.41,0.16,8.93
95BB04S2,669,6,116,8,475,11,1,52,0.90,17.34,1.20,71.00,1.64,0.15,7.77
95BB05S1,564,3,12,5,431,9,2,102,0.53,2.13,0.89,76.42,1.60,0.35,18.09
95BB05S2,754,7,7,9,595,20,6,110,0.93,0.93,1.19,78.91,2.65,0.80,14.59
95BB06W1,1518,17,623,148,604,34,9,83,1.12,41.04,9.75,39.79,2.24,0.59,5.47
95BB07S1,819,6,195,106,437,19,1,55,0.73,23.81,12.94,53.36,2.32,0.12,6.72
95BB07S2,496,1,32,5,386,16,1,55,0.20,6.45,1.01,77.82,3.23,0.20,11.09
95BB08S1,589,0,46,39,453,18,1,32,0,7.81,6.62,76.91,3.06,0.17,5.43
95BB08S2,479,0,39,20,380,5,1,34,0,8.14,4.18,79.33,1.04,0.21,7.10
95BB09S1,561,0,56,7,431,5,0,62,0,9.98,1.25,76.83,0.89,0,11.05
95BB09S2,692,2,160,13,432,21,1,63,0.29,23.12,1.88,62.43,3.03,0.14,9.10
95BB10S1,874,4,332,63,383,21,4,67,0.46,37.99,7.21,43.82,2.40,0.46,7.67
95BB10S2,635,9,112,7,406,25,5,71,1.42,17.64,1.10,63.94,3.94,0.79,11.18
95BB11S1,621,1,232,12,293,15,1,67,0.16,37.36,1.93,47.18,2.42,0.16,10.79
95BB11S2,717,4,130,42,471,6,2,62,0.56,18.13,5.86,65.69,0.84,0.28,8.65
95BB12S1,626,7,295,18,248,14,0,44,1.12,47.12,2.88,39.62,2.24,0,7.03
95BB12S2,504,3,140,2,306,9,1,43,0.60,27.78,0.40,60.71,1.79,0.20,8.53
95BB13S1,508,2,127,5,310,35,0,29,0.39,25.00,0.98,61.02,6.89,0,5.71
95BB13S2,603,6,135,7,403,18,1,33,1.00,22.39,1.16,66.83,2.99,0.17,5.47
95BB13S3,576,0,85,10,392,12,3,74,0,14.76,1.74,68.06,2.08,0.52,12.85
95BB14S1,551,9,14,6,380,15,5,122,1.63,2.54,1.09,68.97,2.72,0.91,22.14
95BB14S2,621,9,22,10,470,20,3,87,1.45,3.54,1.61,75.68,3.22,0.48,14.01
95BB15S1,706,9,10,2,495,25,7,158,1.27,1.42,0.28,70.11,3.54,0.99,22.38
95BB15S2,581,6,5,3,419,51,5,92,1.03,0.86,0.52,72.12,8.78,0.86,15.83
95BB16S1,562,8,13,6,417,7,2,109,1.42,2.31,1.07,74.20,1.25,0.36,19.40
95BB16S2,614,5,27,8,452,21,2,99,0.81,4.40,1.30,73.62,3.42,0.33,16.12
95BB17S1,727,3,75,11,552,29,3,54,0.41,10.32,1.51,75.93,3.99,0.41,7.43
95BB17S2,672,4,101,3,443,53,3,65,0.60,15.03,0.45,65.92,7.89,0.45,9.67
95BB18S1,726,3,36,31,564,28,3,61,0.41,4.96,4.27,77.69,3.86,0.41,8.40
95BB18S2,912,8,51,11,710,16,3,113,0.88,5.59,1.21,77.85,1.75,0.33,12.39
95BB19S1,641,1,144,16,419,16,0,45,0.16,22.46,2.50,65.37,2.50,0,7.02
95BB19S2,599,1,51,3,486,3,0,55,0.17,8.51,0.50,81.14,0.50,0,9.18
95BB19S3,484,0,60,0,386,2,1,35,0,12.40,0,79.75,0.41,0.21,7.23
95BB20S1,677,4,8,3,505,34,4,119,0.59,1.18,0.44,74.59,5.02,0.59,17.58
95BB20S2,613,0,8,33,467,24,2,79,0,1.31,5.38,76.18,3.92,0.33,12.89
95BB21S1,932,7,12,8,743,26,1,135,0.75,1.29,0.86,79.72,2.79,0.11,14.48
95BB21S2,889,12,50,6,659,24,3,135,1.35,5.62,0.67,74.13,2.70,0.34,15.19
95BB22S1,596,2,241,60,237,12,1,43,0.34,40.44,10.07,39.77,2.01,0.17,7.21
95BB22S2,598,4,228,98,230,15,2,21,0.67,38.13,16.39,38.46,2.51,0.33,3.51
95BB23S1,638,0,116,12,456,6,0,48,0,18.18,1.88,71.47,0.94,0,7.52
95BB23S2,523,4,65,1,392,4,1,56,0.76,12.43,0.19,74.95,0.76,0.19,10.71
95CC01W1,904,6,3,34,682,41,6,132,0.66,0.33,3.76,75.44,4.54,0.66,14.60
95CC02W1,875,8,5,4,602,27,12,217,0.91,0.57,0.46,68.80,3.09,1.37,24.80
95CC03W1,1127,8,3,126,805,51,10,124,0.71,0.27,11.18,71.43,4.53,0.89,11.00
95CC04W1,790,5,1,3,545,41,9,186,0.63,0.13,0.38,68.99,5.19,1.14,23.54
95CC05W1,954,7,5,7,660,39,6,230,0.73,0.52,0.73,69.18,4.09,0.63,24.11
95CC06S1,579,3,7,11,459,6,3,90,0.52,1.21,1.90,79.27,1.04,0.52,15.54
95CC06S2,517,0,0,16,407,10,3,81,0,0,3.09,78.72,1.93,0.58,15.67
95CC07W1,1108,9,3,25,749,41,14,267,0.81,0.27,2.26,67.60,3.70,1.26,24.10
95CC08W1,990,3,5,45,702,72,9,154,0.30,0.51,4.55,70.91,7.27,0.91,15.56
95CC09S1,494,2,5,5,330,11,3,138,0.40,1.01,1.01,66.80,2.23,0.61,27.94
95CC09S2,696,5,1,4,492,27,7,160,0.72,0.14,0.57,70.69,3.88,1.01,22.99
95CC10W1,901,5,4,9,614,28,5,236,0.55,0.44,1.00,68.15,3.11,0.55,26.19
95CC11W1,786,3,2,57,578,33,3,110,0.38,0.25,7.25,73.54,4.20,0.38,13.99
95CC12W1,890,6,4,1,647,24,5,203,0.67,0.45,0.11,72.70,2.70,0.56,22.81
95CC13W1,817,3,2,4,532,34,8,234,0.37,0.24,0.49,65.12,4.16,0.98,28.64
95CC14W1,1132,9,5,15,814,32,6,251,0.80,0.44,1.33,71.91,2.83,0.53,22.17
95CC15W1,1007,6,5,9,670,41,10,266,0.60,0.50,0.89,66.53,4.07,0.99,26.42
95CC16W1,1076,5,5,19,760,47,6,234,0.46,0.46,1.77,70.63,4.37,0.56,21.75
95CC17W1,897,7,3,1,615,20,8,243,0.78,0.33,0.11,68.56,2.23,0.89,27.09
95CC18W1,937,7,29,33,700,27,9,132,0.75,3.09,3.52,74.71,2.88,0.96,14.09
95CC19W1,981,10,9,6,701,32,11,212,1.02,0.92,0.61,71.46,3.26,1.12,21.61
95CC20S1,484,0,1,2,349,10,3,119,0,0.21,0.41,72.11,2.07,0.62,24.59
95CC20S2,643,2,6,31,456,11,4,133,0.31,0.93,4.82,70.92,1.71,0.62,20.68
95CC21W1,1167,1,7,59,814,57,6,223,0.09,0.60,5.06,69.75,4.88,0.51,19.11
95CC22W1,842,6,6,87,511,86,11,135,0.71,0.71,10.33,60.69,10.21,1.31,16.03
95DD01W1,836,7,40,15,637,16,4,117,0.84,4.78,1.79,76.20,1.91,0.48,14.00
95DD02S1,599,3,1,15,441,20,1,118,0.50,0.17,2.50,73.62,3.34,0.17,19.70
95DD02S2,891,2,27,4,636,19,1,202,0.22,3.03,0.45,71.38,2.13,0.11,22.67
95DD03W1,1389,4,73,23,1089,11,3,186,0.29,5.26,1.66,78.40,0.79,0.22,13.39
95DD04W1,859,4,21,229,505,35,11,54,0.47,2.44,26.66,58.79,4.07,1.28,6.29
95DD05W1,685,1,117,11,385,69,3,99,0.15,17.08,1.61,56.20,10.07,0.44,14.45
95DD06W1,944,1,16,10,765,8,2,142,0.11,1.69,1.06,81.04,0.85,0.21,15.04
95DD07S1,689,3,35,16,511,28,4,92,0.44,5.08,2.32,74.17,4.06,0.58,13.35
95DD07S2,723,3,73,20,499,13,0,115,0.41,10.10,2.77,69.02,1.80,0,15.91
95DD08W1,1041,11,51,141,680,39,11,108,1.06,4.90,13.54,65.32,3.75,1.06,10.37
95DD09W1,929,10,7,8,619,34,6,245,1.08,0.75,0.86,66.63,3.66,0.65,26.37
95DD10W1,1180,11,3,29,844,54,3,236,0.93,0.25,2.46,71.53,4.58,0.25,20.00
95DD11W1,955,2,29,116,685,33,7,83,0.21,3.04,12.15,71.73,3.46,0.73,8.69
95DD12W1,890,4,3,7,554,36,10,276,0.45,0.34,0.79,62.25,4.04,1.12,31.01
95DD13W1,741,4,15,72,470,50,3,127,0.54,2.02,9.72,63.43,6.75,0.40,17.14
95DD14S1,626,6,4,12,454,18,0,132,0.96,0.64,1.92,72.52,2.88,0,21.09
95DD14S2,607,4,25,5,476,9,1,87,0.66,4.12,0.82,78.42,1.48,0.16,14.33
95DD15W1,1174,10,18,9,766,56,16,299,0.85,1.53,0.77,65.25,4.77,1.36,25.47
95DD16W1,1019,11,9,8,655,39,11,286,1.08,0.88,0.79,64.28,3.83,1.08,28.07
95DD17W1,1148,15,8,4,784,43,8,286,1.31,0.70,0.35,68.29,3.75,0.70,24.91
95DD18W1,873,7,56,38,589,40,5,138,0.80,6.41,4.35,67.47,4.58,0.57,15.81
95DD19S1,732,2,7,15,516,32,4,156,0.27,0.96,2.05,70.49,4.37,0.55,21.31
95DD19S2,543,3,2,7,366,22,1,142,0.55,0.37,1.29,67.40,4.05,0.18,26.15
95DD20W1,826,3,192,77,410,46,10,88,0.36,23.24,9.32,49.64,5.57,1.21,10.65
95DD21W1,891,5,58,24,634,26,3,141,0.56,6.51,2.69,71.16,2.92,0.34,15.82
95DD22S1,559,11,10,6,360,22,5,145,1.97,1.79,1.07,64.40,3.94,0.89,25.94
95DD22S2,597,3,16,8,408,19,5,138,0.50,2.68,1.34,68.34,3.18,0.84,23.12
95DD23W1,881,19,8,2,581,29,5,237,2.16,0.91,0.23,65.95,3.29,0.57,26.90
95DD24W1,990,2,9,4,768,18,2,187,0.20,0.91,0.40,77.58,1.82,0.20,18.89
95EE01W1,592,2,3,1,410,14,3,159,0.34,0.51,0.17,69.26,2.36,0.51,26.86
95EE02W1,790,8,3,5,582,22,4,166,1.01,0.38,0.63,73.67,2.78,0.51,21.01
95EE03W1,808,2,37,31,565,31,4,138,0.25,4.58,3.84,69.93,3.84,0.50,17.08
95EE04W1,736,1,10,2,517,23,6,177,0.14,1.36,0.27,70.24,3.13,0.82,24.05
95EE05W1,577,6,8,4,387,23,1,148,1.04,1.39,0.69,67.07,3.99,0.17,25.65
95EE06W1,692,2,2,2,501,13,8,164,0.29,0.29,0.29,72.40,1.88,1.16,23.70
95EE07W1,740,2,15,20,535,17,5,146,0.27,2.03,2.70,72.30,2.30,0.68,19.73
95EE08W1,711,1,37,29,500,8,3,133,0.14,5.20,4.08,70.32,1.13,0.42,18.71
95EE09W1,605,2,3,1,403,31,0,165,0.33,0.50,0.17,66.61,5.12,0,27.27
95EE10W1,598,1,2,1,437,27,3,127,0.17,0.33,0.17,73.08,4.52,0.50,21.24
95EE11W1,551,5,5,4,357,22,3,155,0.91,0.91,0.73,64.79,3.99,0.54,28.13
95EE12W1,1059,2,190,16,688,19,5,139,0.19,17.94,1.51,64.97,1.79,0.47,13.13
95EE13W1,718,5,43,83,483,17,3,84,0.70,5.99,11.56,67.27,2.37,0.42,11.70
95EE14W1,1016,3,36,2,739,40,4,192,0.30,3.54,0.20,72.74,3.94,0.39,18.90
95EE15W1,606,5,2,2,413,23,3,158,0.83,0.33,0.33,68.15,3.80,0.50,26.07
95EE16W1,709,0,7,3,472,21,2,204,0,0.99,0.42,66.57,2.96,0.28,28.77
95FF01S1,781,0,12,3,591,7,3,165,0,1.54,0.38,75.67,0.90,0.38,21.13
95FF01S2,959,2,34,10,763,9,4,137,0.21,3.55,1.04,79.56,0.94,0.42,14.29
95FF02W1,923,3,7,1,617,34,13,248,0.33,0.76,0.11,66.85,3.68,1.41,26.87
95FF03W1,1169,1,40,16,871,12,3,226,0.09,3.42,1.37,74.51,1.03,0.26,19.33
95FF04W1,862,4,6,1,595,27,9,220,0.46,0.70,0.12,69.03,3.13,1.04,25.52
95FF05W1,1119,7,12,42,818,56,4,180,0.63,1.07,3.75,73.10,5.00,0.36,16.09
95FF06S1,820,1,15,22,620,20,7,135,0.12,1.83,2.68,75.61,2.44,0.85,16.46
95FF06S2,720,3,1,9,563,19,6,119,0.42,0.14,1.25,78.19,2.64,0.83,16.53
95FF07W1,1154,4,160,34,801,27,0,128,0.35,13.86,2.95,69.41,2.34,0,11.09
95FF08W1,993,7,115,35,667,17,6,146,0.70,11.58,3.52,67.17,1.71,0.60,14.70
95FF09W1,1000,6,19,34,693,56,6,186,0.60,1.90,3.40,69.30,5.60,0.60,18.60
95FF10W1,1216,21,6,8,830,52,8,291,1.73,0.49,0.66,68.26,4.28,0.66,23.93
95FF11W1,873,4,5,5,611,30,14,204,0.46,0.57,0.57,69.99,3.44,1.60,23.37
95FF12W1,1018,6,9,11,761,33,9,189,0.59,0.88,1.08,74.75,3.24,0.88,18.57
95FF13W1,977,10,4,6,700,33,3,221,1.02,0.41,0.61,71.65,3.38,0.31,22.62
95FF14W1,862,7,4,4,585,28,6,228,0.81,0.46,0.46,67.87,3.25,0.70,26.45
95FF15W1,1073,8,17,29,774,59,5,181,0.75,1.58,2.70,72.13,5.50,0.47,16.87
95FF16W1,927,7,47,17,677,41,6,132,0.76,5.07,1.83,73.03,4.42,0.65,14.24
95FF17W1,857,1,39,77,600,30,9,101,0.12,4.55,8.98,70.01,3.50,1.05,11.79
95GG01S1,739,2,260,40,413,1,4,19,0.27,35.18,5.41,55.89,0.14,0.54,2.57
95GG01S2,624,4,275,14,305,5,4,17,0.64,44.07,2.24,48.88,0.80,0.64,2.72
95GG01S3,641,0,242,17,351,4,2,25,0,37.75,2.65,54.76,0.62,0.31,3.90
95GG02S1,749,14,496,2,211,6,1,19,1.87,66.22,0.27,28.17,0.80,0.13,2.54
95GG02S2,859,14,538,8,269,6,0,24,1.63,62.63,0.93,31.32,0.70,0,2.79
95GG02S3,960,1,749,62,112,5,10,21,0.10,78.02,6.46,11.67,0.52,1.04,2.19
95GG03S1,895,5,325,41,479,11,0,34,0.56,36.31,4.58,53.52,1.23,0,3.80
95GG03S2,767,5,277,55,380,3,2,45,0.65,36.11,7.17,49.54,0.39,0.26,5.87
95GG03S3,1005,3,485,87,387,12,2,29,0.30,48.26,8.66,38.51,1.19,0.20,2.89
95GG04S1,801,3,462,66,248,3,4,15,0.37,57.68,8.24,30.96,0.37,0.50,1.87
95GG04S2,640,1,415,6,203,1,1,13,0.16,64.84,0.94,31.72,0.16,0.16,2.03
95GG04S3,856,3,495,25,294,17,2,20,0.35,57.83,2.92,34.35,1.99,0.23,2.34
95GG05S1,845,9,439,24,331,10,2,30,1.07,51.95,2.84,39.17,1.18,0.24,3.55
95GG05S2,948,10,383,16,479,9,1,50,1.05,40.40,1.69,50.53,0.95,0.11,5.27
95GG05S3,1007,5,595,54,314,16,1,22,0.50,59.09,5.36,31.18,1.59,0.10,2.18
95GG06S1,794,0,426,22,326,11,2,7,0,53.65,2.77,41.06,1.39,0.25,0.88
95GG06S2,833,6,302,9,480,20,1,15,0.72,36.25,1.08,57.62,2.40,0.12,1.80
95GG06S3,754,4,322,20,374,8,3,23,0.53,42.71,2.65,49.60,1.06,0.40,3.05
95GG07S1,796,4,314,24,390,6,33,25,0.50,39.45,3.02,48.99,0.75,4.15,3.14
95GG07S2,788,4,390,12,355,4,2,21,0.51,49.49,1.52,45.05,0.51,0.25,2.66
95GG07S3,685,8,229,11,422,7,2,6,1.17,33.43,1.61,61.61,1.02,0.29,0.88
95GG08S1,554,1,205,8,302,8,1,29,0.18,37.00,1.44,54.51,1.44,0.18,5.23
95GG08S2,810,3,397,21,357,11,3,18,0.37,49.01,2.59,44.07,1.36,0.37,2.22
95GG08S3,787,3,457,19,275,10,1,22,0.38,58.07,2.41,34.94,1.27,0.13,2.80
95GG09S1,844,6,308,48,448,5,2,27,0.71,36.49,5.69,53.08,0.59,0.24,3.20
95GG09S2,808,4,259,26,489,5,3,22,0.50,32.05,3.22,60.52,0.62,0.37,2.72
95GG09S3,952,2,456,46,394,12,9,33,0.21,47.90,4.83,41.39,1.26,0.95,3.47
95GG10S1,966,17,456,52,377,30,4,30,1.76,47.20,5.38,39.03,3.11,0.41,3.11
95GG10S2,1051,7,577,43,388,9,3,24,0.67,54.90,4.09,36.92,0.86,0.29,2.28
95GG11S1,987,9,496,69,383,13,2,15,0.91,50.25,6.99,38.80,1.32,0.20,1.52
95GG11S2,701,7,263,13,383,6,1,28,1.00,37.52,1.85,54.64,0.86,0.14,3.99
95GG11S3,998,13,452,40,449,16,5,23,1.30,45.29,4.01,44.99,1.60,0.50,2.30
95GG12S1,558,10,390,49,92,1,1,15,1.79,69.89,8.78,16.49,0.18,0.18,2.69
95GG12S2,727,15,385,65,242,2,0,18,2.06,52.96,8.94,33.29,0.28,0,2.48
95GG12S3,586,6,408,25,113,1,3,30,1.02,69.62,4.27,19.28,0.17,0.51,5.12
95GG12S4,719,12,454,150,79,2,6,16,1.67,63.14,20.86,10.99,0.28,0.83,2.23
95GG12S5,839,5,583,21,187,8,4,31,0.60,69.49,2.50,22.29,0.95,0.48,3.69
95GG13S1,664,8,257,152,208,11,10,18,1.20,38.70,22.89,31.33,1.66,1.51,2.71
95GG13S2,665,4,296,23,305,6,0,31,0.60,44.51,3.46,45.86,0.90,0,4.66
95GG13S3,787,7,388,76,284,11,5,16,0.89,49.30,9.66,36.09,1.40,0.64,2.03
95GG14S1,618,2,207,3,370,4,1,31,0.32,33.50,0.49,59.87,0.65,0.16,5.02
95GG14S2,582,2,256,3,284,3,1,33,0.34,43.99,0.52,48.80,0.52,0.17,5.67
95GG14S3,617,1,193,15,373,5,0,30,0.16,31.28,2.43,60.45,0.81,0,4.86
95GG15S1,736,3,299,24,371,1,2,36,0.41,40.63,3.26,50.41,0.14,0.27,4.89
95GG15S2,890,5,322,56,475,4,1,27,0.56,36.18,6.29,53.37,0.45,0.11,3.03
95GG15S3,918,3,283,151,425,11,1,44,0.33,30.83,16.45,46.30,1.20,0.11,4.79
95GG16S1,866,8,473,49,279,9,2,46,0.92,54.62,5.66,32.22,1.04,0.23,5.31
95GG16S2,777,7,432,27,268,1,6,36,0.90,55.60,3.47,34.49,0.13,0.77,4.63
95GG16S3,587,3,294,9,239,9,0,33,0.51,50.09,1.53,40.72,1.53,0,5.62
95GG17S1,770,5,469,10,260,8,0,18,0.65,60.91,1.30,33.77,1.04,0,2.34
95GG17S2,623,1,225,29,338,5,4,21,0.16,36.12,4.65,54.25,0.80,0.64,3.37
95GG17S3,744,3,413,29,274,4,4,17,0.40,55.51,3.90,36.83,0.54,0.54,2.28
95GG18S1,1073,6,660,12,364,10,2,19,0.56,61.51,1.12,33.92,0.93,0.19,1.77
95GG18S2,1070,6,701,20,308,20,5,10,0.56,65.51,1.87,28.79,1.87,0.47,0.93
95GG19S1,1061,11,445,87,437,48,11,22,1.04,41.94,8.20,41.19,4.52,1.04,2.07
95GG19S2,1178,0,901,35,168,42,11,21,0,76.49,2.97,14.26,3.57,0.93,1.78
95GG20S1,1393,13,926,153,215,30,14,42,0.93,66.48,10.98,15.43,2.15,1.01,3.02
95GG20S2,966,2,646,50,198,29,8,33,0.21,66.87,5.18,20.50,3.00,0.83,3.42
95GG21S1,639,5,455,14,141,12,0,12,0.78,71.21,2.19,22.07,1.88,0,1.88
95GG21S2,675,0,482,10,160,10,3,10,0,71.41,1.48,23.70,1.48,0.44,1.48
95GG21S3,948,7,527,136,218,16,27,17,0.74,55.59,14.35,23.00,1.69,2.85,1.79
95GG22S1,733,6,286,7,406,3,7,18,0.82,39.02,0.95,55.39,0.41,0.95,2.46
95GG22S2,814,1,309,12,451,6,6,29,0.12,37.96,1.47,55.41,0.74,0.74,3.56
95GG22S3,661,2,240,7,379,7,0,26,0.30,36.31,1.06,57.34,1.06,0,3.93
95GG23S1,566,2,112,5,427,2,0,18,0.35,19.79,0.88,75.44,0.35,0,3.18
95GG23S2,579,5,177,54,310,5,1,27,0.86,30.57,9.33,53.54,0.86,0.17,4.66
95GG23S3,676,5,187,38,414,4,0,28,0.74,27.66,5.62,61.24,0.59,0,4.14
95GG24S1,612,0,251,6,324,3,1,27,0,41.01,0.98,52.94,0.49,0.16,4.41
95GG24S2,712,9,203,23,432,21,4,20,1.26,28.51,3.23,60.67,2.95,0.56,2.81
95GG24S3,621,5,285,12,293,5,1,20,0.81,45.89,1.93,47.18,0.81,0.16,3.22
95GG25S1,868,1,443,46,352,2,3,21,0.12,51.04,5.30,40.55,0.23,0.35,2.42
95GG25S2,716,1,260,14,421,6,0,14,0.14,36.31,1.96,58.80,0.84,0,1.96
95GG25S3,610,0,280,18,293,5,1,13,0,45.90,2.95,48.03,0.82,0.16,2.13
95GG26S1,848,2,344,48,420,16,4,14,0.24,40.57,5.66,49.53,1.89,0.47,1.65
95GG26S2,806,2,286,15,464,17,2,20,0.25,35.48,1.86,57.57,2.11,0.25,2.48
95GG27S1,487,0,65,38,358,5,3,18,0,13.35,7.80,73.51,1.03,0.62,3.70
95GG27S2,607,2,228,20,327,5,2,23,0.33,37.56,3.29,53.87,0.82,0.33,3.79
95GG27S3,727,5,237,150,294,10,14,17,0.69,32.60,20.63,40.44,1.38,1.93,2.34
95GG27S4,646,0,167,87,360,5,18,9,0,25.85,13.47,55.73,0.77,2.79,1.39
95GG28S1,839,1,390,16,409,3,0,20,0.12,46.48,1.91,48.75,0.36,0,2.38
95GG28S2,712,4,285,32,361,8,1,21,0.56,40.03,4.49,50.70,1.12,0.14,2.95
95GG28S3,774,1,526,28,186,15,0,18,0.13,67.96,3.62,24.03,1.94,0,2.33
95GG29S1,1083,0,631,27,386,9,5,25,0,58.26,2.49,35.64,0.83,0.46,2.31
95GG29S2,1347,12,742,39,519,9,1,25,0.89,55.09,2.90,38.53,0.67,0.07,1.86
95GG30S1,763,6,289,91,342,6,8,21,0.79,37.88,11.93,44.82,0.79,1.05,2.75
95GG30S2,695,3,315,21,325,3,0,28,0.43,45.32,3.02,46.76,0.43,0,4.03
95GG30S3,625,0,148,16,445,3,1,12,0,23.68,2.56,71.20,0.48,0.16,1.92
95GG31S1,793,0,308,5,445,3,1,31,0,38.84,0.63,56.12,0.38,0.13,3.91
95GG31S2,800,1,308,30,427,12,1,21,0.13,38.50,3.75,53.37,1.50,0.13,2.63
95GG31S3,870,1,430,21,380,8,3,27,0.11,49.43,2.41,43.68,0.92,0.34,3.10
95GG32S1,1257,4,878,9,315,13,4,34,0.32,69.85,0.72,25.06,1.03,0.32,2.70
95GG32S2,698,6,355,5,297,12,1,22,0.86,50.86,0.72,42.55,1.72,0.14,3.15
95GG32S3,694,6,264,16,371,9,2,26,0.86,38.04,2.31,53.46,1.30,0.29,3.75
95GG33S1,737,1,336,38,321,0,2,39,0.14,45.59,5.16,43.55,0,0.27,5.29
95GG33S2,618,6,270,63,237,4,1,37,0.97,43.69,10.19,38.35,0.65,0.16,5.99
95GG33S3,840,6,421,75,292,4,2,40,0.71,50.12,8.93,34.76,0.48,0.24,4.76
95GG34S1,650,2,178,101,335,4,7,23,0.31,27.38,15.54,51.54,0.62,1.08,3.54
95GG34S2,553,0,157,5,360,2,2,27,0,28.39,0.90,65.10,0.36,0.36,4.88
95GG34S3,796,4,313,30,415,3,1,30,0.50,39.32,3.77,52.14,0.38,0.13,3.77
95GG35S1,867,10,462,74,268,21,10,22,1.15,53.29,8.54,30.91,2.42,1.15,2.54
95GG35S2,731,1,352,195,124,8,29,22,0.14,48.15,26.68,16.96,1.09,3.97,3.01
95GG35S3,646,1,462,5,135,23,4,16,0.15,71.52,0.77,20.90,3.56,0.62,2.48
95GG36S1,827,3,330,15,431,7,2,39,0.36,39.90,1.81,52.12,0.85,0.24,4.72
95GG36S2,836,10,309,14,460,7,0,36,1.20,36.96,1.67,55.02,0.84,0,4.31
95GG36S3,818,4,250,28,502,8,0,26,0.49,30.56,3.42,61.37,0.98,0,3.18
95GG37S1,779,7,358,48,327,4,3,32,0.90,45.96,6.16,41.98,0.51,0.39,4.11
95GG37S2,819,7,273,54,439,8,2,36,0.85,33.33,6.59,53.60,0.98,0.24,4.40
95GG37S3,1089,9,455,90,497,7,3,28,0.83,41.78,8.26,45.64,0.64,0.28,2.57
95GG38S1,1369,2,894,57,358,4,1,53,0.15,65.30,4.16,26.15,0.29,0.07,3.87
95GG38S2,853,3,491,73,251,2,2,31,0.35,57.56,8.56,29.43,0.23,0.23,3.63
95GG38S3,693,4,268,23,364,1,0,33,0.58,38.67,3.32,52.53,0.14,0,4.76
95GG39S1,1172,6,900,101,114,3,15,33,0.51,76.79,8.62,9.73,0.26,1.28,2.82
95GG39S2,1402,6,1112,91,134,13,8,38,0.43,79.32,6.49,9.56,0.93,0.57,2.71
