GeographyCode,KS610NI0001,KS610NI0002,KS610NI0003,KS610NI0004,KS610NI0005,KS610NI0006,KS610NI0007,KS610NI0008,KS610NI0009,KS610NI0010,KS610NI0011,KS610NI0012,KS610NI0013,KS610NI0014,KS610NI0015,KS610NI0016,KS610NI0017,KS610NI0018,KS610NI0019
95BB01S1,401,28,74,35,112,16,65,42,3,26,6.98,18.45,8.73,27.93,3.99,16.21,10.47,0.75,6.48
95BB01S2,522,40,77,43,170,11,84,51,6,40,7.66,14.75,8.24,32.57,2.11,16.09,9.77,1.15,7.66
95BB02W1,447,24,59,22,95,8,74,84,15,66,5.37,13.20,4.92,21.25,1.79,16.55,18.79,3.36,14.77
95BB03S1,399,14,62,24,109,11,89,42,6,42,3.51,15.54,6.02,27.32,2.76,22.31,10.53,1.50,10.53
95BB03S2,430,35,77,34,102,15,75,55,5,32,8.14,17.91,7.91,23.72,3.49,17.44,12.79,1.16,7.44
95BB04S1,293,20,63,19,60,5,41,53,4,28,6.83,21.50,6.48,20.48,1.71,13.99,18.09,1.37,9.56
95BB04S2,340,25,75,26,95,11,54,29,2,23,7.35,22.06,7.65,27.94,3.24,15.88,8.53,0.59,6.76
95BB05S1,364,29,83,30,82,18,56,34,7,25,7.97,22.80,8.24,22.53,4.95,15.38,9.34,1.92,6.87
95BB05S2,465,37,70,37,122,23,84,38,6,48,7.96,15.05,7.96,26.24,4.95,18.06,8.17,1.29,10.32
95BB06W1,604,33,70,46,111,7,118,108,12,99,5.46,11.59,7.62,18.38,1.16,19.54,17.88,1.99,16.39
95BB07S1,355,26,60,28,100,4,49,52,4,32,7.32,16.90,7.89,28.17,1.13,13.80,14.65,1.13,9.01
95BB07S2,310,18,45,11,77,5,64,55,5,30,5.81,14.52,3.55,24.84,1.61,20.65,17.74,1.61,9.68
95BB08S1,286,15,23,15,68,13,54,51,8,39,5.24,8.04,5.24,23.78,4.55,18.88,17.83,2.80,13.64
95BB08S2,343,21,53,23,117,9,48,46,4,22,6.12,15.45,6.71,34.11,2.62,13.99,13.41,1.17,6.41
95BB09S1,303,26,64,24,81,6,42,24,10,26,8.58,21.12,7.92,26.73,1.98,13.86,7.92,3.30,8.58
95BB09S2,442,29,90,38,139,9,51,46,2,38,6.56,20.36,8.60,31.45,2.04,11.54,10.41,0.45,8.60
95BB10S1,374,29,62,39,77,7,74,46,8,32,7.75,16.58,10.43,20.59,1.87,19.79,12.30,2.14,8.56
95BB10S2,359,39,98,38,86,12,36,31,4,15,10.86,27.30,10.58,23.96,3.34,10.03,8.64,1.11,4.18
95BB11S1,293,15,29,13,52,12,79,49,3,41,5.12,9.90,4.44,17.75,4.10,26.96,16.72,1.02,13.99
95BB11S2,322,27,54,25,65,8,68,43,0,32,8.39,16.77,7.76,20.19,2.48,21.12,13.35,0,9.94
95BB12S1,273,9,24,21,45,12,67,49,5,41,3.30,8.79,7.69,16.48,4.40,24.54,17.95,1.83,15.02
95BB12S2,304,31,66,24,73,6,48,39,3,14,10.20,21.71,7.89,24.01,1.97,15.79,12.83,0.99,4.61
95BB13S1,336,21,66,25,83,8,49,55,4,25,6.25,19.64,7.44,24.70,2.38,14.58,16.37,1.19,7.44
95BB13S2,301,19,32,17,80,4,53,48,6,42,6.31,10.63,5.65,26.58,1.33,17.61,15.95,1.99,13.95
95BB13S3,425,32,70,30,118,11,77,49,1,37,7.53,16.47,7.06,27.76,2.59,18.12,11.53,0.24,8.71
95BB14S1,364,30,101,41,86,12,45,27,4,18,8.24,27.75,11.26,23.63,3.30,12.36,7.42,1.10,4.95
95BB14S2,382,34,106,33,99,3,44,27,8,28,8.90,27.75,8.64,25.92,0.79,11.52,7.07,2.09,7.33
95BB15S1,423,32,89,42,105,20,65,51,3,16,7.57,21.04,9.93,24.82,4.73,15.37,12.06,0.71,3.78
95BB15S2,304,16,45,16,93,11,49,45,2,27,5.26,14.80,5.26,30.59,3.62,16.12,14.80,0.66,8.88
95BB16S1,344,31,76,35,106,4,43,23,1,25,9.01,22.09,10.17,30.81,1.16,12.50,6.69,0.29,7.27
95BB16S2,348,27,100,34,94,14,26,28,5,20,7.76,28.74,9.77,27.01,4.02,7.47,8.05,1.44,5.75
95BB17S1,469,32,57,42,114,10,96,62,4,52,6.82,12.15,8.96,24.31,2.13,20.47,13.22,0.85,11.09
95BB17S2,390,34,65,29,90,13,65,53,6,35,8.72,16.67,7.44,23.08,3.33,16.67,13.59,1.54,8.97
95BB18S1,348,25,44,25,84,7,80,52,4,27,7.18,12.64,7.18,24.14,2.01,22.99,14.94,1.15,7.76
95BB18S2,592,46,119,56,147,11,112,70,6,25,7.77,20.10,9.46,24.83,1.86,18.92,11.82,1.01,4.22
95BB19S1,382,20,57,22,101,12,80,57,2,31,5.24,14.92,5.76,26.44,3.14,20.94,14.92,0.52,8.12
95BB19S2,473,29,91,26,140,5,83,68,5,26,6.13,19.24,5.50,29.60,1.06,17.55,14.38,1.06,5.50
95BB19S3,373,18,49,32,107,5,64,62,7,29,4.83,13.14,8.58,28.69,1.34,17.16,16.62,1.88,7.77
95BB20S1,395,25,81,39,121,9,50,42,1,27,6.33,20.51,9.87,30.63,2.28,12.66,10.63,0.25,6.84
95BB20S2,264,20,31,23,74,5,59,19,4,29,7.58,11.74,8.71,28.03,1.89,22.35,7.20,1.52,10.98
95BB21S1,493,28,42,25,122,13,141,64,13,45,5.68,8.52,5.07,24.75,2.64,28.60,12.98,2.64,9.13
95BB21S2,514,34,98,48,113,17,102,54,6,42,6.61,19.07,9.34,21.98,3.31,19.84,10.51,1.17,8.17
95BB22S1,349,19,58,21,81,4,70,43,6,47,5.44,16.62,6.02,23.21,1.15,20.06,12.32,1.72,13.47
95BB22S2,297,11,29,18,49,12,62,59,6,51,3.70,9.76,6.06,16.50,4.04,20.88,19.87,2.02,17.17
95BB23S1,363,26,78,32,86,6,44,61,7,23,7.16,21.49,8.82,23.69,1.65,12.12,16.80,1.93,6.34
95BB23S2,365,15,82,20,98,10,56,57,5,22,4.11,22.47,5.48,26.85,2.74,15.34,15.62,1.37,6.03
95CC01W1,505,25,92,29,82,18,94,57,16,92,4.95,18.22,5.74,16.24,3.56,18.61,11.29,3.17,18.22
95CC02W1,593,28,148,36,134,30,113,42,14,48,4.72,24.96,6.07,22.60,5.06,19.06,7.08,2.36,8.09
95CC03W1,507,18,63,28,71,21,104,57,17,128,3.55,12.43,5.52,14.00,4.14,20.51,11.24,3.35,25.25
95CC04W1,475,22,95,26,75,23,108,62,12,52,4.63,20.00,5.47,15.79,4.84,22.74,13.05,2.53,10.95
95CC05W1,529,31,117,36,106,26,100,55,9,49,5.86,22.12,6.81,20.04,4.91,18.90,10.40,1.70,9.26
95CC06S1,357,28,93,30,69,20,50,39,5,23,7.84,26.05,8.40,19.33,5.60,14.01,10.92,1.40,6.44
95CC06S2,296,20,59,12,67,7,62,29,7,33,6.76,19.93,4.05,22.64,2.36,20.95,9.80,2.36,11.15
95CC07W1,674,33,152,44,154,26,131,61,13,60,4.90,22.55,6.53,22.85,3.86,19.44,9.05,1.93,8.90
95CC08W1,465,25,101,26,74,17,97,51,13,61,5.38,21.72,5.59,15.91,3.66,20.86,10.97,2.80,13.12
95CC09S1,325,27,86,18,71,21,61,21,4,16,8.31,26.46,5.54,21.85,6.46,18.77,6.46,1.23,4.92
95CC09S2,455,34,94,31,100,20,83,44,18,31,7.47,20.66,6.81,21.98,4.40,18.24,9.67,3.96,6.81
95CC10W1,538,44,142,41,116,23,80,43,14,35,8.18,26.39,7.62,21.56,4.28,14.87,7.99,2.60,6.51
95CC11W1,332,14,63,13,65,13,80,32,5,47,4.22,18.98,3.92,19.58,3.92,24.10,9.64,1.51,14.16
95CC12W1,583,38,132,35,126,29,107,57,9,50,6.52,22.64,6.00,21.61,4.97,18.35,9.78,1.54,8.58
95CC13W1,532,30,120,31,124,26,85,54,8,54,5.64,22.56,5.83,23.31,4.89,15.98,10.15,1.50,10.15
95CC14W1,692,45,147,65,149,23,123,76,13,51,6.50,21.24,9.39,21.53,3.32,17.77,10.98,1.88,7.37
95CC15W1,604,32,139,43,131,32,94,63,20,50,5.30,23.01,7.12,21.69,5.30,15.56,10.43,3.31,8.28
95CC16W1,581,33,90,28,102,25,128,90,11,74,5.68,15.49,4.82,17.56,4.30,22.03,15.49,1.89,12.74
95CC17W1,614,45,148,38,116,21,123,61,5,57,7.33,24.10,6.19,18.89,3.42,20.03,9.93,0.81,9.28
95CC18W1,522,35,131,46,102,19,80,41,10,58,6.70,25.10,8.81,19.54,3.64,15.33,7.85,1.92,11.11
95CC19W1,592,43,146,41,102,27,114,59,14,46,7.26,24.66,6.93,17.23,4.56,19.26,9.97,2.36,7.77
95CC20S1,311,32,81,19,57,7,60,32,7,16,10.29,26.05,6.11,18.33,2.25,19.29,10.29,2.25,5.14
95CC20S2,393,18,70,24,94,11,79,46,11,40,4.58,17.81,6.11,23.92,2.80,20.10,11.70,2.80,10.18
95CC21W1,634,38,106,56,125,22,113,83,21,70,5.99,16.72,8.83,19.72,3.47,17.82,13.09,3.31,11.04
95CC22W1,349,15,52,15,48,16,77,52,7,67,4.30,14.90,4.30,13.75,4.58,22.06,14.90,2.01,19.20
95DD01W1,416,29,111,30,86,12,48,47,13,40,6.97,26.68,7.21,20.67,2.88,11.54,11.30,3.13,9.62
95DD02S1,344,9,57,15,66,15,74,56,15,37,2.62,16.57,4.36,19.19,4.36,21.51,16.28,4.36,10.76
95DD02S2,616,39,127,51,137,17,94,94,14,43,6.33,20.62,8.28,22.24,2.76,15.26,15.26,2.27,6.98
95DD03W1,876,59,238,75,165,17,125,103,30,64,6.74,27.17,8.56,18.84,1.94,14.27,11.76,3.42,7.31
95DD04W1,366,19,14,11,56,16,78,81,16,75,5.19,3.83,3.01,15.30,4.37,21.31,22.13,4.37,20.49
95DD05W1,336,14,17,14,44,23,61,77,20,66,4.17,5.06,4.17,13.10,6.85,18.15,22.92,5.95,19.64
95DD06W1,550,39,144,36,127,15,79,53,8,49,7.09,26.18,6.55,23.09,2.73,14.36,9.64,1.45,8.91
95DD07S1,311,22,72,21,61,5,46,44,7,33,7.07,23.15,6.75,19.61,1.61,14.79,14.15,2.25,10.61
95DD07S2,387,26,78,25,87,13,64,49,14,31,6.72,20.16,6.46,22.48,3.36,16.54,12.66,3.62,8.01
95DD08W1,440,18,50,34,64,16,57,69,41,91,4.09,11.36,7.73,14.55,3.64,12.95,15.68,9.32,20.68
95DD09W1,560,26,144,33,144,25,75,65,13,35,4.64,25.71,5.89,25.71,4.46,13.39,11.61,2.32,6.25
95DD10W1,626,21,86,28,128,11,133,103,28,88,3.35,13.74,4.47,20.45,1.76,21.25,16.45,4.47,14.06
95DD11W1,468,34,50,20,79,11,76,84,30,84,7.26,10.68,4.27,16.88,2.35,16.24,17.95,6.41,17.95
95DD12W1,530,34,98,28,133,26,81,67,14,49,6.42,18.49,5.28,25.09,4.91,15.28,12.64,2.64,9.25
95DD13W1,340,10,39,20,62,12,64,53,26,54,2.94,11.47,5.88,18.24,3.53,18.82,15.59,7.65,15.88
95DD14S1,372,27,82,27,72,2,63,55,12,32,7.26,22.04,7.26,19.35,0.54,16.94,14.78,3.23,8.60
95DD14S2,430,30,131,45,75,7,64,46,12,20,6.98,30.47,10.47,17.44,1.63,14.88,10.70,2.79,4.65
95DD15W1,774,57,200,49,156,28,129,85,18,52,7.36,25.84,6.33,20.16,3.62,16.67,10.98,2.33,6.72
95DD16W1,693,68,150,41,164,24,92,92,10,52,9.81,21.65,5.92,23.67,3.46,13.28,13.28,1.44,7.50
95DD17W1,800,47,219,56,176,33,125,89,12,43,5.88,27.38,7.00,22.00,4.13,15.63,11.13,1.50,5.38
95DD18W1,399,19,45,28,71,12,76,75,18,55,4.76,11.28,7.02,17.79,3.01,19.05,18.80,4.51,13.78
95DD19S1,444,29,54,35,98,8,95,65,12,48,6.53,12.16,7.88,22.07,1.80,21.40,14.64,2.70,10.81
95DD19S2,342,28,61,26,84,18,54,33,5,33,8.19,17.84,7.60,24.56,5.26,15.79,9.65,1.46,9.65
95DD20W1,324,11,15,17,50,5,64,83,9,70,3.40,4.63,5.25,15.43,1.54,19.75,25.62,2.78,21.60
95DD21W1,520,33,72,25,125,13,69,72,34,77,6.35,13.85,4.81,24.04,2.50,13.27,13.85,6.54,14.81
95DD22S1,363,16,94,23,79,17,46,57,6,25,4.41,25.90,6.34,21.76,4.68,12.67,15.70,1.65,6.89
95DD22S2,308,16,67,17,78,10,60,31,9,20,5.19,21.75,5.52,25.32,3.25,19.48,10.06,2.92,6.49
95DD23W1,572,28,132,53,129,31,88,54,8,49,4.90,23.08,9.27,22.55,5.42,15.38,9.44,1.40,8.57
95DD24W1,625,35,134,41,117,12,96,106,18,66,5.60,21.44,6.56,18.72,1.92,15.36,16.96,2.88,10.56
95EE01W1,359,17,62,23,102,22,66,32,4,31,4.74,17.27,6.41,28.41,6.13,18.38,8.91,1.11,8.64
95EE02W1,428,29,92,30,84,19,88,47,6,33,6.78,21.50,7.01,19.63,4.44,20.56,10.98,1.40,7.71
95EE03W1,394,36,59,21,84,14,73,59,8,40,9.14,14.97,5.33,21.32,3.55,18.53,14.97,2.03,10.15
95EE04W1,444,29,61,23,103,27,70,60,24,47,6.53,13.74,5.18,23.20,6.08,15.77,13.51,5.41,10.59
95EE05W1,316,22,68,16,60,15,62,35,9,29,6.96,21.52,5.06,18.99,4.75,19.62,11.08,2.85,9.18
95EE06W1,461,20,102,18,116,13,97,43,11,41,4.34,22.13,3.90,25.16,2.82,21.04,9.33,2.39,8.89
95EE07W1,352,14,38,15,76,9,79,62,7,52,3.98,10.80,4.26,21.59,2.56,22.44,17.61,1.99,14.77
95EE08W1,350,19,68,20,95,8,66,43,8,23,5.43,19.43,5.71,27.14,2.29,18.86,12.29,2.29,6.57
95EE09W1,370,20,66,24,78,20,75,43,7,37,5.41,17.84,6.49,21.08,5.41,20.27,11.62,1.89,10.00
95EE10W1,351,16,66,37,73,13,59,44,15,28,4.56,18.80,10.54,20.80,3.70,16.81,12.54,4.27,7.98
95EE11W1,333,22,76,22,78,17,48,37,6,27,6.61,22.82,6.61,23.42,5.11,14.41,11.11,1.80,8.11
95EE12W1,522,29,65,36,90,15,110,97,14,66,5.56,12.45,6.90,17.24,2.87,21.07,18.58,2.68,12.64
95EE13W1,239,13,40,14,51,8,42,32,5,34,5.44,16.74,5.86,21.34,3.35,17.57,13.39,2.09,14.23
95EE14W1,551,36,127,38,119,17,94,75,4,41,6.53,23.05,6.90,21.60,3.09,17.06,13.61,0.73,7.44
95EE15W1,344,24,65,24,69,15,78,35,4,30,6.98,18.90,6.98,20.06,4.36,22.67,10.17,1.16,8.72
95EE16W1,441,29,85,24,100,22,73,61,11,36,6.58,19.27,5.44,22.68,4.99,16.55,13.83,2.49,8.16
95FF01S1,533,32,103,46,119,11,84,87,6,45,6.00,19.32,8.63,22.33,2.06,15.76,16.32,1.13,8.44
95FF01S2,635,56,166,47,154,21,82,67,4,38,8.82,26.14,7.40,24.25,3.31,12.91,10.55,0.63,5.98
95FF02W1,579,31,129,40,144,28,107,46,17,37,5.35,22.28,6.91,24.87,4.84,18.48,7.94,2.94,6.39
95FF03W1,709,45,90,48,145,21,130,139,13,78,6.35,12.69,6.77,20.45,2.96,18.34,19.61,1.83,11.00
95FF04W1,604,42,163,43,120,24,92,69,4,47,6.95,26.99,7.12,19.87,3.97,15.23,11.42,0.66,7.78
95FF05W1,561,36,106,54,142,12,100,53,5,53,6.42,18.89,9.63,25.31,2.14,17.83,9.45,0.89,9.45
95FF06S1,495,35,106,41,108,12,86,49,16,42,7.07,21.41,8.28,21.82,2.42,17.37,9.90,3.23,8.48
95FF06S2,500,46,130,38,107,13,73,58,5,30,9.20,26.00,7.60,21.40,2.60,14.60,11.60,1.00,6.00
95FF07W1,557,23,60,23,92,15,118,124,16,86,4.13,10.77,4.13,16.52,2.69,21.18,22.26,2.87,15.44
95FF08W1,471,41,85,34,98,12,89,65,8,39,8.70,18.05,7.22,20.81,2.55,18.90,13.80,1.70,8.28
95FF09W1,478,35,72,33,91,23,98,44,24,58,7.32,15.06,6.90,19.04,4.81,20.50,9.21,5.02,12.13
95FF10W1,823,51,186,61,205,35,137,93,14,41,6.20,22.60,7.41,24.91,4.25,16.65,11.30,1.70,4.98
95FF11W1,581,26,155,44,116,31,83,55,15,56,4.48,26.68,7.57,19.97,5.34,14.29,9.47,2.58,9.64
95FF12W1,630,40,142,56,120,29,92,82,10,59,6.35,22.54,8.89,19.05,4.60,14.60,13.02,1.59,9.37
95FF13W1,593,43,151,43,127,21,94,65,9,40,7.25,25.46,7.25,21.42,3.54,15.85,10.96,1.52,6.75
95FF14W1,537,58,133,49,115,21,78,47,10,26,10.80,24.77,9.12,21.42,3.91,14.53,8.75,1.86,4.84
95FF15W1,530,30,69,41,87,28,139,78,11,47,5.66,13.02,7.74,16.42,5.28,26.23,14.72,2.08,8.87
95FF16W1,501,31,112,42,114,17,67,64,6,48,6.19,22.36,8.38,22.75,3.39,13.37,12.77,1.20,9.58
95FF17W1,359,24,52,22,67,12,77,58,4,43,6.69,14.48,6.13,18.66,3.34,21.45,16.16,1.11,11.98
95GG01S1,329,17,61,23,82,4,59,52,3,28,5.17,18.54,6.99,24.92,1.22,17.93,15.81,0.91,8.51
95GG01S2,307,12,39,24,82,7,56,42,4,41,3.91,12.70,7.82,26.71,2.28,18.24,13.68,1.30,13.36
95GG01S3,334,11,69,23,76,3,63,40,3,46,3.29,20.66,6.89,22.75,0.90,18.86,11.98,0.90,13.77
95GG02S1,264,8,18,18,51,6,48,60,6,49,3.03,6.82,6.82,19.32,2.27,18.18,22.73,2.27,18.56
95GG02S2,293,4,10,10,71,13,56,74,3,52,1.37,3.41,3.41,24.23,4.44,19.11,25.26,1.02,17.75
95GG02S3,310,12,15,13,68,5,59,80,6,52,3.87,4.84,4.19,21.94,1.61,19.03,25.81,1.94,16.77
95GG03S1,509,39,180,68,116,8,43,33,0,22,7.66,35.36,13.36,22.79,1.57,8.45,6.48,0,4.32
95GG03S2,466,39,154,69,74,9,59,38,1,23,8.37,33.05,14.81,15.88,1.93,12.66,8.15,0.21,4.94
95GG03S3,563,61,128,78,109,11,64,68,3,41,10.83,22.74,13.85,19.36,1.95,11.37,12.08,0.53,7.28
95GG04S1,296,14,26,17,53,13,47,49,9,68,4.73,8.78,5.74,17.91,4.39,15.88,16.55,3.04,22.97
95GG04S2,247,8,15,14,33,8,46,50,3,70,3.24,6.07,5.67,13.36,3.24,18.62,20.24,1.21,28.34
95GG04S3,282,16,25,16,50,10,50,55,8,52,5.67,8.87,5.67,17.73,3.55,17.73,19.50,2.84,18.44
95GG05S1,530,42,185,52,87,8,61,52,3,40,7.92,34.91,9.81,16.42,1.51,11.51,9.81,0.57,7.55
95GG05S2,654,36,216,87,127,8,67,55,7,51,5.50,33.03,13.30,19.42,1.22,10.24,8.41,1.07,7.80
95GG05S3,516,22,125,64,96,10,73,61,5,60,4.26,24.22,12.40,18.60,1.94,14.15,11.82,0.97,11.63
95GG06S1,400,14,32,25,74,8,95,69,5,78,3.50,8.00,6.25,18.50,2.00,23.75,17.25,1.25,19.50
95GG06S2,399,20,39,36,85,14,73,67,5,60,5.01,9.77,9.02,21.30,3.51,18.30,16.79,1.25,15.04
95GG06S3,465,26,54,33,117,11,92,75,2,55,5.59,11.61,7.10,25.16,2.37,19.78,16.13,0.43,11.83
95GG07S1,411,14,110,25,103,8,52,54,3,42,3.41,26.76,6.08,25.06,1.95,12.65,13.14,0.73,10.22
95GG07S2,312,7,44,27,78,9,47,46,3,51,2.24,14.10,8.65,25.00,2.88,15.06,14.74,0.96,16.35
95GG07S3,351,10,23,18,83,6,67,64,5,75,2.85,6.55,5.13,23.65,1.71,19.09,18.23,1.42,21.37
95GG08S1,278,21,64,30,64,4,44,27,6,18,7.55,23.02,10.79,23.02,1.44,15.83,9.71,2.16,6.47
95GG08S2,348,11,28,25,79,9,66,58,5,67,3.16,8.05,7.18,22.70,2.59,18.97,16.67,1.44,19.25
95GG08S3,425,27,78,43,93,8,57,51,4,64,6.35,18.35,10.12,21.88,1.88,13.41,12.00,0.94,15.06
95GG09S1,468,38,161,55,106,4,41,37,0,26,8.12,34.40,11.75,22.65,0.85,8.76,7.91,0,5.56
95GG09S2,478,34,103,50,109,5,61,67,2,47,7.11,21.55,10.46,22.80,1.05,12.76,14.02,0.42,9.83
95GG09S3,513,30,85,41,93,16,87,78,6,77,5.85,16.57,7.99,18.13,3.12,16.96,15.20,1.17,15.01
95GG10S1,420,16,67,29,62,14,77,68,4,83,3.81,15.95,6.90,14.76,3.33,18.33,16.19,0.95,19.76
95GG10S2,457,16,58,36,68,18,69,90,5,97,3.50,12.69,7.88,14.88,3.94,15.10,19.69,1.09,21.23
95GG11S1,433,18,63,61,89,14,66,50,9,63,4.16,14.55,14.09,20.55,3.23,15.24,11.55,2.08,14.55
95GG11S2,393,31,113,48,82,8,53,26,1,31,7.89,28.75,12.21,20.87,2.04,13.49,6.62,0.25,7.89
95GG11S3,476,31,93,48,95,13,59,55,6,76,6.51,19.54,10.08,19.96,2.73,12.39,11.55,1.26,15.97
95GG12S1,419,13,75,24,38,3,26,169,3,68,3.10,17.90,5.73,9.07,0.72,6.21,40.33,0.72,16.23
95GG12S2,487,9,57,29,54,6,37,180,3,112,1.85,11.70,5.95,11.09,1.23,7.60,36.96,0.62,23.00
95GG12S3,479,16,69,30,43,8,44,177,2,90,3.34,14.41,6.26,8.98,1.67,9.19,36.95,0.42,18.79
95GG12S4,478,18,54,37,67,8,34,166,3,91,3.77,11.30,7.74,14.02,1.67,7.11,34.73,0.63,19.04
95GG12S5,431,22,55,41,79,10,61,88,5,70,5.10,12.76,9.51,18.33,2.32,14.15,20.42,1.16,16.24
95GG13S1,261,14,42,19,54,5,40,32,3,52,5.36,16.09,7.28,20.69,1.92,15.33,12.26,1.15,19.92
95GG13S2,418,18,158,38,80,6,47,43,2,26,4.31,37.80,9.09,19.14,1.44,11.24,10.29,0.48,6.22
95GG13S3,374,20,76,23,88,9,48,58,3,49,5.35,20.32,6.15,23.53,2.41,12.83,15.51,0.80,13.10
95GG14S1,387,18,107,28,97,7,60,39,3,28,4.65,27.65,7.24,25.06,1.81,15.50,10.08,0.78,7.24
95GG14S2,382,33,143,24,87,4,40,32,2,17,8.64,37.43,6.28,22.77,1.05,10.47,8.38,0.52,4.45
95GG14S3,407,24,89,46,92,12,54,58,3,29,5.90,21.87,11.30,22.60,2.95,13.27,14.25,0.74,7.13
95GG15S1,424,40,181,46,88,3,37,17,0,12,9.43,42.69,10.85,20.75,0.71,8.73,4.01,0,2.83
95GG15S2,560,40,197,55,145,3,48,46,4,22,7.14,35.18,9.82,25.89,0.54,8.57,8.21,0.71,3.93
95GG15S3,424,17,112,45,87,8,54,57,3,41,4.01,26.42,10.61,20.52,1.89,12.74,13.44,0.71,9.67
95GG16S1,429,21,95,34,82,13,81,74,3,26,4.90,22.14,7.93,19.11,3.03,18.88,17.25,0.70,6.06
95GG16S2,419,32,99,39,98,11,62,41,1,36,7.64,23.63,9.31,23.39,2.63,14.80,9.79,0.24,8.59
95GG16S3,340,27,60,35,93,7,49,36,3,30,7.94,17.65,10.29,27.35,2.06,14.41,10.59,0.88,8.82
95GG17S1,359,20,62,22,88,4,56,61,5,41,5.57,17.27,6.13,24.51,1.11,15.60,16.99,1.39,11.42
95GG17S2,361,26,59,27,103,6,50,59,4,27,7.20,16.34,7.48,28.53,1.66,13.85,16.34,1.11,7.48
95GG17S3,288,13,33,15,70,6,61,41,6,43,4.51,11.46,5.21,24.31,2.08,21.18,14.24,2.08,14.93
95GG18S1,407,12,38,31,89,11,74,73,4,75,2.95,9.34,7.62,21.87,2.70,18.18,17.94,0.98,18.43
95GG18S2,439,14,63,23,122,10,60,68,4,75,3.19,14.35,5.24,27.79,2.28,13.67,15.49,0.91,17.08
95GG19S1,229,11,15,8,31,7,67,38,3,49,4.80,6.55,3.49,13.54,3.06,29.26,16.59,1.31,21.40
95GG19S2,382,9,15,21,68,6,95,81,12,75,2.36,3.93,5.50,17.80,1.57,24.87,21.20,3.14,19.63
95GG20S1,511,28,65,47,91,17,76,91,6,90,5.48,12.72,9.20,17.81,3.33,14.87,17.81,1.17,17.61
