GeographyCode,KS211NI0001,KS211NI0002,KS211NI0003,KS211NI0004,KS211NI0005,KS211NI0006,KS211NI0007,KS211NI0008,KS211NI0009,KS211NI0010,KS211NI0011,KS211NI0012,KS211NI0013,KS211NI0014,KS211NI0015,KS211NI0016,KS211NI0017
95FF15W1,2740,983,999,227,8,180,18,175,150,35.88,36.46,8.28,0.29,6.57,0.66,6.39,5.47
95FF16W1,2374,476,712,608,59,169,7,239,104,20.05,29.99,25.61,2.49,7.12,0.29,10.07,4.38
95FF17W1,1724,553,376,336,39,127,14,184,95,32.08,21.81,19.49,2.26,7.37,0.81,10.67,5.51
95GG01S1,1768,1567,4,9,0,6,4,48,130,88.63,0.23,0.51,0,0.34,0.23,2.71,7.35
95GG01S2,1523,1290,5,2,0,3,1,37,185,84.70,0.33,0.13,0,0.20,0.07,2.43,12.15
95GG01S3,1616,1387,5,3,0,4,7,78,132,85.83,0.31,0.19,0,0.25,0.43,4.83,8.17
95GG02S1,1745,1432,3,9,9,6,2,29,255,82.06,0.17,0.52,0.52,0.34,0.11,1.66,14.61
95GG02S2,2018,1610,7,18,6,9,3,57,308,79.78,0.35,0.89,0.30,0.45,0.15,2.82,15.26
95GG02S3,2224,1830,9,3,2,10,5,58,307,82.28,0.40,0.13,0.09,0.45,0.22,2.61,13.80
95GG03S1,2003,329,457,310,118,186,30,449,124,16.43,22.82,15.48,5.89,9.29,1.50,22.42,6.19
95GG03S2,1833,236,412,305,89,208,41,455,87,12.88,22.48,16.64,4.86,11.35,2.24,24.82,4.75
95GG03S3,2103,190,500,369,102,239,27,517,159,9.03,23.78,17.55,4.85,11.36,1.28,24.58,7.56
95GG04S1,1708,942,161,143,42,52,37,129,202,55.15,9.43,8.37,2.46,3.04,2.17,7.55,11.83
95GG04S2,1564,1119,119,61,31,34,6,65,129,71.55,7.61,3.90,1.98,2.17,0.38,4.16,8.25
95GG04S3,1636,93,394,390,119,90,20,273,257,5.68,24.08,23.84,7.27,5.50,1.22,16.69,15.71
95GG05S1,1813,987,91,98,24,45,36,390,142,54.44,5.02,5.41,1.32,2.48,1.99,21.51,7.83
95GG05S2,2009,898,157,117,27,63,45,505,197,44.70,7.81,5.82,1.34,3.14,2.24,25.14,9.81
95GG05S3,2106,743,165,154,58,93,54,581,258,35.28,7.83,7.31,2.75,4.42,2.56,27.59,12.25
95GG06S1,1925,47,571,548,159,170,21,228,181,2.44,29.66,28.47,8.26,8.83,1.09,11.84,9.40
95GG06S2,1779,92,484,407,212,143,29,244,168,5.17,27.21,22.88,11.92,8.04,1.63,13.72,9.44
95GG06S3,1922,112,592,423,162,176,21,276,160,5.83,30.80,22.01,8.43,9.16,1.09,14.36,8.32
95GG07S1,1862,1509,18,22,0,25,6,81,201,81.04,0.97,1.18,0,1.34,0.32,4.35,10.79
95GG07S2,1922,1560,6,23,0,20,18,90,205,81.17,0.31,1.20,0,1.04,0.94,4.68,10.67
95GG07S3,1701,1469,7,7,1,6,7,44,160,86.36,0.41,0.41,0.06,0.35,0.41,2.59,9.41
95GG08S1,1394,987,64,49,15,23,11,133,112,70.80,4.59,3.52,1.08,1.65,0.79,9.54,8.03
95GG08S2,1730,958,168,104,88,51,14,164,183,55.38,9.71,6.01,5.09,2.95,0.81,9.48,10.58
95GG08S3,1786,845,227,151,59,95,20,224,165,47.31,12.71,8.45,3.30,5.32,1.12,12.54,9.24
95GG09S1,2151,126,684,435,142,232,24,407,101,5.86,31.80,20.22,6.60,10.79,1.12,18.92,4.70
95GG09S2,1896,133,541,376,171,200,14,359,102,7.01,28.53,19.83,9.02,10.55,0.74,18.93,5.38
95GG09S3,2118,133,583,522,137,185,16,385,157,6.28,27.53,24.65,6.47,8.73,0.76,18.18,7.41
95GG10S1,1826,190,401,390,145,116,23,340,221,10.41,21.96,21.36,7.94,6.35,1.26,18.62,12.10
95GG10S2,2172,209,462,531,193,146,43,365,223,9.62,21.27,24.45,8.89,6.72,1.98,16.80,10.27
95GG11S1,1895,176,424,345,68,140,17,441,284,9.29,22.37,18.21,3.59,7.39,0.90,23.27,14.99
95GG11S2,1687,171,400,288,129,195,21,338,145,10.14,23.71,17.07,7.65,11.56,1.24,20.04,8.60
95GG11S3,1871,237,408,285,90,208,33,405,205,12.67,21.81,15.23,4.81,11.12,1.76,21.65,10.96
95GG12S1,1555,574,151,110,29,66,64,431,130,36.91,9.71,7.07,1.86,4.24,4.12,27.72,8.36
95GG12S2,1958,947,122,110,20,59,70,420,210,48.37,6.23,5.62,1.02,3.01,3.58,21.45,10.73
95GG12S3,1488,795,73,56,13,25,37,291,198,53.43,4.91,3.76,0.87,1.68,2.49,19.56,13.31
95GG12S4,1703,695,119,57,16,66,71,439,240,40.81,6.99,3.35,0.94,3.88,4.17,25.78,14.09
95GG12S5,2241,1473,49,56,8,33,63,230,329,65.73,2.19,2.50,0.36,1.47,2.81,10.26,14.68
95GG13S1,1333,214,336,249,100,93,20,195,126,16.05,25.21,18.68,7.50,6.98,1.50,14.63,9.45
95GG13S2,1752,992,184,120,72,43,14,217,110,56.62,10.50,6.85,4.11,2.45,0.80,12.39,6.28
95GG13S3,1637,355,421,261,187,105,12,189,107,21.69,25.72,15.94,11.42,6.41,0.73,11.55,6.54
95GG14S1,1617,736,317,163,68,59,10,163,101,45.52,19.60,10.08,4.21,3.65,0.62,10.08,6.25
95GG14S2,1597,1164,88,78,23,20,16,127,81,72.89,5.51,4.88,1.44,1.25,1.00,7.95,5.07
95GG14S3,1606,559,366,182,104,63,14,187,131,34.81,22.79,11.33,6.48,3.92,0.87,11.64,8.16
95GG15S1,1959,246,667,339,125,155,12,353,62,12.56,34.05,17.30,6.38,7.91,0.61,18.02,3.16
95GG15S2,2052,240,603,339,125,159,19,470,97,11.70,29.39,16.52,6.09,7.75,0.93,22.90,4.73
95GG15S3,1909,167,617,366,111,175,14,307,152,8.75,32.32,19.17,5.81,9.17,0.73,16.08,7.96
95GG16S1,1996,1292,78,43,9,27,23,272,252,64.73,3.91,2.15,0.45,1.35,1.15,13.63,12.63
95GG16S2,1970,1399,46,35,6,21,25,254,184,71.02,2.34,1.78,0.30,1.07,1.27,12.89,9.34
95GG16S3,1486,780,119,132,43,67,32,206,107,52.49,8.01,8.88,2.89,4.51,2.15,13.86,7.20
95GG17S1,2031,1595,23,13,8,17,22,141,212,78.53,1.13,0.64,0.39,0.84,1.08,6.94,10.44
95GG17S2,1595,1121,69,69,40,31,5,116,144,70.28,4.33,4.33,2.51,1.94,0.31,7.27,9.03
95GG17S3,1704,651,276,294,78,67,3,164,171,38.20,16.20,17.25,4.58,3.93,0.18,9.62,10.04
95GG18S1,2553,2082,8,12,18,1,12,84,336,81.55,0.31,0.47,0.71,0.04,0.47,3.29,13.16
95GG18S2,2422,1922,6,12,2,24,17,90,349,79.36,0.25,0.50,0.08,0.99,0.70,3.72,14.41
95GG19S1,2019,43,657,673,156,131,12,151,196,2.13,32.54,33.33,7.73,6.49,0.59,7.48,9.71
95GG19S2,2563,277,734,706,177,123,11,246,289,10.81,28.64,27.55,6.91,4.80,0.43,9.60,11.28
95GG20S1,2807,530,684,387,165,167,57,497,320,18.88,24.37,13.79,5.88,5.95,2.03,17.71,11.40
95GG20S2,2094,287,631,314,158,144,31,267,262,13.71,30.13,15.00,7.55,6.88,1.48,12.75,12.51
95GG21S1,1497,1198,17,10,3,9,2,37,221,80.03,1.14,0.67,0.20,0.60,0.13,2.47,14.76
95GG21S2,1752,1380,18,7,5,2,2,37,301,78.77,1.03,0.40,0.29,0.11,0.11,2.11,17.18
95GG21S3,1935,1384,18,15,4,37,107,129,241,71.52,0.93,0.78,0.21,1.91,5.53,6.67,12.45
95GG22S1,1687,1404,9,7,2,11,14,102,138,83.22,0.53,0.41,0.12,0.65,0.83,6.05,8.18
95GG22S2,1935,1689,5,8,0,3,11,69,150,87.29,0.26,0.41,0,0.16,0.57,3.57,7.75
95GG22S3,1721,1511,2,5,0,7,3,55,138,87.80,0.12,0.29,0,0.41,0.17,3.20,8.02
95GG23S1,1418,414,283,210,126,102,40,187,56,29.20,19.96,14.81,8.89,7.19,2.82,13.19,3.95
95GG23S2,1552,1065,82,85,24,79,20,126,71,68.62,5.28,5.48,1.55,5.09,1.29,8.12,4.57
95GG23S3,1585,516,301,209,134,76,53,201,95,32.56,18.99,13.19,8.45,4.79,3.34,12.68,5.99
95GG24S1,1388,724,218,121,50,49,24,147,55,52.16,15.71,8.72,3.60,3.53,1.73,10.59,3.96
95GG24S2,1540,120,543,246,140,108,12,226,145,7.79,35.26,15.97,9.09,7.01,0.78,14.68,9.42
95GG24S3,1633,772,225,165,57,50,12,230,122,47.27,13.78,10.10,3.49,3.06,0.73,14.08,7.47
95GG25S1,2158,1889,7,5,1,11,15,37,193,87.53,0.32,0.23,0.05,0.51,0.70,1.71,8.94
95GG25S2,1839,1618,2,2,1,3,4,62,147,87.98,0.11,0.11,0.05,0.16,0.22,3.37,7.99
95GG25S3,1576,1360,2,8,1,1,7,56,141,86.29,0.13,0.51,0.06,0.06,0.44,3.55,8.95
95GG26S1,1995,60,503,734,116,118,13,205,246,3.01,25.21,36.79,5.81,5.91,0.65,10.28,12.33
95GG26S2,1754,443,385,436,82,82,13,123,190,25.26,21.95,24.86,4.68,4.68,0.74,7.01,10.83
